recruit_index,recruit_id,recruit_name,recruit_year,committed_to,mapped_team,filled_athlete_id,matched_history_name,history_season_start,name_score,match_score
14754,129349,Da'Shon Ross,2018,Massachusetts,Massachusetts,4361723,Da'Shon Ross,2019,1.0,1.0
14756,129351,Mark Williams,2018,Kent State,Kent State,4362363,Mark Williams,2019,1.0,1.0
14759,129354,Cal Wallerstedt,2018,UTEP,UTEP,4362055,Cal Wallerstedt,2019,1.0,1.0
14762,129357,John Bolding,2018,UL Monroe,UL Monroe,4365299,John Bolding,2018,1.0,0.95
14763,129358,Matthew Sams,2018,Rice,Rice,4362539,Matthew Sams,2019,1.0,1.0
14764,129359,Max MItchell,2018,Louisiana,Louisiana,4373656,Max Mitchell,2018,1.0,0.95
14773,129368,Helber Fagundes,2018,Massachusetts,Massachusetts,4378753,Helber Fagundes,2019,1.0,1.0
14774,129369,Wyatt Green,2018,South Alabama,South Alabama,4373882,Wyatt Green,2019,1.0,1.0
14776,129371,Trevor Goude,2018,Coastal Carolina,Coastal Carolina,4361056,Trevor Goude,2019,1.0,1.0
14777,129372,Conner McCarthy,2018,Coastal Carolina,Coastal Carolina,4361062,Conner McCarthy,2019,1.0,1.0
14779,129374,Trey Hamilton,2018,Nevada,Nevada,4361458,Trey Hamilton,2019,1.0,1.0
14781,129376,Zack Ferris,2018,Marshall,Marshall,4370346,Zack Ferris,2019,1.0,1.0
14783,129378,NeVen Simington,2018,Central Michigan,Central Michigan,4362575,NeVen Simington,2019,1.0,1.0
14787,129382,CJ Johnson,2018,Texas State,Texas State,4362676,C.J. Johnson,2019,1.0,1.0
14789,129384,Jordan Redfearn,2018,North Texas,North Texas,4360927,Jordan Redfearn,2019,1.0,1.0
14791,129386,Charles Reed,2018,Navy,Navy,4568572,Charles Reed,2019,1.0,1.0
14801,129396,Jacob Bodden,2018,Liberty,Liberty,4365475,Jacob Bodden,2019,1.0,1.0
14811,129406,Wyatt Bowles,2018,Utah State,Utah State,4374196,Wyatt Bowles,2019,1.0,1.0
14819,129414,Josh Newton,2018,UL Monroe,UL Monroe,4365319,Josh Newton,2019,1.0,1.0
14825,129420,Isaiah Morris,2018,Army,Army,4577312,Isaiah Morris,2019,1.0,1.0
14832,129427,Lorenzo Burkes,2018,San José State,San José State,4570231,Lorenzo Burkes,2019,1.0,1.0
14836,129431,Jordon Earle,2018,App State,App State,4373570,Jordon Earle,2019,1.0,1.0
14837,129432,Blayne Baker,2018,Wyoming,Wyoming,4361685,Blayne Baker,2019,1.0,1.0
14845,129440,Jack Hassard,2018,Old Dominion,Old Dominion,4361591,Jack Hassard,2019,1.0,1.0
14863,129458,JD Harris,2018,Northern Illinois,Northern Illinois,4374096,J.D. Harris,2019,1.0,1.0
14865,129460,Charlie Bostic III,2018,San José State,San José State,4570229,Charlie Bostic III,2019,1.0,1.0
14870,129465,Clay Servin,2018,Rice,Rice,4362549,Clay Servin,2019,1.0,1.0
14879,129474,Andrew Alves,2018,San Diego State,San Diego State,4361506,Andrew Alves,2019,1.0,1.0
14882,129477,Solomon Vanhorse,2018,James Madison,James Madison,4366640,Solomon Vanhorse,2022,1.0,0.85
14892,129487,Seth Caillouet,2018,Texas State,Texas State,4362696,Seth Caillouet,2019,1.0,1.0
14915,129510,Sam Burton,2018,Marshall,Marshall,4374337,Sam Burton,2019,1.0,1.0
14916,129511,Jai Williams,2018,Coastal Carolina,Coastal Carolina,4361039,Jai Williams,2018,1.0,0.95
14917,129512,Elijah Carson,2018,Fresno State,Fresno State,4570464,Elijah Carson,2019,1.0,1.0
14921,129516,Clive Truschel,2018,Fresno State,Fresno State,4361318,Clive Truschel,2019,1.0,1.0
14930,129525,Perry Olsen,2018,Navy,Navy,4568524,Perry Olsen,2019,1.0,1.0
14937,129532,Leevi Lafaele,2018,Wyoming,Wyoming,4361702,Leevi Lafaele,2019,1.0,1.0
14939,129534,Enoch Nawahine,2018,Utah State,Utah State,4569988,Enoch Nawahine,2019,1.0,1.0
14941,129536,Zack Huffstutter,2018,UCLA,UCLA,4367191,Zack Huffstutter,2019,1.0,1.0
14951,129546,Edefuan Ulofoshio,2018,Washington,Washington,4374280,Edefuan Ulofoshio,2019,1.0,1.0
14961,129556,Hamish McClure,2018,Nevada,Nevada,4365811,Hamish McClure,2019,1.0,1.0
14973,129568,Kade Koler,2018,South Alabama,South Alabama,4373867,Kade Koler,2019,1.0,1.0
14975,129570,John O'Brian,2018,Bowling Green,Bowling Green,4373441,John O'Brian,2019,1.0,1.0
14982,129577,Crew Wakley,2018,Utah State,Utah State,4613201,Crew Wakley,2020,1.0,0.95
14991,129586,Zyon McGee,2018,Georgia Southern,Georgia Southern,4361378,Zyon McGee,2019,1.0,1.0
14992,129587,Johnathan Bass,2018,Georgia State,Georgia State,4361894,Johnathan Bass,2019,1.0,1.0
14993,129588,Damari Kelly,2018,Coastal Carolina,Coastal Carolina,4361030,Damari Kelly,2019,1.0,1.0
14998,129593,Logan Hawkins,2018,Akron,Akron,4373402,Logan Hawkins,2019,1.0,1.0
15010,129605,Xzavier Guyton,2018,New Mexico State,New Mexico State,4361476,Xzavier Guyton,2019,1.0,1.0
15012,129607,Elijah Klein,2018,UTEP,UTEP,4362066,Elijah Klein,2019,1.0,1.0
15013,129608,Derek Ferraro,2018,Rice,Rice,4362551,Derek Ferraro,2019,1.0,1.0
15025,129620,Ikenna Enechukwu,2018,Rice,Rice,4362532,Ikenna Enechukwu,2019,1.0,1.0
15030,129625,Jack Bolduc,2018,Nevada,Nevada,4361457,Jack Bolduc,2019,1.0,1.0
15033,129628,Justin Segura,2018,New Mexico State,New Mexico State,4361485,Justin Segura,2019,1.0,1.0
15035,129630,Cash Peterman,2018,BYU,BYU,4875432,Cash Peterman,2021,1.0,0.9
15036,129631,Mondo Walker,2018,Army,Army,4577308,Mondo Walker,2019,1.0,1.0
15039,129634,Cooper Hodges,2018,App State,App State,4360786,Cooper Hodges,2019,1.0,1.0
15065,129660,Deontae Grant,2018,Georgia Southern,Georgia Southern,4361379,Deontae Grant,2019,1.0,1.0
15069,129664,Malik Harkness,2018,Charlotte,Charlotte,4360526,Malik Harkness,2019,1.0,1.0
15081,129676,Harris LaChance,2018,BYU,BYU,4361245,Harris LaChance,2019,1.0,1.0
15083,129678,Christian Perez,2018,Louisville,Louisville,4568290,Christian Perez,2019,1.0,1.0
15101,129696,Kaleb Carter,2018,Louisiana,Louisiana,4363117,Kaleb Carter,2019,1.0,1.0
15103,129698,Keon Voisin,2018,South Alabama,South Alabama,4373859,Keon Voisin,2019,1.0,1.0
15110,129705,Chris Hunter,2018,Army,Army,4879938,Chris Hunter,2022,1.0,0.85
15129,129724,Cole Watts,2018,Nevada,Nevada,4569090,Cole Watts,2019,1.0,1.0
15134,129729,Tyler Ostrom,2018,San José State,San José State,4374155,Tyler Ostrom,2019,1.0,1.0
15135,129730,Hayden Erickson,2018,Utah,Utah,4875328,Hayden Erickson,2021,1.0,0.9
15149,129744,Winston Polite,2018,UCLA,UCLA,4367197,Winston Polite,2019,1.0,1.0
15160,129755,Evan Tafoya-Vallo,2018,New Mexico State,New Mexico State,4361487,Evan Tafoya-Vallo,2019,1.0,1.0
15200,129795,Micah Roane,2018,Minnesota,Minnesota,4360958,Micah Roane,2019,1.0,1.0
15222,129817,Savien Jenkins,2018,UTEP,UTEP,4362047,Savien Jenkins,2019,1.0,1.0
15226,129821,Dejan Rasuo,2018,Charlotte,Charlotte,4373713,Dejan Rasuo,2019,1.0,1.0
15227,129822,Cole Burnison,2018,Buffalo,Buffalo,4362456,Cole Burniston,2019,0.963,0.9704
15238,129833,Tony Brown,2018,South Alabama,South Alabama,4373855,Tony Brown,2019,1.0,1.0
15240,129835,Braxton Barker,2018,Alabama,Alabama,4372013,Braxton Barker,2019,1.0,1.0
15247,129842,Gavin Blunt,2018,Akron,Akron,4373397,Gavin Blunt,2019,1.0,1.0
15250,129845,Cole Talley,2018,Army,Army,4577365,Cole Talley,2019,1.0,1.0
15260,129855,Tyre Shelton,2018,Miami (OH),Miami (OH),4363153,Tyre Shelton,2019,1.0,1.0
15263,129858,Davion Tyson,2018,Ball State,Ball State,4361647,Davion Tyson,2019,1.0,1.0
15274,129869,Michael Anyanwu,2018,Utah State,Utah State,4374189,Michael Anyanwu,2019,1.0,1.0
15314,129909,Bradley Yaffe,2018,Oregon,Oregon,4373811,Bradley Yaffe,2019,1.0,1.0
15320,129915,Ty Barron,2018,Minnesota,Minnesota,4360957,Ty Barron,2019,1.0,1.0
15322,129917,Braden Moody,2018,South Alabama,South Alabama,4373886,Braden Moody,2019,1.0,1.0
15330,129925,Isaiah Hamilton,2018,San José State,San José State,4374150,Isaiah Hamilton,2019,1.0,1.0
15331,129926,Nick Nash,2018,San José State,San José State,4570242,Nick Nash,2019,1.0,1.0
15346,129941,Peyton Yanagi,2018,Oregon,Oregon,4373822,Peyton Yanagi,2019,1.0,1.0
15349,129944,Tristin Tuialuuluu,2018,UTEP,UTEP,4362065,Tristin Tuialuuluu,2019,1.0,1.0
15365,129960,Will Pliska,2018,Washington,Washington,4361108,Will Pliska,2019,1.0,1.0
15370,129965,Austin Riggs,2018,BYU,BYU,4687462,Austin Riggs,2020,1.0,0.95
15374,129969,Mitchell Quinn,2018,Washington State,Washington State,4373481,Mitchell Quinn,2019,1.0,1.0
15406,130001,Parker Bosche,2018,California,California,4372724,Parker Bosche,2019,1.0,1.0
15429,130024,Zaid Hamdan,2018,Ohio State,Ohio State,4361365,Zaid Hamdan,2019,1.0,1.0
15432,130027,Donte Martin,2018,New Mexico,New Mexico,4374064,Donte Martin,2019,1.0,1.0
15443,130038,Luke Empen,2018,Iowa,Iowa,4382403,Luke Empen,2019,1.0,1.0
15447,130042,Jace Fuamatu,2018,Fresno State,Fresno State,4373911,Jace Fuamatu,2019,1.0,1.0
15451,130046,Charlie O'Connor,2018,Indiana,Indiana,4371967,Charlie O'Connor,2019,1.0,1.0
15463,130058,Ben Hines,2018,Washington,Washington,4361098,Ben Hines,2019,1.0,1.0
15473,130068,Zach Watts,2018,Wyoming,Wyoming,4361709,Zach Watts,2019,1.0,1.0
15482,130077,Arthur Veal,2018,Louisville,Louisville,4575530,Arthur Veal,2019,1.0,1.0
15501,130096,Rian Fields,2018,Fresno State,Fresno State,4373898,Rian Fields,2019,1.0,1.0
15518,130113,Andrew Lyons,2018,Wisconsin,Wisconsin,4372577,Andrew Lyons,2019,1.0,1.0
15528,130123,Josiah Norwood,2018,UCLA,UCLA,4367179,Josiah Norwood,2019,1.0,1.0
15588,122305,Wanya Morris,2019,Tennessee,Tennessee,4570577,Wanya Morris,2019,1.0,0.95
15639,122356,Devyn Ford,2019,Penn State,Penn State,4426420,Devyn Ford,2019,1.0,0.95
15700,122417,Diwun Black,2019,Florida,Florida,4875185,Diwun Black,2021,1.0,0.95
15763,122480,Joseph Weté,2019,Oklahoma,Oklahoma,4426408,Joseph Wete,2019,0.9524,0.9119
15845,122562,Giles Jackson,2019,Michigan,Michigan,4427569,Giles Jackson,2019,1.0,0.95
15901,122618,Derick Hunter Jr.,2019,Texas A&M,Texas A&M,4426491,Derick Hunter Jr.,2019,1.0,0.95
15990,122705,Jaren Mangham,2019,Colorado,Colorado,4430067,Jaren Mangham,2019,1.0,0.95
15994,122711,Genson Hooper-Price,2019,Northwestern,Northwestern,4426470,Genson Hooper Price,2019,0.9474,0.9079
15995,122712,Lee Kpogba,2019,Syracuse,Syracuse,4427744,Lee Kpogba,2019,1.0,0.95
16399,123119,Khadry Jackson,2019,North Carolina,North Carolina,4427573,Khadry Jackson,2019,1.0,0.95
16438,123150,Sione Vaki,2019,Utah,Utah,4912274,Sione Vaki,2022,1.0,0.9
16783,123510,Trevor Wilson,2019,Buffalo,Buffalo,4570250,Trevor Wilson,2019,1.0,0.95
17132,123846,Tre Pinkney,2019,Coastal Carolina,Coastal Carolina,4873012,Tre Pinkney,2021,1.0,0.95
17198,123913,Michael Daley,2019,BYU,BYU,4890603,Michael Daley,2022,1.0,0.9
17208,123920,Jevin Murray,2019,North Texas,North Texas,4430229,Jevin Murray,2019,1.0,0.95
17269,123985,Nikko Pohahau,2019,Colorado,Colorado,4428249,Nikko Pohahau,2019,1.0,0.95
17372,124090,Jaden Jenkins,2019,Georgia Southern,Georgia Southern,4429902,Jaden Jenkins,2021,1.0,0.95
17380,124097,Anthony Landphere,2019,San Diego State,San Diego State,4430022,Anthony Landphere,2019,1.0,0.95
17547,124267,Cedric Claiborne,2019,UTSA,UTSA,4426915,Cedric Claiborne,2019,1.0,0.95
17570,124284,Noah Smith,2019,Sam Houston,Sam Houston,4430512,Noah Smith,2023,1.0,0.85
17639,124355,Rahmod Smith,2019,Florida Atlantic,Florida Atlantic,4430513,Rahmod Smith,2019,1.0,0.95
17656,124372,Ethan Erickson,2019,BYU,BYU,4714384,Ethan Erickson,2022,1.0,0.9
17770,124527,Sonny Makasini,2019,BYU,BYU,5080701,Sonny Makasini,2022,1.0,0.9
17927,124637,Zac Welch,2019,Nevada,Nevada,4430685,Zac Welch,2019,1.0,0.95
17972,124689,Bruce Mitchell,2019,BYU,BYU,5080702,Bruce Mitchell,2022,1.0,0.9
18012,124696,Alex Azusensis,2019,Colorado State,Colorado State,4428215,Alex Azusenis,2019,0.963,0.9204
18026,124702,Jailen Nias,2019,Buffalo,Buffalo,4711082,Jailen Nias,2021,1.0,0.95
18164,124891,Evan Morris,2019,Michigan State,Michigan State,4569508,Evan Morris,2019,1.0,0.95
18204,124935,Mehki Miller,2019,Miami (OH),Miami (OH),4428013,Mehki Miller,2019,1.0,0.95
18223,124920,Alex Meredith,2019,Army,Army,5082130,Alex Meredith,2022,1.0,0.9
18297,125000,Jamari Ferrell,2019,Wyoming,Wyoming,5152200,Jamari Ferrell,2023,1.0,0.85
18464,125111,Laletia Hale,2019,Jacksonville State,Jacksonville State,4570926,Laletia Hale,2023,1.0,0.85
18497,125211,Jordan White,2019,James Madison,James Madison,4573269,Jordan White,2022,1.0,0.9
18561,125271,Sione Moa,2019,Utah State,Utah State,4710802,Sione Moa,2021,1.0,0.95
18616,125336,Tom Trieb,2019,Northern Illinois,Northern Illinois,4428714,Tom Trieb,2019,1.0,0.95
18790,125475,Nasir Rashid,2019,Air Force,Air Force,4697150,Nasir Rashid,2021,1.0,0.95
18793,125479,Preston Daniels,2019,Kennesaw State,Kennesaw State,4573886,Preston Daniels,2024,1.0,0.8
18826,125534,Jacob Trach,2019,Air Force,Air Force,4428703,Jacob Trach,2021,1.0,0.95
18907,125619,Connor McIntee,2019,Air Force,Air Force,4907789,Connor McIntee,2022,1.0,0.9
18974,125685,Kupono Blake,2019,Air Force,Air Force,4697149,Kupono Blake,2022,1.0,0.9
19008,125824,Ayden Noriega,2019,Rice,Rice,4570193,Ayden Noriega,2019,1.0,0.95
19011,125789,Jake Stern,2019,Air Force,Air Force,4428582,Jake Stern,2021,1.0,0.95
19066,125753,Thor Paglialong,2019,Air Force,Air Force,4875573,Thor Paglialong,2021,1.0,0.95
19406,126161,Luke Hallstrom,2019,Air Force,Air Force,4875571,Luke Hallstrom,2021,1.0,0.95
19554,118409,Bryce Young,2020,Alabama,Alabama,4685720,Bryce Young,2020,1.0,0.95
19574,118429,Drew Sanders,2020,Alabama,Alabama,4685721,Drew Sanders,2020,1.0,0.95
19605,118460,Fred Davis II,2020,Clemson,Clemson,4686092,Fred Davis II,2020,1.0,0.95
19617,118472,Que Robinson,2020,Alabama,Alabama,4692048,Que Robinson,2020,1.0,0.95
19624,118479,Theo Johnson,2020,Penn State,Penn State,4429148,Theo Johnson,2020,1.0,0.95
19640,118495,Andrew Gentry,2020,Michigan,Michigan,4912156,Andrew Gentry,2022,1.0,0.95
19668,118523,Johnny Wilson,2020,Arizona State,Arizona State,4686104,Johnny Wilson,2020,1.0,0.95
19691,118546,Xavion Alford,2020,Texas,Texas,4429127,Xavion Alford,2020,1.0,0.95
19733,118588,Kaden Johnson,2020,Wisconsin,Wisconsin,4430886,Kaden Johnson,2020,1.0,0.95
19830,118685,Marc Britt II,2020,Ole Miss,Ole Miss,4429102,Marc Britt II,2020,1.0,0.95
19831,118686,Eric Taylor,2020,LSU,LSU,4429159,Eric Taylor,2020,1.0,0.95
19978,118833,Brandon Jones,2020,Stanford,Stanford,4685205,Brandon Jones,2020,1.0,0.95
20004,118860,Solatoa Moea'i,2020,Utah,Utah,5152893,Solatoa Moea'i,2023,1.0,0.9
20048,118904,Angelo Anderson,2020,Tulane,Tulane,4685049,Angelo Anderson,2020,1.0,0.95
20356,119212,Johnny Wilson,2020,Iowa State,Iowa State,4429017,Johnny Wilson,2020,1.0,0.95
20360,119202,Myles Jackson,2020,UCLA,UCLA,4429998,Myles Jackson,2020,1.0,0.95
20754,119607,David Hoyt,2020,Army,Army,4879937,David Hoyt,2022,1.0,0.95
20835,119689,TaMarious Brown,2020,UAB,UAB,4568689,Tamarious Brown,2020,1.0,0.95
20849,119694,Jasiyah Robinson,2020,Michigan State,Michigan State,4611524,Jasiyah Robinson,2020,1.0,0.95
20962,119820,Marcus Moore,2020,UL Monroe,UL Monroe,4689921,Marcus Moore,2020,1.0,0.95
21005,119858,J'Vian McCray,2020,East Carolina,East Carolina,4431259,J'Vian McCray,2020,1.0,0.95
21099,119953,"Willie Taggart, Jr.",2020,Florida Atlantic,Florida Atlantic,4433917,Willie Taggart Jr.,2020,1.0,0.95
21101,119959,Briceon Hayes,2020,Sam Houston,Sam Houston,4574686,Briceon Hayes,2023,1.0,0.9
21164,120022,Shi Keem Laister,2020,Tulane,Tulane,4685044,Shi'Keem Laister,2020,0.9677,0.9242
21225,120080,Tyrik McDaniel,2020,Old Dominion,Old Dominion,4572266,Tyrik McDaniel,2020,1.0,0.95
21311,120159,Ace Kaufusi,2020,BYU,BYU,5150613,Ace Kaufusi,2023,1.0,0.9
21313,120162,Marcus Bryant,2020,SMU,SMU,4565293,Marcus Bryant,2020,1.0,0.95
21315,120164,Jaquaez Powell,2020,East Carolina,East Carolina,4431335,Jaquaez Powell,2020,1.0,0.95
21334,120187,Lincoln Tuioti-Mariner,2020,Air Force,Air Force,5180100,Lincoln Tuioti-Mariner,2024,1.0,0.85
21387,120251,Jake Griffin,2020,BYU,BYU,5150633,Jake Griffin,2023,1.0,0.9
21446,120299,Logan Pili,2020,BYU,BYU,5092202,Logan Pili,2022,1.0,0.95
21487,120345,Gerrell Johnson,2020,Massachusetts,Massachusetts,4432308,Gerrell Johnson,2020,1.0,0.95
21490,120358,Cody Jones,2020,Massachusetts,Massachusetts,4608744,Cody Jones,2020,1.0,0.95
21491,120357,Jack McKenzie,2020,Louisiana,Louisiana,4433864,Jack Mckenzie,2020,1.0,0.95
21492,120354,Preston Rex,2020,BYU,BYU,5092200,Preston Rex,2022,1.0,0.95
21494,120351,Scotty Edwards,2020,Stanford,Stanford,5081694,Scotty Edwards,2022,1.0,0.95
21521,120375,Malachai Jones,2020,Tulsa,Tulsa,4431185,Malachai Jones,2020,1.0,0.95
21528,120381,Koa Eldredge,2020,BYU,BYU,5150635,Koa Eldredge,2023,1.0,0.9
21546,120403,Nolan Mclean,2020,Oklahoma State,Oklahoma State,4433874,Nolan McLean,2020,1.0,0.95
21589,120445,Devin Downing,2020,BYU,BYU,5150636,Devin Downing,2023,1.0,0.9
21613,120467,Noah Robinson,2020,Old Dominion,Old Dominion,4686555,Noah Robinson,2020,1.0,0.95
21620,120475,Jonathan Brown,2020,Georgia State,Georgia State,4605995,Jonathan Brown,2020,1.0,0.95
21688,120519,Tyshawn Wyatt,2020,James Madison,James Madison,4696058,Tyshawn Wyatt,2022,1.0,0.95
21695,120535,Myles McNeal,2020,Eastern Michigan,Eastern Michigan,4576185,Myles Mcneal,2020,1.0,0.95
21714,120569,Seth Williams,2020,App State,App State,4686240,Seth Williams,2020,1.0,0.95
21781,120636,Campbell Speights,2020,Navy,Navy,4880672,Campbell Speights,2022,1.0,0.95
21888,120742,Jacob Gardner,2020,Nevada,Nevada,4429792,Jacob Gardner,2020,1.0,0.95
21922,120786,Daytione Smith,2020,Marshall,Marshall,4430746,Daytione Smith,2020,1.0,0.95
21923,120783,Kaelon Black,2020,James Madison,James Madison,4696044,Kaelon Black,2022,1.0,0.95
21964,120810,Tommy Zitiello,2020,Army,Army,4879984,Tommy Zitiello,2022,1.0,0.95
21971,120822,Nukuluve Helu,2020,BYU,BYU,5150614,Nukuluve Helu,2023,1.0,0.9
21982,120837,Mana Taimani,2020,Wyoming,Wyoming,4608673,Mana Taimani,2020,1.0,0.95
22031,120886,Miles Stewart,2020,Army,Army,4879975,Miles Stewart,2022,1.0,0.95
22125,120976,Damarco Williams,2020,Tulsa,Tulsa,4575834,DaMarco Williams,2020,1.0,0.95
22171,121031,Myles Turner,2020,Massachusetts,Massachusetts,4568705,Myles Turner,2020,1.0,0.95
22196,121035,Isaiah Perez,2020,BYU,BYU,5080700,Isaiah Perez,2022,1.0,0.95
22199,121065,Riley WIlson,2020,Hawai'i,Hawai'i,4613029,Riley Wilson,2020,1.0,0.95
22217,121072,Fabrizio Pinton,2020,Illinois,Illinois,4887280,Fabrizio Pinton,2022,1.0,0.95
22238,121100,Justin Campbell,2020,Ball State,Ball State,4611351,Justin Campbell,2020,1.0,0.95
22298,121138,Lonnie Rice,2020,Buffalo,Buffalo,4576176,Lonnie Rice,2020,1.0,0.95
22367,121237,Cameron Smith,2020,Wyoming,Wyoming,4608610,Cameron Smith,2020,1.0,0.95
22375,121252,Cole Palmer,2020,Air Force,Air Force,5085152,Cole Palmer,2022,1.0,0.95
22389,121271,Javan Bouton,2020,Navy,Navy,4880711,Javan Bouton,2022,1.0,0.95
22394,121279,Tyler Stephens,2020,James Madison,James Madison,4566383,Tyler Stephens,2022,1.0,0.95
22439,121192,Logan Point,2020,Navy,Navy,4880689,Logan Point,2022,1.0,0.95
22441,121194,Osaro Aihie,2020,Air Force,Air Force,5085149,Osaro Aihie,2022,1.0,0.95
22481,121336,Adrian Wilson,2020,Bowling Green,Bowling Green,4695694,Adrian Wilson,2020,1.0,0.95
22489,121348,Ian James,2020,UTEP,UTEP,4570628,Ian James,2020,1.0,0.95
22513,121399,Ty Burke,2020,BYU,BYU,5150617,Ty Burke,2023,1.0,0.9
22550,121405,Charlie Pollack,2020,Nevada,Nevada,4685171,Charlie Pollock,2020,0.9333,0.8967
22619,121576,Joe Hutson,2020,Navy,Navy,4880679,Joe Hutson,2022,1.0,0.95
22623,121580,Dylan Devito,2020,Arizona State,Arizona State,4697798,Dylan DeVito,2020,1.0,0.95
22635,121599,Tre Smith,2020,San José State,San José State,4613119,Tre Smith,2020,1.0,0.95
22641,121605,Matthew Heitmann,2020,Air Force,Air Force,5100448,Matthew Heitmann,2023,1.0,0.9
22649,121614,Bryson Daily,2020,Army,Army,4879928,Bryson Daily,2022,1.0,0.95
22665,121640,Ryan Marks,2020,Utah State,Utah State,5082620,Ryan Marks,2022,1.0,0.95
22703,121487,Dorian Maynard,2020,Air Force,Air Force,4430387,Dorian Maynard,2022,1.0,0.95
22823,121680,Nolan Barber,2020,Navy,Navy,4880716,Nolan Barber,2022,1.0,0.95
22867,121729,Bowen Fjord,2020,Utah State,Utah State,5153656,Bowen Fjord,2023,1.0,0.9
22872,121722,Costen Cooley,2020,Air Force,Air Force,5151931,Costen Cooley,2023,1.0,0.9
22875,121723,Payton Zdroik,2020,Air Force,Air Force,5085164,Payton Zdroik,2022,1.0,0.95
22974,121845,Logic Hudges,2020,Buffalo,Buffalo,4693846,Logic Hudgens,2020,0.96,0.918
23050,121907,Jack Wilty,2020,Northern Illinois,Northern Illinois,4605963,Jack Wilty,2020,1.0,0.95
23053,121902,Jarel Dickson,2020,Army,Army,4879929,Jarel Dickson,2022,1.0,0.95
23069,121930,Cameren Dalrymple,2020,Navy,Navy,4880677,Cameren Dalrymple,2022,1.0,0.95
23077,121921,Rodney Newsom Jr.,2020,Memphis,Memphis,4687501,Rodney Newsom Jr.,2020,1.0,0.95
23109,121991,Sergio Muasau,2020,Hawai'i,Hawai'i,4613213,Sergio Muasau,2020,1.0,0.95
23132,121972,Zane Thornton,2020,Washington State,Washington State,4697638,Zane Thornton,2020,1.0,0.95
23148,122008,Trace Jewell,2020,Navy,Navy,4880680,Trace Jewell,2022,1.0,0.95
23161,122032,Dion Hunter,2020,New Mexico,New Mexico,4613060,Dion Hunter,2020,1.0,0.95
23172,121945,Jean Marc Etienne,2020,Illinois,Illinois,4473069,Jean-Marc Etienne,2023,0.9412,0.8529
23218,122079,Harrison Thomas,2020,SMU,SMU,4881951,Harrison Thomas,2022,1.0,0.95
23222,122074,Chris Hunter,2020,Army,Army,4879938,Chris Hunter,2022,1.0,0.95
23289,122145,Brent Self,2020,Navy,Navy,4880701,Brent Self,2022,1.0,0.95
23336,122212,Dylan Lewis,2020,Georgia Southern,Georgia Southern,4608933,Dylan Lewis,2020,1.0,0.95
23369,122225,Will O'Steen,2020,Jacksonville State,Jacksonville State,4693232,Will O'Steen,2023,1.0,0.9
23372,122219,Ugo Nosike,2020,Arizona,Arizona,4697752,Ugo Nosike,2020,1.0,0.95
23373,122220,Ahlon Mitchell,2020,Army,Army,4879955,Ahlon Mitchell,2022,1.0,0.95
23412,122269,Peyton Smith,2020,Michigan,Michigan,4690297,Peyton Smith,2020,1.0,0.95
23425,115744,JC Latham,2021,Alabama,Alabama,4431437,JC Latham,2021,1.0,0.95
23479,115798,Dont’e Thornton Jr.,2021,Oregon,Oregon,4432775,Dont'e Thornton Jr.,2021,1.0,0.95
23536,115855,Keith Brown,2021,Oregon,Oregon,4431200,Keith Brown,2021,1.0,0.95
23547,115866,Landon Jackson,2021,LSU,LSU,4432715,Landon Jackson,2021,1.0,0.95
23672,115991,Devonta Smith,2021,Alabama,Alabama,4594449,DeVonta Smith,2021,1.0,0.95
23710,116029,Jonah Miller,2021,Oregon,Oregon,4431569,Jonah Miller,2021,1.0,0.95
23724,116043,Ricky Parks,2021,Utah,Utah,4432754,Ricky Parks,2021,1.0,0.95
23733,116052,Jonathan Flowe,2021,Oregon,Oregon,4431544,Jonathan Flowe,2021,1.0,0.95
23737,116057,Caleb Johnson,2021,Notre Dame,Notre Dame,4432720,Caleb Johnson,2021,1.0,0.95
23862,116181,Roc Taylor,2021,Memphis,Memphis,4431597,Roc Taylor,2021,1.0,0.95
23879,116199,Andrew Jones,2021,Memphis,Memphis,4684085,Andrew Jones,2021,1.0,0.95
24009,116330,Jayden Johnson,2021,Arkansas,Arkansas,4683961,Jayden Johnson,2021,1.0,0.95
24723,117043,Viliami Po'uha,2021,BYU,BYU,5219651,Viliami Po'uha,2024,1.0,0.9
24728,117048,Dodge Sauser,2021,Iowa State,Iowa State,4612203,Dodge Sauser,2021,1.0,0.95
24729,117050,Kaylin Moore,2021,Colorado,Colorado,4686995,Kaylin Moore,2021,1.0,0.95
24763,117084,Brandon Johnson,2021,Duke,Duke,4594338,Brandon Johnson,2021,1.0,0.95
24776,117101,Devean Deal,2021,Tulane,Tulane,4689265,Devean Deal,2021,1.0,0.95
24780,117097,Weston Jones,2021,BYU,BYU,5160964,Weston Jones,2023,1.0,0.95
24883,117184,Omarion Fa’amoe,2021,Oregon State,Oregon State,4686222,Omarion Fa'amoe,2022,1.0,1.0
24982,117296,Chavion Smith,2021,Charlotte,Charlotte,4709680,Chavion Smith,2021,1.0,0.95
25010,117329,Makilan Thomas,2021,Arkansas State,Arkansas State,4682999,Makilan Thomas,2021,1.0,0.95
25035,117352,Christien Hawks,2021,Air Force,Air Force,5151935,Christien Hawks,2023,1.0,0.95
25072,117413,Nate Lewis,2021,San José State,San José State,4701313,Nate Lewis,2021,1.0,0.95
25087,117428,Nathan Hoke,2021,BYU,BYU,5219652,Nathan Hoke,2024,1.0,0.9
