player_id,year,rank,name,position,rating,high_school,city,state,committed_to,url,hs_athletic_background,flag_all_usa_first_team,flag_all_usa_second_team,flag_all_american_bowl,flag_all_america_game,flag_gatorade_poy,flag_state_poy,flag_the_opening,flag_maxpreps_all_american,skill_Size,skill_Feet,skill_Reactive Quickness,skill_Intangibles,skill_Pocket Presence,skill_Accuracy,skill_Delivery,skill_Arm Strength,skill_Footwork,skill_Elusiveness,height_inches,weight_lbs,pos_group,recruit_id,sports_ref_id,match_strategy,name_score,team_match,year_diff,target_career_score_0_100,career_score_raw,year_score_sum,sos_season_weighted,games_total,award_count,heisman_finish,schools_played,latest_school
201700252,2017,260,Avery Davis,DUAL,0.9079,Cedar Hill,Cedar Hill,TX,Notre Dame,https://247sports.com/player/avery-davis-38424/,2017 Under Armour All-America Game selection...2015: Was named the District 8-6A Offensive MVP as a junior,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.59,8.0,7.0,9.59,9.0,9.0,8.0,8.59,8.0,8.0,71.0,192.0,QB,201700252,avery-davis-1,PRIMARY_LAYER,100.0,1.0,0.0,35.9425,1.4000000000000001,1.4000000000000001,5.17,8.0,0.0,0.0,Notre Dame,Notre Dame
201700266,2017,274,Lowell Narcisse,DUAL,0.9041,St. James,Saint James,LA,LSU,https://247sports.com/player/lowell-narcisse-56104/,2017 Under Armour All-America Game selection,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.55,8.0,7.0,9.55,9.0,9.0,8.0,8.55,8.0,8.0,74.5,224.0,QB,201700266,lowell-narcisse-1,PRIMARY_LAYER,100.0,1.0,0.0,51.6741,82.55000000000001,59.120000000000005,-5.514666666666667,15.0,0.0,0.0,LSU|UTSA,UTSA
201700289,2017,301,Bailey Hockman,PRO,0.8992,McEachern,Powder Springs,GA,Florida State,https://247sports.com/player/bailey-hockman-37762/,"Bailey Hockman is a 6-2, 210-pound Pro-Style Quarterback from Powder Springs, GA.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.49,8.0,7.0,9.49,9.0,9.0,8.0,8.49,8.0,8.0,74.0,192.0,QB,201700289,bailey-hockman-1,PRIMARY_LAYER,100.0,1.0,0.0,56.6065,104.97,69.6,-2.0985714285714288,21.0,0.0,0.0,Florida State|Middle Tennessee State|North Carolina State,Middle Tennessee State
201700299,2017,314,Braxton Burmeister,DUAL,0.8972,La Jolla Country Day,La Jolla,CA,Oregon,https://247sports.com/player/braxton-burmeister-75943/,Named First Team 2017 Parade All-American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.46,7.91,7.0,9.46,9.0,9.0,8.0,8.46,8.0,8.0,72.5,196.0,QB,201700299,braxton-burmeister-1,PRIMARY_LAYER,100.0,1.0,0.0,61.9881,147.97,106.34,-0.2434210526315789,38.0,0.0,0.0,Oregon|San Diego State|Virginia Tech,San Diego State
201700328,2017,343,Hendon Hooker,DUAL,0.8933,Dudley,Greensboro,NC,Virginia Tech,https://247sports.com/player/hendon-hooker-77456/,"Hendon Hooker is a 6-4, 190-pound Dual-Threat Quarterback from Greensboro, NC.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.41,7.35,7.0,9.41,9.0,9.0,8.0,8.41,8.0,8.0,76.0,204.0,QB,201700328,hendon-hooker-1,PRIMARY_LAYER,100.0,1.0,0.0,78.3597,575.0,364.85999999999996,2.161020408163265,49.0,2.0,5.0,Tennessee|Virginia Tech,Tennessee
201700334,2017,351,Chase Garbers,PRO,0.8926,Corona Del Mar,Newport Beach,CA,California,https://247sports.com/player/chase-garbers-80505/,"Chase Garbers is a 6-2, 191-pound Pro-Style Quarterback from Newport Beach, CA.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,7.25,7.0,9.4,9.0,9.0,8.0,8.4,8.0,8.0,75.0,205.0,QB,201700334,chase-garbers-1,PRIMARY_LAYER,100.0,1.0,0.0,66.544,306.34000000000003,209.72,0.001111111111111,36.0,0.0,0.0,California,California
201700341,2017,358,Tommy DeVito,PRO,0.8915,Don Bosco Prep,Ramsey,NJ,Syracuse,https://247sports.com/player/tommy-devito-56654/,2017 Under Armour All-America Game selection,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.39,7.09,7.0,9.39,9.0,9.0,8.0,8.39,8.0,8.0,74.0,193.0,QB,201700341,tommy-devito-1,PRIMARY_LAYER,100.0,1.0,0.0,66.7881,283.34000000000003,187.98000000000002,0.7377499999999999,40.0,0.0,0.0,Illinois|Syracuse,Illinois
201700355,2017,372,Ryan Kelley,PRO,0.89,Basha,Chandler,AZ,Arizona State,https://247sports.com/player/ryan-kelley-59384/,2017 Under Armour All-America Game selection,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.37,7.0,7.0,9.37,9.0,9.0,8.0,8.37,8.0,8.0,75.0,188.0,QB,201700355,ryan-kelley-1,PRIMARY_LAYER,100.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,Arizona State,Arizona State
201700377,2017,395,Danny Clark,PRO,0.8869,Archbishop Hoban,Massillon,OH,Kentucky,https://247sports.com/player/danny-clark-35545/,"Danny Clark is a Pro-Style Quarterback from Massillon, OH. He won the starting job at the storied Massillon Washington program as a freshman, the first player ever to do so. He transferred to Archbishop Hoban in Akron midway through his sophomore year.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.33,7.0,7.0,9.33,9.0,9.0,8.0,8.33,8.0,8.0,76.0,223.0,QB,201700377,danny-clark-3,PRIMARY_LAYER,100.0,1.0,0.0,0.0,1.08,1.08,4.37,2.0,0.0,0.0,Kentucky|Vanderbilt,Vanderbilt
201700384,2017,402,James Blackman,PRO,0.8852,Glades Central,Belle Glade,FL,Florida State,https://247sports.com/player/james-blackman-79879/,"James Blackman is a 6-5, 163-pound Dual-Threat Quarterback from Belle Glade, FL.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.31,7.0,7.0,9.31,9.0,9.0,8.0,8.31,8.0,8.0,77.0,163.0,QB,201700384,james-blackman-1,PRIMARY_LAYER,100.0,1.0,0.0,71.7927,371.28,240.07999999999998,1.0915384615384611,52.0,0.0,0.0,Arkansas State|Florida State,Arkansas State
201700387,2017,405,Chase Brice,PRO,0.885,Grayson,Loganville,GA,Clemson,https://247sports.com/player/chase-brice-68703/,"Chase Brice is a 6-3, 190-pound Pro-Style Quarterback from Loganville, GA.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.31,7.0,7.0,9.31,9.0,9.0,8.0,8.31,8.0,8.0,74.0,207.0,QB,201700387,chase-brice-1,PRIMARY_LAYER,100.0,1.0,0.0,77.0733,410.28999999999996,271.58,0.02,62.0,0.0,0.0,Appalachian State|Clemson|Duke,Appalachian State
201700391,2017,409,Mac Jones,PRO,0.8847,The Bolles School,Jacksonville,FL,Alabama,https://247sports.com/player/mac-jones-80433/,"Mac Jones is a 6-2, 180-pound Pro-Style Quarterback from Jacksonville, FL.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.31,7.0,7.0,9.31,9.0,9.0,8.0,8.31,8.0,8.0,74.0,180.0,QB,201700391,mac-jones-1,PRIMARY_LAYER,100.0,1.0,0.0,73.2546,497.72,261.06,0.8646153846153846,39.0,5.0,3.0,Alabama,Alabama
201700426,2017,448,Judd Erickson,PRO,0.88,Mountain Vista,Littleton,CO,Uncommitted,https://247sports.com/player/judd-erickson-94148/,"Judd Erickson is a 6-4, 204-pound Pro-Style Quarterback from Littleton, CO.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,7.0,7.0,9.25,9.0,9.0,8.0,8.25,7.62,8.0,76.0,204.0,QB,,,,,,,,,,,,,,,
201700439,2017,467,Daulton Hyatt,PRO,0.8774,Etowah,Attalla,AL,Arkansas,https://247sports.com/player/daulton-hyatt-79625/,"Daulton Hyatt is a 6-4, 182-pound Pro-Style Quarterback from Arab, AL.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.22,7.0,7.0,9.22,9.0,9.0,8.0,8.22,7.42,8.0,76.0,182.0,QB,201700439,daulton-hyatt-1,PRIMARY_LAYER,100.0,1.0,0.0,0.0,-0.12,-0.12,4.96,1.0,0.0,0.0,Arkansas,Arkansas
201700468,2017,501,Jack Coan,PRO,0.8742,Sayville,West Sayville,NY,Wisconsin,https://247sports.com/player/jack-coan-81368/,"Jack Coan is a 6-3, 190-pound Pro-Style Quarterback from West Sayville, NY.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.18,7.0,7.0,9.18,9.0,9.0,8.0,8.18,7.16,8.0,75.0,190.0,QB,201700468,jack-coan-1,PRIMARY_LAYER,100.0,1.0,0.0,69.9676,284.32,184.04,4.507105263157895,38.0,0.0,0.0,Notre Dame|Wisconsin,Notre Dame
201700523,2017,567,Connor Neville,PRO,0.8702,Wilsonville,Wilsonville,OR,Washington State,https://247sports.com/player/connor-neville-63683/,"Connor  Neville is a 6-2, 185-pound Pro-Style Quarterback from Wilsonville, OR.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.13,7.0,7.0,9.13,9.0,9.0,8.0,8.13,7.0,7.84,73.5,187.0,QB,201700523,connor-neville-1,PRIMARY_LAYER,100.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,Northern Illinois|Washington State,Northern Illinois
201700552,2017,601,Jake Allen,PRO,0.8678,St. Thomas Aquinas,Fort Lauderdale,FL,Florida,https://247sports.com/player/jake-allen-77573/,"Jake Allen is a 6-3, 195-pound Pro-Style Quarterback from Fort Lauderdale, FL.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1,7.0,7.0,9.1,9.0,9.0,8.0,8.1,7.0,7.65,75.0,200.0,QB,201700552,jake-allen-1,PRIMARY_LAYER,100.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,Florida,Florida
201700558,2017,608,Xavier Martin,DUAL,0.8672,Cibolo Steele,Cibolo,TX,Texas Tech,https://247sports.com/player/xavier-martin-77588/,2015: Was a first-team all-district selection at QB as a junior,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.09,7.0,7.0,9.09,9.0,9.0,8.0,8.09,7.0,7.6,72.0,180.0,QB,201700558,xavier-martin-2,PRIMARY_LAYER,100.0,1.0,0.0,0.0,0.0,0.0,3.76,1.0,0.0,0.0,Texas Tech,Texas Tech
201700560,2017,608,Rocky Lombardi,DUAL,0.8672,Valley,West Des Moines,IA,Michigan State,https://247sports.com/player/rocky-lombardi-84477/,"Rocky Lombardi is a 6-3, 200-pound Dual-Threat Quarterback from West Des Moines, IA.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.09,7.0,7.0,9.09,9.0,9.0,8.0,8.09,7.0,7.6,75.5,215.0,QB,201700560,rocky-lombardi-1,PRIMARY_LAYER,100.0,1.0,0.0,68.5992,298.7,206.51999999999998,-0.1405769230769236,52.0,0.0,0.0,Michigan State|Northern Illinois,Northern Illinois
201700610,2017,663,Jacob Free,PRO,0.8636,Brantley,Brantley,AL,Vanderbilt,https://247sports.com/player/jacob-free-77172/,"Jacob Free is a 6-5, 200-pound Pro-Style Quarterback from Brantley, AL.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.05,7.0,7.0,9.05,9.0,9.0,8.0,8.05,7.0,7.31,77.0,200.0,QB,201700610,jacob-free-1,PRIMARY_LAYER,100.0,1.0,0.0,48.4736,36.269999999999996,23.759999999999998,-4.33,6.0,0.0,0.0,Troy|Vanderbilt,Troy
201700628,2017,678,Jake Haener,PRO,0.8628,Monte Vista,Danville,CA,Washington,https://247sports.com/player/jake-haener-91032/,"Jake Haener is a 6-0, 180-pound Pro-Style Quarterback from Danville, CA.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.04,7.0,7.0,9.04,9.0,9.0,8.0,8.04,7.0,7.25,72.5,188.0,QB,201700628,jake-haener-1,PRIMARY_LAYER,100.0,1.0,0.0,65.3128,408.67999999999995,263.88,-3.2184848484848483,33.0,0.0,0.0,Fresno State|Washington,Fresno State
201700654,2017,708,Cade Weldon,PRO,0.8611,Jefferson,Tampa,FL,Miami,https://247sports.com/player/cade-weldon-59489/,"Cade Weldon is a Pro-Style Quarterback from Tampa, FL.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.02,7.0,7.0,9.02,9.0,9.0,8.0,8.02,7.0,7.11,74.5,203.0,QB,201700654,cade-weldon-1,PRIMARY_LAYER,100.0,1.0,0.0,41.3683,1.52,1.38,1.73,4.0,0.0,0.0,Miami (FL),Miami (FL)
201700660,2017,708,Peyton Mansell,DUAL,0.8611,Belton,Belton,TX,Iowa,https://247sports.com/player/peyton-mansell-90579/,2015: Was a first-team all-district selection as a junior,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.02,7.0,7.0,9.02,9.0,9.0,8.0,8.02,7.0,7.11,74.0,189.0,QB,201700660,peyton-mansell-1,PRIMARY_LAYER,100.0,1.0,0.0,42.4574,2.21,2.18,3.29,5.0,0.0,0.0,Iowa,Iowa
201700680,2017,739,Tyler Lytle,PRO,0.8597,Servite,Anaheim,CA,Colorado,https://247sports.com/player/tyler-lytle-80255/,"Tyler Lytle is a 6-5, 225-pound Pro-Style Quarterback from Anaheim, CA.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,7.0,9.0,9.0,9.0,8.0,8.0,7.0,7.0,76.5,199.0,QB,201700680,tyler-lytle-1,PRIMARY_LAYER,100.0,1.0,0.0,45.1688,14.159999999999998,10.139999999999999,0.560909090909091,11.0,0.0,0.0,Colorado|Massachusetts,Massachusetts
201700687,2017,739,Nick Sipe,PRO,0.8597,Villa Park,Villa Park,CA,Purdue,https://247sports.com/player/nick-sipe-89987/,"Nick Sipe is a 6-4, 188-pound Pro-Style Quarterback from Villa Park, CA.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,7.0,9.0,9.0,9.0,8.0,8.0,7.0,7.0,76.0,191.0,QB,201700687,nick-sipe-1,PRIMARY_LAYER,100.0,1.0,0.0,43.1585,0.09,0.06,6.510000000000001,3.0,0.0,0.0,Purdue,Purdue
201700690,2017,751,Jay Urich,DUAL,0.8594,Wren,Piedmont,SC,South Carolina,https://247sports.com/player/jay-urich-68709/,"Jay Urich is a 6-4.5, 198-pound Pro-Style Quarterback from Greer, SC.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,7.0,9.0,9.0,9.0,8.0,8.0,7.0,7.0,76.0,196.0,QB,201700690,jay-urich-1,PRIMARY_LAYER,100.0,1.0,0.0,37.022,0.55,0.46,7.177777777777777,9.0,0.0,0.0,South Carolina,South Carolina
201700694,2017,755,Matt McKay,PRO,0.8592,Wakefield,Raleigh,NC,NC State,https://247sports.com/player/matt-mckay-85048/,"Matt McKay is a 6-3, 170-pound Pro-Style Quarterback from Raleigh, NC.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,7.0,9.0,8.99,8.99,8.0,8.0,7.0,7.0,76.0,185.0,QB,201700694,matt-mckay-1,PRIMARY_LAYER,100.0,1.0,0.0,51.6305,42.19,30.02,-0.21,12.0,0.0,0.0,North Carolina State,North Carolina State
201700701,2017,757,Jelani Woods,PRO,0.8589,Cedar Grove,Ellenwood,GA,Oklahoma State,https://247sports.com/player/jelani-woods-77089/,"Jelani Woods is a 6-5, 215-pound Pro-Style Quarterback from Ellenwood, GA.2014: 2nd Team All-Region",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,7.0,9.0,8.99,8.99,8.0,8.0,7.0,7.0,79.0,230.0,QB,201700701,jelani-woods-1,PRIMARY_LAYER,100.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,Oklahoma State,Oklahoma State
201700710,2017,772,Johnathan Lewis,DUAL,0.8586,St. Peter's Prep,Jersey City,NJ,Rutgers,https://247sports.com/player/johnathan-lewis-83011/,"Johnathan Lewis is a 6-3, 205-pound Dual-Threat Quarterback from Jersey City, NJ.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,7.0,9.0,8.99,8.99,8.0,8.0,7.0,7.0,75.0,225.0,QB,201700710,johnathan-lewis-2,PRIMARY_LAYER,100.0,1.0,0.0,45.2617,8.43,7.959999999999999,5.404545454545455,11.0,0.0,0.0,Rutgers,Rutgers
201700716,2017,776,Chase Cord,PRO,0.8581,Sunrise Mountain,Peoria,AZ,Boise State,https://247sports.com/player/chase-cord-87124/,"Chase Cord is a 6-3, 180-pound Pro-Style Quarterback from Peoria, AZ.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,7.0,9.0,8.98,8.98,8.0,8.0,7.0,7.0,75.0,195.0,QB,201700716,chase-cord-1,PRIMARY_LAYER,100.0,1.0,0.0,51.5216,45.69,31.52,-1.72,13.0,0.0,0.0,Boise State,Boise State
201700738,2017,802,Kenny Pickett,PRO,0.8567,Ocean Township,Oakhurst,NJ,Pittsburgh,https://247sports.com/player/kenny-pickett-81700/,"Kenny Picket is a Pro-Style Quarterback from Oakhurst, NJ.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,7.0,9.0,8.96,8.96,8.0,8.0,7.0,7.0,75.0,200.0,QB,201700738,kenny-pickett-1,PRIMARY_LAYER,100.0,1.0,0.0,79.0961,678.87,400.44,0.2317307692307692,52.0,4.0,3.0,Pitt,Pitt
201700775,2017,848,Taylor Powell,PRO,0.855,Fayetteville,Fayetteville,AR,Missouri,https://247sports.com/player/taylor-powell-70994/,"Taylor Powell is a 6-2, 202-pound Pro-Style Quarterback from Fayetteville, AR.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,7.0,9.0,8.94,8.94,8.0,8.0,7.0,7.0,74.0,202.0,QB,201700775,taylor-powell-1,PRIMARY_LAYER,100.0,1.0,0.0,58.3908,140.15,91.02000000000001,-2.442222222222222,27.0,0.0,0.0,Eastern Michigan|Missouri|Troy,Eastern Michigan
201700780,2017,856,Jason Shelley,DUAL,0.8547,Frisco Lone Star,Frisco,TX,Utah,https://247sports.com/player/jason-shelley-37668/,"2016: Was named the District 13-5A Overall MVP as a senior....2015: Was the District 9-5A MVP as a junior, Second-team all-state selection by TSWA....2014: Was named the District 9-5A Offensive Newcomer of the Year as a sophomore....2013: He took over as the starter at QB halfway through his freshman season and led the team to the third round of the playoffs.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,7.0,9.0,8.94,8.94,8.0,8.0,7.0,7.0,72.0,178.0,QB,201700780,jason-shelley-2,PRIMARY_LAYER,100.0,1.0,0.0,55.5531,62.57,44.72,-0.4434782608695652,23.0,0.0,0.0,Utah|Utah State,Utah State
201700786,2017,856,Chris Katrenick,PRO,0.8547,Harry D Jacobs,Algonquin,IL,Duke,https://247sports.com/player/chris-katrenick-82597/,"Chris Katrenick is a 6-1.5, 189-pound Pro-Style Quarterback from Algonquin, IL.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,7.0,9.0,8.94,8.94,8.0,8.0,7.0,7.0,75.0,205.0,QB,201700786,chris-katrenick-1,PRIMARY_LAYER,100.0,1.0,0.0,44.8184,9.07,6.4399999999999995,1.96875,8.0,0.0,0.0,Duke,Duke
201700826,2017,905,Charlie Brewer,PRO,0.8531,Lake Travis,Austin,TX,Baylor,https://247sports.com/player/charlie-brewer-76511/,"2016: Was the AP Class 6A Offensive Player of the Year as a senior....2015: Was a second-team TSWA Class 6A all-state selection as a junior; Was named the District 14-5A Offensive MVP; Led Lake Travis to the state finalsPERSONAL: Is the younger brother of Virginia Tech QB Michael Brewer, formerly of Texas Tech",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,7.0,9.0,8.92,8.92,7.99,8.0,7.0,7.0,73.0,188.0,QB,201700826,charlie-brewer-1,PRIMARY_LAYER,100.0,1.0,0.0,75.969,453.0400000000001,308.28000000000003,2.9058,50.0,0.0,0.0,Baylor|Liberty|Utah,Liberty
201700888,2017,974,Todd Centeio,PRO,0.8506,Dwyer,Palm Beach Gardens,FL,Temple,https://247sports.com/player/todd-centeio-54444/,"Todd Centeio is a 6-foot, 210-pound Pro-Style Quarterback from West Palm Beach, FL.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,7.0,9.0,8.89,8.89,7.41,8.0,7.0,7.0,71.0,193.0,QB,201700888,todd-centeio-1,PRIMARY_LAYER,100.0,1.0,0.0,66.0301,329.78999999999996,220.64,-2.3702040816326533,49.0,1.0,0.0,Colorado State|James Madison|Temple,James Madison
201700897,2017,974,Darriel Mack,DUAL,0.8506,Norview,Norfolk,VA,UCF,https://247sports.com/player/darriel-mack-86423/,"Darriel Mack is a 6-3, 217-pound Dual-Threat Quarterback from Norfolk, VA.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,7.0,9.0,8.89,8.89,7.41,8.0,7.0,7.0,75.0,205.0,QB,,,,,,,,,,,,,,,
201700916,2017,1006,Devon Moore,DUAL,0.8497,Waterloo West,Waterloo,IA,Iowa State,https://247sports.com/player/devon-moore-84478/,"Devon Moore is a 6-4, 210-pound Dual-Threat Quarterback from Waterloo, IA.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,7.0,9.0,8.88,8.88,7.21,8.0,7.0,7.0,76.0,221.0,QB,201700916,devon-moore-1,PRIMARY_LAYER,100.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,Iowa State,Iowa State
201700941,2017,1036,Connor Blumrick,PRO,0.8489,Pearland,Pearland,TX,Texas A&M,https://247sports.com/player/connor-blumrick-83650/,2016: Injured his foot in the first game of his senior year and had season-ending surgery....2015: Was named a first-team all-district selection as a junior,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,7.0,9.0,8.87,8.87,7.02,8.0,7.0,7.0,78.0,203.0,QB,201700941,connor-blumrick-1,PRIMARY_LAYER,100.0,1.0,0.0,46.225,18.400000000000002,14.8,3.531176470588236,17.0,0.0,0.0,Texas A&M|Virginia Tech,Virginia Tech
201700963,2017,1059,Walker Wood,DUAL,0.8481,Lafayette,Lexington,KY,Kentucky,https://247sports.com/player/walker-wood-78620/,"Walker Wood is a 6-0, 180-pound Dual-Threat Quarterback from Lexington, KY.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,7.0,9.0,8.86,8.86,7.0,8.0,7.0,7.0,73.0,187.0,QB,201700963,walker-wood-2,PRIMARY_LAYER,100.0,1.0,0.0,0.0,0.89,0.74,0.15,2.0,0.0,0.0,Kentucky,Kentucky
201700966,2017,1059,Jairus Grissom,DUAL,0.8481,River Rouge,Dearborn Heights,MI,Eastern Michigan,https://247sports.com/player/jairus-grissom-78346/,"Jairus Grissom is a 6-2, 190-pound Dual-Threat Quarterback from Dearborn Heights, MI.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,7.0,9.0,8.86,8.86,7.0,8.0,7.0,7.0,74.0,204.0,QB,201700966,jairus-grissom-1,PRIMARY_LAYER,100.0,1.0,1.0,29.2073,1.38,1.38,-4.85,6.0,0.0,0.0,Eastern Michigan,Eastern Michigan
201700980,2017,1074,Alex Faniel,PRO,0.8475,Glen Allen,Richmond,VA,Ole Miss,https://247sports.com/player/alex-faniel-51372/,"Alex Faniel is a 6-4, 215-pound Dual-Threat Quarterback from Richmond, VA.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,7.0,9.0,8.85,8.85,7.0,8.0,7.0,7.0,77.0,225.0,QB,201700980,alex-faniel-1,PRIMARY_LAYER,100.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,Ole Miss,Ole Miss
201701047,2017,1154,Justice McCoy,DUAL,0.8447,St. Augustine,New Orleans,LA,Colorado State,https://247sports.com/player/justice-mccoy-87994/,"Justice McCoy is a 6-1, 180-pound Dual-Threat Quarterback from New Orleans, LA.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,7.0,9.0,8.82,8.82,7.0,8.0,7.0,7.0,73.0,180.0,QB,201701047,justice-mccoy-1,PRIMARY_LAYER,100.0,1.0,0.0,20.9086,-3.1400000000000006,-1.7400000000000002,-3.59,3.0,0.0,0.0,Colorado State,Colorado State
201701072,2017,1185,Cam Roane,PRO,0.8433,Colleyville Heritage,Colleyville,TX,San Diego State,https://247sports.com/player/cam-roane-81485/,2015: Earned first-team all-district honors as a junior....Played his freshman and sophomore seasons at Grapevine (TX) Faith Christian,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,7.0,9.0,8.8,8.8,7.0,8.0,7.0,7.0,73.5,189.0,QB,201701072,cam-roane-1,PRIMARY_LAYER,100.0,1.0,0.0,0.0,0.0,0.0,-3.87,1.0,0.0,0.0,San Diego State,San Diego State
201701107,2017,1214,Aidan Willard,PRO,0.8425,Justin-Siena,Napa,CA,Oregon State,https://247sports.com/player/aidan-willard-91008/,"Aidan Willard is a 6-2, 185-pound Pro-Style Quarterback from Napa, CA.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,7.0,9.0,8.79,8.79,7.0,8.0,7.0,7.0,74.0,185.0,QB,201701107,aidan-willard-1,PRIMARY_LAYER,100.0,1.0,0.0,0.0,-0.3,-0.3,3.56,1.0,0.0,0.0,Oregon State,Oregon State
201701132,2017,1252,Andrew Marty,PRO,0.8411,Wyoming,Cincinnati,OH,Northwestern,https://247sports.com/player/andrew-marty-84913/,"Andrew Marty is a 6-3.5, 200-pound Pro-Style Quarterback from Cincinnati, OH.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,7.0,9.0,8.77,8.77,7.0,8.0,7.0,7.0,75.5,200.0,QB,201701132,andrew-marty-1,PRIMARY_LAYER,100.0,1.0,0.0,53.9868,41.05,30.88,2.7,16.0,0.0,0.0,Northwestern,Northwestern
201701138,2017,1258,Bryson Smith,DUAL,0.8408,John Tyler,Tyler,TX,Houston,https://247sports.com/player/bryson-smith-79997/,2016: Was named the District 11-6A MVP as a senior....2015: Was the District 16-5A Overall MVP as a junior,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,7.0,9.0,8.77,8.77,7.0,8.0,7.0,7.0,72.0,170.0,QB,201701138,bryson-smith-1,PRIMARY_LAYER,100.0,1.0,0.0,37.1558,2.7299999999999995,2.28,0.0,12.0,0.0,0.0,Houston,Houston
201701166,2017,1286,Kingsley Ifedi,DUAL,0.84,Chambers,Charlotte,NC,East Carolina,https://247sports.com/player/kingsley-ifedi-80874/,"Kingsley Ifedi is a 6-3, 205-pound Dual-Threat Quarterback from Charlotte, NC.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,7.0,9.0,8.76,8.76,7.0,8.0,7.0,7.0,75.0,210.0,QB,201701166,kingsley-ifedi-1,PRIMARY_LAYER,100.0,1.0,0.0,29.0116,-3.2500000000000004,-1.8600000000000003,-2.41,5.0,0.0,0.0,East Carolina,East Carolina
