year_id,year_id_url,voting,voting_url,player,player_id,player_url,school_name,school_name_url,summary,award_name,award_type,source_url,table_id
1965,https://www.sports-reference.com/cfb/years/1965.html,Voting,https://www.sports-reference.com/cfb/awards/heisman-1965.html,Mike Garrett,mike-garrett-1,https://www.sports-reference.com/cfb/players/mike-garrett-1.html,USC,https://www.sports-reference.com/cfb/schools/southern-california/1965.html,"267 Att, 1440 Yds, 5.4 Avg, 13 TD",Heisman Memorial Trophy Winners,Most Outstanding Player,https://www.sports-reference.com/cfb/awards/heisman.html#all_heisman,heisman
1964,https://www.sports-reference.com/cfb/years/1964.html,Voting,https://www.sports-reference.com/cfb/awards/heisman-1964.html,John Huarte,john-huarte-1,https://www.sports-reference.com/cfb/players/john-huarte-1.html,Notre Dame,https://www.sports-reference.com/cfb/schools/notre-dame/1964.html,"114 Cmp, 205 Att, 2062 Yds, 16 TD, 11 Int",Heisman Memorial Trophy Winners,Most Outstanding Player,https://www.sports-reference.com/cfb/awards/heisman.html#all_heisman,heisman
1963,https://www.sports-reference.com/cfb/years/1963.html,Voting,https://www.sports-reference.com/cfb/awards/heisman-1963.html,Roger Staubach,roger-staubach-1,https://www.sports-reference.com/cfb/players/roger-staubach-1.html,Navy,https://www.sports-reference.com/cfb/schools/navy/1963.html,"107 Cmp, 161 Att, 1474 Yds, 7 TD, 6 Int",Heisman Memorial Trophy Winners,Most Outstanding Player,https://www.sports-reference.com/cfb/awards/heisman.html#all_heisman,heisman
1962,https://www.sports-reference.com/cfb/years/1962.html,Voting,https://www.sports-reference.com/cfb/awards/heisman-1962.html,Terry Baker,terry-baker-1,https://www.sports-reference.com/cfb/players/terry-baker-1.html,Oregon State,https://www.sports-reference.com/cfb/schools/oregon-state/1962.html,"112 Cmp, 203 Att, 1738 Yds, 15 TD, 5 Int",Heisman Memorial Trophy Winners,Most Outstanding Player,https://www.sports-reference.com/cfb/awards/heisman.html#all_heisman,heisman
1961,https://www.sports-reference.com/cfb/years/1961.html,Voting,https://www.sports-reference.com/cfb/awards/heisman-1961.html,Ernie Davis,ernie-davis-1,https://www.sports-reference.com/cfb/players/ernie-davis-1.html,Syracuse,https://www.sports-reference.com/cfb/schools/syracuse/1961.html,"150 Att, 823 Yds, 5.5 Avg, 12 TD",Heisman Memorial Trophy Winners,Most Outstanding Player,https://www.sports-reference.com/cfb/awards/heisman.html#all_heisman,heisman
1960,https://www.sports-reference.com/cfb/years/1960.html,Voting,https://www.sports-reference.com/cfb/awards/heisman-1960.html,Joe Bellino,joe-bellino-1,https://www.sports-reference.com/cfb/players/joe-bellino-1.html,Navy,https://www.sports-reference.com/cfb/schools/navy/1960.html,"168 Att, 834 Yds, 5.0 Avg, 15 TD",Heisman Memorial Trophy Winners,Most Outstanding Player,https://www.sports-reference.com/cfb/awards/heisman.html#all_heisman,heisman
1959,https://www.sports-reference.com/cfb/years/1959.html,Voting,https://www.sports-reference.com/cfb/awards/heisman-1959.html,Billy Cannon,billy-cannon-1,https://www.sports-reference.com/cfb/players/billy-cannon-1.html,LSU,https://www.sports-reference.com/cfb/schools/louisiana-state/1959.html,"139 Att, 598 Yds, 4.3 Avg, 5 TD",Heisman Memorial Trophy Winners,Most Outstanding Player,https://www.sports-reference.com/cfb/awards/heisman.html#all_heisman,heisman
1958,https://www.sports-reference.com/cfb/years/1958.html,Voting,https://www.sports-reference.com/cfb/awards/heisman-1958.html,Pete Dawkins,pete-dawkins-1,https://www.sports-reference.com/cfb/players/pete-dawkins-1.html,Army,https://www.sports-reference.com/cfb/schools/army/1958.html,"78 Att, 428 Yds, 5.5 Avg, 5 TD",Heisman Memorial Trophy Winners,Most Outstanding Player,https://www.sports-reference.com/cfb/awards/heisman.html#all_heisman,heisman
1957,https://www.sports-reference.com/cfb/years/1957.html,Voting,https://www.sports-reference.com/cfb/awards/heisman-1957.html,John David Crow,john-david-crow-1,https://www.sports-reference.com/cfb/players/john-david-crow-1.html,Texas A&M,https://www.sports-reference.com/cfb/schools/texas-am/1957.html,"129 Att, 562 Yds, 4.4 Avg, 6 TD",Heisman Memorial Trophy Winners,Most Outstanding Player,https://www.sports-reference.com/cfb/awards/heisman.html#all_heisman,heisman
1956,https://www.sports-reference.com/cfb/years/1956.html,Voting,https://www.sports-reference.com/cfb/awards/heisman-1956.html,Paul Hornung,paul-hornung-1,https://www.sports-reference.com/cfb/players/paul-hornung-1.html,Notre Dame,https://www.sports-reference.com/cfb/schools/notre-dame/1956.html,"59 Cmp, 111 Att, 917 Yds, 3 TD, 13 Int",Heisman Memorial Trophy Winners,Most Outstanding Player,https://www.sports-reference.com/cfb/awards/heisman.html#all_heisman,heisman
1955,https://www.sports-reference.com/cfb/years/1955.html,Voting,https://www.sports-reference.com/cfb/awards/heisman-1955.html,Howard Cassady,howard-cassady-1,https://www.sports-reference.com/cfb/players/howard-cassady-1.html,Ohio State,https://www.sports-reference.com/cfb/schools/ohio-state/1955.html,"161 Att, 958 Yds, 6.0 Avg, 14 TD",Heisman Memorial Trophy Winners,Most Outstanding Player,https://www.sports-reference.com/cfb/awards/heisman.html#all_heisman,heisman
1954,https://www.sports-reference.com/cfb/years/1954.html,Voting,https://www.sports-reference.com/cfb/awards/heisman-1954.html,Alan Ameche,alan-ameche-1,https://www.sports-reference.com/cfb/players/alan-ameche-1.html,Wisconsin,https://www.sports-reference.com/cfb/schools/wisconsin/1954.html,"146 Att, 641 Yds, 4.4 Avg, 0 TD",Heisman Memorial Trophy Winners,Most Outstanding Player,https://www.sports-reference.com/cfb/awards/heisman.html#all_heisman,heisman
1953,https://www.sports-reference.com/cfb/years/1953.html,Voting,https://www.sports-reference.com/cfb/awards/heisman-1953.html,Johnny Lattner,johnny-lattner-1,https://www.sports-reference.com/cfb/players/johnny-lattner-1.html,Notre Dame,https://www.sports-reference.com/cfb/schools/notre-dame/1953.html,"134 Att, 651 Yds, 4.9 Avg",Heisman Memorial Trophy Winners,Most Outstanding Player,https://www.sports-reference.com/cfb/awards/heisman.html#all_heisman,heisman
1952,https://www.sports-reference.com/cfb/years/1952.html,Voting,https://www.sports-reference.com/cfb/awards/heisman-1952.html,Billy Vessels,billy-vessels-1,https://www.sports-reference.com/cfb/players/billy-vessels-1.html,Oklahoma,https://www.sports-reference.com/cfb/schools/oklahoma/1952.html,,Heisman Memorial Trophy Winners,Most Outstanding Player,https://www.sports-reference.com/cfb/awards/heisman.html#all_heisman,heisman
1951,https://www.sports-reference.com/cfb/years/1951.html,Voting,https://www.sports-reference.com/cfb/awards/heisman-1951.html,Dick Kazmaier,dick-kazmaier-1,https://www.sports-reference.com/cfb/players/dick-kazmaier-1.html,Princeton,https://www.sports-reference.com/cfb/schools/princeton/1951.html,,Heisman Memorial Trophy Winners,Most Outstanding Player,https://www.sports-reference.com/cfb/awards/heisman.html#all_heisman,heisman
1950,https://www.sports-reference.com/cfb/years/1950.html,Voting,https://www.sports-reference.com/cfb/awards/heisman-1950.html,Vic Janowicz,vic-janowicz-1,https://www.sports-reference.com/cfb/players/vic-janowicz-1.html,Ohio State,https://www.sports-reference.com/cfb/schools/ohio-state/1950.html,,Heisman Memorial Trophy Winners,Most Outstanding Player,https://www.sports-reference.com/cfb/awards/heisman.html#all_heisman,heisman
1949,https://www.sports-reference.com/cfb/years/1949.html,Voting,https://www.sports-reference.com/cfb/awards/heisman-1949.html,Leon Hart,leon-hart-1,https://www.sports-reference.com/cfb/players/leon-hart-1.html,Notre Dame,https://www.sports-reference.com/cfb/schools/notre-dame/1949.html,,Heisman Memorial Trophy Winners,Most Outstanding Player,https://www.sports-reference.com/cfb/awards/heisman.html#all_heisman,heisman
1948,https://www.sports-reference.com/cfb/years/1948.html,Voting,https://www.sports-reference.com/cfb/awards/heisman-1948.html,Doak Walker,doak-walker-1,https://www.sports-reference.com/cfb/players/doak-walker-1.html,SMU,https://www.sports-reference.com/cfb/schools/southern-methodist/1948.html,,Heisman Memorial Trophy Winners,Most Outstanding Player,https://www.sports-reference.com/cfb/awards/heisman.html#all_heisman,heisman
1947,https://www.sports-reference.com/cfb/years/1947.html,Voting,https://www.sports-reference.com/cfb/awards/heisman-1947.html,Johnny Lujack,johnny-lujack-1,https://www.sports-reference.com/cfb/players/johnny-lujack-1.html,Notre Dame,https://www.sports-reference.com/cfb/schools/notre-dame/1947.html,"61 Cmp, 109 Att, 777 Yds, 9 TD, 8 Int",Heisman Memorial Trophy Winners,Most Outstanding Player,https://www.sports-reference.com/cfb/awards/heisman.html#all_heisman,heisman
1946,https://www.sports-reference.com/cfb/years/1946.html,Voting,https://www.sports-reference.com/cfb/awards/heisman-1946.html,Glenn Davis,glenn-davis-1,https://www.sports-reference.com/cfb/players/glenn-davis-1.html,Army,https://www.sports-reference.com/cfb/schools/army/1946.html,,Heisman Memorial Trophy Winners,Most Outstanding Player,https://www.sports-reference.com/cfb/awards/heisman.html#all_heisman,heisman
1945,https://www.sports-reference.com/cfb/years/1945.html,Voting,https://www.sports-reference.com/cfb/awards/heisman-1945.html,Doc Blanchard,doc-blanchard-1,https://www.sports-reference.com/cfb/players/doc-blanchard-1.html,Army,https://www.sports-reference.com/cfb/schools/army/1945.html,,Heisman Memorial Trophy Winners,Most Outstanding Player,https://www.sports-reference.com/cfb/awards/heisman.html#all_heisman,heisman
1944,https://www.sports-reference.com/cfb/years/1944.html,Voting,https://www.sports-reference.com/cfb/awards/heisman-1944.html,Les Horvath,les-horvath-1,https://www.sports-reference.com/cfb/players/les-horvath-1.html,Ohio State,https://www.sports-reference.com/cfb/schools/ohio-state/1944.html,,Heisman Memorial Trophy Winners,Most Outstanding Player,https://www.sports-reference.com/cfb/awards/heisman.html#all_heisman,heisman
1943,https://www.sports-reference.com/cfb/years/1943.html,Voting,https://www.sports-reference.com/cfb/awards/heisman-1943.html,Angelo Bertelli,angelo-bertelli-1,https://www.sports-reference.com/cfb/players/angelo-bertelli-1.html,Notre Dame,https://www.sports-reference.com/cfb/schools/notre-dame/1943.html,,Heisman Memorial Trophy Winners,Most Outstanding Player,https://www.sports-reference.com/cfb/awards/heisman.html#all_heisman,heisman
1942,https://www.sports-reference.com/cfb/years/1942.html,Voting,https://www.sports-reference.com/cfb/awards/heisman-1942.html,Frank Sinkwich,frank-sinkwich-1,https://www.sports-reference.com/cfb/players/frank-sinkwich-1.html,Georgia,https://www.sports-reference.com/cfb/schools/georgia/1942.html,,Heisman Memorial Trophy Winners,Most Outstanding Player,https://www.sports-reference.com/cfb/awards/heisman.html#all_heisman,heisman
1941,https://www.sports-reference.com/cfb/years/1941.html,Voting,https://www.sports-reference.com/cfb/awards/heisman-1941.html,Bruce Smith,bruce-smith-5,https://www.sports-reference.com/cfb/players/bruce-smith-5.html,Minnesota,https://www.sports-reference.com/cfb/schools/minnesota/1941.html,,Heisman Memorial Trophy Winners,Most Outstanding Player,https://www.sports-reference.com/cfb/awards/heisman.html#all_heisman,heisman
1940,https://www.sports-reference.com/cfb/years/1940.html,Voting,https://www.sports-reference.com/cfb/awards/heisman-1940.html,Tom Harmon,tom-harmon-1,https://www.sports-reference.com/cfb/players/tom-harmon-1.html,Michigan,https://www.sports-reference.com/cfb/schools/michigan/1940.html,"43 Cmp, 94 Att, 506 Yds, 6 TD, 11 Int",Heisman Memorial Trophy Winners,Most Outstanding Player,https://www.sports-reference.com/cfb/awards/heisman.html#all_heisman,heisman
1939,https://www.sports-reference.com/cfb/years/1939.html,Voting,https://www.sports-reference.com/cfb/awards/heisman-1939.html,Nile Kinnick,nile-kinnick-1,https://www.sports-reference.com/cfb/players/nile-kinnick-1.html,Iowa,https://www.sports-reference.com/cfb/schools/iowa/1939.html,,Heisman Memorial Trophy Winners,Most Outstanding Player,https://www.sports-reference.com/cfb/awards/heisman.html#all_heisman,heisman
1938,https://www.sports-reference.com/cfb/years/1938.html,Voting,https://www.sports-reference.com/cfb/awards/heisman-1938.html,Davey O'Brien,davey-obrien-1,https://www.sports-reference.com/cfb/players/davey-obrien-1.html,TCU,https://www.sports-reference.com/cfb/schools/texas-christian/1938.html,,Heisman Memorial Trophy Winners,Most Outstanding Player,https://www.sports-reference.com/cfb/awards/heisman.html#all_heisman,heisman
1937,https://www.sports-reference.com/cfb/years/1937.html,Voting,https://www.sports-reference.com/cfb/awards/heisman-1937.html,Clint Frank,clint-frank-1,https://www.sports-reference.com/cfb/players/clint-frank-1.html,Yale,https://www.sports-reference.com/cfb/schools/yale/1937.html,,Heisman Memorial Trophy Winners,Most Outstanding Player,https://www.sports-reference.com/cfb/awards/heisman.html#all_heisman,heisman
1936,https://www.sports-reference.com/cfb/years/1936.html,Voting,https://www.sports-reference.com/cfb/awards/heisman-1936.html,Larry Kelley,larry-kelley-1,https://www.sports-reference.com/cfb/players/larry-kelley-1.html,Yale,https://www.sports-reference.com/cfb/schools/yale/1936.html,,Heisman Memorial Trophy Winners,Most Outstanding Player,https://www.sports-reference.com/cfb/awards/heisman.html#all_heisman,heisman
1935,https://www.sports-reference.com/cfb/years/1935.html,Voting,https://www.sports-reference.com/cfb/awards/heisman-1935.html,Jay Berwanger,jay-berwanger-1,https://www.sports-reference.com/cfb/players/jay-berwanger-1.html,Chicago,https://www.sports-reference.com/cfb/schools/chicago/1935.html,,Heisman Memorial Trophy Winners,Most Outstanding Player,https://www.sports-reference.com/cfb/awards/heisman.html#all_heisman,heisman
