Player,Player_ID,Player_Link,team_name_abbr,conf_abbr,games,rush_att,rush_yds,rush_yds_per_att,rush_td,rush_yds_per_g,rec,rec_yds,rec_yds_per_rec,rec_td,rec_yds_per_g,scrim_att,yds_from_scrimmage,scrim_yds_per_att,scrim_td,awards,Year
Roc Thomas,roc-thomas-1,/cfb/players/roc-thomas-1.html,Auburn,SEC,12,43,261,6.1,1,21.8,11,200,18.2,1,16.7,54,461,8.5,2,,2015
Braxton Miller,braxton-miller-1,/cfb/players/braxton-miller-1.html,Ohio State,Big Ten,13,42,260,6.2,1,20.0,26,341,13.1,3,26.2,68,601,8.8,4,,2015
Sam Rogers,sam-rogers-1,/cfb/players/sam-rogers-1.html,Virginia Tech,ACC,13,61,260,4.3,2,20.0,16,193,12.1,2,14.8,77,453,5.9,4,,2015
Garrett Brown,garrett-brown-2,/cfb/players/garrett-brown-2.html,Air Force,MWC,14,35,259,7.4,1,18.5,27,557,20.6,1,39.8,62,816,13.2,2,,2015
Myles Willis,myles-willis-1,/cfb/players/myles-willis-1.html,Boston College,ACC,9,67,259,3.9,0,28.8,1,36,36.0,0,4.0,68,295,4.3,0,,2015
Darrin Hall,darrin-hall-1,/cfb/players/darrin-hall-1.html,Pitt,ACC,10,64,257,4.0,2,25.7,5,30,6.0,0,3.0,69,287,4.2,2,,2015
Aaron Duckworth,aaron-duckworth-1,/cfb/players/aaron-duckworth-1.html,Idaho,Sun Belt,11,72,256,3.6,3,23.3,3,19,6.3,0,1.7,75,275,3.7,3,,2015
Rawleigh Williams III,rawleigh-williams-iii-1,/cfb/players/rawleigh-williams-iii-1.html,Arkansas,SEC,7,56,254,4.5,1,36.3,5,26,5.2,0,3.7,61,280,4.6,1,,2015
Chris James,chris-james-9,/cfb/players/chris-james-9.html,Pitt,ACC,10,56,253,4.5,0,25.3,7,48,6.9,0,4.8,63,301,4.8,0,,2015
Drew Hare,drew-hare-1,/cfb/players/drew-hare-1.html,Northern Illinois,MAC,9,104,252,2.4,1,28.0,0,0,,0,0.0,104,252,2.4,1,,2015
John Trainor,john-trainor-1,/cfb/players/john-trainor-1.html,Army,Ind,12,29,252,8.7,2,21.0,8,176,22.0,1,14.7,37,428,11.6,3,,2015
Taz Bateman,taz-bateman-1,/cfb/players/taz-bateman-1.html,Georgia State,Sun Belt,7,49,251,5.1,1,35.9,11,118,10.7,1,16.9,60,369,6.2,2,,2015
Darrius Sims,darrius-sims-1,/cfb/players/darrius-sims-1.html,Vanderbilt,SEC,12,43,250,5.8,1,20.8,10,110,11.0,0,9.2,53,360,6.8,1,,2015
Garrett Smith,garrett-smith-2,/cfb/players/garrett-smith-2.html,Louisiana-Monroe,Sun Belt,10,108,250,2.3,2,25.0,0,0,,0,0.0,108,250,2.3,2,,2015
Ty Johnson,ty-johnson-1,/cfb/players/ty-johnson-1.html,Maryland,Big Ten,12,35,250,7.1,3,20.8,2,30,15.0,0,2.5,37,280,7.6,3,,2015
Romello Ross,romello-ross-1,/cfb/players/romello-ross-1.html,Central Michigan,MAC,6,54,247,4.6,4,41.2,11,106,9.6,1,17.7,65,353,5.4,5,,2015
Andre Flakes,andre-flakes-1,/cfb/players/andre-flakes-1.html,Troy,Sun Belt,12,66,243,3.7,3,20.3,9,49,5.4,0,4.1,75,292,3.9,3,,2015
Anthony Jones,anthony-jones-8,/cfb/players/anthony-jones-8.html,Florida International,CUSA,11,48,243,5.1,2,22.1,5,22,4.4,0,2.0,53,265,5.0,2,,2015
Nyheim Hines,nyheim-hines-1,/cfb/players/nyheim-hines-1.html,North Carolina State,ACC,13,48,243,5.1,1,18.7,20,256,12.8,1,19.7,68,499,7.3,2,,2015
Daniel Hamm,daniel-hamm-1,/cfb/players/daniel-hamm-1.html,Virginia,ACC,12,57,242,4.2,1,20.2,14,174,12.4,0,14.5,71,416,5.9,1,,2015
Jalen Rhodes,jalen-rhodes-1,/cfb/players/jalen-rhodes-1.html,UTSA,CUSA,12,60,242,4.0,3,20.2,5,47,9.4,0,3.9,65,289,4.4,3,,2015
Marcus Outlow,marcus-outlow-1,/cfb/players/marcus-outlow-1.html,Boston College,ACC,10,53,241,4.5,1,24.1,4,53,13.3,0,5.3,57,294,5.2,1,,2015
Matt Colburn,matt-colburn-1,/cfb/players/matt-colburn-1.html,Wake Forest,ACC,10,66,239,3.6,1,23.9,0,0,,0,0.0,66,239,3.6,1,,2015
Paxton Lynch,paxton-lynch-1,/cfb/players/paxton-lynch-1.html,Memphis,American,13,87,239,2.7,2,18.4,0,0,,0,0.0,87,239,2.7,2,,2015
Remound Wright,remound-wright-1,/cfb/players/remound-wright-1.html,Stanford,Pac-12,14,82,239,2.9,13,17.1,6,49,8.2,2,3.5,88,288,3.3,15,,2015
Keith Harrington,keith-harrington-1,/cfb/players/keith-harrington-1.html,Washington State,Pac-12,13,37,238,6.4,2,18.3,43,312,7.3,3,24.0,80,550,6.9,5,,2015
Treon Harris,treon-harris-1,/cfb/players/treon-harris-1.html,Florida,SEC,12,96,238,2.5,0,19.8,2,-5,-2.5,1,-0.4,98,233,2.4,1,,2015
C.J. Beathard,cj-beathard-1,/cfb/players/cj-beathard-1.html,Iowa,Big Ten,14,100,237,2.4,6,16.9,0,0,,0,0.0,100,237,2.4,6,,2015
Ervin Philips,ervin-phillips-1,/cfb/players/ervin-phillips-1.html,Syracuse,ACC,10,41,234,5.7,3,23.4,29,286,9.9,5,28.6,70,520,7.4,8,,2015
Matt Linehan,matt-linehan-1,/cfb/players/matt-linehan-1.html,Idaho,Sun Belt,11,91,234,2.6,5,21.3,0,0,,0,0.0,91,234,2.6,5,,2015
Zac Brooks,zac-brooks-1,/cfb/players/zac-brooks-1.html,Clemson,ACC,14,41,234,5.7,3,16.7,9,113,12.6,2,8.1,50,347,6.9,5,,2015
Nathan Peterman,nathan-peterman-1,/cfb/players/nathan-peterman-1.html,Pitt,ACC,13,85,232,2.7,1,17.8,0,-2,,0,-0.2,85,230,2.7,1,,2015
Rob Kelley,rob-kelley-1,/cfb/players/rob-kelley-1.html,Tulane,American,12,65,232,3.6,1,19.3,6,33,5.5,1,2.8,71,265,3.7,2,,2015
Demond Brown,demond-brown-1,/cfb/players/demond-brown-1.html,Navy,American,13,32,231,7.2,5,17.8,3,41,13.7,0,3.2,35,272,7.8,5,,2015
Taylor Cox,taylor-cox-1,/cfb/players/taylor-cox-1.html,Kansas,Big 12,9,79,231,2.9,2,25.7,8,48,6.0,0,5.3,87,279,3.2,2,,2015
Jarred Craft,jarred-craft-1,/cfb/players/jarred-craft-1.html,Louisiana Tech,CUSA,10,58,230,4.0,1,23.0,9,60,6.7,1,6.0,67,290,4.3,2,,2015
Richard McQuarley,richard-mcquarley-1,/cfb/players/richard-mcquarley-1.html,New Mexico,MWC,12,52,230,4.4,7,19.2,0,0,,0,0.0,52,230,4.4,7,,2015
Ashton Shumpert,ashton-shumpert-1,/cfb/players/ashton-shumpert-1.html,Mississippi State,SEC,12,59,228,3.9,1,19.0,14,118,8.4,0,9.8,73,346,4.7,1,,2015
Ron Johnson,ron-johnson-8,/cfb/players/ron-johnson-8.html,Connecticut,American,12,89,228,2.6,5,19.0,4,29,7.3,0,2.4,93,257,2.8,5,,2015
Brandon Harris,brandon-harris-4,/cfb/players/brandon-harris-4.html,LSU,SEC,12,67,226,3.4,4,18.8,0,0,,0,0.0,67,226,3.4,4,,2015
Bryce Love,bryce-love-1,/cfb/players/bryce-love-1.html,Stanford,Pac-12,14,29,226,7.8,2,16.1,15,250,16.7,1,17.9,44,476,10.8,3,,2015
J.D. Sprague,jd-sprague-1,/cfb/players/jd-sprague-1.html,Ohio,MAC,7,52,225,4.3,0,32.1,0,0,,0,0.0,52,225,4.3,0,,2015
Brenden Motley,brenden-motley-1,/cfb/players/brenden-motley-1.html,Virginia Tech,ACC,10,88,224,2.5,3,22.4,1,13,13.0,0,1.3,89,237,2.7,3,,2015
Eugene Brazley,eugene-brazley-1,/cfb/players/eugene-brazley-1.html,Ole Miss,SEC,6,22,222,10.1,3,37.0,0,0,,0,0.0,22,222,10.1,3,,2015
Corey Clement,corey-clement-1,/cfb/players/corey-clement-1.html,Wisconsin,Big Ten,4,48,221,4.6,5,55.3,2,19,9.5,0,4.8,50,240,4.8,5,,2015
Melvin Davis,melvin-davis-2,/cfb/players/melvin-davis-2.html,Hawaii,MWC,8,59,218,3.7,6,27.3,3,52,17.3,0,6.5,62,270,4.4,6,,2015
Devine Ozigbo,devine-ozigbo-1,/cfb/players/devine-ozigbo-1.html,Nebraska,Big Ten,10,39,216,5.5,1,21.6,5,62,12.4,0,6.2,44,278,6.3,1,,2015
Jordan Asberry,jordan-asberry-1,/cfb/players/jordan-asberry-1.html,Army,Ind,10,30,213,7.1,0,21.3,2,40,20.0,0,4.0,32,253,7.9,0,,2015
Michael Adkins II,michael-adkins-ii-1,/cfb/players/michael-adkins-ii-1.html,Colorado,Pac-12,3,42,212,5.0,3,70.7,3,7,2.3,0,2.3,45,219,4.9,3,,2015
Kilton Anderson,kilton-anderson-1,/cfb/players/kilton-anderson-1.html,Fresno State,MWC,8,51,211,4.1,5,26.4,0,0,,0,0.0,51,211,4.1,5,,2015
J.C. Coleman,jc-coleman-1,/cfb/players/jc-coleman-1.html,Virginia Tech,ACC,12,48,210,4.4,1,17.5,2,21,10.5,0,1.8,50,231,4.6,1,,2015
Aaron Jones,aaron-jones-6,/cfb/players/aaron-jones-6.html,UTEP,CUSA,2,32,209,6.5,1,104.5,9,106,11.8,1,53.0,41,315,7.7,2,,2015
Kavika Johnson,kavika-johnson-1,/cfb/players/kavika-johnson-1.html,UTEP,CUSA,9,73,209,2.9,1,23.2,0,0,,0,0.0,73,209,2.9,1,,2015
Kerryon Johnson,kerryon-johnson-1,/cfb/players/kerryon-johnson-1.html,Auburn,SEC,13,52,208,4.0,3,16.0,14,159,11.4,0,12.2,66,367,5.6,3,,2015
Orlando Bradford,orlando-bradford-1,/cfb/players/orlando-bradford-1.html,Arizona,Pac-12,10,47,208,4.4,3,20.8,0,0,,0,0.0,47,208,4.4,3,,2015
Anthony Scott,anthony-scott-2,/cfb/players/anthony-scott-2.html,East Carolina,American,10,49,207,4.2,1,20.7,4,23,5.8,0,2.3,53,230,4.3,1,,2015
Josh Rounds,josh-rounds-1,/cfb/players/josh-rounds-1.html,Tulane,American,12,35,207,5.9,1,17.3,8,61,7.6,0,5.1,43,268,6.2,1,,2015
P.J. Walker,pj-walker-1,/cfb/players/pj-walker-1.html,Temple,American,14,81,207,2.6,2,14.8,1,25,25.0,0,1.8,82,232,2.8,2,,2015
Aeris Williams,aeris-williams-1,/cfb/players/aeris-williams-1.html,Mississippi State,SEC,13,40,206,5.2,3,15.8,6,18,3.0,0,1.4,46,224,4.9,3,,2015
Maurice Thomas,maurice-thomas-2,/cfb/players/maurice-thomas-2.html,Miami (OH),MAC,9,18,206,11.4,0,22.9,1,17,17.0,0,1.9,19,223,11.7,0,,2015
Ty Isaac,ty-isaac-1,/cfb/players/ty-isaac-1.html,Michigan,Big Ten,8,30,205,6.8,1,25.6,2,12,6.0,0,1.5,32,217,6.8,1,,2015
Devontae McNeal,devontae-mcneal-1,/cfb/players/devontae-mcneal-1.html,Louisiana-Monroe,Sun Belt,13,56,204,3.6,2,15.7,9,104,11.6,1,8.0,65,308,4.7,3,,2015
Dorian Brown,dorian-brown-1,/cfb/players/dorian-brown-1.html,Ohio,MAC,8,40,204,5.1,0,25.5,2,21,10.5,0,2.6,42,225,5.4,0,,2015
Justice Hayes,justice-hayes-1,/cfb/players/justice-hayes-1.html,Southern Mississippi,CUSA,9,52,204,3.9,2,22.7,4,49,12.3,0,5.4,56,253,4.5,2,,2015
Joe Walker,joe-walker-4,/cfb/players/joe-walker-4.html,Army,Ind,10,27,203,7.5,1,20.3,3,85,28.3,2,8.5,30,288,9.6,3,,2015
Logan Moragne,logan-moragne-1,/cfb/players/logan-moragne-1.html,Arkansas State,Sun Belt,10,20,203,10.2,1,20.3,0,0,,0,0.0,20,203,10.2,1,,2015
Shadrach Thornton,shadrach-thornton-1,/cfb/players/shadrach-thornton-1.html,North Carolina State,ACC,3,30,203,6.8,3,67.7,0,0,,0,0.0,30,203,6.8,3,,2015
Dakwa Nichols,dakwa-nichols-1,/cfb/players/dakwa-nichols-1.html,North Carolina State,ACC,13,43,201,4.7,1,15.5,1,4,4.0,0,0.3,44,205,4.7,1,,2015
Bolu Olorunfunmi,bolu-olorunfunmi-1,/cfb/players/bolu-olorunfunmi-1.html,UCLA,Pac-12,7,34,200,5.9,0,28.6,2,30,15.0,0,4.3,36,230,6.4,0,,2015
Anu Solomon,anu-solomon-1,/cfb/players/anu-solomon-1.html,Arizona,Pac-12,11,67,198,3.0,3,18.0,0,4,,0,0.4,67,202,3.0,3,,2015
Jeremiah Bryson,jeremiah-bryson-1,/cfb/players/jeremiah-bryson-1.html,Middle Tennessee State,CUSA,7,46,198,4.3,3,28.3,3,1,0.3,0,0.1,49,199,4.1,3,,2015
Jon Hilliman,jon-hilliman-1,/cfb/players/jon-hilliman-1.html,Boston College,ACC,4,51,198,3.9,2,49.5,3,33,11.0,0,8.3,54,231,4.3,2,,2015
Maleek Irons,maleek-irons-1,/cfb/players/maleek-irons-1.html,Ohio,MAC,7,33,198,6.0,4,28.3,3,33,11.0,0,4.7,36,231,6.4,4,,2015
Andrew Allen,andrew-allen-1,/cfb/players/andrew-allen-1.html,New Mexico State,Sun Belt,8,75,197,2.6,0,24.6,0,0,,0,0.0,75,197,2.6,0,,2015
James White,james-white-5,/cfb/players/james-white-5.html,Texas A&M,SEC,9,55,196,3.6,1,21.8,2,6,3.0,0,0.7,57,202,3.5,1,,2015
Tyrell Clay,tyrell-clay-1,/cfb/players/tyrell-clay-1.html,UTSA,CUSA,11,42,196,4.7,3,17.8,2,10,5.0,0,0.9,44,206,4.7,3,,2015
Kyle Postma,kyle-postma-1,/cfb/players/kyle-postma-1.html,Houston,American,9,27,194,7.2,1,21.6,6,145,24.2,1,16.1,33,339,10.3,2,,2015
Cardale Jones,cardale-jones-1,/cfb/players/cardale-jones-1.html,Ohio State,Big Ten,10,64,193,3.0,2,19.3,0,0,,0,0.0,64,193,3.0,2,,2015
Brice Dolezal,brice-dolezal-1,/cfb/players/brice-dolezal-1.html,Texas A&M,SEC,4,38,191,5.0,1,47.8,2,13,6.5,0,3.3,40,204,5.1,1,,2015
Ryquell Armstead,ryquell-armstead-1,/cfb/players/ryquell-armstead-1.html,Temple,American,12,51,191,3.7,2,15.9,2,7,3.5,0,0.6,53,198,3.7,2,,2015
Toneo Gulley,toneo-gulley-1,/cfb/players/toneo-gulley-1.html,Navy,American,12,12,189,15.8,3,15.8,2,30,15.0,0,2.5,14,219,15.6,3,,2015
Brandon Wilson,brandon-wilson-3,/cfb/players/brandon-wilson-3.html,Houston,American,14,37,188,5.1,2,13.4,6,49,8.2,0,3.5,43,237,5.5,2,,2015
Dakota Gordon,dakota-gordon-1,/cfb/players/dakota-gordon-1.html,San Diego State,MWC,14,37,187,5.1,3,13.4,12,167,13.9,1,11.9,49,354,7.2,4,,2015
Steven Lakalaka,steven-lakalaka-1,/cfb/players/steven-lakalaka-1.html,Hawaii,MWC,7,48,187,3.9,0,26.7,4,14,3.5,0,2.0,52,201,3.9,0,,2015
Johnny McCrary,johnny-mccrary-1,/cfb/players/johnny-mccrary-1.html,Vanderbilt,SEC,10,70,186,2.7,2,18.6,0,0,,0,0.0,70,186,2.7,2,,2015
Prescott Line,prescott-line-1,/cfb/players/prescott-line-1.html,SMU,American,11,60,186,3.1,1,16.9,6,51,8.5,0,4.6,66,237,3.6,1,,2015
Trey Edmunds,trey-edmunds-1,/cfb/players/trey-edmunds-1.html,Virginia Tech,ACC,13,47,185,3.9,3,14.2,1,8,8.0,0,0.6,48,193,4.0,3,,2015
Tyler Hunt,tyler-hunt-2,/cfb/players/tyler-hunt-2.html,Missouri,SEC,12,42,185,4.4,1,15.4,6,203,33.8,1,16.9,48,388,8.1,2,,2015
Victor Bolden,victor-bolden-1,/cfb/players/victor-bolden-1.html,Oregon State,Pac-12,12,36,185,5.1,0,15.4,46,461,10.0,3,38.4,82,646,7.9,3,,2015
Jager Gardner,jager-gardner-1,/cfb/players/jager-gardner-1.html,Temple,American,11,32,184,5.8,1,16.7,0,0,,0,0.0,32,184,5.8,1,,2015
Marcus Clark,marcus-clark-1,/cfb/players/marcus-clark-1.html,Florida Atlantic,CUSA,12,37,184,5.0,1,15.3,9,121,13.4,1,10.1,46,305,6.6,2,,2015
Sione Houma,sione-houma-1,/cfb/players/sione-houma-1.html,Michigan,Big Ten,13,43,184,4.3,5,14.2,8,77,9.6,0,5.9,51,261,5.1,5,,2015
Dallas Rivers,dallas-rivers-1,/cfb/players/dallas-rivers-1.html,Vanderbilt,SEC,12,60,183,3.1,1,15.3,7,47,6.7,1,3.9,67,230,3.4,2,,2015
Darrin Laufasa,darrin-laufasa-1,/cfb/players/darrin-laufasa-1.html,UTEP,CUSA,12,33,183,5.5,1,15.3,10,91,9.1,0,7.6,43,274,6.4,1,,2015
Devon Spalding,devon-spalding-1,/cfb/players/devon-spalding-1.html,Central Michigan,MAC,5,52,182,3.5,1,36.4,14,125,8.9,0,25.0,66,307,4.7,1,,2015
Tyler Williams,tyler-williams-5,/cfb/players/tyler-williams-5.html,Air Force,MWC,12,31,182,5.9,1,15.2,2,10,5.0,0,0.8,33,192,5.8,1,,2015
Broderick Snoddy,broderick-snoddy-1,/cfb/players/broderick-snoddy-1.html,Georgia Tech,ACC,8,20,181,9.1,1,22.6,1,15,15.0,0,1.9,21,196,9.3,1,,2015
Chuckie Keeton,chuckie-keeton-1,/cfb/players/chuckie-keeton-1.html,Utah State,MWC,7,50,181,3.6,1,25.9,0,5,,0,0.7,50,186,3.7,1,,2015
Jordan Scarlett,jordan-scarlett-1,/cfb/players/jordan-scarlett-1.html,Florida,SEC,9,34,181,5.3,1,20.1,1,1,1.0,0,0.1,35,182,5.2,1,,2015
Mike Majette,mike-majette-1,/cfb/players/mike-majette-1.html,Indiana,Big Ten,12,37,181,4.9,0,15.1,5,44,8.8,1,3.7,42,225,5.4,1,,2015
Parker Boehme,parker-boehme-1,/cfb/players/parker-boehme-1.html,Duke,ACC,10,45,181,4.0,5,18.1,0,0,,0,0.0,45,181,4.0,5,,2015
David Hood,david-hood-2,/cfb/players/david-hood-2.html,Temple,American,9,45,180,4.0,1,20.0,9,73,8.1,1,8.1,54,253,4.7,2,,2015
L.J. Scott,lj-scott-1,/cfb/players/lj-scott-1.html,Louisville,ACC,12,39,180,4.6,2,15.0,7,95,13.6,0,7.9,46,275,6.0,2,,2015
Brandon Dawkins,brandon-dawkins-2,/cfb/players/brandon-dawkins-2.html,Arizona,Pac-12,5,32,179,5.6,2,35.8,0,18,,0,3.6,32,197,6.2,2,,2015
Drue Harris,drue-harris-1,/cfb/players/drue-harris-1.html,Army,Ind,11,43,179,4.2,2,16.3,0,0,,0,0.0,43,179,4.2,2,,2015
Marc Remy,marc-remy-1,/cfb/players/marc-remy-1.html,Toledo,MAC,10,30,179,6.0,0,17.9,9,42,4.7,0,4.2,39,221,5.7,0,,2015
Derrius Vick,derrius-vick-1,/cfb/players/derrius-vick-1.html,Ohio,MAC,10,93,177,1.9,1,17.7,0,0,,0,0.0,93,177,1.9,1,,2015
Chris Nutall,chris-nutall-1,/cfb/players/chris-nutall-1.html,Texas State,Sun Belt,6,35,176,5.0,4,29.3,6,86,14.3,1,14.3,41,262,6.4,5,,2015
Lavon Coleman,lavon-coleman-1,/cfb/players/lavon-coleman-1.html,Washington,Pac-12,13,33,176,5.3,0,13.5,4,31,7.8,0,2.4,37,207,5.6,0,,2015
Reggie Bonnafon,reggie-bonnafon-1,/cfb/players/reggie-bonnafon-1.html,Louisville,ACC,10,45,175,3.9,0,17.5,10,105,10.5,0,10.5,55,280,5.1,0,,2015
Alex Ross,alex-ross-1,/cfb/players/alex-ross-1.html,Oklahoma,Big 12,13,32,172,5.4,1,13.2,1,1,1.0,0,0.1,33,173,5.2,1,,2015
Paul Lucas,paul-lucas-1,/cfb/players/paul-lucas-1.html,Oregon State,Pac-12,11,23,172,7.5,0,15.6,1,7,7.0,0,0.6,24,179,7.5,0,,2015
C.J. Fuller,cj-fuller-1,/cfb/players/cj-fuller-1.html,Clemson,ACC,14,42,171,4.1,1,12.2,4,44,11.0,0,3.1,46,215,4.7,1,,2015
Devan Demas,devan-demas-1,/cfb/players/devan-demas-1.html,Boise State,MWC,13,29,171,5.9,2,13.2,2,8,4.0,0,0.6,31,179,5.8,2,,2015
Papi White,papi-white-1,/cfb/players/papi-white-1.html,Ohio,MAC,8,31,171,5.5,2,21.4,21,323,15.4,1,40.4,52,494,9.5,3,,2015
George Naufahu,george-naufahu-1,/cfb/players/george-naufahu-1.html,Nevada-Las Vegas,MWC,8,28,170,6.1,3,21.3,5,32,6.4,0,4.0,33,202,6.1,3,,2015
Isiah Willis,isiah-willis-1,/cfb/players/isiah-willis-1.html,Georgia Tech,ACC,12,32,169,5.3,1,14.1,6,101,16.8,0,8.4,38,270,7.1,1,,2015
Jake Rudock,jake-rudock-1,/cfb/players/jake-rudock-1.html,Michigan,Big Ten,13,58,166,2.9,4,12.8,1,-3,-3.0,0,-0.2,59,163,2.8,4,,2015
Marcus Allen,marcus-allen-4,/cfb/players/marcus-allen-4.html,Georgia Tech,ACC,9,35,166,4.7,2,18.4,1,6,6.0,0,0.7,36,172,4.8,2,,2015
John Kelly,john-kelly-6,/cfb/players/john-kelly-6.html,Tennessee,SEC,10,40,165,4.1,1,16.5,0,0,,0,0.0,40,165,4.1,1,,2015
Leonard Ross,leonard-ross-1,/cfb/players/leonard-ross-1.html,Miami (OH),MAC,9,50,165,3.3,0,18.3,0,0,,0,0.0,50,165,3.3,0,,2015
Xavier Hall,xavier-hall-1,/cfb/players/xavier-hall-1.html,New Mexico State,Sun Belt,9,48,165,3.4,1,18.3,8,53,6.6,0,5.9,56,218,3.9,1,,2015
Zach Pascal,zach-pascal-1,/cfb/players/zach-pascal-1.html,Old Dominion,CUSA,12,15,165,11.0,1,13.8,68,970,14.3,8,80.8,83,1135,13.7,9,,2015
Antwan Dixon,antwan-dixon-1,/cfb/players/antwan-dixon-1.html,Kent State,MAC,8,11,162,14.7,2,20.3,26,355,13.7,1,44.4,37,517,14.0,3,,2015
Antwan Dixon,antwan-dixon-2,/cfb/players/antwan-dixon-2.html,Kent State,MAC,9,11,162,14.7,2,18.0,26,355,13.7,1,39.4,37,517,14.0,3,,2015
Derrick Mitchell Jr.,derrick-mitchell-jr-1,/cfb/players/derrick-mitchell-jr-1.html,Iowa,Big Ten,11,25,162,6.5,2,14.7,15,141,9.4,0,12.8,40,303,7.6,2,,2015
Lazedrick Thompson,lazedrick-thompson-1,/cfb/players/lazedrick-thompson-1.html,Tulane,American,8,45,162,3.6,1,20.3,0,0,,0,0.0,45,162,3.6,1,,2015
Driphus Jackson,driphus-jackson-1,/cfb/players/driphus-jackson-1.html,Rice,CUSA,12,109,161,1.5,3,13.4,0,0,,0,0.0,109,161,1.5,3,,2015
Matthew Jordan,matthew-jordan-1,/cfb/players/matthew-jordan-1.html,Georgia Tech,ACC,5,37,161,4.4,2,32.2,0,0,,0,0.0,37,161,4.4,2,,2015
Brandon Polk,brandon-polk-1,/cfb/players/brandon-polk-1.html,Penn State,Big Ten,13,18,159,8.8,1,12.2,6,57,9.5,1,4.4,24,216,9.0,2,,2015
Matt Johnson,matt-johnson-3,/cfb/players/matt-johnson-3.html,Bowling Green,MAC,14,113,159,1.4,4,11.4,1,16,16.0,0,1.1,114,175,1.5,4,,2015
Solomon Vault,solomon-vault-1,/cfb/players/solomon-vault-1.html,Northwestern,Big Ten,13,56,159,2.8,0,12.2,11,95,8.6,0,7.3,67,254,3.8,0,,2015
Thomas Tucker,thomas-tucker-1,/cfb/players/thomas-tucker-1.html,San Jose State,MWC,6,40,159,4.0,2,26.5,11,168,15.3,0,28.0,51,327,6.4,2,,2015
Kody Cook,kody-cook-1,/cfb/players/kody-cook-1.html,Kansas State,Big 12,13,67,158,2.4,2,12.2,27,412,15.3,3,31.7,94,570,6.1,5,,2015
Ricardo Louis,ricardo-louis-1,/cfb/players/ricardo-louis-1.html,Auburn,SEC,13,29,158,5.4,1,12.2,46,716,15.6,3,55.1,75,874,11.7,4,,2015
Ryan Wolpin,ryan-wolpin-1,/cfb/players/ryan-wolpin-1.html,Boise State,MWC,13,26,158,6.1,0,12.2,0,0,,0,0.0,26,158,6.1,0,,2015
Derrick Green,derrick-green-1,/cfb/players/derrick-green-1.html,Michigan,Big Ten,9,47,157,3.3,2,17.4,1,7,7.0,0,0.8,48,164,3.4,2,,2015
Jordan Cronkrite,jordan-cronkrite-1,/cfb/players/jordan-cronkrite-1.html,Florida,SEC,13,44,157,3.6,3,12.1,6,89,14.8,1,6.8,50,246,4.9,4,,2015
Nick Smith,nick-smith-4,/cfb/players/nick-smith-4.html,Wyoming,MWC,5,45,157,3.5,2,31.4,0,0,,0,0.0,45,157,3.5,2,,2015
Kamani Thomas,kamani-thomas-1,/cfb/players/kamani-thomas-1.html,Middle Tennessee State,CUSA,7,23,156,6.8,3,22.3,0,0,,0,0.0,23,156,6.8,3,,2015
Kelly Bryant,kelly-bryant-1,/cfb/players/kelly-bryant-1.html,Clemson,ACC,8,23,156,6.8,2,19.5,0,0,,0,0.0,23,156,6.8,2,,2015
Jehu Chesson,jehu-chesson-1,/cfb/players/jehu-chesson-1.html,Michigan,Big Ten,13,8,155,19.4,2,11.9,50,764,15.3,9,58.8,58,919,15.8,11,,2015
Josh Boyd,josh-boyd-2,/cfb/players/josh-boyd-2.html,Appalachian State,Sun Belt,13,41,155,3.8,0,11.9,2,27,13.5,0,2.1,43,182,4.2,0,,2015
Chico McClatcher,chico-mcclatcher-1,/cfb/players/chico-mcclatcher-1.html,Washington,Pac-12,13,19,153,8.1,3,11.8,8,78,9.8,1,6.0,27,231,8.6,4,,2015
Aregeros Turner,aregeros-turner-1,/cfb/players/aregeros-turner-1.html,Northern Illinois,MAC,14,24,152,6.3,1,10.9,39,343,8.8,1,24.5,63,495,7.9,2,,2015
Kwame Etwi,kwame-etwi-1,/cfb/players/kwame-etwi-1.html,Texas A&M,SEC,6,20,151,7.6,0,25.2,0,0,,0,0.0,20,151,7.6,0,,2015
Zack Mahoney,zack-mahoney-1,/cfb/players/zack-mahoney-1.html,Syracuse,ACC,8,41,151,3.7,2,18.9,0,0,,0,0.0,41,151,3.7,2,,2015
Daniel Brooks,daniel-brooks-1,/cfb/players/daniel-brooks-1.html,Oklahoma,Big 12,10,28,150,5.4,0,15.0,2,40,20.0,0,4.0,30,190,6.3,0,,2015
Nate Carter,nate-carter-2,/cfb/players/nate-carter-2.html,BYU,Ind,9,37,148,4.0,2,16.4,2,11,5.5,0,1.2,39,159,4.1,2,,2015
Caleb Rowe,caleb-rowe-1,/cfb/players/caleb-rowe-1.html,Maryland,Big Ten,10,20,147,7.4,0,14.7,0,0,,0,0.0,20,147,7.4,0,,2015
Demarcus Ayers,demarcus-ayers-1,/cfb/players/demarcus-ayers-1.html,Houston,American,14,25,147,5.9,1,10.5,98,1222,12.5,6,87.3,123,1369,11.1,7,,2015
Vernon Adams,vernon-adams-1,/cfb/players/vernon-adams-1.html,Oregon,Pac-12,10,83,147,1.8,2,14.7,0,0,,0,0.0,83,147,1.8,2,,2015
Richie James,richie-james-1,/cfb/players/richie-james-1.html,Middle Tennessee State,CUSA,13,12,146,12.2,1,11.2,108,1346,12.5,8,103.5,120,1492,12.4,9,,2015
Maty Mauk,maty-mauk-1,/cfb/players/maty-mauk-1.html,Missouri,SEC,5,36,145,4.0,1,29.0,0,0,,0,0.0,36,145,4.0,1,,2015
