Player,Player_ID,Player_Link,team_name_abbr,conf_abbr,games,rush_att,rush_yds,rush_yds_per_att,rush_td,rush_yds_per_g,rec,rec_yds,rec_yds_per_rec,rec_td,rec_yds_per_g,scrim_att,yds_from_scrimmage,scrim_yds_per_att,scrim_td,awards,Year
Christian Turner,christian-turner-1,/cfb/players/christian-turner-1.html,Indiana,Big Ten,12,52,227,4.4,2,18.9,4,0,0.0,0,0.0,56,227,4.1,2,,2023
Mason Garcia,mason-garcia-1,/cfb/players/mason-garcia-1.html,East Carolina,American,8,50,227,4.5,2,28.4,0,0,,0,0.0,50,227,4.5,2,,2023
Anthony Colandrea,anthony-colandrea-1,/cfb/players/anthony-colandrea-1.html,Virginia,ACC,8,73,225,3.1,0,28.1,0,0,,0,0.0,73,225,3.1,0,,2023
Cam Davis,cam-davis-1,/cfb/players/cam-davis-1.html,San Diego State,MWC,12,52,225,4.3,0,18.8,16,53,3.3,0,4.4,68,278,4.1,0,,2023
Kalel Mullings,kalel-mullings-1,/cfb/players/kalel-mullings-1.html,Michigan,Big Ten,13,36,222,6.2,1,17.1,2,32,16.0,0,2.5,38,254,6.7,1,,2023
Bert Emanuel Jr.,bert-emanuel-jr-1,/cfb/players/bert-emanuel-jr-1.html,Central Michigan,MAC,6,50,220,4.4,2,36.7,0,0,,0,0.0,50,220,4.4,2,,2023
Marco Lee,marco-lee-1,/cfb/players/marco-lee-1.html,South Alabama,Sun Belt,12,53,220,4.2,2,18.3,1,8,8.0,0,0.7,54,228,4.2,2,,2023
D.J. Uiagalelei,dj-uiagalelei-1,/cfb/players/dj-uiagalelei-1.html,Oregon State,Pac-12,12,68,219,3.2,6,18.3,0,0,,0,0.0,68,219,3.2,6,,2023
Kurtis Rourke,kurtis-rourke-1,/cfb/players/kurtis-rourke-1.html,Ohio,MAC,11,67,219,3.3,4,19.9,1,7,7.0,0,0.6,68,226,3.3,4,,2023
E.J. Smith,ej-smith-2,/cfb/players/ej-smith-2.html,Stanford,Pac-12,12,53,218,4.1,1,18.2,33,242,7.3,0,20.2,86,460,5.3,1,,2023
Robby Ashford,robby-ashford-1,/cfb/players/robby-ashford-1.html,Auburn,SEC,10,46,217,4.7,5,21.7,1,2,2.0,0,0.2,47,219,4.7,5,,2023
Samuel Brown V,samuel-brown-v-1,/cfb/players/samuel-brown-v-1.html,Rutgers,Big Ten,12,63,216,3.4,2,18.0,2,29,14.5,0,2.4,65,245,3.8,2,,2023
Casey Filkins,casey-filkins-1,/cfb/players/casey-filkins-1.html,Stanford,Pac-12,8,38,215,5.7,1,26.9,6,41,6.8,0,5.1,44,256,5.8,1,,2023
Demarcus Irons Jr.,demarcus-irons-jr-1,/cfb/players/demarcus-irons-jr-1.html,Akron,MAC,5,61,215,3.5,2,43.0,0,0,,0,0.0,61,215,3.5,2,,2023
K'wan Powell,kwan-powell-1,/cfb/players/kwan-powell-1.html,South Florida,American,9,61,215,3.5,1,23.9,6,36,6.0,0,4.0,67,251,3.7,1,,2023
CJ Ogbonna,cj-ogbonna-1,/cfb/players/cj-ogbonna-1.html,Buffalo,MAC,8,51,214,4.2,3,26.8,0,0,,0,0.0,51,214,4.2,3,,2023
Eli Heidenreich,eli-heidenreich-1,/cfb/players/eli-heidenreich-1.html,Navy,American,12,27,214,7.9,1,17.8,19,382,20.1,4,31.8,46,596,13.0,5,,2023
Zylan Perry,zylan-perry-1,/cfb/players/zylan-perry-1.html,Louisiana,Sun Belt,13,54,213,3.9,2,16.4,3,25,8.3,0,1.9,57,238,4.2,2,,2023
Dylan Downing,dylan-downing-2,/cfb/players/dylan-downing-2.html,Purdue,Big Ten,12,48,211,4.4,1,17.6,5,44,8.8,0,3.7,53,255,4.8,1,,2023
Max Balthazar,max-balthazar-1,/cfb/players/max-balthazar-1.html,Coastal Carolina,Sun Belt,13,43,211,4.9,2,16.2,11,82,7.5,1,6.3,54,293,5.4,3,,2023
Shadrick Byrd,shadrick-byrd-1,/cfb/players/shadrick-byrd-1.html,Charlotte,American,8,60,211,3.5,0,26.4,7,28,4.0,0,3.5,67,239,3.6,0,,2023
Levi Williams,levi-williams-1,/cfb/players/levi-williams-1.html,Utah State,MWC,11,45,209,4.6,3,19.0,0,0,,0,0.0,45,209,4.6,3,,2023
Raheim Sanders,raheim-sanders-1,/cfb/players/raheim-sanders-1.html,Arkansas,SEC,6,62,209,3.4,2,34.8,10,75,7.5,0,12.5,72,284,3.9,2,,2023
Camden Orth,camden-orth-1,/cfb/players/camden-orth-1.html,Bowling Green,MAC,12,67,208,3.1,5,17.3,0,0,,0,0.0,67,208,3.1,5,,2023
Drew Allar,drew-allar-1,/cfb/players/drew-allar-1.html,Penn State,Big Ten,13,74,206,2.8,4,15.8,2,14,7.0,0,1.1,76,220,2.9,4,,2023
Jaziun Patterson,jaziun-patterson-1,/cfb/players/jaziun-patterson-1.html,Iowa,Big Ten,11,58,206,3.6,2,18.7,4,22,5.5,0,2.0,62,228,3.7,2,,2023
Hayden Reed,hayden-reed-1,/cfb/players/hayden-reed-1.html,Army,Ind,9,50,205,4.1,2,22.8,4,29,7.3,0,3.2,54,234,4.3,2,,2023
Hudson Card,hudson-card-1,/cfb/players/hudson-card-1.html,Purdue,Big Ten,11,93,203,2.2,5,18.5,0,0,,0,0.0,93,203,2.2,5,,2023
Isaiah Augustave,isaiah-augustave-1,/cfb/players/isaiah-augustave-1.html,Arkansas,SEC,11,35,202,5.8,1,18.4,3,7,2.3,0,0.6,38,209,5.5,1,,2023
J.J. McCarthy,jj-mccarthy-1,/cfb/players/jj-mccarthy-1.html,Michigan,Big Ten,15,64,202,3.2,3,13.5,0,0,,0,0.0,64,202,3.2,3,H-10,2023
Jamarion Miller,jamarion-miller-1,/cfb/players/jamarion-miller-1.html,Alabama,SEC,14,41,201,4.9,1,14.4,4,73,18.3,1,5.2,45,274,6.1,2,,2023
Will Nixon,will-nixon-1,/cfb/players/will-nixon-1.html,Washington,Pac-12,15,33,201,6.1,1,13.4,13,84,6.5,0,5.6,46,285,6.2,1,,2023
Ashton Stredick,ashton-stredick-1,/cfb/players/ashton-stredick-1.html,California,Pac-12,10,42,200,4.8,2,20.0,4,27,6.8,0,2.7,46,227,4.9,2,,2023
Cardell Williams,cardell-williams-1,/cfb/players/cardell-williams-1.html,Tulsa,American,9,57,198,3.5,5,22.0,0,0,,0,0.0,57,198,3.5,5,,2023
Jordan Johnson,jordan-johnson-10,/cfb/players/jordan-johnson-10.html,Hawaii,MWC,6,34,198,5.8,0,33.0,9,54,6.0,0,9.0,43,252,5.9,0,,2023
Preston Stone,preston-stone-1,/cfb/players/preston-stone-1.html,SMU,American,12,62,198,3.2,4,16.5,0,0,,0,0.0,62,198,3.2,4,,2023
Jaden Nixon,jaden-nixon-1,/cfb/players/jaden-nixon-1.html,Oklahoma State,Big 12,12,50,197,3.9,1,16.4,12,123,10.3,1,10.3,62,320,5.2,2,,2023
Gabe Ervin Jr.,gabe-ervin-jr-1,/cfb/players/gabe-ervin-jr-1.html,Nebraska,Big Ten,3,38,196,5.2,1,65.3,2,20,10.0,0,6.7,40,216,5.4,1,,2023
Roderick Robinson II,roderick-robinson-ii-1,/cfb/players/roderick-robinson-ii-1.html,Georgia,SEC,5,24,196,8.2,2,39.2,0,0,,0,0.0,24,196,8.2,2,,2023
Makhilyn Young,makhilyn-young-1,/cfb/players/makhilyn-young-1.html,New Mexico State,CUSA,11,28,191,6.8,2,17.4,1,1,1.0,0,0.1,29,192,6.6,2,,2023
Rodney Hill,rodney-hill-1,/cfb/players/rodney-hill-1.html,Florida State,ACC,12,50,190,3.8,1,15.8,5,83,16.6,0,6.9,55,273,5.0,1,,2023
Sy'veon Wilkerson,syveon-wilkerson-1,/cfb/players/syveon-wilkerson-1.html,Colorado,Pac-12,11,53,190,3.6,3,17.3,5,50,10.0,0,4.5,58,240,4.1,3,,2023
Xavier Johnson,xavier-johnson-2,/cfb/players/xavier-johnson-2.html,Ohio State,Big Ten,13,28,190,6.8,0,14.6,13,178,13.7,0,13.7,41,368,9.0,0,,2023
Elijah Davis,elijah-davis-5,/cfb/players/elijah-davis-5.html,Louisiana,Sun Belt,5,36,189,5.3,3,37.8,1,4,4.0,0,0.8,37,193,5.2,3,,2023
Jeff Sims,jeff-sims-1,/cfb/players/jeff-sims-1.html,Nebraska,Big Ten,5,42,189,4.5,1,37.8,0,0,,0,0.0,42,189,4.5,1,,2023
Alex Flinn,alex-flinn-1,/cfb/players/alex-flinn-1.html,East Carolina,American,12,96,188,2.0,0,15.7,0,0,,0,0.0,96,188,2.0,0,,2023
Jamari Ferrell,jamari-ferrell-1,/cfb/players/jamari-ferrell-1.html,Wyoming,MWC,11,52,188,3.6,1,17.1,2,7,3.5,0,0.6,54,195,3.6,1,,2023
Tahj Gary,tahj-gary-1,/cfb/players/tahj-gary-1.html,Tulsa,American,5,33,187,5.7,2,37.4,1,4,4.0,0,0.8,34,191,5.6,2,,2023
Tyrell Robinson,tyrell-robinson-2,/cfb/players/tyrell-robinson-2.html,Army,Ind,8,39,187,4.8,2,23.4,6,77,12.8,0,9.6,45,264,5.9,2,,2023
Caziah Holmes,caziah-holmes-1,/cfb/players/caziah-holmes-1.html,Florida State,ACC,14,29,185,6.4,2,13.2,5,58,11.6,2,4.1,34,243,7.1,4,,2023
Ramon Jefferson,ramon-jefferson-2,/cfb/players/ramon-jefferson-2.html,Kentucky,SEC,11,28,184,6.6,0,16.7,0,0,,0,0.0,28,184,6.6,0,,2023
Tybo Rogers,tybo-rogers-1,/cfb/players/tybo-rogers-1.html,Washington,Pac-12,12,44,184,4.2,0,15.3,6,72,12.0,0,6.0,50,256,5.1,0,,2023
AJ Bianco,aj-bianco-1,/cfb/players/aj-bianco-1.html,Nevada,MWC,8,42,183,4.4,1,22.9,0,0,,0,0.0,42,183,4.4,1,,2023
Blake Horvath,blake-horvath-1,/cfb/players/blake-horvath-1.html,Navy,American,4,37,183,4.9,0,45.8,0,0,,0,0.0,37,183,4.9,0,,2023
Cade Klubnik,cade-klubnik-1,/cfb/players/cade-klubnik-1.html,Clemson,ACC,13,125,182,1.5,4,14.0,0,0,,0,0.0,125,182,1.5,4,,2023
Devin Roche,devin-roche-1,/cfb/players/devin-roche-1.html,Old Dominion,Sun Belt,5,32,182,5.7,0,36.4,4,19,4.8,0,3.8,36,201,5.6,0,,2023
Trayvon Rudolph,trayvon-rudolph-1,/cfb/players/trayvon-rudolph-1.html,Northern Illinois,MAC,13,22,182,8.3,1,14.0,51,531,10.4,2,40.8,73,713,9.8,3,,2023
Ay'Juan Marshall,ayjuan-marshall-1,/cfb/players/ayjuan-marshall-1.html,Army,Ind,11,17,181,10.6,1,16.5,9,83,9.2,0,7.5,26,264,10.2,1,,2023
Noah Cain,noah-cain-1,/cfb/players/noah-cain-1.html,LSU,SEC,13,37,181,4.9,3,13.9,1,6,6.0,1,0.5,38,187,4.9,4,,2023
Chandler Rogers,chandler-rogers-3,/cfb/players/chandler-rogers-3.html,North Texas,American,12,109,180,1.7,4,15.0,0,0,,0,0.0,109,180,1.7,4,,2023
Chubba Purdy,chubba-purdy-1,/cfb/players/chubba-purdy-1.html,Nebraska,Big Ten,6,29,180,6.2,1,30.0,0,0,,0,0.0,29,180,6.2,1,,2023
Mike Franklin,mike-franklin-1,/cfb/players/mike-franklin-1.html,UTEP,CUSA,8,45,180,4.0,3,22.5,4,35,8.8,0,4.4,49,215,4.4,3,,2023
Kenyon Clay,kenyon-clay-1,/cfb/players/kenyon-clay-1.html,Southern Mississippi,Sun Belt,11,40,179,4.5,1,16.3,1,5,5.0,0,0.5,41,184,4.5,1,,2023
Anthony Adkins,anthony-adkins-1,/cfb/players/anthony-adkins-1.html,UCLA,Pac-12,11,30,178,5.9,1,16.2,0,0,,0,0.0,30,178,5.9,1,,2023
Parker Navarro,parker-navarro-1,/cfb/players/parker-navarro-1.html,Ohio,MAC,6,25,178,7.1,0,29.7,0,0,,0,0.0,25,178,7.1,0,,2023
Aiden Calvert,aiden-calvert-1,/cfb/players/aiden-calvert-1.html,Air Force,MWC,13,23,177,7.7,0,13.6,0,0,,0,0.0,23,177,7.7,0,,2023
Jahmyl Jeter,jahmyl-jeter-1,/cfb/players/jahmyl-jeter-1.html,Texas State,Sun Belt,13,42,176,4.2,9,13.5,1,9,9.0,0,0.7,43,185,4.3,9,,2023
Jordan Travis,jordan-travis-1,/cfb/players/jordan-travis-1.html,Florida State,ACC,11,73,176,2.4,7,16.0,0,0,,0,0.0,73,176,2.4,7,H-5,2023
Trey Sanders,trey-sanders-2,/cfb/players/trey-sanders-2.html,Texas Christian,Big 12,12,48,176,3.7,6,14.7,5,20,4.0,0,1.7,53,196,3.7,6,,2023
Braylon Braxton,braylon-braxton-1,/cfb/players/braylon-braxton-1.html,Tulsa,American,6,40,174,4.4,0,29.0,1,7,7.0,0,1.2,41,181,4.4,0,,2023
Henry Rutledge,henry-rutledge-1,/cfb/players/henry-rutledge-1.html,Charlotte,American,10,15,174,11.6,0,17.4,4,19,4.8,0,1.9,19,193,10.2,0,,2023
Braxton Woodson,braxton-woodson-1,/cfb/players/braxton-woodson-1.html,Navy,American,4,53,173,3.3,1,43.3,0,0,,0,0.0,53,173,3.3,1,,2023
Brandon Thomas,brandon-thomas-5,/cfb/players/brandon-thomas-5.html,Memphis,American,11,46,172,3.7,9,15.6,2,10,5.0,0,0.9,48,182,3.8,9,,2023
Ja'shon Benjamin,jashon-benjamin-1,/cfb/players/jashon-benjamin-1.html,Rutgers,Big Ten,9,45,172,3.8,1,19.1,4,54,13.5,1,6.0,49,226,4.6,2,,2023
Jeremiah Cobb,jeremiah-cobb-1,/cfb/players/jeremiah-cobb-1.html,Auburn,SEC,13,33,172,5.2,2,13.2,7,47,6.7,2,3.6,40,219,5.5,4,,2023
Jaylen Coleman,jaylen-coleman-2,/cfb/players/jaylen-coleman-2.html,Duke,ACC,10,46,170,3.7,1,17.0,8,57,7.1,0,5.7,54,227,4.2,1,,2023
Tony Mathis,tony-mathis-2,/cfb/players/tony-mathis-2.html,Houston,Big 12,10,41,170,4.1,0,17.0,11,79,7.2,1,7.9,52,249,4.8,1,,2023
Cade Yacamelli,cade-yacamelli-1,/cfb/players/cade-yacamelli-1.html,Wisconsin,Big Ten,9,36,169,4.7,0,18.8,4,23,5.8,0,2.6,40,192,4.8,0,,2023
Jakobi Buchanan,jakobi-buchanan-1,/cfb/players/jakobi-buchanan-1.html,Army,Ind,12,51,169,3.3,3,14.1,0,0,,0,0.0,51,169,3.3,3,,2023
Gi'Bran Payne,gibran-payne-1,/cfb/players/gibran-payne-1.html,Notre Dame,Ind,13,45,168,3.7,2,12.9,9,58,6.4,2,4.5,54,226,4.2,4,,2023
Jacob Zeno,jacob-zeno-1,/cfb/players/jacob-zeno-1.html,UAB,American,11,91,168,1.8,4,15.3,0,0,,0,0.0,91,168,1.8,4,,2023
Justice Haynes,justice-haynes-1,/cfb/players/justice-haynes-1.html,Alabama,SEC,13,25,168,6.7,2,12.9,0,0,,0,0.0,25,168,6.7,2,,2023
Tyler Lavine,tyler-lavine-1,/cfb/players/tyler-lavine-1.html,SMU,American,14,39,168,4.3,7,12.0,7,52,7.4,0,3.7,46,220,4.8,7,,2023
Dominique Johnson,dominique-johnson-2,/cfb/players/dominique-johnson-2.html,Arkansas,SEC,10,31,167,5.4,1,16.7,2,4,2.0,0,0.4,33,171,5.2,1,,2023
Durell Robinson,durell-robinson-2,/cfb/players/durell-robinson-2.html,Charlotte,American,4,40,166,4.2,1,41.5,1,14,14.0,0,3.5,41,180,4.4,1,,2023
Juwuan Price,juwuan-price-1,/cfb/players/juwuan-price-1.html,Syracuse,ACC,12,47,166,3.5,0,13.8,3,38,12.7,0,3.2,50,204,4.1,0,,2023
Brandon Chatman,brandon-chatman-1,/cfb/players/brandon-chatman-1.html,Navy,American,11,42,165,3.9,0,15.0,19,254,13.4,0,23.1,61,419,6.9,0,,2023
Kaleb Jackson,kaleb-jackson-1,/cfb/players/kaleb-jackson-1.html,LSU,SEC,13,31,165,5.3,4,12.7,6,53,8.8,0,4.1,37,218,5.9,4,,2023
Tahj Bullock,tahj-bullock-1,/cfb/players/tahj-bullock-1.html,Akron,MAC,10,62,165,2.7,4,16.5,0,0,,0,0.0,62,165,2.7,4,,2023
Treyaun Webb,treyaun-webb-1,/cfb/players/treyaun-webb-1.html,Florida,SEC,11,26,163,6.3,2,14.8,4,18,4.5,0,1.6,30,181,6.0,2,,2023
Xavier Townsend,xavier-townsend-1,/cfb/players/xavier-townsend-1.html,UCF,Big 12,11,15,163,10.9,0,14.8,33,325,9.8,3,29.5,48,488,10.2,3,,2023
Cash Jones,cash-jones-1,/cfb/players/cash-jones-1.html,Georgia,SEC,14,22,161,7.3,1,11.5,11,92,8.4,1,6.6,33,253,7.7,2,,2023
Devontae Houston,devontae-houston-1,/cfb/players/devontae-houston-1.html,Connecticut,Ind,4,34,161,4.7,0,40.3,4,59,14.8,1,14.8,38,220,5.8,1,,2023
Brendan Sullivan,brendan-sullivan-1,/cfb/players/brendan-sullivan-1.html,Northwestern,Big Ten,8,75,160,2.1,2,20.0,0,0,,0,0.0,75,160,2.1,2,,2023
Miyan Williams,miyan-williams-1,/cfb/players/miyan-williams-1.html,Ohio State,Big Ten,6,49,158,3.2,3,26.3,4,42,10.5,0,7.0,53,200,3.8,3,,2023
Dillon Bell,dillon-bell-1,/cfb/players/dillon-bell-1.html,Georgia,SEC,14,25,157,6.3,2,11.2,29,355,12.2,2,25.4,54,512,9.5,4,,2023
Lucky Sutton,lucky-sutton-1,/cfb/players/lucky-sutton-1.html,San Diego State,MWC,5,30,157,5.2,2,31.4,0,0,,0,0.0,30,157,5.2,2,,2023
Cedric Hawkins,cedric-hawkins-1,/cfb/players/cedric-hawkins-1.html,Arkansas State,Sun Belt,8,31,156,5.0,2,19.5,2,32,16.0,0,4.0,33,188,5.7,2,,2023
Josh McCray,josh-mccray-1,/cfb/players/josh-mccray-1.html,Illinois,Big Ten,5,43,156,3.6,2,31.2,6,30,5.0,0,6.0,49,186,3.8,2,,2023
Kelley Joiner Jr.,kelley-joiner-jr-1,/cfb/players/kelley-joiner-jr-1.html,South Florida,American,9,39,156,4.0,1,17.3,12,156,13.0,2,17.3,51,312,6.1,3,,2023
Sherod White,sherod-white-1,/cfb/players/sherod-white-1.html,New Mexico,MWC,7,37,155,4.2,1,22.1,4,19,4.8,0,2.7,41,174,4.2,1,,2023
Treyson Potts,treyson-potts-1,/cfb/players/treyson-potts-1.html,Penn State,Big Ten,13,25,155,6.2,2,11.9,4,57,14.3,1,4.4,29,212,7.3,3,,2023
Gio Lopez,gio-lopez-1,/cfb/players/gio-lopez-1.html,South Alabama,Sun Belt,5,18,154,8.6,2,30.8,0,0,,0,0.0,18,154,8.6,2,,2023
Rayshon Luke,rayshon-luke-1,/cfb/players/rayshon-luke-1.html,Arizona,Pac-12,13,37,153,4.1,1,11.8,4,95,23.8,0,7.3,41,248,6.0,1,,2023
Keegan Jones,keegan-jones-1,/cfb/players/keegan-jones-1.html,UCLA,Pac-12,12,14,152,10.9,2,12.7,8,77,9.6,0,6.4,22,229,10.4,2,,2023
Keyon Mozee,keyon-mozee-1,/cfb/players/keyon-mozee-1.html,Miami (OH),MAC,12,34,151,4.4,2,12.6,0,0,,0,0.0,34,151,4.4,2,,2023
Dylan Paine,dylan-paine-1,/cfb/players/dylan-paine-1.html,Washington State,Pac-12,9,25,150,6.0,1,16.7,1,5,5.0,0,0.6,26,155,6.0,1,,2023
Justin Johnson Jr.,justin-johnson-jr-1,/cfb/players/justin-johnson-jr-1.html,West Virginia,Big 12,9,38,150,3.9,1,16.7,2,4,2.0,0,0.4,40,154,3.9,1,,2023
Shaadie Clayton-Johnson,shaadie-clayton-1,/cfb/players/shaadie-clayton-1.html,Tulane,American,10,41,150,3.7,0,15.0,10,87,8.7,0,8.7,51,237,4.6,0,,2023
Keldric Moody,keldric-moody-1,/cfb/players/keldric-moody-1.html,Louisiana Tech,CUSA,10,34,149,4.4,0,14.9,7,53,7.6,0,5.3,41,202,4.9,0,,2023
Tyler Shough,tyler-shough-1,/cfb/players/tyler-shough-1.html,Texas Tech,Big 12,4,48,149,3.1,2,37.3,0,0,,0,0.0,48,149,3.1,2,,2023
Barion Brown,barion-brown-1,/cfb/players/barion-brown-1.html,Kentucky,SEC,13,12,147,12.3,1,11.3,43,539,12.5,4,41.5,55,686,12.5,5,,2023
Jaylen Anderson,jaylen-anderson-2,/cfb/players/jaylen-anderson-2.html,West Virginia,Big 12,7,44,147,3.3,1,21.0,4,42,10.5,0,6.0,48,189,3.9,1,,2023
Djouvensky Schlenbaker,djouvensky-schlenbaker-1,/cfb/players/djouvensky-schlenbaker-1.html,Washington State,Pac-12,12,33,146,4.4,0,12.2,5,32,6.4,1,2.7,38,178,4.7,1,,2023
Noah Whittington,noah-whittington-1,/cfb/players/noah-whittington-1.html,Oregon,Pac-12,4,20,146,7.3,2,36.5,10,78,7.8,0,19.5,30,224,7.5,2,,2023
Terry Wilkins,terry-wilkins-1,/cfb/players/terry-wilkins-1.html,Middle Tennessee State,CUSA,7,18,146,8.1,1,20.9,2,3,1.5,0,0.4,20,149,7.5,1,,2023
Cameron Ward,cameron-ward-1,/cfb/players/cameron-ward-1.html,Washington State,Pac-12,12,120,144,1.2,8,12.0,0,0,,0,0.0,120,144,1.2,8,,2023
Joachim Bangda,joachim-bangda-1,/cfb/players/joachim-bangda-1.html,Charlotte,American,11,42,143,3.4,4,13.0,5,46,9.2,0,4.2,47,189,4.0,4,,2023
Caleb Williams,caleb-williams-3,/cfb/players/caleb-williams-3.html,USC,Pac-12,12,97,142,1.5,11,11.8,1,15,15.0,0,1.3,98,157,1.6,11,,2023
Elijah Collins,elijah-collins-1,/cfb/players/elijah-collins-1.html,Oklahoma State,Big 12,10,30,142,4.7,2,14.2,2,19,9.5,0,1.9,32,161,5.0,2,,2023
Kevin Jennings,kevin-jennings-2,/cfb/players/kevin-jennings-2.html,SMU,American,8,37,142,3.8,1,17.8,0,0,,0,0.0,37,142,3.8,1,,2023
Brett Gabbert,brett-gabbert-1,/cfb/players/brett-gabbert-1.html,Miami (OH),MAC,8,49,140,2.9,2,17.5,0,0,,0,0.0,49,140,2.9,2,,2023
Jovantae Barnes,jovantae-barnes-1,/cfb/players/jovantae-barnes-1.html,Oklahoma,Big 12,7,37,140,3.8,1,20.0,5,23,4.6,0,3.3,42,163,3.9,1,,2023
Michael Johnson Jr.,michael-johnson-jr-1,/cfb/players/michael-johnson-jr-1.html,Florida Atlantic,American,10,23,140,6.1,7,14.0,0,0,,0,0.0,23,140,6.1,7,,2023
Demie Sumo,demie-sumo-1,/cfb/players/demie-sumo-1.html,Kentucky,SEC,13,20,139,7.0,1,10.7,14,69,4.9,1,5.3,34,208,6.1,2,,2023
Vaughn Pemberton,vaughn-pemberton-1,/cfb/players/vaughn-pemberton-1.html,Ball State,MAC,6,23,139,6.0,1,23.2,7,31,4.4,1,5.2,30,170,5.7,2,,2023
Arnold Barnes III,arnold-barnes-iii-1,/cfb/players/arnold-barnes-iii-1.html,Tulane,American,7,23,138,6.0,0,19.7,0,0,,0,0.0,23,138,6.0,0,,2023
David Cordero,david-cordero-1,/cfb/players/david-cordero-1.html,Hawaii,MWC,9,32,138,4.3,0,15.3,5,24,4.8,0,2.7,37,162,4.4,0,,2023
Jutahn McClain,jutahn-mcclain-1,/cfb/players/jutahn-mcclain-1.html,Kentucky,SEC,11,26,138,5.3,1,12.5,3,16,5.3,0,1.5,29,154,5.3,1,,2023
L.T. Sanders,lt-sanders-1,/cfb/players/lt-sanders-1.html,Western Kentucky,CUSA,10,31,138,4.5,0,13.8,8,68,8.5,0,6.8,39,206,5.3,0,,2023
Jordan Brunson,jordan-brunson-2,/cfb/players/jordan-brunson-2.html,Miami (OH),MAC,6,12,137,11.4,1,22.8,0,0,,0,0.0,12,137,11.4,1,,2023
Velton Gardner,velton-gardner-1,/cfb/players/velton-gardner-1.html,SMU,American,10,32,137,4.3,1,13.7,1,7,7.0,0,0.7,33,144,4.4,1,,2023
Xavier Williams,xavier-williams-2,/cfb/players/xavier-williams-2.html,Kent State,MAC,12,42,137,3.3,1,11.4,1,1,1.0,0,0.1,43,138,3.2,1,,2023
Joseph Himon II,joseph-himon-ii-1,/cfb/players/joseph-himon-ii-1.html,Northwestern,Big Ten,13,35,136,3.9,0,10.5,18,219,12.2,1,16.8,53,355,6.7,1,,2023
Austin Smith,austin-smith-5,/cfb/players/austin-smith-5.html,Eastern Michigan,MAC,12,101,134,1.3,2,11.2,0,0,,0,0.0,101,134,1.3,2,,2023
Daniel Carter,daniel-carter-1,/cfb/players/daniel-carter-1.html,Pitt,ACC,12,28,134,4.8,2,11.2,3,4,1.3,0,0.3,31,138,4.5,2,,2023
Keilan Robinson,keilan-robinson-1,/cfb/players/keilan-robinson-1.html,Texas,Big 12,13,12,134,11.2,3,10.3,8,56,7.0,0,4.3,20,190,9.5,3,,2023
Rickey Hunt,rickey-hunt-1,/cfb/players/rickey-hunt-1.html,Ohio,MAC,3,23,134,5.8,4,44.7,2,21,10.5,1,7.0,25,155,6.2,5,,2023
Nicco Marchiol,nicco-marchiol-1,/cfb/players/nicco-marchiol-1.html,West Virginia,Big 12,9,38,133,3.5,1,14.8,0,0,,0,0.0,38,133,3.5,1,,2023
Brashard Smith,brashard-smith-1,/cfb/players/brashard-smith-1.html,Miami (FL),ACC,12,9,132,14.7,1,11.0,22,263,12.0,2,21.9,31,395,12.7,3,,2023
CJ Hester,cj-hester-1,/cfb/players/cj-hester-1.html,Western Michigan,MAC,8,28,132,4.7,2,16.5,1,2,2.0,0,0.3,29,134,4.6,2,,2023
Drake Anderson,drake-anderson-1,/cfb/players/drake-anderson-1.html,Akron,MAC,12,40,132,3.3,1,11.0,17,93,5.5,1,7.8,57,225,3.9,2,,2023
Latrele Palmer,latrele-palmer-1,/cfb/players/latrele-palmer-1.html,James Madison,Sun Belt,9,33,132,4.0,1,14.7,2,16,8.0,0,1.8,35,148,4.2,1,,2023
Quincy Patterson,quincy-patterson-1,/cfb/players/quincy-patterson-1.html,Temple,American,10,41,132,3.2,4,13.2,0,0,,0,0.0,41,132,3.2,4,,2023
Savion Red,savion-red-1,/cfb/players/savion-red-1.html,Texas,Big 12,12,30,131,4.4,1,10.9,0,0,,0,0.0,30,131,4.4,1,,2023
Josh Fleeks,josh-fleeks-1,/cfb/players/josh-fleeks-1.html,Nebraska,Big Ten,10,17,130,7.6,1,13.0,8,69,8.6,0,6.9,25,199,8.0,1,,2023
Andrew Paul,andrew-paul-1,/cfb/players/andrew-paul-1.html,Georgia,SEC,7,29,129,4.4,1,18.4,2,14,7.0,1,2.0,31,143,4.6,2,,2023
Ja'Vin Simpkins,javin-simpkins-1,/cfb/players/javin-simpkins-1.html,Coastal Carolina,Sun Belt,11,21,129,6.1,1,11.7,1,3,3.0,0,0.3,22,132,6.0,1,,2023
Rocky Lombardi,rocky-lombardi-1,/cfb/players/rocky-lombardi-1.html,Northern Illinois,MAC,13,72,129,1.8,7,9.9,0,0,,0,0.0,72,129,1.8,7,,2023
Jaison Patterson,jaison-patterson-1,/cfb/players/jaison-patterson-1.html,Bowling Green,MAC,13,35,128,3.7,1,9.8,4,23,5.8,0,1.8,39,151,3.9,1,,2023
Kobe Johnson,kobe-johnson-1,/cfb/players/kobe-johnson-1.html,Colorado State,MWC,4,44,128,2.9,1,32.0,4,32,8.0,0,8.0,48,160,3.3,1,,2023
Mitch Griffis,mitch-griffis-1,/cfb/players/mitch-griffis-1.html,Wake Forest,ACC,9,106,128,1.2,2,14.2,0,0,,0,0.0,106,128,1.2,2,,2023
