Player,Player_ID,Player_Link,team_name_abbr,conf_abbr,games,rush_att,rush_yds,rush_yds_per_att,rush_td,rush_yds_per_g,rec,rec_yds,rec_yds_per_rec,rec_td,rec_yds_per_g,scrim_att,yds_from_scrimmage,scrim_yds_per_att,scrim_td,awards,Year
John Moten IV,john-moten-iv-1,/cfb/players/john-moten-iv-1.html,Northwestern,Big Ten,12,17,55,3.2,0,4.6,0,0,,0,0.0,17,55,3.2,0,,2017
Mike McCoy,mike-mccoy-8,/cfb/players/mike-mccoy-8.html,Kansas State,Big 12,3,10,55,5.5,1,18.3,0,0,,0,0.0,10,55,5.5,1,,2017
Ra'Sean Davie,rasean-davie-1,/cfb/players/rasean-davie-1.html,Western Michigan,MAC,6,9,55,6.1,1,9.2,1,5,5.0,0,0.8,10,60,6.0,1,,2017
Marlon Williams,marlon-williams-5,/cfb/players/marlon-williams-5.html,UCF,American,13,2,54,27.0,0,4.2,17,270,15.9,2,20.8,19,324,17.1,2,,2017
Rex Culpepper,rex-culpepper-1,/cfb/players/rex-culpepper-1.html,Syracuse,ACC,12,21,54,2.6,0,4.5,0,0,,0,0.0,21,54,2.6,0,,2017
Travis Levy,travis-levy-1,/cfb/players/travis-levy-1.html,Boston College,ACC,13,21,54,2.6,0,4.2,15,153,10.2,1,11.8,36,207,5.8,1,,2017
Donovan Williams,donovan-williams-4,/cfb/players/donovan-williams-4.html,Connecticut,American,11,7,53,7.6,0,4.8,0,0,,0,0.0,7,53,7.6,0,,2017
Nick Sharga,nick-sharga-1,/cfb/players/nick-sharga-1.html,Temple,American,13,21,53,2.5,1,4.1,1,4,4.0,0,0.3,22,57,2.6,1,,2017
Quinn Shanbour,quinn-shanbour-1,/cfb/players/quinn-shanbour-1.html,North Texas,CUSA,14,6,53,8.8,0,3.8,0,0,,0,0.0,6,53,8.8,0,,2017
Darell Garretson,darell-garretson-1,/cfb/players/darell-garretson-1.html,Oregon State,Pac-12,10,44,52,1.2,3,5.2,0,0,,0,0.0,44,52,1.2,3,,2017
Dazz Newsome,dazz-newsome-1,/cfb/players/dazz-newsome-1.html,North Carolina,ACC,9,8,52,6.5,0,5.8,18,227,12.6,0,25.2,26,279,10.7,0,,2017
Ryan Agnew,ryan-agnew-1,/cfb/players/ryan-agnew-1.html,San Diego State,MWC,7,10,52,5.2,0,7.4,0,0,,0,0.0,10,52,5.2,0,,2017
Tim Jordan,tim-jordan-2,/cfb/players/tim-jordan-2.html,Tennessee,SEC,12,11,52,4.7,0,4.3,8,65,8.1,0,5.4,19,117,6.2,0,,2017
Dylan Wears,dylan-wears-1,/cfb/players/dylan-wears-1.html,Ohio,MAC,12,10,51,5.1,2,4.3,0,0,,0,0.0,10,51,5.1,2,,2017
Jawon Hamilton,jawon-hamilton-1,/cfb/players/jawon-hamilton-1.html,UCF,American,2,14,51,3.6,1,25.5,0,0,,0,0.0,14,51,3.6,1,,2017
Kylen Granson,kylen-granson-1,/cfb/players/kylen-granson-1.html,Rice,CUSA,9,6,51,8.5,0,5.7,18,241,13.4,0,26.8,24,292,12.2,0,,2017
Shun Brown,shun-brown-1,/cfb/players/shun-brown-1.html,Arizona,Pac-12,13,5,51,10.2,0,3.9,43,573,13.3,6,44.1,48,624,13.0,6,,2017
Brandon Silvers,brandon-silvers-2,/cfb/players/brandon-silvers-2.html,Troy,Sun Belt,13,48,50,1.0,5,3.8,0,0,,0,0.0,48,50,1.0,5,,2017
Dante Pettis,dante-pettis-1,/cfb/players/dante-pettis-1.html,Washington,Pac-12,13,3,50,16.7,0,3.8,63,761,12.1,7,58.5,66,811,12.3,7,AA,2017
Darren Andrews,darren-andrews-1,/cfb/players/darren-andrews-1.html,UCLA,Pac-12,9,4,49,12.3,0,5.4,60,774,12.9,10,86.0,64,823,12.9,10,,2017
Jahmaal Daniel,jahmaal-daniel-1,/cfb/players/jahmaal-daniel-1.html,Navy,American,10,8,49,6.1,0,4.9,0,0,,0,0.0,8,49,6.1,0,,2017
Isaac Stiebeling,isaac-stiebeling-1,/cfb/players/isaac-stiebeling-1.html,Eastern Michigan,MAC,2,7,48,6.9,0,24.0,0,0,,0,0.0,7,48,6.9,0,,2017
Kwame Etwi,kwame-etwi-1,/cfb/players/kwame-etwi-1.html,Texas A&M,SEC,3,9,48,5.3,0,16.0,2,7,3.5,0,2.3,11,55,5.0,0,,2017
Rowdy Simon,rowdy-simon-1,/cfb/players/rowdy-simon-1.html,Tulsa,American,9,21,48,2.3,0,5.3,0,0,,0,0.0,21,48,2.3,0,,2017
Ben Hicks,ben-hicks-1,/cfb/players/ben-hicks-1.html,SMU,American,13,54,47,0.9,1,3.6,0,0,,0,0.0,54,47,0.9,1,,2017
Caleb Kinlaw,caleb-kinlaw-1,/cfb/players/caleb-kinlaw-1.html,South Carolina,SEC,12,4,47,11.8,0,3.9,0,0,,0,0.0,4,47,11.8,0,,2017
David Moore,david-moore-5,/cfb/players/david-moore-5.html,Memphis,American,5,8,47,5.9,0,9.4,0,0,,0,0.0,8,47,5.9,0,,2017
Davion Sutton,davion-sutton-1,/cfb/players/davion-sutton-1.html,South Florida,American,10,10,47,4.7,0,4.7,0,0,,0,0.0,10,47,4.7,0,,2017
Sean Riley,sean-riley-2,/cfb/players/sean-riley-2.html,Syracuse,ACC,12,4,47,11.8,0,3.9,8,125,15.6,0,10.4,12,172,14.3,0,,2017
Dallas Davis,dallas-davis-2,/cfb/players/dallas-davis-2.html,South Alabama,Sun Belt,9,51,46,0.9,1,5.1,0,0,,0,0.0,51,46,0.9,1,,2017
Demarcus Harper,demarcus-harper-1,/cfb/players/demarcus-harper-1.html,Appalachian State,Sun Belt,5,8,46,5.8,0,9.2,0,0,,0,0.0,8,46,5.8,0,,2017
Derrick Clark,derrick-clark-1,/cfb/players/derrick-clark-1.html,California,Pac-12,7,14,46,3.3,0,6.6,1,4,4.0,0,0.6,15,50,3.3,0,,2017
Nate Starks,nate-starks-1,/cfb/players/nate-starks-1.html,UCLA,Pac-12,3,10,46,4.6,0,15.3,4,74,18.5,0,24.7,14,120,8.6,0,,2017
Papi White,papi-white-1,/cfb/players/papi-white-1.html,Ohio,MAC,9,4,46,11.5,0,5.1,36,631,17.5,3,70.1,40,677,16.9,3,,2017
Ryan Brand,ryan-brand-1,/cfb/players/ryan-brand-1.html,Maryland,Big Ten,5,9,46,5.1,0,9.2,1,21,21.0,0,4.2,10,67,6.7,0,,2017
Traveon Samuel,traveon-samuel-1,/cfb/players/traveon-samuel-1.html,Louisville,ACC,13,4,46,11.5,0,3.5,21,339,16.1,0,26.1,25,385,15.4,0,,2017
Chris Jones,chris-jones-17,/cfb/players/chris-jones-17.html,Coastal Carolina,Sun Belt,10,4,45,11.3,0,4.5,26,536,20.6,4,53.6,30,581,19.4,4,,2017
Leo Ekwoge,leo-ekwoge-1,/cfb/players/leo-ekwoge-1.html,Western Michigan,MAC,10,7,45,6.4,0,4.5,0,0,,0,0.0,7,45,6.4,0,,2017
Terry Wright,terry-wright-2,/cfb/players/terry-wright-2.html,Purdue,Big Ten,12,5,45,9.0,0,3.8,29,274,9.4,0,22.8,34,319,9.4,0,,2017
Tra Barnett,tra-barnett-1,/cfb/players/tra-barnett-1.html,Georgia State,Sun Belt,4,8,45,5.6,0,11.3,6,16,2.7,0,4.0,14,61,4.4,0,,2017
Zac Thomas,zac-thomas-2,/cfb/players/zac-thomas-2.html,Appalachian State,Sun Belt,4,8,45,5.6,0,11.3,0,0,,0,0.0,8,45,5.6,0,,2017
Jackson Tyner,jackson-tyner-1,/cfb/players/jackson-tyner-1.html,Rice,CUSA,7,22,44,2.0,1,6.3,1,17,17.0,0,2.4,23,61,2.7,1,,2017
Nick Jeanty,nick-jeanty-1,/cfb/players/nick-jeanty-1.html,New Mexico State,Sun Belt,3,11,44,4.0,0,14.7,0,0,,0,0.0,11,44,4.0,0,,2017
Zack Mahoney,zack-mahoney-1,/cfb/players/zack-mahoney-1.html,Syracuse,ACC,7,15,44,2.9,0,6.3,0,0,,0,0.0,15,44,2.9,0,,2017
Deondre Douglas,deondre-douglas-1,/cfb/players/deondre-douglas-1.html,Troy,Sun Belt,13,3,43,14.3,1,3.3,48,628,13.1,4,48.3,51,671,13.2,5,,2017
Eddie McDoom,eddie-mcdoom-1,/cfb/players/eddie-mcdoom-1.html,Michigan,Big Ten,12,8,43,5.4,0,3.6,11,81,7.4,0,6.8,19,124,6.5,0,,2017
Israel Tucker,israel-tucker-1,/cfb/players/israel-tucker-1.html,Louisiana Tech,CUSA,9,9,42,4.7,0,4.7,1,0,0.0,0,0.0,10,42,4.2,0,,2017
Jonathan Femi-Cole,jonathan-femi-cole-1,/cfb/players/jonathan-femi-cole-1.html,Minnesota,Big Ten,7,9,42,4.7,0,6.0,0,0,,0,0.0,9,42,4.7,0,,2017
Kameron McKnight,kameron-mcknight-1,/cfb/players/kameron-mcknight-1.html,Louisiana Tech,CUSA,13,15,42,2.8,3,3.2,19,178,9.4,2,13.7,34,220,6.5,5,,2017
Trayone Gray,trayone-gray-1,/cfb/players/trayone-gray-1.html,Miami (FL),ACC,5,7,42,6.0,0,8.4,1,6,6.0,0,1.2,8,48,6.0,0,,2017
Brent Stockstill,brent-stockstill-1,/cfb/players/brent-stockstill-1.html,Middle Tennessee State,CUSA,7,37,41,1.1,0,5.9,0,0,,0,0.0,37,41,1.1,0,,2017
Chad Woolsey,chad-woolsey-1,/cfb/players/chad-woolsey-1.html,San Diego State,MWC,12,8,41,5.1,0,3.4,0,0,,0,0.0,8,41,5.1,0,,2017
Evan Orth,evan-orth-1,/cfb/players/evan-orth-1.html,South Alabama,Sun Belt,2,1,41,41.0,0,20.5,0,0,,0,0.0,1,41,41.0,0,,2017
Ihmir Smith-Marsette,ihmir-smith-marsette-1,/cfb/players/ihmir-smith-marsette-1.html,Iowa,Big Ten,12,7,41,5.9,0,3.4,18,187,10.4,2,15.6,25,228,9.1,2,,2017
Jeff Badet,jeff-badet-1,/cfb/players/jeff-badet-1.html,Oklahoma,Big 12,14,6,41,6.8,0,2.9,26,400,15.4,3,28.6,32,441,13.8,3,,2017
Jordan Howard,jordan-howard-2,/cfb/players/jordan-howard-2.html,Utah,Pac-12,8,11,41,3.7,0,5.1,0,0,,0,0.0,11,41,3.7,0,,2017
Keyion Dixon,keyion-dixon-1,/cfb/players/keyion-dixon-1.html,Connecticut,American,12,9,41,4.6,0,3.4,33,360,10.9,1,30.0,42,401,9.5,1,,2017
Lil'Jordan Humphrey,liljordan-humphrey-1,/cfb/players/liljordan-humphrey-1.html,Texas,Big 12,12,6,41,6.8,1,3.4,37,431,11.6,1,35.9,43,472,11.0,2,,2017
Taylor Alie,taylor-alie-2,/cfb/players/taylor-alie-2.html,Oregon,Pac-12,8,9,41,4.6,1,5.1,0,0,,0,0.0,9,41,4.6,1,,2017
Tony Nicholson,tony-nicholson-1,/cfb/players/tony-nicholson-1.html,Baylor,Big 12,11,4,41,10.3,0,3.7,41,344,8.4,0,31.3,45,385,8.6,0,,2017
A.J. Davis,aj-davis-4,/cfb/players/aj-davis-4.html,Pitt,ACC,6,16,40,2.5,1,6.7,1,0,0.0,0,0.0,17,40,2.4,1,,2017
A.J. Davis Jr.,aj-davis-jr-1,/cfb/players/aj-davis-jr-1.html,Pitt,ACC,9,16,40,2.5,1,4.4,1,0,0.0,0,0.0,17,40,2.4,1,,2017
Brandon Colon,brandon-colon-1,/cfb/players/brandon-colon-1.html,Navy,American,13,3,40,13.3,0,3.1,3,78,26.0,1,6.0,6,118,19.7,1,,2017
Brandon Presley,brandon-presley-1,/cfb/players/brandon-presley-1.html,Nevada-Las Vegas,MWC,12,5,40,8.0,0,3.3,34,552,16.2,3,46.0,39,592,15.2,3,,2017
Chris Sharp,chris-sharp-1,/cfb/players/chris-sharp-1.html,Virginia,ACC,13,11,40,3.6,1,3.1,1,0,0.0,0,0.0,12,40,3.3,1,,2017
Davon Grayson,davon-grayson-1,/cfb/players/davon-grayson-1.html,East Carolina,American,11,6,40,6.7,0,3.6,59,886,15.0,6,80.5,65,926,14.2,6,,2017
Demetris Robertson,demetris-robertson-1,/cfb/players/demetris-robertson-1.html,California,Pac-12,2,2,40,20.0,1,20.0,7,70,10.0,0,35.0,9,110,12.2,1,,2017
Demetris Robertson,demetris-robertson-2,/cfb/players/demetris-robertson-2.html,California,Pac-12,3,2,40,20.0,1,13.3,7,70,10.0,0,23.3,9,110,12.2,1,,2017
Detrich Clark,detrich-clark-1,/cfb/players/detrich-clark-1.html,Colorado State,MWC,12,15,40,2.7,0,3.3,41,504,12.3,6,42.0,56,544,9.7,6,,2017
Kelvin Hopkins Jr.,kelvin-hopkins-jr-1,/cfb/players/kelvin-hopkins-jr-1.html,Army,Ind,7,7,40,5.7,0,5.7,0,0,,0,0.0,7,40,5.7,0,,2017
Brandon Simmons,brandon-simmons-3,/cfb/players/brandon-simmons-3.html,Old Dominion,CUSA,4,13,39,3.0,1,9.8,2,12,6.0,0,3.0,15,51,3.4,1,,2017
Desmond Anderson,desmond-anderson-1,/cfb/players/desmond-anderson-1.html,Middle Tennessee State,CUSA,13,5,39,7.8,0,3.0,1,-2,-2.0,0,-0.2,6,37,6.2,0,,2017
Malik Zaire,malik-zaire-1,/cfb/players/malik-zaire-1.html,Florida,SEC,4,22,39,1.8,0,9.8,0,0,,0,0.0,22,39,1.8,0,,2017
Cameron Batson,cameron-batson-1,/cfb/players/cameron-batson-1.html,Texas Tech,Big 12,13,6,38,6.3,0,2.9,59,487,8.3,5,37.5,65,525,8.1,5,,2017
Darien Rencher,darien-rencher-1,/cfb/players/darien-rencher-1.html,Clemson,ACC,4,9,38,4.2,0,9.5,0,0,,0,0.0,9,38,4.2,0,,2017
Davion Mitchell,davion-mitchell-1,/cfb/players/davion-mitchell-1.html,Houston,American,4,10,38,3.8,0,9.5,1,0,0.0,0,0.0,11,38,3.5,0,,2017
Drew Tejchman,drew-tejchman-1,/cfb/players/drew-tejchman-1.html,Nevada-Las Vegas,MWC,11,5,38,7.6,0,3.5,7,138,19.7,0,12.5,12,176,14.7,0,,2017
Mark Allen,mark-allen-5,/cfb/players/mark-allen-5.html,Penn State,Big Ten,5,9,38,4.2,0,7.6,0,0,,0,0.0,9,38,4.2,0,,2017
Mark Torrez,mark-torrez-1,/cfb/players/mark-torrez-1.html,UTEP,CUSA,7,17,38,2.2,1,5.4,0,0,,0,0.0,17,38,2.2,1,,2017
Maurice Thomas,maurice-thomas-2,/cfb/players/maurice-thomas-2.html,Miami (OH),MAC,3,11,38,3.5,0,12.7,5,71,14.2,0,23.7,16,109,6.8,0,,2017
Sidney Davis,sidney-davis-1,/cfb/players/sidney-davis-1.html,Troy,Sun Belt,13,3,38,12.7,0,2.9,8,77,9.6,0,5.9,11,115,10.5,0,,2017
Asim Rose,asim-rose-1,/cfb/players/asim-rose-1.html,Kentucky,SEC,7,15,37,2.5,0,5.3,1,1,1.0,0,0.1,16,38,2.4,0,,2017
Dakwa Nichols,dakwa-nichols-1,/cfb/players/dakwa-nichols-1.html,North Carolina State,ACC,5,8,37,4.6,1,7.4,1,9,9.0,0,1.8,9,46,5.1,1,,2017
Dorian Maddox,dorian-maddox-1,/cfb/players/dorian-maddox-1.html,Stanford,Pac-12,14,12,37,3.1,0,2.6,0,0,,0,0.0,12,37,3.1,0,,2017
Jager Gardner,jager-gardner-1,/cfb/players/jager-gardner-1.html,Temple,American,3,12,37,3.1,0,12.3,0,0,,0,0.0,12,37,3.1,0,,2017
Jamarius Way,jamarius-way-1,/cfb/players/jamarius-way-1.html,South Alabama,Sun Belt,12,6,37,6.2,0,3.1,47,762,16.2,3,63.5,53,799,15.1,3,,2017
Lynn Bowden Jr.,lynn-bowden-jr-1,/cfb/players/lynn-bowden-jr-1.html,Kentucky,SEC,13,12,37,3.1,0,2.8,17,210,12.4,0,16.2,29,247,8.5,0,,2017
Markis McCray,markis-mccray-1,/cfb/players/markis-mccray-1.html,Louisiana-Monroe,Sun Belt,8,1,37,37.0,0,4.6,11,171,15.5,0,21.4,12,208,17.3,0,,2017
Matt Falcon,matt-falcon-1,/cfb/players/matt-falcon-1.html,Western Michigan,MAC,1,10,37,3.7,0,37.0,0,0,,0,0.0,10,37,3.7,0,,2017
Sam Dobbs,sam-dobbs-1,/cfb/players/sam-dobbs-1.html,Vanderbilt,SEC,12,3,37,12.3,0,3.1,8,79,9.9,0,6.6,11,116,10.5,0,,2017
Ty Thomason,ty-thomason-1,/cfb/players/ty-thomason-1.html,Clemson,ACC,2,5,37,7.4,0,18.5,0,0,,0,0.0,5,37,7.4,0,,2017
Chris Platt,chris-platt-1,/cfb/players/chris-platt-1.html,Baylor,Big 12,4,4,36,9.0,0,9.0,16,401,25.1,5,100.3,20,437,21.9,5,,2017
Corey Acker,corey-acker-1,/cfb/players/corey-acker-1.html,Northwestern,Big Ten,12,4,36,9.0,1,3.0,0,0,,0,0.0,4,36,9.0,1,,2017
Tony Ellison,tony-ellison-1,/cfb/players/tony-ellison-1.html,Arizona,Pac-12,13,3,36,12.0,1,2.8,37,598,16.2,5,46.0,40,634,15.9,6,,2017
Trevon Bradford,trevon-bradford-1,/cfb/players/trevon-bradford-1.html,Oregon State,Pac-12,11,1,36,36.0,0,3.3,11,204,18.5,0,18.5,12,240,20.0,0,,2017
Isaiah Zuber,isaiah-zuber-1,/cfb/players/isaiah-zuber-1.html,Kansas State,Big 12,13,2,35,17.5,0,2.7,51,510,10.0,4,39.2,53,545,10.3,4,,2017
Mason Rudolph,mason-rudolph-1,/cfb/players/mason-rudolph-1.html,Oklahoma State,Big 12,13,61,35,0.6,10,2.7,0,0,,0,0.0,61,35,0.6,10,H-7,2017
Myles Washington,myles-washington-1,/cfb/players/myles-washington-1.html,Kent State,MAC,3,18,35,1.9,0,11.7,0,0,,0,0.0,18,35,1.9,0,,2017
Devon Modster,devon-modster-1,/cfb/players/devon-modster-1.html,UCLA,Pac-12,5,10,34,3.4,0,6.8,1,1,1.0,0,0.2,11,35,3.2,0,,2017
Jack Milas,jack-milas-1,/cfb/players/jack-milas-1.html,Ball State,MAC,12,42,34,0.8,0,2.8,0,0,,0,0.0,42,34,0.8,0,,2017
Khalid Hill,khalid-hill-1,/cfb/players/khalid-hill-1.html,Michigan,Big Ten,13,17,34,2.0,3,2.6,5,62,12.4,0,4.8,22,96,4.4,3,,2017
Logan Woodside,logan-woodside-1,/cfb/players/logan-woodside-1.html,Toledo,MAC,14,51,34,0.7,1,2.4,0,0,,0,0.0,51,34,0.7,1,,2017
Malik Miller,malik-miller-1,/cfb/players/malik-miller-1.html,Air Force,MWC,6,8,34,4.3,1,5.7,1,0,0.0,0,0.0,9,34,3.8,1,,2017
Andre Hale II,andre-hale-ii-1,/cfb/players/andre-hale-ii-1.html,Southern Mississippi,CUSA,1,6,33,5.5,0,33.0,0,0,,0,0.0,6,33,5.5,0,,2017
Kahlil Lewis,kahlil-lewis-1,/cfb/players/kahlil-lewis-1.html,Cincinnati,American,12,2,33,16.5,0,2.8,61,676,11.1,7,56.3,63,709,11.3,7,,2017
Armanti Foreman,armanti-foreman-1,/cfb/players/armanti-foreman-1.html,Texas,Big 12,10,5,32,6.4,1,3.2,31,280,9.0,4,28.0,36,312,8.7,5,,2017
Aub Duty-Tyson,aub-duty-tyson-1,/cfb/players/aub-duty-tyson-1.html,Air Force,MWC,1,5,32,6.4,1,32.0,0,0,,0,0.0,5,32,6.4,1,,2017
Chance Thrasher,chance-thrasher-1,/cfb/players/chance-thrasher-1.html,Coastal Carolina,Sun Belt,3,4,32,8.0,0,10.7,0,0,,0,0.0,4,32,8.0,0,,2017
Chris Montgomery,chris-montgomery-3,/cfb/players/chris-montgomery-3.html,Charlotte,CUSA,12,10,32,3.2,0,2.7,4,1,0.3,0,0.1,14,33,2.4,0,,2017
C.J. Holmes,cj-holmes-1,/cfb/players/cj-holmes-1.html,Notre Dame,Ind,8,8,32,4.0,0,4.0,0,0,,0,0.0,8,32,4.0,0,,2017
Demornay Pierson-El,demornay-pierson-el-1,/cfb/players/demornay-pierson-el-1.html,Nebraska,Big Ten,12,4,32,8.0,0,2.7,45,623,13.8,5,51.9,49,655,13.4,5,,2017
Kentrail Moran,kentrail-moran-1,/cfb/players/kentrail-moran-1.html,New Mexico,MWC,6,14,32,2.3,0,5.3,0,0,,0,0.0,14,32,2.3,0,,2017
PK Kier,pk-kier-1,/cfb/players/pk-kier-1.html,Virginia,ACC,12,6,32,5.3,0,2.7,0,0,,0,0.0,6,32,5.3,0,,2017
Ralph Kinne,ralph-kinne-1,/cfb/players/ralph-kinne-1.html,Washington,Pac-12,2,6,32,5.3,0,16.0,0,0,,0,0.0,6,32,5.3,0,,2017
Christian Kirk,christian-kirk-1,/cfb/players/christian-kirk-1.html,Texas A&M,SEC,13,4,31,7.8,0,2.4,71,919,12.9,10,70.7,75,950,12.7,10,,2017
Chuck Turfe,chuck-turfe-1,/cfb/players/chuck-turfe-1.html,Akron,MAC,11,7,31,4.4,0,2.8,0,0,,0,0.0,7,31,4.4,0,,2017
Clyde Edwards-Helaire,clyde-edwards-helaire-1,/cfb/players/clyde-edwards-helaire-1.html,LSU,SEC,13,9,31,3.4,0,2.4,3,46,15.3,0,3.5,12,77,6.4,0,,2017
Damion Terry,damion-terry-1,/cfb/players/damion-terry-1.html,Michigan State,Big Ten,3,7,31,4.4,1,10.3,0,0,,0,0.0,7,31,4.4,1,,2017
Deandre Johnson,deandre-johnson-4,/cfb/players/deandre-johnson-4.html,Florida Atlantic,CUSA,4,4,31,7.8,0,7.8,0,0,,0,0.0,4,31,7.8,0,,2017
Deonte Perry,deonte-perry-1,/cfb/players/deonte-perry-1.html,Fresno State,MWC,1,8,31,3.9,0,31.0,0,0,,0,0.0,8,31,3.9,0,,2017
Ike Lewis,ike-lewis-2,/cfb/players/ike-lewis-2.html,Appalachian State,Sun Belt,13,3,31,10.3,0,2.4,51,733,14.4,8,56.4,54,764,14.1,8,,2017
Reggie Hemphill-Mapps,reggie-hemphill-mapps-1,/cfb/players/reggie-hemphill-mapps-1.html,Texas,Big 12,13,8,31,3.9,0,2.4,37,402,10.9,0,30.9,45,433,9.6,0,,2017
Trey Dye,trey-dye-1,/cfb/players/trey-dye-1.html,BYU,Ind,7,9,31,3.4,0,4.4,9,77,8.6,1,11.0,18,108,6.0,1,,2017
Darren Woods Jr.,darren-woods-jr-1,/cfb/players/darren-woods-jr-1.html,Nevada-Las Vegas,MWC,12,3,30,10.0,0,2.5,30,366,12.2,0,30.5,33,396,12.0,0,,2017
Deebo Samuel,deebo-samuel-1,/cfb/players/deebo-samuel-1.html,South Carolina,SEC,3,2,30,15.0,1,10.0,15,250,16.7,3,83.3,17,280,16.5,4,,2017
Hayden Hurst,hayden-hurst-1,/cfb/players/hayden-hurst-1.html,South Carolina,SEC,13,9,30,3.3,1,2.3,44,559,12.7,2,43.0,53,589,11.1,3,,2017
Jordan Nathan,jordan-nathan-1,/cfb/players/jordan-nathan-1.html,Utah State,MWC,13,7,30,4.3,0,2.3,25,324,13.0,2,24.9,32,354,11.1,2,,2017
Micah Holder,micah-holder-1,/cfb/players/micah-holder-1.html,San Diego State,MWC,13,3,30,10.0,0,2.3,43,602,14.0,2,46.3,46,632,13.7,2,,2017
Ray-Ray McCloud,ray-ray-mccloud-1,/cfb/players/ray-ray-mccloud-1.html,Clemson,ACC,14,6,30,5.0,0,2.1,49,503,10.3,1,35.9,55,533,9.7,1,,2017
Ricky Jeune,ricky-jeune-1,/cfb/players/ricky-jeune-1.html,Georgia Tech,ACC,11,1,30,30.0,0,2.7,25,545,21.8,6,49.5,26,575,22.1,6,,2017
Tyler Burns,tyler-burns-2,/cfb/players/tyler-burns-2.html,Kansas State,Big 12,13,10,30,3.0,0,2.3,0,0,,0,0.0,10,30,3.0,0,,2017
Tyree McCants,tyree-mccants-1,/cfb/players/tyree-mccants-1.html,South Florida,American,12,1,30,30.0,0,2.5,36,686,19.1,7,57.2,37,716,19.4,7,,2017
Tyrick Tisdale,tyrick-tisdale-1,/cfb/players/tyrick-tisdale-1.html,Florida Atlantic,CUSA,9,7,30,4.3,0,3.3,0,0,,0,0.0,7,30,4.3,0,,2017
Drew Plitt,drew-plitt-1,/cfb/players/drew-plitt-1.html,Ball State,MAC,5,34,29,0.9,1,5.8,0,0,,0,0.0,34,29,0.9,1,,2017
Dru Dixon,dru-dixon-1,/cfb/players/dru-dixon-1.html,Baylor,Big 12,3,10,29,2.9,0,9.7,0,0,,0,0.0,10,29,2.9,0,,2017
Jaylond Adams,jaylond-adams-1,/cfb/players/jaylond-adams-1.html,Southern Mississippi,CUSA,11,5,29,5.8,0,2.6,8,219,27.4,1,19.9,13,248,19.1,1,,2017
Keondre Wudtee,keondre-wudtee-1,/cfb/players/keondre-wudtee-1.html,Oklahoma State,Big 12,2,3,29,9.7,0,14.5,0,0,,0,0.0,3,29,9.7,0,,2017
Kyle Fulks,kyle-fulks-1,/cfb/players/kyle-fulks-1.html,Utah,Pac-12,13,5,29,5.8,0,2.2,3,31,10.3,0,2.4,8,60,7.5,0,,2017
Austin Vaughn,austin-vaughn-1,/cfb/players/austin-vaughn-1.html,Louisiana-Monroe,Sun Belt,10,9,28,3.1,0,2.8,0,0,,0,0.0,9,28,3.1,0,,2017
D.K. Buford,dk-buford-1,/cfb/players/dk-buford-1.html,Ole Miss,SEC,12,8,28,3.5,0,2.3,0,0,,0,0.0,8,28,3.5,0,,2017
Jake Roh,jake-roh-1,/cfb/players/jake-roh-1.html,Boise State,MWC,12,7,28,4.0,2,2.3,39,410,10.5,9,34.2,46,438,9.5,11,,2017
Tonny Lindsey,tonny-lindsey-1,/cfb/players/tonny-lindsey-1.html,Utah State,MWC,1,6,28,4.7,0,28.0,2,16,8.0,0,16.0,8,44,5.5,0,,2017
Travon Williams,travon-williams-1,/cfb/players/travon-williams-1.html,Temple,American,12,6,28,4.7,0,2.3,0,0,,0,0.0,6,28,4.7,0,,2017
Andre Wilson,andre-wilson-1,/cfb/players/andre-wilson-1.html,UAB,CUSA,13,3,27,9.0,0,2.1,54,677,12.5,6,52.1,57,704,12.4,6,,2017
Cole Fagan,cole-fagan-1,/cfb/players/cole-fagan-1.html,Air Force,MWC,10,5,27,5.4,0,2.7,0,0,,0,0.0,5,27,5.4,0,,2017
Devante Cross,devante-cross-1,/cfb/players/devante-cross-1.html,Virginia,ACC,13,5,27,5.4,0,2.1,1,8,8.0,0,0.6,6,35,5.8,0,,2017
Dion Ray,dion-ray-1,/cfb/players/dion-ray-1.html,Louisiana,Sun Belt,9,16,27,1.7,4,3.0,0,0,,0,0.0,16,27,1.7,4,,2017
Drew Eckels,drew-eckels-1,/cfb/players/drew-eckels-1.html,Western Kentucky,CUSA,8,12,27,2.3,0,3.4,0,0,,0,0.0,12,27,2.3,0,,2017
Freddie Holly,freddie-holly-1,/cfb/players/freddie-holly-1.html,Hawaii,MWC,2,9,27,3.0,0,13.5,0,0,,0,0.0,9,27,3.0,0,,2017
Harry Trotter,harry-trotter-1,/cfb/players/harry-trotter-1.html,Louisville,ACC,8,4,27,6.8,0,3.4,0,0,,0,0.0,4,27,6.8,0,,2017
Jake Luton,jake-luton-1,/cfb/players/jake-luton-1.html,Oregon State,Pac-12,4,17,27,1.6,0,6.8,0,0,,0,0.0,17,27,1.6,0,,2017
Jason Thompson,jason-thompson-2,/cfb/players/jason-thompson-2.html,Connecticut,American,9,10,27,2.7,0,3.0,2,5,2.5,0,0.6,12,32,2.7,0,,2017
Kevin Fagan,kevin-fagan-1,/cfb/players/kevin-fagan-1.html,Air Force,MWC,2,5,27,5.4,0,13.5,0,0,,0,0.0,5,27,5.4,0,,2017
