Player,Player_ID,Player_Link,team_name_abbr,conf_abbr,games,rush_att,rush_yds,rush_yds_per_att,rush_td,rush_yds_per_g,rec,rec_yds,rec_yds_per_rec,rec_td,rec_yds_per_g,scrim_att,yds_from_scrimmage,scrim_yds_per_att,scrim_td,awards,Year
Matt Jones,matt-jones-9,/cfb/players/matt-jones-9.html,Ole Miss,SEC,7,44,226,5.1,3,32.3,3,13,4.3,0,1.9,47,239,5.1,3,,2024
Will Howard,will-howard-2,/cfb/players/will-howard-2.html,Ohio State,Big Ten,16,105,226,2.2,7,14.1,1,0,0.0,0,0.0,106,226,2.1,7,,2024
Aidan Chiles,aidan-chiles-1,/cfb/players/aidan-chiles-1.html,Michigan State,Big Ten,12,97,225,2.3,3,18.8,0,0,,0,0.0,97,225,2.3,3,,2024
Cameron Dickey,cameron-dickey-1,/cfb/players/cameron-dickey-1.html,Texas Tech,Big 12,12,41,225,5.5,1,18.8,9,47,5.2,1,3.9,50,272,5.4,2,,2024
Marlon Gunn Jr.,marlon-gunn-jr-1,/cfb/players/marlon-gunn-jr-1.html,East Carolina,American,12,61,224,3.7,3,18.7,2,34,17.0,0,2.8,63,258,4.1,3,,2024
Marquis Crosby,marquis-crosby-1,/cfb/players/marquis-crosby-1.html,Louisiana Tech,CUSA,11,57,224,3.9,1,20.4,2,5,2.5,0,0.5,59,229,3.9,1,,2024
Brady Cook,brady-cook-1,/cfb/players/brady-cook-1.html,Missouri,SEC,12,87,223,2.6,5,18.6,0,0,,0,0.0,87,223,2.6,5,,2024
Kevorian Barnes,kevorian-barnes-1,/cfb/players/kevorian-barnes-1.html,UTSA,American,12,78,221,2.8,2,18.4,7,61,8.7,0,5.1,85,282,3.3,2,,2024
Maddux Madsen,maddux-madsen-1,/cfb/players/maddux-madsen-1.html,Boise State,MWC,14,57,221,3.9,5,15.8,0,0,,0,0.0,57,221,3.9,5,,2024
Aneyas Williams,aneyas-williams-1,/cfb/players/aneyas-williams-1.html,Notre Dame,Ind,15,34,219,6.4,2,14.6,18,172,9.6,0,11.5,52,391,7.5,2,,2024
Elijah Jackson-Anderson,elijah-jackson-anderson-1,/cfb/players/elijah-jackson-anderson-1.html,Eastern Michigan,MAC,12,54,218,4.0,2,18.2,4,64,16.0,1,5.3,58,282,4.9,3,,2024
Tyler Warren,tyler-warren-1,/cfb/players/tyler-warren-1.html,Penn State,Big Ten,16,26,218,8.4,4,13.6,104,1233,11.9,8,77.1,130,1451,11.2,12,H-7,2024
Luke Altmyer,luke-altmyer-1,/cfb/players/luke-altmyer-1.html,Illinois,Big Ten,13,99,217,2.2,4,16.7,1,3,3.0,0,0.2,100,220,2.2,4,,2024
Jamal Roberts,jamal-roberts-2,/cfb/players/jamal-roberts-2.html,Missouri,SEC,13,53,216,4.1,3,16.6,5,21,4.2,0,1.6,58,237,4.1,3,,2024
Sevaughn Clark,sevaughn-clark-1,/cfb/players/sevaughn-clark-1.html,Toledo,MAC,11,65,215,3.3,0,19.5,9,51,5.7,0,4.6,74,266,3.6,0,,2024
Terry Wilkins,terry-wilkins-1,/cfb/players/terry-wilkins-1.html,Middle Tennessee State,CUSA,12,54,214,4.0,1,17.8,13,69,5.3,1,5.8,67,283,4.2,2,,2024
Jack Lausch,jack-lausch-1,/cfb/players/jack-lausch-1.html,Northwestern,Big Ten,10,87,213,2.4,2,21.3,0,0,,0,0.0,87,213,2.4,2,,2024
Ca'Lil Valentine,calil-valentine-1,/cfb/players/calil-valentine-1.html,Illinois,Big Ten,12,53,212,4.0,1,17.7,5,30,6.0,0,2.5,58,242,4.2,1,,2024
Daniel Carter,daniel-carter-1,/cfb/players/daniel-carter-1.html,Pitt,ACC,10,22,208,9.5,4,20.8,3,22,7.3,1,2.2,25,230,9.2,5,,2024
Peny Boone,peny-boone-1,/cfb/players/peny-boone-1.html,UCF,Big 12,6,34,208,6.1,2,34.7,1,9,9.0,0,1.5,35,217,6.2,2,,2024
E.J. Smith,ej-smith-2,/cfb/players/ej-smith-2.html,Texas A&M,SEC,12,54,207,3.8,0,17.3,8,66,8.3,0,5.5,62,273,4.4,0,,2024
Ethan Crawford,ethan-crawford-2,/cfb/players/ethan-crawford-2.html,Southern Mississippi,Sun Belt,8,97,207,2.1,3,25.9,0,0,,0,0.0,97,207,2.1,3,,2024
Hayden Reed,hayden-reed-1,/cfb/players/hayden-reed-1.html,Army,American,14,40,207,5.2,1,14.8,6,63,10.5,1,4.5,46,270,5.9,2,,2024
Joey Aguilar,joey-aguilar-1,/cfb/players/joey-aguilar-1.html,Appalachian State,Sun Belt,11,59,207,3.5,2,18.8,0,0,,0,0.0,59,207,3.5,2,,2024
Stone Earle,stone-earle-1,/cfb/players/stone-earle-1.html,Marshall,Sun Belt,9,57,207,3.6,0,23.0,0,0,,0,0.0,57,207,3.6,0,,2024
Tyler Jefferson,tyler-jefferson-1,/cfb/players/tyler-jefferson-1.html,Central Michigan,MAC,7,43,207,4.8,1,29.6,0,0,,0,0.0,43,207,4.8,1,,2024
Vaughn Blue,vaughn-blue-1,/cfb/players/vaughn-blue-1.html,Liberty,CUSA,12,35,207,5.9,1,17.3,7,43,6.1,0,3.6,42,250,6.0,1,,2024
Devin Spencer,devin-spencer-1,/cfb/players/devin-spencer-1.html,Arkansas State,Sun Belt,8,40,206,5.2,0,25.8,3,14,4.7,0,1.8,43,220,5.1,0,,2024
George Hart III,george-hart-iii-1,/cfb/players/george-hart-iii-1.html,Western Kentucky,CUSA,14,43,206,4.8,2,14.7,7,34,4.9,0,2.4,50,240,4.8,2,,2024
Kiefer Sibley,kiefer-sibley-1,/cfb/players/kiefer-sibley-1.html,North Texas,American,8,44,206,4.7,0,25.8,15,82,5.5,1,10.3,59,288,4.9,1,,2024
Cameron Ward,cameron-ward-1,/cfb/players/cameron-ward-1.html,Miami (FL),ACC,13,60,204,3.4,4,15.7,1,7,7.0,1,0.5,61,211,3.5,5,"H-4,AA",2024
Michael Hawkins Jr.,michael-hawkins-jr-1,/cfb/players/michael-hawkins-jr-1.html,Oklahoma,SEC,7,69,204,3.0,1,29.1,0,0,,0,0.0,69,204,3.0,1,,2024
Cooper Legas,cooper-legas-1,/cfb/players/cooper-legas-1.html,Tulsa,American,11,79,201,2.5,1,18.3,0,0,,0,0.0,79,201,2.5,1,,2024
Elijah Green,elijah-green-1,/cfb/players/elijah-green-1.html,Indiana,Big Ten,7,29,201,6.9,5,28.7,0,0,,0,0.0,29,201,6.9,5,,2024
Samuel Brown V,samuel-brown-v-1,/cfb/players/samuel-brown-v-1.html,Rutgers,Big Ten,5,40,201,5.0,3,40.2,1,34,34.0,1,6.8,41,235,5.7,4,,2024
Domonique Thomas,domonique-thomas-1,/cfb/players/domonique-thomas-1.html,Ole Miss,SEC,13,42,197,4.7,1,15.2,0,0,,0,0.0,42,197,4.7,1,,2024
James Peoples,james-peoples-1,/cfb/players/james-peoples-1.html,Ohio State,Big Ten,8,49,197,4.0,2,24.6,1,-2,-2.0,0,-0.3,50,195,3.9,2,,2024
Dallan Hayden,dallan-hayden-1,/cfb/players/dallan-hayden-1.html,Colorado,Big 12,11,64,196,3.1,1,17.8,17,132,7.8,0,12.0,81,328,4.0,1,,2024
Malik Sherrod,malik-sherrod-1,/cfb/players/malik-sherrod-1.html,Fresno State,MWC,4,60,196,3.3,4,49.0,8,38,4.8,0,9.5,68,234,3.4,4,,2024
Jase Bauer,jase-bauer-1,/cfb/players/jase-bauer-1.html,Sam Houston,CUSA,7,45,195,4.3,0,27.9,1,1,1.0,0,0.1,46,196,4.3,0,,2024
Thomas Castellanos,thomas-castellanos-1,/cfb/players/thomas-castellanos-1.html,Boston College,ACC,8,93,194,2.1,1,24.3,0,0,,0,0.0,93,194,2.1,1,,2024
Adam Mohammed,adam-mohammed-1,/cfb/players/adam-mohammed-1.html,Washington,Big Ten,13,42,193,4.6,0,14.8,6,41,6.8,0,3.2,48,234,4.9,0,,2024
Damashja Harris,damashja-harris-1,/cfb/players/damashja-harris-1.html,North Texas,American,3,22,193,8.8,1,64.3,4,7,1.8,0,2.3,26,200,7.7,1,,2024
K.J. Jefferson,kj-jefferson-1,/cfb/players/kj-jefferson-1.html,UCF,Big 12,5,61,193,3.2,2,38.6,0,0,,0,0.0,61,193,3.2,2,,2024
Cameron Davis,cameron-davis-3,/cfb/players/cameron-davis-3.html,Washington,Big Ten,12,44,190,4.3,0,15.8,14,156,11.1,0,13.0,58,346,6.0,0,,2024
Jaylen Poe,jaylen-poe-1,/cfb/players/jaylen-poe-1.html,Northern Illinois,MAC,8,36,190,5.3,3,23.8,4,22,5.5,0,2.8,40,212,5.3,3,,2024
Seth Henigan,seth-henigan-1,/cfb/players/seth-henigan-1.html,Memphis,American,13,80,190,2.4,1,14.6,0,0,,0,0.0,80,190,2.4,1,,2024
Willie Shaw III,willie-shaw-iii-1,/cfb/players/willie-shaw-iii-1.html,Toledo,MAC,6,46,190,4.1,3,31.7,2,22,11.0,0,3.7,48,212,4.4,3,,2024
Bryan Jackson,bryan-jackson-3,/cfb/players/bryan-jackson-3.html,USC,Big Ten,13,36,188,5.2,1,14.5,1,0,0.0,0,0.0,37,188,5.1,1,,2024
Jamal Johnson,jamal-johnson-2,/cfb/players/jamal-johnson-2.html,Bowling Green,MAC,13,26,188,7.2,1,14.5,31,231,7.5,1,17.8,57,419,7.4,2,,2024
Micah Welch,micah-welch-1,/cfb/players/micah-welch-1.html,Colorado,Big 12,9,43,186,4.3,4,20.7,8,54,6.8,0,6.0,51,240,4.7,4,,2024
Trent Battle,trent-battle-1,/cfb/players/trent-battle-1.html,Texas Christian,Big 12,8,44,186,4.2,2,23.3,6,29,4.8,0,3.6,50,215,4.3,2,,2024
AJ Newberry,aj-newberry-1,/cfb/players/aj-newberry-1.html,Vanderbilt,SEC,11,41,185,4.5,3,16.8,7,134,19.1,2,12.2,48,319,6.6,5,,2024
Rodney Hill,rodney-hill-1,/cfb/players/rodney-hill-1.html,Arkansas,SEC,10,28,184,6.6,2,18.4,8,68,8.5,0,6.8,36,252,7.0,2,,2024
Ajay Allen,ajay-allen-1,/cfb/players/ajay-allen-1.html,Miami (FL),ACC,8,24,183,7.6,2,22.9,2,23,11.5,0,2.9,26,206,7.9,2,,2024
Gavin Wimsatt,gavin-wimsatt-1,/cfb/players/gavin-wimsatt-1.html,Kentucky,SEC,8,49,183,3.7,2,22.9,0,0,,0,0.0,49,183,3.7,2,,2024
Jimmy Holiday,jimmy-holiday-1,/cfb/players/jimmy-holiday-1.html,Louisiana Tech,CUSA,13,48,182,3.8,4,14.0,39,476,12.2,2,36.6,87,658,7.6,6,,2024
J'Marion Burnette,jmarion-burnette-1,/cfb/players/jmarion-burnette-1.html,Houston,Big 12,8,43,182,4.2,0,22.8,1,7,7.0,0,0.9,44,189,4.3,0,,2024
Jeremiah Coney,jeremiah-coney-1,/cfb/players/jeremiah-coney-1.html,Virginia Tech,ACC,12,32,179,5.6,0,14.9,0,0,,0,0.0,32,179,5.6,0,,2024
Keegan Jones,keegan-jones-1,/cfb/players/keegan-jones-1.html,UCLA,Big Ten,12,47,179,3.8,1,14.9,19,201,10.6,1,16.8,66,380,5.8,2,,2024
Trayvon Rudolph,trayvon-rudolph-1,/cfb/players/trayvon-rudolph-1.html,Northern Illinois,MAC,11,14,179,12.8,2,16.3,37,392,10.6,1,35.6,51,571,11.2,3,,2024
Donald Chaney Jr.,donald-chaney-jr-1,/cfb/players/donald-chaney-jr-1.html,Louisville,ACC,11,50,178,3.6,3,16.2,7,62,8.9,0,5.6,57,240,4.2,3,,2024
Jalen Berger,jalen-berger-1,/cfb/players/jalen-berger-1.html,UCLA,Big Ten,8,48,178,3.7,0,22.3,10,59,5.9,2,7.4,58,237,4.1,2,,2024
Shomari Lawrence,shomari-lawrence-1,/cfb/players/shomari-lawrence-1.html,Florida International,CUSA,8,47,177,3.8,1,22.1,1,1,1.0,0,0.1,48,178,3.7,1,,2024
Logan Smothers,logan-smothers-1,/cfb/players/logan-smothers-1.html,Jacksonville State,CUSA,7,22,175,8.0,3,25.0,0,0,,0,0.0,22,175,8.0,3,,2024
Ahmad Haston,ahmad-haston-1,/cfb/players/ahmad-haston-1.html,Massachusetts,Ind,5,18,174,9.7,1,34.8,0,0,,0,0.0,18,174,9.7,1,,2024
Ben Wooldridge,ben-wooldridge-1,/cfb/players/ben-wooldridge-1.html,Louisiana,Sun Belt,11,65,174,2.7,5,15.8,0,0,,0,0.0,65,174,2.7,5,,2024
Braxton Woodson,braxton-woodson-1,/cfb/players/braxton-woodson-1.html,Navy,American,10,49,173,3.5,3,17.3,0,0,,0,0.0,49,173,3.5,3,,2024
Kam Davis,kam-davis-1,/cfb/players/kam-davis-1.html,Florida State,ACC,9,52,173,3.3,0,19.2,2,21,10.5,0,2.3,54,194,3.6,0,,2024
Bryson Donnell,bryson-donnell-1,/cfb/players/bryson-donnell-1.html,UTSA,American,12,35,172,4.9,0,14.3,4,5,1.3,0,0.4,39,177,4.5,0,,2024
John Busha,john-busha-1,/cfb/players/john-busha-1.html,Air Force,MWC,6,78,172,2.2,1,28.7,0,0,,0,0.0,78,172,2.2,1,,2024
Cam Pickett,cam-pickett-1,/cfb/players/cam-pickett-1.html,Ball State,MAC,12,17,170,10.0,2,14.2,49,528,10.8,2,44.0,66,698,10.6,4,,2024
Katin Houser,katin-houser-1,/cfb/players/katin-houser-1.html,East Carolina,American,9,49,170,3.5,4,18.9,0,0,,0,0.0,49,170,3.5,4,,2024
Andrew Paul,andrew-paul-1,/cfb/players/andrew-paul-1.html,Jacksonville State,CUSA,12,39,167,4.3,4,13.9,2,-1,-0.5,0,-0.1,41,166,4.0,4,,2024
Bishop Davenport,bishop-davenport-2,/cfb/players/bishop-davenport-2.html,South Alabama,Sun Belt,11,37,167,4.5,1,15.2,0,0,,0,0.0,37,167,4.5,1,,2024
Lee Witherspoon,lee-witherspoon-1,/cfb/players/lee-witherspoon-1.html,UAB,American,12,35,166,4.7,0,13.8,4,12,3.0,0,1.0,39,178,4.6,0,,2024
Malachi Thomas,malachi-thomas-1,/cfb/players/malachi-thomas-1.html,Virginia Tech,ACC,10,43,165,3.8,1,16.5,4,25,6.3,0,2.5,47,190,4.0,1,,2024
Sean Dollars,sean-dollars-1,/cfb/players/sean-dollars-1.html,Nevada,MWC,11,47,165,3.5,0,15.0,11,74,6.7,0,6.7,58,239,4.1,0,,2024
Brad Jackson,brad-jackson-2,/cfb/players/brad-jackson-2.html,Texas State,Sun Belt,3,22,164,7.5,4,54.7,0,0,,0,0.0,22,164,7.5,4,,2024
Sevion Morrison,sevion-morrison-1,/cfb/players/sevion-morrison-1.html,Kansas,Big 12,10,27,164,6.1,2,16.4,1,18,18.0,0,1.8,28,182,6.5,2,,2024
D.J. Jones,dj-jones-6,/cfb/players/dj-jones-6.html,Wyoming,MWC,4,57,162,2.8,0,40.5,4,24,6.0,0,6.0,61,186,3.0,0,,2024
Isaiah Jacobs,isaiah-jacobs-1,/cfb/players/isaiah-jacobs-1.html,UAB,American,4,41,162,4.0,0,40.5,7,33,4.7,0,8.3,48,195,4.1,0,,2024
Tylan Hines,tylan-hines-1,/cfb/players/tylan-hines-1.html,Hawaii,MWC,12,39,162,4.2,0,13.5,23,186,8.1,3,15.5,62,348,5.6,3,,2024
Tyler Purdy,tyler-purdy-1,/cfb/players/tyler-purdy-1.html,James Madison,Sun Belt,8,36,161,4.5,2,20.1,6,44,7.3,0,5.5,42,205,4.9,2,,2024
Roderick Daniels Jr.,roderick-daniels-jr-1,/cfb/players/roderick-daniels-jr-1.html,SMU,ACC,14,44,160,3.6,3,11.4,42,663,15.8,4,47.4,86,823,9.6,7,,2024
Terrence Gist,terrence-gist-2,/cfb/players/terrence-gist-2.html,Air Force,MWC,6,40,159,4.0,0,26.5,0,0,,0,0.0,40,159,4.0,0,,2024
Cam Barfield,cam-barfield-1,/cfb/players/cam-barfield-1.html,Hawaii,MWC,10,33,158,4.8,0,15.8,7,55,7.9,0,5.5,40,213,5.3,0,,2024
Mike Mitchell,mike-mitchell-8,/cfb/players/mike-mitchell-8.html,Utah,Big 12,11,47,158,3.4,1,14.4,1,5,5.0,0,0.5,48,163,3.4,1,,2024
Taji Atkins,taji-atkins-1,/cfb/players/taji-atkins-1.html,Rice,American,5,24,158,6.6,2,31.6,0,0,,0,0.0,24,158,6.6,2,,2024
Sire Gaines,sire-gaines-1,/cfb/players/sire-gaines-1.html,Boise State,MWC,3,20,156,7.8,1,52.0,3,44,14.7,1,14.7,23,200,8.7,2,,2024
Ryan Browne,ryan-browne-1,/cfb/players/ryan-browne-1.html,Purdue,Big Ten,8,50,155,3.1,0,19.4,0,0,,0,0.0,50,155,3.1,0,,2024
Jalen Dupree,jalen-dupree-1,/cfb/players/jalen-dupree-1.html,Colorado State,MWC,5,25,153,6.1,1,30.6,1,2,2.0,0,0.4,26,155,6.0,1,,2024
Messiah Burch,messiah-burch-1,/cfb/players/messiah-burch-1.html,Buffalo,MAC,13,29,153,5.3,2,11.8,9,99,11.0,0,7.6,38,252,6.6,2,,2024
Taven Curry,taven-curry-1,/cfb/players/taven-curry-1.html,Louisiana-Monroe,Sun Belt,11,32,153,4.8,0,13.9,3,22,7.3,0,2.0,35,175,5.0,0,,2024
Corey Smith,corey-smith-8,/cfb/players/corey-smith-8.html,Penn State,Big Ten,4,22,152,6.9,0,38.0,1,-2,-2.0,0,-0.5,23,150,6.5,0,,2024
Dylan Downing,dylan-downing-2,/cfb/players/dylan-downing-2.html,Miami (OH),MAC,10,44,152,3.5,1,15.2,6,24,4.0,0,2.4,50,176,3.5,1,,2024
Brendan Sullivan,brendan-sullivan-1,/cfb/players/brendan-sullivan-1.html,Iowa,Big Ten,10,47,150,3.2,4,15.0,0,0,,0,0.0,47,150,3.2,4,,2024
Caden Veltkamp,caden-veltkamp-1,/cfb/players/caden-veltkamp-1.html,Western Kentucky,CUSA,13,113,150,1.3,7,11.5,0,0,,0,0.0,113,150,1.3,7,,2024
Colby McDonald,colby-mcdonald-1,/cfb/players/colby-mcdonald-1.html,Maryland,Big Ten,7,29,150,5.2,0,21.4,2,16,8.0,0,2.3,31,166,5.4,0,,2024
Kaleb Jackson,kaleb-jackson-1,/cfb/players/kaleb-jackson-1.html,LSU,SEC,13,44,150,3.4,0,11.5,6,46,7.7,0,3.5,50,196,3.9,0,,2024
Lamar Sperling,lamar-sperling-1,/cfb/players/lamar-sperling-1.html,Buffalo,MAC,12,39,150,3.8,1,12.5,5,59,11.8,1,4.9,44,209,4.8,2,,2024
Dillon Gabriel,dillon-gabriel-1,/cfb/players/dillon-gabriel-1.html,Oregon,Big Ten,14,75,149,2.0,7,10.6,0,0,,0,0.0,75,149,2.0,7,H-3,2024
Djouvensky Schlenbaker,djouvensky-schlenbaker-1,/cfb/players/djouvensky-schlenbaker-1.html,Washington State,Ind,11,43,149,3.5,3,13.5,3,15,5.0,0,1.4,46,164,3.6,3,,2024
Nick Poulos,nick-poulos-1,/cfb/players/nick-poulos-1.html,Ohio,MAC,8,28,149,5.3,1,18.6,0,0,,0,0.0,28,149,5.3,1,,2024
Trey Cornist,trey-cornist-1,/cfb/players/trey-cornist-1.html,Tulane,American,6,22,149,6.8,1,24.8,2,21,10.5,0,3.5,24,170,7.1,1,,2024
Billy Edwards Jr.,billy-edwards-jr-1,/cfb/players/billy-edwards-jr-1.html,Maryland,Big Ten,11,81,148,1.8,5,13.5,0,-12,,0,-1.1,81,136,1.7,5,,2024
DeCarlos Brooks,decarlos-brooks-1,/cfb/players/decarlos-brooks-1.html,Arizona State,Big 12,12,37,148,4.0,1,12.3,1,7,7.0,0,0.6,38,155,4.1,1,,2024
Maquel Haywood,maquel-haywood-1,/cfb/players/maquel-haywood-1.html,Appalachian State,Sun Belt,8,29,148,5.1,1,18.5,5,52,10.4,0,6.5,34,200,5.9,1,,2024
Donovan Smith,donovan-smith-2,/cfb/players/donovan-smith-2.html,Houston,Big 12,9,65,147,2.3,3,16.3,0,0,,0,0.0,65,147,2.3,3,,2024
Richard Young,richard-young-2,/cfb/players/richard-young-2.html,Alabama,SEC,7,27,146,5.4,2,20.9,1,7,7.0,0,1.0,28,153,5.5,2,,2024
Curtis Douglas,curtis-douglas-1,/cfb/players/curtis-douglas-1.html,Kent State,MAC,9,48,145,3.0,0,16.1,4,2,0.5,0,0.2,52,147,2.8,0,,2024
Sione I Moa,sione-moa-2,/cfb/players/sione-moa-2.html,BYU,Big 12,11,29,144,5.0,3,13.1,5,38,7.6,0,3.5,34,182,5.4,3,,2024
Collin Schlee,collin-schlee-1,/cfb/players/collin-schlee-1.html,Virginia Tech,ACC,9,41,143,3.5,2,15.9,0,0,,0,0.0,41,143,3.5,2,,2024
Jeremiah Cobb,jeremiah-cobb-1,/cfb/players/jeremiah-cobb-1.html,Auburn,SEC,12,29,142,4.9,0,11.8,6,45,7.5,0,3.8,35,187,5.3,0,,2024
Tahj Bullock,tahj-bullock-1,/cfb/players/tahj-bullock-1.html,Akron,MAC,12,54,142,2.6,8,11.8,10,63,6.3,0,5.3,64,205,3.2,8,,2024
Lamar Radcliffe,lamar-radcliffe-1,/cfb/players/lamar-radcliffe-1.html,San Jose State,MWC,7,33,141,4.3,1,20.1,0,0,,0,0.0,33,141,4.3,1,,2024
Derrick Jameson,derrick-jameson-1,/cfb/players/derrick-jameson-1.html,Utah State,MWC,4,15,140,9.3,2,35.0,0,0,,0,0.0,15,140,9.3,2,,2024
Hank Bachmeier,hank-bachmeier-1,/cfb/players/hank-bachmeier-1.html,Wake Forest,ACC,12,96,140,1.5,1,11.7,1,1,1.0,0,0.1,97,141,1.5,1,,2024
Keyvone Lee,keyvone-lee-1,/cfb/players/keyvone-lee-1.html,Mississippi State,SEC,4,29,140,4.8,1,35.0,3,13,4.3,0,3.3,32,153,4.8,1,,2024
Caleb Komolafe,caleb-komolafe-1,/cfb/players/caleb-komolafe-1.html,Northwestern,Big Ten,10,50,139,2.8,0,13.9,2,8,4.0,0,0.8,52,147,2.8,0,,2024
Dewayne Coleman,dewayne-coleman-1,/cfb/players/dewayne-coleman-1.html,Army,American,7,38,136,3.6,1,19.4,0,0,,0,0.0,38,136,3.6,1,,2024
Ethan Garbers,ethan-garbers-1,/cfb/players/ethan-garbers-1.html,UCLA,Big Ten,11,83,136,1.6,1,12.4,0,0,,0,0.0,83,136,1.6,1,,2024
Maurice Turner,maurice-turner-2,/cfb/players/maurice-turner-2.html,Louisville,ACC,4,27,136,5.0,1,34.0,1,8,8.0,0,2.0,28,144,5.1,1,,2024
Nahree Biggins,nahree-biggins-1,/cfb/players/nahree-biggins-1.html,Central Michigan,MAC,6,19,136,7.2,0,22.7,3,7,2.3,0,1.2,22,143,6.5,0,,2024
Simeon Price,simeon-price-1,/cfb/players/simeon-price-1.html,Coastal Carolina,Sun Belt,9,44,136,3.1,0,15.1,2,7,3.5,0,0.8,46,143,3.1,0,,2024
Dylan Riley,dylan-riley-1,/cfb/players/dylan-riley-1.html,Boise State,MWC,11,22,135,6.1,2,12.3,3,22,7.3,0,2.0,25,157,6.3,2,,2024
Luke Grimm,luke-grimm-1,/cfb/players/luke-grimm-1.html,Kansas,Big 12,12,11,135,12.3,1,11.3,51,690,13.5,6,57.5,62,825,13.3,7,,2024
Broc Lowry,broc-lowry-1,/cfb/players/broc-lowry-1.html,Western Michigan,MAC,11,25,133,5.3,3,12.1,0,0,,0,0.0,25,133,5.3,3,,2024
JP Pickles,jp-pickles-1,/cfb/players/jp-pickles-1.html,UTEP,CUSA,3,39,133,3.4,1,44.3,0,0,,0,0.0,39,133,3.4,1,,2024
Darian Mensah,darian-mensah-1,/cfb/players/darian-mensah-1.html,Tulane,American,13,60,132,2.2,1,10.2,0,0,,0,0.0,60,132,2.2,1,,2024
Darren Lloyd,darren-lloyd-1,/cfb/players/darren-lloyd-1.html,Coastal Carolina,Sun Belt,11,21,132,6.3,0,12.0,1,0,0.0,0,0.0,22,132,6.0,0,,2024
Joquez Smith,joquez-smith-1,/cfb/players/joquez-smith-1.html,Temple,American,12,36,132,3.7,1,11.0,9,39,4.3,0,3.3,45,171,3.8,1,,2024
Sam Franklin,sam-franklin-2,/cfb/players/sam-franklin-2.html,Oklahoma,SEC,12,18,132,7.3,0,11.0,5,18,3.6,0,1.5,23,150,6.5,0,,2024
Brock Vandagriff,brock-vandagriff-1,/cfb/players/brock-vandagriff-1.html,Kentucky,SEC,11,90,131,1.5,0,11.9,0,0,,0,0.0,90,131,1.5,0,,2024
Eric Singleton Jr.,eric-singleton-jr-1,/cfb/players/eric-singleton-jr-1.html,Georgia Tech,ACC,12,21,131,6.2,1,10.9,56,754,13.5,3,62.8,77,885,11.5,4,,2024
Santino Marucci,santino-marucci-1,/cfb/players/santino-marucci-1.html,New Mexico State,CUSA,7,37,131,3.5,1,18.7,0,0,,0,0.0,37,131,3.5,1,,2024
Cole Tabb,cole-tabb-1,/cfb/players/cole-tabb-1.html,Stanford,ACC,3,27,130,4.8,0,43.3,2,9,4.5,0,3.0,29,139,4.8,0,,2024
Jacory Barney Jr.,jacory-barney-jr-1,/cfb/players/jacory-barney-jr-1.html,Nebraska,Big Ten,13,10,130,13.0,3,10.0,55,447,8.1,0,34.4,65,577,8.9,3,,2024
Keyone Jenkins,keyone-jenkins-1,/cfb/players/keyone-jenkins-1.html,Florida International,CUSA,12,75,130,1.7,2,10.8,0,0,,0,0.0,75,130,1.7,2,,2024
Yasin Willis,yasin-willis-1,/cfb/players/yasin-willis-1.html,Syracuse,ACC,11,36,130,3.6,1,11.8,8,26,3.3,0,2.4,44,156,3.5,1,,2024
Bryce Archie,bryce-archie-1,/cfb/players/bryce-archie-1.html,South Florida,American,12,68,129,1.9,2,10.8,0,0,,0,0.0,68,129,1.9,2,,2024
Ethan Hampton,ethan-hampton-1,/cfb/players/ethan-hampton-1.html,Northern Illinois,MAC,11,53,129,2.4,2,11.7,0,0,,0,0.0,53,129,2.4,2,,2024
Tyler Crowe,tyler-crowe-1,/cfb/players/tyler-crowe-1.html,Boise State,MWC,14,28,129,4.6,3,9.2,3,15,5.0,0,1.1,31,144,4.6,3,,2024
Bert Emanuel Jr.,bert-emanuel-jr-1,/cfb/players/bert-emanuel-jr-1.html,Central Michigan,MAC,3,28,128,4.6,3,42.7,0,0,,0,0.0,28,128,4.6,3,,2024
Gavin Sawchuk,gavin-sawchuk-1,/cfb/players/gavin-sawchuk-1.html,Oklahoma,SEC,9,39,128,3.3,1,14.2,8,28,3.5,0,3.1,47,156,3.3,1,,2024
Rahkeem Smith,rahkeem-smith-2,/cfb/players/rahkeem-smith-2.html,Bowling Green,MAC,13,20,128,6.4,3,9.8,25,349,14.0,3,26.8,45,477,10.6,6,,2024
Samari Howard,samari-howard-1,/cfb/players/samari-howard-1.html,Army,American,14,23,128,5.6,0,9.1,2,11,5.5,0,0.8,25,139,5.6,0,,2024
Anwar Lewis,anwar-lewis-1,/cfb/players/anwar-lewis-1.html,Jacksonville State,CUSA,8,35,127,3.6,2,15.9,2,49,24.5,0,6.1,37,176,4.8,2,,2024
Fred Robertson,fred-robertson-2,/cfb/players/fred-robertson-2.html,Louisiana Tech,CUSA,9,33,126,3.8,0,14.0,5,43,8.6,0,4.8,38,169,4.4,0,,2024
Kadarius Calloway,kadarius-calloway-1,/cfb/players/kadarius-calloway-1.html,California,ACC,11,26,124,4.8,1,11.3,1,0,0.0,0,0.0,27,124,4.6,1,,2024
Sol-Jay Maiava-Peters,sol-jay-maiava-peters-1,/cfb/players/sol-jay-maiava-peters-1.html,New Mexico,MWC,11,22,124,5.6,1,11.3,3,13,4.3,0,1.2,25,137,5.5,1,,2024
