Player,Player_ID,Player_Link,team_name_abbr,conf_abbr,games,rush_att,rush_yds,rush_yds_per_att,rush_td,rush_yds_per_g,rec,rec_yds,rec_yds_per_rec,rec_td,rec_yds_per_g,scrim_att,yds_from_scrimmage,scrim_yds_per_att,scrim_td,awards,Year
Mychale Salahuddin,mychale-salahuddin-1,/cfb/players/mychale-salahuddin-1.html,Pitt,ACC,3,4,37,9.3,0,12.3,0,0,,0,0.0,4,37,9.3,0,,2018
Ryan Haymaker,ryan-haymaker-1,/cfb/players/ryan-haymaker-1.html,Oklahoma State,Big 12,2,15,37,2.5,0,18.5,0,0,,0,0.0,15,37,2.5,0,,2018
Sean Riley,sean-riley-2,/cfb/players/sean-riley-2.html,Syracuse,ACC,13,5,37,7.4,0,2.8,64,756,11.8,3,58.2,69,793,11.5,3,,2018
Carlin Fils-Aime,carlin-fils-aime-1,/cfb/players/carlin-fils-aime-1.html,Tennessee,SEC,12,7,36,5.1,1,3.0,2,0,0.0,0,0.0,9,36,4.0,1,,2018
Cyrus Habibi-Likio,cyrus-habibi-likio-1,/cfb/players/cyrus-habibi-likio-1.html,Oregon,Pac-12,12,18,36,2.0,7,3.0,0,0,,0,0.0,18,36,2.0,7,,2018
Derion Kendrick,derion-kendrick-1,/cfb/players/derion-kendrick-1.html,Clemson,ACC,15,5,36,7.2,0,2.4,15,210,14.0,0,14.0,20,246,12.3,0,,2018
Drake Anderson,drake-anderson-1,/cfb/players/drake-anderson-1.html,Northwestern,Big Ten,2,12,36,3.0,0,18.0,0,0,,0,0.0,12,36,3.0,0,,2018
Even Austrie,even-austrie-1,/cfb/players/even-austrie-1.html,Nevada-Las Vegas,MWC,11,1,36,36.0,0,3.3,0,0,,0,0.0,1,36,36.0,0,,2018
Matt McKay,matt-mckay-1,/cfb/players/matt-mckay-1.html,North Carolina State,ACC,6,13,36,2.8,1,6.0,0,0,,0,0.0,13,36,2.8,1,,2018
Mecole Hardman,mecole-hardman-1,/cfb/players/mecole-hardman-1.html,Georgia,SEC,14,5,36,7.2,0,2.6,34,532,15.6,7,38.0,39,568,14.6,7,,2018
Cord Sandberg,cord-sandberg-1,/cfb/players/cord-sandberg-1.html,Auburn,SEC,1,3,35,11.7,0,35.0,0,0,,0,0.0,3,35,11.7,0,,2018
Craig Williams,craig-williams-2,/cfb/players/craig-williams-2.html,Baylor,Big 12,2,2,35,17.5,1,17.5,0,0,,0,0.0,2,35,17.5,1,,2018
Grant Stuard,grant-stuard-1,/cfb/players/grant-stuard-1.html,Houston,American,13,5,35,7.0,0,2.7,0,0,,0,0.0,5,35,7.0,0,,2018
Markenzy Pierre,markenzy-pierre-1,/cfb/players/markenzy-pierre-1.html,Syracuse,ACC,4,8,35,4.4,0,8.8,0,0,,0,0.0,8,35,4.4,0,,2018
Nathan Elliott,nathan-elliott-1,/cfb/players/nathan-elliott-1.html,North Carolina,ACC,10,39,35,0.9,0,3.5,0,0,,0,0.0,39,35,0.9,0,,2018
Riley Lees,riley-lees-1,/cfb/players/riley-lees-1.html,Northwestern,Big Ten,14,9,35,3.9,1,2.5,22,214,9.7,3,15.3,31,249,8.0,4,,2018
Damontay Rhem,damontay-rhem-1,/cfb/players/damontay-rhem-1.html,North Carolina State,ACC,8,9,34,3.8,0,4.3,2,13,6.5,0,1.6,11,47,4.3,0,,2018
Kyric McGowan,kyric-mcgowan-1,/cfb/players/kyric-mcgowan-1.html,Northwestern,Big Ten,14,3,34,11.3,0,2.4,16,283,17.7,2,20.2,19,317,16.7,2,,2018
Malcolm Davidson,malcolm-davidson-1,/cfb/players/malcolm-davidson-1.html,Florida Atlantic,CUSA,7,2,34,17.0,0,4.9,0,0,,0,0.0,2,34,17.0,0,,2018
Tario Fuller,tario-fuller-1,/cfb/players/tario-fuller-1.html,Purdue,Big Ten,11,14,34,2.4,0,3.1,5,45,9.0,0,4.1,19,79,4.2,0,,2018
Wiley Green,wiley-green-1,/cfb/players/wiley-green-1.html,Rice,CUSA,4,15,34,2.3,2,8.5,0,0,,0,0.0,15,34,2.3,2,,2018
Cullen Gillaspia,cullen-gillaspia-1,/cfb/players/cullen-gillaspia-1.html,Texas A&M,SEC,13,5,33,6.6,1,2.5,5,52,10.4,0,4.0,10,85,8.5,1,,2018
E.J. Porter,ej-porter-1,/cfb/players/ej-porter-1.html,Coastal Carolina,Sun Belt,12,1,33,33.0,0,2.8,0,0,,0,0.0,1,33,33.0,0,,2018
Kavious Price,kavious-price-1,/cfb/players/kavious-price-1.html,Kent State,MAC,11,3,33,11.0,0,3.0,18,110,6.1,0,10.0,21,143,6.8,0,,2018
Lamont Atkins,lamont-atkins-1,/cfb/players/lamont-atkins-1.html,Virginia,ACC,13,4,33,8.3,0,2.5,1,1,1.0,0,0.1,5,34,6.8,0,,2018
Landon Board,landon-board-1,/cfb/players/landon-board-1.html,Middle Tennessee State,CUSA,3,8,33,4.1,0,11.0,0,0,,0,0.0,8,33,4.1,0,,2018
Logan Bonner,logan-bonner-1,/cfb/players/logan-bonner-1.html,Arkansas State,Sun Belt,5,5,33,6.6,0,6.6,0,0,,0,0.0,5,33,6.6,0,,2018
Markese Stepp,markese-stepp-1,/cfb/players/markese-stepp-1.html,USC,Pac-12,4,7,33,4.7,0,8.3,1,7,7.0,0,1.8,8,40,5.0,0,,2018
Ronnie Clark,ronnie-clark-1,/cfb/players/ronnie-clark-1.html,Alabama,SEC,4,10,33,3.3,0,8.3,0,0,,0,0.0,10,33,3.3,0,,2018
Tre Miller,tre-miller-1,/cfb/players/tre-miller-1.html,Utah State,MWC,3,7,33,4.7,1,11.0,0,0,,0,0.0,7,33,4.7,1,,2018
Anthony Hawkins,anthony-hawkins-1,/cfb/players/anthony-hawkins-1.html,Colorado State,MWC,12,3,32,10.7,0,2.7,1,1,1.0,0,0.1,4,33,8.3,0,,2018
Blake Banham,blake-banham-1,/cfb/players/blake-banham-1.html,Eastern Michigan,MAC,13,8,32,4.0,1,2.5,60,758,12.6,5,58.3,68,790,11.6,6,,2018
Jalen Mayden,jalen-mayden-1,/cfb/players/jalen-mayden-1.html,Mississippi State,SEC,3,7,32,4.6,0,10.7,0,0,,0,0.0,7,32,4.6,0,,2018
Jared Miles,jared-miles-2,/cfb/players/jared-miles-2.html,SMU,American,3,2,32,16.0,1,10.7,2,4,2.0,0,1.3,4,36,9.0,1,,2018
Josh Hammond,josh-hammond-1,/cfb/players/josh-hammond-1.html,Florida,SEC,13,2,32,16.0,1,2.5,28,369,13.2,4,28.4,30,401,13.4,5,,2018
KaVontae Turpin,kavontae-turpin-1,/cfb/players/kavontae-turpin-1.html,Texas Christian,Big 12,7,4,32,8.0,0,4.6,29,410,14.1,3,58.6,33,442,13.4,3,,2018
Tywun Walters,tywun-walters-1,/cfb/players/tywun-walters-1.html,South Alabama,Sun Belt,9,10,32,3.2,0,3.6,0,0,,0,0.0,10,32,3.2,0,,2018
Brady McBride,brady-mcbride-1,/cfb/players/brady-mcbride-1.html,Memphis,American,5,7,31,4.4,0,6.2,0,0,,0,0.0,7,31,4.4,0,,2018
Chris Platt,chris-platt-1,/cfb/players/chris-platt-1.html,Baylor,Big 12,13,2,31,15.5,0,2.4,36,511,14.2,1,39.3,38,542,14.3,1,,2018
Darrick Edwards,darrick-edwards-1,/cfb/players/darrick-edwards-1.html,Kent State,MAC,1,8,31,3.9,0,31.0,0,0,,0,0.0,8,31,3.9,0,,2018
Dominique Heath,dominique-heath-2,/cfb/players/dominique-heath-2.html,Appalachian State,Sun Belt,13,3,31,10.3,0,2.4,23,304,13.2,5,23.4,26,335,12.9,5,,2018
Joe Milton,joe-milton-2,/cfb/players/joe-milton-2.html,Michigan,Big Ten,4,7,31,4.4,1,7.8,0,0,,0,0.0,7,31,4.4,1,,2018
Kirk Merritt,kirk-merritt-1,/cfb/players/kirk-merritt-1.html,Arkansas State,Sun Belt,13,5,31,6.2,0,2.4,83,1005,12.1,7,77.3,88,1036,11.8,7,,2018
Peyton Mansell,peyton-mansell-1,/cfb/players/peyton-mansell-1.html,Iowa,Big Ten,5,8,31,3.9,1,6.2,0,0,,0,0.0,8,31,3.9,1,,2018
Robert Rivers,robert-rivers-2,/cfb/players/robert-rivers-2.html,Mississippi State,SEC,3,5,31,6.2,0,10.3,0,0,,0,0.0,5,31,6.2,0,,2018
Taj Griffin,taj-griffin-1,/cfb/players/taj-griffin-1.html,Oregon,Pac-12,3,6,31,5.2,0,10.3,2,89,44.5,1,29.7,8,120,15.0,1,,2018
Deven Thompkins,deven-thompkins-1,/cfb/players/deven-thompkins-1.html,Utah State,MWC,13,2,30,15.0,0,2.3,9,65,7.2,0,5.0,11,95,8.6,0,,2018
Dylan Meeks,dylan-meeks-1,/cfb/players/dylan-meeks-1.html,Akron,MAC,12,1,30,30.0,0,2.5,0,0,,0,0.0,1,30,30.0,0,,2018
Jamarius Henderson,jamarius-henderson-1,/cfb/players/jamarius-henderson-1.html,Troy,Sun Belt,1,8,30,3.8,0,30.0,0,0,,0,0.0,8,30,3.8,0,,2018
Lucky Jackson,lucky-jackson-1,/cfb/players/lucky-jackson-1.html,Western Kentucky,CUSA,12,3,30,10.0,1,2.5,51,563,11.0,4,46.9,54,593,11.0,5,,2018
Sidney Davis,sidney-davis-1,/cfb/players/sidney-davis-1.html,Troy,Sun Belt,13,5,30,6.0,1,2.3,43,399,9.3,3,30.7,48,429,8.9,4,,2018
Andrew Smith,andrew-smith-6,/cfb/players/andrew-smith-6.html,Air Force,MWC,12,5,29,5.8,0,2.4,7,126,18.0,1,10.5,12,155,12.9,1,,2018
Braxton Burmeister,braxton-burmeister-1,/cfb/players/braxton-burmeister-1.html,Oregon,Pac-12,4,7,29,4.1,0,7.3,0,0,,0,0.0,7,29,4.1,0,,2018
Jakari Norwood,jakari-norwood-1,/cfb/players/jakari-norwood-1.html,Illinois,Big Ten,3,5,29,5.8,0,9.7,1,11,11.0,0,3.7,6,40,6.7,0,,2018
Micah Wilson,micah-wilson-1,/cfb/players/micah-wilson-1.html,Missouri,SEC,2,6,29,4.8,0,14.5,0,0,,0,0.0,6,29,4.8,0,,2018
Steven Sims Jr.,steven-sims-jr-1,/cfb/players/steven-sims-jr-1.html,Kansas,Big 12,12,2,29,14.5,0,2.4,53,535,10.1,4,44.6,55,564,10.3,4,,2018
Andre Hale II,andre-hale-ii-1,/cfb/players/andre-hale-ii-1.html,Southern Mississippi,CUSA,1,4,28,7.0,0,28.0,0,0,,0,0.0,4,28,7.0,0,,2018
Bailey Gaither,bailey-gaither-1,/cfb/players/bailey-gaither-1.html,San Jose State,MWC,4,3,28,9.3,0,7.0,16,327,20.4,3,81.8,19,355,18.7,3,,2018
Derius Davis,derius-davis-1,/cfb/players/derius-davis-1.html,Texas Christian,Big 12,11,5,28,5.6,0,2.5,8,104,13.0,2,9.5,13,132,10.2,2,,2018
Jahmir Smith,jahmir-smith-1,/cfb/players/jahmir-smith-1.html,Notre Dame,Ind,2,6,28,4.7,0,14.0,1,14,14.0,0,7.0,7,42,6.0,0,,2018
Joey Gatewood,joey-gatewood-1,/cfb/players/joey-gatewood-1.html,Auburn,SEC,1,3,28,9.3,0,28.0,0,0,,0,0.0,3,28,9.3,0,,2018
KeSean Carter,kesean-carter-1,/cfb/players/kesean-carter-1.html,Texas Tech,Big 12,11,3,28,9.3,0,2.5,26,238,9.2,1,21.6,29,266,9.2,1,,2018
Rafael Araujo-Lopes,rafael-araujo-lopes-1,/cfb/players/rafael-araujo-lopes-1.html,Pitt,ACC,14,5,28,5.6,0,2.0,37,380,10.3,4,27.1,42,408,9.7,4,,2018
Sam Craft,sam-craft-1,/cfb/players/sam-craft-1.html,Memphis,American,9,1,28,28.0,1,3.1,3,39,13.0,0,4.3,4,67,16.8,1,,2018
T.J. Hammonds,tj-hammonds-1,/cfb/players/tj-hammonds-1.html,Arkansas,SEC,4,10,28,2.8,0,7.0,4,84,21.0,1,21.0,14,112,8.0,1,,2018
Willie Johnson,willie-johnson-5,/cfb/players/willie-johnson-5.html,Marshall,CUSA,12,5,28,5.6,0,2.3,11,109,9.9,0,9.1,16,137,8.6,0,,2018
Christian Malloy,christian-malloy-1,/cfb/players/christian-malloy-1.html,Georgia Tech,ACC,1,4,27,6.8,0,27.0,0,0,,0,0.0,4,27,6.8,0,,2018
Davon Jones,davon-jones-1,/cfb/players/davon-jones-1.html,Boston College,ACC,10,12,27,2.3,3,2.7,0,0,,0,0.0,12,27,2.3,3,,2018
Demetric Felton,demetric-felton-1,/cfb/players/demetric-felton-1.html,UCLA,Pac-12,12,5,27,5.4,0,2.3,20,207,10.4,1,17.3,25,234,9.4,1,,2018
Jamaal Neal,jamaal-neal-1,/cfb/players/jamaal-neal-1.html,Nevada-Las Vegas,MWC,12,5,27,5.4,0,2.3,1,6,6.0,0,0.5,6,33,5.5,0,,2018
James Graham,james-graham-1,/cfb/players/james-graham-1.html,Georgia Tech,ACC,3,5,27,5.4,0,9.0,0,0,,0,0.0,5,27,5.4,0,,2018
Josh Palmer,josh-palmer-1,/cfb/players/josh-palmer-1.html,Tennessee,SEC,12,5,27,5.4,1,2.3,23,484,21.0,2,40.3,28,511,18.3,3,,2018
Shaun Bradley,shaun-bradley-1,/cfb/players/shaun-bradley-1.html,Temple,American,13,3,27,9.0,0,2.1,0,0,,0,0.0,3,27,9.0,0,,2018
Wilton Speight,wilton-speight-1,/cfb/players/wilton-speight-1.html,UCLA,Pac-12,7,39,27,0.7,2,3.9,0,0,,0,0.0,39,27,0.7,2,,2018
Deebo Samuel,deebo-samuel-1,/cfb/players/deebo-samuel-1.html,South Carolina,SEC,12,8,26,3.3,0,2.2,62,882,14.2,11,73.5,70,908,13.0,11,,2018
Devin Gentry,devin-gentry-1,/cfb/players/devin-gentry-1.html,Georgia State,Sun Belt,12,6,26,4.3,0,2.2,22,286,13.0,3,23.8,28,312,11.1,3,,2018
Jacob Kibodi,jacob-kibodi-1,/cfb/players/jacob-kibodi-1.html,Texas A&M,SEC,2,3,26,8.7,0,13.0,0,0,,0,0.0,3,26,8.7,0,,2018
Javian Dayne,javian-dayne-1,/cfb/players/javian-dayne-1.html,Boston College,ACC,2,8,26,3.3,0,13.0,0,0,,0,0.0,8,26,3.3,0,,2018
Justin Jefferson,justin-jefferson-1,/cfb/players/justin-jefferson-1.html,LSU,SEC,13,5,26,5.2,0,2.0,54,875,16.2,6,67.3,59,901,15.3,6,,2018
Michael Kopaygorodsky,michael-kopaygorodsky-1,/cfb/players/michael-kopaygorodsky-1.html,Cincinnati,American,1,5,26,5.2,0,26.0,0,0,,0,0.0,5,26,5.2,0,,2018
Theo Howard,theo-howard-1,/cfb/players/theo-howard-1.html,UCLA,Pac-12,12,3,26,8.7,0,2.2,51,677,13.3,4,56.4,54,703,13.0,4,,2018
Zach Kahn,zach-kahn-1,/cfb/players/zach-kahn-1.html,Miami (OH),MAC,9,11,26,2.4,0,2.9,0,0,,0,0.0,11,26,2.4,0,,2018
Baden Pinson,baden-pinson-1,/cfb/players/baden-pinson-1.html,Coastal Carolina,Sun Belt,12,5,25,5.0,1,2.1,0,0,,0,0.0,5,25,5.0,1,,2018
Cameron Fleming,cameron-fleming-2,/cfb/players/cameron-fleming-2.html,Memphis,American,2,7,25,3.6,0,12.5,0,0,,0,0.0,7,25,3.6,0,,2018
DJ Turner,dj-turner-1,/cfb/players/dj-turner-1.html,Maryland,Big Ten,8,8,25,3.1,0,3.1,13,159,12.2,1,19.9,21,184,8.8,1,,2018
Jalen Wayne,jalen-wayne-1,/cfb/players/jalen-wayne-1.html,South Alabama,Sun Belt,4,3,25,8.3,0,6.3,0,0,,0,0.0,3,25,8.3,0,,2018
Javin Myers,javin-myers-1,/cfb/players/javin-myers-1.html,Louisiana-Monroe,Sun Belt,4,8,25,3.1,0,6.3,0,0,,0,0.0,8,25,3.1,0,,2018
Jonathan Femi-Cole,jonathan-femi-cole-1,/cfb/players/jonathan-femi-cole-1.html,Minnesota,Big Ten,6,6,25,4.2,0,4.2,1,12,12.0,0,2.0,7,37,5.3,0,,2018
Lil'Jordan Humphrey,liljordan-humphrey-1,/cfb/players/liljordan-humphrey-1.html,Texas,Big 12,14,6,25,4.2,1,1.8,86,1176,13.7,9,84.0,92,1201,13.1,10,,2018
Lynn Bowden Jr.,lynn-bowden-jr-1,/cfb/players/lynn-bowden-jr-1.html,Kentucky,SEC,13,9,25,2.8,0,1.9,67,745,11.1,5,57.3,76,770,10.1,5,,2018
Marlon Williams,marlon-williams-5,/cfb/players/marlon-williams-5.html,UCF,American,13,5,25,5.0,0,1.9,18,234,13.0,1,18.0,23,259,11.3,1,,2018
McLane Mannix,mclane-mannix-1,/cfb/players/mclane-mannix-1.html,Nevada,MWC,12,3,25,8.3,0,2.1,50,875,17.5,7,72.9,53,900,17.0,7,,2018
Mike Majette,mike-majette-1,/cfb/players/mike-majette-1.html,Indiana,Big Ten,12,10,25,2.5,0,2.1,21,97,4.6,1,8.1,31,122,3.9,1,,2018
Otto Zaccardo,otto-zaccardo-1,/cfb/players/otto-zaccardo-1.html,Syracuse,ACC,13,8,25,3.1,0,1.9,0,0,,0,0.0,8,25,3.1,0,,2018
Quincy Patterson,quincy-patterson-1,/cfb/players/quincy-patterson-1.html,Virginia Tech,ACC,3,9,25,2.8,0,8.3,0,0,,0,0.0,9,25,2.8,0,,2018
Russell Booze,russell-booze-1,/cfb/players/russell-booze-1.html,Nevada,MWC,1,2,25,12.5,0,25.0,0,0,,0,0.0,2,25,12.5,0,,2018
Charles Lamar,charles-lamar-1,/cfb/players/charles-lamar-1.html,Bowling Green,MAC,11,9,24,2.7,0,2.2,0,0,,0,0.0,9,24,2.7,0,,2018
C.J. Bolar,cj-bolar-1,/cfb/players/cj-bolar-1.html,Vanderbilt,SEC,13,2,24,12.0,0,1.8,34,440,12.9,2,33.8,36,464,12.9,2,,2018
Dakereon Joyner,dakereon-joyner-1,/cfb/players/dakereon-joyner-1.html,South Carolina,SEC,1,3,24,8.0,0,24.0,0,0,,0,0.0,3,24,8.0,0,,2018
Dorian Hendrix,dorian-hendrix-1,/cfb/players/dorian-hendrix-1.html,Bowling Green,MAC,11,1,24,24.0,0,2.2,10,68,6.8,3,6.2,11,92,8.4,3,,2018
Jaylen Gipson,jaylen-gipson-1,/cfb/players/jaylen-gipson-1.html,Texas State,Sun Belt,5,7,24,3.4,0,4.8,0,0,,0,0.0,7,24,3.4,0,,2018
JD Spielman,jd-spielman-1,/cfb/players/jd-spielman-1.html,Nebraska,Big Ten,10,7,24,3.4,0,2.4,66,818,12.4,8,81.8,73,842,11.5,8,,2018
Johnathon Sutton,johnathon-sutton-1,/cfb/players/johnathon-sutton-1.html,North Carolina,ACC,5,3,24,8.0,0,4.8,0,0,,0,0.0,3,24,8.0,0,,2018
Kwadarrius Smith,kwadarrius-smith-1,/cfb/players/kwadarrius-smith-1.html,Akron,MAC,11,8,24,3.0,0,2.2,33,538,16.3,3,48.9,41,562,13.7,3,,2018
Matt Fink,matt-fink-1,/cfb/players/matt-fink-1.html,USC,Pac-12,4,7,24,3.4,0,6.0,0,0,,0,0.0,7,24,3.4,0,,2018
Matt Robinson,matt-robinson-6,/cfb/players/matt-robinson-6.html,Illinois,Big Ten,3,8,24,3.0,0,8.0,0,0,,0,0.0,8,24,3.0,0,,2018
O'Shaan Allison,oshaan-allison-1,/cfb/players/oshaan-allison-1.html,Ohio,MAC,2,7,24,3.4,0,12.0,0,0,,0,0.0,7,24,3.4,0,,2018
Papi White,papi-white-1,/cfb/players/papi-white-1.html,Ohio,MAC,13,3,24,8.0,1,1.8,62,987,15.9,9,75.9,65,1011,15.6,10,,2018
Parris Campbell,parris-campbell-1,/cfb/players/parris-campbell-1.html,Ohio State,Big Ten,14,9,24,2.7,0,1.7,90,1063,11.8,12,75.9,99,1087,11.0,12,,2018
Stephen Louis,stephen-louis-1,/cfb/players/stephen-louis-1.html,North Carolina State,ACC,5,3,24,8.0,0,4.8,12,154,12.8,0,30.8,15,178,11.9,0,,2018
Trey Harrell,trey-harrell-1,/cfb/players/trey-harrell-1.html,Kent State,MAC,11,4,24,6.0,0,2.2,23,217,9.4,0,19.7,27,241,8.9,0,,2018
Bo Melton,bo-melton-1,/cfb/players/bo-melton-1.html,Rutgers,Big Ten,12,6,23,3.8,0,1.9,28,245,8.8,0,20.4,34,268,7.9,0,,2018
Charles Snorweah,charles-snorweah-1,/cfb/players/charles-snorweah-1.html,Rutgers,Big Ten,7,5,23,4.6,0,3.3,0,0,,0,0.0,5,23,4.6,0,,2018
Dante Black,dante-black-2,/cfb/players/dante-black-2.html,Connecticut,American,4,11,23,2.1,0,5.8,2,16,8.0,0,4.0,13,39,3.0,0,,2018
Dax Milne,dax-milne-1,/cfb/players/dax-milne-1.html,BYU,Ind,10,9,23,2.6,0,2.3,10,69,6.9,1,6.9,19,92,4.8,1,,2018
Greg Campbell Jr.,greg-campbell-3,/cfb/players/greg-campbell-3.html,UTSA,CUSA,11,6,23,3.8,0,2.1,58,658,11.3,2,59.8,64,681,10.6,2,,2018
Isaiah King,isaiah-king-2,/cfb/players/isaiah-king-2.html,Buffalo,MAC,14,4,23,5.8,0,1.6,1,2,2.0,0,0.1,5,25,5.0,0,,2018
Jaylin Nelson,jaylin-nelson-1,/cfb/players/jaylin-nelson-1.html,Texas State,Sun Belt,7,6,23,3.8,0,3.3,0,0,,0,0.0,6,23,3.8,0,,2018
Karmi Mackey,karmi-mackey-1,/cfb/players/karmi-mackey-1.html,Eastern Michigan,MAC,3,5,23,4.6,0,7.7,1,5,5.0,0,1.7,6,28,4.7,0,,2018
Kennedy Snell,kennedy-snell-1,/cfb/players/kennedy-snell-1.html,Texas Christian,Big 12,1,7,23,3.3,0,23.0,0,0,,0,0.0,7,23,3.3,0,,2018
Micah Gray,micah-gray-1,/cfb/players/micah-gray-1.html,New Mexico,MWC,9,7,23,3.3,0,2.6,0,0,,0,0.0,7,23,3.3,0,,2018
Tre'Shaun Harrison,treshaun-harrison-1,/cfb/players/treshaun-harrison-1.html,Florida State,ACC,12,2,23,11.5,0,1.9,10,66,6.6,1,5.5,12,89,7.4,1,,2018
Tyler Watts,tyler-watts-2,/cfb/players/tyler-watts-2.html,Texas State,Sun Belt,12,5,23,4.6,0,1.9,19,186,9.8,0,15.5,24,209,8.7,0,,2018
Alex Roberts,alex-roberts-1,/cfb/players/alex-roberts-1.html,Arkansas State,Sun Belt,2,6,22,3.7,0,11.0,0,0,,0,0.0,6,22,3.7,0,,2018
Armani Linton,armani-linton-1,/cfb/players/armani-linton-1.html,Ole Miss,SEC,11,6,22,3.7,0,2.0,0,0,,0,0.0,6,22,3.7,0,,2018
Cody White,cody-white-3,/cfb/players/cody-white-3.html,Michigan State,Big Ten,9,1,22,22.0,1,2.4,42,555,13.2,2,61.7,43,577,13.4,3,,2018
Darrell Stewart Jr.,darrell-stewart-jr-1,/cfb/players/darrell-stewart-jr-1.html,Michigan State,Big Ten,11,4,22,5.5,0,2.0,48,413,8.6,1,37.5,52,435,8.4,1,,2018
Dillon Sterling-Cole,dillon-sterling-cole-1,/cfb/players/dillon-sterling-cole-1.html,Arizona State,Pac-12,2,2,22,11.0,0,11.0,0,0,,0,0.0,2,22,11.0,0,,2018
Griffin Carter,griffin-carter-1,/cfb/players/griffin-carter-1.html,Duke,ACC,3,8,22,2.8,0,7.3,0,0,,0,0.0,8,22,2.8,0,,2018
Ian Donald-McIntyre,ian-donald-mcintyre-1,/cfb/players/ian-donald-mcintyre-1.html,Georgia,SEC,3,6,22,3.7,0,7.3,0,0,,0,0.0,6,22,3.7,0,,2018
Isaiah Harper,isaiah-harper-1,/cfb/players/isaiah-harper-1.html,Old Dominion,CUSA,12,4,22,5.5,0,1.8,55,479,8.7,1,39.9,59,501,8.5,1,,2018
Jaylon Redd,jaylon-redd-1,/cfb/players/jaylon-redd-1.html,Oregon,Pac-12,13,3,22,7.3,1,1.7,38,433,11.4,5,33.3,41,455,11.1,6,,2018
Malcolm Williams,malcolm-williams-4,/cfb/players/malcolm-williams-4.html,Coastal Carolina,Sun Belt,12,10,22,2.2,1,1.8,47,724,15.4,5,60.3,57,746,13.1,6,,2018
Michael Alfieri,michael-alfieri-1,/cfb/players/michael-alfieri-1.html,Oregon State,Pac-12,8,4,22,5.5,0,2.8,1,8,8.0,0,1.0,5,30,6.0,0,,2018
Parker Wilson,parker-wilson-1,/cfb/players/parker-wilson-1.html,Air Force,MWC,1,5,22,4.4,0,22.0,0,0,,0,0.0,5,22,4.4,0,,2018
Trey Whitmore,trey-whitmore-1,/cfb/players/trey-whitmore-1.html,UAB,CUSA,2,5,22,4.4,0,11.0,0,0,,0,0.0,5,22,4.4,0,,2018
Tyreek King-El,tyreek-king-el-1,/cfb/players/tyreek-king-el-1.html,Navy,American,4,3,22,7.3,0,5.5,0,0,,0,0.0,3,22,7.3,0,,2018
Austin Kendall,austin-kendall-1,/cfb/players/austin-kendall-1.html,Oklahoma,Big 12,6,7,21,3.0,0,3.5,0,0,,0,0.0,7,21,3.0,0,,2018
Branden Leon,branden-leon-1,/cfb/players/branden-leon-1.html,Arizona,Pac-12,5,4,21,5.3,1,4.2,0,0,,0,0.0,4,21,5.3,1,,2018
Chance Lachappelle,chance-lachappelle-1,/cfb/players/chance-lachappelle-1.html,San Jose State,MWC,2,8,21,2.6,0,10.5,0,0,,0,0.0,8,21,2.6,0,,2018
Christian Hosley,christian-hosley-1,/cfb/players/christian-hosley-1.html,North Texas,CUSA,13,8,21,2.6,0,1.6,3,23,7.7,0,1.8,11,44,4.0,0,,2018
David Small,david-small-2,/cfb/players/david-small-2.html,South Florida,American,5,5,21,4.2,0,4.2,0,0,,0,0.0,5,21,4.2,0,,2018
Dawson Hill,dawson-hill-1,/cfb/players/dawson-hill-1.html,Georgia State,Sun Belt,1,4,21,5.3,0,21.0,0,0,,0,0.0,4,21,5.3,0,,2018
Deneric Prince,deneric-prince-1,/cfb/players/deneric-prince-1.html,Texas A&M,SEC,1,2,21,10.5,0,21.0,0,0,,0,0.0,2,21,10.5,0,,2018
Drew Eckels,drew-eckels-1,/cfb/players/drew-eckels-1.html,Western Kentucky,CUSA,3,24,21,0.9,0,7.0,0,0,,0,0.0,24,21,0.9,0,,2018
Jace Ruder,jace-ruder-1,/cfb/players/jace-ruder-1.html,North Carolina,ACC,1,3,21,7.0,0,21.0,0,0,,0,0.0,3,21,7.0,0,,2018
Jeremiah Hall,jeremiah-hall-1,/cfb/players/jeremiah-hall-1.html,Oklahoma,Big 12,14,4,21,5.3,0,1.5,2,36,18.0,0,2.6,6,57,9.5,0,,2018
KeShun Wells,keshun-wells-1,/cfb/players/keshun-wells-1.html,Ole Miss,SEC,7,4,21,5.3,0,3.0,0,0,,0,0.0,4,21,5.3,0,,2018
Marvin Washington,marvin-washington-1,/cfb/players/marvin-washington-1.html,Connecticut,American,3,10,21,2.1,0,7.0,0,0,,0,0.0,10,21,2.1,0,,2018
Matthew Hill,matthew-hill-1,/cfb/players/matthew-hill-1.html,Auburn,SEC,4,2,21,10.5,0,5.3,0,0,,0,0.0,2,21,10.5,0,,2018
Ryan Finley,ryan-finley-1,/cfb/players/ryan-finley-1.html,North Carolina State,ACC,13,42,21,0.5,1,1.6,0,0,,0,0.0,42,21,0.5,1,,2018
Ryheem Malone,ryheem-malone-1,/cfb/players/ryheem-malone-1.html,Louisiana,Sun Belt,14,7,21,3.0,0,1.5,44,525,11.9,4,37.5,51,546,10.7,4,,2018
Tavares Kelly,tavares-kelly-1,/cfb/players/tavares-kelly-1.html,Virginia,ACC,13,6,21,3.5,0,1.6,10,121,12.1,0,9.3,16,142,8.9,0,,2018
