Player,Player_ID,Player_Link,team_name_abbr,conf_abbr,games,pass_cmp,pass_att,pass_cmp_pct,pass_yds,pass_td,pass_td_pct,pass_int,pass_int_pct,pass_yds_per_att,pass_adj_yds_per_att,pass_yds_per_cmp,pass_yds_per_g,pass_rating,awards,Year
Chase Jenkins,chase-jenkins-1,/cfb/players/chase-jenkins-1.html,Rice,American,12,119,172,69.2,1025,9,5.2,2,1.2,6.0,6.48,8.6,85.4,134.2,,2025
Joe Pesansky,joe-pesansky-1,/cfb/players/joe-pesansky-1.html,Florida International,CUSA,9,89,159,56.0,1021,11,6.9,7,4.4,6.4,5.82,11.5,113.4,123.9,,2025
Carter Jones,carter-jones-1,/cfb/players/carter-jones-1.html,Nevada,MWC,10,110,171,64.3,1019,6,3.5,8,4.7,6.0,4.56,9.3,101.9,116.6,,2025
Michael Van Buren Jr.,michael-van-buren-jr-1,/cfb/players/michael-van-buren-jr-1.html,LSU,SEC,7,94,151,62.3,1010,8,5.3,2,1.3,6.7,7.15,10.7,144.3,133.3,,2025
Roman Gagliano,roman-gagliano-1,/cfb/players/roman-gagliano-1.html,Middle Tennessee State,CUSA,5,78,135,57.8,1005,7,5.2,0,0.0,7.4,8.48,12.9,201.0,137.4,,2025
AJ Hairston,aj-hairston-1,/cfb/players/aj-hairston-1.html,Massachusetts,MAC,10,107,216,49.5,957,4,1.9,4,1.9,4.4,3.97,8.9,95.7,89.2,,2025
TJ Lateef,tj-lateef-1,/cfb/players/tj-lateef-1.html,Nebraska,Big Ten,7,74,123,60.2,904,5,4.1,1,0.8,7.3,7.80,12.2,129.1,133.7,,2025
Drew Pyne,drew-pyne-1,/cfb/players/drew-pyne-1.html,Bowling Green,MAC,6,94,151,62.3,882,4,2.6,5,3.3,5.8,4.88,9.4,147.0,113.4,,2025
Elijah Brown,elijah-brown-5,/cfb/players/elijah-brown-5.html,Stanford,ACC,6,74,127,58.3,829,4,3.1,2,1.6,6.5,6.45,11.2,138.2,120.3,,2025
Ashton Daniels,ashton-daniels-1,/cfb/players/ashton-daniels-1.html,Auburn,SEC,4,68,119,57.1,797,3,2.5,2,1.7,6.7,6.45,11.7,199.3,118.4,,2025
Dexter Williams II,dexter-williams-ii-1,/cfb/players/dexter-williams-ii-1.html,Kennesaw State,CUSA,8,67,125,53.6,787,6,4.8,3,2.4,6.3,6.18,11.7,98.4,117.5,,2025
Landyn Locke,landyn-locke-1,/cfb/players/landyn-locke-1.html,Sam Houston,CUSA,6,71,141,50.4,765,4,2.8,4,2.8,5.4,4.72,10.8,127.5,99.6,,2025
Austin Simmons,austin-simmons-2,/cfb/players/austin-simmons-2.html,Ole Miss,SEC,8,45,75,60.0,744,4,5.3,5,6.7,9.9,7.99,16.5,93.0,147.6,,2025
Darius Curry,darius-curry-2,/cfb/players/darius-curry-2.html,Colorado State,MWC,5,70,107,65.4,740,5,4.7,7,6.5,6.9,4.91,10.6,148.0,125.9,,2025
Conner Harrell,conner-harrell-1,/cfb/players/conner-harrell-1.html,Charlotte,American,4,64,96,66.7,737,4,4.2,2,2.1,7.7,7.57,11.5,184.3,140.7,,2025
Gavin Wimsatt,gavin-wimsatt-1,/cfb/players/gavin-wimsatt-1.html,Jacksonville State,CUSA,13,63,112,56.3,731,4,3.6,2,1.8,6.5,6.44,11.6,56.2,119.3,,2025
Nicco Marchiol,nicco-marchiol-1,/cfb/players/nicco-marchiol-1.html,West Virginia,Big 12,4,66,98,67.3,720,2,2.0,2,2.0,7.3,6.84,10.9,180.0,131.7,,2025
Adam Damante,adam-damante-1,/cfb/players/adam-damante-1.html,New Mexico State,CUSA,5,70,104,67.3,711,5,4.8,4,3.8,6.8,6.07,10.2,142.2,132.9,,2025
Ryder Burton,ryder-burton-1,/cfb/players/ryder-burton-1.html,UAB,American,9,62,98,63.3,708,7,7.1,5,5.1,7.2,6.36,11.4,78.7,137.3,,2025
Cale Hellums,cale-hellums-1,/cfb/players/cale-hellums-1.html,Army,American,13,47,87,54.0,694,4,4.6,3,3.4,8.0,7.34,14.8,53.4,129.3,,2025
Josh Holst,josh-holst-1,/cfb/players/josh-holst-1.html,Northern Illinois,MAC,7,78,130,60.0,689,4,3.1,3,2.3,5.3,4.88,8.8,98.4,110.1,,2025
Will Hammond,will-hammond-1,/cfb/players/will-hammond-1.html,Texas Tech,Big 12,8,69,109,63.3,680,7,6.4,3,2.8,6.2,6.28,9.9,85.0,131.4,,2025
Hunter Simmons,hunter-simmons-2,/cfb/players/hunter-simmons-2.html,Wisconsin,Big Ten,9,62,118,52.5,664,2,1.7,7,5.9,5.6,3.30,10.7,73.8,93.5,,2025
Trey Kukuk,trey-kukuk-1,/cfb/players/trey-kukuk-1.html,Louisiana Tech,CUSA,11,66,105,62.9,640,3,2.9,4,3.8,6.1,4.95,9.7,58.2,115.9,,2025
Danny O'Neil,danny-oneil-2,/cfb/players/danny-oneil-2.html,Wisconsin,Big Ten,7,61,90,67.8,635,5,5.6,5,5.6,7.1,5.67,10.4,90.7,134.3,,2025
Kamario Taylor,kamario-taylor-1,/cfb/players/kamario-taylor-1.html,Mississippi State,SEC,11,43,77,55.8,629,5,6.5,1,1.3,8.2,8.88,14.6,57.2,143.3,,2025
Luke Weaver,luke-weaver-1,/cfb/players/luke-weaver-1.html,Hawaii,MWC,5,63,105,60.0,628,6,5.7,3,2.9,6.0,5.84,10.0,125.6,123.4,,2025
Deshawn Purdie,deshawn-purdie-1,/cfb/players/deshawn-purdie-1.html,Wake Forest,ACC,8,41,82,50.0,618,6,7.3,3,3.7,7.5,7.35,15.1,77.3,130.1,,2025
Jaxon Potter,jaxon-potter-1,/cfb/players/jaxon-potter-1.html,Washington State,Ind,3,67,95,70.5,604,4,4.2,3,3.2,6.4,5.78,9.0,201.3,131.5,,2025
Henry Hesson,henry-hesson-1,/cfb/players/henry-hesson-1.html,Miami (OH),MAC,8,39,98,39.8,596,4,4.1,3,3.1,6.1,5.52,15.3,74.5,98.2,,2025
Grant Jordan,grant-jordan-2,/cfb/players/grant-jordan-2.html,Massachusetts,MAC,7,63,110,57.3,595,3,2.7,2,1.8,5.4,5.14,9.4,85.0,108.1,,2025
Julian Lewis,julian-lewis-2,/cfb/players/julian-lewis-2.html,Colorado,Big 12,4,52,94,55.3,589,4,4.3,0,0.0,6.3,7.12,11.3,147.3,122.0,,2025
Chubba Purdy,chubba-purdy-1,/cfb/players/chubba-purdy-1.html,Nevada,MWC,12,44,86,51.2,577,3,3.5,8,9.3,6.7,3.22,13.1,48.1,100.4,,2025
Thomas Gotkowski,thomas-gotkowski-1,/cfb/players/thomas-gotkowski-1.html,Miami (OH),MAC,5,38,86,44.2,575,4,4.7,1,1.2,6.7,7.09,15.1,115.0,113.4,,2025
Christian Veilleux,christian-veilleux-1,/cfb/players/christian-veilleux-1.html,Georgia State,Sun Belt,3,41,86,47.7,509,3,3.5,3,3.5,5.9,5.05,12.4,169.7,101.9,,2025
Gabarri Johnson,gabarri-johnson-1,/cfb/players/gabarri-johnson-1.html,Oregon State,Ind,11,61,99,61.6,503,2,2.0,3,3.0,5.1,4.12,8.2,45.7,104.9,,2025
Matt Zollers,matt-zollers-1,/cfb/players/matt-zollers-1.html,Missouri,SEC,8,47,88,53.4,503,4,4.5,2,2.3,5.7,5.60,10.7,62.9,111.9,,2025
Kirk Francis,kirk-francis-1,/cfb/players/kirk-francis-1.html,Tulsa,American,3,53,88,60.2,493,3,3.4,4,4.5,5.6,4.24,9.3,164.3,109.4,,2025
Samari Collier,samari-collier-1,/cfb/players/samari-collier-1.html,Coastal Carolina,Sun Belt,8,38,78,48.7,489,7,9.0,2,2.6,6.3,6.91,12.9,61.1,125.9,,2025
Brayden Fowler-Nicolosi,brayden-fowler-nicolosi-1,/cfb/players/brayden-fowler-nicolosi-1.html,Colorado State,MWC,3,44,82,53.7,488,1,1.2,2,2.4,6.0,5.10,11.1,162.7,102.8,,2025
Hunter Najm,hunter-najm-1,/cfb/players/hunter-najm-1.html,Bowling Green,MAC,5,33,66,50.0,473,5,7.6,4,6.1,7.2,5.95,14.3,94.6,123.1,,2025
KJ Jackson,kj-jackson-1,/cfb/players/kj-jackson-1.html,Arkansas,SEC,5,33,54,61.1,441,3,5.6,0,0.0,8.2,9.28,13.4,88.2,148.0,,2025
Malachi Singleton,malachi-singleton-1,/cfb/players/malachi-singleton-1.html,Purdue,Big Ten,11,38,64,59.4,439,5,7.8,2,3.1,6.9,7.02,11.6,39.9,136.5,,2025
Max Johnson,max-johnson-2,/cfb/players/max-johnson-2.html,North Carolina,ACC,4,54,87,62.1,432,2,2.3,0,0.0,5.0,5.43,8.0,108.0,111.4,,2025
Kalieb Osborne,kalieb-osborne-1,/cfb/players/kalieb-osborne-1.html,Toledo,MAC,7,32,52,61.5,427,3,5.8,0,0.0,8.2,9.37,13.3,61.0,149.6,,2025
Ryan Staub,ryan-staub-1,/cfb/players/ryan-staub-1.html,Colorado,Big 12,5,30,55,54.5,427,3,5.5,4,7.3,7.8,5.58,14.2,85.4,123.2,,2025
Brandon Rose,brandon-rose-1,/cfb/players/brandon-rose-1.html,Massachusetts,MAC,6,52,88,59.1,424,1,1.1,3,3.4,4.8,3.51,8.2,70.7,96.5,,2025
Zion Turner,zion-turner-1,/cfb/players/zion-turner-1.html,Marshall,Sun Belt,5,40,59,67.8,409,1,1.7,1,1.7,6.9,6.51,10.2,81.8,128.2,,2025
Christopher Vizzina,christopher-vizzina-1,/cfb/players/christopher-vizzina-1.html,Clemson,ACC,5,45,71,63.4,406,4,5.6,1,1.4,5.7,6.21,9.0,81.2,127.2,,2025
Landry Lyddy,landry-lyddy-1,/cfb/players/landry-lyddy-1.html,Southern Mississippi,Sun Belt,6,34,52,65.4,406,2,3.8,3,5.8,7.8,5.98,11.9,67.7,132.1,,2025
Daniel Beale,daniel-beale-1,/cfb/players/daniel-beale-1.html,Louisiana,Sun Belt,6,42,84,50.0,395,1,1.2,4,4.8,4.7,2.80,9.4,65.8,83.9,,2025
Tristan Ti'a,tristan-tia-1,/cfb/players/tristan-tia-1.html,Oregon State,Ind,3,37,53,69.8,385,3,5.7,2,3.8,7.3,6.70,10.4,128.3,142.0,,2025
Brady Davidson,brady-davidson-1,/cfb/players/brady-davidson-1.html,Northern Illinois,MAC,8,40,87,46.0,384,3,3.4,3,3.4,4.4,3.55,9.6,48.0,87.5,,2025
Josh Johnson,josh-johnson-10,/cfb/players/josh-johnson-10.html,Air Force,MWC,5,16,28,57.1,374,4,14.3,2,7.1,13.4,13.00,23.4,74.8,202.2,,2025
Aaron Philo,aaron-philo-1,/cfb/players/aaron-philo-1.html,Georgia Tech,ACC,3,21,28,75.0,373,1,3.6,1,3.6,13.3,12.43,17.8,124.3,191.5,,2025
Mitch Griffis,mitch-griffis-1,/cfb/players/mitch-griffis-1.html,Texas Tech,Big 12,7,26,36,72.2,357,2,5.6,0,0.0,9.9,11.03,13.7,51.0,173.9,,2025
Carson Conklin,carson-conklin-1,/cfb/players/carson-conklin-1.html,Fresno State,MWC,6,47,96,49.0,354,1,1.0,2,2.1,3.7,2.96,7.5,59.0,79.2,,2025
Sam Jackson,sam-jackson-3,/cfb/players/sam-jackson-3.html,Oklahoma State,Big 12,12,35,66,53.0,351,1,1.5,2,3.0,5.3,4.26,10.0,29.3,96.6,,2025
Michael Merdinger,michael-merdinger-1,/cfb/players/michael-merdinger-1.html,Liberty,CUSA,5,21,41,51.2,350,1,2.4,0,0.0,8.5,9.02,16.7,70.0,131.0,,2025
Daniel Kaelin,daniel-kaelin-1,/cfb/players/daniel-kaelin-1.html,Virginia,ACC,7,30,52,57.7,339,1,1.9,1,1.9,6.5,6.04,11.3,48.4,115.0,,2025
Deuce Bailey,deuce-bailey-1,/cfb/players/deuce-bailey-1.html,Missouri State,CUSA,3,23,47,48.9,335,2,4.3,0,0.0,7.1,7.98,14.6,111.7,122.9,,2025
Cam Fancher,cam-fancher-1,/cfb/players/cam-fancher-1.html,UCF,Big 12,3,41,72,56.9,333,0,0.0,0,0.0,4.6,4.63,8.1,111.0,95.8,,2025
Jacob Conover,jacob-conover-1,/cfb/players/jacob-conover-1.html,Utah State,MWC,5,24,39,61.5,323,4,10.3,0,0.0,8.3,10.33,13.5,64.6,165.0,,2025
Zach Gibson,zach-gibson-1,/cfb/players/zach-gibson-1.html,Florida Atlantic,American,6,31,53,58.5,323,3,5.7,3,5.7,6.1,4.68,10.4,53.8,117.0,,2025
MJ Morris,mj-morris-1,/cfb/players/mj-morris-1.html,Coastal Carolina,Sun Belt,4,35,60,58.3,304,1,1.7,4,6.7,5.1,2.40,8.7,76.0,93.1,,2025
Byrd Ficklin,byrd-ficklin-1,/cfb/players/byrd-ficklin-1.html,Utah,Big 12,12,21,35,60.0,301,3,8.6,0,0.0,8.6,10.31,14.3,25.1,160.5,,2025
Zach Wilcke,zach-wilcke-1,/cfb/players/zach-wilcke-1.html,Charlotte,American,6,33,51,64.7,296,2,3.9,3,5.9,5.8,3.94,9.0,49.3,114.6,,2025
Mabrey Mettauer,mabrey-mettauer-1,/cfb/players/mabrey-mettauer-1.html,Sam Houston,CUSA,6,36,61,59.0,294,3,4.9,2,3.3,4.8,4.33,8.2,49.0,109.2,,2025
Gaston Moore,gaston-moore-1,/cfb/players/gaston-moore-1.html,South Florida,American,8,34,48,70.8,290,2,4.2,2,4.2,6.0,5.00,8.5,36.3,127.0,,2025
Alberto Mendoza,alberto-mendoza-1,/cfb/players/alberto-mendoza-1.html,Indiana,Big Ten,9,18,24,75.0,286,5,20.8,1,4.2,11.9,14.21,15.9,31.8,235.5,,2025
Ken Seals,ken-seals-1,/cfb/players/ken-seals-1.html,Texas Christian,Big 12,4,33,46,71.7,282,1,2.2,2,4.3,6.1,4.61,8.5,70.5,121.7,,2025
Dewayne Coleman,dewayne-coleman-1,/cfb/players/dewayne-coleman-1.html,Army,American,6,19,36,52.8,273,2,5.6,2,5.6,7.6,6.19,14.4,45.5,123.7,,2025
Deuce Knight,deuce-knight-1,/cfb/players/deuce-knight-1.html,Auburn,SEC,2,17,25,68.0,259,2,8.0,0,0.0,10.4,11.96,15.2,129.5,181.4,,2025
Gevani McCoy,gevani-mccoy-1,/cfb/players/gevani-mccoy-1.html,Temple,American,8,24,33,72.7,256,2,6.1,0,0.0,7.8,8.97,10.7,32.0,157.9,,2025
Lucian Anderson III,lucian-anderson-iii-1,/cfb/players/lucian-anderson-iii-1.html,Bowling Green,MAC,5,26,41,63.4,245,2,4.9,3,7.3,6.0,3.66,9.4,49.0,115.1,,2025
Evan Bullock,evan-bullock-1,/cfb/players/evan-bullock-1.html,Louisiana Tech,CUSA,5,26,46,56.5,243,0,0.0,2,4.3,5.3,3.33,9.3,48.6,92.2,,2025
Zach Calzada,zach-calzada-1,/cfb/players/zach-calzada-1.html,Kentucky,SEC,3,28,58,48.3,238,0,0.0,2,3.4,4.1,2.55,8.5,79.3,75.8,,2025
Luke Duncan,luke-duncan-1,/cfb/players/luke-duncan-1.html,UCLA,Big Ten,3,21,34,61.8,235,2,5.9,0,0.0,6.9,8.09,11.2,78.3,139.2,,2025
Austin Mack,austin-mack-2,/cfb/players/austin-mack-2.html,Alabama,SEC,4,24,32,75.0,228,2,6.3,0,0.0,7.1,8.38,9.5,57.0,155.5,,2025
Gunnar Gray,gunnar-gray-1,/cfb/players/gunnar-gray-1.html,Buffalo,MAC,5,29,53,54.7,228,2,3.8,2,3.8,4.3,3.36,7.9,45.6,95.8,,2025
Joseph Filardi,joseph-filardi-1,/cfb/players/joseph-filardi-1.html,Syracuse,ACC,4,31,65,47.7,226,1,1.5,3,4.6,3.5,1.71,7.3,56.5,72.7,,2025
AJ Hill,aj-hill-1,/cfb/players/aj-hill-1.html,Memphis,American,2,19,32,59.4,223,1,3.1,1,3.1,7.0,6.19,11.7,111.5,122.0,,2025
Brendan Sullivan,brendan-sullivan-1,/cfb/players/brendan-sullivan-1.html,Tulane,American,13,19,30,63.3,222,2,6.7,2,6.7,7.4,5.73,11.7,17.1,134.2,,2025
Chaston Ditta,chaston-ditta-1,/cfb/players/chaston-ditta-1.html,East Carolina,American,5,12,24,50.0,215,3,12.5,0,0.0,9.0,11.46,17.9,43.0,166.5,,2025
Tama Amisone,tama-amisone-1,/cfb/players/tama-amisone-1.html,San Jose State,MWC,8,26,50,52.0,205,0,0.0,3,6.0,4.1,1.40,7.9,25.6,74.4,,2025
Carter Smith,carter-smith-2,/cfb/players/carter-smith-2.html,Wisconsin,Big Ten,4,26,46,56.5,201,2,4.3,1,2.2,4.4,4.26,7.7,50.3,103.2,,2025
Brandon Tennison,brandon-tennison-1,/cfb/players/brandon-tennison-1.html,UTSA,American,7,20,34,58.8,199,2,5.9,0,0.0,5.9,7.03,10.0,28.4,127.4,,2025
Kenny Minchey,kenny-minchey-1,/cfb/players/kenny-minchey-1.html,Notre Dame,Ind,6,20,26,76.9,196,0,0.0,0,0.0,7.5,7.54,9.8,32.7,140.2,,2025
Angel Flores,angel-flores-1,/cfb/players/angel-flores-1.html,Central Michigan,MAC,9,19,28,67.9,195,2,7.1,1,3.6,7.0,6.79,10.3,21.7,142.8,,2025
Kevin Sperry,kevin-sperry-2,/cfb/players/kevin-sperry-2.html,Florida State,ACC,3,12,17,70.6,194,2,11.8,0,0.0,11.4,13.76,16.2,64.7,205.3,,2025
Tramell Jones Jr.,tramell-jones-jr-1,/cfb/players/tramell-jones-jr-1.html,Florida,SEC,2,21,35,60.0,191,2,5.7,0,0.0,5.5,6.60,9.1,95.5,124.7,,2025
AJ Bianco,aj-bianco-1,/cfb/players/aj-bianco-1.html,Nevada,MWC,10,27,45,60.0,188,1,2.2,1,2.2,4.2,3.62,7.0,18.8,98.0,,2025
Mason Drube,mason-drube-1,/cfb/players/mason-drube-1.html,Wyoming,MWC,3,20,38,52.6,187,0,0.0,1,2.6,4.9,3.74,9.4,62.3,88.7,,2025
Khalil Wilkins,khalil-wilkins-1,/cfb/players/khalil-wilkins-1.html,West Virginia,Big 12,6,16,36,44.4,185,1,2.8,2,5.6,5.1,3.19,11.6,30.8,85.7,,2025
Landon Graves,landon-graves-1,/cfb/players/landon-graves-1.html,Louisiana-Monroe,Sun Belt,8,19,40,47.5,185,2,5.0,2,5.0,4.6,3.38,9.7,23.1,92.9,,2025
Quinn Henicle,quinn-henicle-1,/cfb/players/quinn-henicle-1.html,Old Dominion,Sun Belt,9,17,40,42.5,184,0,0.0,0,0.0,4.6,4.60,10.8,20.4,81.1,,2025
Noah Gillon,noah-gillon-1,/cfb/players/noah-gillon-1.html,Appalachian State,Sun Belt,4,17,39,43.6,175,0,0.0,2,5.1,4.5,2.18,10.3,43.8,71.0,,2025
Jake Merklinger,jake-merklinger-1,/cfb/players/jake-merklinger-1.html,Tennessee,SEC,4,13,24,54.2,173,2,8.3,0,0.0,7.2,8.88,13.3,43.3,142.2,,2025
Kyle Crum,kyle-crum-2,/cfb/players/kyle-crum-2.html,San Diego State,MWC,2,14,29,48.3,169,1,3.4,2,6.9,5.8,3.41,12.1,84.5,94.8,,2025
Michael Hawkins Jr.,michael-hawkins-jr-1,/cfb/players/michael-hawkins-jr-1.html,Oklahoma,SEC,2,15,27,55.6,167,3,11.1,0,0.0,6.2,8.41,11.1,83.5,144.2,,2025
Ryan Puglisi,ryan-puglisi-1,/cfb/players/ryan-puglisi-1.html,Georgia,SEC,7,16,27,59.3,161,1,3.7,2,7.4,6.0,3.37,10.1,23.0,106.8,,2025
Emory Williams,emory-williams-1,/cfb/players/emory-williams-1.html,Miami (FL),ACC,5,13,19,68.4,156,0,0.0,0,0.0,8.2,8.21,12.0,31.2,137.4,,2025
Walker Howard,walker-howard-1,/cfb/players/walker-howard-1.html,Louisiana,Sun Belt,6,18,41,43.9,155,0,0.0,3,7.3,3.8,0.49,8.6,25.8,61.0,,2025
John Alan Richter,john-alan-richter-1,/cfb/players/john-alan-richter-1.html,Toledo,MAC,3,17,25,68.0,153,3,12.0,1,4.0,6.1,6.72,9.0,51.0,151.0,,2025
Luke Doty,luke-doty-1,/cfb/players/luke-doty-1.html,South Carolina,SEC,6,19,30,63.3,153,0,0.0,1,3.3,5.1,3.60,8.1,25.5,99.5,,2025
Bryson Graves,bryson-graves-1,/cfb/players/bryson-graves-1.html,Coastal Carolina,Sun Belt,13,4,5,80.0,144,1,20.0,0,0.0,28.8,32.80,36.0,11.1,387.9,,2025
Keelon Russell,keelon-russell-1,/cfb/players/keelon-russell-1.html,Alabama,SEC,2,11,15,73.3,143,2,13.3,0,0.0,9.5,12.20,13.0,71.5,197.4,,2025
Baron May,baron-may-1,/cfb/players/baron-may-1.html,Bowling Green,MAC,1,12,22,54.5,142,1,4.5,0,0.0,6.5,7.36,11.8,142.0,123.8,,2025
Shaker Reisig,shaker-reisig-1,/cfb/players/shaker-reisig-1.html,Boston College,ACC,3,10,19,52.6,141,1,5.3,2,10.5,7.4,3.74,14.1,47.0,111.3,,2025
CJ Montes,cj-montes-1,/cfb/players/cj-montes-1.html,Kent State,MAC,2,10,19,52.6,140,1,5.3,1,5.3,7.4,6.05,14.0,70.0,121.4,,2025
Lincoln Kienholz,lincoln-kienholz-1,/cfb/players/lincoln-kienholz-1.html,Ohio State,Big Ten,7,11,14,78.6,139,1,7.1,0,0.0,9.9,11.36,12.6,19.9,185.5,,2025
Brady Jones,brady-jones-3,/cfb/players/brady-jones-3.html,Western Michigan,MAC,5,19,40,47.5,136,1,2.5,3,7.5,3.4,0.53,7.2,27.2,69.3,,2025
Brady Lichtenberg,brady-lichtenberg-1,/cfb/players/brady-lichtenberg-1.html,Cincinnati,Big 12,4,14,21,66.7,134,2,9.5,1,4.8,6.4,6.14,9.6,33.5,142.2,,2025
Blaze Berlowitz,blaze-berlowitz-1,/cfb/players/blaze-berlowitz-1.html,Vanderbilt,SEC,6,9,17,52.9,131,1,5.9,0,0.0,7.7,8.88,14.6,21.8,137.1,,2025
Brock Thomas,brock-thomas-1,/cfb/players/brock-thomas-1.html,Oregon,Big Ten,7,12,16,75.0,130,1,6.3,0,0.0,8.1,9.38,10.8,18.6,163.9,,2025
Matthew Wilson,matthew-wilson-1,/cfb/players/matthew-wilson-1.html,Appalachian State,Sun Belt,1,12,22,54.5,128,0,0.0,2,9.1,5.8,1.73,10.7,128.0,85.2,,2025
Drew Devillier,drew-devillier-1,/cfb/players/drew-devillier-1.html,Rice,American,6,10,21,47.6,123,1,4.8,0,0.0,5.9,6.81,12.3,20.5,112.5,,2025
Miles O'Neil,miles-oneil-1,/cfb/players/miles-oneil-1.html,Texas A&M,SEC,7,7,14,50.0,120,1,7.1,2,14.3,8.6,3.57,17.1,17.1,117.0,,2025
Cole Gonzales,cole-gonzales-1,/cfb/players/cole-gonzales-1.html,Pitt,ACC,3,11,22,50.0,118,1,4.5,1,4.5,5.4,4.23,10.7,39.3,101.0,,2025
Trent Ward,trent-ward-2,/cfb/players/trent-ward-2.html,San Jose State,MWC,3,12,32,37.5,116,0,0.0,4,12.5,3.6,-2.00,9.7,38.7,43.0,,2025
Billy Edwards Jr.,billy-edwards-jr-1,/cfb/players/billy-edwards-jr-1.html,Wisconsin,Big Ten,2,7,16,43.8,113,0,0.0,0,0.0,7.1,7.06,16.1,56.5,103.1,,2025
Duece Adams,duece-adams-1,/cfb/players/duece-adams-1.html,Louisville,ACC,6,15,21,71.4,112,0,0.0,0,0.0,5.3,5.33,7.5,18.7,116.2,,2025
Hunter Herring,hunter-herring-1,/cfb/players/hunter-herring-1.html,Louisiana-Monroe,Sun Belt,10,5,10,50.0,111,1,10.0,2,20.0,11.1,4.10,22.2,11.1,136.2,,2025
Braxton Woodson,braxton-woodson-1,/cfb/players/braxton-woodson-1.html,Navy,American,10,9,19,47.4,110,0,0.0,0,0.0,5.8,5.79,12.2,11.0,96.0,,2025
Cole Ballard,cole-ballard-1,/cfb/players/cole-ballard-1.html,Kansas,Big 12,8,10,22,45.5,108,1,4.5,1,4.5,4.9,3.77,10.8,13.5,92.6,,2025
Zeon Chriss,zeon-chriss-1,/cfb/players/zeon-chriss-1.html,Houston,Big 12,6,10,21,47.6,108,1,4.8,1,4.8,5.1,3.95,10.8,18.0,97.0,,2025
Hank Brown,hank-brown-1,/cfb/players/hank-brown-1.html,Iowa,Big Ten,3,11,21,52.4,107,1,4.8,1,4.8,5.1,3.90,9.7,35.7,101.4,,2025
Jalen Macon,jalen-macon-1,/cfb/players/jalen-macon-1.html,Northern Illinois,MAC,5,9,21,42.9,105,1,4.8,0,0.0,5.0,5.95,11.7,21.0,100.6,,2025
Khristian Martin,khristian-martin-1,/cfb/players/khristian-martin-1.html,Maryland,Big Ten,5,11,17,64.7,105,1,5.9,0,0.0,6.2,7.35,9.5,21.0,136.0,,2025
Nick Evers,nick-evers-1,/cfb/players/nick-evers-1.html,Connecticut,Ind,3,10,15,66.7,105,1,6.7,0,0.0,7.0,8.33,10.5,35.0,147.5,,2025
Husan Longstreet,husan-longstreet-1,/cfb/players/husan-longstreet-1.html,USC,Big Ten,4,13,15,86.7,103,1,6.7,0,0.0,6.9,8.20,7.9,25.8,166.3,,2025
Jared Hollins,jared-hollins-1,/cfb/players/jared-hollins-1.html,South Alabama,Sun Belt,4,12,16,75.0,101,1,6.3,0,0.0,6.3,7.56,8.4,25.3,148.7,,2025
Matthew Sluka,matthew-sluka-1,/cfb/players/matthew-sluka-1.html,James Madison,Sun Belt,9,8,11,72.7,100,3,27.3,2,18.2,9.1,6.36,12.5,11.1,202.7,,2025
Braden Streeter,braden-streeter-1,/cfb/players/braden-streeter-1.html,Delaware,CUSA,3,12,19,63.2,98,1,5.3,1,5.3,5.2,3.84,8.2,32.7,113.3,,2025
Kai Horton,kai-horton-1,/cfb/players/kai-horton-1.html,Washington,Big Ten,4,7,13,53.8,98,0,0.0,0,0.0,7.5,7.54,14.0,24.5,117.2,,2025
Jacurri Brown,jacurri-brown-1,/cfb/players/jacurri-brown-1.html,UCF,Big 12,3,3,5,60.0,97,1,20.0,1,20.0,19.4,14.40,32.3,32.3,249.0,,2025
Hauss Hejny,hauss-hejny-1,/cfb/players/hauss-hejny-1.html,Oklahoma State,Big 12,1,5,10,50.0,96,1,10.0,0,0.0,9.6,11.60,19.2,96.0,163.6,,2025
James Laubstein,james-laubstein-1,/cfb/players/james-laubstein-1.html,New Mexico,MWC,9,11,17,64.7,96,2,11.8,0,0.0,5.6,8.00,8.7,10.7,151.0,,2025
Brayden Roggow,brayden-roggow-1,/cfb/players/brayden-roggow-1.html,Akron,MAC,3,11,17,64.7,91,0,0.0,0,0.0,5.4,5.35,8.3,30.3,109.7,,2025
Locklan Hewlett,locklan-hewlett-1,/cfb/players/locklan-hewlett-1.html,South Florida,American,2,7,12,58.3,90,1,8.3,1,8.3,7.5,5.42,12.9,45.0,132.2,,2025
Matthew Caldwell,matthew-caldwell-1,/cfb/players/matthew-caldwell-1.html,Texas,SEC,7,8,11,72.7,85,1,9.1,0,0.0,7.7,9.55,10.6,12.1,167.6,,2025
OJ Arnold,oj-arnold-1,/cfb/players/oj-arnold-1.html,Georgia Southern,Sun Belt,12,2,2,100.0,85,2,100.0,0,0.0,42.5,62.50,42.5,7.1,787.0,,2025
Graham Knowles,graham-knowles-1,/cfb/players/graham-knowles-1.html,Georgia Tech,ACC,1,1,1,100.0,84,1,100.0,0,0.0,84.0,104.00,84.0,84.0,1135.6,,2025
Joshua Burnham,joshua-burnham-1,/cfb/players/joshua-burnham-1.html,Notre Dame,Ind,12,1,1,100.0,84,1,100.0,0,0.0,84.0,104.00,84.0,7.0,1135.6,,2025
Ksaan Farrar,ksaan-farrar-1,/cfb/players/ksaan-farrar-1.html,Connecticut,Ind,2,11,18,61.1,84,0,0.0,0,0.0,4.7,4.67,7.6,42.0,100.3,,2025
