Player,Player_ID,Player_Link,team_name_abbr,conf_abbr,games,pass_cmp,pass_att,pass_cmp_pct,pass_yds,pass_td,pass_td_pct,pass_int,pass_int_pct,pass_yds_per_att,pass_adj_yds_per_att,pass_yds_per_cmp,pass_yds_per_g,pass_rating,awards,Year
Shane Illingworth,shane-illingworth-1,/cfb/players/shane-illingworth-1.html,Oklahoma State,Big 12,4,41,70,58.6,554,4,5.7,1,1.4,7.9,8.41,13.5,138.5,141.1,,2020
Chance Nolan,chance-nolan-1,/cfb/players/chance-nolan-1.html,Oregon State,Pac-12,4,46,91,50.5,537,6,6.6,2,2.2,5.9,6.23,11.7,134.3,117.5,,2020
Trae Hall,trae-hall-1,/cfb/players/trae-hall-1.html,New Mexico,MWC,4,53,101,52.5,518,0,0.0,3,3.0,5.1,3.79,9.8,129.5,89.6,,2020
Tevaka Tuioti,tevaka-tuioti-1,/cfb/players/tevaka-tuioti-1.html,New Mexico,MWC,2,37,66,56.1,475,4,6.1,1,1.5,7.2,7.73,12.8,237.5,133.5,,2020
Luke McCaffrey,luke-mccaffrey-1,/cfb/players/luke-mccaffrey-1.html,Nebraska,Big Ten,7,48,76,63.2,466,1,1.3,6,7.9,6.1,2.84,9.7,66.6,103.2,,2020
Tate Whatley,tate-whatley-1,/cfb/players/tate-whatley-1.html,Southern Mississippi,CUSA,4,37,65,56.9,460,3,4.6,2,3.1,7.1,6.62,12.4,115.0,125.4,,2020
Noah Johnson,noah-johnson-3,/cfb/players/noah-johnson-3.html,South Florida,American,6,48,77,62.3,459,3,3.9,1,1.3,6.0,6.16,9.6,76.5,122.7,,2020
Chase Griffin,chase-griffin-1,/cfb/players/chase-griffin-1.html,UCLA,Pac-12,4,40,62,64.5,451,6,9.7,2,3.2,7.3,7.76,11.3,112.8,151.1,,2020
Lindell Stone,lindell-stone-1,/cfb/players/lindell-stone-1.html,Virginia,ACC,6,60,102,58.8,449,4,3.9,3,2.9,4.4,3.86,7.5,74.8,102.9,,2020
Artur Sitkowski,artur-sitkowski-1,/cfb/players/artur-sitkowski-1.html,Rutgers,Big Ten,4,52,81,64.2,444,3,3.7,0,0.0,5.5,6.22,8.5,111.0,122.5,,2020
Haaziq Daniels,haaziq-daniels-1,/cfb/players/haaziq-daniels-1.html,Air Force,MWC,6,30,54,55.6,433,3,5.6,3,5.6,8.0,6.63,14.4,72.2,130.1,,2020
Trey Lowe III,trey-lowe-iii-1,/cfb/players/trey-lowe-iii-1.html,Southern Mississippi,CUSA,4,36,59,61.0,433,2,3.4,3,5.1,7.3,5.73,12.0,108.3,123.7,,2020
Brandon Peters,brandon-peters-1,/cfb/players/brandon-peters-1.html,Illinois,Big Ten,5,39,80,48.8,429,3,3.8,0,0.0,5.4,6.11,11.0,85.8,106.2,,2020
Cade McNamara,cade-mcnamara-1,/cfb/players/cade-mcnamara-1.html,Michigan,Big Ten,4,43,71,60.6,425,5,7.0,0,0.0,6.0,7.39,9.9,106.3,134.1,,2020
Will Levis,will-levis-1,/cfb/players/will-levis-1.html,Penn State,Big Ten,8,33,55,60.0,421,1,1.8,0,0.0,7.7,8.02,12.8,52.6,130.3,,2020
Jason Shelley,jason-shelley-2,/cfb/players/jason-shelley-2.html,Utah State,MWC,4,51,99,51.5,420,2,2.0,2,2.0,4.2,3.74,8.2,105.0,89.8,,2020
Lowell Narcisse,lowell-narcisse-1,/cfb/players/lowell-narcisse-1.html,UTSA,CUSA,4,35,56,62.5,417,3,5.4,0,0.0,7.4,8.52,11.9,104.3,142.7,,2020
Jordon Brookshire,jordon-brookshire-1,/cfb/players/jordon-brookshire-1.html,San Diego State,MWC,3,42,74,56.8,410,2,2.7,2,2.7,5.5,4.86,9.8,136.7,106.8,,2020
Luke Doty,luke-doty-1,/cfb/players/luke-doty-1.html,South Carolina,SEC,8,43,71,60.6,405,2,2.8,3,4.2,5.7,4.37,9.4,50.6,109.3,,2020
Joey Yellen,joey-yellen-1,/cfb/players/joey-yellen-1.html,Pitt,ACC,6,35,78,44.9,402,1,1.3,3,3.8,5.2,3.68,11.5,67.0,84.7,,2020
Javion Posey,javion-posey-1,/cfb/players/javion-posey-1.html,Florida Atlantic,CUSA,6,33,63,52.4,395,2,3.2,3,4.8,6.3,4.76,12.0,65.8,106.0,,2020
Tanner Mordecai,tanner-mordecai-1,/cfb/players/tanner-mordecai-1.html,Oklahoma,Big 12,4,32,40,80.0,395,2,5.0,1,2.5,9.9,9.75,12.3,98.8,174.5,,2020
Isaiah Williams,isaiah-williams-7,/cfb/players/isaiah-williams-7.html,Illinois,Big Ten,6,26,63,41.3,393,4,6.3,2,3.2,6.2,6.08,15.1,65.5,108.3,,2020
Andrew Peasley,andrew-peasley-1,/cfb/players/andrew-peasley-1.html,Utah State,MWC,5,37,69,53.6,391,4,5.8,3,4.3,5.7,4.87,10.6,78.2,111.7,,2020
Will Plummer,will-plummer-1,/cfb/players/will-plummer-1.html,Arizona,Pac-12,3,43,80,53.8,388,0,0.0,3,3.8,4.9,3.16,9.0,129.3,87.0,,2020
Kurtis Rourke,kurtis-rourke-1,/cfb/players/kurtis-rourke-1.html,Ohio,MAC,3,30,44,68.2,386,3,6.8,0,0.0,8.8,10.14,12.9,128.7,164.4,,2020
Brett Gabbert,brett-gabbert-1,/cfb/players/brett-gabbert-1.html,Miami (OH),MAC,3,23,35,65.7,384,4,11.4,0,0.0,11.0,13.26,16.7,128.0,195.6,,2020
Coran Taylor,coran-taylor-1,/cfb/players/coran-taylor-1.html,Illinois,Big Ten,2,23,46,50.0,379,3,6.5,2,4.3,8.2,7.59,16.5,189.5,132.0,,2020
Kevaris Thomas,kevaris-thomas-1,/cfb/players/kevaris-thomas-1.html,Western Kentucky,CUSA,3,37,70,52.9,369,3,4.3,2,2.9,5.3,4.84,10.0,123.0,105.6,,2020
James Blackman,james-blackman-1,/cfb/players/james-blackman-1.html,Florida State,ACC,4,43,76,56.6,366,2,2.6,3,3.9,4.8,3.57,8.5,91.5,97.8,,2020
Jack Tuttle,jack-tuttle-1,/cfb/players/jack-tuttle-1.html,Indiana,Big Ten,3,44,72,61.1,362,2,2.8,1,1.4,5.0,4.96,8.2,120.7,109.7,,2020
Jonah Johnson,jonah-johnson-1,/cfb/players/jonah-johnson-1.html,New Mexico State,Ind,2,36,60,60.0,358,1,1.7,3,5.0,6.0,4.05,9.9,179.0,105.6,,2020
Ty Brock,ty-brock-1,/cfb/players/ty-brock-1.html,Central Michigan,MAC,5,38,65,58.5,351,2,3.1,2,3.1,5.4,4.63,9.2,70.2,107.8,,2020
N'Kosi Perry,nkosi-perry-1,/cfb/players/nkosi-perry-1.html,Miami (FL),ACC,5,26,47,55.3,348,3,6.4,1,2.1,7.4,7.72,13.4,69.6,134.3,,2020
Tyger Goslin,tyger-goslin-1,/cfb/players/tyger-goslin-1.html,Navy,American,4,15,35,42.9,333,3,8.6,1,2.9,9.5,9.94,22.2,83.3,145.3,,2020
Jack Sears,jack-sears-1,/cfb/players/jack-sears-1.html,Boise State,MWC,3,23,27,85.2,332,3,11.1,0,0.0,12.3,14.52,14.4,110.7,225.1,,2020
AJ Mayer,aj-mayer-1,/cfb/players/aj-mayer-1.html,Miami (OH),MAC,3,23,49,46.9,328,4,8.2,1,2.0,6.7,7.41,14.3,109.3,126.0,,2020
JT Shrout,jt-shrout-1,/cfb/players/jt-shrout-1.html,Tennessee,SEC,4,24,42,57.1,315,4,9.5,3,7.1,7.5,6.19,13.1,78.8,137.3,,2020
Keon Howard,keon-howard-1,/cfb/players/keon-howard-1.html,Tulane,American,6,25,58,43.1,314,1,1.7,1,1.7,5.4,4.98,12.6,52.3,90.8,,2020
K.J. Jefferson,kj-jefferson-1,/cfb/players/kj-jefferson-1.html,Arkansas,SEC,5,20,41,48.8,295,3,7.3,0,0.0,7.2,8.66,14.8,59.0,133.4,,2020
JaCobian Morgan,jacobian-morgan-1,/cfb/players/jacobian-morgan-1.html,Syracuse,ACC,4,31,49,63.3,285,2,4.1,2,4.1,5.8,4.80,9.2,71.3,117.4,,2020
Max Bortenschlager,max-bortenschlager-1,/cfb/players/max-bortenschlager-1.html,Florida International,CUSA,5,22,48,45.8,284,2,4.2,1,2.1,5.9,5.81,12.9,56.8,105.1,,2020
Fred Payton,fred-payton-1,/cfb/players/fred-payton-1.html,Coastal Carolina,Sun Belt,9,18,36,50.0,283,3,8.3,2,5.6,7.9,7.03,15.7,31.4,132.4,,2020
Josh Adkins,josh-adkins-1,/cfb/players/josh-adkins-1.html,UTSA,CUSA,5,18,33,54.5,270,1,3.0,0,0.0,8.2,8.79,15.0,54.0,133.3,,2020
Davis Brin,davis-brin-1,/cfb/players/davis-brin-1.html,Tulsa,American,2,19,29,65.5,268,2,6.9,0,0.0,9.2,10.62,14.1,134.0,165.9,,2020
Baylor Romney,baylor-romney-1,/cfb/players/baylor-romney-1.html,BYU,Ind,7,24,35,68.6,261,1,2.9,1,2.9,7.5,6.74,10.9,37.3,134.9,,2020
Calvin Brownholtz,calvin-brownholtz-1,/cfb/players/calvin-brownholtz-1.html,UTEP,CUSA,8,18,37,48.6,255,2,5.4,4,10.8,6.9,3.11,14.2,31.9,102.8,,2020
Michael Kern,michael-kern-1,/cfb/players/michael-kern-1.html,Wake Forest,ACC,5,12,24,50.0,253,0,0.0,0,0.0,10.5,10.54,21.1,50.6,138.6,,2020
Stone Norton,stone-norton-1,/cfb/players/stone-norton-1.html,Florida International,CUSA,5,25,52,48.1,252,3,5.8,0,0.0,4.8,6.00,10.1,50.4,107.8,,2020
Isaiah Chavez,isaiah-chavez-1,/cfb/players/isaiah-chavez-1.html,New Mexico,MWC,3,19,28,67.9,251,2,7.1,0,0.0,9.0,10.39,13.2,83.7,166.7,,2020
Re-al Mitchell,re-al-mitchell-1,/cfb/players/re-al-mitchell-1.html,Temple,American,3,26,52,50.0,233,1,1.9,2,3.8,4.5,3.13,9.0,77.7,86.3,,2020
Trad Beatty,trad-beatty-1,/cfb/players/trad-beatty-1.html,Temple,American,2,17,27,63.0,230,1,3.7,1,3.7,8.5,7.59,13.5,115.0,139.3,,2020
Casey Thompson,casey-thompson-1,/cfb/players/casey-thompson-1.html,Texas,Big 12,3,12,17,70.6,225,6,35.3,0,0.0,13.2,20.29,18.8,75.0,298.2,,2020
Jovoni Johnson,jovoni-johnson-1,/cfb/players/jovoni-johnson-1.html,Rice,CUSA,4,27,37,73.0,225,1,2.7,0,0.0,6.1,6.62,8.3,56.3,133.0,,2020
Emory Jones,emory-jones-1,/cfb/players/emory-jones-1.html,Florida,SEC,9,18,32,56.3,221,2,6.3,1,3.1,6.9,6.75,12.3,24.6,128.6,,2020
Chubba Purdy,chubba-purdy-1,/cfb/players/chubba-purdy-1.html,Florida State,ACC,3,27,53,50.9,219,2,3.8,1,1.9,4.1,4.04,8.1,73.0,94.3,,2020
Eric Najarian,eric-najarian-1,/cfb/players/eric-najarian-1.html,Maryland,Big Ten,1,12,23,52.2,218,2,8.7,0,0.0,9.5,11.22,18.2,218.0,160.5,,2020
Christian Anderson,christian-anderson-2,/cfb/players/christian-anderson-2.html,Army,Ind,7,20,47,42.6,215,1,2.1,4,8.5,4.6,1.17,10.8,30.7,71.0,,2020
Garrett Dzuro,garrett-dzuro-1,/cfb/players/garrett-dzuro-1.html,Massachusetts,Ind,3,15,36,41.7,215,0,0.0,2,5.6,6.0,3.47,14.3,71.7,80.7,,2020
Nick Nash,nick-nash-1,/cfb/players/nick-nash-1.html,San Jose State,MWC,8,20,34,58.8,213,2,5.9,2,5.9,6.3,4.79,10.7,26.6,119.1,,2020
Todd Centeio,todd-centeio-1,/cfb/players/todd-centeio-1.html,Colorado State,MWC,3,14,36,38.9,207,1,2.8,1,2.8,5.8,5.06,14.8,69.0,90.8,,2020
Chris Ferguson,chris-ferguson-3,/cfb/players/chris-ferguson-3.html,Liberty,Ind,6,19,37,51.4,197,4,10.8,0,0.0,5.3,7.49,10.4,32.8,131.8,,2020
Shawn Robinson,shawn-robinson-2,/cfb/players/shawn-robinson-2.html,Missouri,SEC,5,20,29,69.0,185,1,3.4,0,0.0,6.4,7.07,9.3,37.0,133.9,,2020
Lucas Johnson,lucas-johnson-2,/cfb/players/lucas-johnson-2.html,San Diego State,MWC,3,14,24,58.3,184,1,4.2,0,0.0,7.7,8.50,13.1,61.3,136.5,,2020
Cade Fennegan,cade-fennegan-1,/cfb/players/cade-fennegan-1.html,Boise State,MWC,3,15,28,53.6,182,2,7.1,1,3.6,6.5,6.32,12.1,60.7,124.6,,2020
Matthew Downing,matthew-downing-1,/cfb/players/matthew-downing-1.html,Texas Christian,Big 12,4,17,30,56.7,168,1,3.3,1,3.3,5.6,4.77,9.9,42.0,108.0,,2020
Will Koch,will-koch-1,/cfb/players/will-koch-1.html,Massachusetts,Ind,3,24,40,60.0,166,1,2.5,1,2.5,4.2,3.53,6.9,55.3,98.1,,2020
Anthony Brown,anthony-brown-11,/cfb/players/anthony-brown-11.html,Oregon,Pac-12,2,15,23,65.2,164,2,8.7,0,0.0,7.1,8.87,10.9,82.0,153.8,,2020
Austin Kendall,austin-kendall-1,/cfb/players/austin-kendall-1.html,West Virginia,Big 12,2,11,23,47.8,164,2,8.7,0,0.0,7.1,8.87,14.9,82.0,136.4,,2020
Gunnar Holmberg,gunnar-holmberg-1,/cfb/players/gunnar-holmberg-1.html,Duke,ACC,6,18,25,72.0,161,0,0.0,2,8.0,6.4,2.84,8.9,26.8,110.1,,2020
Justin Rogers,justin-rogers-3,/cfb/players/justin-rogers-3.html,Nevada-Las Vegas,MWC,3,14,22,63.6,161,1,4.5,0,0.0,7.3,8.23,11.5,53.7,140.1,,2020
Justin Tomlin,justin-tomlin-1,/cfb/players/justin-tomlin-1.html,Georgia Southern,Sun Belt,8,11,25,44.0,161,0,0.0,3,12.0,6.4,1.04,14.6,20.1,74.1,,2020
Bryce Young,bryce-young-1,/cfb/players/bryce-young-1.html,Alabama,SEC,8,13,22,59.1,156,1,4.5,0,0.0,7.1,8.00,12.0,19.5,133.7,,2020
Jemel Jones,jemel-jones-1,/cfb/players/jemel-jones-1.html,Army,Ind,5,9,19,47.4,156,2,10.5,2,10.5,8.2,5.58,17.3,31.2,130.0,,2020
Jack West,jack-west-4,/cfb/players/jack-west-4.html,Stanford,Pac-12,1,13,19,68.4,154,0,0.0,0,0.0,8.1,8.11,11.8,154.0,136.5,,2020
Drew Lisk,drew-lisk-1,/cfb/players/drew-lisk-1.html,Utah,Pac-12,1,15,26,57.7,152,0,0.0,0,0.0,5.8,5.85,10.1,152.0,106.8,,2020
Doug Brumfield,doug-brumfield-1,/cfb/players/doug-brumfield-1.html,Nevada-Las Vegas,MWC,2,9,21,42.9,151,0,0.0,0,0.0,7.2,7.19,16.8,75.5,103.3,,2020
Tanner McGee,tanner-mcgee-1,/cfb/players/tanner-mcgee-1.html,South Alabama,Sun Belt,2,6,8,75.0,145,2,25.0,0,0.0,18.1,23.13,24.2,72.5,309.8,,2020
Ben Finley,ben-finley-1,/cfb/players/ben-finley-1.html,North Carolina State,ACC,1,13,20,65.0,143,1,5.0,2,10.0,7.2,3.65,11.0,143.0,121.6,,2020
Miller Mosley,miller-mosley-1,/cfb/players/miller-mosley-1.html,Georgia Southern,Sun Belt,4,6,15,40.0,131,1,6.7,2,13.3,8.7,4.07,21.8,32.8,108.7,,2020
Tate Rodemaker,tate-rodemaker-1,/cfb/players/tate-rodemaker-1.html,Florida State,ACC,4,17,29,58.6,130,0,0.0,3,10.3,4.5,-0.17,7.6,32.5,75.6,,2020
Hunter Dekkers,hunter-dekkers-1,/cfb/players/hunter-dekkers-1.html,Iowa State,Big 12,3,5,7,71.4,118,1,14.3,0,0.0,16.9,19.71,23.6,39.3,260.2,,2020
Ben Wooldridge,ben-wooldridge-1,/cfb/players/ben-wooldridge-1.html,Fresno State,MWC,2,8,16,50.0,117,0,0.0,0,0.0,7.3,7.31,14.6,58.5,111.4,,2020
Collin Schlee,collin-schlee-1,/cfb/players/collin-schlee-1.html,Kent State,MAC,3,7,13,53.8,113,2,15.4,0,0.0,8.7,11.77,16.1,37.7,177.6,,2020
Joey Gatewood,joey-gatewood-1,/cfb/players/joey-gatewood-1.html,Kentucky,SEC,7,17,35,48.6,109,0,0.0,1,2.9,3.1,1.83,6.4,15.6,69.0,,2020
Cade Ballard,cade-ballard-1,/cfb/players/cade-ballard-1.html,Army,Ind,3,2,4,50.0,106,1,25.0,0,0.0,26.5,31.50,53.0,35.3,355.1,,2020
Mason Garcia,mason-garcia-1,/cfb/players/mason-garcia-1.html,East Carolina,American,3,10,23,43.5,104,0,0.0,0,0.0,4.5,4.52,10.4,34.7,81.5,,2020
Cammon Cooper,cammon-cooper-1,/cfb/players/cammon-cooper-1.html,Washington State,Pac-12,2,11,16,68.8,99,0,0.0,0,0.0,6.2,6.19,9.0,49.5,120.7,,2020
Connor Genal,connor-genal-1,/cfb/players/connor-genal-1.html,New Mexico,MWC,2,11,18,61.1,98,0,0.0,2,11.1,5.4,0.44,8.9,49.0,84.6,,2020
Brendon Lewis,brendon-lewis-1,/cfb/players/brendon-lewis-1.html,Colorado,Pac-12,1,6,10,60.0,95,0,0.0,0,0.0,9.5,9.50,15.8,95.0,139.8,,2020
Kamal Gray,kamal-gray-1,/cfb/players/kamal-gray-1.html,Temple,American,1,10,21,47.6,95,0,0.0,2,9.5,4.5,0.24,9.5,95.0,66.6,,2020
Kalil Pimpleton,kalil-pimpleton-1,/cfb/players/kalil-pimpleton-1.html,Central Michigan,MAC,6,4,7,57.1,94,1,14.3,0,0.0,13.4,16.29,23.5,15.7,217.1,,2020
Quincy Patterson,quincy-patterson-1,/cfb/players/quincy-patterson-1.html,Virginia Tech,ACC,3,7,10,70.0,93,2,20.0,0,0.0,9.3,13.30,13.3,31.0,214.1,,2020
Johnny Langan,johnny-langan-1,/cfb/players/johnny-langan-1.html,Rutgers,Big Ten,9,10,13,76.9,92,2,15.4,1,7.7,7.1,6.69,9.2,10.2,171.8,,2020
Katravis Marsh,katravis-marsh-1,/cfb/players/katravis-marsh-1.html,South Florida,American,4,14,31,45.2,92,0,0.0,3,9.7,3.0,-1.39,6.6,23.0,50.7,,2020
Lance Legendre,lance-legendre-1,/cfb/players/lance-legendre-1.html,Maryland,Big Ten,3,11,14,78.6,91,0,0.0,2,14.3,6.5,0.07,8.3,30.3,104.6,,2020
Ben Bryant,ben-bryant-1,/cfb/players/ben-bryant-1.html,Cincinnati,American,8,11,14,78.6,90,1,7.1,0,0.0,6.4,7.86,8.2,11.3,156.1,,2020
D'Wan Mathis,dwan-mathis-1,/cfb/players/dwan-mathis-1.html,Georgia,SEC,4,12,30,40.0,89,1,3.3,3,10.0,3.0,-0.87,7.4,22.3,55.9,,2020
James Graham,james-graham-1,/cfb/players/james-graham-1.html,Georgia Tech,ACC,2,6,13,46.2,85,0,0.0,0,0.0,6.5,6.54,14.2,42.5,101.1,,2020
Kaylan Wiggins,kaylan-wiggins-1,/cfb/players/kaylan-wiggins-1.html,Florida International,CUSA,3,11,30,36.7,81,0,0.0,1,3.3,2.7,1.20,7.4,27.0,52.7,,2020
JD Head,jd-head-1,/cfb/players/jd-head-1.html,Louisiana Tech,CUSA,2,9,14,64.3,78,0,0.0,1,7.1,5.6,2.36,8.7,39.0,96.8,,2020
Hunter Helms,hunter-helms-1,/cfb/players/hunter-helms-1.html,Clemson,ACC,3,9,12,75.0,77,2,16.7,0,0.0,6.4,9.75,8.6,25.7,183.9,,2020
Johnathan Bennett,johnathan-bennett-1,/cfb/players/johnathan-bennett-1.html,Liberty,Ind,4,4,5,80.0,77,1,20.0,1,20.0,15.4,10.40,19.3,19.3,235.4,,2020
Ethan Bullock,ethan-bullock-1,/cfb/players/ethan-bullock-1.html,Oklahoma State,Big 12,2,11,20,55.0,74,0,0.0,1,5.0,3.7,1.45,6.7,37.0,76.1,,2020
Jordan Weeks,jordan-weeks-1,/cfb/players/jordan-weeks-1.html,UTSA,CUSA,2,9,27,33.3,74,0,0.0,1,3.7,2.7,1.07,8.2,37.0,48.9,,2020
Chase Cunningham,chase-cunningham-1,/cfb/players/chase-cunningham-1.html,Middle Tennessee State,CUSA,3,9,17,52.9,73,0,0.0,2,11.8,4.3,-1.00,8.1,24.3,65.5,,2020
Brady Cook,brady-cook-1,/cfb/players/brady-cook-1.html,Missouri,SEC,3,6,7,85.7,72,1,14.3,0,0.0,10.3,13.14,12.0,24.0,219.3,,2020
Knox Kadum,knox-kadum-1,/cfb/players/knox-kadum-1.html,Virginia Tech,ACC,1,4,6,66.7,68,0,0.0,0,0.0,11.3,11.33,17.0,68.0,161.9,,2020
John Rhys Plumlee,john-rhys-plumlee-1,/cfb/players/john-rhys-plumlee-1.html,Ole Miss,SEC,7,5,7,71.4,65,1,14.3,0,0.0,9.3,12.14,13.0,9.3,196.6,,2020
Ben Gulbranson,ben-gulbranson-1,/cfb/players/ben-gulbranson-1.html,Oregon State,Pac-12,1,6,9,66.7,64,1,11.1,0,0.0,7.1,9.33,10.7,64.0,163.1,,2020
Tanner McKee,tanner-mckee-1,/cfb/players/tanner-mckee-1.html,Stanford,Pac-12,1,3,7,42.9,62,0,0.0,0,0.0,8.9,8.86,20.7,62.0,117.3,,2020
Weston Eget,weston-eget-1,/cfb/players/weston-eget-1.html,New Mexico State,Ind,1,6,8,75.0,61,1,12.5,0,0.0,7.6,10.13,10.2,61.0,180.3,,2020
Seth Boomer,seth-boomer-1,/cfb/players/seth-boomer-1.html,Tulsa,American,2,7,13,53.8,60,0,0.0,1,7.7,4.6,1.15,8.6,30.0,77.2,,2020
Haynes King,haynes-king-1,/cfb/players/haynes-king-1.html,Texas A&M,SEC,2,2,4,50.0,59,1,25.0,1,25.0,14.8,8.50,29.5,29.5,206.4,,2020
Logan Holgorsen,logan-holgorsen-1,/cfb/players/logan-holgorsen-1.html,Houston,American,4,4,9,44.4,57,0,0.0,0,0.0,6.3,6.33,14.3,14.3,97.6,,2020
Mitch Griffis,mitch-griffis-1,/cfb/players/mitch-griffis-1.html,Wake Forest,ACC,4,4,13,30.8,56,1,7.7,0,0.0,4.3,5.85,14.0,14.0,92.3,,2020
Tyler Page,tyler-page-1,/cfb/players/tyler-page-1.html,SMU,American,9,1,3,33.3,55,0,0.0,0,0.0,18.3,18.33,55.0,6.1,187.3,,2020
Tyler Page,tyler-page-2,/cfb/players/tyler-page-2.html,SMU,American,9,1,3,33.3,55,0,0.0,0,0.0,18.3,18.33,55.0,6.1,187.3,,2020
T.J. Deshields,tj-deshields-1,/cfb/players/tj-deshields-1.html,Akron,MAC,2,7,16,43.8,54,0,0.0,1,6.3,3.4,0.56,7.7,27.0,59.6,,2020
Tyjon Lindsey,tyjon-lindsey-1,/cfb/players/tyjon-lindsey-1.html,Oregon State,Pac-12,6,2,2,100.0,54,1,50.0,0,0.0,27.0,37.00,27.0,9.0,491.8,,2020
Nick Ast,nick-ast-1,/cfb/players/nick-ast-1.html,Kansas State,Big 12,3,7,14,50.0,53,0,0.0,0,0.0,3.8,3.79,7.6,17.7,81.8,,2020
Tyhier Tyler,tyhier-tyler-1,/cfb/players/tyhier-tyler-1.html,Army,Ind,7,2,4,50.0,53,0,0.0,0,0.0,13.3,13.25,26.5,7.6,161.3,,2020
Rhett Rodriguez,rhett-rodriguez-1,/cfb/players/rhett-rodriguez-1.html,Arizona,Pac-12,1,7,16,43.8,52,0,0.0,2,12.5,3.3,-2.38,7.4,52.0,46.1,,2020
Ricky Pearsall,ricky-pearsall-1,/cfb/players/ricky-pearsall-1.html,Arizona State,Pac-12,4,1,1,100.0,52,0,0.0,0,0.0,52.0,52.00,52.0,13.0,536.8,,2020
Mike Wright,mike-wright-8,/cfb/players/mike-wright-8.html,Vanderbilt,SEC,6,6,10,60.0,51,1,10.0,1,10.0,5.1,2.60,8.5,8.5,115.8,,2020
Kason Martin,kason-martin-1,/cfb/players/kason-martin-1.html,North Texas,CUSA,5,5,6,83.3,49,1,16.7,0,0.0,8.2,11.50,9.8,9.8,206.9,,2020
Armani Rogers,armani-rogers-1,/cfb/players/armani-rogers-1.html,Ohio,MAC,3,5,9,55.6,48,1,11.1,0,0.0,5.3,7.56,9.6,16.0,137.0,,2020
Evan Conley,evan-conley-1,/cfb/players/evan-conley-1.html,Louisville,ACC,4,4,5,80.0,48,0,0.0,0,0.0,9.6,9.60,12.0,12.0,160.6,,2020
Jeff Foreman,jeff-foreman-1,/cfb/players/jeff-foreman-1.html,Arkansas State,Sun Belt,11,1,2,50.0,48,1,50.0,1,50.0,24.0,11.50,48.0,4.4,316.6,,2020
Riley Lees,riley-lees-1,/cfb/players/riley-lees-1.html,Northwestern,Big Ten,9,2,2,100.0,48,0,0.0,0,0.0,24.0,24.00,24.0,5.3,301.6,,2020
Cameron Rising,cameron-rising-1,/cfb/players/cameron-rising-1.html,Utah,Pac-12,1,3,6,50.0,45,0,0.0,1,16.7,7.5,0.00,15.0,45.0,79.7,,2020
Dontario Drummond,dontario-drummond-1,/cfb/players/dontario-drummond-1.html,Ole Miss,SEC,10,1,1,100.0,45,0,0.0,0,0.0,45.0,45.00,45.0,4.5,478.0,,2020
Andrew Haidet,andrew-haidet-1,/cfb/players/andrew-haidet-1.html,Northern Illinois,MAC,4,3,6,50.0,44,1,16.7,0,0.0,7.3,10.67,14.7,11.0,166.6,,2020
Bryson Carroll,bryson-carroll-1,/cfb/players/bryson-carroll-1.html,New Mexico,MWC,7,2,2,100.0,44,2,100.0,0,0.0,22.0,42.00,22.0,6.3,614.8,,2020
Mike Fallon,mike-fallon-2,/cfb/players/mike-fallon-2.html,Massachusetts,Ind,1,7,12,58.3,41,0,0.0,1,8.3,3.4,-0.33,5.9,41.0,70.4,,2020
Beau Allen,beau-allen-2,/cfb/players/beau-allen-2.html,Kentucky,SEC,2,3,7,42.9,40,0,0.0,0,0.0,5.7,5.71,13.3,20.0,90.9,,2020
Chris Katrenick,chris-katrenick-1,/cfb/players/chris-katrenick-1.html,Duke,ACC,1,2,3,66.7,40,0,0.0,0,0.0,13.3,13.33,20.0,40.0,178.7,,2020
Cade Fortin,cade-fortin-1,/cfb/players/cade-fortin-1.html,South Florida,American,2,4,8,50.0,39,0,0.0,0,0.0,4.9,4.88,9.8,19.5,91.0,,2020
Chandler Morris,chandler-morris-1,/cfb/players/chandler-morris-1.html,Oklahoma,Big 12,5,3,5,60.0,39,0,0.0,0,0.0,7.8,7.80,13.0,7.8,125.5,,2020
Josiah Johnson,josiah-johnson-1,/cfb/players/josiah-johnson-1.html,Massachusetts,Ind,4,6,9,66.7,39,0,0.0,1,11.1,4.3,-0.67,6.5,9.8,80.8,,2020
Roshauud Paul,roshauud-paul-1,/cfb/players/roshauud-paul-1.html,Arkansas State,Sun Belt,9,2,2,100.0,39,1,50.0,0,0.0,19.5,29.50,19.5,4.3,428.8,,2020
Elijah Gainey,elijah-gainey-1,/cfb/players/elijah-gainey-1.html,South Alabama,Sun Belt,10,6,9,66.7,38,0,0.0,0,0.0,4.2,4.22,6.3,3.8,102.1,,2020
Luca Diamont,luca-diamont-1,/cfb/players/luca-diamont-1.html,Duke,ACC,1,5,8,62.5,38,0,0.0,1,12.5,4.8,-0.88,7.6,38.0,77.4,,2020
Luke Zban,luke-zban-1,/cfb/players/luke-zban-1.html,Marshall,CUSA,4,6,8,75.0,38,1,12.5,0,0.0,4.8,7.25,6.3,9.5,156.2,,2020
Warren Bryan,warren-bryan-1,/cfb/players/warren-bryan-1.html,Air Force,MWC,3,3,6,50.0,38,0,0.0,0,0.0,6.3,6.33,12.7,12.7,103.2,,2020
Gavin Beerup,gavin-beerup-1,/cfb/players/gavin-beerup-1.html,Wyoming,MWC,2,2,13,15.4,37,0,0.0,2,15.4,2.8,-4.08,18.5,18.5,8.5,,2020
