Player,Player_ID,Player_Link,team_name_abbr,conf_abbr,games,pass_cmp,pass_att,pass_cmp_pct,pass_yds,pass_td,pass_td_pct,pass_int,pass_int_pct,pass_yds_per_att,pass_adj_yds_per_att,pass_yds_per_cmp,pass_yds_per_g,pass_rating,awards,Year
Drew Kummer,drew-kummer-1,/cfb/players/drew-kummer-1.html,Miami (OH),MAC,7,58,122,47.5,890,7,5.7,6,4.9,7.3,6.23,15.3,127.1,117.9,,2015
Lee McNeill,lee-mcneill-1,/cfb/players/lee-mcneill-1.html,Charlotte,CUSA,12,100,189,52.9,878,1,0.5,10,5.3,4.6,2.37,8.8,73.2,83.1,,2015
Zack Greenlee,zack-greenlee-1,/cfb/players/zack-greenlee-1.html,Fresno State,MWC,7,74,156,47.4,866,13,8.3,6,3.8,5.6,5.49,11.7,123.7,113.9,,2015
Joe Gray,joe-gray-1,/cfb/players/joe-gray-1.html,San Jose State,MWC,6,73,105,69.5,839,6,5.7,4,3.8,8.0,7.42,11.5,139.8,147.9,,2015
Jalen Nixon,jalen-nixon-1,/cfb/players/jalen-nixon-1.html,Louisiana,Sun Belt,11,76,142,53.5,828,7,4.9,5,3.5,5.8,5.23,10.9,75.3,111.7,,2015
Andrew McNulty,andrew-mcnulty-1,/cfb/players/andrew-mcnulty-1.html,North Texas,CUSA,8,81,170,47.6,820,3,1.8,4,2.4,4.8,4.12,10.1,102.5,89.3,,2015
Kilton Anderson,kilton-anderson-1,/cfb/players/kilton-anderson-1.html,Fresno State,MWC,8,78,157,49.7,817,2,1.3,5,3.2,5.2,4.03,10.5,102.1,91.2,,2015
Kurt Palandech,kurt-palandech-1,/cfb/players/kurt-palandech-1.html,Nevada-Las Vegas,MWC,11,75,152,49.3,794,9,5.9,5,3.3,5.2,4.93,10.6,72.2,106.2,,2015
James Tabary,james-tabary-1,/cfb/players/james-tabary-1.html,Arkansas State,Sun Belt,8,65,105,61.9,788,4,3.8,6,5.7,7.5,5.70,12.1,98.5,126.1,,2015
J.W. Walsh,jw-walsh-1,/cfb/players/jw-walsh-1.html,Oklahoma State,Big 12,13,57,85,67.1,787,13,15.3,1,1.2,9.3,11.79,13.8,60.5,193.0,,2015
Matt Johnson,matt-johnson-10,/cfb/players/matt-johnson-10.html,Charlotte,CUSA,11,47,87,54.0,771,7,8.0,8,9.2,8.9,6.33,16.4,70.1,136.6,,2015
George Bollas,george-bollas-1,/cfb/players/george-bollas-1.html,Kent State,MAC,12,94,167,56.3,756,2,1.2,6,3.6,4.5,3.15,8.0,63.0,91.1,,2015
Montell Cozart,montell-cozart-1,/cfb/players/montell-cozart-1.html,Kansas,Big 12,5,66,105,62.9,752,2,1.9,1,1.0,7.2,7.11,11.4,150.4,127.4,,2015
Austin Apodaca,austin-apodaca-1,/cfb/players/austin-apodaca-1.html,New Mexico,MWC,11,57,109,52.3,723,1,0.9,6,5.5,6.6,4.34,12.7,65.7,100.0,,2015
Bram Kohlhausen,bram-kohlhausen-1,/cfb/players/bram-kohlhausen-1.html,Texas Christian,Big 12,8,55,88,62.5,720,5,5.7,2,2.3,8.2,8.30,13.1,90.0,145.4,,2015
Ryan Graham,ryan-graham-1,/cfb/players/ryan-graham-1.html,Northern Illinois,MAC,10,55,102,53.9,691,6,5.9,3,2.9,6.8,6.63,12.6,69.1,124.4,,2015
Kyler Murray,kyler-murray-1,/cfb/players/kyler-murray-1.html,Texas A&M,SEC,8,72,121,59.5,686,5,4.1,7,5.8,5.7,3.89,9.5,85.8,109.2,,2015
James Summers,james-summers-1,/cfb/players/james-summers-1.html,East Carolina,American,10,60,94,63.8,683,5,5.3,2,2.1,7.3,7.37,11.4,68.3,138.2,,2015
Maty Mauk,maty-mauk-1,/cfb/players/maty-mauk-1.html,Missouri,SEC,5,57,110,51.8,654,6,5.5,4,3.6,5.9,5.40,11.5,130.8,112.5,,2015
Jordy Joseph,jordy-joseph-1,/cfb/players/jordy-joseph-1.html,Tulane,American,6,46,91,50.5,619,6,6.6,3,3.3,6.8,6.64,13.5,103.2,122.9,,2015
Kevin Ellison,kevin-ellison-3,/cfb/players/kevin-ellison-3.html,Georgia Southern,Sun Belt,11,40,89,44.9,597,4,4.5,5,5.6,6.7,5.08,14.9,54.3,104.9,,2015
Cade Apsay,cade-apsay-1,/cfb/players/cade-apsay-1.html,Colorado,Pac-12,5,59,92,64.1,582,3,3.3,5,5.4,6.3,4.53,9.9,116.4,117.2,,2015
Jeff Lockie,jeff-lockie-1,/cfb/players/jeff-lockie-1.html,Oregon,Pac-12,6,61,99,61.6,580,5,5.1,4,4.0,5.9,5.05,9.5,96.7,119.4,,2015
Parker Boehme,parker-boehme-1,/cfb/players/parker-boehme-1.html,Duke,ACC,10,43,78,55.1,579,2,2.6,1,1.3,7.4,7.36,13.5,57.9,123.4,,2015
Nick Mitchell,nick-mitchell-3,/cfb/players/nick-mitchell-3.html,Oregon State,Pac-12,5,51,113,45.1,571,3,2.7,4,3.5,5.1,3.99,11.2,114.2,89.3,,2015
Mitch Trubisky,mitch-trubisky-1,/cfb/players/mitch-trubisky-1.html,North Carolina,ACC,9,40,47,85.1,555,6,12.8,0,0.0,11.8,14.36,13.9,61.7,226.4,,2015
Earnest Carrington,earnest-carrington-1,/cfb/players/earnest-carrington-1.html,Louisiana-Monroe,Sun Belt,8,56,119,47.1,539,5,4.2,7,5.9,4.5,2.72,9.6,67.4,87.2,,2015
Tyrone Swoopes,tyrone-swoopes-1,/cfb/players/tyrone-swoopes-1.html,Texas,Big 12,11,47,93,50.5,537,4,4.3,1,1.1,5.8,6.15,11.4,48.8,111.1,,2015
Zack Mahoney,zack-mahoney-1,/cfb/players/zack-mahoney-1.html,Syracuse,ACC,8,54,117,46.2,535,7,6.0,2,1.7,4.6,5.00,9.9,66.9,100.9,,2015
Bo Schneider,bo-schneider-1,/cfb/players/bo-schneider-1.html,UCF,American,8,54,105,51.4,534,2,1.9,7,6.7,5.1,2.47,9.9,66.8,87.1,,2015
Nick Jeanty,nick-jeanty-1,/cfb/players/nick-jeanty-1.html,New Mexico State,Sun Belt,7,54,101,53.5,531,3,3.0,2,2.0,5.3,4.96,9.8,75.9,103.5,,2015
Jerrard Randall,jerrard-randall-1,/cfb/players/jerrard-randall-1.html,Arizona,Pac-12,11,47,95,49.5,518,5,5.3,3,3.2,5.5,5.08,11.0,47.1,106.3,,2015
Kyle Shurmur,kyle-shurmur-1,/cfb/players/kyle-shurmur-1.html,Vanderbilt,SEC,6,44,103,42.7,503,5,4.9,3,2.9,4.9,4.54,11.4,83.8,93.9,,2015
Peyton Bender,peyton-bender-1,/cfb/players/peyton-bender-1.html,Washington State,Pac-12,5,53,91,58.2,498,3,3.3,4,4.4,5.5,4.15,9.4,99.6,106.3,,2015
Ryan Finley,ryan-finley-1,/cfb/players/ryan-finley-1.html,Boise State,MWC,3,46,70,65.7,485,1,1.4,4,5.7,6.9,4.64,10.5,161.7,117.2,,2015
John Fadule,john-fadule-1,/cfb/players/john-fadule-1.html,Boston College,ACC,3,38,73,52.1,464,1,1.4,4,5.5,6.4,4.16,12.2,154.7,99.0,,2015
Kyle Postma,kyle-postma-1,/cfb/players/kyle-postma-1.html,Houston,American,9,43,68,63.2,453,3,4.4,1,1.5,6.7,6.88,10.5,50.3,130.8,,2015
Kody Cook,kody-cook-1,/cfb/players/kody-cook-1.html,Kansas State,Big 12,13,30,66,45.5,447,4,6.1,3,4.5,6.8,5.94,14.9,34.4,113.3,,2015
Brooks Barden,brooks-barden-1,/cfb/players/brooks-barden-1.html,Charlotte,CUSA,7,49,99,49.5,440,4,4.0,5,5.1,4.4,2.98,9.0,62.9,90.1,,2015
Ryker Fyfe,ryker-fyfe-1,/cfb/players/ryker-fyfe-1.html,Nebraska,Big Ten,2,34,55,61.8,440,5,9.1,5,9.1,8.0,5.73,12.9,220.0,140.8,,2015
Christian Chapman,christian-chapman-1,/cfb/players/christian-chapman-1.html,San Diego State,MWC,9,29,49,59.2,436,2,4.1,1,2.0,8.9,8.80,15.0,48.4,143.3,,2015
Ahmad Bradshaw,ahmad-bradshaw-2,/cfb/players/ahmad-bradshaw-2.html,Army,Ind,8,23,48,47.9,429,5,10.4,2,4.2,8.9,9.15,18.7,53.6,149.0,,2015
Malik Zaire,malik-zaire-1,/cfb/players/malik-zaire-1.html,Notre Dame,Ind,2,26,40,65.0,428,4,10.0,0,0.0,10.7,12.70,16.5,214.0,187.9,,2015
Marcus McMaryion,marcus-mcmaryion-1,/cfb/players/marcus-mcmaryion-1.html,Oregon State,Pac-12,7,27,67,40.3,403,1,1.5,3,4.5,6.0,4.30,14.9,57.6,86.8,,2015
Jake Hubenak,jake-hubenak-1,/cfb/players/jake-hubenak-1.html,Texas A&M,SEC,6,40,75,53.3,399,3,4.0,1,1.3,5.3,5.52,10.0,66.5,108.6,,2015
Jake Luton,jake-luton-1,/cfb/players/jake-luton-1.html,Idaho,Sun Belt,8,49,78,62.8,383,1,1.3,4,5.1,4.9,2.86,7.8,47.9,98.0,,2015
Troy Flutie,troy-flutie-1,/cfb/players/troy-flutie-1.html,Boston College,ACC,8,24,49,49.0,382,3,6.1,1,2.0,7.8,8.10,15.9,47.8,130.6,,2015
Lorenzo Nunez,lorenzo-nunez-1,/cfb/players/lorenzo-nunez-1.html,South Carolina,SEC,8,32,52,61.5,376,3,5.8,3,5.8,7.2,5.79,11.8,47.0,129.8,,2015
Michael Birdsong,michael-birdsong-1,/cfb/players/michael-birdsong-1.html,Marshall,CUSA,6,43,82,52.4,365,2,2.4,4,4.9,4.5,2.74,8.5,60.8,88.1,,2015
Drew Barker,drew-barker-1,/cfb/players/drew-barker-1.html,Kentucky,SEC,5,35,70,50.0,364,1,1.4,2,2.9,5.2,4.20,10.4,72.8,92.7,,2015
Chris Carter,chris-carter-7,/cfb/players/chris-carter-7.html,Army,Ind,2,13,21,61.9,348,2,9.5,2,9.5,16.6,14.19,26.8,174.0,213.5,,2015
Jack Milas,jack-milas-1,/cfb/players/jack-milas-1.html,Ball State,MAC,12,35,67,52.2,343,1,1.5,3,4.5,5.1,3.40,9.8,28.6,91.2,,2015
Malik Rosier,malik-rosier-1,/cfb/players/malik-rosier-1.html,Miami (FL),ACC,7,29,57,50.9,338,2,3.5,3,5.3,5.9,4.26,11.7,48.3,101.7,,2015
Brandon Dawkins,brandon-dawkins-2,/cfb/players/brandon-dawkins-2.html,Arizona,Pac-12,5,20,38,52.6,334,2,5.3,2,5.3,8.8,7.47,16.7,66.8,133.3,,2015
Tyler Stehling,tyler-stehling-1,/cfb/players/tyler-stehling-1.html,Rice,CUSA,6,24,48,50.0,320,1,2.1,2,4.2,6.7,5.21,13.3,53.3,104.5,,2015
Reggie Bell,reggie-bell-1,/cfb/players/reggie-bell-1.html,Eastern Michigan,MAC,7,35,59,59.3,318,2,3.4,3,5.1,5.4,3.78,9.1,45.4,105.6,,2015
Tyler Harris,tyler-harris-2,/cfb/players/tyler-harris-2.html,UCF,American,6,26,61,42.6,308,4,6.6,2,3.3,5.0,4.89,11.8,51.3,100.1,,2015
Trevor Knight,trevor-knight-1,/cfb/players/trevor-knight-1.html,Oklahoma,Big 12,6,22,40,55.0,305,2,5.0,2,5.0,7.6,6.38,13.9,50.8,125.6,,2015
Chris Johnson,chris-johnson-13,/cfb/players/chris-johnson-13.html,Baylor,Big 12,9,22,50,44.0,302,3,6.0,3,6.0,6.0,4.54,13.7,33.6,102.5,,2015
A.J. Schurr,aj-schurr-1,/cfb/players/aj-schurr-1.html,Army,Ind,7,11,29,37.9,300,3,10.3,4,13.8,10.3,6.21,27.3,42.9,131.4,,2015
Davis Webb,davis-webb-1,/cfb/players/davis-webb-1.html,Texas Tech,Big 12,5,22,41,53.7,300,2,4.9,0,0.0,7.3,8.29,13.6,60.0,131.2,,2015
Chason Virgil,chason-virgil-1,/cfb/players/chason-virgil-1.html,Fresno State,MWC,3,31,56,55.4,298,3,5.4,3,5.4,5.3,3.98,9.6,99.3,107.0,,2015
Dallas Tidwell,dallas-tidwell-1,/cfb/players/dallas-tidwell-1.html,Troy,Sun Belt,9,25,54,46.3,298,1,1.9,2,3.7,5.5,4.22,11.9,33.1,91.4,,2015
Greg Windham,greg-windham-1,/cfb/players/greg-windham-1.html,Ohio,MAC,10,19,40,47.5,298,1,2.5,4,10.0,7.5,3.45,15.7,29.8,98.3,,2015
Cooper Bateman,cooper-bateman-1,/cfb/players/cooper-bateman-1.html,Alabama,SEC,15,37,52,71.2,291,1,1.9,2,3.8,5.6,4.25,7.9,19.4,116.8,,2015
Bart Houston,bart-houston-1,/cfb/players/bart-houston-1.html,Wisconsin,Big Ten,7,27,47,57.4,281,3,6.4,2,4.3,6.0,5.34,10.4,40.1,120.2,,2015
Tim Boyle,tim-boyle-1,/cfb/players/tim-boyle-1.html,Connecticut,American,10,31,60,51.7,281,0,0.0,2,3.3,4.7,3.18,9.1,28.1,84.3,,2015
Taysom Hill,taysom-hill-1,/cfb/players/taysom-hill-1.html,BYU,Ind,1,21,34,61.8,268,1,2.9,1,2.9,7.9,7.15,12.8,268.0,131.8,,2015
Zack Oliver,zack-oliver-1,/cfb/players/zack-oliver-1.html,Northwestern,Big Ten,6,23,53,43.4,267,1,1.9,4,7.5,5.0,2.02,11.6,44.5,76.8,,2015
Tommy Fiedler,tommy-fiedler-1,/cfb/players/tommy-fiedler-1.html,Northern Illinois,MAC,2,21,45,46.7,265,2,4.4,3,6.7,5.9,3.78,12.6,132.5,97.5,,2015
Jordan Davis,jordan-davis-5,/cfb/players/jordan-davis-5.html,Louisiana,Sun Belt,4,26,41,63.4,256,1,2.4,0,0.0,6.2,6.73,9.8,64.0,123.9,,2015
Jeff Smith,jeff-smith-10,/cfb/players/jeff-smith-10.html,Boston College,ACC,9,27,82,32.9,253,2,2.4,3,3.7,3.1,1.93,9.4,28.1,59.6,,2015
Coleman Key,coleman-key-1,/cfb/players/coleman-key-1.html,Colorado State,MWC,6,21,44,47.7,251,3,6.8,3,6.8,5.7,4.00,12.0,41.8,104.5,,2015
Brice Ramsey,brice-ramsey-1,/cfb/players/brice-ramsey-1.html,Georgia,SEC,11,21,35,60.0,249,1,2.9,2,5.7,7.1,5.11,11.9,22.6,117.8,,2015
Nick Smith,nick-smith-4,/cfb/players/nick-smith-4.html,Wyoming,MWC,5,27,60,45.0,245,2,3.3,1,1.7,4.1,4.00,9.1,49.0,87.0,,2015
Connor White,connor-white-1,/cfb/players/connor-white-1.html,Texas State,Sun Belt,5,26,47,55.3,235,1,2.1,2,4.3,5.0,3.51,9.0,47.0,95.8,,2015
Nick Fitzgerald,nick-fitzgerald-2,/cfb/players/nick-fitzgerald-2.html,Mississippi State,SEC,8,11,14,78.6,235,3,21.4,0,0.0,16.8,21.07,21.4,29.4,290.3,,2015
Hayden Rettig,hayden-rettig-1,/cfb/players/hayden-rettig-1.html,Rutgers,Big Ten,5,14,25,56.0,233,2,8.0,0,0.0,9.3,10.92,16.6,46.6,160.7,,2015
Darius Wade,darius-wade-1,/cfb/players/darius-wade-1.html,Boston College,ACC,3,21,42,50.0,232,2,4.8,1,2.4,5.5,5.40,11.0,77.3,107.4,,2015
Favian Upshaw,favian-upshaw-1,/cfb/players/favian-upshaw-1.html,Georgia Southern,Sun Belt,13,19,48,39.6,227,0,0.0,5,10.4,4.7,0.04,11.9,17.5,58.5,,2015
Kendal Thompson,kendal-thompson-1,/cfb/players/kendal-thompson-1.html,Utah,Pac-12,4,28,36,77.8,220,1,2.8,1,2.8,6.1,5.42,7.9,55.0,132.7,,2015
Kavika Johnson,kavika-johnson-1,/cfb/players/kavika-johnson-1.html,UTEP,CUSA,9,27,53,50.9,218,3,5.7,0,0.0,4.1,5.25,8.1,24.2,104.2,,2015
Quinten Dormady,quinten-dormady-1,/cfb/players/quinten-dormady-1.html,Tennessee,SEC,6,13,22,59.1,209,1,4.5,0,0.0,9.5,10.41,16.1,34.8,153.9,,2015
Darrel Colbert,darrel-colbert-1,/cfb/players/darrel-colbert-1.html,SMU,American,7,15,21,71.4,203,1,4.8,0,0.0,9.7,10.62,13.5,29.0,168.3,,2015
Gus Ragland,gus-ragland-1,/cfb/players/gus-ragland-1.html,Miami (OH),MAC,11,20,29,69.0,196,3,10.3,0,0.0,6.8,8.83,9.8,17.8,159.9,,2015
Reggie Bonnafon,reggie-bonnafon-1,/cfb/players/reggie-bonnafon-1.html,Louisville,ACC,10,14,24,58.3,192,2,8.3,1,4.2,8.0,7.79,13.7,19.2,144.7,,2015
Tom Flacco,tom-flacco-1,/cfb/players/tom-flacco-1.html,Western Michigan,MAC,7,10,12,83.3,188,1,8.3,0,0.0,15.7,17.33,18.8,26.9,242.4,,2015
Trace McSorley,trace-mcsorley-1,/cfb/players/trace-mcsorley-1.html,Penn State,Big Ten,7,20,40,50.0,185,2,5.0,0,0.0,4.6,5.63,9.3,26.4,105.4,,2015
Clay Holgorsen,clay-holgorsen-1,/cfb/players/clay-holgorsen-1.html,Memphis,American,4,14,20,70.0,177,1,5.0,1,5.0,8.9,7.60,12.6,44.3,150.8,,2015
Nick Schuessler,nick-schuessler-1,/cfb/players/nick-schuessler-1.html,Clemson,ACC,5,13,23,56.5,177,0,0.0,1,4.3,7.7,5.74,13.6,35.4,112.5,,2015
Steven Bench,steven-bench-1,/cfb/players/steven-bench-1.html,South Florida,American,8,14,22,63.6,177,2,9.1,1,4.5,8.0,7.82,12.6,22.1,152.1,,2015
James Knapke,james-knapke-1,/cfb/players/james-knapke-1.html,Bowling Green,MAC,13,14,20,70.0,173,1,5.0,0,0.0,8.7,9.65,12.4,13.3,159.2,,2015
Ross Comis,ross-comis-1,/cfb/players/ross-comis-1.html,Massachusetts,MAC,6,15,21,71.4,171,2,9.5,0,0.0,8.1,10.05,11.4,28.5,171.3,,2015
Zander Diamont,zander-diamont-1,/cfb/players/zander-diamont-1.html,Indiana,Big Ten,2,15,31,48.4,166,0,0.0,0,0.0,5.4,5.35,11.1,83.0,93.4,,2015
Connor Mitch,connor-mitch-1,/cfb/players/connor-mitch-1.html,South Carolina,SEC,2,13,29,44.8,165,1,3.4,0,0.0,5.7,6.38,12.7,82.5,104.0,,2015
Chase Forrest,chase-forrest-1,/cfb/players/chase-forrest-1.html,California,Pac-12,3,10,18,55.6,162,1,5.6,1,5.6,9.0,7.61,16.2,54.0,138.4,,2015
Chayce Crouch,chayce-crouch-1,/cfb/players/chayce-crouch-1.html,Illinois,Big Ten,10,15,34,44.1,160,2,5.9,1,2.9,4.7,4.56,10.7,16.0,97.2,,2015
Dontreal Pruitt,dontreal-pruitt-1,/cfb/players/dontreal-pruitt-1.html,Troy,Sun Belt,9,20,31,64.5,160,0,0.0,2,6.5,5.2,2.26,8.0,17.8,95.0,,2015
Ford Childress,ford-childress-1,/cfb/players/ford-childress-1.html,Fresno State,MWC,2,19,34,55.9,159,2,5.9,2,5.9,4.7,3.21,8.4,79.5,102.8,,2015
Devin Powell,devin-powell-1,/cfb/players/devin-powell-1.html,Tulane,American,5,16,36,44.4,157,1,2.8,0,0.0,4.4,4.92,9.8,31.4,90.2,,2015
Tra'Von Chapman,travon-chapman-1,/cfb/players/travon-chapman-1.html,Akron,MAC,4,10,35,28.6,157,1,2.9,1,2.9,4.5,3.77,15.7,39.3,70.0,,2015
Foster Sawyer,foster-sawyer-1,/cfb/players/foster-sawyer-1.html,Texas Christian,Big 12,5,11,27,40.7,155,2,7.4,3,11.1,5.7,2.22,14.1,31.0,91.2,,2015
Faton Bauta,faton-bauta-1,/cfb/players/faton-bauta-1.html,Georgia,SEC,12,15,33,45.5,154,0,0.0,4,12.1,4.7,-0.79,10.3,12.8,60.4,,2015
Nate Romine,nate-romine-1,/cfb/players/nate-romine-1.html,Air Force,MWC,3,7,18,38.9,143,2,11.1,1,5.6,7.9,7.67,20.4,47.7,131.2,,2015
Ryan Higgins,ryan-higgins-1,/cfb/players/ryan-higgins-1.html,Louisiana Tech,CUSA,7,15,25,60.0,138,1,4.0,3,12.0,5.5,0.92,9.2,19.7,95.6,,2015
Beau Hoge,beau-hoge-1,/cfb/players/beau-hoge-1.html,BYU,Ind,3,10,17,58.8,137,1,5.9,1,5.9,8.1,6.59,13.7,45.7,134.2,,2015
Kyle Pohl,kyle-pohl-1,/cfb/players/kyle-pohl-1.html,Akron,MAC,5,11,27,40.7,135,0,0.0,0,0.0,5.0,5.00,12.3,27.0,82.7,,2015
Laquon Treadwell,laquon-treadwell-1,/cfb/players/laquon-treadwell-1.html,Ole Miss,SEC,13,3,3,100.0,134,1,33.3,0,0.0,44.7,51.33,44.7,10.3,585.2,,2015
Tyler O'Connor,tyler-oconnor-1,/cfb/players/tyler-oconnor-1.html,Michigan State,Big Ten,6,13,24,54.2,133,2,8.3,1,4.2,5.5,5.33,10.2,22.2,119.9,,2015
Deondre Ford,deondre-ford-1,/cfb/players/deondre-ford-1.html,Kansas,Big 12,2,11,23,47.8,132,0,0.0,1,4.3,5.7,3.78,12.0,66.0,87.3,,2015
Trey Anderson,trey-anderson-1,/cfb/players/trey-anderson-1.html,Florida International,CUSA,7,5,20,25.0,132,1,5.0,0,0.0,6.6,7.60,26.4,18.9,96.9,,2015
Adam Schulz,adam-schulz-1,/cfb/players/adam-schulz-1.html,Houston,American,2,7,13,53.8,129,0,0.0,0,0.0,9.9,9.92,18.4,64.5,137.2,,2015
Jalen Greene,jalen-greene-1,/cfb/players/jalen-greene-1.html,USC,Pac-12,14,3,4,75.0,127,1,25.0,0,0.0,31.8,36.75,42.3,9.1,424.2,,2015
K.J. Carta-Samuels,kj-carta-samuels-1,/cfb/players/kj-carta-samuels-1.html,Washington,Pac-12,8,10,24,41.7,124,0,0.0,1,4.2,5.2,3.29,12.4,15.5,76.7,,2015
William Crest,william-crest-1,/cfb/players/william-crest-1.html,West Virginia,Big 12,10,11,25,44.0,124,0,0.0,1,4.0,5.0,3.16,11.3,12.4,77.7,,2015
Jordan Gehrke,jordan-gehrke-1,/cfb/players/jordan-gehrke-1.html,Colorado,Pac-12,3,12,24,50.0,116,1,4.2,1,4.2,4.8,3.79,9.7,38.7,96.0,,2015
Daxx Garman,daxx-garman-1,/cfb/players/daxx-garman-1.html,Maryland,Big Ten,2,6,18,33.3,115,1,5.6,1,5.6,6.4,5.00,19.2,57.5,94.2,,2015
Thomas Stuart,thomas-stuart-1,/cfb/players/thomas-stuart-1.html,Boise State,MWC,9,12,18,66.7,114,1,5.6,0,0.0,6.3,7.44,9.5,12.7,138.2,,2015
Max Browne,max-browne-1,/cfb/players/max-browne-1.html,USC,Pac-12,3,8,12,66.7,113,0,0.0,0,0.0,9.4,9.42,14.1,37.7,145.8,,2015
Chad Voytik,chad-voytik-1,/cfb/players/chad-voytik-1.html,Pitt,ACC,7,16,24,66.7,112,1,4.2,1,4.2,4.7,3.63,7.0,16.0,111.3,,2015
Tyler Matthews,tyler-matthews-1,/cfb/players/tyler-matthews-1.html,Southern Mississippi,CUSA,5,5,7,71.4,112,1,14.3,0,0.0,16.0,18.86,22.4,22.4,253.0,,2015
J.P. Caruso,jp-caruso-1,/cfb/players/jp-caruso-1.html,Appalachian State,Sun Belt,5,8,12,66.7,109,2,16.7,0,0.0,9.1,12.42,13.6,21.8,198.0,,2015
Dallas Davis,dallas-davis-2,/cfb/players/dallas-davis-2.html,South Alabama,Sun Belt,6,11,23,47.8,108,1,4.3,1,4.3,4.7,3.61,9.8,18.0,92.9,,2015
Brian Williams,brian-williams-14,/cfb/players/brian-williams-14.html,Louisiana-Monroe,Sun Belt,6,5,10,50.0,101,3,30.0,1,10.0,10.1,11.60,20.2,16.8,213.8,,2015
Josh Greer,josh-greer-1,/cfb/players/josh-greer-1.html,North Texas,CUSA,4,8,23,34.8,97,0,0.0,2,8.7,4.2,0.30,12.1,24.3,52.8,,2015
Ryan Buchanan,ryan-buchanan-1,/cfb/players/ryan-buchanan-1.html,Ole Miss,SEC,12,8,13,61.5,96,2,15.4,1,7.7,7.4,7.00,12.0,8.0,159.0,,2015
Taylor Alie,taylor-alie-2,/cfb/players/taylor-alie-2.html,Oregon,Pac-12,12,6,14,42.9,96,1,7.1,0,0.0,6.9,8.29,16.0,8.0,124.0,,2015
Matthew Jordan,matthew-jordan-1,/cfb/players/matthew-jordan-1.html,Georgia Tech,ACC,5,5,9,55.6,94,1,11.1,1,11.1,10.4,7.67,18.8,18.8,157.7,,2015
Shane Cockerille,shane-cockerille-1,/cfb/players/shane-cockerille-1.html,Maryland,Big Ten,11,11,23,47.8,82,0,0.0,0,0.0,3.6,3.57,7.5,7.5,77.8,,2015
Devante Kincade,devante-kincade-1,/cfb/players/devante-kincade-1.html,Ole Miss,SEC,3,9,15,60.0,79,1,6.7,0,0.0,5.3,6.60,8.8,26.3,126.2,,2015
Xavier Jones,xavier-jones-2,/cfb/players/xavier-jones-2.html,SMU,American,12,2,2,100.0,79,2,100.0,0,0.0,39.5,59.50,39.5,6.6,761.8,,2015
Jalen Robinette,jalen-robinette-1,/cfb/players/jalen-robinette-1.html,Air Force,MWC,14,2,3,66.7,76,2,66.7,0,0.0,25.3,38.67,38.0,5.4,499.5,,2015
Nacarius Fant,nacarius-fant-1,/cfb/players/nacarius-fant-1.html,Western Kentucky,CUSA,14,2,3,66.7,76,2,66.7,0,0.0,25.3,38.67,38.0,5.4,499.5,,2015
Courtland Sutton,courtland-sutton-1,/cfb/players/courtland-sutton-1.html,SMU,American,12,2,2,100.0,75,0,0.0,0,0.0,37.5,37.50,37.5,6.3,415.0,,2015
Damion Hobbs,damion-hobbs-1,/cfb/players/damion-hobbs-1.html,Utah State,MWC,7,4,5,80.0,73,1,20.0,0,0.0,14.6,18.60,18.3,10.4,268.6,,2015
Wilton Speight,wilton-speight-1,/cfb/players/wilton-speight-1.html,Michigan,Big Ten,7,9,25,36.0,73,1,4.0,1,4.0,2.9,1.92,8.1,10.4,65.7,,2015
Jakeem Grant,jakeem-grant-1,/cfb/players/jakeem-grant-1.html,Texas Tech,Big 12,13,1,1,100.0,72,1,100.0,0,0.0,72.0,92.00,72.0,5.5,1034.8,,2015
Michael Julian,michael-julian-1,/cfb/players/michael-julian-1.html,Toledo,MAC,4,5,7,71.4,71,1,14.3,0,0.0,10.1,13.00,14.2,17.8,203.8,,2015
Nelson Fishback,nelson-fishback-1,/cfb/players/nelson-fishback-1.html,Western Kentucky,CUSA,6,7,8,87.5,70,0,0.0,0,0.0,8.8,8.75,10.0,11.7,161.0,,2015
Jalan McClendon,jalan-mcclendon-1,/cfb/players/jalan-mcclendon-1.html,North Carolina State,ACC,7,8,14,57.1,69,0,0.0,0,0.0,4.9,4.93,8.6,9.9,98.5,,2015
Tyler Boyd,tyler-boyd-1,/cfb/players/tyler-boyd-1.html,Pitt,ACC,12,2,3,66.7,67,0,0.0,0,0.0,22.3,22.33,33.5,5.6,254.3,,2015
Lynx Hawthorne,lynx-hawthorne-1,/cfb/players/lynx-hawthorne-1.html,Baylor,Big 12,13,11,23,47.8,66,0,0.0,2,8.7,2.9,-1.04,6.0,5.1,54.5,,2015
Danny Cameron,danny-cameron-1,/cfb/players/danny-cameron-1.html,Indiana,Big Ten,1,6,16,37.5,65,0,0.0,1,6.3,4.1,1.25,10.8,65.0,59.1,,2015
D'Ernest Johnson,dernest-johnson-1,/cfb/players/dernest-johnson-1.html,South Florida,American,13,2,2,100.0,63,2,100.0,0,0.0,31.5,51.50,31.5,4.8,694.6,,2015
Keller Chryst,keller-chryst-1,/cfb/players/keller-chryst-1.html,Stanford,Pac-12,4,5,9,55.6,59,1,11.1,0,0.0,6.6,8.78,11.8,14.8,147.3,,2015
Malik Watson,malik-watson-1,/cfb/players/malik-watson-1.html,San Jose State,MWC,3,9,15,60.0,59,0,0.0,1,6.7,3.9,0.93,6.6,19.7,79.7,,2015
