Player,Player_ID,Player_Link,team_name_abbr,conf_abbr,games,pass_cmp,pass_att,pass_cmp_pct,pass_yds,pass_td,pass_td_pct,pass_int,pass_int_pct,pass_yds_per_att,pass_adj_yds_per_att,pass_yds_per_cmp,pass_yds_per_g,pass_rating,awards,Year
Ryan Willis,ryan-willis-2,/cfb/players/ryan-willis-2.html,Virginia Tech,ACC,5,72,117,61.5,906,9,7.7,5,4.3,7.7,7.36,12.6,181.2,143.4,,2019
Cephus Johnson,cephus-johnson-2,/cfb/players/cephus-johnson-2.html,South Alabama,Sun Belt,8,83,161,51.6,900,5,3.1,7,4.3,5.6,4.25,10.8,112.5,100.1,,2019
Randall West,randall-west-1,/cfb/players/randall-west-1.html,Massachusetts,Ind,8,93,155,60.0,864,6,3.9,6,3.9,5.6,4.61,9.3,108.0,111.9,,2019
Collin Hill,collin-hill-1,/cfb/players/collin-hill-1.html,Colorado State,MWC,3,69,102,67.6,840,8,7.8,2,2.0,8.2,8.92,12.2,280.0,158.8,,2019
Johnny Langan,johnny-langan-1,/cfb/players/johnny-langan-1.html,Rutgers,Big Ten,11,80,159,50.3,840,4,2.5,9,5.7,5.3,3.24,10.5,76.4,91.7,,2019
Andrew Brito,andrew-brito-1,/cfb/players/andrew-brito-1.html,Massachusetts,Ind,10,93,170,54.7,830,7,4.1,6,3.5,4.9,4.12,8.9,83.0,102.2,,2019
Sam Hartman,sam-hartman-1,/cfb/players/sam-hartman-1.html,Wake Forest,ACC,4,55,97,56.7,830,4,4.1,2,2.1,8.6,8.45,15.1,207.5,138.1,,2019
Eli Peters,eli-peters-1,/cfb/players/eli-peters-1.html,Toledo,MAC,5,62,105,59.0,828,6,5.7,3,2.9,7.9,7.74,13.4,165.6,138.4,,2019
Desmond Trotter,desmond-trotter-1,/cfb/players/desmond-trotter-1.html,South Alabama,Sun Belt,8,56,97,57.7,820,8,8.2,2,2.1,8.5,9.18,14.6,102.5,151.8,,2019
Jarret Doege,jarret-doege-1,/cfb/players/jarret-doege-1.html,West Virginia,Big 12,4,79,120,65.8,818,7,5.8,3,2.5,6.8,6.86,10.4,204.5,137.3,,2019
Dru Brown,dru-brown-1,/cfb/players/dru-brown-1.html,Oklahoma State,Big 12,7,72,107,67.3,810,7,6.5,1,0.9,7.6,8.46,11.3,115.7,150.6,,2019
Shai Werts,shai-werts-1,/cfb/players/shai-werts-1.html,Georgia Southern,Sun Belt,11,67,127,52.8,799,9,7.1,1,0.8,6.3,7.35,11.9,72.6,127.4,,2019
Steven Duncan,steven-duncan-1,/cfb/players/steven-duncan-1.html,Western Kentucky,CUSA,3,70,119,58.8,790,5,4.2,4,3.4,6.6,5.97,11.3,263.3,121.7,,2019
Wiley Green,wiley-green-1,/cfb/players/wiley-green-1.html,Rice,CUSA,7,75,142,52.8,787,4,2.8,2,1.4,5.5,5.47,10.5,112.4,105.9,,2019
Aiden Smith,aiden-smith-1,/cfb/players/aiden-smith-1.html,Northwestern,Big Ten,9,86,171,50.3,760,3,1.8,9,5.3,4.4,2.43,8.8,84.4,82.9,,2019
Darius Wade,darius-wade-1,/cfb/players/darius-wade-1.html,Bowling Green,MAC,7,74,130,56.9,751,3,2.3,3,2.3,5.8,5.20,10.1,107.3,108.4,,2019
Baylor Romney,baylor-romney-1,/cfb/players/baylor-romney-1.html,BYU,Ind,4,54,85,63.5,747,7,8.2,2,2.4,8.8,9.38,13.8,186.8,159.8,,2019
Ben Hicks,ben-hicks-1,/cfb/players/ben-hicks-1.html,Arkansas,SEC,7,65,137,47.4,738,2,1.5,2,1.5,5.4,5.02,11.4,105.4,94.6,,2019
Hayden Wolff,hayden-wolff-1,/cfb/players/hayden-wolff-1.html,Old Dominion,CUSA,3,75,129,58.1,737,2,1.6,3,2.3,5.7,4.98,9.8,245.7,106.6,,2019
Tyrrell Pigrome,tyrrell-pigrome-1,/cfb/players/tyrrell-pigrome-1.html,Maryland,Big Ten,11,69,118,58.5,719,3,2.5,6,5.1,6.1,4.31,10.4,65.4,107.9,,2019
Devon Modster,devon-modster-1,/cfb/players/devon-modster-1.html,California,Pac-12,6,62,122,50.8,705,5,4.1,5,4.1,5.8,4.75,11.4,117.5,104.7,,2019
Feleipe Franks,feleipe-franks-1,/cfb/players/feleipe-franks-1.html,Florida,SEC,4,54,71,76.1,698,5,7.0,3,4.2,9.8,9.34,12.9,174.5,173.4,,2019
Sawyer Smith,sawyer-smith-1,/cfb/players/sawyer-smith-1.html,Kentucky,SEC,9,57,126,45.2,690,4,3.2,5,4.0,5.5,4.33,12.1,76.7,93.8,,2019
Chase Cord,chase-cord-1,/cfb/players/chase-cord-1.html,Boise State,MWC,9,57,95,60.0,670,9,9.5,3,3.2,7.1,7.53,11.8,74.4,144.2,,2019
D'Eriq King,deriq-king-1,/cfb/players/deriq-king-1.html,Houston,American,4,58,110,52.7,663,6,5.5,2,1.8,6.0,6.30,11.4,165.8,117.7,,2019
Matt Fink,matt-fink-1,/cfb/players/matt-fink-1.html,USC,Pac-12,8,58,88,65.9,648,4,4.5,5,5.7,7.4,5.72,11.2,81.0,131.4,,2019
Brandon Jones,brandon-jones-16,/cfb/players/brandon-jones-16.html,UTEP,CUSA,6,47,87,54.0,628,2,2.3,3,3.4,7.2,6.13,13.4,104.7,115.3,,2019
Evan Conley,evan-conley-1,/cfb/players/evan-conley-1.html,Louisville,ACC,7,40,71,56.3,613,4,5.6,3,4.2,8.6,7.86,15.3,87.6,139.0,,2019
Matt Myers,matt-myers-2,/cfb/players/matt-myers-2.html,Buffalo,MAC,5,49,105,46.7,602,6,5.7,4,3.8,5.7,5.16,12.3,120.4,106.1,,2019
Malik Henry,malik-henry-3,/cfb/players/malik-henry-3.html,Nevada,MWC,3,42,78,53.8,593,1,1.3,4,5.1,7.6,5.55,14.1,197.7,111.7,,2019
Chase Brice,chase-brice-1,/cfb/players/chase-brice-1.html,Clemson,ACC,13,50,85,58.8,581,4,4.7,1,1.2,6.8,7.25,11.6,44.7,129.4,,2019
Kelvin Hopkins Jr.,kelvin-hopkins-jr-1,/cfb/players/kelvin-hopkins-jr-1.html,Army,Ind,11,33,77,42.9,577,4,5.2,6,7.8,7.5,5.03,17.5,52.5,107.4,,2019
Dylan Hopkins,dylan-hopkins-1,/cfb/players/dylan-hopkins-1.html,UAB,CUSA,10,44,85,51.8,563,3,3.5,5,5.9,6.6,4.68,12.8,56.3,107.3,,2019
Bailey Hockman,bailey-hockman-1,/cfb/players/bailey-hockman-1.html,North Carolina State,ACC,7,54,97,55.7,546,1,1.0,4,4.1,5.6,3.98,10.1,78.0,98.1,,2019
Brian Maurer,brian-maurer-1,/cfb/players/brian-maurer-1.html,Tennessee,SEC,8,35,75,46.7,541,2,2.7,5,6.7,7.2,4.75,15.5,67.6,102.7,,2019
Clayton Welch,clayton-welch-1,/cfb/players/clayton-welch-1.html,Syracuse,ACC,9,36,68,52.9,523,4,5.9,2,2.9,7.7,7.54,14.5,58.1,131.1,,2019
Tyler Vander Waal,tyler-vander-waal-1,/cfb/players/tyler-vander-waal-1.html,Wyoming,MWC,8,49,95,51.6,512,1,1.1,4,4.2,5.4,3.71,10.4,64.0,91.9,,2019
Mike Beaudry,mike-beaudry-1,/cfb/players/mike-beaudry-1.html,Connecticut,American,6,53,83,63.9,503,1,1.2,2,2.4,6.1,5.22,9.5,83.8,113.9,,2019
Carter Bradley,carter-bradley-1,/cfb/players/carter-bradley-1.html,Toledo,MAC,7,46,100,46.0,502,1,1.0,2,2.0,5.0,4.32,10.9,71.7,87.5,,2019
Sheriron Jones,sheriron-jones-1,/cfb/players/sheriron-jones-1.html,New Mexico,MWC,6,34,76,44.7,500,2,2.6,7,9.2,6.6,2.96,14.7,83.3,90.3,,2019
Frank Harris,frank-harris-3,/cfb/players/frank-harris-3.html,UTSA,CUSA,4,66,91,72.5,486,3,3.3,2,2.2,5.3,5.01,7.4,121.5,123.9,,2019
Matt Robinson,matt-robinson-6,/cfb/players/matt-robinson-6.html,Illinois,Big Ten,8,42,77,54.5,475,1,1.3,0,0.0,6.2,6.43,11.3,59.4,110.6,,2019
Marcus Childers,marcus-childers-1,/cfb/players/marcus-childers-1.html,Northern Illinois,MAC,9,48,82,58.5,474,6,7.3,3,3.7,5.8,5.60,9.9,52.7,123.9,,2019
Preston Hutchinson,preston-hutchinson-1,/cfb/players/preston-hutchinson-1.html,Eastern Michigan,MAC,8,43,57,75.4,462,3,5.3,1,1.8,8.1,8.37,10.7,57.8,157.4,,2019
Jordan Weeks,jordan-weeks-1,/cfb/players/jordan-weeks-1.html,UTSA,CUSA,3,38,66,57.6,451,2,3.0,3,4.5,6.8,5.39,11.9,150.3,115.9,,2019
Aaron Allen,aaron-allen-1,/cfb/players/aaron-allen-1.html,Louisiana Tech,CUSA,6,43,75,57.3,446,3,4.0,1,1.3,5.9,6.15,10.4,74.3,117.8,,2019
Todd Centeio,todd-centeio-1,/cfb/players/todd-centeio-1.html,Temple,American,10,34,51,66.7,444,5,9.8,1,2.0,8.7,9.78,13.1,44.4,168.2,,2019
Blake Barnett,blake-barnett-2,/cfb/players/blake-barnett-2.html,South Florida,American,4,40,77,51.9,434,4,5.2,2,2.6,5.6,5.51,10.9,108.5,111.2,,2019
Hunter Johnson,hunter-johnson-2,/cfb/players/hunter-johnson-2.html,Northwestern,Big Ten,7,50,108,46.3,432,1,0.9,4,3.7,4.0,2.52,8.6,61.7,75.5,,2019
Artur Sitkowski,artur-sitkowski-1,/cfb/players/artur-sitkowski-1.html,Rutgers,Big Ten,3,44,68,64.7,429,1,1.5,2,2.9,6.3,5.28,9.8,143.0,116.7,,2019
Zach Gibson,zach-gibson-1,/cfb/players/zach-gibson-1.html,Akron,MAC,4,41,81,50.6,425,1,1.2,3,3.7,5.2,3.83,10.4,106.3,91.4,,2019
Jaren Hall,jaren-hall-1,/cfb/players/jaren-hall-1.html,BYU,Ind,7,31,46,67.4,420,1,2.2,0,0.0,9.1,9.57,13.5,60.0,151.3,,2019
Noah Vedral,noah-vedral-1,/cfb/players/noah-vedral-1.html,Nebraska,Big Ten,6,34,52,65.4,418,0,0.0,0,0.0,8.0,8.04,12.3,69.7,132.9,,2019
Lynn Bowden Jr.,lynn-bowden-jr-1,/cfb/players/lynn-bowden-jr-1.html,Kentucky,SEC,13,35,74,47.3,403,3,4.1,3,4.1,5.4,4.43,11.5,31.0,98.3,AA,2019
Armani Rogers,armani-rogers-1,/cfb/players/armani-rogers-1.html,Nevada-Las Vegas,MWC,5,41,79,51.9,393,2,2.5,3,3.8,5.0,3.77,9.6,78.6,94.4,,2019
Ben Bryant,ben-bryant-1,/cfb/players/ben-bryant-1.html,Cincinnati,American,7,29,51,56.9,388,1,2.0,2,3.9,7.6,6.24,13.4,55.4,119.4,,2019
McLane Carter,mclane-carter-1,/cfb/players/mclane-carter-1.html,Rutgers,Big Ten,2,27,47,57.4,368,2,4.3,4,8.5,7.8,4.85,13.6,184.0,120.2,,2019
Austin Burton,austin-burton-1,/cfb/players/austin-burton-1.html,UCLA,Pac-12,6,44,64,68.8,365,1,1.6,0,0.0,5.7,6.02,8.3,60.8,121.8,,2019
Terry Wilson,terry-wilson-3,/cfb/players/terry-wilson-3.html,Kentucky,SEC,4,33,52,63.5,360,2,3.8,0,0.0,6.9,7.69,10.9,90.0,134.3,,2019
Myles Brennan,myles-brennan-1,/cfb/players/myles-brennan-1.html,LSU,SEC,10,24,40,60.0,353,1,2.5,1,2.5,8.8,8.20,14.7,35.3,137.4,,2019
Tristan Gebbia,tristan-gebbia-1,/cfb/players/tristan-gebbia-1.html,Oregon State,Pac-12,4,38,60,63.3,347,2,3.3,1,1.7,5.8,5.70,9.1,86.8,119.6,,2019
Levi Williams,levi-williams-1,/cfb/players/levi-williams-1.html,Wyoming,MWC,3,19,39,48.7,343,3,7.7,2,5.1,8.8,8.03,18.1,114.3,137.7,,2019
Gavin Hardison,gavin-hardison-1,/cfb/players/gavin-hardison-1.html,UTEP,CUSA,2,27,61,44.3,335,1,1.6,0,0.0,5.5,5.82,12.4,167.5,95.8,,2019
Jawon Pass,jawon-pass-1,/cfb/players/jawon-pass-1.html,Louisville,ACC,2,24,46,52.2,330,4,8.7,1,2.2,7.2,7.93,13.8,165.0,136.8,,2019
Alex Delton,alex-delton-1,/cfb/players/alex-delton-1.html,Texas Christian,Big 12,6,27,50,54.0,318,0,0.0,1,2.0,6.4,5.46,11.8,53.0,103.4,,2019
Messiah deWeaver,messiah-deweaver-1,/cfb/players/messiah-deweaver-1.html,Old Dominion,CUSA,5,29,67,43.3,316,1,1.5,2,3.0,4.7,3.67,10.9,63.2,81.9,,2019
Jabari Laws,jabari-laws-1,/cfb/players/jabari-laws-1.html,Army,Ind,9,16,20,80.0,311,1,5.0,0,0.0,15.6,16.55,19.4,34.6,227.1,,2019
Deuce Wallace,deuce-wallace-2,/cfb/players/deuce-wallace-2.html,Vanderbilt,SEC,8,43,101,42.6,307,0,0.0,4,4.0,3.0,1.26,7.1,38.4,60.2,,2019
Nick Patti,nick-patti-3,/cfb/players/nick-patti-3.html,Pitt,ACC,6,26,43,60.5,301,3,7.0,1,2.3,7.0,7.35,11.6,50.2,137.6,,2019
Taylor Powell,taylor-powell-1,/cfb/players/taylor-powell-1.html,Missouri,SEC,6,29,62,46.8,297,1,1.6,2,3.2,4.8,3.66,10.2,49.5,85.9,,2019
Joey Yellen,joey-yellen-1,/cfb/players/joey-yellen-1.html,Arizona State,Pac-12,1,28,44,63.6,292,4,9.1,2,4.5,6.6,6.41,10.4,292.0,140.3,,2019
Steven Krajewski,steven-krajewski-1,/cfb/players/steven-krajewski-1.html,Connecticut,American,4,24,38,63.2,292,3,7.9,2,5.3,7.7,6.89,12.2,73.0,143.2,,2019
Michael Curtis,michael-curtis-2,/cfb/players/michael-curtis-2.html,Massachusetts,Ind,3,30,64,46.9,288,2,3.1,4,6.3,4.5,2.31,9.6,96.0,82.5,,2019
Chris Chugunov,chris-chugunov-1,/cfb/players/chris-chugunov-1.html,Ohio State,Big Ten,10,26,43,60.5,286,6,14.0,0,0.0,6.7,9.44,11.0,28.6,162.4,,2019
Emory Jones,emory-jones-1,/cfb/players/emory-jones-1.html,Florida,SEC,11,25,38,65.8,267,3,7.9,0,0.0,7.0,8.61,10.7,24.3,150.9,,2019
Stetson Bennett,stetson-bennett-1,/cfb/players/stetson-bennett-1.html,Georgia,SEC,5,20,27,74.1,260,2,7.4,1,3.7,9.6,9.44,13.0,52.0,172.0,,2019
Quincy Patterson,quincy-patterson-1,/cfb/players/quincy-patterson-1.html,Virginia Tech,ACC,7,14,37,37.8,257,2,5.4,1,2.7,6.9,6.81,18.4,36.7,108.6,,2019
Cristian Solano,cristian-solano-1,/cfb/players/cristian-solano-1.html,Nevada,MWC,11,25,41,61.0,248,2,4.9,2,4.9,6.0,4.83,9.9,22.5,118.1,,2019
Jai'ave Magalei,jaiave-magalei-1,/cfb/players/jaiave-magalei-1.html,Louisiana,Sun Belt,6,20,28,71.4,224,1,3.6,0,0.0,8.0,8.71,11.2,37.3,150.4,,2019
Jacob Zeno,jacob-zeno-1,/cfb/players/jacob-zeno-1.html,Baylor,Big 12,3,9,18,50.0,223,1,5.6,1,5.6,12.4,11.00,24.8,74.3,161.3,,2019
Will Levis,will-levis-1,/cfb/players/will-levis-1.html,Penn State,Big Ten,7,28,47,59.6,223,2,4.3,2,4.3,4.7,3.68,8.0,31.9,105.0,,2019
Phil Jurkovec,phil-jurkovec-1,/cfb/players/phil-jurkovec-1.html,Notre Dame,Ind,7,12,16,75.0,222,2,12.5,0,0.0,13.9,16.38,18.5,31.7,232.8,,2019
Chase Cunningham,chase-cunningham-1,/cfb/players/chase-cunningham-1.html,Middle Tennessee State,CUSA,5,17,32,53.1,221,2,6.3,1,3.1,6.9,6.75,13.0,44.2,125.5,,2019
Henry Colombi,henry-colombi-1,/cfb/players/henry-colombi-1.html,Utah State,MWC,6,20,29,69.0,221,2,6.9,1,3.4,7.6,7.45,11.1,36.8,148.8,,2019
D.J. Mack Jr.,dj-mack-jr-1,/cfb/players/dj-mack-jr-1.html,UCF,American,9,19,31,61.3,219,4,12.9,1,3.2,7.1,8.19,11.5,24.3,156.8,,2019
Brandt Hughes,brandt-hughes-1,/cfb/players/brandt-hughes-1.html,New Mexico,MWC,1,12,29,41.4,218,0,0.0,0,0.0,7.5,7.52,18.2,218.0,104.5,,2019
JT Daniels,jt-daniels-1,/cfb/players/jt-daniels-1.html,USC,Pac-12,1,25,34,73.5,215,1,2.9,1,2.9,6.3,5.59,8.6,215.0,130.5,,2019
Woody Barrett,woody-barrett-2,/cfb/players/woody-barrett-2.html,Kent State,MAC,9,21,41,51.2,214,3,7.3,0,0.0,5.2,6.68,10.2,23.8,119.2,,2019
Keon Howard,keon-howard-1,/cfb/players/keon-howard-1.html,Tulane,American,4,13,18,72.2,208,2,11.1,0,0.0,11.6,13.78,16.0,52.0,206.0,,2019
Tanner Mordecai,tanner-mordecai-1,/cfb/players/tanner-mordecai-1.html,Oklahoma,Big 12,6,16,26,61.5,207,2,7.7,0,0.0,8.0,9.50,12.9,34.5,153.8,,2019
Tate Whatley,tate-whatley-1,/cfb/players/tate-whatley-1.html,Southern Mississippi,CUSA,3,12,29,41.4,199,0,0.0,2,6.9,6.9,3.76,16.6,66.3,85.2,,2019
K.J. Jefferson,kj-jefferson-1,/cfb/players/kj-jefferson-1.html,Arkansas,SEC,3,14,31,45.2,197,0,0.0,1,3.2,6.4,4.90,14.1,65.7,92.1,,2019
Brennan Armstrong,brennan-armstrong-1,/cfb/players/brennan-armstrong-1.html,Virginia,ACC,7,15,20,75.0,196,1,5.0,2,10.0,9.8,6.30,13.1,28.0,153.8,,2019
Gerry Bohanon,gerry-bohanon-1,/cfb/players/gerry-bohanon-1.html,Baylor,Big 12,10,17,36,47.2,187,2,5.6,0,0.0,5.2,6.31,11.0,18.7,109.2,,2019
Lucas Johnson,lucas-johnson-2,/cfb/players/lucas-johnson-2.html,Georgia Tech,ACC,5,21,37,56.8,187,1,2.7,1,2.7,5.1,4.38,8.9,37.4,102.7,,2019
Tylan Morton,tylan-morton-1,/cfb/players/tylan-morton-1.html,South Alabama,Sun Belt,4,10,24,41.7,186,1,4.2,2,8.3,7.8,4.83,18.6,46.5,103.9,,2019
Nick Tronti,nick-tronti-1,/cfb/players/nick-tronti-1.html,Florida Atlantic,CUSA,11,17,22,77.3,180,2,9.1,1,4.5,8.2,7.95,10.6,16.4,166.9,,2019
JT Shrout,jt-shrout-1,/cfb/players/jt-shrout-1.html,Tennessee,SEC,5,13,27,48.1,179,1,3.7,0,0.0,6.6,7.37,13.8,35.8,116.1,,2019
Tobias Oliver,tobias-oliver-1,/cfb/players/tobias-oliver-1.html,Georgia Tech,ACC,12,11,26,42.3,177,0,0.0,2,7.7,6.8,3.35,16.1,14.8,84.1,,2019
Jason Bean,jason-bean-1,/cfb/players/jason-bean-1.html,North Texas,CUSA,7,22,35,62.9,176,3,8.6,3,8.6,5.0,2.89,8.0,25.1,116.2,,2019
Carson Baker,carson-baker-2,/cfb/players/carson-baker-2.html,San Diego State,MWC,2,19,24,79.2,172,1,4.2,0,0.0,7.2,8.00,9.1,86.0,153.1,,2019
Kaylan Wiggins,kaylan-wiggins-1,/cfb/players/kaylan-wiggins-1.html,Florida International,CUSA,10,15,27,55.6,172,0,0.0,0,0.0,6.4,6.37,11.5,17.2,109.1,,2019
Kirk Rygol,kirk-rygol-1,/cfb/players/kirk-rygol-1.html,South Florida,American,5,12,24,50.0,170,2,8.3,0,0.0,7.1,8.75,14.2,34.0,137.0,,2019
Dakereon Joyner,dakereon-joyner-1,/cfb/players/dakereon-joyner-1.html,South Carolina,SEC,8,16,28,57.1,168,0,0.0,0,0.0,6.0,6.00,10.5,21.0,107.5,,2019
Brandon Wimbush,brandon-wimbush-1,/cfb/players/brandon-wimbush-1.html,UCF,American,5,13,24,54.2,167,2,8.3,0,0.0,7.0,8.63,12.8,33.4,140.1,,2019
Justin Tomlin,justin-tomlin-1,/cfb/players/justin-tomlin-1.html,Georgia Southern,Sun Belt,7,12,26,46.2,162,0,0.0,0,0.0,6.2,6.23,13.5,23.1,98.5,,2019
Trae Hall,trae-hall-1,/cfb/players/trae-hall-1.html,New Mexico,MWC,4,15,28,53.6,162,4,14.3,2,7.1,5.8,5.43,10.8,40.5,135.0,,2019
Brett Kean,brett-kean-1,/cfb/players/brett-kean-1.html,Charlotte,CUSA,8,13,25,52.0,157,2,8.0,3,12.0,6.3,2.48,12.1,19.6,107.2,,2019
Andrew Marty,andrew-marty-1,/cfb/players/andrew-marty-1.html,Northwestern,Big Ten,5,14,22,63.6,150,2,9.1,2,9.1,6.8,4.55,10.7,30.0,132.7,,2019
Mike Schmidt,mike-schmidt-2,/cfb/players/mike-schmidt-2.html,Air Force,MWC,6,5,6,83.3,147,1,16.7,0,0.0,24.5,27.83,29.4,24.5,344.1,,2019
Connor Bazelak,connor-bazelak-1,/cfb/players/connor-bazelak-1.html,Missouri,SEC,3,15,21,71.4,144,0,0.0,0,0.0,6.9,6.86,9.6,48.0,129.0,,2019
Jack Allison,jack-allison-1,/cfb/players/jack-allison-1.html,West Virginia,Big 12,2,19,26,73.1,144,1,3.8,2,7.7,5.5,2.85,7.6,72.0,116.9,,2019
Tyler Shough,tyler-shough-1,/cfb/players/tyler-shough-1.html,Oregon,Pac-12,5,12,15,80.0,144,3,20.0,0,0.0,9.6,13.60,12.0,28.8,226.6,,2019
Jack West,jack-west-4,/cfb/players/jack-west-4.html,Stanford,Pac-12,2,15,32,46.9,143,0,0.0,0,0.0,4.5,4.47,9.5,71.5,84.4,,2019
Jake Bentley,jake-bentley-2,/cfb/players/jake-bentley-2.html,South Carolina,SEC,1,16,30,53.3,142,1,3.3,2,6.7,4.7,2.40,8.9,142.0,90.8,,2019
Luke McCaffrey,luke-mccaffrey-1,/cfb/players/luke-mccaffrey-1.html,Nebraska,Big Ten,4,9,12,75.0,142,2,16.7,0,0.0,11.8,15.17,15.8,35.5,229.4,,2019
Logan Holgorsen,logan-holgorsen-1,/cfb/players/logan-holgorsen-1.html,Houston,American,7,9,19,47.4,139,1,5.3,1,5.3,7.3,6.00,15.4,19.9,115.7,,2019
Austin Aune,austin-aune-1,/cfb/players/austin-aune-1.html,North Texas,CUSA,2,4,5,80.0,136,1,20.0,0,0.0,27.2,31.20,34.0,68.0,374.5,,2019
Christian Anderson,christian-anderson-2,/cfb/players/christian-anderson-2.html,Army,Ind,7,7,23,30.4,135,1,4.3,0,0.0,5.9,6.74,19.3,19.3,94.1,,2019
Nick Nash,nick-nash-1,/cfb/players/nick-nash-1.html,San Jose State,MWC,6,12,17,70.6,133,2,11.8,0,0.0,7.8,10.18,11.1,22.2,175.1,,2019
Zach Calzada,zach-calzada-1,/cfb/players/zach-calzada-1.html,Texas A&M,SEC,3,12,24,50.0,133,2,8.3,1,4.2,5.5,5.33,11.1,44.3,115.7,,2019
Cornelious Brown,cornelious-brown-1,/cfb/players/cornelious-brown-1.html,Georgia State,Sun Belt,4,11,28,39.3,130,0,0.0,1,3.6,4.6,3.04,11.8,32.5,71.1,,2019
Jack Lindsey,jack-lindsey-1,/cfb/players/jack-lindsey-1.html,Arkansas,SEC,11,13,30,43.3,126,3,10.0,0,0.0,4.2,6.20,9.7,11.5,111.6,,2019
Alex Thomson,alex-thomson-1,/cfb/players/alex-thomson-1.html,Marshall,CUSA,3,8,9,88.9,123,1,11.1,0,0.0,13.7,15.89,15.4,41.0,240.4,,2019
Mo Hasan,mo-hasan-1,/cfb/players/mo-hasan-1.html,Vanderbilt,SEC,2,7,11,63.6,120,1,9.1,0,0.0,10.9,12.73,17.1,60.0,185.3,,2019
Dylan McCaffrey,dylan-mccaffrey-1,/cfb/players/dylan-mccaffrey-1.html,Michigan,Big Ten,7,10,20,50.0,116,1,5.0,0,0.0,5.8,6.80,11.6,16.6,115.2,,2019
Manny Miles,manny-miles-1,/cfb/players/manny-miles-1.html,Kansas,Big 12,5,9,17,52.9,114,1,5.9,2,11.8,6.7,2.59,12.7,22.8,105.2,,2019
Connor Adair,connor-adair-1,/cfb/players/connor-adair-1.html,Memphis,American,5,10,15,66.7,109,0,0.0,0,0.0,7.3,7.27,10.9,21.8,127.7,,2019
Bryson Smith,bryson-smith-1,/cfb/players/bryson-smith-1.html,Houston,American,10,3,4,75.0,105,1,25.0,0,0.0,26.3,31.25,35.0,10.5,378.0,,2019
Gunnar Hoak,gunnar-hoak-1,/cfb/players/gunnar-hoak-1.html,Ohio State,Big Ten,4,6,6,100.0,104,1,16.7,0,0.0,17.3,20.67,17.3,26.0,300.6,,2019
John Stephen Jones,john-stephen-jones-1,/cfb/players/john-stephen-jones-1.html,Arkansas,SEC,3,13,26,50.0,101,2,7.7,1,3.8,3.9,3.69,7.8,33.7,100.3,,2019
Taulia Tagovailoa,taulia-tagovailoa-1,/cfb/players/taulia-tagovailoa-1.html,Alabama,SEC,5,9,12,75.0,100,1,8.3,0,0.0,8.3,10.00,11.1,20.0,172.5,,2019
Jovoni Johnson,jovoni-johnson-1,/cfb/players/jovoni-johnson-1.html,Rice,CUSA,4,10,18,55.6,97,1,5.6,0,0.0,5.4,6.50,9.7,24.3,119.2,,2019
Seth Boomer,seth-boomer-1,/cfb/players/seth-boomer-1.html,Tulsa,American,3,8,15,53.3,97,1,6.7,0,0.0,6.5,7.80,12.1,32.3,129.7,,2019
Jacob Huesman,jacob-huesman-1,/cfb/players/jacob-huesman-1.html,Appalachian State,Sun Belt,5,5,7,71.4,92,2,28.6,0,0.0,13.1,18.86,18.4,18.4,276.1,,2019
CJ Williams,cj-williams-2,/cfb/players/cj-williams-2.html,Navy,American,13,3,4,75.0,90,1,25.0,0,0.0,22.5,27.50,30.0,6.9,346.5,,2019
Gage Gubrud,gage-gubrud-1,/cfb/players/gage-gubrud-1.html,Washington State,Pac-12,2,10,13,76.9,89,1,7.7,0,0.0,6.8,8.38,8.9,44.5,159.8,,2019
Gunnar Watson,gunnar-watson-1,/cfb/players/gunnar-watson-1.html,Troy,Sun Belt,6,13,22,59.1,89,0,0.0,0,0.0,4.0,4.05,6.8,14.8,93.1,,2019
Tyler Desue,tyler-desue-1,/cfb/players/tyler-desue-1.html,Maryland,Big Ten,6,4,14,28.6,88,1,7.1,0,0.0,6.3,7.71,22.0,14.7,104.9,,2019
DeQuan Finn,dequan-finn-1,/cfb/players/dequan-finn-1.html,Toledo,MAC,3,6,12,50.0,86,0,0.0,0,0.0,7.2,7.17,14.3,28.7,110.2,,2019
Casey Thompson,casey-thompson-1,/cfb/players/casey-thompson-1.html,Texas,Big 12,5,8,12,66.7,84,0,0.0,0,0.0,7.0,7.00,10.5,16.8,125.5,,2019
Cord Sandberg,cord-sandberg-1,/cfb/players/cord-sandberg-1.html,Auburn,SEC,2,5,7,71.4,84,2,28.6,0,0.0,12.0,17.71,16.8,42.0,266.5,,2019
Jackson Williamson,jackson-williamson-1,/cfb/players/jackson-williamson-1.html,Miami (OH),MAC,6,8,19,42.1,84,0,0.0,2,10.5,4.4,-0.32,10.5,14.0,58.2,,2019
Spencer Rattler,spencer-rattler-1,/cfb/players/spencer-rattler-1.html,Oklahoma,Big 12,3,7,11,63.6,81,1,9.1,0,0.0,7.4,9.18,11.6,27.0,155.5,,2019
Jordan Travis,jordan-travis-1,/cfb/players/jordan-travis-1.html,Florida State,ACC,4,6,11,54.5,79,0,0.0,0,0.0,7.2,7.18,13.2,19.8,114.9,,2019
Quadry Jones,quadry-jones-1,/cfb/players/quadry-jones-1.html,UCF,American,3,3,3,100.0,78,1,33.3,0,0.0,26.0,32.67,26.0,26.0,428.4,,2019
