Player,Player_ID,Player_Link,team_name_abbr,conf_abbr,games,xpm,xpa,xp_pct,fgm,fga,fg_pct,kick_points,awards,Year
Brunno Reus,brunno-reus-1,/cfb/players/brunno-reus-1.html,Florida State,ACC,4,2,2,100.0,0,0,,2,,2025
Conor Donaghy,conor-donaghy-1,/cfb/players/conor-donaghy-1.html,Jacksonville State,CUSA,14,1,1,100.0,0,0,,1,,2025
Dane Efird,dane-efird-1,/cfb/players/dane-efird-1.html,Kansas,Big 12,1,1,1,100.0,0,0,,1,,2025
Daniel Jackson,daniel-jackson-6,/cfb/players/daniel-jackson-6.html,Minnesota,Big Ten,1,2,2,100.0,0,0,,2,,2025
Dino Beslagic,dino-beslagic-1,/cfb/players/dino-beslagic-1.html,Cincinnati,Big 12,1,2,2,100.0,0,0,,2,,2025
Hunter Herring,hunter-herring-1,/cfb/players/hunter-herring-1.html,Louisiana-Monroe,Sun Belt,10,0,1,0.0,0,0,,0,,2025
Ian Hershey,ian-hershey-1,/cfb/players/ian-hershey-1.html,Texas Tech,Big 12,4,3,3,100.0,0,0,,3,,2025
Jackson Courville,jackson-courville-1,/cfb/players/jackson-courville-1.html,Ohio State,Big Ten,2,4,4,100.0,0,0,,4,,2025
Jaffer Murphy,jaffer-murphy-1,/cfb/players/jaffer-murphy-1.html,UTSA,American,13,1,1,100.0,0,0,,1,,2025
Josh Turbyville,josh-turbyville-1,/cfb/players/josh-turbyville-1.html,Tennessee,SEC,13,3,3,100.0,0,0,,3,,2025
Justin Dewers,justin-dewers-1,/cfb/players/justin-dewers-1.html,Vanderbilt,SEC,4,1,1,100.0,0,0,,1,,2025
Kellan McLaughlin,kellan-mclaughlin-1,/cfb/players/kellan-mclaughlin-1.html,Miami (OH),MAC,14,1,1,100.0,0,0,,1,,2025
Kyle Lowe,kyle-lowe-1,/cfb/players/kyle-lowe-1.html,Virginia Tech,ACC,12,1,1,100.0,0,0,,1,,2025
Lucas Glassburn,lucas-glassburn-1,/cfb/players/lucas-glassburn-1.html,Temple,American,2,1,1,100.0,0,0,,1,,2025
Makenzie Ryan,makenzie-ryan-1,/cfb/players/makenzie-ryan-1.html,Louisiana-Monroe,Sun Belt,12,2,2,100.0,0,0,,2,,2025
Marcello Diomede,marcello-diomede-1,/cfb/players/marcello-diomede-1.html,Notre Dame,Ind,6,2,3,66.7,0,0,,2,,2025
Marlon Hauck,marlon-hauck-1,/cfb/players/marlon-hauck-1.html,Mississippi State,SEC,12,2,2,100.0,0,0,,2,,2025
Mason Rohmiller,mason-rohmiller-1,/cfb/players/mason-rohmiller-1.html,Vanderbilt,SEC,2,2,2,100.0,0,0,,2,,2025
Matthew Dennis,matthew-dennis-1,/cfb/players/matthew-dennis-1.html,Wake Forest,ACC,1,3,3,100.0,0,0,,3,,2025
Matthew Parker,matthew-parker-1,/cfb/players/matthew-parker-1.html,Penn State,Big Ten,1,1,1,100.0,0,0,,1,,2025
Mike Baker,mike-baker-2,/cfb/players/mike-baker-2.html,Ole Miss,SEC,3,3,3,100.0,0,0,,3,,2025
Nick Clegg,nick-clegg-1,/cfb/players/nick-clegg-1.html,San Diego State,MWC,1,1,1,100.0,0,0,,1,,2025
Noah McGough,noah-mcgough-1,/cfb/players/noah-mcgough-1.html,UCF,Big 12,1,1,1,100.0,0,0,,1,,2025
Noah Perez,noah-perez-1,/cfb/players/noah-perez-1.html,East Carolina,American,2,2,2,100.0,0,0,,2,,2025
Peter Notaro,peter-notaro-1,/cfb/players/peter-notaro-1.html,Alabama,SEC,2,5,5,100.0,0,0,,5,,2025
Quinn Castner,quinn-castner-1,/cfb/players/quinn-castner-1.html,Clemson,ACC,1,3,3,100.0,0,0,,3,,2025
Reid Schuback,reid-schuback-1,/cfb/players/reid-schuback-1.html,Alabama,SEC,2,1,1,100.0,0,0,,1,,2025
Ryan Capriotti,ryan-capriotti-1,/cfb/players/ryan-capriotti-1.html,Maryland,Big Ten,5,2,2,100.0,0,0,,2,,2025
Stone Eby,stone-eby-1,/cfb/players/stone-eby-1.html,SMU,ACC,13,2,2,100.0,0,0,,2,,2025
Travis Kenner,travis-kenner-1,/cfb/players/travis-kenner-1.html,Bowling Green,MAC,12,1,1,100.0,0,0,,1,,2025
Tucker Cornelius,tucker-cornelius-1,/cfb/players/tucker-cornelius-1.html,Alabama,SEC,1,1,1,100.0,0,0,,1,,2025
Will Rocha,will-rocha-1,/cfb/players/will-rocha-1.html,Miami (FL),ACC,1,1,1,100.0,0,0,,1,,2025
William Weisberg,william-weisberg-1,/cfb/players/william-weisberg-1.html,USC,Big Ten,1,2,2,100.0,0,0,,2,,2025
Zach Benedict,zach-benedict-1,/cfb/players/zach-benedict-1.html,Middle Tennessee State,CUSA,1,1,1,100.0,0,0,,1,,2025
Zach Schreiner,zach-schreiner-1,/cfb/players/zach-schreiner-1.html,Kentucky,SEC,1,1,1,100.0,0,0,,1,,2025
League Average,,,,,,,,98.6,,,76.6,,,2025
