Player,Player_ID,Player_Link,team_name_abbr,conf_abbr,games,xpm,xpa,xp_pct,fgm,fga,fg_pct,kick_points,awards,Year
Ezekeal Mata,ezekeal-mata-1,/cfb/players/ezekeal-mata-1.html,LSU,SEC,1,1,1,100.0,0,0,,1,,2022
Graham Dable,graham-dable-1,/cfb/players/graham-dable-1.html,Tulane,American,1,1,1,100.0,0,0,,1,,2022
Jace Feely,jace-feely-1,/cfb/players/jace-feely-1.html,Arizona State,Pac-12,4,1,1,100.0,0,0,,1,,2022
Jarrett Reeser,jarrett-reeser-1,/cfb/players/jarrett-reeser-1.html,San Diego State,MWC,3,1,1,100.0,0,0,,1,,2022
Jason Stricker,jason-stricker-1,/cfb/players/jason-stricker-1.html,Liberty,Ind,13,1,1,100.0,0,0,,1,,2022
Johan Silver,johan-silver-1,/cfb/players/johan-silver-1.html,Kent State,MAC,3,4,4,100.0,0,0,,4,,2022
Jonathan Weitz,jonathan-weitz-1,/cfb/players/jonathan-weitz-1.html,Clemson,ACC,1,1,1,100.0,0,0,,1,,2022
Joseph Firebaugh Jr.,joseph-firebaugh-jr-1,/cfb/players/joseph-firebaugh-jr-1.html,UCLA,Pac-12,2,2,2,100.0,0,0,,2,,2022
Josh Smith,josh-smith-19,/cfb/players/josh-smith-19.html,Kent State,MAC,12,1,1,100.0,0,0,,1,,2022
Keegan Shackford,keegan-shackford-1,/cfb/players/keegan-shackford-1.html,Iowa State,Big 12,9,1,1,100.0,0,0,,1,,2022
Liam Connor,liam-connor-1,/cfb/players/liam-connor-1.html,Boston College,ACC,7,0,1,0.0,0,0,,0,,2022
Parker Grothaus,parker-grothaus-1,/cfb/players/parker-grothaus-1.html,West Virginia,Big 12,12,2,3,66.7,0,0,,2,,2022
Reese Burkhardt,reese-burkhardt-1,/cfb/players/reese-burkhardt-1.html,UAB,CUSA,13,2,2,100.0,0,0,,2,,2022
Rhett Andersen,rhett-andersen-1,/cfb/players/rhett-andersen-1.html,Michigan,Big Ten,1,1,1,100.0,0,0,,1,,2022
Robert Gunn III,robert-gunn-iii-1,/cfb/players/robert-gunn-iii-1.html,Clemson,ACC,3,1,1,100.0,0,0,,1,,2022
Sean Meisler,sean-meisler-1,/cfb/players/sean-meisler-1.html,Marshall,Sun Belt,2,4,4,100.0,0,0,,4,,2022
Stephen Rusnak,stephen-rusnak-1,/cfb/players/stephen-rusnak-1.html,Michigan State,Big Ten,2,1,1,100.0,0,0,,1,,2022
Toby Wilson,toby-wilson-1,/cfb/players/toby-wilson-1.html,Tennessee,SEC,4,5,6,83.3,0,0,,5,,2022
Tommy Doman,tommy-doman-1,/cfb/players/tommy-doman-1.html,Michigan,Big Ten,4,2,2,100.0,0,0,,2,,2022
Trey Finison,trey-finison-1,/cfb/players/trey-finison-1.html,LSU,SEC,3,3,3,100.0,0,0,,3,,2022
Trey Gronotte,trey-gronotte-1,/cfb/players/trey-gronotte-1.html,Army,Ind,3,2,2,100.0,0,0,,2,,2022
Will Faris,will-faris-1,/cfb/players/will-faris-1.html,Vanderbilt,SEC,2,1,1,100.0,0,0,,1,,2022
Zach Murphy,zach-murphy-1,/cfb/players/zach-murphy-1.html,Wake Forest,ACC,13,3,3,100.0,0,0,,3,,2022
League Average,,,,,,,,97.9,,,76.6,,,2022
