Player,Player_ID,Player_Link,team_name_abbr,conf_abbr,games,rec,rec_yds,rec_yds_per_rec,rec_td,rec_yds_per_g,rush_att,rush_yds,rush_yds_per_att,rush_td,rush_yds_per_g,scrim_att,yds_from_scrimmage,scrim_yds_per_att,scrim_td,awards,Year
Ari Werts,ari-werts-1,/cfb/players/ari-werts-1.html,Georgia State,Sun Belt,12,22,275,12.5,0,22.9,0,0,,0,0.0,22,275,12.5,0,,2017
Isaiah Hodgins,isaiah-hodgins-1,/cfb/players/isaiah-hodgins-1.html,Oregon State,Pac-12,11,31,275,8.9,2,25.0,0,0,,0,0.0,31,275,8.9,2,,2017
Keith Mixon,keith-mixon-1,/cfb/players/keith-mixon-1.html,Mississippi State,SEC,8,18,275,15.3,1,34.4,2,13,6.5,0,1.6,20,288,14.4,1,,2017
Brenden Schooler,brenden-schooler-1,/cfb/players/brenden-schooler-1.html,Oregon,Pac-12,13,20,274,13.7,3,21.1,0,0,,0,0.0,20,274,13.7,3,,2017
Terry Wright,terry-wright-2,/cfb/players/terry-wright-2.html,Purdue,Big Ten,12,29,274,9.4,0,22.8,5,45,9.0,0,3.8,34,319,9.4,0,,2017
Deshaunte Jones,deshaunte-jones-1,/cfb/players/deshaunte-jones-1.html,Iowa State,Big 12,13,28,273,9.8,0,21.0,0,0,,0,0.0,28,273,9.8,0,,2017
Gregory Hogan,gregory-hogan-1,/cfb/players/gregory-hogan-1.html,New Mexico State,Sun Belt,12,26,272,10.5,1,22.7,0,0,,0,0.0,26,272,10.5,1,,2017
Maurice Ffrench,maurice-ffrench-1,/cfb/players/maurice-ffrench-1.html,Pitt,ACC,12,25,272,10.9,0,22.7,9,71,7.9,0,5.9,34,343,10.1,0,,2017
Omar Black,omar-black-1,/cfb/players/omar-black-1.html,Coastal Carolina,Sun Belt,9,20,271,13.6,2,30.1,0,0,,0,0.0,20,271,13.6,2,,2017
Jordan McCray,jordan-mccray-2,/cfb/players/jordan-mccray-2.html,South Alabama,Sun Belt,10,22,270,12.3,1,27.0,1,-9,-9.0,0,-0.9,23,261,11.3,1,,2017
Justin Holmes,justin-holmes-2,/cfb/players/justin-holmes-2.html,San Jose State,MWC,12,26,270,10.4,2,22.5,0,0,,0,0.0,26,270,10.4,2,,2017
Marlon Williams,marlon-williams-5,/cfb/players/marlon-williams-5.html,UCF,American,13,17,270,15.9,2,20.8,2,54,27.0,0,4.2,19,324,17.1,2,,2017
Blake Lynch,blake-lynch-1,/cfb/players/blake-lynch-1.html,Baylor,Big 12,12,17,269,15.8,1,22.4,1,-1,-1.0,0,-0.1,18,268,14.9,1,,2017
Malik Henry,malik-henry-1,/cfb/players/malik-henry-1.html,Georgia Southern,Sun Belt,10,20,268,13.4,1,26.8,1,2,2.0,0,0.2,21,270,12.9,1,,2017
Trestan Ebner,trestan-ebner-1,/cfb/players/trestan-ebner-1.html,Baylor,Big 12,11,20,267,13.4,3,24.3,23,121,5.3,2,11.0,43,388,9.0,5,,2017
Evan Butts,evan-butts-1,/cfb/players/evan-butts-1.html,Virginia,ACC,13,32,266,8.3,2,20.5,0,0,,0,0.0,32,266,8.3,2,,2017
Tyraiq Beals,tyraiq-beals-1,/cfb/players/tyraiq-beals-1.html,Connecticut,American,12,30,266,8.9,0,22.2,2,4,2.0,0,0.3,32,270,8.4,0,,2017
Eli Stove,eli-stove-1,/cfb/players/eli-stove-1.html,Auburn,SEC,14,29,265,9.1,0,18.9,30,315,10.5,2,22.5,59,580,9.8,2,,2017
Warren Jackson,warren-jackson-2,/cfb/players/warren-jackson-2.html,Colorado State,MWC,13,15,265,17.7,2,20.4,0,0,,0,0.0,15,265,17.7,2,,2017
Chris Lacy,chris-lacy-2,/cfb/players/chris-lacy-2.html,Oklahoma State,Big 12,12,20,264,13.2,0,22.0,1,26,26.0,0,2.2,21,290,13.8,0,,2017
D'Eriq King,deriq-king-1,/cfb/players/deriq-king-1.html,Houston,American,10,29,264,9.1,2,26.4,72,379,5.3,8,37.9,101,643,6.4,10,,2017
Jerry Jeudy,jerry-jeudy-1,/cfb/players/jerry-jeudy-1.html,Alabama,SEC,14,14,264,18.9,2,18.9,0,0,,0,0.0,14,264,18.9,2,,2017
Kelvin Smith,kelvin-smith-3,/cfb/players/kelvin-smith-3.html,North Texas,CUSA,14,27,264,9.8,0,18.9,0,0,,0,0.0,27,264,9.8,0,,2017
Jordan Thomas,jordan-thomas-6,/cfb/players/jordan-thomas-6.html,Mississippi State,SEC,13,22,263,12.0,3,20.2,0,0,,0,0.0,22,263,12.0,3,,2017
Ravian Pierce,ravian-pierce-1,/cfb/players/ravian-pierce-1.html,Syracuse,ACC,12,29,263,9.1,4,21.9,0,0,,0,0.0,29,263,9.1,4,,2017
Shaun Wilson,shaun-wilson-1,/cfb/players/shaun-wilson-1.html,Duke,ACC,13,36,263,7.3,4,20.2,162,818,5.0,6,62.9,198,1081,5.5,10,,2017
Chris Davis,chris-davis-12,/cfb/players/chris-davis-12.html,New Mexico,MWC,12,25,262,10.5,1,21.8,0,0,,0,0.0,25,262,10.5,1,,2017
Mike Dudek,mike-dudek-1,/cfb/players/mike-dudek-1.html,Illinois,Big Ten,7,24,262,10.9,1,37.4,0,0,,0,0.0,24,262,10.9,1,,2017
Ronnie Turner Jr.,ronnie-turner-jr-1,/cfb/players/ronnie-turner-jr-1.html,UAB,CUSA,13,28,262,9.4,1,20.2,0,0,,0,0.0,28,262,9.4,1,,2017
Daniel Helm,daniel-helm-1,/cfb/players/daniel-helm-1.html,Duke,ACC,13,22,261,11.9,2,20.1,0,0,,0,0.0,22,261,11.9,2,,2017
D'Marius Gillespie,dmarius-gillespie-1,/cfb/players/dmarius-gillespie-1.html,Louisiana-Monroe,Sun Belt,11,13,261,20.1,2,23.7,0,0,,0,0.0,13,261,20.1,2,,2017
Rona Cleveland,rona-cleveland-1,/cfb/players/rona-cleveland-1.html,Air Force,MWC,12,11,261,23.7,2,21.8,44,418,9.5,3,34.8,55,679,12.3,5,,2017
Kendal Keys,kendal-keys-1,/cfb/players/kendal-keys-1.html,Nevada-Las Vegas,MWC,12,27,260,9.6,3,21.7,0,0,,0,0.0,27,260,9.6,3,,2017
Devin Gentry,devin-gentry-1,/cfb/players/devin-gentry-1.html,Georgia State,Sun Belt,12,12,259,21.6,3,21.6,12,82,6.8,1,6.8,24,341,14.2,4,,2017
Phillip Lindsay,phillip-lindsay-1,/cfb/players/phillip-lindsay-1.html,Colorado,Pac-12,12,23,257,11.2,1,21.4,301,1474,4.9,14,122.8,324,1731,5.3,15,,2017
Talon Shumway,talon-shumway-1,/cfb/players/talon-shumway-1.html,BYU,Ind,11,25,257,10.3,0,23.4,0,0,,0,0.0,25,257,10.3,0,,2017
Miles Boykin,miles-boykin-1,/cfb/players/miles-boykin-1.html,Notre Dame,Ind,12,12,253,21.1,2,21.1,0,0,,0,0.0,12,253,21.1,2,,2017
Adrian Hardy,adrian-hardy-1,/cfb/players/adrian-hardy-1.html,Louisiana Tech,CUSA,9,18,251,13.9,1,27.9,1,1,1.0,0,0.1,19,252,13.3,1,,2017
Rueben Mwehla,rueben-mwehla-1,/cfb/players/rueben-mwehla-1.html,Idaho,Sun Belt,12,21,251,12.0,2,20.9,3,18,6.0,0,1.5,24,269,11.2,2,,2017
Deebo Samuel,deebo-samuel-1,/cfb/players/deebo-samuel-1.html,South Carolina,SEC,3,15,250,16.7,3,83.3,2,30,15.0,1,10.0,17,280,16.5,4,,2017
Jauan Wesley,jauan-wesley-1,/cfb/players/jauan-wesley-1.html,Northern Illinois,MAC,12,10,250,25.0,2,20.8,4,5,1.3,1,0.4,14,255,18.2,3,,2017
Kenny Young,kenny-young-2,/cfb/players/kenny-young-2.html,Miami (OH),MAC,11,27,250,9.3,2,22.7,145,781,5.4,6,71.0,172,1031,6.0,8,,2017
Kahale Warring,kahale-warring-1,/cfb/players/kahale-warring-1.html,San Diego State,MWC,13,18,248,13.8,3,19.1,0,0,,0,0.0,18,248,13.8,3,,2017
Tra Minter,tra-minter-1,/cfb/players/tra-minter-1.html,South Alabama,Sun Belt,12,22,247,11.2,1,20.6,107,341,3.2,1,28.4,129,588,4.6,2,,2017
Ethan Wolf,ethan-wolf-1,/cfb/players/ethan-wolf-1.html,Tennessee,SEC,12,24,246,10.3,3,20.5,0,0,,0,0.0,24,246,10.3,3,,2017
Josh Hammond,josh-hammond-1,/cfb/players/josh-hammond-1.html,Florida,SEC,10,18,246,13.7,0,24.6,0,0,,0,0.0,18,246,13.7,0,,2017
Lorenzo Joe,lorenzo-joe-1,/cfb/players/lorenzo-joe-1.html,Texas,Big 12,13,20,246,12.3,1,18.9,0,0,,0,0.0,20,246,12.3,1,,2017
Chuck Wade,chuck-wade-1,/cfb/players/chuck-wade-1.html,Wake Forest,ACC,13,19,245,12.9,1,18.8,0,0,,0,0.0,19,245,12.9,1,,2017
Durham Smythe,durham-smythe-1,/cfb/players/durham-smythe-1.html,Notre Dame,Ind,13,15,244,16.3,1,18.8,0,0,,0,0.0,15,244,16.3,1,,2017
Joe Reed,joe-reed-4,/cfb/players/joe-reed-4.html,Virginia,ACC,12,23,244,10.6,2,20.3,21,112,5.3,1,9.3,44,356,8.1,3,,2017
Connor Wedington,connor-wedington-1,/cfb/players/connor-wedington-1.html,Stanford,Pac-12,13,31,243,7.8,0,18.7,3,57,19.0,0,4.4,34,300,8.8,0,,2017
Kekoa Crawford,kekoa-crawford-1,/cfb/players/kekoa-crawford-1.html,Michigan,Big Ten,11,17,243,14.3,1,22.1,0,0,,0,0.0,17,243,14.3,1,,2017
Zack Moss,zack-moss-1,/cfb/players/zack-moss-1.html,Utah,Pac-12,13,29,243,8.4,0,18.7,214,1173,5.5,10,90.2,243,1416,5.8,10,,2017
Jaelan Austin,jaelan-austin-1,/cfb/players/jaelan-austin-1.html,Texas Christian,Big 12,14,15,242,16.1,0,17.3,0,0,,0,0.0,15,242,16.1,0,,2017
Tyler Mabry,tyler-mabry-2,/cfb/players/tyler-mabry-2.html,Buffalo,MAC,12,24,242,10.1,1,20.2,0,0,,0,0.0,24,242,10.1,1,,2017
Bryce Wolma,bryce-wolma-1,/cfb/players/bryce-wolma-1.html,Arizona,Pac-12,13,28,241,8.6,2,18.5,0,0,,0,0.0,28,241,8.6,2,,2017
Jacob Martinez,jacob-martinez-1,/cfb/players/jacob-martinez-1.html,Buffalo,MAC,11,17,241,14.2,1,21.9,1,1,1.0,0,0.1,18,242,13.4,1,,2017
Jordan Wilkins,jordan-wilkins-1,/cfb/players/jordan-wilkins-1.html,Ole Miss,SEC,12,26,241,9.3,1,20.1,155,1011,6.5,9,84.3,181,1252,6.9,10,,2017
Kylen Granson,kylen-granson-1,/cfb/players/kylen-granson-1.html,Rice,CUSA,9,18,241,13.4,0,26.8,6,51,8.5,0,5.7,24,292,12.2,0,,2017
Temi Alaka,temi-alaka-1,/cfb/players/temi-alaka-1.html,South Florida,American,12,16,241,15.1,2,20.1,0,0,,0,0.0,16,241,15.1,2,,2017
Ryan Nall,ryan-nail-1,/cfb/players/ryan-nail-1.html,Oregon State,Pac-12,11,27,240,8.9,2,21.8,165,810,4.9,8,73.6,192,1050,5.5,10,,2017
Savon Scarver,savon-scarver-1,/cfb/players/savon-scarver-1.html,Utah State,MWC,13,11,240,21.8,1,18.5,5,14,2.8,0,1.1,16,254,15.9,1,,2017
Obi Obialo,obi-obialo-1,/cfb/players/obi-obialo-1.html,Marshall,CUSA,10,19,238,12.5,0,23.8,0,0,,0,0.0,19,238,12.5,0,,2017
Jordon Brown,jordon-brown-1,/cfb/players/jordon-brown-1.html,North Carolina,ACC,12,29,237,8.2,0,19.8,138,613,4.4,4,51.1,167,850,5.1,4,,2017
Lawrence Cager,lawrence-cager-1,/cfb/players/lawrence-cager-1.html,Miami (FL),ACC,10,16,237,14.8,3,23.7,0,0,,0,0.0,16,237,14.8,3,,2017
Courtney Lark,courtney-lark-1,/cfb/players/courtney-lark-1.html,Houston,American,7,13,235,18.1,2,33.6,0,0,,0,0.0,13,235,18.1,2,,2017
Justin Stockton,justin-stockton-1,/cfb/players/justin-stockton-1.html,Texas Tech,Big 12,11,27,235,8.7,1,21.4,132,797,6.0,4,72.5,159,1032,6.5,5,,2017
Riley Lees,riley-lees-1,/cfb/players/riley-lees-1.html,Northwestern,Big Ten,13,18,235,13.1,2,18.1,3,0,0.0,0,0.0,21,235,11.2,2,,2017
Blake Bone,blake-bone-1,/cfb/players/blake-bone-1.html,Kentucky,SEC,11,13,234,18.0,2,21.3,0,0,,1,0.0,13,234,18.0,3,,2017
Frank Darby,frank-darby-1,/cfb/players/frank-darby-1.html,Arizona State,Pac-12,10,9,234,26.0,2,23.4,1,21,21.0,1,2.1,10,255,25.5,3,,2017
Myles Gaskin,myles-gaskin-1,/cfb/players/myles-gaskin-1.html,Washington,Pac-12,13,19,232,12.2,3,17.8,222,1380,6.2,21,106.2,241,1612,6.7,24,,2017
Chris Warren III,chris-warren-iii-1,/cfb/players/chris-warren-iii-1.html,Texas,Big 12,12,18,229,12.7,2,19.1,71,314,4.4,6,26.2,89,543,6.1,8,,2017
Henry Ruggs III,henry-ruggs-iii-1,/cfb/players/henry-ruggs-iii-1.html,Alabama,SEC,14,12,229,19.1,6,16.4,0,0,,0,0.0,12,229,19.1,6,,2017
Bryce Singleton,bryce-singleton-1,/cfb/players/bryce-singleton-1.html,Florida International,CUSA,12,17,228,13.4,3,19.0,0,0,,0,0.0,17,228,13.4,3,,2017
Xavier Brown,xavier-brown-2,/cfb/players/xavier-brown-2.html,Louisiana-Monroe,Sun Belt,11,21,228,10.9,2,20.7,0,0,,0,0.0,21,228,10.9,2,,2017
Xavier Ubosi,xavier-ubosi-1,/cfb/players/xavier-ubosi-1.html,UAB,CUSA,12,13,228,17.5,1,19.0,0,0,,0,0.0,13,228,17.5,1,,2017
Dazz Newsome,dazz-newsome-1,/cfb/players/dazz-newsome-1.html,North Carolina,ACC,9,18,227,12.6,0,25.2,8,52,6.5,0,5.8,26,279,10.7,0,,2017
Deddrick Thomas,deddrick-thomas-1,/cfb/players/deddrick-thomas-1.html,Mississippi State,SEC,13,22,227,10.3,4,17.5,2,8,4.0,0,0.6,24,235,9.8,4,,2017
Darrell Henderson,darrell-henderson-1,/cfb/players/darrell-henderson-1.html,Memphis,American,12,24,226,9.4,2,18.8,130,1154,8.9,9,96.2,154,1380,9.0,11,,2017
Mason Donaldson,mason-donaldson-1,/cfb/players/mason-donaldson-1.html,Connecticut,American,10,16,225,14.1,3,22.5,0,0,,0,0.0,16,225,14.1,3,,2017
Hunter Rison,hunter-rison-1,/cfb/players/hunter-rison-1.html,Michigan State,Big Ten,12,19,224,11.8,0,18.7,3,11,3.7,0,0.9,22,235,10.7,0,,2017
Terry Juniel,terry-juniel-1,/cfb/players/terry-juniel-1.html,UTEP,CUSA,12,23,224,9.7,0,18.7,2,4,2.0,0,0.3,25,228,9.1,0,,2017
Jared Sparks,jared-sparks-1,/cfb/players/jared-sparks-1.html,Purdue,Big Ten,13,19,222,11.7,0,17.1,23,123,5.3,0,9.5,42,345,8.2,0,,2017
Matt Sokol,matt-sokol-1,/cfb/players/matt-sokol-1.html,Michigan State,Big Ten,13,21,222,10.6,1,17.1,1,-4,-4.0,0,-0.3,22,218,9.9,1,,2017
Chase Harrell,chase-harrell-1,/cfb/players/chase-harrell-1.html,Kansas,Big 12,12,25,221,8.8,3,18.4,0,0,,0,0.0,25,221,8.8,3,,2017
C.J. Saunders,cj-saunders-1,/cfb/players/cj-saunders-1.html,Ohio State,Big Ten,12,17,221,13.0,1,18.4,0,0,,0,0.0,17,221,13.0,1,,2017
Michael Colubiale,michael-colubiale-1,/cfb/players/michael-colubiale-1.html,UCF,American,13,10,221,22.1,1,17.0,0,0,,0,0.0,10,221,22.1,1,,2017
Austin Roberts,austin-roberts-2,/cfb/players/austin-roberts-2.html,UCLA,Pac-12,10,19,220,11.6,2,22.0,1,-1,-1.0,0,-0.1,20,219,11.0,2,,2017
Aaron Young,aaron-young-3,/cfb/players/aaron-young-3.html,Duke,ACC,13,16,219,13.7,1,16.8,0,0,,0,0.0,16,219,13.7,1,,2017
Austin Walter,austin-walter-1,/cfb/players/austin-walter-1.html,Rice,CUSA,12,18,219,12.2,1,18.3,69,400,5.8,4,33.3,87,619,7.1,5,,2017
Hussein Howe,hussein-howe-1,/cfb/players/hussein-howe-1.html,East Carolina,American,12,30,219,7.3,0,18.3,96,419,4.4,3,34.9,126,638,5.1,3,,2017
Jarrod Jackson,jarrod-jackson-2,/cfb/players/jarrod-jackson-2.html,Louisiana,Sun Belt,12,18,219,12.2,2,18.3,0,0,,0,0.0,18,219,12.2,2,,2017
Jaylond Adams,jaylond-adams-1,/cfb/players/jaylond-adams-1.html,Southern Mississippi,CUSA,11,8,219,27.4,1,19.9,5,29,5.8,0,2.6,13,248,19.1,1,,2017
Stephen Sullivan,stephen-sullivan-1,/cfb/players/stephen-sullivan-1.html,LSU,SEC,13,11,219,19.9,1,16.8,2,5,2.5,1,0.4,13,224,17.2,2,,2017
Travis Homer,travis-homer-1,/cfb/players/travis-homer-1.html,Miami (FL),ACC,13,18,219,12.2,1,16.8,163,966,5.9,8,74.3,181,1185,6.5,9,,2017
Riley Ridley,riley-ridley-1,/cfb/players/riley-ridley-1.html,Georgia,SEC,14,14,218,15.6,2,15.6,1,5,5.0,0,0.4,15,223,14.9,2,,2017
Luke Mayock,luke-mayock-1,/cfb/players/luke-mayock-1.html,Miami (OH),MAC,11,14,215,15.4,1,19.5,0,0,,0,0.0,14,215,15.4,1,,2017
Donald Gray,donald-gray-1,/cfb/players/donald-gray-1.html,Mississippi State,SEC,8,24,214,8.9,3,26.8,0,0,,0,0.0,24,214,8.9,3,,2017
Dalton Schultz,dalton-schultz-1,/cfb/players/dalton-schultz-1.html,Stanford,Pac-12,13,22,212,9.6,3,16.3,0,0,,0,0.0,22,212,9.6,3,,2017
Jaron Johnson,jaron-johnson-1,/cfb/players/jaron-johnson-1.html,Eastern Michigan,MAC,12,23,212,9.2,1,17.7,0,0,,0,0.0,23,212,9.2,1,,2017
Anton Curtis,anton-curtis-1,/cfb/players/anton-curtis-1.html,Western Michigan,MAC,12,18,211,11.7,0,17.6,0,0,,0,0.0,18,211,11.7,0,,2017
Deondre Farrier,deondre-farrier-1,/cfb/players/deondre-farrier-1.html,East Carolina,American,9,24,211,8.8,3,23.4,2,20,10.0,0,2.2,26,231,8.9,3,,2017
T.L. Ford,tl-ford-1,/cfb/players/tl-ford-1.html,Charlotte,CUSA,12,15,211,14.1,2,17.6,0,0,,0,0.0,15,211,14.1,2,,2017
Kyle Davis,kyle-davis-3,/cfb/players/kyle-davis-3.html,Auburn,SEC,5,7,210,30.0,0,42.0,0,0,,0,0.0,7,210,30.0,0,,2017
Lynn Bowden Jr.,lynn-bowden-jr-1,/cfb/players/lynn-bowden-jr-1.html,Kentucky,SEC,13,17,210,12.4,0,16.2,12,37,3.1,0,2.8,29,247,8.5,0,,2017
Milan Richard,milan-richard-1,/cfb/players/milan-richard-1.html,Clemson,ACC,14,18,210,11.7,1,15.0,0,0,,0,0.0,18,210,11.7,1,,2017
Tyron Arnett,tyron-arnett-1,/cfb/players/tyron-arnett-1.html,Western Michigan,MAC,8,13,210,16.2,1,26.3,0,0,,0,0.0,13,210,16.2,1,,2017
Darrell Langham,darrell-langham-1,/cfb/players/darrell-langham-1.html,Miami (FL),ACC,13,11,209,19.0,2,16.1,0,0,,0,0.0,11,209,19.0,2,,2017
Matt Eaton,matt-eaton-1,/cfb/players/matt-eaton-1.html,Iowa State,Big 12,13,21,208,9.9,4,16.0,0,0,,0,0.0,21,208,9.9,4,,2017
Cam Sims,cam-sims-1,/cfb/players/cam-sims-1.html,Alabama,SEC,14,14,207,14.8,1,14.8,0,0,,0,0.0,14,207,14.8,1,,2017
Jordan Chunn,jordan-chunn-1,/cfb/players/jordan-chunn-1.html,Troy,Sun Belt,10,28,204,7.3,0,20.4,154,774,5.0,10,77.4,182,978,5.4,10,,2017
Soso Jamabo,soso-jamabo-1,/cfb/players/soso-jamabo-1.html,UCLA,Pac-12,10,17,204,12.0,0,20.4,90,446,5.0,6,44.6,107,650,6.1,6,,2017
Trevon Bradford,trevon-bradford-1,/cfb/players/trevon-bradford-1.html,Oregon State,Pac-12,11,11,204,18.5,0,18.5,1,36,36.0,0,3.3,12,240,20.0,0,,2017
Devin Singletary,devin-singletary-1,/cfb/players/devin-singletary-1.html,Florida Atlantic,CUSA,14,19,198,10.4,1,14.1,301,1920,6.4,32,137.1,320,2118,6.6,33,,2017
Cam Stewart,cam-stewart-1,/cfb/players/cam-stewart-1.html,UCF,American,12,6,197,32.8,1,16.4,0,0,,0,0.0,6,197,32.8,1,,2017
Dominique Heath,dominique-heath-1,/cfb/players/dominique-heath-1.html,Kansas State,Big 12,9,22,196,8.9,1,21.8,0,0,,0,0.0,22,196,8.9,1,,2017
Dominique Heath,dominique-heath-2,/cfb/players/dominique-heath-2.html,Kansas State,Big 12,12,22,196,8.9,1,16.3,0,0,,0,0.0,22,196,8.9,1,,2017
Hutch White,hutch-white-1,/cfb/players/hutch-white-1.html,Texas State,Sun Belt,12,15,196,13.1,0,16.3,3,15,5.0,0,1.3,18,211,11.7,0,,2017
Todd Boyd,todd-boyd-1,/cfb/players/todd-boyd-1.html,Georgia State,Sun Belt,12,16,195,12.2,0,16.3,0,0,,0,0.0,16,195,12.2,0,,2017
Andrew Celis,andrew-celis-1,/cfb/players/andrew-celis-1.html,Nevada,MWC,12,23,194,8.4,0,16.2,1,2,2.0,0,0.2,24,196,8.2,0,,2017
Geraud Sanders,geraud-sanders-1,/cfb/players/geraud-sanders-1.html,Air Force,MWC,11,9,194,21.6,3,17.6,0,2,,0,0.2,9,196,21.8,3,,2017
Kerryon Johnson,kerryon-johnson-1,/cfb/players/kerryon-johnson-1.html,Auburn,SEC,12,24,194,8.1,2,16.2,285,1391,4.9,18,115.9,309,1585,5.1,20,H-9,2017
Qadree Ollison,oadree-ollison-1,/cfb/players/oadree-ollison-1.html,Pitt,ACC,12,23,194,8.4,2,16.2,90,398,4.4,5,33.2,113,592,5.2,7,,2017
Randle Jones,randle-jones-1,/cfb/players/randle-jones-1.html,Temple,American,12,14,194,13.9,0,16.2,3,-4,-1.3,0,-0.3,17,190,11.2,0,,2017
Terry Swanson,terry-swanson-1,/cfb/players/terry-swanson-1.html,Toledo,MAC,13,20,194,9.7,0,14.9,242,1363,5.6,14,104.8,262,1557,5.9,14,,2017
Aaron Duckworth,aaron-duckworth-1,/cfb/players/aaron-duckworth-1.html,Idaho,Sun Belt,12,15,193,12.9,0,16.1,193,1025,5.3,4,85.4,208,1218,5.9,4,,2017
Derrion Grim,derrion-grim-1,/cfb/players/derrion-grim-1.html,Fresno State,MWC,11,13,193,14.8,1,17.5,1,5,5.0,0,0.5,14,198,14.1,1,,2017
Thurman Morbley,thurman-morbley-1,/cfb/players/thurman-morbley-1.html,Texas State,Sun Belt,5,14,192,13.7,0,38.4,3,25,8.3,0,5.0,17,217,12.8,0,,2017
Trayveon Williams,trayveon-williams-1,/cfb/players/trayveon-williams-1.html,Texas A&M,SEC,12,20,192,9.6,0,16.0,173,798,4.6,8,66.5,193,990,5.1,8,,2017
Isaiah Jones,isaiah-jones-1,/cfb/players/isaiah-jones-1.html,Southern Mississippi,CUSA,13,22,191,8.7,0,14.7,1,-2,-2.0,0,-0.2,23,189,8.2,0,,2017
Jamal Couch,jamal-couch-1,/cfb/players/jamal-couch-1.html,Mississippi State,SEC,13,10,191,19.1,2,14.7,0,0,,0,0.0,10,191,19.1,2,,2017
Jonathan Ifedi,jonathan-ifedi-1,/cfb/players/jonathan-ifedi-1.html,Georgia State,Sun Belt,9,20,190,9.5,0,21.1,0,0,,0,0.0,20,190,9.5,0,,2017
Jonathan Ifefdi,jonathan-ifefdi-1,/cfb/players/jonathan-ifefdi-1.html,Georgia State,Sun Belt,12,20,190,9.5,0,15.8,0,0,,0,0.0,20,190,9.5,0,,2017
Justice Hill,justice-hill-1,/cfb/players/justice-hill-1.html,Oklahoma State,Big 12,13,31,190,6.1,1,14.6,268,1467,5.5,15,112.8,299,1657,5.5,16,,2017
Aaron Mathews,aaron-mathews-1,/cfb/players/aaron-mathews-1.html,Pitt,ACC,11,16,189,11.8,0,17.2,0,0,,0,0.0,16,189,11.8,0,,2017
Jeremy Patton,jeremy-patton-1,/cfb/players/jeremy-patton-1.html,Arkansas,SEC,11,11,189,17.2,0,17.2,0,0,,0,0.0,11,189,17.2,0,,2017
Kelton Moore,kelton-moore-1,/cfb/players/kelton-moore-1.html,Nevada,MWC,12,19,189,9.9,1,15.8,164,855,5.2,4,71.3,183,1044,5.7,5,,2017
Obe Fortune,obe-fortune-1,/cfb/players/obe-fortune-1.html,Georgia Southern,Sun Belt,7,15,189,12.6,1,27.0,0,0,,0,0.0,15,189,12.6,1,,2017
Ralph Webb,ralph-webb-1,/cfb/players/ralph-webb-1.html,Vanderbilt,SEC,12,13,188,14.5,1,15.7,192,831,4.3,10,69.3,205,1019,5.0,11,,2017
Sa'Mory Collier,samory-collier-1,/cfb/players/samory-collier-1.html,South Alabama,Sun Belt,11,13,188,14.5,1,17.1,1,6,6.0,0,0.5,14,194,13.9,1,,2017
Stephen Carr,stephen-carr-2,/cfb/players/stephen-carr-2.html,USC,Pac-12,10,17,188,11.1,0,18.8,65,363,5.6,3,36.3,82,551,6.7,3,,2017
Andre Baccellia,andre-baccellia-1,/cfb/players/andre-baccellia-1.html,Washington,Pac-12,8,16,187,11.7,0,23.4,2,18,9.0,0,2.3,18,205,11.4,0,,2017
Ihmir Smith-Marsette,ihmir-smith-marsette-1,/cfb/players/ihmir-smith-marsette-1.html,Iowa,Big Ten,12,18,187,10.4,2,15.6,7,41,5.9,0,3.4,25,228,9.1,2,,2017
Lajuan Hunt,lajuan-hunt-1,/cfb/players/lajuan-hunt-1.html,Utah State,MWC,13,30,187,6.2,1,14.4,169,828,4.9,11,63.7,199,1015,5.1,12,,2017
Ronald Jones,ronald-jones-4,/cfb/players/ronald-jones-4.html,USC,Pac-12,13,14,187,13.4,1,14.4,261,1550,5.9,19,119.2,275,1737,6.3,20,,2017
Roshauud Paul,roshauud-paul-1,/cfb/players/roshauud-paul-1.html,Texas A&M,SEC,13,16,187,11.7,0,14.4,1,6,6.0,0,0.5,17,193,11.4,0,,2017
Gerold Bright,gerold-bright-1,/cfb/players/gerold-bright-1.html,Utah State,MWC,12,10,186,18.6,2,15.5,29,249,8.6,2,20.8,39,435,11.2,4,,2017
Quadree Henderson,quadree-henderson-1,/cfb/players/quadree-henderson-1.html,Pitt,ACC,12,17,186,10.9,0,15.5,36,251,7.0,0,20.9,53,437,8.2,0,,2017
Braeden West,braeden-west-1,/cfb/players/braeden-west-1.html,SMU,American,12,18,185,10.3,0,15.4,73,568,7.8,2,47.3,91,753,8.3,2,,2017
Ellis Richardson,ellis-richardson-1,/cfb/players/ellis-richardson-1.html,Georgia Southern,Sun Belt,12,9,185,20.6,3,15.4,0,0,,0,0.0,9,185,20.6,3,,2017
Marcus Armstrong-Brown,marcus-armstrong-brown-1,/cfb/players/marcus-armstrong-brown-1.html,Hawaii,MWC,11,24,184,7.7,1,16.7,0,0,,0,0.0,24,184,7.7,1,,2017
Khalil Newton,khalil-newton-1,/cfb/players/khalil-newton-1.html,Ball State,MAC,7,12,183,15.3,1,26.1,0,0,,0,0.0,12,183,15.3,1,,2017
Troy McCormick,troy-mccormick-1,/cfb/players/troy-mccormick-1.html,Utah,Pac-12,13,25,183,7.3,2,14.1,10,60,6.0,0,4.6,35,243,6.9,2,,2017
