Player,Player_ID,Player_Link,team_name_abbr,conf_abbr,games,rec,rec_yds,rec_yds_per_rec,rec_td,rec_yds_per_g,rush_att,rush_yds,rush_yds_per_att,rush_td,rush_yds_per_g,scrim_att,yds_from_scrimmage,scrim_yds_per_att,scrim_td,awards,Year
Joey Magnifico,joey-magnifico-1,/cfb/players/joey-magnifico-1.html,Memphis,American,13,9,85,9.4,2,6.5,0,0,,0,0.0,9,85,9.4,2,,2016
Mike Zunica,mike-zunica-1,/cfb/players/mike-zunica-1.html,Kansas,Big 12,12,5,85,17.0,1,7.1,0,0,,0,0.0,5,85,17.0,1,,2016
Nate Mullen,nate-mullen-1,/cfb/players/nate-mullen-1.html,Charlotte,CUSA,12,12,85,7.1,0,7.1,0,0,,0,0.0,12,85,7.1,0,,2016
Shelby Walker,shelby-walker-1,/cfb/players/shelby-walker-1.html,SMU,American,12,7,85,12.1,0,7.1,0,0,,0,0.0,7,85,12.1,0,,2016
Victor Gonzalez,victor-gonzalez-1,/cfb/players/victor-gonzalez-1.html,Nevada,MWC,6,2,85,42.5,0,14.2,0,0,,0,0.0,2,85,42.5,0,,2016
Demario McCall,demario-mccall-1,/cfb/players/demario-mccall-1.html,Ohio State,Big Ten,6,4,84,21.0,1,14.0,49,270,5.5,3,45.0,53,354,6.7,4,,2016
Gabe Fuselier,gabe-fuselier-1,/cfb/players/gabe-fuselier-1.html,Louisiana,Sun Belt,11,8,84,10.5,0,7.6,1,4,4.0,0,0.4,9,88,9.8,0,,2016
Joe Bacci,joe-bacci-1,/cfb/players/joe-bacci-1.html,Central Michigan,MAC,13,9,84,9.3,0,6.5,0,0,,0,0.0,9,84,9.3,0,,2016
Josh Rounds,josh-rounds-1,/cfb/players/josh-rounds-1.html,Tulane,American,12,6,84,14.0,0,7.0,125,758,6.1,7,63.2,131,842,6.4,7,,2016
Tyshawn Brown,tyshawn-brown-1,/cfb/players/tyshawn-brown-1.html,Middle Tennessee State,CUSA,11,5,84,16.8,1,7.6,0,0,,0,0.0,5,84,16.8,1,,2016
Warren Redix,warren-redix-1,/cfb/players/warren-redix-1.html,UTEP,CUSA,11,12,84,7.0,3,7.6,2,-1,-0.5,0,-0.1,14,83,5.9,3,,2016
Bryce Love,bryce-love-1,/cfb/players/bryce-love-1.html,Stanford,Pac-12,12,8,83,10.4,1,6.9,111,783,7.1,3,65.3,119,866,7.3,4,,2016
Justin McInnis,justin-mcinnis-1,/cfb/players/justin-mcinnis-1.html,Arkansas State,Sun Belt,13,10,83,8.3,1,6.4,0,0,,0,0.0,10,83,8.3,1,,2016
Lexington Thomas,lexington-thomas-1,/cfb/players/lexington-thomas-1.html,Nevada-Las Vegas,MWC,10,6,83,13.8,2,8.3,124,642,5.2,8,64.2,130,725,5.6,10,,2016
Luke Mayock,luke-mayock-1,/cfb/players/luke-mayock-1.html,Miami (OH),MAC,6,5,83,16.6,0,13.8,0,0,,0,0.0,5,83,16.6,0,,2016
Marlon Watts,marlon-watts-1,/cfb/players/marlon-watts-1.html,Louisiana Tech,CUSA,12,4,83,20.8,1,6.9,0,0,,0,0.0,4,83,20.8,1,,2016
Terry Juniel,terry-juniel-1,/cfb/players/terry-juniel-1.html,UTEP,CUSA,12,9,83,9.2,0,6.9,1,-3,-3.0,0,-0.3,10,80,8.0,0,,2016
Tommy Myers,tommy-myers-1,/cfb/players/tommy-myers-1.html,Connecticut,American,12,9,83,9.2,0,6.9,0,0,,0,0.0,9,83,9.2,0,,2016
Andrew Beck,andrew-beck-1,/cfb/players/andrew-beck-1.html,Texas,Big 12,12,4,82,20.5,2,6.8,0,0,,0,0.0,4,82,20.5,2,,2016
Blake Bone,blake-bone-1,/cfb/players/blake-bone-1.html,Kentucky,SEC,11,5,82,16.4,0,7.5,0,0,,0,0.0,5,82,16.4,0,,2016
Emmanuel Harris,emmanuel-harris-1,/cfb/players/emmanuel-harris-1.html,New Mexico,MWC,12,6,82,13.7,1,6.8,1,1,1.0,0,0.1,7,83,11.9,1,,2016
Jordan Cunningham,jordan-cunningham-1,/cfb/players/jordan-cunningham-1.html,North Carolina,ACC,10,6,82,13.7,0,8.2,0,0,,0,0.0,6,82,13.7,0,,2016
Michael Pittman Jr.,michael-pittman-jr-1,/cfb/players/michael-pittman-jr-1.html,USC,Pac-12,13,6,82,13.7,0,6.3,0,0,,0,0.0,6,82,13.7,0,,2016
Patrick Worstell,patrick-worstell-1,/cfb/players/patrick-worstell-1.html,California,Pac-12,8,9,82,9.1,0,10.3,0,0,,0,0.0,9,82,9.1,0,,2016
Shawn Poindexter,shawn-poindexter-1,/cfb/players/shawn-poindexter-1.html,Arizona,Pac-12,10,6,82,13.7,0,8.2,0,0,,0,0.0,6,82,13.7,0,,2016
Sterling Stowers,sterling-stowers-1,/cfb/players/sterling-stowers-1.html,Arkansas State,Sun Belt,12,11,82,7.5,1,6.8,1,-20,-20.0,0,-1.7,12,62,5.2,1,,2016
Chase Claypool,chase-claypool-1,/cfb/players/chase-claypool-1.html,Notre Dame,Ind,11,5,81,16.2,0,7.4,1,9,9.0,0,0.8,6,90,15.0,0,,2016
Chase Harrell,chase-harrell-1,/cfb/players/chase-harrell-1.html,Kansas,Big 12,12,5,81,16.2,2,6.8,0,0,,0,0.0,5,81,16.2,2,,2016
Jalen Hurd,jalen-hurd-1,/cfb/players/jalen-hurd-1.html,Tennessee,SEC,7,10,81,8.1,2,11.6,122,451,3.7,3,64.4,132,532,4.0,5,,2016
Jay Jay Wilson,jay-jay-wilson-1,/cfb/players/jay-jay-wilson-1.html,Arizona State,Pac-12,9,4,81,20.3,3,9.0,0,0,,0,0.0,4,81,20.3,3,,2016
Keith Ford,keith-ford-1,/cfb/players/keith-ford-1.html,Texas A&M,SEC,13,5,81,16.2,0,6.2,126,669,5.3,6,51.5,131,750,5.7,6,,2016
Kesean Strong,kesean-strong-1,/cfb/players/kesean-strong-1.html,Old Dominion,CUSA,11,6,81,13.5,0,7.4,3,-1,-0.3,0,-0.1,9,80,8.9,0,,2016
Michael Martens,michael-martens-1,/cfb/players/michael-martens-1.html,Fresno State,MWC,10,6,81,13.5,0,8.1,0,0,,0,0.0,6,81,13.5,0,,2016
Miles Boykin,miles-boykin-1,/cfb/players/miles-boykin-1.html,Notre Dame,Ind,11,6,81,13.5,1,7.4,0,0,,0,0.0,6,81,13.5,1,,2016
Van Edwards Jr.,van-edwards-jr-1,/cfb/players/van-edwards-jr-1.html,Akron,MAC,11,8,81,10.1,1,7.4,100,492,4.9,3,44.7,108,573,5.3,4,,2016
Jamaal Williams,jamaal-williams-1,/cfb/players/jamaal-williams-1.html,BYU,Ind,10,7,80,11.4,0,8.0,234,1375,5.9,12,137.5,241,1455,6.0,12,,2016
Kendall Ardoin,kendall-ardoin-1,/cfb/players/kendall-ardoin-1.html,Tulane,American,10,4,80,20.0,1,8.0,0,0,,0,0.0,4,80,20.0,1,,2016
Sam Brunner,sam-brunner-1,/cfb/players/sam-brunner-1.html,Ball State,MAC,12,8,80,10.0,1,6.7,0,0,,0,0.0,8,80,10.0,1,,2016
Teriyon Gipson,teriyon-gipson-1,/cfb/players/teriyon-gipson-1.html,New Mexico,MWC,11,9,80,8.9,1,7.3,145,1269,8.8,13,115.4,154,1349,8.8,14,,2016
Foster Moreau,foster-moreau-1,/cfb/players/foster-moreau-1.html,LSU,SEC,11,6,79,13.2,1,7.2,0,0,,0,0.0,6,79,13.2,1,,2016
Fred Coppet,fred-coppet-1,/cfb/players/fred-coppet-1.html,Bowling Green,MAC,12,15,79,5.3,0,6.6,204,1030,5.0,8,85.8,219,1109,5.1,8,,2016
John Williams,john-williams-16,/cfb/players/john-williams-16.html,Memphis,American,13,7,79,11.3,0,6.1,0,0,,0,0.0,7,79,11.3,0,,2016
Kelvin Smith,kelvin-smith-3,/cfb/players/kelvin-smith-3.html,North Texas,CUSA,10,7,79,11.3,2,7.9,0,0,,0,0.0,7,79,11.3,2,,2016
Taz Zettergren,taz-zettergren-1,/cfb/players/taz-zettergren-1.html,Ole Miss,SEC,11,4,79,19.8,0,7.2,0,0,,0,0.0,4,79,19.8,0,,2016
Vanel Dossous,vanel-dossous-1,/cfb/players/vanel-dossous-1.html,Bowling Green,MAC,11,9,79,8.8,0,7.2,0,0,,0,0.0,9,79,8.8,0,,2016
Zamore Zigler,zamore-zigler-1,/cfb/players/zamore-zigler-1.html,San Jose State,MWC,8,10,79,7.9,1,9.9,79,423,5.4,3,52.9,89,502,5.6,4,,2016
Isaiah Harris,isaiah-harris-1,/cfb/players/isaiah-harris-1.html,Kansas State,Big 12,5,10,78,7.8,0,15.6,0,0,,0,0.0,10,78,7.8,0,,2016
Jaymar Parrish,jaymar-parrish-1,/cfb/players/jaymar-parrish-1.html,Pitt,ACC,13,4,78,19.5,0,6.0,0,0,,0,0.0,4,78,19.5,0,,2016
Keigan Williams,keigan-williams-1,/cfb/players/keigan-williams-1.html,Georgia Southern,Sun Belt,11,5,78,15.6,0,7.1,0,0,,0,0.0,5,78,15.6,0,,2016
KJ Hall,kj-hall-1,/cfb/players/kj-hall-1.html,BYU,Ind,5,5,78,15.6,0,15.6,35,184,5.3,2,36.8,40,262,6.6,2,,2016
Ryan Santoro,ryan-santoro-1,/cfb/players/ryan-santoro-1.html,Virginia,ACC,12,9,78,8.7,1,6.5,0,0,,0,0.0,9,78,8.7,1,,2016
Terrell Green,terrell-green-1,/cfb/players/terrell-green-1.html,East Carolina,American,12,7,78,11.1,0,6.5,0,0,,0,0.0,7,78,11.1,0,,2016
T.J. Watkins,tj-watkins-2,/cfb/players/tj-watkins-2.html,Appalachian State,Sun Belt,6,8,78,9.8,0,13.0,0,0,,0,0.0,8,78,9.8,0,,2016
Doroland Dorceus,doroland-dorceus-1,/cfb/players/doroland-dorceus-1.html,Memphis,American,13,10,77,7.7,1,5.9,132,810,6.1,9,62.3,142,887,6.2,10,,2016
Joe Reed,joe-reed-4,/cfb/players/joe-reed-4.html,Virginia,ACC,12,4,77,19.3,0,6.4,2,3,1.5,0,0.3,6,80,13.3,0,,2016
Marcus Gaines,marcus-gaines-1,/cfb/players/marcus-gaines-1.html,Louisiana Tech,CUSA,6,6,77,12.8,1,12.8,0,0,,0,0.0,6,77,12.8,1,,2016
Tyler Siudzinski,tyler-siudzinski-1,/cfb/players/tyler-siudzinski-1.html,Texas State,Sun Belt,10,11,77,7.0,0,7.7,57,223,3.9,2,22.3,68,300,4.4,2,,2016
Adoree Jackson,adoree-jackson-1,/cfb/players/adoree-jackson-1.html,USC,Pac-12,13,2,76,38.0,1,5.8,7,51,7.3,0,3.9,9,127,14.1,1,AA,2016
Paul Lucas,paul-lucas-1,/cfb/players/paul-lucas-1.html,Oregon State,Pac-12,12,5,76,15.2,0,6.3,33,113,3.4,0,9.4,38,189,5.0,0,,2016
Ronald Jones,ronald-jones-4,/cfb/players/ronald-jones-4.html,USC,Pac-12,13,11,76,6.9,1,5.8,177,1082,6.1,12,83.2,188,1158,6.2,13,,2016
Shannon Brooks,shannon-brooks-1,/cfb/players/shannon-brooks-1.html,Minnesota,Big Ten,10,8,76,9.5,2,7.6,138,650,4.7,5,65.0,146,726,5.0,7,,2016
Shaun Wilson,shaun-wilson-1,/cfb/players/shaun-wilson-1.html,Duke,ACC,12,8,76,9.5,0,6.3,151,623,4.1,4,51.9,159,699,4.4,4,,2016
Bryan Reimers,bryan-reimers-1,/cfb/players/bryan-reimers-1.html,Nebraska,Big Ten,12,5,75,15.0,1,6.3,0,0,,0,0.0,5,75,15.0,1,,2016
D'Onta Foreman,donta-foreman-1,/cfb/players/donta-foreman-1.html,Texas,Big 12,11,7,75,10.7,0,6.8,323,2028,6.3,15,184.4,330,2103,6.4,15,"H-8,AA",2016
James Price,james-price-3,/cfb/players/james-price-3.html,Wyoming,MWC,12,6,75,12.5,0,6.3,0,0,,0,0.0,6,75,12.5,0,,2016
Lyndon Johnson,lyndon-johnson-1,/cfb/players/lyndon-johnson-1.html,Cincinnati,American,10,5,75,15.0,0,7.5,2,10,5.0,0,1.0,7,85,12.1,0,,2016
Cade Carney,cade-carney-1,/cfb/players/cade-carney-1.html,Wake Forest,ACC,10,12,74,6.2,0,7.4,156,589,3.8,6,58.9,168,663,3.9,6,,2016
Dakota Torres,dakota-torres-1,/cfb/players/dakota-torres-1.html,Hawaii,MWC,14,10,74,7.4,2,5.3,0,0,,0,0.0,10,74,7.4,2,,2016
David Yancey,david-yancey-2,/cfb/players/david-yancey-2.html,Purdue,Big Ten,9,6,74,12.3,0,8.2,7,26,3.7,0,2.9,13,100,7.7,0,,2016
Edward Pope,edward-pope-1,/cfb/players/edward-pope-1.html,Texas A&M,SEC,13,4,74,18.5,0,5.7,0,0,,0,0.0,4,74,18.5,0,,2016
Hyleck Foster,hyleck-foster-1,/cfb/players/hyleck-foster-1.html,Marshall,CUSA,11,15,74,4.9,1,6.7,68,291,4.3,1,26.5,83,365,4.4,2,,2016
Isaiah Wright,isaiah-wright-1,/cfb/players/isaiah-wright-1.html,Temple,American,12,8,74,9.3,0,6.2,42,232,5.5,1,19.3,50,306,6.1,1,,2016
Jamal Jeffery,jamal-jeffery-1,/cfb/players/jamal-jeffery-1.html,Texas A&M,SEC,8,6,74,12.3,0,9.3,0,0,,0,0.0,6,74,12.3,0,,2016
Stephon Brown,stephon-brown-1,/cfb/players/stephon-brown-1.html,Western Kentucky,CUSA,13,1,74,74.0,0,5.7,1,0,0.0,0,0.0,2,74,37.0,0,,2016
Terry Swanson,terry-swanson-1,/cfb/players/terry-swanson-1.html,Toledo,MAC,13,10,74,7.4,1,5.7,116,583,5.0,4,44.8,126,657,5.2,5,,2016
Austin Walter,austin-walter-1,/cfb/players/austin-walter-1.html,Rice,CUSA,12,13,73,5.6,2,6.1,68,343,5.0,4,28.6,81,416,5.1,6,,2016
Dee Anderson,dee-anderson-1,/cfb/players/dee-anderson-1.html,LSU,SEC,11,4,73,18.3,0,6.6,0,0,,0,0.0,4,73,18.3,0,,2016
De'Quan Hampton,dequan-hampton-1,/cfb/players/dequan-hampton-1.html,USC,Pac-12,12,7,73,10.4,2,6.1,0,0,,0,0.0,7,73,10.4,2,,2016
Jawon Hamilton,jawon-hamilton-1,/cfb/players/jawon-hamilton-1.html,UCF,American,13,17,73,4.3,0,5.6,139,495,3.6,4,38.1,156,568,3.6,4,,2016
Josh Anderson,josh-anderson-6,/cfb/players/josh-anderson-6.html,Troy,Sun Belt,13,14,73,5.2,1,5.6,56,280,5.0,3,21.5,70,353,5.0,4,,2016
Justin Bolus,justin-bolus-1,/cfb/players/justin-bolus-1.html,Charlotte,CUSA,11,8,73,9.1,2,6.6,0,0,,0,0.0,8,73,9.1,2,,2016
Miller Forristall,miller-forristall-1,/cfb/players/miller-forristall-1.html,Alabama,SEC,15,5,73,14.6,0,4.9,0,0,,0,0.0,5,73,14.6,0,,2016
Nathan Marcus,nathan-marcus-1,/cfb/players/nathan-marcus-1.html,Vanderbilt,SEC,13,11,73,6.6,1,5.6,0,0,,0,0.0,11,73,6.6,1,,2016
Sam Dobbs,sam-dobbs-1,/cfb/players/sam-dobbs-1.html,Vanderbilt,SEC,13,6,73,12.2,1,5.6,1,5,5.0,0,0.4,7,78,11.1,1,,2016
Trevor Stevens,trevor-stevens-1,/cfb/players/trevor-stevens-1.html,UTSA,CUSA,11,7,73,10.4,1,6.6,0,0,,0,0.0,7,73,10.4,1,,2016
Brian Williams,brian-williams-14,/cfb/players/brian-williams-14.html,Louisiana-Monroe,Sun Belt,6,3,72,24.0,0,12.0,0,0,,0,0.0,3,72,24.0,0,,2016
David Williams,david-williams-5,/cfb/players/david-williams-5.html,South Carolina,SEC,13,9,72,8.0,0,5.5,56,239,4.3,3,18.4,65,311,4.8,3,,2016
Juwan Washington,juwan-washington-1,/cfb/players/juwan-washington-1.html,San Diego State,MWC,14,3,72,24.0,1,5.1,55,441,8.0,6,31.5,58,513,8.8,7,,2016
Lorenzo Harrison,lorenzo-harrison-1,/cfb/players/lorenzo-harrison-1.html,Maryland,Big Ten,9,9,72,8.0,0,8.0,88,633,7.2,5,70.3,97,705,7.3,5,,2016
Malik Kimbrough,malik-kimbrough-1,/cfb/players/malik-kimbrough-1.html,Purdue,Big Ten,11,10,72,7.2,1,6.5,4,1,0.3,0,0.1,14,73,5.2,1,,2016
Blake Banham,blake-banham-1,/cfb/players/blake-banham-1.html,Eastern Michigan,MAC,9,7,71,10.1,0,7.9,61,294,4.8,2,32.7,68,365,5.4,2,,2016
Josh Aganon,josh-aganon-1,/cfb/players/josh-aganon-1.html,New Mexico State,Sun Belt,11,8,71,8.9,0,6.5,0,0,,0,0.0,8,71,8.9,0,,2016
O'Keeron Rutherford,okeeron-rutherford-1,/cfb/players/okeeron-rutherford-1.html,North Texas,CUSA,9,7,71,10.1,0,7.9,0,0,,0,0.0,7,71,10.1,0,,2016
Tyler Campbell,tyler-campbell-4,/cfb/players/tyler-campbell-4.html,Army,Ind,12,2,71,35.5,0,5.9,34,326,9.6,2,27.2,36,397,11.0,2,,2016
Ben Skowronek,ben-skowronek-1,/cfb/players/ben-skowronek-1.html,Northwestern,Big Ten,13,8,70,8.8,0,5.4,0,0,,0,0.0,8,70,8.8,0,,2016
Danzel Mckinley-Lewis,danzel-mckinley-lewis-1,/cfb/players/danzel-mckinley-lewis-1.html,Toledo,MAC,10,7,70,10.0,0,7.0,0,0,,0,0.0,7,70,10.0,0,,2016
Devonte Peete,devonte-peete-1,/cfb/players/devonte-peete-1.html,Louisville,ACC,13,4,70,17.5,0,5.4,0,0,,0,0.0,4,70,17.5,0,,2016
Hayden Jones,hayden-jones-2,/cfb/players/hayden-jones-2.html,UCF,American,12,5,70,14.0,0,5.8,1,5,5.0,0,0.4,6,75,12.5,0,,2016
Jordan Huff,jordan-huff-1,/cfb/players/jordan-huff-1.html,Northern Illinois,MAC,12,10,70,7.0,0,5.8,111,703,6.3,5,58.6,121,773,6.4,5,,2016
Juwan Johnson,juwan-johnson-1,/cfb/players/juwan-johnson-1.html,Penn State,Big Ten,14,2,70,35.0,0,5.0,0,0,,0,0.0,2,70,35.0,0,,2016
Nate Craig-Myers,nate-craig-myers-1,/cfb/players/nate-craig-myers-1.html,Auburn,SEC,11,4,70,17.5,1,6.4,0,0,,0,0.0,4,70,17.5,1,,2016
Noah Fant,noah-fant-1,/cfb/players/noah-fant-1.html,Iowa,Big Ten,10,9,70,7.8,1,7.0,0,0,,0,0.0,9,70,7.8,1,,2016
Zach Van Leeuwen,zach-van-leeuwen-1,/cfb/players/zach-van-leeuwen-1.html,Utah State,MWC,11,8,70,8.8,0,6.4,0,0,,0,0.0,8,70,8.8,0,,2016
Chavis Dawkins,chavis-dawkins-1,/cfb/players/chavis-dawkins-1.html,South Carolina,SEC,11,8,69,8.6,0,6.3,0,0,,0,0.0,8,69,8.6,0,,2016
Elijah Trosclair,elijah-trosclair-1,/cfb/players/elijah-trosclair-1.html,Nevada-Las Vegas,MWC,5,2,69,34.5,1,13.8,0,0,,0,0.0,2,69,34.5,1,,2016
Jeb Blazevich,jeb-blazevich-1,/cfb/players/jeb-blazevich-1.html,Georgia,SEC,13,6,69,11.5,0,5.3,0,0,,0,0.0,6,69,11.5,0,,2016
Jonathan Ward,jonathan-ward-3,/cfb/players/jonathan-ward-3.html,Central Michigan,MAC,8,8,69,8.6,0,8.6,36,200,5.6,2,25.0,44,269,6.1,2,,2016
Kamrin Solomon,kamrin-solomon-1,/cfb/players/kamrin-solomon-1.html,Florida Atlantic,CUSA,10,12,69,5.8,0,6.9,0,0,,0,0.0,12,69,5.8,0,,2016
Kylen Towner,kylen-towner-1,/cfb/players/kylen-towner-1.html,Western Kentucky,CUSA,14,5,69,13.8,0,4.9,1,3,3.0,0,0.2,6,72,12.0,0,,2016
Shayne Davern,shayne-davern-1,/cfb/players/shayne-davern-1.html,Air Force,MWC,12,4,69,17.3,0,5.8,116,475,4.1,4,39.6,120,544,4.5,4,,2016
D.J. Brown,dj-brown-3,/cfb/players/dj-brown-3.html,Northern Illinois,MAC,12,7,68,9.7,0,5.7,3,4,1.3,0,0.3,10,72,7.2,0,,2016
Evan Baylis,evan-baylis-1,/cfb/players/evan-baylis-1.html,Oregon,Pac-12,10,9,68,7.6,1,6.8,0,0,,0,0.0,9,68,7.6,1,,2016
Isaiah Graham,isaiah-graham-1,/cfb/players/isaiah-graham-1.html,Texas Christian,Big 12,6,6,68,11.3,0,11.3,1,0,0.0,0,0.0,7,68,9.7,0,,2016
Isaiah Graham,isaiah-graham-3,/cfb/players/isaiah-graham-3.html,Texas Christian,Big 12,9,6,68,11.3,0,7.6,1,0,0.0,0,0.0,7,68,9.7,0,,2016
Justin Crawford,justin-crawford-1,/cfb/players/justin-crawford-1.html,West Virginia,Big 12,13,14,68,4.9,1,5.2,163,1184,7.3,4,91.1,177,1252,7.1,5,,2016
Keith Corbin,keith-corbin-1,/cfb/players/keith-corbin-1.html,Houston,American,7,6,68,11.3,0,9.7,1,1,1.0,0,0.1,7,69,9.9,0,,2016
Algernon Brown,algernon-brown-1,/cfb/players/algernon-brown-1.html,BYU,Ind,12,6,67,11.2,0,5.6,16,43,2.7,0,3.6,22,110,5.0,0,,2016
Breck Turner,breck-turner-1,/cfb/players/breck-turner-1.html,Eastern Michigan,MAC,10,8,67,8.4,0,6.7,77,417,5.4,4,41.7,85,484,5.7,4,,2016
Brian Hill,brian-hill-4,/cfb/players/brian-hill-4.html,Wyoming,MWC,14,8,67,8.4,0,4.8,349,1860,5.3,22,132.9,357,1927,5.4,22,,2016
CJ Windham,cj-windham-1,/cfb/players/cj-windham-1.html,Middle Tennessee State,CUSA,13,6,67,11.2,0,5.2,0,0,,0,0.0,6,67,11.2,0,,2016
George Payne,george-payne-1,/cfb/players/george-payne-1.html,Southern Mississippi,CUSA,13,10,67,6.7,0,5.2,103,496,4.8,2,38.2,113,563,5.0,2,,2016
Jomon Dotson,jomon-dotson-1,/cfb/players/jomon-dotson-1.html,Washington,Pac-12,14,3,67,22.3,1,4.8,57,260,4.6,1,18.6,60,327,5.5,2,,2016
Leshun Daniels Jr.,leshun-daniels-jr-1,/cfb/players/leshun-daniels-jr-1.html,Iowa,Big Ten,13,8,67,8.4,0,5.2,213,1058,5.0,10,81.4,221,1125,5.1,10,,2016
Dalton Fackrell,dalton-fackrell-1,/cfb/players/dalton-fackrell-1.html,Colorado State,MWC,13,7,66,9.4,0,5.1,0,0,,0,0.0,7,66,9.4,0,,2016
De'Veon Smith,deveon-smith-1,/cfb/players/deveon-smith-1.html,Michigan,Big Ten,13,16,66,4.1,0,5.1,181,846,4.7,10,65.1,197,912,4.6,10,,2016
Hunter Marshall,hunter-marshall-2,/cfb/players/hunter-marshall-2.html,BYU,Ind,12,7,66,9.4,1,5.5,0,0,,0,0.0,7,66,9.4,1,,2016
Kendrick Dorn,kendrick-dorn-1,/cfb/players/kendrick-dorn-1.html,Georgia State,Sun Belt,9,11,66,6.0,0,7.3,31,110,3.5,1,12.2,42,176,4.2,1,,2016
Mike Carrigan,mike-carrigan-1,/cfb/players/mike-carrigan-1.html,Kent State,MAC,12,6,66,11.0,0,5.5,0,0,,0,0.0,6,66,11.0,0,,2016
Nigel Carter,nigel-carter-1,/cfb/players/nigel-carter-1.html,Tulsa,American,12,6,66,11.0,0,5.5,0,0,,0,0.0,6,66,11.0,0,,2016
Tarean Folston,tarean-folston-1,/cfb/players/tarean-folston-1.html,Notre Dame,Ind,10,8,66,8.3,0,6.6,77,334,4.3,2,33.4,85,400,4.7,2,,2016
Terry Googer,terry-googer-1,/cfb/players/terry-googer-1.html,South Carolina,SEC,11,7,66,9.4,0,6.0,0,0,,0,0.0,7,66,9.4,0,,2016
Winston Dimel,winston-dimel-1,/cfb/players/winston-dimel-1.html,Kansas State,Big 12,13,6,66,11.0,0,5.1,30,92,3.1,12,7.1,36,158,4.4,12,,2016
Austin Stewart,austin-stewart-1,/cfb/players/austin-stewart-1.html,Central Michigan,MAC,9,6,65,10.8,0,7.2,0,0,,0,0.0,6,65,10.8,0,,2016
Danny Friend,danny-friend-1,/cfb/players/danny-friend-1.html,Indiana,Big Ten,13,7,65,9.3,2,5.0,0,0,,0,0.0,7,65,9.3,2,,2016
Dionte Taylor,dionte-taylor-1,/cfb/players/dionte-taylor-1.html,Illinois,Big Ten,10,7,65,9.3,0,6.5,0,0,,0,0.0,7,65,9.3,0,,2016
Joe Walker,joe-walker-4,/cfb/players/joe-walker-4.html,Army,Ind,12,3,65,21.7,2,5.4,6,88,14.7,0,7.3,9,153,17.0,2,,2016
John Robinson-Woodgett,john-robinson-woodgett-1,/cfb/players/john-robinson-woodgett-1.html,Massachusetts,Ind,11,10,65,6.5,1,5.9,19,68,3.6,1,6.2,29,133,4.6,2,,2016
Joseph Yearby,joseph-yearby-1,/cfb/players/joseph-yearby-1.html,Miami (FL),ACC,13,10,65,6.5,0,5.0,102,608,6.0,7,46.8,112,673,6.0,7,,2016
Trevor Kanteman,trevor-kanteman-1,/cfb/players/trevor-kanteman-1.html,Nevada-Las Vegas,MWC,11,5,65,13.0,0,5.9,0,0,,0,0.0,5,65,13.0,0,,2016
Binjimen Victor,binjimen-victor-1,/cfb/players/binjimen-victor-1.html,Ohio State,Big Ten,5,4,64,16.0,1,12.8,0,0,,0,0.0,4,64,16.0,1,,2016
Johnston White,johnston-white-1,/cfb/players/johnston-white-1.html,Arkansas State,Sun Belt,12,7,64,9.1,0,5.3,105,472,4.5,5,39.3,112,536,4.8,5,,2016
Kennedy McKoy,kennedy-mckoy-1,/cfb/players/kennedy-mckoy-1.html,West Virginia,Big 12,13,9,64,7.1,1,4.9,73,472,6.5,4,36.3,82,536,6.5,5,,2016
CJ O'Grady,cj-ogrady-1,/cfb/players/cj-ogrady-1.html,Arkansas,SEC,7,3,63,21.0,1,9.0,0,0,,0,0.0,3,63,21.0,1,,2016
Gabe Myles,gabe-myles-1,/cfb/players/gabe-myles-1.html,Mississippi State,SEC,13,8,63,7.9,0,4.8,0,0,,0,0.0,8,63,7.9,0,,2016
Harrison Bryant,harrison-bryant-1,/cfb/players/harrison-bryant-1.html,Florida Atlantic,CUSA,12,6,63,10.5,0,5.3,0,0,,0,0.0,6,63,10.5,0,,2016
Jeremiah Booker,jeremiah-booker-1,/cfb/players/jeremiah-booker-1.html,Kansas,Big 12,10,9,63,7.0,0,6.3,0,0,,0,0.0,9,63,7.0,0,,2016
Mock Adams,mock-adams-1,/cfb/players/mock-adams-1.html,Appalachian State,Sun Belt,10,6,63,10.5,1,6.3,0,0,,0,0.0,6,63,10.5,1,,2016
Myles Washington,myles-washington-1,/cfb/players/myles-washington-1.html,Kent State,MAC,11,7,63,9.0,0,5.7,22,51,2.3,1,4.6,29,114,3.9,1,,2016
Ben Luckett,ben-luckett-1,/cfb/players/ben-luckett-1.html,Louisiana-Monroe,Sun Belt,11,10,62,6.2,0,5.6,120,450,3.8,5,40.9,130,512,3.9,5,,2016
Christian Payne,christian-payne-1,/cfb/players/christian-payne-1.html,Georgia,SEC,13,8,62,7.8,1,4.8,0,0,,0,0.0,8,62,7.8,1,,2016
C.J. Fuller,cj-fuller-1,/cfb/players/cj-fuller-1.html,Clemson,ACC,14,7,62,8.9,2,4.4,47,211,4.5,0,15.1,54,273,5.1,2,,2016
Darius Anderson,devin-anderson-2,/cfb/players/devin-anderson-2.html,East Carolina,American,11,9,62,6.9,1,5.6,57,258,4.5,2,23.5,66,320,4.8,3,,2016
John Mitchell,john-mitchell-1,/cfb/players/john-mitchell-1.html,Florida Atlantic,CUSA,11,6,62,10.3,1,5.6,0,0,,0,0.0,6,62,10.3,1,,2016
