Player,Player_ID,Player_Link,team_name_abbr,conf_abbr,games,rec,rec_yds,rec_yds_per_rec,rec_td,rec_yds_per_g,rush_att,rush_yds,rush_yds_per_att,rush_td,rush_yds_per_g,scrim_att,yds_from_scrimmage,scrim_yds_per_att,scrim_td,awards,Year
Samuel Emilus,samuel-emilus-1,/cfb/players/samuel-emilus-1.html,Louisiana Tech,CUSA,8,17,257,15.1,3,32.1,0,0,,0,0.0,17,257,15.1,3,,2021
Zion Bowens,zion-bowens-1,/cfb/players/zion-bowens-1.html,Hawaii,MWC,13,12,257,21.4,1,19.8,0,0,,0,0.0,12,257,21.4,1,,2021
Daylen Baldwin,daylen-baldwin-1,/cfb/players/daylen-baldwin-1.html,Michigan,Big Ten,14,17,256,15.1,2,18.3,0,0,,0,0.0,17,256,15.1,2,,2021
Jahleel Billingsley,jahleel-billingsley-1,/cfb/players/jahleel-billingsley-1.html,Alabama,SEC,15,17,256,15.1,3,17.1,0,0,,0,0.0,17,256,15.1,3,,2021
Mataeo Durant,mataeo-durant-1,/cfb/players/mataeo-durant-1.html,Duke,ACC,12,27,256,9.5,2,21.3,255,1241,4.9,9,103.4,282,1497,5.3,11,,2021
Shadrick Byrd,shadrick-byrd-1,/cfb/players/shadrick-byrd-1.html,Charlotte,CUSA,12,21,256,12.2,2,21.3,132,583,4.4,3,48.6,153,839,5.5,5,,2021
Ja'khi Douglas,jakhi-douglas-1,/cfb/players/jakhi-douglas-1.html,Florida State,ACC,12,14,255,18.2,1,21.3,7,6,0.9,0,0.5,21,261,12.4,1,,2021
Jalen Preston,jalen-preston-1,/cfb/players/jalen-preston-1.html,Texas A&M,SEC,12,17,255,15.0,2,21.3,0,0,,0,0.0,17,255,15.0,2,,2021
Javian Hester,javian-hester-1,/cfb/players/javian-hester-1.html,Missouri,SEC,14,15,255,17.0,2,18.2,0,0,,0,0.0,15,255,17.0,2,,2021
Kazmeir Allen,kazmeir-allen-1,/cfb/players/kazmeir-allen-1.html,UCLA,Pac-12,12,17,255,15.0,4,21.3,8,93,11.6,1,7.8,25,348,13.9,5,,2021
Sean Tucker,sean-tucker-2,/cfb/players/sean-tucker-2.html,Syracuse,ACC,12,20,255,12.8,2,21.3,246,1496,6.1,12,124.7,266,1751,6.6,14,,2021
Jayden Harrison,jayden-harrison-1,/cfb/players/jayden-harrison-1.html,Marshall,CUSA,13,23,254,11.0,2,19.5,0,0,,0,0.0,23,254,11.0,2,,2021
Keaton Mitchell,keaton-mitchell-1,/cfb/players/keaton-mitchell-1.html,East Carolina,American,12,22,253,11.5,1,21.1,174,1132,6.5,9,94.3,196,1385,7.1,10,,2021
De'Vion Warren,devion-warren-1,/cfb/players/devion-warren-1.html,Arkansas,SEC,13,16,252,15.8,0,19.4,5,42,8.4,0,3.2,21,294,14.0,0,,2021
Kyle Ford,kyle-ford-1,/cfb/players/kyle-ford-1.html,USC,Pac-12,8,19,252,13.3,2,31.5,0,0,,0,0.0,19,252,13.3,2,,2021
Rara Thomas,rara-thomas-1,/cfb/players/rara-thomas-1.html,Mississippi State,SEC,10,18,252,14.0,5,25.2,0,0,,0,0.0,18,252,14.0,5,,2021
Aubry Payne,aubry-payne-1,/cfb/players/aubry-payne-1.html,Georgia State,Sun Belt,12,25,251,10.0,7,20.9,1,0,0.0,0,0.0,26,251,9.7,7,,2021
Micah Bernard,micah-bernard-1,/cfb/players/micah-bernard-1.html,Utah,Pac-12,14,26,251,9.7,2,17.9,87,523,6.0,2,37.4,113,774,6.8,4,,2021
Cade Otton,cade-otton-1,/cfb/players/cade-otton-1.html,Washington,Pac-12,8,28,250,8.9,1,31.3,0,0,,0,0.0,28,250,8.9,1,,2021
Jaden Bray,jaden-bray-1,/cfb/players/jaden-bray-1.html,Oklahoma State,Big 12,11,13,250,19.2,2,22.7,0,0,,0,0.0,13,250,19.2,2,,2021
Damien Alford,damien-alford-1,/cfb/players/damien-alford-1.html,Syracuse,ACC,12,13,249,19.2,2,20.8,0,0,,0,0.0,13,249,19.2,2,,2021
Raheem Blackshear,raheem-blackshear-1,/cfb/players/raheem-blackshear-1.html,Virginia Tech,ACC,13,25,249,10.0,1,19.2,133,765,5.8,6,58.8,158,1014,6.4,7,,2021
Andrel Anthony,andrel-anthony-1,/cfb/players/andrel-anthony-1.html,Michigan,Big Ten,12,12,248,20.7,3,20.7,1,6,6.0,0,0.5,13,254,19.5,3,,2021
Solomon Enis,solomon-enis-1,/cfb/players/solomon-enis-1.html,Utah,Pac-12,11,22,248,11.3,1,22.5,0,0,,0,0.0,22,248,11.3,1,,2021
Christian Forde,christian-forde-1,/cfb/players/christian-forde-1.html,Mississippi State,SEC,8,19,247,13.0,0,30.9,0,0,,0,0.0,19,247,13.0,0,,2021
Kam Brown,kam-brown-1,/cfb/players/kam-brown-1.html,UCLA,Pac-12,12,17,247,14.5,2,20.6,0,0,,0,0.0,17,247,14.5,2,,2021
Rivaldo Fairweather,rivaldo-fairweather-1,/cfb/players/rivaldo-fairweather-1.html,Florida International,CUSA,9,16,247,15.4,1,27.4,0,0,,0,0.0,16,247,15.4,1,,2021
Tyler Goodson,tyler-goodson-1,/cfb/players/tyler-goodson-1.html,Iowa,Big Ten,13,31,247,8.0,1,19.0,256,1151,4.5,6,88.5,287,1398,4.9,7,,2021
Trent Pennix,trent-pennix-1,/cfb/players/trent-pennix-1.html,North Carolina State,ACC,12,17,246,14.5,3,20.5,3,48,16.0,0,4.0,20,294,14.7,3,,2021
Josh Cobbs,josh-cobbs-1,/cfb/players/josh-cobbs-1.html,Wyoming,MWC,11,25,245,9.8,1,22.3,1,0,0.0,0,0.0,26,245,9.4,1,,2021
Aron Cruickshank,aron-cruickshank-1,/cfb/players/aron-cruickshank-1.html,Rutgers,Big Ten,7,20,244,12.2,2,34.9,6,30,5.0,0,4.3,26,274,10.5,2,,2021
Dannis Jackson,dannis-jackson-1,/cfb/players/dannis-jackson-1.html,Ole Miss,SEC,11,12,244,20.3,2,22.2,0,0,,0,0.0,12,244,20.3,2,,2021
Taron Keith,taron-keith-1,/cfb/players/taron-keith-1.html,Bowling Green,MAC,12,26,244,9.4,1,20.3,34,91,2.7,0,7.6,60,335,5.6,1,,2021
Camren McDonald,camren-mcdonald-1,/cfb/players/camren-mcdonald-1.html,Florida State,ACC,12,24,243,10.1,2,20.3,0,2,,0,0.2,24,245,10.2,2,,2021
Christian Wells,christian-wells-1,/cfb/players/christian-wells-1.html,Appalachian State,Sun Belt,14,12,243,20.3,2,17.4,0,0,,0,0.0,12,243,20.3,2,,2021
Emery Simmons,emery-simmons-1,/cfb/players/emery-simmons-1.html,North Carolina,ACC,8,11,243,22.1,1,30.4,0,0,,0,0.0,11,243,22.1,1,,2021
Kenny McIntosh,kenny-mcintosh-1,/cfb/players/kenny-mcintosh-1.html,Georgia,SEC,14,22,242,11.0,2,17.3,58,328,5.7,3,23.4,80,570,7.1,5,,2021
Brycen Tremayne,brycen-tremayne-1,/cfb/players/brycen-tremayne-1.html,Stanford,Pac-12,5,19,240,12.6,5,48.0,0,0,,0,0.0,19,240,12.6,5,,2021
Ricky Person Jr.,ricky-person-jr-1,/cfb/players/ricky-person-jr-1.html,North Carolina State,ACC,12,28,240,8.6,2,20.0,135,636,4.7,5,53.0,163,876,5.4,7,,2021
Ron Cook Jr.,ron-cook-jr-1,/cfb/players/ron-cook-jr-1.html,Buffalo,MAC,12,24,240,10.0,1,20.0,88,438,5.0,3,36.5,112,678,6.1,4,,2021
Jakarius Caston,jakarius-caston-1,/cfb/players/jakarius-caston-1.html,Southern Mississippi,CUSA,12,16,239,14.9,1,19.9,3,-9,-3.0,0,-0.8,19,230,12.1,1,,2021
Traeshon Holden,traeshon-holden-1,/cfb/players/traeshon-holden-1.html,Alabama,SEC,15,21,239,11.4,1,15.9,0,0,,0,0.0,21,239,11.4,1,,2021
Cole Harrity,cole-harrity-1,/cfb/players/cole-harrity-1.html,New Mexico State,Ind,10,30,238,7.9,1,23.8,0,0,,0,0.0,30,238,7.9,1,,2021
Nikko Remigio,nikko-remigio-1,/cfb/players/nikko-remigio-1.html,California,Pac-12,11,38,238,6.3,2,21.6,7,57,8.1,0,5.2,45,295,6.6,2,,2021
Daniel Arias,daniel-arias-1,/cfb/players/daniel-arias-1.html,Colorado,Pac-12,12,19,237,12.5,1,19.8,2,1,0.5,0,0.1,21,238,11.3,1,,2021
CJ Windham,cj-windham-1,/cfb/players/cj-windham-1.html,Middle Tennessee State,CUSA,12,26,236,9.1,2,19.7,0,0,,0,0.0,26,236,9.1,2,,2021
Zeriah Beason,zeriah-beason-1,/cfb/players/zeriah-beason-1.html,Oregon State,Pac-12,13,20,236,11.8,1,18.2,0,0,,0,0.0,20,236,11.8,1,,2021
Demond Demas,demond-demas-1,/cfb/players/demond-demas-1.html,Texas A&M,SEC,9,15,235,15.7,1,26.1,0,0,,0,0.0,15,235,15.7,1,,2021
Boobie Curry,boobie-curry-1,/cfb/players/boobie-curry-1.html,Arizona,Pac-12,12,21,233,11.1,3,19.4,0,0,,0,0.0,21,233,11.1,3,,2021
Eli Pancol,eli-pancol-1,/cfb/players/eli-pancol-1.html,Duke,ACC,12,17,233,13.7,1,19.4,0,0,,0,0.0,17,233,13.7,1,,2021
Oscar Cardenas,oscar-cardenas-1,/cfb/players/oscar-cardenas-1.html,UTSA,CUSA,14,16,233,14.6,2,16.6,0,0,,0,0.0,16,233,14.6,2,,2021
Xazavian Valladay,xazavian-valladay-1,/cfb/players/xazavian-valladay-1.html,Wyoming,MWC,13,23,233,10.1,0,17.9,209,1070,5.1,6,82.3,232,1303,5.6,6,,2021
Aaron Turner,aaron-turner-2,/cfb/players/aaron-turner-2.html,Connecticut,Ind,12,33,232,7.0,0,19.3,1,22,22.0,0,1.8,34,254,7.5,0,,2021
Tyjon Lindsey,tyjon-lindsey-1,/cfb/players/tyjon-lindsey-1.html,Oregon State,Pac-12,10,16,232,14.5,3,23.2,5,17,3.4,1,1.7,21,249,11.9,4,,2021
Danzel Mckinley-Lewis,danzel-mckinley-lewis-1,/cfb/players/danzel-mckinley-lewis-1.html,Toledo,MAC,13,16,230,14.4,2,17.7,0,0,,0,0.0,16,230,14.4,2,,2021
Eric Gray,eric-gray-2,/cfb/players/eric-gray-2.html,Oklahoma,Big 12,13,23,229,10.0,2,17.6,78,412,5.3,2,31.7,101,641,6.3,4,,2021
Landry Weber,landry-weber-1,/cfb/players/landry-weber-1.html,Kansas State,Big 12,13,16,228,14.3,1,17.5,0,0,,0,0.0,16,228,14.3,1,,2021
Keith Pearson Jr.,keith-pearson-jr-1,/cfb/players/keith-pearson-jr-1.html,Charlotte,CUSA,12,13,227,17.5,3,18.9,3,18,6.0,0,1.5,16,245,15.3,3,,2021
Jalen Virgil,jalen-virgil-1,/cfb/players/jalen-virgil-1.html,Appalachian State,Sun Belt,12,15,226,15.1,1,18.8,2,-1,-0.5,0,-0.1,17,225,13.2,1,,2021
Jalin Hyatt,jalin-hyatt-1,/cfb/players/jalin-hyatt-1.html,Tennessee,SEC,13,21,226,10.8,2,17.4,1,10,10.0,0,0.8,22,236,10.7,2,,2021
Johnny Richardson,johnny-richardson-4,/cfb/players/johnny-richardson-4.html,UCF,American,13,25,226,9.0,1,17.4,104,733,7.0,3,56.4,129,959,7.4,4,,2021
Brenton Strange,brenton-strange-1,/cfb/players/brenton-strange-1.html,Penn State,Big Ten,13,20,225,11.3,3,17.3,0,0,,0,0.0,20,225,11.3,3,,2021
Jaylen Warren,jaylen-warren-1,/cfb/players/jaylen-warren-1.html,Oklahoma State,Big 12,14,25,225,9.0,0,16.1,256,1216,4.8,11,86.9,281,1441,5.1,11,,2021
Jeshaun Jones,jeshaun-jones-1,/cfb/players/jeshaun-jones-1.html,Maryland,Big Ten,6,18,224,12.4,0,37.3,0,0,,0,0.0,18,224,12.4,0,,2021
Luke Wysong,luke-wysong-1,/cfb/players/luke-wysong-1.html,New Mexico,MWC,11,24,224,9.3,0,20.4,25,112,4.5,0,10.2,49,336,6.9,0,,2021
Phat Watts,phat-watts-1,/cfb/players/phat-watts-1.html,Tulane,American,12,18,224,12.4,2,18.7,0,0,,0,0.0,18,224,12.4,2,,2021
Levi Falck,levi-falck-1,/cfb/players/levi-falck-1.html,Nebraska,Big Ten,12,18,223,12.4,1,18.6,1,18,18.0,0,1.5,19,241,12.7,1,,2021
Zyell Griffin,zyell-griffin-1,/cfb/players/zyell-griffin-1.html,Nevada-Las Vegas,MWC,9,11,223,20.3,2,24.8,0,0,,0,0.0,11,223,20.3,2,,2021
Anthony Queeley,anthony-queeley-1,/cfb/players/anthony-queeley-1.html,Syracuse,ACC,12,15,222,14.8,2,18.5,0,0,,0,0.0,15,222,14.8,2,,2021
Devin Culp,devin-culp-1,/cfb/players/devin-culp-1.html,Washington,Pac-12,12,20,222,11.1,1,18.5,0,0,,0,0.0,20,222,11.1,1,,2021
Nick Muse,nick-muse-1,/cfb/players/nick-muse-1.html,South Carolina,SEC,13,20,222,11.1,2,17.1,0,0,,0,0.0,20,222,11.1,2,,2021
Dacari Collins,dacari-collins-1,/cfb/players/dacari-collins-1.html,Clemson,ACC,9,16,221,13.8,0,24.6,0,0,,0,0.0,16,221,13.8,0,,2021
Dakereon Joyner,dakereon-joyner-1,/cfb/players/dakereon-joyner-1.html,South Carolina,SEC,13,24,221,9.2,1,17.0,18,77,4.3,0,5.9,42,298,7.1,1,,2021
Micah Davis,micah-davis-1,/cfb/players/micah-davis-1.html,Air Force,MWC,8,10,221,22.1,2,27.6,47,360,7.7,4,45.0,57,581,10.2,6,,2021
Craig Burt Jr.,craig-burt-jr-1,/cfb/players/craig-burt-jr-1.html,Western Kentucky,CUSA,14,13,220,16.9,1,15.7,0,0,,0,0.0,13,220,16.9,1,,2021
Jamire Calvin,jamire-calvin-1,/cfb/players/jamire-calvin-1.html,Mississippi State,SEC,13,29,220,7.6,3,16.9,0,0,,0,0.0,29,220,7.6,3,,2021
Jerome Ford,jerome-ford-1,/cfb/players/jerome-ford-1.html,Cincinnati,American,13,21,220,10.5,1,16.9,214,1319,6.2,19,101.5,235,1539,6.5,20,,2021
Kamari Morales,kamari-morales-1,/cfb/players/kamari-morales-1.html,North Carolina,ACC,13,24,220,9.2,5,16.9,0,0,,0,0.0,24,220,9.2,5,,2021
Princeton Fant,princeton-fant-1,/cfb/players/princeton-fant-1.html,Tennessee,SEC,13,16,220,13.8,1,16.9,0,0,,0,0.0,16,220,13.8,1,,2021
Mychal Cooper,mychal-cooper-1,/cfb/players/mychal-cooper-1.html,Navy,American,12,11,219,19.9,2,18.3,0,0,,0,0.0,11,219,19.9,2,,2021
Jerrion Ealy,jerrion-ealy-1,/cfb/players/jerrion-ealy-1.html,Ole Miss,SEC,12,32,218,6.8,2,18.2,133,768,5.8,5,64.0,165,986,6.0,7,,2021
Jevin Frett,jevin-frett-1,/cfb/players/jevin-frett-1.html,Louisiana-Monroe,Sun Belt,11,12,218,18.2,1,19.8,1,-3,-3.0,0,-0.3,13,215,16.5,1,,2021
Lincoln Sefcik,lincoln-sefcik-1,/cfb/players/lincoln-sefcik-1.html,South Alabama,Sun Belt,12,32,218,6.8,5,18.2,0,0,,0,0.0,32,218,6.8,5,,2021
Omarion Dollison,omarion-dollison-1,/cfb/players/omarion-dollison-1.html,South Florida,American,12,27,218,8.1,0,18.2,2,-2,-1.0,0,-0.2,29,216,7.4,0,,2021
Leddie Brown,leddie-brown-1,/cfb/players/leddie-brown-1.html,West Virginia,Big 12,12,36,217,6.0,1,18.1,223,1065,4.8,13,88.8,259,1282,4.9,14,,2021
Malik Davis,malik-davis-1,/cfb/players/malik-davis-1.html,Florida,SEC,12,23,217,9.4,2,18.1,92,487,5.3,5,40.6,115,704,6.1,7,,2021
Ryan Luehrman,ryan-luehrman-1,/cfb/players/ryan-luehrman-1.html,Ohio,MAC,12,20,217,10.9,0,18.1,0,0,,0,0.0,20,217,10.9,0,,2021
Tray Pettway,tray-pettway-1,/cfb/players/tray-pettway-1.html,Massachusetts,Ind,12,17,217,12.8,0,18.1,1,0,0.0,0,0.0,18,217,12.1,0,,2021
Dameon Pierce,dameon-pierce-1,/cfb/players/dameon-pierce-1.html,Florida,SEC,13,19,216,11.4,3,16.6,100,574,5.7,13,44.2,119,790,6.6,16,,2021
Ty Chandler,ty-chandler-1,/cfb/players/ty-chandler-1.html,North Carolina,ACC,13,15,216,14.4,1,16.6,182,1092,6.0,13,84.0,197,1308,6.6,14,,2021
Errol Rogers Jr.,errol-rogers-jr-1,/cfb/players/errol-rogers-jr-1.html,Louisiana,Sun Belt,12,26,215,8.3,0,17.9,0,0,,0,0.0,26,215,8.3,0,,2021
Teagan Quitoriano,teagan-quitoriano-1,/cfb/players/teagan-quitoriano-1.html,Oregon State,Pac-12,13,19,214,11.3,3,16.5,0,0,,0,0.0,19,214,11.3,3,,2021
Cyrus Habibi-Likio,cyrus-habibi-likio-1,/cfb/players/cyrus-habibi-likio-1.html,Boise State,MWC,11,23,213,9.3,0,19.4,107,374,3.5,2,34.0,130,587,4.5,2,,2021
Jaden Williams,jaden-williams-1,/cfb/players/jaden-williams-1.html,Boston College,ACC,12,19,213,11.2,3,17.8,0,0,,0,0.0,19,213,11.2,3,,2021
Theo Johnson,theo-johnson-1,/cfb/players/theo-johnson-1.html,Penn State,Big Ten,13,19,213,11.2,1,16.4,0,0,,0,0.0,19,213,11.2,1,,2021
Tyrell Shavers,tyrell-shavers-1,/cfb/players/tyrell-shavers-1.html,San Diego State,MWC,13,18,213,11.8,2,16.4,0,0,,0,0.0,18,213,11.8,2,,2021
Ty Jones,ty-jones-4,/cfb/players/ty-jones-4.html,Fresno State,MWC,13,19,211,11.1,1,16.2,0,0,,0,0.0,19,211,11.1,1,,2021
Caleb Chapman,caleb-chapman-2,/cfb/players/caleb-chapman-2.html,Texas A&M,SEC,6,13,210,16.2,0,35.0,0,0,,0,0.0,13,210,16.2,0,,2021
Trent Whittemore,trent-whittemore-1,/cfb/players/trent-whittemore-1.html,Florida,SEC,11,19,210,11.1,1,19.1,0,0,,0,0.0,19,210,11.1,1,,2021
Arland Bruce IV,arland-bruce-iv-1,/cfb/players/arland-bruce-iv-1.html,Iowa,Big Ten,14,25,209,8.4,1,14.9,10,65,6.5,3,4.6,35,274,7.8,4,,2021
Roderick Daniels Jr.,roderick-daniels-jr-1,/cfb/players/roderick-daniels-jr-1.html,SMU,American,12,17,209,12.3,1,17.4,0,0,,0,0.0,17,209,12.3,1,,2021
Troy Franklin,troy-franklin-2,/cfb/players/troy-franklin-2.html,Oregon,Pac-12,14,18,209,11.6,2,14.9,0,0,,0,0.0,18,209,11.6,2,,2021
Corey Dyches,corey-dyches-1,/cfb/players/corey-dyches-1.html,Maryland,Big Ten,13,19,208,10.9,4,16.0,0,0,,0,0.0,19,208,10.9,4,,2021
Davis Allen,davis-allen-1,/cfb/players/davis-allen-1.html,Clemson,ACC,13,28,208,7.4,3,16.0,0,0,,0,0.0,28,208,7.4,3,,2021
Jadon Thompson,jadon-thompson-1,/cfb/players/jadon-thompson-1.html,Cincinnati,American,12,14,208,14.9,0,17.3,0,0,,0,0.0,14,208,14.9,0,,2021
Kevin Davis,kevin-davis-8,/cfb/players/kevin-davis-8.html,Miami (OH),MAC,13,23,208,9.0,2,16.0,62,331,5.3,3,25.5,85,539,6.3,5,,2021
Thomaz Whitford,thomaz-whitford-1,/cfb/players/thomaz-whitford-1.html,New Mexico State,Ind,11,19,206,10.8,2,18.7,0,0,,0,0.0,19,206,10.8,2,,2021
Reynaldo Flores,reynaldo-flores-1,/cfb/players/reynaldo-flores-1.html,UTEP,CUSA,12,13,204,15.7,0,17.0,32,130,4.1,0,10.8,45,334,7.4,0,,2021
Bryce Kirtz,bryce-kirtz-1,/cfb/players/bryce-kirtz-1.html,Northwestern,Big Ten,5,19,203,10.7,0,40.6,1,4,4.0,0,0.8,20,207,10.4,0,,2021
Chance Luper,chance-luper-1,/cfb/players/chance-luper-1.html,Missouri,SEC,8,21,203,9.7,1,25.4,1,2,2.0,0,0.3,22,205,9.3,1,,2021
Melquise Stovall,melquise-stovall-1,/cfb/players/melquise-stovall-1.html,Pitt,ACC,10,16,203,12.7,1,20.3,1,7,7.0,0,0.7,17,210,12.4,1,,2021
Charles Williams,charles-williams-8,/cfb/players/charles-williams-8.html,Nevada-Las Vegas,MWC,12,13,202,15.5,0,16.8,254,1261,5.0,15,105.1,267,1463,5.5,15,,2021
Daniel Barker,daniel-barker-1,/cfb/players/daniel-barker-1.html,Illinois,Big Ten,12,18,202,11.2,4,16.8,3,18,6.0,1,1.5,21,220,10.5,5,,2021
Marcus Williams Jr.,marcus-williams-12,/cfb/players/marcus-williams-12.html,Louisiana Tech,CUSA,12,20,202,10.1,1,16.8,194,787,4.1,8,65.6,214,989,4.6,9,,2021
Shedro Louis,shedro-louis-1,/cfb/players/shedro-louis-1.html,Liberty,Ind,13,18,202,11.2,2,15.5,79,446,5.6,4,34.3,97,648,6.7,6,,2021
Zaquandre White,zaquandre-white-1,/cfb/players/zaquandre-white-1.html,South Carolina,SEC,12,19,202,10.6,3,16.8,88,583,6.6,2,48.6,107,785,7.3,5,,2021
Bryce Mitchell,bryce-mitchell-1,/cfb/players/bryce-mitchell-1.html,Toledo,MAC,8,15,201,13.4,2,25.1,1,12,12.0,0,1.5,16,213,13.3,2,,2021
CJ Lewis,cj-lewis-2,/cfb/players/cj-lewis-2.html,Boston College,ACC,8,13,201,15.5,0,25.1,0,0,,0,0.0,13,201,15.5,0,,2021
John Rhys Plumlee,john-rhys-plumlee-1,/cfb/players/john-rhys-plumlee-1.html,Ole Miss,SEC,13,19,201,10.6,0,15.5,9,72,8.0,0,5.5,28,273,9.8,0,,2021
Cavon Croom,cavon-croom-1,/cfb/players/cavon-croom-1.html,Bowling Green,MAC,12,18,200,11.1,0,16.7,0,0,,0,0.0,18,200,11.1,0,,2021
Dallin Holker,dallin-holker-1,/cfb/players/dallin-holker-1.html,BYU,Ind,13,14,200,14.3,1,15.4,1,15,15.0,0,1.2,15,215,14.3,1,,2021
Jermaine Brown Jr.,jermaine-brown-jr-1,/cfb/players/jermaine-brown-jr-1.html,UAB,CUSA,13,23,200,8.7,0,15.4,123,631,5.1,7,48.5,146,831,5.7,7,,2021
T.J. Chase,tj-chase-1,/cfb/players/tj-chase-1.html,Florida Atlantic,CUSA,12,14,200,14.3,2,16.7,0,0,,0,0.0,14,200,14.3,2,,2021
Trey Lowe,trey-lowe-1,/cfb/players/trey-lowe-1.html,Oregon State,Pac-12,13,23,200,8.7,0,15.4,56,359,6.4,1,27.6,79,559,7.1,1,,2021
Brashard Smith,brashard-smith-1,/cfb/players/brashard-smith-1.html,Miami (FL),ACC,12,14,199,14.2,2,16.6,6,23,3.8,0,1.9,20,222,11.1,2,,2021
Devaughn Cooper,devaughn-cooper-1,/cfb/players/devaughn-cooper-1.html,Syracuse,ACC,11,21,199,9.5,0,18.1,0,0,,0,0.0,21,199,9.5,0,,2021
Mookie Cooper,mookie-cooper-1,/cfb/players/mookie-cooper-1.html,Missouri,SEC,10,18,199,11.1,1,19.9,8,13,1.6,0,1.3,26,212,8.2,1,,2021
Tyler Allgeier,tyler-allgeier-1,/cfb/players/tyler-allgeier-1.html,BYU,Ind,13,28,199,7.1,0,15.3,276,1606,5.8,23,123.5,304,1805,5.9,23,,2021
Cameron Carroll,cameron-carroll-1,/cfb/players/cameron-carroll-1.html,Tulane,American,12,17,198,11.6,3,16.5,111,516,4.6,3,43.0,128,714,5.6,6,,2021
Malikhi Miller,malikhi-miller-1,/cfb/players/malikhi-miller-1.html,San Jose State,MWC,10,9,198,22.0,2,19.8,0,1,,0,0.1,9,199,22.1,2,,2021
Mason Tharp,mason-tharp-1,/cfb/players/mason-tharp-1.html,Texas Tech,Big 12,12,14,198,14.1,1,16.5,0,0,,0,0.0,14,198,14.1,1,,2021
Israel Abanikanda,israel-abanikanda-1,/cfb/players/israel-abanikanda-1.html,Pitt,ACC,13,24,197,8.2,1,15.2,123,651,5.3,7,50.1,147,848,5.8,8,,2021
Jaylon Redd,jaylon-redd-1,/cfb/players/jaylon-redd-1.html,Oregon,Pac-12,10,13,197,15.2,2,19.7,4,31,7.8,0,3.1,17,228,13.4,2,,2021
Jordan Kerley,jordan-kerley-1,/cfb/players/jordan-kerley-1.html,SMU,American,9,12,197,16.4,4,21.9,0,0,,0,0.0,12,197,16.4,4,,2021
Marcus Fleming,marcus-fleming-1,/cfb/players/marcus-fleming-1.html,Maryland,Big Ten,7,18,197,10.9,1,28.1,0,0,,0,0.0,18,197,10.9,1,,2021
Mycah Pittman,mycah-pittman-1,/cfb/players/mycah-pittman-1.html,Oregon,Pac-12,10,12,197,16.4,0,19.7,0,0,,0,0.0,12,197,16.4,0,,2021
Rahmir Johnson,rahmir-johnson-1,/cfb/players/rahmir-johnson-1.html,Nebraska,Big Ten,10,16,197,12.3,2,19.7,112,495,4.4,4,49.5,128,692,5.4,6,,2021
Zach Charbonnet,zach-charbonnet-1,/cfb/players/zach-charbonnet-1.html,UCLA,Pac-12,12,24,197,8.2,0,16.4,203,1137,5.6,13,94.8,227,1334,5.9,13,,2021
D'ionte Smith,dionte-smith-1,/cfb/players/dionte-smith-1.html,Missouri,SEC,14,8,195,24.4,1,13.9,2,4,2.0,1,0.3,10,199,19.9,2,,2021
Izayah Cummings,izayah-cummings-1,/cfb/players/izayah-cummings-1.html,Kentucky,SEC,13,14,195,13.9,3,15.0,0,0,,0,0.0,14,195,13.9,3,,2021
Adam Jones,adam-jones-2,/cfb/players/adam-jones-2.html,Arkansas State,Sun Belt,10,14,194,13.9,1,19.4,0,0,,0,0.0,14,194,13.9,1,,2021
Kearis Jackson,kearis-jackson-1,/cfb/players/kearis-jackson-1.html,Georgia,SEC,15,16,194,12.1,1,12.9,1,37,37.0,0,2.5,17,231,13.6,1,,2021
Terrance Dixon,terrance-dixon-1,/cfb/players/terrance-dixon-1.html,Georgia State,Sun Belt,13,20,194,9.7,1,14.9,3,15,5.0,0,1.2,23,209,9.1,1,,2021
Trace Bruckler,trace-bruckler-1,/cfb/players/trace-bruckler-1.html,New Mexico,MWC,11,15,194,12.9,3,17.6,0,0,,0,0.0,15,194,12.9,3,,2021
Emmanual Stevenson,emmanual-stevenson-1,/cfb/players/emmanual-stevenson-1.html,Arkansas State,Sun Belt,10,22,193,8.8,2,19.3,0,0,,0,0.0,22,193,8.8,2,,2021
Alec Holler,alec-holler-1,/cfb/players/alec-holler-1.html,UCF,American,13,19,192,10.1,3,14.8,0,0,,0,0.0,19,192,10.1,3,,2021
Hayden Pittman,hayden-pittman-1,/cfb/players/hayden-pittman-1.html,UAB,CUSA,13,22,192,8.7,1,14.8,0,0,,0,0.0,22,192,8.7,1,,2021
Ja'Corey Brooks,jacorey-brooks-1,/cfb/players/jacorey-brooks-1.html,Alabama,SEC,15,15,192,12.8,2,12.8,0,0,,0,0.0,15,192,12.8,2,,2021
Joey Hobert,joey-hobert-1,/cfb/players/joey-hobert-1.html,Washington State,Pac-12,13,15,192,12.8,1,14.8,0,0,,0,0.0,15,192,12.8,1,,2021
Drake Stoops,drake-stoops-1,/cfb/players/drake-stoops-1.html,Oklahoma,Big 12,10,16,191,11.9,2,19.1,0,0,,0,0.0,16,191,11.9,2,,2021
Emeka Egbuka,emeka-egbuka-1,/cfb/players/emeka-egbuka-1.html,Ohio State,Big Ten,10,9,191,21.2,0,19.1,0,0,,0,0.0,9,191,21.2,0,,2021
Isaac Rex,isaac-rex-1,/cfb/players/isaac-rex-1.html,BYU,Ind,12,18,191,10.6,3,15.9,0,0,,0,0.0,18,191,10.6,3,,2021
