Player,Player_ID,Player_Link,team_name_abbr,conf_abbr,games,rec,rec_yds,rec_yds_per_rec,rec_td,rec_yds_per_g,rush_att,rush_yds,rush_yds_per_att,rush_td,rush_yds_per_g,scrim_att,yds_from_scrimmage,scrim_yds_per_att,scrim_td,awards,Year
Shawn Abrams,shawn-abrams-1,/cfb/players/shawn-abrams-1.html,Florida International,CUSA,8,6,74,12.3,0,9.3,0,0,,0,0.0,6,74,12.3,0,,2015
Terry Googer,terry-googer-1,/cfb/players/terry-googer-1.html,South Carolina,SEC,11,5,74,14.8,0,6.7,0,0,,0,0.0,5,74,14.8,0,,2015
David Hood,david-hood-2,/cfb/players/david-hood-2.html,Temple,American,9,9,73,8.1,1,8.1,45,180,4.0,1,20.0,54,253,4.7,2,,2015
Jalen Harvey,jalen-harvey-2,/cfb/players/jalen-harvey-2.html,Arizona State,Pac-12,5,4,73,18.3,1,14.6,0,0,,0,0.0,4,73,18.3,1,,2015
Kyle Hoffman,kyle-hoffman-1,/cfb/players/kyle-hoffman-1.html,Charlotte,CUSA,12,6,73,12.2,0,6.1,0,0,,0,0.0,6,73,12.2,0,,2015
Lorenzo Joe,lorenzo-joe-1,/cfb/players/lorenzo-joe-1.html,Texas,Big 12,10,4,73,18.3,1,7.3,0,0,,0,0.0,4,73,18.3,1,,2015
Noah Togiai,noah-togiai-1,/cfb/players/noah-togiai-1.html,Oregon State,Pac-12,10,10,73,7.3,1,7.3,0,0,,0,0.0,10,73,7.3,1,,2015
Sam Brunner,sam-brunner-1,/cfb/players/sam-brunner-1.html,Ball State,MAC,12,7,73,10.4,0,6.1,0,0,,0,0.0,7,73,10.4,0,,2015
Bilal Marshall,bilal-marshall-1,/cfb/players/bilal-marshall-1.html,Purdue,Big Ten,9,7,72,10.3,0,8.0,1,-7,-7.0,0,-0.8,8,65,8.1,0,,2015
Brice Fackler,brice-fackler-1,/cfb/players/brice-fackler-1.html,Kent State,MAC,12,10,72,7.2,1,6.0,0,0,,0,0.0,10,72,7.2,1,,2015
Cedrick Lang,cedrick-lang-1,/cfb/players/cedrick-lang-1.html,UTEP,CUSA,12,11,72,6.5,1,6.0,0,0,,0,0.0,11,72,6.5,1,,2015
Dax Raymond,dax-raymond-1,/cfb/players/dax-raymond-1.html,Utah State,MWC,9,4,72,18.0,0,8.0,0,0,,0,0.0,4,72,18.0,0,,2015
Ian Bunting,ian-bunting-1,/cfb/players/ian-bunting-1.html,Michigan,Big Ten,10,5,72,14.4,0,7.2,0,0,,0,0.0,5,72,14.4,0,,2015
James Gardner,james-gardner-1,/cfb/players/james-gardner-1.html,Miami (OH),MAC,7,3,72,24.0,0,10.3,0,0,,0,0.0,3,72,24.0,0,,2015
Leon Allen,leon-allen-1,/cfb/players/leon-allen-1.html,Western Kentucky,CUSA,2,5,72,14.4,0,36.0,27,137,5.1,2,68.5,32,209,6.5,2,,2015
LeVante Bellamy,levante-bellamy-1,/cfb/players/levante-bellamy-1.html,Western Michigan,MAC,13,4,72,18.0,0,5.5,76,509,6.7,2,39.2,80,581,7.3,2,,2015
Zac Veatch,zac-veatch-1,/cfb/players/zac-veatch-1.html,Oklahoma State,Big 12,13,5,72,14.4,0,5.5,0,0,,0,0.0,5,72,14.4,0,,2015
Algernon Brown,algernon-brown-1,/cfb/players/algernon-brown-1.html,BYU,Ind,11,13,71,5.5,2,6.5,127,709,5.6,11,64.5,140,780,5.6,13,,2015
Charles Standberry,charles-standberry-1,/cfb/players/charles-standberry-1.html,Louisville,ACC,12,6,71,11.8,0,5.9,0,0,,0,0.0,6,71,11.8,0,,2015
Cole Hunt,cole-hunt-1,/cfb/players/cole-hunt-1.html,Rice,CUSA,12,9,71,7.9,1,5.9,0,0,,0,0.0,9,71,7.9,1,,2015
Dylan Keeney,dylan-keeney-1,/cfb/players/dylan-keeney-1.html,Colorado,Pac-12,12,6,71,11.8,0,5.9,0,0,,0,0.0,6,71,11.8,0,,2015
Elijah Hood,elijah-hood-1,/cfb/players/elijah-hood-1.html,North Carolina,ACC,14,13,71,5.5,0,5.1,219,1463,6.7,17,104.5,232,1534,6.6,17,,2015
Jeffery Wilson,jeffery-wilson-2,/cfb/players/jeffery-wilson-2.html,North Texas,CUSA,10,12,71,5.9,0,7.1,155,830,5.4,1,83.0,167,901,5.4,1,,2015
Josh Marriner,josh-marriner-1,/cfb/players/josh-marriner-1.html,Connecticut,American,11,8,71,8.9,0,6.5,17,31,1.8,0,2.8,25,102,4.1,0,,2015
Joshua Marriner,joshua-marriner-1,/cfb/players/joshua-marriner-1.html,Connecticut,American,10,8,71,8.9,0,7.1,17,31,1.8,0,3.1,25,102,4.1,0,,2015
Khalid Hill,khalid-hill-1,/cfb/players/khalid-hill-1.html,Michigan,Big Ten,11,4,71,17.8,0,6.5,0,0,,0,0.0,4,71,17.8,0,,2015
Newman Williams,newman-williams-1,/cfb/players/newman-williams-1.html,Akron,MAC,6,6,71,11.8,1,11.8,0,0,,0,0.0,6,71,11.8,1,,2015
Shamier Jeffery,shamier-jeffery-1,/cfb/players/shamier-jeffery-1.html,South Carolina,SEC,10,7,71,10.1,0,7.1,0,0,,0,0.0,7,71,10.1,0,,2015
Shock Linwood,shock-linwood-1,/cfb/players/shock-linwood-1.html,Baylor,Big 12,12,9,71,7.9,1,5.9,196,1329,6.8,10,110.8,205,1400,6.8,11,,2015
Terry Swanson,terry-swanson-1,/cfb/players/terry-swanson-1.html,Toledo,MAC,11,13,71,5.5,0,6.5,143,923,6.5,7,83.9,156,994,6.4,7,,2015
Tyler Siudzinski,tyler-siudzinski-1,/cfb/players/tyler-siudzinski-1.html,Texas State,Sun Belt,12,4,71,17.8,0,5.9,59,290,4.9,1,24.2,63,361,5.7,1,,2015
Uriah LeMay,uriah-lemay-1,/cfb/players/uriah-lemay-1.html,Charlotte,CUSA,7,6,71,11.8,0,10.1,0,0,,0,0.0,6,71,11.8,0,,2015
Conor Hundley,conor-hundley-1,/cfb/players/conor-hundley-1.html,Akron,MAC,13,7,70,10.0,0,5.4,202,911,4.5,10,70.1,209,981,4.7,10,,2015
Lawrence Cager,lawrence-cager-1,/cfb/players/lawrence-cager-1.html,Miami (FL),ACC,11,8,70,8.8,1,6.4,0,0,,0,0.0,8,70,8.8,1,,2015
Malik Roberson,malik-roberson-1,/cfb/players/malik-roberson-1.html,San Jose State,MWC,9,5,70,14.0,0,7.8,24,92,3.8,0,10.2,29,162,5.6,0,,2015
Mike Warren,mike-warren-2,/cfb/players/mike-warren-2.html,Iowa State,Big 12,12,14,70,5.0,0,5.8,227,1339,5.9,5,111.6,241,1409,5.8,5,,2015
Nick England,nick-england-2,/cfb/players/nick-england-2.html,Old Dominion,CUSA,7,7,70,10.0,0,10.0,0,0,,0,0.0,7,70,10.0,0,,2015
C.J. Worton,cj-worton-1,/cfb/players/cj-worton-1.html,Florida,SEC,5,4,69,17.3,2,13.8,0,0,,0,0.0,4,69,17.3,2,,2015
Herman Brunis,herman-brunis-1,/cfb/players/herman-brunis-1.html,Ohio,MAC,7,7,69,9.9,0,9.9,0,0,,0,0.0,7,69,9.9,0,,2015
Jordan Johnson,jordan-johnson-4,/cfb/players/jordan-johnson-4.html,Buffalo,MAC,12,9,69,7.7,0,5.8,172,811,4.7,12,67.6,181,880,4.9,12,,2015
Malcolm Robinson,malcolm-robinson-1,/cfb/players/malcolm-robinson-1.html,Buffalo,MAC,9,6,69,11.5,0,7.7,2,9,4.5,0,1.0,8,78,9.8,0,,2015
Mikell Lands-Davis,mikell-lands-davis-1,/cfb/players/mikell-lands-davis-1.html,Georgia Tech,ACC,7,7,69,9.9,1,9.9,18,40,2.2,0,5.7,25,109,4.4,1,,2015
Nick Westbrook,nick-westbrook-1,/cfb/players/nick-westbrook-1.html,Indiana,Big Ten,13,6,69,11.5,1,5.3,0,0,,0,0.0,6,69,11.5,1,,2015
Robbie Walker,robbie-walker-1,/cfb/players/robbie-walker-1.html,Ohio,MAC,10,8,69,8.6,0,6.9,0,0,,0,0.0,8,69,8.6,0,,2015
Xavier Brown,xavier-brown-2,/cfb/players/xavier-brown-2.html,Louisiana-Monroe,Sun Belt,10,8,69,8.6,1,6.9,0,0,,0,0.0,8,69,8.6,1,,2015
Daz'Mond Patterson,dazmond-patterson-1,/cfb/players/dazmond-patterson-1.html,Ohio,MAC,12,18,68,3.8,0,5.7,106,497,4.7,9,41.4,124,565,4.6,9,,2015
Jordan Parker,jordan-parker-1,/cfb/players/jordan-parker-1.html,Middle Tennessee State,CUSA,11,15,68,4.5,0,6.2,106,470,4.4,6,42.7,121,538,4.4,6,,2015
Joseph Parker,joseph-parker-2,/cfb/players/joseph-parker-2.html,Wyoming,MWC,12,7,68,9.7,0,5.7,1,0,0.0,0,0.0,8,68,8.5,0,,2015
Tommy Sweeney,tommy-sweeney-1,/cfb/players/tommy-sweeney-1.html,Boston College,ACC,12,5,68,13.6,0,5.7,0,0,,0,0.0,5,68,13.6,0,,2015
Colin Thompson,colin-thompson-2,/cfb/players/colin-thompson-2.html,Temple,American,14,5,67,13.4,0,4.8,0,0,,0,0.0,5,67,13.4,0,,2015
David Washington,david-washington-4,/cfb/players/david-washington-4.html,Old Dominion,CUSA,10,8,67,8.4,1,6.7,40,131,3.3,0,13.1,48,198,4.1,1,,2015
Kenny Young,kenny-young-2,/cfb/players/kenny-young-2.html,Miami (OH),MAC,12,13,67,5.2,0,5.6,65,284,4.4,0,23.7,78,351,4.5,0,,2015
Sharif Custis,sharif-custis-1,/cfb/players/sharif-custis-1.html,Massachusetts,MAC,9,6,67,11.2,0,7.4,0,0,,0,0.0,6,67,11.2,0,,2015
Trey Dye,trey-dye-1,/cfb/players/trey-dye-1.html,BYU,Ind,12,4,67,16.8,0,5.6,4,-1,-0.3,0,-0.1,8,66,8.3,0,,2015
Greg Taboada,greg-taboada-1,/cfb/players/greg-taboada-1.html,Stanford,Pac-12,14,5,66,13.2,2,4.7,0,0,,0,0.0,5,66,13.2,2,,2015
Jeffery Mead,jeffery-mead-1,/cfb/players/jeffery-mead-1.html,Oklahoma,Big 12,11,6,66,11.0,1,6.0,0,0,,0,0.0,6,66,11.0,1,,2015
Marquis Young,marquis-young-1,/cfb/players/marquis-young-1.html,Massachusetts,MAC,12,14,66,4.7,0,5.5,152,960,6.3,7,80.0,166,1026,6.2,7,,2015
Rennie Childs,rennie-childs-1,/cfb/players/rennie-childs-1.html,Oklahoma State,Big 12,12,8,66,8.3,0,5.5,72,281,3.9,2,23.4,80,347,4.3,2,,2015
Chris Davis,chris-davis-12,/cfb/players/chris-davis-12.html,New Mexico,MWC,9,6,65,10.8,0,7.2,1,-10,-10.0,0,-1.1,7,55,7.9,0,,2015
C.J. Jones,cj-jones-6,/cfb/players/cj-jones-6.html,UCF,American,12,11,65,5.9,0,5.4,93,339,3.6,1,28.3,104,404,3.9,1,,2015
Cody Hollister,cody-hollister-1,/cfb/players/cody-hollister-1.html,Arkansas,SEC,5,4,65,16.3,0,13.0,0,0,,0,0.0,4,65,16.3,0,,2015
Edward Pope,edward-pope-1,/cfb/players/edward-pope-1.html,Texas A&M,SEC,9,8,65,8.1,0,7.2,0,0,,0,0.0,8,65,8.1,0,,2015
Kelsey Young,kelsey-young-1,/cfb/players/kelsey-young-1.html,Boise State,MWC,13,8,65,8.1,0,5.0,101,511,5.1,8,39.3,109,576,5.3,8,,2015
Nyqwan Murray,nyqwan-murray-1,/cfb/players/nyqwan-murray-1.html,Florida State,ACC,4,6,65,10.8,0,16.3,0,0,,0,0.0,6,65,10.8,0,,2015
Taylor Marini,taylor-marini-2,/cfb/players/taylor-marini-2.html,Southern Mississippi,CUSA,13,6,65,10.8,1,5.0,0,0,,0,0.0,6,65,10.8,1,,2015
Christian Powell,christian-powell-1,/cfb/players/christian-powell-1.html,Colorado,Pac-12,13,6,64,10.7,0,4.9,71,339,4.8,4,26.1,77,403,5.2,4,,2015
Dan Monteroso,dan-monteroso-1,/cfb/players/dan-monteroso-1.html,Purdue,Big Ten,8,2,64,32.0,1,8.0,1,2,2.0,0,0.3,3,66,22.0,1,,2015
D'Onta Foreman,donta-foreman-1,/cfb/players/donta-foreman-1.html,Texas,Big 12,10,5,64,12.8,0,6.4,95,681,7.2,5,68.1,100,745,7.5,5,,2015
Emanuel Hall,emanuel-hall-1,/cfb/players/emanuel-hall-1.html,Missouri,SEC,11,8,64,8.0,0,5.8,0,0,,0,0.0,8,64,8.0,0,,2015
Freddie Stevenson,freddie-stevenson-1,/cfb/players/freddie-stevenson-1.html,Florida State,ACC,12,9,64,7.1,0,5.3,3,9,3.0,0,0.8,12,73,6.1,0,,2015
Thaddeous Thompson,thaddeous-thompson-1,/cfb/players/thaddeous-thompson-1.html,North Texas,CUSA,12,7,64,9.1,0,5.3,0,0,,0,0.0,7,64,9.1,0,,2015
Travon McMillian,travon-mcmillian-1,/cfb/players/travon-mcmillian-1.html,Virginia Tech,ACC,13,12,64,5.3,1,4.9,200,1042,5.2,7,80.2,212,1106,5.2,8,,2015
Tshumbi Johnson,tshumbi-johnson-1,/cfb/players/tshumbi-johnson-1.html,Cincinnati,American,10,4,64,16.0,0,6.4,0,0,,0,0.0,4,64,16.0,0,,2015
Tyler Carmona,tyler-carmona-1,/cfb/players/tyler-carmona-1.html,Navy,American,13,3,64,21.3,1,4.9,0,0,,0,0.0,3,64,21.3,1,,2015
Valdez Showers,valdez-showers-1,/cfb/players/valdez-showers-1.html,Florida,SEC,14,6,64,10.7,0,4.6,0,0,,0,0.0,6,64,10.7,0,,2015
David Lucero,david-lucero-1,/cfb/players/david-lucero-1.html,Boise State,MWC,11,4,63,15.8,0,5.7,0,0,,0,0.0,4,63,15.8,0,,2015
Devon Johnson,devon-johnson-1,/cfb/players/devon-johnson-1.html,Marshall,CUSA,8,6,63,10.5,1,7.9,94,593,6.3,5,74.1,100,656,6.6,6,,2015
Dontre Wilson,dontre-wilson-1,/cfb/players/dontre-wilson-1.html,Ohio State,Big Ten,9,7,63,9.0,0,7.0,0,0,,0,0.0,7,63,9.0,0,,2015
Ismail Saleem,ismail-saleem-1,/cfb/players/ismail-saleem-1.html,Troy,Sun Belt,12,7,63,9.0,0,5.3,0,0,,0,0.0,7,63,9.0,0,,2015
Corey Smith,corey-smith-6,/cfb/players/corey-smith-6.html,Ohio State,Big Ten,4,5,62,12.4,0,15.5,0,0,,0,0.0,5,62,12.4,0,,2015
Devine Ozigbo,devine-ozigbo-1,/cfb/players/devine-ozigbo-1.html,Nebraska,Big Ten,10,5,62,12.4,0,6.2,39,216,5.5,1,21.6,44,278,6.3,1,,2015
Fred McRae,fred-mcrae-1,/cfb/players/fred-mcrae-1.html,Miami (OH),MAC,7,7,62,8.9,1,8.9,2,8,4.0,0,1.1,9,70,7.8,1,,2015
Jacques Patrick,jacques-patrick-1,/cfb/players/jacques-patrick-1.html,Florida State,ACC,8,6,62,10.3,0,7.8,63,314,5.0,5,39.3,69,376,5.4,5,,2015
Shaquille Harris,shaquille-harris-1,/cfb/players/shaquille-harris-1.html,Massachusetts,MAC,9,6,62,10.3,0,6.9,0,0,,0,0.0,6,62,10.3,0,,2015
Ahmad Fulwood,ahmad-fulwood-1,/cfb/players/ahmad-fulwood-1.html,Florida,SEC,14,6,61,10.2,0,4.4,0,0,,0,0.0,6,61,10.2,0,,2015
Charles Walker,charles-walker-4,/cfb/players/charles-walker-4.html,Kentucky,SEC,12,5,61,12.2,0,5.1,0,0,,0,0.0,5,61,12.2,0,,2015
Cole Cook,cole-cook-1,/cfb/players/cole-cook-1.html,North Carolina State,ACC,13,6,61,10.2,0,4.7,0,0,,0,0.0,6,61,10.2,0,,2015
Cywettnie Brown,cywettnie-brown-1,/cfb/players/cywettnie-brown-1.html,Ball State,MAC,6,3,61,20.3,1,10.2,0,0,,0,0.0,3,61,20.3,1,,2015
Josh Rounds,josh-rounds-1,/cfb/players/josh-rounds-1.html,Tulane,American,12,8,61,7.6,0,5.1,35,207,5.9,1,17.3,43,268,6.2,1,,2015
Kennedy Williams,kennedy-williams-1,/cfb/players/kennedy-williams-1.html,Utah State,MWC,13,6,61,10.2,0,4.7,3,16,5.3,0,1.2,9,77,8.6,0,,2015
Kirk Merritt,kirk-merritt-1,/cfb/players/kirk-merritt-1.html,Oregon,Pac-12,11,5,61,12.2,0,5.5,3,13,4.3,0,1.2,8,74,9.3,0,,2015
Michael Means Jr.,michael-means-jr-1,/cfb/players/michael-means-jr-1.html,Akron,MAC,8,5,61,12.2,0,7.6,1,-4,-4.0,0,-0.5,6,57,9.5,0,,2015
Zach Van Leeuwen,zach-van-leeuwen-1,/cfb/players/zach-van-leeuwen-1.html,Utah State,MWC,11,6,61,10.2,1,5.5,0,0,,0,0.0,6,61,10.2,1,,2015
Zack Langer,zack-langer-1,/cfb/players/zack-langer-1.html,Tulsa,American,11,4,61,15.3,0,5.5,201,777,3.9,18,70.6,205,838,4.1,18,,2015
Jarred Craft,jarred-craft-1,/cfb/players/jarred-craft-1.html,Louisiana Tech,CUSA,10,9,60,6.7,1,6.0,58,230,4.0,1,23.0,67,290,4.3,2,,2015
Jarveon Williams,jarveon-williams-1,/cfb/players/jarveon-williams-1.html,UTSA,CUSA,11,9,60,6.7,0,5.5,173,1042,6.0,8,94.7,182,1102,6.1,8,,2015
Kalen Ballage,kalen-ballage-1,/cfb/players/kalen-ballage-1.html,Arizona State,Pac-12,10,12,60,5.0,0,6.0,125,653,5.2,4,65.3,137,713,5.2,4,,2015
K.D. Edenfield,kd-edenfield-1,/cfb/players/kd-edenfield-1.html,Troy,Sun Belt,12,9,60,6.7,1,5.0,0,0,,0,0.0,9,60,6.7,1,,2015
Sammie Long,sammie-long-1,/cfb/players/sammie-long-1.html,Colorado State,MWC,13,5,60,12.0,0,4.6,0,0,,0,0.0,5,60,12.0,0,,2015
Hayden Daniels,hayden-daniels-1,/cfb/players/hayden-daniels-1.html,Houston,American,12,4,59,14.8,0,4.9,0,0,,0,0.0,4,59,14.8,0,,2015
Josh Kern,josh-kern-1,/cfb/players/josh-kern-1.html,Arizona,Pac-12,13,8,59,7.4,1,4.5,0,0,,0,0.0,8,59,7.4,1,,2015
Russell Hansbrough,russell-hansbrough-1,/cfb/players/russell-hansbrough-1.html,Missouri,SEC,11,17,59,3.5,0,5.4,111,436,3.9,1,39.6,128,495,3.9,1,,2015
Andy Janovich,andy-janovich-1,/cfb/players/andy-janovich-1.html,Nebraska,Big Ten,13,2,58,29.0,0,4.5,42,265,6.3,3,20.4,44,323,7.3,3,,2015
Herve Coby,herve-coby-1,/cfb/players/herve-coby-1.html,Bowling Green,MAC,11,3,58,19.3,0,5.3,0,0,,0,0.0,3,58,19.3,0,,2015
Jordan Jurasevich,jordan-jurasevich-1,/cfb/players/jordan-jurasevich-1.html,Purdue,Big Ten,12,10,58,5.8,2,4.8,0,0,,0,0.0,10,58,5.8,2,,2015
Joshua Dobbs,joshua-dobbs-1,/cfb/players/joshua-dobbs-1.html,Tennessee,SEC,13,1,58,58.0,1,4.5,146,671,4.6,11,51.6,147,729,5.0,12,,2015
Kurt Henderson,kurt-henderson-1,/cfb/players/kurt-henderson-1.html,BYU,Ind,10,4,58,14.5,0,5.8,0,0,,0,0.0,4,58,14.5,0,,2015
Marquez North,marquez-north-1,/cfb/players/marquez-north-1.html,Tennessee,SEC,8,6,58,9.7,0,7.3,0,0,,0,0.0,6,58,9.7,0,,2015
Rodrick Williams Jr.,rodrick-williams-jr-1,/cfb/players/rodrick-williams-jr-1.html,Minnesota,Big Ten,13,4,58,14.5,0,4.5,33,108,3.3,1,8.3,37,166,4.5,1,,2015
Soso Jamabo,soso-jamabo-1,/cfb/players/soso-jamabo-1.html,UCLA,Pac-12,13,5,58,11.6,0,4.5,66,403,6.1,4,31.0,71,461,6.5,4,,2015
Brandon Polk,brandon-polk-1,/cfb/players/brandon-polk-1.html,Penn State,Big Ten,13,6,57,9.5,1,4.4,18,159,8.8,1,12.2,24,216,9.0,2,,2015
Christian Payne,christian-payne-1,/cfb/players/christian-payne-1.html,Georgia,SEC,8,4,57,14.3,0,7.1,0,0,,0,0.0,4,57,14.3,0,,2015
Frank Wims,frank-wims-1,/cfb/players/frank-wims-1.html,Memphis,American,5,3,57,19.0,1,11.4,1,4,4.0,0,0.8,4,61,15.3,1,,2015
Isaiah Robinson,isaiah-robinson-2,/cfb/players/isaiah-robinson-2.html,Wake Forest,ACC,12,6,57,9.5,0,4.8,39,120,3.1,0,10.0,45,177,3.9,0,,2015
Kyle Markway,kyle-markway-1,/cfb/players/kyle-markway-1.html,South Carolina,SEC,12,3,57,19.0,0,4.8,0,0,,0,0.0,3,57,19.0,0,,2015
Tyler Campbell,tyler-campbell-4,/cfb/players/tyler-campbell-4.html,Army,Ind,8,3,57,19.0,0,7.1,17,118,6.9,1,14.8,20,175,8.8,1,,2015
Aaron McLean,aaron-mclean-1,/cfb/players/aaron-mclean-1.html,Connecticut,American,10,4,56,14.0,0,5.6,0,0,,0,0.0,4,56,14.0,0,,2015
Alvin Cornelius,alvin-cornelius-1,/cfb/players/alvin-cornelius-1.html,Syracuse,ACC,12,6,56,9.3,0,4.7,1,0,0.0,0,0.0,7,56,8.0,0,,2015
Charles Chandler,charles-chandler-1,/cfb/players/charles-chandler-1.html,Kent State,MAC,12,8,56,7.0,1,4.7,0,0,,0,0.0,8,56,7.0,1,,2015
Riley McCarron,riley-mccarron-1,/cfb/players/riley-mccarron-1.html,Iowa,Big Ten,14,5,56,11.2,1,4.0,0,0,,0,0.0,5,56,11.2,1,,2015
Terrence Alls,terrence-alls-1,/cfb/players/terrence-alls-1.html,Duke,ACC,4,6,56,9.3,0,14.0,0,0,,0,0.0,6,56,9.3,0,,2015
Corey Nesmith Jr.,corey-nesmith-jr-1,/cfb/players/corey-nesmith-jr-1.html,Charlotte,CUSA,9,7,55,7.9,0,6.1,3,22,7.3,0,2.4,10,77,7.7,0,,2015
Jordan Fredericks,jordan-fredericks-1,/cfb/players/jordan-fredericks-1.html,Syracuse,ACC,12,6,55,9.2,1,4.6,107,607,5.7,4,50.6,113,662,5.9,5,,2015
Reggie Love,reggie-love-2,/cfb/players/reggie-love-2.html,Wisconsin,Big Ten,13,4,55,13.8,0,4.2,7,38,5.4,0,2.9,11,93,8.5,0,,2015
Remi Watson,remi-watson-1,/cfb/players/remi-watson-1.html,Marshall,CUSA,10,5,55,11.0,0,5.5,80,398,5.0,5,39.8,85,453,5.3,5,,2015
Akeem Judd,akeem-judd-1,/cfb/players/akeem-judd-1.html,Ole Miss,SEC,13,9,54,6.0,0,4.2,77,421,5.5,3,32.4,86,475,5.5,3,,2015
Cory Butler,cory-butler-1,/cfb/players/cory-butler-1.html,Utah,Pac-12,13,1,54,54.0,1,4.2,0,0,,0,0.0,1,54,54.0,1,,2015
Dominic Merka,dominic-merka-1,/cfb/players/dominic-merka-1.html,Texas Christian,Big 12,13,4,54,13.5,1,4.2,0,0,,0,0.0,4,54,13.5,1,,2015
Elijah Zeise,elijah-zeise-1,/cfb/players/elijah-zeise-1.html,Pitt,ACC,13,5,54,10.8,0,4.2,0,0,,0,0.0,5,54,10.8,0,,2015
Greg Howell,greg-howell-1,/cfb/players/greg-howell-1.html,Florida Atlantic,CUSA,12,5,54,10.8,0,4.5,133,598,4.5,3,49.8,138,652,4.7,3,,2015
Isaac Griffith,isaac-griffith-1,/cfb/players/isaac-griffith-1.html,Indiana,Big Ten,5,5,54,10.8,0,10.8,0,0,,0,0.0,5,54,10.8,0,,2015
Jaren Colston-Green,jaren-colston-green-1,/cfb/players/jaren-colston-green-1.html,Utah State,MWC,9,2,54,27.0,1,6.0,0,0,,0,0.0,2,54,27.0,1,,2015
Kenny Bias,kenny-bias-1,/cfb/players/kenny-bias-1.html,UTSA,CUSA,8,4,54,13.5,0,6.8,3,14,4.7,0,1.8,7,68,9.7,0,,2015
Romar Morris,romar-morris-1,/cfb/players/romar-morris-1.html,North Carolina,ACC,14,9,54,6.0,0,3.9,10,64,6.4,1,4.6,19,118,6.2,1,,2015
A.J. Legree,aj-legree-1,/cfb/players/aj-legree-1.html,South Florida,American,10,7,53,7.6,1,5.3,0,0,,0,0.0,7,53,7.6,1,,2015
JoJo Robinson,jojo-robinson-1,/cfb/players/jojo-robinson-1.html,Arkansas,SEC,5,6,53,8.8,0,10.6,0,0,,0,0.0,6,53,8.8,0,,2015
Kahlil Lewis,kahlil-lewis-1,/cfb/players/kahlil-lewis-1.html,Cincinnati,American,11,3,53,17.7,0,4.8,0,0,,0,0.0,3,53,17.7,0,,2015
Marcus Outlow,marcus-outlow-1,/cfb/players/marcus-outlow-1.html,Boston College,ACC,10,4,53,13.3,0,5.3,53,241,4.5,1,24.1,57,294,5.2,1,,2015
Xavier Hall,xavier-hall-1,/cfb/players/xavier-hall-1.html,New Mexico State,Sun Belt,9,8,53,6.6,0,5.9,48,165,3.4,1,18.3,56,218,3.9,1,,2015
Andrew Hicks,andrew-hicks-1,/cfb/players/andrew-hicks-1.html,Tulane,American,11,2,52,26.0,1,4.7,0,0,,0,0.0,2,52,26.0,1,,2015
Brady Jones,brady-jones-2,/cfb/players/brady-jones-2.html,UTSA,CUSA,9,5,52,10.4,0,5.8,1,4,4.0,0,0.4,6,56,9.3,0,,2015
Derrick Neal,derrick-neal-1,/cfb/players/derrick-neal-1.html,Kansas,Big 12,11,7,52,7.4,0,4.7,0,0,,0,0.0,7,52,7.4,0,,2015
Jahray Hayes,jahray-hayes-1,/cfb/players/jahray-hayes-1.html,Central Michigan,MAC,10,9,52,5.8,0,5.2,95,324,3.4,4,32.4,104,376,3.6,4,,2015
Kendall Ardoin,kendall-ardoin-1,/cfb/players/kendall-ardoin-1.html,Tulane,American,12,6,52,8.7,2,4.3,0,0,,0,0.0,6,52,8.7,2,,2015
Levi Duffield,levi-duffield-1,/cfb/players/levi-duffield-1.html,Appalachian State,Sun Belt,13,7,52,7.4,1,4.0,0,0,,0,0.0,7,52,7.4,1,,2015
Mavin Saunders,mavin-saunders-1,/cfb/players/mavin-saunders-1.html,Florida State,ACC,8,6,52,8.7,0,6.5,0,0,,0,0.0,6,52,8.7,0,,2015
Melvin Davis,melvin-davis-2,/cfb/players/melvin-davis-2.html,Hawaii,MWC,8,3,52,17.3,0,6.5,59,218,3.7,6,27.3,62,270,4.4,6,,2015
Nick Wilson,nick-wilson-2,/cfb/players/nick-wilson-2.html,Arizona,Pac-12,9,4,52,13.0,0,5.8,134,729,5.4,8,81.0,138,781,5.7,8,,2015
Patrick Carr,patrick-carr-1,/cfb/players/patrick-carr-1.html,Colorado,Pac-12,11,5,52,10.4,0,4.7,66,272,4.1,1,24.7,71,324,4.6,1,,2015
Raymond Epps,raymond-epps-1,/cfb/players/raymond-epps-1.html,Arizona State,Pac-12,12,4,52,13.0,1,4.3,0,0,,0,0.0,4,52,13.0,1,,2015
Tony Thomas,tony-thomas-1,/cfb/players/tony-thomas-1.html,Florida Atlantic,CUSA,11,6,52,8.7,0,4.7,0,0,,0,0.0,6,52,8.7,0,,2015
Alex Zmolik,alex-zmolik-1,/cfb/players/alex-zmolik-1.html,Toledo,MAC,11,6,51,8.5,1,4.6,0,0,,1,0.0,6,51,8.5,2,,2015
Dan Jonah,dan-jonah-1,/cfb/players/dan-jonah-1.html,Massachusetts,MAC,7,2,51,25.5,1,7.3,0,0,,0,0.0,2,51,25.5,1,,2015
Dylan Curry,dylan-curry-1,/cfb/players/dylan-curry-1.html,Ball State,MAC,12,9,51,5.7,1,4.3,0,0,,0,0.0,9,51,5.7,1,,2015
Jake Hardee,jake-hardee-1,/cfb/players/jake-hardee-1.html,Boise State,MWC,13,2,51,25.5,1,3.9,0,0,,0,0.0,2,51,25.5,1,,2015
