Player,Player_ID,Player_Link,team_name_abbr,conf_abbr,games,rec,rec_yds,rec_yds_per_rec,rec_td,rec_yds_per_g,rush_att,rush_yds,rush_yds_per_att,rush_td,rush_yds_per_g,scrim_att,yds_from_scrimmage,scrim_yds_per_att,scrim_td,awards,Year
Kyle Ford,kyle-ford-1,/cfb/players/kyle-ford-1.html,UCLA,Pac-12,12,22,236,10.7,1,19.7,0,0,,0,0.0,22,236,10.7,1,,2023
Montrell Johnson,montrell-johnson-1,/cfb/players/montrell-johnson-1.html,Florida,SEC,12,30,236,7.9,1,19.7,152,817,5.4,5,68.1,182,1053,5.8,6,,2023
Damarcus Thomas,damarcus-thomas-2,/cfb/players/damarcus-thomas-2.html,South Alabama,Sun Belt,13,27,235,8.7,5,18.1,0,0,,0,0.0,27,235,8.7,5,,2023
Jake Johnson,jake-johnson-5,/cfb/players/jake-johnson-5.html,Texas A&M,SEC,12,24,235,9.8,4,19.6,0,0,,0,0.0,24,235,9.8,4,,2023
Jordin Parker,jordin-parker-1,/cfb/players/jordin-parker-1.html,New Mexico State,CUSA,10,6,235,39.2,3,23.5,0,0,,0,0.0,6,235,39.2,3,,2023
Ryan O'Keefe,ryan-okeefe-1,/cfb/players/ryan-okeefe-1.html,Boston College,ACC,5,23,235,10.2,1,47.0,5,40,8.0,1,8.0,28,275,9.8,2,,2023
Isaac Guerendo,isaac-guerendo-1,/cfb/players/isaac-guerendo-1.html,Louisville,ACC,14,22,234,10.6,0,16.7,132,810,6.1,11,57.9,154,1044,6.8,11,,2023
Javon Ivory,javon-ivory-1,/cfb/players/javon-ivory-1.html,South Alabama,Sun Belt,12,20,234,11.7,1,19.5,0,0,,0,0.0,20,234,11.7,1,,2023
Jaylon Jackson,jaylon-jackson-2,/cfb/players/jaylon-jackson-2.html,Eastern Michigan,MAC,13,24,234,9.8,2,18.0,136,576,4.2,2,44.3,160,810,5.1,4,,2023
Marcus Carroll,marcus-carroll-1,/cfb/players/marcus-carroll-1.html,Georgia State,Sun Belt,12,23,234,10.2,0,19.5,274,1350,4.9,13,112.5,297,1584,5.3,13,,2023
Omarion Miller,omarion-miller-1,/cfb/players/omarion-miller-1.html,Colorado,Pac-12,10,11,234,21.3,1,23.4,0,0,,0,0.0,11,234,21.3,1,,2023
Craig Burt Jr.,craig-burt-jr-1,/cfb/players/craig-burt-jr-1.html,Western Kentucky,CUSA,12,28,233,8.3,3,19.4,0,0,,0,0.0,28,233,8.3,3,,2023
Marshawn Lloyd,marshawn-lloyd-1,/cfb/players/marshawn-lloyd-1.html,USC,Pac-12,11,13,232,17.8,0,21.1,116,820,7.1,9,74.5,129,1052,8.2,9,,2023
Jake Roberts,jake-roberts-1,/cfb/players/jake-roberts-1.html,Baylor,Big 12,12,23,231,10.0,1,19.3,0,0,,0,0.0,23,231,10.0,1,,2023
Ian Strong,ian-strong-1,/cfb/players/ian-strong-1.html,Rutgers,Big Ten,13,16,230,14.4,2,17.7,0,0,,0,0.0,16,230,14.4,2,,2023
Jordan Smart,jordan-smart-1,/cfb/players/jordan-smart-1.html,North Texas,American,11,19,230,12.1,1,20.9,0,0,,0,0.0,19,230,12.1,1,,2023
Nakia Watson,nakia-watson-1,/cfb/players/nakia-watson-1.html,Washington State,Pac-12,12,24,230,9.6,3,19.2,89,321,3.6,4,26.8,113,551,4.9,7,,2023
TreVeyon Henderson,treveyon-henderson-1,/cfb/players/treveyon-henderson-1.html,Ohio State,Big Ten,10,19,229,12.1,0,22.9,156,926,5.9,11,92.6,175,1155,6.6,11,,2023
Harrison Wallace III,harrison-wallace-iii-1,/cfb/players/harrison-wallace-iii-1.html,Penn State,Big Ten,8,19,228,12.0,1,28.5,0,0,,0,0.0,19,228,12.0,1,,2023
Keagan Johnson,keagan-johnson-1,/cfb/players/keagan-johnson-1.html,Kansas State,Big 12,11,24,227,9.5,2,20.6,8,26,3.3,0,2.4,32,253,7.9,2,,2023
Torrance Burgess Jr.,torrance-burgess-jr-1,/cfb/players/torrance-burgess-jr-1.html,UTEP,CUSA,11,17,227,13.4,0,20.6,124,620,5.0,2,56.4,141,847,6.0,2,,2023
Trey Benson,trey-benson-2,/cfb/players/trey-benson-2.html,Florida State,ACC,13,20,227,11.4,1,17.5,156,906,5.8,14,69.7,176,1133,6.4,15,,2023
Caleb Burton,caleb-burton-1,/cfb/players/caleb-burton-1.html,Auburn,SEC,9,16,226,14.1,0,25.1,0,0,,0,0.0,16,226,14.1,0,,2023
Xavier Guillory,xavier-guillory-1,/cfb/players/xavier-guillory-1.html,Arizona State,Pac-12,9,21,226,10.8,1,25.1,1,0,0.0,0,0.0,22,226,10.3,1,,2023
Chris Hilton Jr.,chris-hilton-jr-1,/cfb/players/chris-hilton-jr-1.html,LSU,SEC,11,13,225,17.3,2,20.5,0,0,,0,0.0,13,225,17.3,2,,2023
Antonio Williams,antonio-williams-2,/cfb/players/antonio-williams-2.html,Clemson,ACC,5,22,224,10.2,2,44.8,0,0,,0,0.0,22,224,10.2,2,,2023
Dont'e Thornton,donte-thornton-1,/cfb/players/donte-thornton-1.html,Tennessee,SEC,9,13,224,17.2,1,24.9,0,0,,0,0.0,13,224,17.2,1,,2023
Josh Cameron,josh-cameron-1,/cfb/players/josh-cameron-1.html,Baylor,Big 12,12,21,224,10.7,0,18.7,2,1,0.5,0,0.1,23,225,9.8,0,,2023
Troy Omeire,troy-omeire-1,/cfb/players/troy-omeire-1.html,Arizona State,Pac-12,9,20,223,11.2,3,24.8,0,0,,0,0.0,20,223,11.2,3,,2023
Hal Presley,hal-presley-1,/cfb/players/hal-presley-1.html,Baylor,Big 12,6,17,222,13.1,0,37.0,2,2,1.0,0,0.3,19,224,11.8,0,,2023
Nyny Davis,nyny-davis-1,/cfb/players/nyny-davis-1.html,Louisiana-Monroe,Sun Belt,12,28,222,7.9,2,18.5,1,14,14.0,0,1.2,29,236,8.1,2,,2023
Omarion Hampton,omarion-hampton-1,/cfb/players/omarion-hampton-1.html,North Carolina,ACC,13,29,222,7.7,1,17.1,253,1504,5.9,15,115.7,282,1726,6.1,16,,2023
TJ Jones,tj-jones-7,/cfb/players/tj-jones-7.html,UAB,American,12,15,222,14.8,2,18.5,4,39,9.8,0,3.3,19,261,13.7,2,,2023
Alex Bullock,alex-bullock-1,/cfb/players/alex-bullock-1.html,Nebraska,Big Ten,12,15,221,14.7,1,18.4,0,0,,0,0.0,15,221,14.7,1,,2023
EJ Smoot,ej-smoot-1,/cfb/players/ej-smoot-1.html,Liberty,CUSA,12,11,221,20.1,2,18.4,0,0,,0,0.0,11,221,20.1,2,,2023
Frank Gore Jr.,frank-gore-jr-1,/cfb/players/frank-gore-jr-1.html,Southern Mississippi,Sun Belt,12,27,221,8.2,3,18.4,231,1131,4.9,10,94.3,258,1352,5.2,13,,2023
Aaron Bedgood,aaron-bedgood-1,/cfb/players/aaron-bedgood-1.html,Liberty,CUSA,14,21,220,10.5,2,15.7,58,552,9.5,3,39.4,79,772,9.8,5,,2023
Abdul-Fatai Ibrahim,abdul-fatai-ibrahim-1,/cfb/players/abdul-fatai-ibrahim-1.html,Bowling Green,MAC,13,20,220,11.0,2,16.9,3,6,2.0,0,0.5,23,226,9.8,2,,2023
Bryce Childress,bryce-childress-2,/cfb/players/bryce-childress-2.html,New Mexico State,CUSA,12,10,220,22.0,1,18.3,0,0,,0,0.0,10,220,22.0,1,,2023
Ron Cook Jr.,ron-cook-jr-1,/cfb/players/ron-cook-jr-1.html,Buffalo,MAC,12,29,220,7.6,1,18.3,148,609,4.1,6,50.8,177,829,4.7,7,,2023
Bentley Hanshaw,bentley-hanshaw-1,/cfb/players/bentley-hanshaw-1.html,Liberty,CUSA,13,18,219,12.2,6,16.8,0,0,,0,0.0,18,219,12.2,6,,2023
Joseph Himon II,joseph-himon-ii-1,/cfb/players/joseph-himon-ii-1.html,Northwestern,Big Ten,13,18,219,12.2,1,16.8,35,136,3.9,0,10.5,53,355,6.7,1,,2023
Peny Boone,peny-boone-1,/cfb/players/peny-boone-1.html,Toledo,MAC,13,15,219,14.6,1,16.8,194,1400,7.2,15,107.7,209,1619,7.7,16,,2023
Bru McCoy,bru-mccoy-1,/cfb/players/bru-mccoy-1.html,Tennessee,SEC,5,17,217,12.8,1,43.4,1,2,2.0,0,0.4,18,219,12.2,1,,2023
Devin Neal,devin-neal-3,/cfb/players/devin-neal-3.html,Kansas,Big 12,13,25,217,8.7,1,16.7,203,1280,6.3,16,98.5,228,1497,6.6,17,,2023
Keelan Marion,keelan-marion-1,/cfb/players/keelan-marion-1.html,BYU,Big 12,12,20,216,10.8,0,18.0,9,40,4.4,3,3.3,29,256,8.8,3,,2023
Cade Conley,cade-conley-1,/cfb/players/cade-conley-1.html,Marshall,Sun Belt,7,23,215,9.3,1,30.7,0,0,,0,0.0,23,215,9.3,1,,2023
Kaleb Brown,kaleb-brown-2,/cfb/players/kaleb-brown-2.html,Iowa,Big Ten,11,22,215,9.8,1,19.5,9,54,6.0,0,4.9,31,269,8.7,1,,2023
Randy Pittman Jr.,randy-pittman-jr-1,/cfb/players/randy-pittman-jr-1.html,UCF,Big 12,13,19,215,11.3,1,16.5,0,0,,0,0.0,19,215,11.3,1,,2023
Ahmarian Granger,ahmarian-granger-1,/cfb/players/ahmarian-granger-1.html,Old Dominion,Sun Belt,13,15,213,14.2,1,16.4,2,17,8.5,0,1.3,17,230,13.5,1,,2023
Geordon Porter,geordon-porter-1,/cfb/players/geordon-porter-1.html,Connecticut,Ind,12,22,213,9.7,1,17.8,5,40,8.0,0,3.3,27,253,9.4,1,,2023
Rasheen Ali,rasheen-ali-1,/cfb/players/rasheen-ali-1.html,Marshall,Sun Belt,12,28,213,7.6,1,17.8,212,1135,5.4,15,94.6,240,1348,5.6,16,,2023
Dacari Collins,dacari-collins-1,/cfb/players/dacari-collins-1.html,North Carolina State,ACC,12,14,212,15.1,2,17.7,0,0,,0,0.0,14,212,15.1,2,,2023
Tyler Foster,tyler-foster-1,/cfb/players/tyler-foster-1.html,Ohio,MAC,11,20,211,10.6,0,19.2,0,0,,0,0.0,20,211,10.6,0,,2023
LeQuint Allen,lequint-allen-1,/cfb/players/lequint-allen-1.html,Syracuse,ACC,13,38,210,5.5,1,16.2,245,1064,4.3,9,81.8,283,1274,4.5,10,,2023
Javon Antonio,javon-antonio-1,/cfb/players/javon-antonio-1.html,Colorado,Pac-12,10,17,209,12.3,2,20.9,0,0,,0,0.0,17,209,12.3,2,,2023
Malique Dieudonne,malique-dieudonne-1,/cfb/players/malique-dieudonne-1.html,Western Michigan,MAC,10,21,209,10.0,0,20.9,0,0,,0,0.0,21,209,10.0,0,,2023
Octavian Smith Jr.,octavian-smith-jr-1,/cfb/players/octavian-smith-jr-1.html,Maryland,Big Ten,13,22,209,9.5,1,16.1,2,-1,-0.5,0,-0.1,24,208,8.7,1,,2023
Brad Rozner,brad-rozner-1,/cfb/players/brad-rozner-1.html,North Carolina State,ACC,12,18,208,11.6,2,17.3,0,0,,0,0.0,18,208,11.6,2,,2023
Broc Lane,broc-lane-1,/cfb/players/broc-lane-1.html,Utah State,MWC,11,21,208,9.9,1,18.9,0,0,,0,0.0,21,208,9.9,1,,2023
Bryce Kennon,bryce-kennon-1,/cfb/players/bryce-kennon-1.html,Charlotte,American,12,16,208,13.0,1,17.3,0,0,,0,0.0,16,208,13.0,1,,2023
Devin Culp,devin-culp-1,/cfb/players/devin-culp-1.html,Washington,Pac-12,15,16,208,13.0,2,13.9,0,0,,0,0.0,16,208,13.0,2,,2023
Monroe Young,monroe-young-1,/cfb/players/monroe-young-1.html,California,Pac-12,13,19,208,10.9,1,16.0,3,8,2.7,0,0.6,22,216,9.8,1,,2023
Melquan Stovall,melquan-stovall-1,/cfb/players/melquan-stovall-1.html,Arizona State,Pac-12,12,18,207,11.5,0,17.3,3,21,7.0,1,1.8,21,228,10.9,1,,2023
Nolan Quinlan,nolan-quinlan-2,/cfb/players/nolan-quinlan-2.html,Louisiana-Monroe,Sun Belt,12,17,207,12.2,1,17.3,0,0,,0,0.0,17,207,12.2,1,,2023
Parker Kingston,parker-kingston-1,/cfb/players/parker-kingston-1.html,BYU,Big 12,12,19,207,10.9,1,17.3,6,4,0.7,0,0.3,25,211,8.4,1,,2023
Carsen Ryan,carsen-ryan-1,/cfb/players/carsen-ryan-1.html,UCLA,Pac-12,12,13,205,15.8,3,17.1,0,0,,0,0.0,13,205,15.8,3,,2023
Larry McCammon III,larry-mccammon-iii-1,/cfb/players/larry-mccammon-iii-1.html,Florida Atlantic,American,11,25,205,8.2,0,18.6,149,681,4.6,5,61.9,174,886,5.1,5,,2023
Reagan Ealy,reagan-ealy-1,/cfb/players/reagan-ealy-1.html,Arkansas State,Sun Belt,13,19,205,10.8,1,15.8,0,0,,0,0.0,19,205,10.8,1,,2023
Samario Rudolph,samario-rudolph-1,/cfb/players/samario-rudolph-1.html,UAB,American,12,25,205,8.2,1,17.1,0,0,,0,0.0,25,205,8.2,1,,2023
Quincy Skinner Jr.,quincy-skinner-jr-1,/cfb/players/quincy-skinner-jr-1.html,Vanderbilt,SEC,10,20,204,10.2,3,20.4,0,0,,0,0.0,20,204,10.2,3,,2023
Semaj Morgan,semaj-morgan-1,/cfb/players/semaj-morgan-1.html,Michigan,Big Ten,15,22,204,9.3,2,13.6,4,67,16.8,2,4.5,26,271,10.4,4,,2023
Kordell David,kordell-david-1,/cfb/players/kordell-david-1.html,New Mexico State,CUSA,15,20,203,10.2,1,13.5,0,0,,0,0.0,20,203,10.2,1,,2023
Sione Vaki,sione-vaki-1,/cfb/players/sione-vaki-1.html,Utah,Pac-12,12,11,203,18.5,3,16.9,42,317,7.5,2,26.4,53,520,9.8,5,,2023
Tip Reiman,tip-reiman-1,/cfb/players/tip-reiman-1.html,Illinois,Big Ten,12,19,203,10.7,3,16.9,0,0,,0,0.0,19,203,10.7,3,,2023
Dominic Dutton,dominic-dutton-1,/cfb/players/dominic-dutton-1.html,Old Dominion,Sun Belt,13,9,201,22.3,4,15.5,0,0,,0,0.0,9,201,22.3,4,,2023
EJ Horton,ej-horton-1,/cfb/players/ej-horton-1.html,West Virginia,Big 12,11,10,201,20.1,1,18.3,2,8,4.0,0,0.7,12,209,17.4,1,,2023
Kenan Christon,kenan-christon-1,/cfb/players/kenan-christon-1.html,San Diego State,MWC,12,29,201,6.9,1,16.8,96,378,3.9,0,31.5,125,579,4.6,1,,2023
Kimani Vidal,kimani-vidal-1,/cfb/players/kimani-vidal-1.html,Troy,Sun Belt,14,18,201,11.2,1,14.4,297,1661,5.6,14,118.6,315,1862,5.9,15,,2023
Braydon Bennett,braydon-bennett-1,/cfb/players/braydon-bennett-1.html,Coastal Carolina,Sun Belt,12,23,200,8.7,0,16.7,91,407,4.5,5,33.9,114,607,5.3,5,,2023
Braylen Walker,braylen-walker-1,/cfb/players/braylen-walker-1.html,Rice,American,12,13,200,15.4,2,16.7,3,30,10.0,0,2.5,16,230,14.4,2,,2023
Star Thomas,star-thomas-1,/cfb/players/star-thomas-1.html,New Mexico State,CUSA,15,22,200,9.1,2,13.3,112,653,5.8,4,43.5,134,853,6.4,6,,2023
Dawson Pendergrass,dawson-pendergrass-1,/cfb/players/dawson-pendergrass-1.html,Baylor,Big 12,11,26,199,7.7,2,18.1,79,338,4.3,5,30.7,105,537,5.1,7,,2023
George Holani,george-holani-1,/cfb/players/george-holani-1.html,Boise State,MWC,8,17,199,11.7,0,24.9,134,748,5.6,7,93.5,151,947,6.3,7,,2023
Jaedon Wilson,jaedon-wilson-1,/cfb/players/jaedon-wilson-1.html,Arkansas,SEC,12,15,199,13.3,2,16.6,1,4,4.0,0,0.3,16,203,12.7,2,,2023
Mudia Reuben,mudia-reuben-1,/cfb/players/mudia-reuben-1.html,Stanford,Pac-12,10,15,199,13.3,0,19.9,2,11,5.5,0,1.1,17,210,12.4,0,,2023
De'Zhaun Stribling,dezhaun-stribling-1,/cfb/players/dezhaun-stribling-1.html,Oklahoma State,Big 12,4,14,198,14.1,1,49.5,0,0,,0,0.0,14,198,14.1,1,,2023
Kairee Robinson,kairee-robinson-1,/cfb/players/kairee-robinson-1.html,San Jose State,MWC,12,17,198,11.6,2,16.5,170,1194,7.0,18,99.5,187,1392,7.4,20,,2023
Brett Norfleet,brett-norfleet-1,/cfb/players/brett-norfleet-1.html,Missouri,SEC,12,18,197,10.9,3,16.4,0,0,,0,0.0,18,197,10.9,3,,2023
Daijun Edwards,daijun-edwards-1,/cfb/players/daijun-edwards-1.html,Georgia,SEC,12,20,197,9.9,0,16.4,164,881,5.4,13,73.4,184,1078,5.9,13,,2023
Davis Patterson,davis-patterson-2,/cfb/players/davis-patterson-2.html,Northern Illinois,MAC,11,16,197,12.3,0,17.9,0,0,,0,0.0,16,197,12.3,0,,2023
Major Everhart,major-everhart-1,/cfb/players/major-everhart-1.html,Texas Christian,Big 12,12,20,197,9.9,0,16.4,7,26,3.7,0,2.2,27,223,8.3,0,,2023
Tyler Morris,tyler-morris-2,/cfb/players/tyler-morris-2.html,Michigan,Big Ten,15,13,197,15.2,1,13.1,0,0,,0,0.0,13,197,15.2,1,,2023
Austin Stogner,austin-stogner-1,/cfb/players/austin-stogner-1.html,Oklahoma,Big 12,13,17,196,11.5,1,15.1,0,0,,0,0.0,17,196,11.5,1,,2023
Max Klare,max-klare-1,/cfb/players/max-klare-1.html,Purdue,Big Ten,5,22,196,8.9,0,39.2,0,0,,0,0.0,22,196,8.9,0,,2023
Michael Pettway,michael-pettway-1,/cfb/players/michael-pettway-1.html,Jacksonville State,CUSA,13,17,196,11.5,1,15.1,0,0,,0,0.0,17,196,11.5,1,,2023
Patrick Herbert,patrick-herbert-1,/cfb/players/patrick-herbert-1.html,Oregon,Pac-12,14,15,196,13.1,3,14.0,0,0,,0,0.0,15,196,13.1,3,,2023
Adam Jones,adam-jones-2,/cfb/players/adam-jones-2.html,Arkansas State,Sun Belt,11,11,195,17.7,1,17.7,0,0,,0,0.0,11,195,17.7,1,,2023
Nyck Harbor,nyck-harbor-1,/cfb/players/nyck-harbor-1.html,South Carolina,SEC,12,12,195,16.3,1,16.3,2,10,5.0,0,0.8,14,205,14.6,1,,2023
Terrell Timmons,terrell-timmons-1,/cfb/players/terrell-timmons-1.html,North Carolina State,ACC,12,11,195,17.7,0,16.3,0,0,,0,0.0,11,195,17.7,0,,2023
Trevor Wilson,trevor-wilson-1,/cfb/players/trevor-wilson-1.html,Kansas,Big 12,12,11,195,17.7,2,16.3,0,0,,0,0.0,11,195,17.7,2,,2023
Tyrell Henry,tyrell-henry-1,/cfb/players/tyrell-henry-1.html,Michigan State,Big Ten,12,24,195,8.1,3,16.3,0,0,,0,0.0,24,195,8.1,3,,2023
Chas Nimrod,chas-nimrod-1,/cfb/players/chas-nimrod-1.html,Tennessee,SEC,13,19,194,10.2,1,14.9,0,0,,0,0.0,19,194,10.2,1,,2023
Deuce Jones,deuce-jones-1,/cfb/players/deuce-jones-1.html,New Mexico,MWC,8,8,194,24.3,1,24.3,0,0,,0,0.0,8,194,24.3,1,,2023
Jonah Panoke,jonah-panoke-1,/cfb/players/jonah-panoke-1.html,Hawaii,MWC,8,20,194,9.7,1,24.3,0,0,,0,0.0,20,194,9.7,1,,2023
Josh Williams,josh-williams-10,/cfb/players/josh-williams-10.html,LSU,SEC,13,14,194,13.9,1,14.9,55,284,5.2,5,21.8,69,478,6.9,6,,2023
K.D. Hutchinson,kd-hutchinson-1,/cfb/players/kd-hutchinson-1.html,Western Kentucky,CUSA,13,20,194,9.7,2,14.9,3,22,7.3,1,1.7,23,216,9.4,3,,2023
Addison Ostrenga,addison-ostrenga-1,/cfb/players/addison-ostrenga-1.html,Iowa,Big Ten,12,31,192,6.2,2,16.0,0,0,,0,0.0,31,192,6.2,2,,2023
Bryce Farrell,bryce-farrell-1,/cfb/players/bryce-farrell-1.html,Stanford,Pac-12,12,22,192,8.7,1,16.0,21,62,3.0,3,5.2,43,254,5.9,4,,2023
Gunnar Helm,gunnar-helm-1,/cfb/players/gunnar-helm-1.html,Texas,Big 12,14,14,192,13.7,2,13.7,0,0,,0,0.0,14,192,13.7,2,,2023
Cody Schrader,cody-schrader-1,/cfb/players/cody-schrader-1.html,Missouri,SEC,13,22,191,8.7,0,14.7,276,1627,5.9,14,125.2,298,1818,6.1,14,"H-8,AA",2023
Jacob Warren,jacob-warren-1,/cfb/players/jacob-warren-1.html,Tennessee,SEC,13,16,191,11.9,4,14.7,0,0,,0,0.0,16,191,11.9,4,,2023
Tyrin Smith,tyrin-smith-1,/cfb/players/tyrin-smith-1.html,UTEP,CUSA,4,19,191,10.1,1,47.8,0,0,,0,0.0,19,191,10.1,1,,2023
Dallas Payne,dallas-payne-1,/cfb/players/dallas-payne-1.html,UAB,American,12,18,190,10.6,0,15.8,0,0,,0,0.0,18,190,10.6,0,,2023
Dillon Johnson,dillon-johnson-1,/cfb/players/dillon-johnson-1.html,Washington,Pac-12,14,24,190,7.9,0,13.6,233,1195,5.1,16,85.4,257,1385,5.4,16,,2023
Trent Pennix,trent-pennix-1,/cfb/players/trent-pennix-1.html,North Carolina State,ACC,12,15,190,12.7,3,15.8,2,67,33.5,1,5.6,17,257,15.1,4,,2023
Charles Robertson,charles-robertson-1,/cfb/players/charles-robertson-1.html,Louisiana,Sun Belt,12,17,189,11.1,0,15.8,0,0,,0,0.0,17,189,11.1,0,,2023
Kyron Ware-Hudson,kyron-ware-hudson-1,/cfb/players/kyron-ware-hudson-1.html,USC,Pac-12,13,17,189,11.1,2,14.5,0,0,,0,0.0,17,189,11.1,2,,2023
Alex Adams,alex-adams-1,/cfb/players/alex-adams-1.html,Akron,MAC,7,22,188,8.5,2,26.9,0,0,,0,0.0,22,188,8.5,2,,2023
Jaden Williams,jaden-williams-1,/cfb/players/jaden-williams-1.html,Boston College,ACC,10,12,188,15.7,1,18.8,0,0,,0,0.0,12,188,15.7,1,,2023
Justin Holmes,justin-holmes-3,/cfb/players/justin-holmes-3.html,Kent State,MAC,12,20,188,9.4,0,15.7,1,30,30.0,0,2.5,21,218,10.4,0,,2023
Simeon Evans,simeon-evans-1,/cfb/players/simeon-evans-1.html,Sam Houston,CUSA,10,22,188,8.5,0,18.8,1,9,9.0,0,0.9,23,197,8.6,0,,2023
CJ Dippre,cj-dippre-1,/cfb/players/cj-dippre-1.html,Alabama,SEC,14,11,187,17.0,0,13.4,0,0,,0,0.0,11,187,17.0,0,,2023
Dylan Wright,dylan-wright-1,/cfb/players/dylan-wright-1.html,Texas Christian,Big 12,7,11,187,17.0,2,26.7,0,0,,0,0.0,11,187,17.0,2,,2023
Keanu Hill,keanu-hill-2,/cfb/players/keanu-hill-2.html,BYU,Big 12,8,12,187,15.6,1,23.4,0,0,,0,0.0,12,187,15.6,1,,2023
Lawrance Toafili,lawrance-toafili-1,/cfb/players/lawrance-toafili-1.html,Florida State,ACC,13,21,186,8.9,1,14.3,69,463,6.7,4,35.6,90,649,7.2,5,,2023
Gregory Desrosiers,gregory-desrosiers-1,/cfb/players/gregory-desrosiers-1.html,Massachusetts,Ind,11,15,185,12.3,2,16.8,37,301,8.1,4,27.4,52,486,9.3,6,,2023
Alred Luke,alred-luke-1,/cfb/players/alred-luke-1.html,Louisiana-Monroe,Sun Belt,10,16,184,11.5,1,18.4,0,0,,0,0.0,16,184,11.5,1,,2023
Emani Bailey,emani-bailey-1,/cfb/players/emani-bailey-1.html,Texas Christian,Big 12,12,25,184,7.4,1,15.3,223,1209,5.4,8,100.8,248,1393,5.6,9,,2023
RJ Garcia II,rj-garcia-ii-1,/cfb/players/rj-garcia-ii-1.html,Kansas State,Big 12,12,14,184,13.1,1,15.3,0,0,,0,0.0,14,184,13.1,1,,2023
Jaylon Barden,jaylon-barden-1,/cfb/players/jaylon-barden-1.html,Georgia Southern,Sun Belt,9,16,183,11.4,1,20.3,0,0,,0,0.0,16,183,11.4,1,,2023
Yusuf Terry,yusuf-terry-1,/cfb/players/yusuf-terry-1.html,South Florida,American,5,10,182,18.2,1,36.4,0,0,,0,0.0,10,182,18.2,1,,2023
Dan Villari,dan-villari-1,/cfb/players/dan-villari-1.html,Syracuse,ACC,13,20,180,9.0,3,13.8,55,326,5.9,2,25.1,75,506,6.7,5,,2023
Devin Mockobee,devin-mockobee-1,/cfb/players/devin-mockobee-1.html,Purdue,Big Ten,12,19,180,9.5,1,15.0,172,811,4.7,6,67.6,191,991,5.2,7,,2023
Nik McMillan,nik-mcmillan-1,/cfb/players/nik-mcmillan-1.html,Buffalo,MAC,7,13,180,13.8,1,25.7,2,20,10.0,0,2.9,15,200,13.3,1,,2023
Cade Harris,cade-harris-1,/cfb/players/cade-harris-1.html,Air Force,MWC,13,5,179,35.8,1,13.8,11,81,7.4,2,6.2,16,260,16.3,3,,2023
Keleki Latu,keleki-latu-1,/cfb/players/keleki-latu-1.html,Nevada,MWC,6,14,179,12.8,0,29.8,0,0,,0,0.0,14,179,12.8,0,,2023
Brandon Engel,brandon-engel-1,/cfb/players/brandon-engel-1.html,Air Force,MWC,11,10,178,17.8,0,16.2,0,0,,0,0.0,10,178,17.8,0,,2023
Chris Carter,chris-carter-9,/cfb/players/chris-carter-9.html,Northern Illinois,MAC,13,12,178,14.8,2,13.7,0,0,,0,0.0,12,178,14.8,2,,2023
Josiah Norwood,josiah-norwood-1,/cfb/players/josiah-norwood-1.html,UCLA,Pac-12,12,12,178,14.8,2,14.8,0,0,,0,0.0,12,178,14.8,2,,2023
Mason Tharp,mason-tharp-1,/cfb/players/mason-tharp-1.html,Texas Tech,Big 12,8,18,178,9.9,4,22.3,0,0,,0,0.0,18,178,9.9,4,,2023
Xavier Johnson,xavier-johnson-2,/cfb/players/xavier-johnson-2.html,Ohio State,Big Ten,13,13,178,13.7,0,13.7,28,190,6.8,0,14.6,41,368,9.0,0,,2023
Holden Staes,holden-staes-1,/cfb/players/holden-staes-1.html,Notre Dame,Ind,11,15,176,11.7,4,16.0,0,0,,0,0.0,15,176,11.7,4,,2023
Kobe Pace,kobe-pace-1,/cfb/players/kobe-pace-1.html,Virginia,ACC,12,19,176,9.3,3,14.7,125,382,3.1,1,31.8,144,558,3.9,4,,2023
Marcus Washington,marcus-washington-6,/cfb/players/marcus-washington-6.html,Nebraska,Big Ten,6,8,176,22.0,0,29.3,0,0,,0,0.0,8,176,22.0,0,,2023
Austin Bolt,austin-bolt-1,/cfb/players/austin-bolt-1.html,Boise State,MWC,8,6,175,29.2,2,21.9,0,0,,0,0.0,6,175,29.2,2,,2023
Dylan Sampson,dylan-sampson-1,/cfb/players/dylan-sampson-1.html,Tennessee,SEC,12,17,175,10.3,1,14.6,106,604,5.7,7,50.3,123,779,6.3,8,,2023
Karter Johnson,karter-johnson-2,/cfb/players/karter-johnson-2.html,Pitt,ACC,11,12,175,14.6,2,15.9,0,0,,0,0.0,12,175,14.6,2,,2023
Ryan Rivera,ryan-rivera-1,/cfb/players/ryan-rivera-1.html,Louisiana Tech,CUSA,12,13,174,13.4,0,14.5,0,0,,0,0.0,13,174,13.4,0,,2023
Ty Son Lawton,ty-son-lawton-2,/cfb/players/ty-son-lawton-2.html,James Madison,Sun Belt,12,19,174,9.2,1,14.5,126,568,4.5,5,47.3,145,742,5.1,6,,2023
Keaton Upshaw,keaton-upshaw-1,/cfb/players/keaton-upshaw-1.html,Georgia Southern,Sun Belt,10,16,173,10.8,2,17.3,0,0,,0,0.0,16,173,10.8,2,,2023
Trevor Etienne,trevor-etienne-1,/cfb/players/trevor-etienne-1.html,Florida,SEC,11,21,172,8.2,1,15.6,131,753,5.7,8,68.5,152,925,6.1,9,,2023
Easton Dean,easton-dean-1,/cfb/players/easton-dean-1.html,Iowa State,Big 12,13,16,171,10.7,3,13.2,0,0,,0,0.0,16,171,10.7,3,,2023
