Player_ID,Player,pos_norm,latest_school,schools_played,seasons_count,games_total,sos_season_weighted,award_count,awards,heisman_finish,games_defense,games_pff,tackles_combined,tackles_loss,sacks,def_int,pass_defended,fumbles_forced,award_aa,award_aac_defensive_player_of_the_year,award_acc_defensive_player_of_the_year,award_bednarik,award_big_12_defensive_player_of_the_year,award_big_ten_defensive_player_of_the_year,award_bronko_nagurski_award_most_outstanding_defensive_player,award_cusa_defensive_player_of_the_year,award_chuck_bednarik_award_defensive_player_of_the_year,award_dick_butkus_award_most_outstanding_linebacker,award_mac_defensive_player_of_the_year,award_mwc_defensive_player_of_the_year,award_nagurski,award_pac_12_defensive_player_of_the_year,award_ronnie_lott_trophy_defensive_impact_player_of_the_year,award_sec_defensive_player_of_the_year,award_sun_belt_defensive_player_of_the_year,award_vince_lombardi_award_lineman_of_the_year
tabari-mcgaskey-1,Tabari McGaskey,LB,Rice,Rice,2,23.0,-5.75391304347826,0.0,,0,23.0,23.0,102.0,15.5,2.0,0.0,7.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
taji-stewart-1,Taji Stewart,LB,South Alabama,South Alabama,3,23.0,-5.3878260869565215,0.0,,0,23.0,16.0,27.0,2.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tanner-wiggins-1,Tanner Wiggins,LB,Louisiana,Louisiana,5,23.0,-0.9078260869565217,0.0,,0,23.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tate-zimmerman-1,Tate Zimmerman,LB,New Mexico,New Mexico,2,23.0,-4.1213043478260865,0.0,,0,23.0,7.0,13.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
terreance-ellis-1,Terreance Ellis,LB,Western Kentucky,Rice|Western Kentucky,3,23.0,-5.971304347826087,0.0,,0,23.0,14.0,58.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thaxton-gallagher-1,Thaxton Gallagher,LB,Jacksonville State,Jacksonville State,2,23.0,-8.103478260869565,0.0,,0,23.0,13.0,41.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
timothy-cole-1,Timothy Cole,LB,Texas,Texas,2,23.0,3.577391304347826,0.0,,0,23.0,23.0,53.0,2.0,2.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tj-holloman-1,T.J. Holloman,LB,South Carolina,South Carolina,2,23.0,2.7621739130434784,0.0,,0,23.0,22.0,134.0,5.5,0.0,5.0,4.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tj-williams-4,TJ Williams,LB,Miami (OH),Miami (OH),2,23.0,-4.55,0.0,,0,23.0,23.0,86.0,5.0,0.0,2.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
todd-jones-25,Todd Jones,LB,Temple,Temple,2,23.0,-2.107391304347826,0.0,,0,23.0,16.0,57.0,1.0,0.5,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
traver-jung-1,Traver Jung,LB,Mississippi State,Mississippi State,3,23.0,3.233913043478261,0.0,,0,23.0,0.0,31.0,4.0,2.5,0.0,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
trey-reddick-1,Trey Reddick,LB,Maryland,Maryland,2,23.0,4.135217391304348,0.0,,0,22.0,23.0,69.0,8.5,3.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tristan-driggers-1,Tristan Driggers,LB,Louisiana-Monroe,Louisiana-Monroe,2,23.0,-0.5460869565217391,0.0,,0,23.0,23.0,83.0,7.5,2.5,3.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
troy-hudetz-1,Troy Hudetz,LB,Northwestern,Northwestern,5,23.0,2.0808695652173914,0.0,,0,21.0,8.0,16.0,0.5,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
troy-kruchten-1,Troy Kruchten,LB,Louisiana,Louisiana,3,23.0,0.0,0.0,,0,23.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tyler-baron-1,Tyler Baron,LB,Tennessee,Tennessee,2,23.0,5.843478260869565,0.0,,0,23.0,22.0,51.0,10.0,5.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tyler-fletcher-1,Tyler Fletcher,LB,Navy,Navy,2,23.0,2.6930434782608694,0.0,,0,23.0,22.0,78.0,9.0,5.0,1.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tyriq-harris-1,Tyriq Harris,LB,Charlotte,Charlotte,3,23.0,-5.885217391304349,0.0,,0,23.0,23.0,93.0,7.5,3.5,0.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
will-graham-1,Will Graham,LB,Charlotte,Charlotte,2,23.0,-4.850434782608696,0.0,,0,23.0,6.0,9.0,1.5,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
will-honas-1,Will Honas,LB,Kansas State,Kansas State|Nebraska,5,23.0,4.489565217391304,0.0,,0,23.0,23.0,144.0,12.0,4.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wilson-catoe-1,Wilson Catoe,LB,Army,Army,3,23.0,-6.207826086956522,0.0,,0,23.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wyatt-harris-1,Wyatt Harris,LB,Texas Christian,Texas Christian,3,23.0,4.657826086956521,0.0,,0,23.0,17.0,34.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xavier-woodson-1,Xavier Woodson,LB,Arkansas State,Arkansas State,2,23.0,-5.909565217391304,0.0,,0,23.0,21.0,166.0,10.5,1.0,2.0,5.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zach-edwards-4,Zach Edwards,LB,Troy,Louisville|Troy,2,23.0,1.7960869565217392,0.0,,0,22.0,21.0,21.0,1.0,1.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adam-shibley-1,Adam Shibley,LB,Notre Dame,Michigan|Notre Dame,5,22.0,5.5181818181818185,0.0,,0,22.0,6.0,27.0,3.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alex-afari-jr-1,Alex Afari Jr.,LB,Kentucky,Kentucky,2,22.0,6.0227272727272725,0.0,,0,22.0,22.0,123.0,18.0,4.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
andrew-harris-3,Andrew Harris,LB,Arkansas,Arkansas|UCF,3,22.0,2.768181818181818,0.0,,0,22.0,8.0,16.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
andrew-pryts-1,Andrew Pryts,LB,Stanford,Stanford,2,22.0,4.413636363636364,0.0,,0,22.0,15.0,76.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
anthony-hickey-1,Anthony Hickey,LB,UTSA,UTSA,2,22.0,-7.7,0.0,,0,22.0,11.0,19.0,2.0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ashton-porter-1,Ashton Porter,LB,Oregon,Oregon,2,22.0,6.76409090909091,0.0,,0,22.0,19.0,24.0,3.0,1.5,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ben-kreul-1,Ben Kreul,LB,Purdue,Purdue,3,22.0,2.6409090909090907,0.0,,0,22.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ben-marsh-1,Ben Marsh,LB,Ball State,Ball State,3,22.0,-3.766363636363636,0.0,,0,22.0,21.0,16.0,2.0,0.5,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blaise-tita-1,Blaise Tita,LB,Rice,Rice,2,22.0,-1.7690909090909093,0.0,,0,22.0,18.0,48.0,2.5,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blake-fletcher-1,Blake Fletcher,LB,Air Force,Air Force,2,22.0,-4.557272727272727,0.0,,0,22.0,20.0,145.0,6.0,2.0,1.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brandon-bell-2,Brandon Bell,LB,Penn State,Penn State,2,22.0,5.074545454545454,0.0,,0,22.0,18.0,153.0,20.0,9.5,3.0,3.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brandon-fique-1,Brandon Fique,LB,James Madison,James Madison,4,22.0,-4.854545454545455,0.0,,0,22.0,11.0,13.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brett-foley-1,Brett Foley,LB,San Jose State,San Jose State,3,22.0,-1.5572727272727271,0.0,,0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brody-bagnall-1,Brody Bagnall,LB,Air Force,Air Force,2,22.0,-2.2836363636363637,0.0,,0,22.0,15.0,77.0,4.5,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bryce-brand-1,Bryce Brand,LB,Bowling Green,Bowling Green,2,22.0,-4.694090909090909,0.0,,0,22.0,21.0,47.0,4.5,0.5,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
byron-vaughns-1,Byron Vaughns,LB,Baylor,Baylor|Texas,4,22.0,4.666818181818182,0.0,,0,21.0,18.0,46.0,8.0,3.0,0.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
caleb-woodson-1,Caleb Woodson,LB,Virginia Tech,Virginia Tech,2,22.0,5.717727272727273,0.0,,0,22.0,21.0,130.0,10.0,2.0,1.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
calub-holloway-1,Ca'lub Holloway,LB,Sam Houston,Sam Houston,3,22.0,-5.517727272727272,0.0,,0,22.0,13.0,35.0,2.5,0.5,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carl-poole-1,Carl Poole,LB,Liberty,Liberty,4,22.0,-7.469090909090909,0.0,,0,22.0,0.0,36.0,2.5,1.0,2.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chase-fortkamp-1,Chase Fortkamp,LB,Kent State,Kent State,3,22.0,-4.485,0.0,,0,22.0,8.0,14.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chris-bryson-1,Chris Bryson,LB,UTSA,UTSA,3,22.0,-3.43,0.0,,0,22.0,8.0,14.0,1.5,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chris-jones-21,Chris Jones,LB,Southern Mississippi,Southern Mississippi,2,22.0,-4.800000000000001,0.0,,0,22.0,0.0,181.0,12.0,4.5,2.0,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
christian-tago-1,Christian Tago,LB,San Jose State,San Jose State,2,22.0,-3.65,0.0,,0,22.0,21.0,198.0,16.5,1.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cj-garnett-1,C.J. Garnett,LB,North Texas,North Texas,2,22.0,-4.59,0.0,,0,22.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clinton-anokwuru-1,Clinton Anokwuru,LB,Coastal Carolina,Coastal Carolina|Louisiana,3,22.0,-2.985,0.0,,0,22.0,0.0,41.0,4.0,2.5,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clyde-moore-1,Clyde Moore,LB,USC,Colorado|USC,5,22.0,2.721818181818182,0.0,,0,22.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dale-craig-1,Dale Craig,LB,Middle Tennessee State,Middle Tennessee State,2,22.0,-6.919090909090911,0.0,,0,22.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
david-anenih-1,David Anenih,LB,Houston,Houston,2,22.0,-0.2863636363636364,0.0,,0,22.0,20.0,26.0,8.5,6.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
david-santiago-1,David Santiago,LB,Michigan State,Air Force|Michigan State,2,22.0,0.1609090909090912,0.0,,0,22.0,22.0,62.0,7.5,5.0,0.0,4.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
demarcus-riddick-1,Demarcus Riddick,LB,Auburn,Auburn,2,22.0,3.309090909090909,0.0,,0,22.0,20.0,40.0,6.0,4.0,0.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
demeitre-brim-1,Demeitre Brim,LB,UCF,UCF,2,22.0,-1.3772727272727272,0.0,,0,22.0,19.0,107.0,8.5,1.0,0.0,3.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
demetrius-cain-1,Demetrius Cain,LB,Western Kentucky,Troy|Western Kentucky,2,22.0,-6.6909090909090905,0.0,,0,13.0,21.0,31.0,6.0,4.0,1.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
devon-lynch-1,Devon Lynch,LB,Western Kentucky,Western Kentucky,2,22.0,-5.6445454545454545,0.0,,0,22.0,20.0,45.0,3.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dj-beavers-1,DJ Beavers,LB,Washington,Washington,4,22.0,3.377727272727273,0.0,,0,22.0,17.0,69.0,2.0,0.0,1.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dj-may-1,D.J. May,LB,Wyoming,Wyoming,2,22.0,-2.26,0.0,,0,22.0,22.0,126.0,13.0,3.0,0.0,13.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dominic-schofield-1,Dominic Schofield,LB,Massachusetts,Massachusetts,4,22.0,-3.244999999999999,0.0,,0,22.0,22.0,28.0,2.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
donovan-dyson-1,Donovan Dyson,LB,Massachusetts,Massachusetts,3,22.0,-3.757727272727273,0.0,,0,22.0,21.0,24.0,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eric-marsh-2,Eric Marsh,LB,New Mexico State,New Mexico State,4,22.0,-6.652272727272728,0.0,,0,12.0,0.0,31.0,4.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hamilton-baker-1,Hamilton Baker,LB,Army,Army,4,22.0,-4.084090909090909,0.0,,0,19.0,8.0,7.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ike-esonwune-1,Ike Esonwune,LB,Oklahoma State,Oklahoma State,3,22.0,3.6409090909090907,0.0,,0,22.0,14.0,31.0,0.0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ikem-okeke-1,Ikem Okeke,LB,Hawaii,Hawaii,2,22.0,-4.476363636363636,0.0,,0,22.0,8.0,15.0,1.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jack-fries-1,Jack Fries,LB,Ohio,Ohio,3,22.0,-5.528181818181817,0.0,,0,22.0,11.0,63.0,3.0,0.5,1.0,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jack-king-2,Jack King,LB,Army,Army,2,22.0,-4.214545454545455,0.0,,0,22.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jacob-onyechi-2,Jacob Onyechi,LB,Air Force,Air Force,2,22.0,-3.771818181818182,0.0,,0,22.0,19.0,65.0,11.5,2.0,0.0,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jacob-weinmaster-1,Jacob Weinmaster,LB,Nebraska,Nebraska,3,22.0,6.652727272727273,0.0,,0,22.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jake-matthews-2,Jake Matthews,LB,Arizona,Arizona,2,22.0,3.1600000000000006,0.0,,0,22.0,21.0,78.0,2.5,2.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jalen-graham-1,Jalen Graham,LB,Purdue,Purdue,2,22.0,3.433181818181818,0.0,,0,22.0,20.0,116.0,9.0,2.0,3.0,12.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jamal-scott-1,Jamal Scott,LB,San Jose State,Arizona State|San Jose State,3,22.0,-1.6490909090909087,0.0,,0,22.0,22.0,161.0,13.5,5.5,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
james-heard-jr-1,James Heard Jr.,LB,Syracuse,Syracuse,2,22.0,3.5850000000000004,0.0,,0,22.0,18.0,27.0,2.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jason-kaul-1,Jason Kaul,LB,Stanford,Stanford,2,22.0,4.652727272727272,0.0,,0,22.0,8.0,18.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
javon-solomon-1,Javon Solomon,LB,Troy,Troy,2,22.0,-4.166363636363636,0.0,,0,22.0,22.0,79.0,23.0,12.5,1.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jayden-fuller-1,Jayden Fuller,LB,Miami (OH),Miami (OH),2,22.0,-4.133636363636364,0.0,,0,22.0,14.0,9.0,2.0,2.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jaylen-blackwell-1,Jaylen Blackwell,LB,Boston College,Boston College,5,22.0,1.7927272727272727,0.0,,0,22.0,20.0,33.0,5.0,2.5,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jayvhion-gipson-1,Jayvhion Gipson,LB,New Mexico State,New Mexico State,2,22.0,-7.741818181818181,0.0,,0,22.0,2.0,11.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jeff-camilli-1,Jeff Camilli,LB,Fresno State,Fresno State,2,22.0,-2.105,0.0,,0,22.0,22.0,184.0,10.0,4.0,2.0,4.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jelani-willis-1,Jelani Willis,LB,Western Michigan,Western Michigan,3,22.0,-4.135,0.0,,0,22.0,5.0,16.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jeremiah-jones-1,Jeremiah Jones,LB,Troy,Troy,3,22.0,-5.954545454545454,0.0,,0,22.0,15.0,10.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
joe-martarano-1,Joe Martarano,LB,Boise State,Boise State,2,22.0,-3.1259090909090905,0.0,,0,22.0,20.0,78.0,2.5,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
johnny-jones-5,Johnny Jones,LB,UTEP,UTEP,3,22.0,-5.46,0.0,,0,22.0,19.0,26.0,3.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jojo-hayden-1,Jojo Hayden,LB,Illinois,Illinois,3,22.0,5.407272727272727,0.0,,0,22.0,21.0,34.0,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jonah-moi-1,Jonah Moi,LB,Oregon,Oregon,3,22.0,3.358181818181818,0.0,,0,22.0,19.0,45.0,10.0,6.5,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jordan-eubanks-1,Jordan Eubanks,LB,Nevada-Las Vegas,Florida State|Nevada-Las Vegas,5,22.0,-3.97,0.0,,0,20.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
joseph-harper-2,Joseph Harper,LB,Southern Mississippi,Southern Mississippi,2,22.0,-4.800000000000001,0.0,,0,22.0,0.0,69.0,2.0,0.0,0.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
josh-aune-1,Josh Aune,LB,Minnesota,Minnesota,4,22.0,0.5440909090909091,0.0,,0,20.0,13.0,14.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
josh-banderas-1,Josh Banderas,LB,Nebraska,Nebraska,2,22.0,3.3490909090909096,0.0,,0,22.0,20.0,154.0,11.5,0.5,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
josiah-powell-1,Josiah Powell,LB,Navy,Navy,2,22.0,-0.915909090909091,0.0,,0,22.0,21.0,71.0,7.5,2.0,2.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
julio-ayamel-1,Julio Ayamel,LB,James Madison,James Madison,2,22.0,-3.713636363636364,0.0,,0,22.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
justin-eklund-1,Justin Eklund,LB,Bowling Green,Bowling Green|San Jose State,4,22.0,-5.470454545454545,0.0,,0,22.0,19.0,23.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kasey-carson-1,Kasey Carson,LB,Western Michigan,Western Michigan,2,22.0,-0.03272727272727272,0.0,,0,22.0,11.0,22.0,2.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kelvin-johnson-2,Kelvin Johnson,LB,South Alabama,South Alabama,3,22.0,-2.44,0.0,,0,22.0,22.0,75.0,5.0,0.0,0.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kendell-beckwith-1,Kendell Beckwith,LB,LSU,LSU,2,22.0,6.362727272727273,0.0,,0,22.0,21.0,175.0,16.0,4.5,0.0,5.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kenneth-edison-mcgruder-1,Kenneth Edison-McGruder,LB,Oklahoma State,Oklahoma State,2,22.0,3.4040909090909093,0.0,,0,22.0,21.0,94.0,10.5,3.0,0.0,5.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
keyshawn-flowers-1,Keyshawn Flowers,LB,Maryland,Maryland,2,22.0,4.05,0.0,,0,22.0,18.0,36.0,1.5,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
khaylan-kearse-thomas-1,Khaylan Kearse-Thomas,LB,Arizona State,Arizona State,2,22.0,2.0354545454545456,0.0,,0,15.0,22.0,81.0,13.0,4.5,2.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kyle-haley-1,Kyle Haley,LB,Oregon State,Oregon State,2,22.0,5.31,0.0,,0,22.0,22.0,37.0,3.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lj-jackson-1,L.J. Jackson,LB,Nevada,Nevada,2,22.0,-6.455454545454546,0.0,,0,22.0,10.0,21.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
malik-hawkins-1,Malik Hawkins,LB,Middle Tennessee State,Middle Tennessee State,2,22.0,-6.919090909090911,0.0,,0,22.0,7.0,24.0,2.5,1.5,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
marcel-walker-1,Marcel Walker,LB,Nevada,Nevada,2,22.0,-4.134545454545455,0.0,,0,22.0,21.0,70.0,11.5,5.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
marcus-ball-3,Marcus Ball,LB,Arizona State,Arizona State,3,22.0,4.175,0.0,,0,22.0,13.0,72.0,4.0,1.0,2.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
marcus-brunson-2,Marcus Brunson,LB,Ohio,Ohio,3,22.0,-6.402727272727273,0.0,,0,22.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
martrell-harris-jr-1,Martrell Harris Jr.,LB,Texas A&M,Texas A&M,3,22.0,2.9209090909090913,0.0,,0,22.0,9.0,14.0,2.0,2.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
matthew-stuckey-1,Matthew Stuckey,LB,Western Michigan,Western Michigan,5,22.0,-1.6422727272727273,0.0,,0,22.0,8.0,17.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
michael-erhart-1,Michael Erhart,LB,Oregon State,Oregon State,5,22.0,2.230909090909091,0.0,,0,22.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
michael-mcnair-1,Michael McNair,LB,Baylor,Baylor,4,22.0,3.925,0.0,,0,22.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miles-hall-1,Miles Hall,LB,BYU,BYU,3,22.0,4.308181818181819,0.0,,0,22.0,12.0,29.0,1.5,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
montrel-wilson-1,Montrel Wilson,LB,Texas Christian,Texas Christian,5,22.0,2.3363636363636364,0.0,,0,22.0,19.0,98.0,8.0,2.5,0.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
