Player_ID,Player,pos_norm,latest_school,schools_played,seasons_count,games_total,sos_season_weighted,award_count,awards,heisman_finish,games_rushing,games_receiving,rush_att,rush_yds,rush_td,rec,rec_yds,rec_td,yds_from_scrimmage,scrim_td,award_aa,award_john_mackey_award_most_outstanding_tight_end,award_mac_offensive_player_of_the_year,award_vern_smith_leadership_award
cole-dakovich-1,Cole Dakovich,TE,Wisconsin,Wisconsin,4,5.0,2.29,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
cole-harrison-1,Cole Harrison,TE,Tennessee,Tennessee,2,5.0,2.142,0.0,,0,0.0,3.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,0.0,0,0,0,0
connor-spears-1,Connor Spears,TE,USC,USC,1,5.0,7.389999999999999,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
corey-luciano-1,Corey Luciano,TE,Washington,Washington,1,5.0,2.68,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
corey-rau-1,Corey Rau,TE,Ohio State,Ohio State|SMU,5,5.0,1.7400000000000002,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
daniel-gonzalez-2,Daniel Gonzalez,TE,Middle Tennessee State,Middle Tennessee State,1,5.0,-7.26,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
derrick-malone-1,Derrick Malone,TE,Ohio State,Ohio State,3,5.0,6.676,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
dylan-mesman-1,Dylan Mesman,TE,Louisville,Louisville,1,5.0,2.54,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
eric-stiemke-1,Eric Stiemke,TE,Coastal Carolina,Coastal Carolina,1,5.0,-6.02,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
ethan-powell-2,Ethan Powell,TE,Rice,Rice,2,5.0,-2.758,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
fidel-ogbeifun-1,Fidel Ogbeifun,TE,Liberty,Liberty,1,5.0,-6.62,0.0,,0,0.0,5.0,0.0,0.0,0.0,7.0,87.0,0.0,0.0,0.0,0,0,0,0
finn-furmanek-1,Finn Furmanek,TE,Penn State,Penn State,3,5.0,4.926,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
gabe-angel-1,Gabe Angel,TE,Ole Miss,Ole Miss,2,5.0,2.62,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
grant-jones-4,Grant Jones,TE,USC,USC,1,5.0,1.8,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
griffin-stalfort-1,Griffin Stalfort,TE,Air Force,Air Force,1,5.0,-4.18,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
hayden-rollison-1,Hayden Rollison,TE,Virginia,Virginia,3,5.0,1.986,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
heath-reineke-1,Heath Reineke,TE,Northwestern,Northwestern,1,5.0,5.13,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
hunter-hebert-1,Hunter Hebert,TE,Texas State,Texas State,3,5.0,-2.4939999999999998,0.0,,0,0.0,4.0,0.0,0.0,0.0,3.0,14.0,0.0,0.0,0.0,0,0,0,0
ian-drummond-1,Ian Drummond,TE,Bowling Green,Bowling Green,3,5.0,-3.6160000000000005,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
jackson-carver-1,Jackson Carver,TE,Miami (FL),Miami (FL),3,5.0,1.8560000000000003,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
jackson-gister-1,Jackson Gister,TE,Rutgers,Rutgers,2,5.0,5.46,0.0,,0,0.0,5.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0,0,0,0
jake-renda-1,Jake Renda,TE,UCLA,Pitt|UCLA,5,5.0,5.548,0.0,,0,0.0,3.0,0.0,0.0,0.0,2.0,14.0,0.0,0.0,0.0,0,0,0,0
jake-woods-1,Jake Woods,TE,Temple,Temple,1,5.0,-1.64,0.0,,0,0.0,5.0,0.0,0.0,0.0,2.0,30.0,0.0,0.0,0.0,0,0,0,0
jamari-harrold-1,Jamari Harrold,TE,Kennesaw State,Kennesaw State,1,5.0,-4.84,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
javon-forward-1,Javon Forward,TE,Washington,Washington,1,5.0,-0.9,0.0,,0,5.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0,0,0
joe-ludwig-1,Joe Ludwig,TE,Utah,Utah,1,5.0,-2.93,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
joe-stein-1,Joe Stein,TE,Northern Illinois,Northern Illinois,2,5.0,-7.08,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
joey-verhaegh-1,Joey Verhaegh,TE,Old Dominion,Old Dominion,1,5.0,-6.51,0.0,,0,0.0,5.0,0.0,0.0,0.0,2.0,40.0,1.0,0.0,0.0,0,0,0,0
johnathan-lewis-2,Johnathan Lewis,TE,Rutgers,Rutgers,2,5.0,3.18,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
jonathan-pavlov-1,Jonathan Pavlov,TE,Florida International,Florida International,1,5.0,-8.12,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
jonathan-pimentel-1,Jonathan Pimentel,TE,Rutgers,Rutgers,1,5.0,4.93,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
jonathon-maccollister-2,Jonathon MacCollister,TE,UCF,UCF,2,5.0,-1.8700000000000003,0.0,,0,0.0,4.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0,0,0,0
josh-fanuiel-1,Josh Fanuiel,TE,Oklahoma,Oklahoma,1,5.0,4.78,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
joshua-rubin-1,Joshua Rubin,TE,UAB,UAB,3,5.0,-1.7,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
kade-caton-1,Kade Caton,TE,Oregon,Oregon,2,5.0,6.926,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
kaden-deluna-1,Kaden Deluna,TE,Boise State,Boise State,3,5.0,-2.872,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
keshawn-toney-1,Keshawn Toney,TE,South Carolina,South Carolina,2,5.0,7.356,0.0,,0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
keveon-mullins-1,Keveon Mullins,TE,South Carolina,South Carolina,2,5.0,7.42,0.0,,0,0.0,5.0,0.0,0.0,0.0,3.0,110.0,0.0,0.0,0.0,0,0,0,0
kheagian-heckaman-1,Kheagian Heckaman,TE,UTEP,UTEP,1,5.0,-2.85,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
logan-brooking-1,Logan Brooking,TE,Clemson,Clemson,1,5.0,1.73,0.0,,0,0.0,5.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0,0,0,0
luke-mcnitt-1,Luke McNitt,TE,Nebraska,Nebraska,1,5.0,3.94,0.0,,0,0.0,5.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0,0,0,0
luke-seib-1,Luke Seib,TE,UTEP,UTEP,2,5.0,-2.85,0.0,,0,0.0,5.0,0.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,0,0,0,0
malik-rodriguez-1,Malik Rodriguez,TE,Ohio,Ohio,1,5.0,-3.69,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
matt-brown-5,Matt Brown,TE,Ole Miss,Ole Miss,1,5.0,4.42,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
max-linder-1,Max Linder,TE,Middle Tennessee State,Middle Tennessee State,2,5.0,-5.752000000000001,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
max-rosenthal-1,Max Rosenthal,TE,Illinois,Illinois|Michigan State,2,5.0,7.117999999999999,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
max-sullivan-1,Max Sullivan,TE,Ball State,Ball State,3,5.0,-3.354,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
mccallan-castles-1,McCallan Castles,TE,California,California,2,5.0,1.4780000000000002,0.0,,0,0.0,1.0,0.0,0.0,0.0,1.0,15.0,0.0,0.0,0.0,0,0,0,0
michael-harrop-1,Michael Harrop,TE,Florida Atlantic,Florida Atlantic,1,5.0,-4.74,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
mitch-viviano-1,Mitch Viviano,TE,Buffalo,Buffalo,3,5.0,-7.175999999999999,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
mitchell-bothwell-1,Mitchell Bothwell,TE,Boise State,Boise State,2,5.0,-1.5500000000000003,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
mitchell-lewis-1,Mitchell Lewis,TE,Miami (OH),Miami (OH),1,5.0,-2.73,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
nathan-jones-4,Nathan Jones,TE,Minnesota,Minnesota,3,5.0,4.5,0.0,,0,0.0,5.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0,0,0,0
nicholas-munera-1,Nicholas Munera,TE,South Florida,South Florida,1,5.0,-5.56,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
nik-ogneovic-1,Nik Ogneovic,TE,Kentucky,Kentucky,2,5.0,4.224,0.0,,0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0,0,0,0
oakie-salavea-1,Oakie Salave'a,TE,Hawaii,Hawaii,3,5.0,-5.69,0.0,,0,0.0,5.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0,0,0,0
quintin-morris-1,Quintin Morris,TE,Bowling Green,Bowling Green,1,5.0,6.49,0.0,,0,0.0,5.0,0.0,0.0,0.0,20.0,248.0,0.0,0.0,0.0,0,0,0,0
ross-burcham-1,Ross Burcham,TE,Memphis,Memphis,1,5.0,0.0,0.0,,0,0.0,4.0,0.0,0.0,0.0,2.0,24.0,0.0,0.0,0.0,0,0,0,0
ryan-ghea-1,Ryan Ghea,TE,Auburn,Auburn,1,5.0,3.9200000000000004,0.0,,0,0.0,5.0,0.0,0.0,0.0,2.0,20.0,0.0,0.0,0.0,0,0,0,0
shawn-rouse-1,Shawn Rouse,TE,Marshall,Marshall,1,5.0,-4.05,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
simon-dellinger-1,Simon Dellinger,TE,Army,Army,1,5.0,-1.53,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
steven-enis-1,Steven Enis,TE,Memphis,Memphis,2,5.0,-3.88,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
taniela-tupou-2,Taniela Tupou,TE,USC,USC,1,5.0,6.17,0.0,,0,0.0,5.0,0.0,0.0,0.0,2.0,26.0,0.0,0.0,0.0,0,0,0,0
turner-schmidt-1,Turner Schmidt,TE,James Madison,James Madison,1,5.0,-2.55,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
tyler-bayler-1,Tyler Bayler,TE,Maryland,Maryland,1,5.0,5.29,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
tyler-mustain-1,Tyler Mustain,TE,Arizona,Arizona,1,5.0,2.65,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
victor-wikstrom-1,Victor Wikstrom,TE,West Virginia,West Virginia,3,5.0,2.33,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
will-crowley-1,Will Crowley,TE,North Carolina,North Carolina,4,5.0,0.11999999999999997,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
will-dixon-1,Will Dixon,TE,West Virginia,West Virginia,3,5.0,2.3899999999999997,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
will-loerzel-1,Will Loerzel,TE,Wake Forest,South Alabama|Wake Forest,2,5.0,0.51,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
wylie-reinhardt-1,Wylie Reinhardt,TE,North Texas,North Texas,1,5.0,-2.91,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
andrew-jones-6,Andrew Jones,TE,Duke,Duke,1,4.0,-1.84,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
andrew-lentsch-1,Andrew Lentsch,TE,Iowa,Iowa,4,4.0,3.58,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
antonio-zepeda-1,Antonio Zepeda,TE,Nevada-Las Vegas,Nevada-Las Vegas,1,4.0,-3.33,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
austin-white-1,Austin White,TE,Florida State,Florida State,3,4.0,-0.6,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
ben-buechel-1,Ben Buechel,TE,Purdue,Purdue,4,4.0,1.28,0.0,,0,0.0,3.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,0,0,0,0
brady-clough-1,Brady Clough,TE,Boston College,Boston College,2,4.0,2.7824999999999998,0.0,,0,0.0,2.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0,0,0,0
brandon-brockman-1,Brandon Brockman,TE,Arkansas State,Arkansas State,2,4.0,-5.795,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
brock-davin-1,Brock Davin,TE,Ohio State,Ohio State,3,4.0,7.32,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
bryce-boyer-1,Bryce Boyer,TE,Bowling Green,Bowling Green,4,4.0,-4.83,0.0,,0,0.0,4.0,0.0,0.0,0.0,1.0,21.0,0.0,0.0,0.0,0,0,0,0
brye-lighon-1,Brye Lighon,TE,Nevada-Las Vegas,Nevada-Las Vegas,2,4.0,-2.58,0.0,,0,0.0,2.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0,0,0,0
caden-piening-1,Caden Piening,TE,UCF,UCF,1,4.0,1.47,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
caleb-samuel-1,Caleb Samuel,TE,North Carolina,North Carolina,1,4.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
carter-eck-1,Carter Eck,TE,Nevada,Nevada,2,4.0,-3.96,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
case-hatch-1,Case Hatch,TE,Arizona State,Arizona State,1,4.0,-4.0,0.0,,0,0.0,4.0,0.0,0.0,0.0,2.0,29.0,0.0,0.0,0.0,0,0,0,0
chase-loftin-2,Chase Loftin,TE,Florida State,Florida State,1,4.0,3.42,0.0,,0,0.0,4.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0,0,0,0
chris-lee-2,Chris Lee,TE,Connecticut,Connecticut,1,4.0,-1.37,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
chris-manual-1,Chris Manual,TE,Georgia State,Georgia State,2,4.0,-0.44,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
christopher-johnson-1,Christopher Johnson,TE,Connecticut,Connecticut,1,4.0,-2.59,0.0,,0,0.0,4.0,0.0,0.0,0.0,1.0,15.0,0.0,0.0,0.0,0,0,0,0
cj-kiss-1,C.J. Kiss,TE,Western Kentucky,Western Kentucky,1,4.0,-6.99,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
cody-george-1,Cody George,TE,Baylor,Baylor,2,4.0,2.72,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
colby-cyburt-1,Colby Cyburt,TE,UCLA,UCLA,1,4.0,4.27,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
cole-reemsnyder-1,Cole Reemsnyder,TE,Virginia Tech,Virginia Tech,4,4.0,4.775,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
coleson-arends-1,Coleson Arends,TE,Arizona State,Arizona State,3,4.0,3.28,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
colt-pettit-1,Colt Pettit,TE,Virginia Tech,Virginia Tech,1,4.0,2.41,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
colten-cable-1,Colten Cable,TE,Western Kentucky,Western Kentucky,1,4.0,-6.99,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
connie-hewitt-ii-1,Connie Hewitt II,TE,Liberty,Liberty,2,4.0,-9.877499999999998,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
cooper-eldridge-1,Cooper Eldridge,TE,Louisiana-Monroe,Louisiana-Monroe,3,4.0,-3.03,0.0,,0,0.0,1.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0,0,0,0
cort-halsey-1,Cort Halsey,TE,North Carolina,North Carolina,3,4.0,0.6549999999999999,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
dangelo-mckinnie-1,D'Angelo McKinnie,TE,East Carolina,East Carolina,1,4.0,-0.82,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
denzel-tolliver-1,Denzel Tolliver,TE,Northern Illinois,Northern Illinois,1,4.0,-1.95,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
dillon-gordon-1,Dillon Gordon,TE,LSU,LSU,1,4.0,6.79,0.0,,0,0.0,4.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0,0,0,0
dj-asiasi-1,DJ Asiasi,TE,Nevada,Nevada,1,4.0,-3.96,0.0,,0,0.0,4.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0,0,0,0
dj-donovan-2,D.J. Donovan,TE,Navy,Navy,2,4.0,-2.5125,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
donivon-thomas-1,Donivon Thomas,TE,Toledo,Toledo,3,4.0,-3.665,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
donovan-williams-4,Donovan Williams,TE,Connecticut,Connecticut,1,4.0,-1.33,0.0,,0,0.0,4.0,0.0,0.0,0.0,5.0,62.0,0.0,0.0,0.0,0,0,0,0
dyson-chmura-1,Dyson Chmura,TE,New Mexico,New Mexico,1,4.0,-2.38,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
dyson-frank-1,Dyson Frank,TE,Nevada,Nevada,2,4.0,-5.04,0.0,,0,0.0,4.0,0.0,0.0,0.0,2.0,20.0,0.0,0.0,0.0,0,0,0,0
easton-marshall-1,Easton Marshall,TE,South Alabama,South Alabama,1,4.0,-3.72,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
elijah-yelverton-1,Elijah Yelverton,TE,Colorado,Colorado|Iowa,3,4.0,5.23,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
garrett-long-1,Garrett Long,TE,Kent State,Kent State,1,4.0,-6.08,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
gary-cooper-2,Gary Cooper,TE,Indiana,Indiana,2,4.0,1.49,0.0,,0,0.0,4.0,0.0,0.0,0.0,2.0,15.0,0.0,0.0,0.0,0,0,0,0
gavin-garretson-1,Gavin Garretson,TE,Arkansas,Arkansas,1,4.0,6.85,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
glynn-molinich-1,Glynn Molinich,TE,Buffalo,Buffalo,1,4.0,-5.34,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
grant-hidalgo-1,Grant Hidalgo,TE,Auburn,Auburn,3,4.0,3.0949999999999998,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
greyson-labiad-1,Greyson Labiad,TE,Florida State,Florida State,1,4.0,3.42,0.0,,0,0.0,4.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0,0,0,0
hank-tuipulotu-1,Hank Tuipulotu,TE,BYU,BYU,4,4.0,-3.89,0.0,,0,0.0,4.0,0.0,0.0,0.0,1.0,20.0,0.0,0.0,0.0,0,0,0,0
hunter-andrews-2,Hunter Andrews,TE,Utah,Utah,1,4.0,2.1,0.0,,0,4.0,4.0,13.0,113.0,1.0,10.0,65.0,0.0,178.0,1.0,0,0,0,0
isaiah-butler-tanner-1,Isaiah Butler-Tanner,TE,UTSA,UTSA,1,4.0,-1.6,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
jack-cravaack-1,Jack Cravaack,TE,Purdue,Purdue,2,4.0,4.234999999999999,0.0,,0,0.0,2.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0,0,0,0
jack-disano-1,Jack DiSano,TE,Minnesota,Minnesota,4,4.0,4.0725,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
jack-monday-1,Jack Monday,TE,Kentucky,Kentucky,4,4.0,5.5175,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
jackson-long-1,Jackson Long,TE,Georgia Southern,Georgia Southern|Georgia Tech|South Florida,4,4.0,2.1725,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
jacob-prince-1,Jacob Prince,TE,Southern Mississippi,Southern Mississippi,4,4.0,-3.67,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
jake-odonnell-1,Jake O'Donnell,TE,Miami (FL),Miami (FL),1,4.0,3.38,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
jake-wilson-5,Jake Wilson,TE,Wyoming,Wyoming,2,4.0,-3.51,0.0,,0,4.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0,0,0,0
jalen-jordan-1,Jalen Jordan,TE,Rutgers,Rutgers,1,4.0,4.1,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
james-flanigan-2,James Flanigan,TE,Notre Dame,Notre Dame,1,4.0,5.35,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
jay-gibson-1,Jay Gibson,TE,Western Kentucky,Western Kentucky,2,4.0,-6.78,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
jayden-savoury-1,Jayden Savoury,TE,Michigan State,Michigan State,1,4.0,4.47,0.0,,0,0.0,4.0,0.0,0.0,0.0,1.0,16.0,0.0,0.0,0.0,0,0,0,0
jeff-banks-2,Jeff Banks,TE,Texas State,Texas State,1,4.0,-3.36,0.0,,0,0.0,4.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0,0,0,0
jeffrey-jones-1,Jeffrey Jones Jr.,TE,New Mexico,New Mexico,1,4.0,-2.2,0.0,,0,0.0,3.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0,0,0,0
joe-corless-jr-1,Joe Corless Jr.,TE,Army,Army,1,4.0,-6.41,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
joe-woodrum-1,Joe Woodrum,TE,Marshall,Marshall,1,4.0,-8.24,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
joel-ruiz-1,Joel Ruiz,TE,Georgia State,Georgia State,1,4.0,-7.15,0.0,,0,0.0,4.0,0.0,0.0,0.0,4.0,38.0,0.0,0.0,0.0,0,0,0,0
jon-lucier-1,Jon Lucier,TE,Massachusetts,Massachusetts,3,4.0,-3.8125,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
jonathan-curry-1,Jonathan Curry,TE,Purdue,Purdue,1,4.0,4.41,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
jordan-andrus-1,Jordan Andrus,TE,UTEP,UTEP,1,4.0,-7.21,0.0,,0,0.0,2.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0,0,0,0
