Player_ID,Player,pos_norm,latest_school,schools_played,seasons_count,games_total,sos_season_weighted,award_count,awards,heisman_finish,games_defense,games_pff,tackles_combined,tackles_loss,sacks,def_int,pass_defended,fumbles_forced,award_aa,award_aac_defensive_player_of_the_year,award_acc_defensive_player_of_the_year,award_ap_player_of_the_year_award_most_outstanding_player,award_bednarik,award_big_12_defensive_player_of_the_year,award_big_ten_defensive_player_of_the_year,award_bronko_nagurski_award_most_outstanding_defensive_player,award_cusa_defensive_player_of_the_year,award_camp,award_chuck_bednarik_award_defensive_player_of_the_year,award_fred_biletnikoff_award_outstanding_receiver,award_heisman_memorial_trophy_most_outstanding_player,award_jim_thorpe_award_most_outstanding_defensive_back,award_johnny_the_jet_rodgers_award_most_outstanding_return_specialist,award_mwc_defensive_player_of_the_year,award_nagurski,award_pac_12_defensive_player_of_the_year,award_ronnie_lott_trophy_defensive_impact_player_of_the_year,award_sec_defensive_player_of_the_year,award_sun_belt_defensive_player_of_the_year,award_vince_lombardi_award_lineman_of_the_year,award_walter_camp_player_of_the_year_award_most_outstanding_player
glover-cook-1,Glover Cook,DB,Florida Atlantic,Florida Atlantic,2,10.0,-5.468,0.0,,0,10.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
greg-laday-1,Greg Laday,DB,Colorado State,Colorado State,1,10.0,-4.8,0.0,,0,10.0,10.0,19.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hassan-childs-1,Hassan Childs,DB,South Florida,South Florida,2,10.0,-2.7,0.0,,0,8.0,10.0,16.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hiroshi-carr-1,Hiroshi Carr,DB,Air Force,Air Force,1,10.0,-5.01,0.0,,0,10.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
houston-glass-1,Houston Glass,DB,Buffalo,Buffalo,1,10.0,-4.56,0.0,,0,10.0,6.0,4.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hunter-sellers-1,Hunter Sellers,DB,New Mexico,New Mexico|Pitt,4,10.0,-4.0280000000000005,0.0,,0,10.0,8.0,14.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hunter-wiggins-1,Hunter Wiggins,DB,New Mexico,New Mexico,1,10.0,-3.97,0.0,,0,10.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ishmael-adams-1,Ishmael Adams,DB,UCLA,UCLA,1,10.0,4.27,0.0,,0,10.0,9.0,35.0,2.0,0.0,2.0,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ishmael-harrison-1,Ishmael Harrison,DB,UTEP,UTEP,1,10.0,-8.11,0.0,,0,10.0,10.0,35.0,3.0,0.0,0.0,6.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ishmael-ibraheem-1,Ishmael Ibraheem,DB,Southern Mississippi,Marshall|Southern Mississippi|Texas,5,10.0,-0.07300000000000004,0.0,,0,8.0,7.0,7.0,0.0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jack-blanco-1,Jack Blanco,DB,Ball State,Ball State,3,10.0,-2.968,0.0,,0,10.0,6.0,24.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jacob-oden-1,Jacob Oden,DB,Michigan,Michigan,2,10.0,5.88,0.0,,0,10.0,5.0,3.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jaden-martin-burgess-1,Jaden Martin-Burgess,DB,Kennesaw State,Georgia Southern|Kennesaw State,2,10.0,-4.84,0.0,,0,10.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jahmir-torres-1,Jahmir Torres,DB,New Mexico,New Mexico,1,10.0,-4.64,0.0,,0,10.0,6.0,12.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jaidyn-denis-1,Jaidyn Denis,DB,Memphis,Memphis,2,10.0,-2.963,0.0,,0,9.0,10.0,22.0,1.0,0.0,1.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jajuan-hudson-1,Jajuan Hudson,DB,Bowling Green,Bowling Green,1,10.0,-3.66,0.0,,0,10.0,10.0,42.0,1.0,0.0,0.0,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jalen-harvey-2,Jalen Harvey,DB,Arizona State,Arizona State,1,10.0,1.67,0.0,,0,10.0,10.0,70.0,3.5,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jalon-rock-1,Jalon Rock,DB,Liberty,Liberty,1,10.0,-5.91,0.0,,0,10.0,6.0,8.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jameel-cook-jr-1,Jameel Cook Jr.,DB,Indiana,Indiana,3,10.0,3.183,0.0,,0,10.0,8.0,19.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
james-tarver-1,James Tarver,DB,UCF,UCF,2,10.0,-1.8700000000000003,0.0,,0,10.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jared-singletary-1,Jared Singletary,DB,Middle Tennessee State,Middle Tennessee State,1,10.0,-4.09,0.0,,0,10.0,8.0,14.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jarius-adams-1,Jarius Adams,DB,Rutgers,Rutgers,1,10.0,3.1,0.0,,0,10.0,7.0,13.0,1.0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jarrad-baker-1,Jarrad Baker,DB,UCF,UCF,1,10.0,-2.08,0.0,,0,10.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jarrell-addo-1,Jarrell Addo,DB,Massachusetts,Massachusetts,1,10.0,-2.6,0.0,,0,10.0,2.0,9.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
javelle-brown-1,Javelle Brown,DB,BYU,BYU,2,10.0,0.29,0.0,,0,10.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jaylon-baker-1,Jaylon Baker,DB,Virginia,Virginia,4,10.0,1.475,0.0,,0,10.0,5.0,5.0,0.5,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jerome-cooper-1,Jerome Cooper,DB,Akron,Akron,1,10.0,-3.3299999999999996,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jeryl-brazil-1,Jeryl Brazil,DB,Louisiana,Louisiana,1,10.0,-7.38,0.0,,0,10.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jett-vincent-1,Jett Vincent,DB,Colorado State,Colorado State,2,10.0,-5.48,0.0,,0,10.0,6.0,12.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jevaris-little-1,Jevaris Little,DB,Illinois,Illinois,1,10.0,3.2599999999999993,0.0,,0,10.0,8.0,10.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
john-marshall-2,John Marshall,DB,Navy,Navy,2,10.0,-0.8800000000000001,0.0,,0,10.0,10.0,62.0,5.5,0.0,1.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
johnny-balderas-1,Johnny Balderas,DB,San Jose State,San Jose State,5,10.0,-2.9989999999999997,0.0,,0,7.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jordan-franks-1,Jordan Franks,DB,UCF,UCF,1,10.0,-0.68,0.0,,0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jordan-jackson-7,Jordan Jackson,DB,Bowling Green,Bowling Green,1,10.0,-4.12,0.0,,0,10.0,10.0,10.0,2.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jordan-moore-3,Jordan Moore,DB,Houston,Houston|Texas A&M,2,10.0,3.6399999999999997,0.0,,0,9.0,9.0,23.0,1.5,0.5,0.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jordan-perryman-1,Jordan Perryman,DB,Washington,Washington,1,10.0,0.64,0.0,,0,10.0,9.0,37.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jordan-porter-1,Jordan Porter,DB,Eastern Michigan,Eastern Michigan,2,10.0,-4.85,0.0,,0,8.0,10.0,6.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jordan-roberts-2,Jordan Roberts,DB,North Texas,North Texas,2,10.0,-8.42,0.0,,0,10.0,5.0,5.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jordan-simone-2,Jordan Simone,DB,Arizona State,Arizona State,1,10.0,4.45,0.0,,0,10.0,10.0,91.0,9.0,4.0,2.0,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jordan-toney-1,Jordan Toney,DB,Eastern Michigan,Eastern Michigan,1,10.0,-5.43,0.0,,0,10.0,10.0,18.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jordan-white-6,Jordan White,DB,Northern Illinois,Northern Illinois,1,10.0,-6.44,0.0,,0,10.0,8.0,37.0,2.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jordan-young-5,Jordan Young,DB,Michigan,Michigan,1,10.0,5.88,0.0,,0,10.0,9.0,15.0,0.0,0.0,0.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
joseph-byrnes-1,Joseph Byrnes,DB,South Carolina,South Carolina,4,10.0,5.023000000000001,0.0,,0,10.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
josh-battle-1,Josh Battle,DB,Southern Mississippi,Southern Mississippi,1,10.0,-6.33,0.0,,0,10.0,0.0,33.0,1.5,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
josh-hayes-1,Josh Hayes,DB,Purdue,Purdue,2,10.0,1.782,0.0,,0,9.0,7.0,13.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
josiah-persinger-1,Josiah Persinger,DB,Virginia,Virginia,1,10.0,1.44,0.0,,0,10.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
joziah-edmond-1,Jo'Ziah Edmond,DB,Michigan,Michigan,2,10.0,8.680000000000001,0.0,,0,8.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
juan-berchal-1,Juan Berchal,DB,Appalachian State,Appalachian State,1,10.0,-5.59,0.0,,0,10.0,8.0,10.0,1.0,0.0,0.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
justin-houston-2,Justin Houston,DB,Fresno State,Fresno State,3,10.0,-1.92,0.0,,0,10.0,7.0,8.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
justin-johnson-11,Justin Johnson,DB,Fresno State,Fresno State,2,10.0,-4.8,0.0,,0,10.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kalen-woods-1,Kalen Woods,DB,Middle Tennessee State,Middle Tennessee State|New Mexico,2,10.0,-8.03,0.0,,0,10.0,10.0,36.0,0.5,0.0,1.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
keelen-roberts-1,Keelen Roberts,DB,Florida Atlantic,Florida Atlantic|Toledo,3,10.0,-2.243,0.0,,0,9.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
keelin-smith-1,Keelin Smith,DB,Florida State,Florida State,1,10.0,1.97,0.0,,0,10.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
keevan-bailey-1,Keevan Bailey,DB,Colorado State,Colorado State,2,10.0,-3.3839999999999995,0.0,,0,8.0,10.0,19.0,0.0,0.0,1.0,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kenard-king-1,Kenard King,DB,Marshall,Marshall,2,10.0,-5.92,0.0,,0,10.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kevin-george-1,Kevin George,DB,Colorado,Colorado,2,10.0,0.08,0.0,,0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kevin-levy-1,Kevin Levy,DB,Rutgers,Rutgers,2,10.0,5.07,0.0,,0,9.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
keyon-washington-1,Key'on Washington,DB,Bowling Green,Bowling Green|West Virginia,2,10.0,-7.67,0.0,,0,10.0,10.0,37.0,2.0,1.0,0.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kobe-green-1,Kobe Green,DB,Buffalo,Buffalo,1,10.0,-5.34,0.0,,0,10.0,8.0,18.0,1.5,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kolbi-mcgary-1,Kolbi McGary,DB,UTEP,UTEP,2,10.0,-7.25,0.0,,0,10.0,6.0,9.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
koredell-bartley-1,Koredell Bartley,DB,Wake Forest,Wake Forest,1,10.0,0.51,0.0,,0,10.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kory-chapman-1,Kory Chapman,DB,UTEP,UTEP,1,10.0,-8.27,0.0,,0,10.0,10.0,75.0,12.5,3.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kris-reid-1,Kris Reid,DB,Southern Mississippi,Southern Mississippi,1,10.0,-8.18,0.0,,0,10.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kwameh-lewis-1,Kwameh Lewis,DB,South Alabama,South Alabama,4,10.0,-6.06,0.0,,0,10.0,10.0,9.0,0.0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kyan-brumfield-1,Kyan Brumfield,DB,Florida International,Florida International|Nebraska|Texas Tech,3,10.0,-7.44,0.0,,0,10.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kyle-white-4,Kyle White,DB,Oregon State,Oregon State,1,10.0,3.2700000000000005,0.0,,0,10.0,9.0,21.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
landon-hullaby-1,Landon Hullaby,DB,UTEP,Texas Tech|UTEP,3,10.0,-8.27,0.0,,0,10.0,8.0,20.0,1.0,0.0,0.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
larry-tracy-iii-1,Larry Tracy III,DB,Indiana,Indiana,3,10.0,6.665000000000001,0.0,,0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
leonard-lee-1,Leonard Lee,DB,Hawaii,Hawaii,4,10.0,-4.77,0.0,,0,10.0,10.0,33.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
leonard-st-gourdin-1,Leonard St. Gourdin,DB,Massachusetts,Massachusetts,1,10.0,-2.35,0.0,,0,10.0,10.0,18.0,0.5,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
logan-darby-1,Logan Darby,DB,Massachusetts,Massachusetts,2,10.0,-8.87,0.0,,0,10.0,9.0,39.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
malik-grate-1,Malik Grate,DB,Wake Forest,Wake Forest,2,10.0,3.8579999999999997,0.0,,0,10.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
malik-rucker-1,Malik Rucker,DB,Western Michigan,Western Michigan,2,10.0,-4.37,0.0,,0,10.0,8.0,38.0,2.0,0.0,1.0,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
marcell-blocker-1,Marcell Blocker,DB,UTEP,UTEP,1,10.0,-7.209999999999999,0.0,,0,10.0,9.0,18.0,0.0,0.0,0.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
marcus-lucas-2,Marcus Lucas,DB,Nevada,Nevada,1,10.0,-2.0,0.0,,0,10.0,5.0,5.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
marice-fluellen-1,Marice Fluellen,DB,South Alabama,South Alabama,2,10.0,-3.6109999999999998,0.0,,0,10.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
markell-redding-1,Markell Redding,DB,Kennesaw State,Kennesaw State,1,10.0,-8.44,0.0,,0,10.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
marrell-jackson-1,Marrell Jackson,DB,Hawaii,Hawaii,1,10.0,-2.71,0.0,,0,10.0,10.0,64.0,1.0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mason-ramirez-1,Mason Ramirez,DB,Texas,Kansas|Texas,3,10.0,5.8,0.0,,0,10.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
matthew-dash-1,Matthew Dash,DB,North Texas,North Texas,1,10.0,-2.91,0.0,,0,10.0,8.0,15.0,0.0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maurice-hampton-jr-2,Maurice Hampton Jr.,DB,Vanderbilt,Memphis|Vanderbilt,2,10.0,4.99,0.0,,0,10.0,8.0,22.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mauricio-sanchez-1,Mauricio Sanchez,DB,UTSA,UTSA,1,10.0,-6.27,0.0,,0,10.0,10.0,37.0,1.0,0.0,1.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maximus-pulley-1,Maximus Pulley,DB,Western Kentucky,Western Kentucky,1,10.0,-5.49,0.0,,0,10.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mayne-williams-1,Mayne Williams,DB,Ohio,Ohio,3,10.0,-5.804,0.0,,0,8.0,9.0,22.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
melique-straker-1,Melique Straker,DB,Arkansas State,Arkansas State,1,10.0,-3.97,0.0,,0,10.0,9.0,50.0,2.5,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
michal-antoine-jr-1,Michal Antoine Jr.,DB,Iowa State,Iowa State,2,10.0,3.8409999999999997,0.0,,0,7.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
moku-watson-1,Moku Watson,DB,Oregon State,Oregon State,4,10.0,3.522,0.0,,0,9.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
moses-alexander-1,Moses Alexander,DB,Houston,Houston,2,10.0,3.63,0.0,,0,10.0,5.0,11.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
myles-mcneal-1,Myles McNeal,DB,Eastern Michigan,Eastern Michigan,2,10.0,3.558,0.0,,0,9.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
myles-norwood-1,Myles Norwood,DB,Purdue,Purdue,1,10.0,1.29,0.0,,0,10.0,9.0,27.0,0.0,0.0,0.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
myles-pollard-1,Myles Pollard,DB,Michigan,Michigan,3,10.0,7.296000000000001,0.0,,0,8.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nate-jackson-2,Nate Jackson,DB,Kansas State,Kansas State,1,10.0,2.06,0.0,,0,10.0,9.0,47.0,0.0,0.0,0.0,6.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oluwaseun-idowu-1,Oluwaseun Idowu,DB,Pitt,Pitt,1,10.0,3.78,0.0,,0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ormond-wallace-1,Ormond Wallace,DB,Florida International,Florida International,1,10.0,-6.3,0.0,,0,10.0,6.0,11.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
perris-jones-1,Perris Jones,DB,Virginia,Virginia,1,10.0,2.57,0.0,,0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peter-schuh-1,Peter Schuh,DB,Marshall,Marshall|Oklahoma,4,10.0,-4.05,0.0,,0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pierce-withers-1,Pierce Withers,DB,Florida International,Florida International|Texas State,5,10.0,-5.238,0.0,,0,10.0,8.0,35.0,1.5,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
prince-mayela-1,Prince Mayela,DB,Charlotte,Charlotte,1,10.0,-7.029999999999999,0.0,,0,10.0,4.0,6.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
quan-peterson-1,Quan Peterson,DB,Coastal Carolina,Coastal Carolina|Syracuse,3,10.0,0.31999999999999995,0.0,,0,10.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ra-sun-kazadi-1,Ra-Sun Kazadi,DB,SMU,SMU,4,10.0,-3.1159999999999997,0.0,,0,10.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
raydarious-jones-1,Raydarious Jones,DB,Mississippi State,LSU|Mississippi State,6,10.0,5.405,0.0,,0,10.0,0.0,11.0,0.5,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
richaud-floyd-1,Richaud Floyd,DB,Missouri,Missouri,1,10.0,0.4600000000000001,0.0,,0,10.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
