Player_ID,Player,School,Year,pos,pos_norm,games_total,award_count,sos,games_defense,games_pff,tackles_combined,tackles_loss,sacks,def_int,pass_defended,fumbles_forced,awards,heisman_finish,award_aa,award_aac_defensive_player_of_the_year,award_acc_defensive_player_of_the_year,award_bednarik,award_big_12_defensive_player_of_the_year,award_big_ten_defensive_player_of_the_year,award_bronko_nagurski_award_most_outstanding_defensive_player,award_cusa_defensive_player_of_the_year,award_chuck_bednarik_award_defensive_player_of_the_year,award_john_outland_trophy_most_outstanding_interior_lineman,award_mac_defensive_player_of_the_year,award_mwc_defensive_player_of_the_year,award_nagurski,award_pac_12_defensive_player_of_the_year,award_ronnie_lott_trophy_defensive_impact_player_of_the_year,award_sec_defensive_player_of_the_year,award_sun_belt_defensive_player_of_the_year,award_sun_belt_player_of_the_year,award_ted_hendricks_award_defensive_end_of_the_year_award,award_vern_smith_leadership_award,award_vince_lombardi_award_lineman_of_the_year
tj-tauaalo-1,T.J. Tauaalo,North Texas,2015,DT,IDL,12.0,0.0,-2.91,12.0,,27.0,2.0,0.5,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
terrance-johnson-1,Terrance Johnson,North Texas,2015,DL,IDL,1.0,0.0,-2.91,1.0,,2.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
corey-thomas-2,Corey Thomas,Northern Illinois,2015,DT,IDL,11.0,0.0,-1.95,11.0,11.0,26.0,1.5,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
herlandez-corley-1,Herlandez Corley,Northern Illinois,2015,DT,IDL,7.0,0.0,-1.95,7.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
marcus-kelly-1,Marcus Kelly,Northern Illinois,2015,DT,IDL,0.0,0.0,-1.95,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mario-jones-1,Mario Jones,Northern Illinois,2015,DT,IDL,13.0,0.0,-1.95,13.0,11.0,19.0,1.5,0.5,0.0,1.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
russell-chambers-1,Russell Chambers,Northern Illinois,2015,DT,IDL,10.0,0.0,-1.95,10.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
siosifa-malolo-1,Siosifa Malolo,Northern Illinois,2015,DT,IDL,0.0,0.0,-1.95,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
william-lee-3,William Lee,Northern Illinois,2015,DT,IDL,14.0,0.0,-1.95,14.0,12.0,23.0,1.0,1.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ben-oxley-1,Ben Oxley,Northwestern,2015,DL,IDL,6.0,0.0,4.23,5.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cj-robbins-1,C.J. Robbins,Northwestern,2015,DL,IDL,12.0,0.0,4.23,12.0,,17.0,0.0,0.0,0.0,1.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dean-lowry-1,Dean Lowry,Northwestern,2015,DL,IDL,13.0,0.0,4.23,13.0,12.0,52.0,13.5,3.0,1.0,6.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deonte-gibson-1,Deonte Gibson,Northwestern,2015,DL,IDL,13.0,0.0,4.23,13.0,12.0,39.0,12.5,9.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fred-wyatt-1,Fred Wyatt,Northwestern,2015,DL,IDL,0.0,0.0,4.23,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
greg-kuhar-1,Greg Kuhar,Northwestern,2015,DL,IDL,11.0,0.0,4.23,11.0,11.0,11.0,0.0,0.0,0.0,1.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
heath-reineke-1,Heath Reineke,Northwestern,2015,DL,IDL,2.0,0.0,4.23,,2.0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ifeadi-odenigbo-1,Ifeadi Odenigbo,Northwestern,2015,DL,IDL,12.0,0.0,4.23,12.0,12.0,19.0,5.0,5.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
james-prather-1,James Prather,Northwestern,2015,DL,IDL,0.0,0.0,4.23,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
joe-gaziano-1,Joe Gaziano,Northwestern,2015,DL,IDL,0.0,0.0,4.23,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jordan-thompson-4,Jordan Thompson,Northwestern,2015,DL,IDL,13.0,0.0,4.23,13.0,12.0,15.0,0.5,0.0,0.0,1.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
max-chapman-2,Max Chapman,Northwestern,2015,DL,IDL,13.0,0.0,4.23,13.0,12.0,4.0,1.5,1.5,0.0,1.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
trent-goens-1,Trent Goens,Northwestern,2015,DL,IDL,0.0,0.0,4.23,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tyler-lancaster-1,Tyler Lancaster,Northwestern,2015,DL,IDL,13.0,0.0,4.23,13.0,12.0,33.0,5.5,1.5,0.0,2.0,2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xavier-washington-1,Xavier Washington,Northwestern,2015,DL,IDL,13.0,0.0,4.23,13.0,12.0,14.0,3.5,1.0,0.0,1.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
andrew-trumbetti-1,Andrew Trumbetti,Notre Dame,2015,DL,IDL,12.0,0.0,6.1,12.0,11.0,16.0,2.5,1.0,1.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brandon-tiassum-1,Brandon Tiassum,Notre Dame,2015,DL,IDL,0.0,0.0,6.1,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
daniel-cage-1,Daniel Cage,Notre Dame,2015,DL,IDL,11.0,0.0,6.1,11.0,10.0,18.0,4.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
doug-randolph-1,Doug Randolph,Notre Dame,2015,DL,IDL,13.0,0.0,6.1,13.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
elijah-taylor-1,Elijah Taylor,Notre Dame,2015,DL,IDL,0.0,0.0,6.1,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
grant-blankenship-1,Grant Blankenship,Notre Dame,2015,DL,IDL,4.0,0.0,6.1,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
isaac-rochell-1,Isaac Rochell,Notre Dame,2015,DL,IDL,13.0,0.0,6.1,13.0,12.0,63.0,7.5,1.0,0.0,2.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ishaq-williams-1,Ishaq Williams,Notre Dame,2015,DL,IDL,0.0,0.0,6.1,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jacob-matuska-2,Jacob Matuska,Notre Dame,2015,DL,IDL,1.0,0.0,6.1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jarron-jones-1,Jarron Jones,Notre Dame,2015,DL,IDL,0.0,0.0,6.1,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jay-hayes-1,Jay Hayes,Notre Dame,2015,DL,IDL,0.0,0.0,6.1,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jerry-tillery-2,Jerry Tillery,Notre Dame,2015,DL,IDL,12.0,0.0,6.1,12.0,12.0,12.0,2.0,1.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jonathan-bonner-2,Jonathan Bonner,Notre Dame,2015,DL,IDL,10.0,0.0,6.1,10.0,9.0,5.0,1.0,1.0,0.0,0.0,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lincoln-feist-1,Lincoln Feist,Notre Dame,2015,DL,IDL,0.0,0.0,6.1,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
marquis-dickerson-1,Marquis Dickerson,Notre Dame,2015,DL,IDL,0.0,0.0,6.1,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
micah-dew-treadway-1,Micah Dew-Treadway,Notre Dame,2015,DL,IDL,0.0,0.0,6.1,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
patrick-mazza-1,Patrick Mazza,Notre Dame,2015,DL,IDL,0.0,0.0,6.1,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peter-mokwuah-1,Peter Mokwuah,Notre Dame,2015,DL,IDL,2.0,0.0,6.1,,2.0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
romeo-okwara-1,Romeo Okwara,Notre Dame,2015,DL,IDL,13.0,0.0,6.1,13.0,12.0,48.0,12.5,8.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ryan-kilander-1,Ryan Kilander,Notre Dame,2015,DL,IDL,0.0,0.0,6.1,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sheldon-day-1,Sheldon Day,Notre Dame,2015,DL,IDL,13.0,0.0,6.1,13.0,12.0,45.0,15.5,4.0,0.0,4.0,2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
andrew-payne-1,Andrew Payne,Ohio,2015,DL,IDL,3.0,0.0,-3.69,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blake-crow-1,Blake Crow,Ohio,2015,DL,IDL,0.0,0.0,-3.69,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brandon-purdum-1,Brandon Purdum,Ohio,2015,DL,IDL,11.0,0.0,-3.69,11.0,11.0,27.0,1.5,1.5,0.0,1.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brian-arp-1,Brian Arp,Ohio,2015,DL,IDL,0.0,0.0,-3.69,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
casey-sayles-1,Casey Sayles,Ohio,2015,DL,IDL,13.0,0.0,-3.69,13.0,12.0,27.0,6.0,2.5,0.0,3.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chukwudi-chukwu-1,Chukwudi Chukwu,Ohio,2015,DL,IDL,0.0,0.0,-3.69,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cleon-aloese-1,Cleon Aloese,Ohio,2015,DL,IDL,12.0,0.0,-3.69,12.0,12.0,12.0,0.5,0.0,0.0,0.0,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
demetrius-colbert-1,Demetrius Colbert,Ohio,2015,DL,IDL,0.0,0.0,-3.69,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jaylin-williams-1,Jaylin Williams,Ohio,2015,DL,IDL,0.0,0.0,-3.69,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
keith-key-1,Keith Key,Ohio,2015,DL,IDL,0.0,0.0,-3.69,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kent-berger-1,Kent Berger,Ohio,2015,DL,IDL,10.0,0.0,-3.69,7.0,10.0,4.0,1.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kevin-robbins-2,Kevin Robbins,Ohio,2015,DL,IDL,12.0,0.0,-3.69,7.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kurt-laseak-1,Kurt Laseak,Ohio,2015,DL,IDL,12.0,0.0,-3.69,12.0,12.0,66.0,7.0,3.5,0.0,0.0,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kyle-kuhar-1,Kyle Kuhar,Ohio,2015,DL,IDL,0.0,0.0,-3.69,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
marshal-davis-1,Marshal Davis,Ohio,2015,DL,IDL,1.0,0.0,-3.69,,1.0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sam-mcknight-1,Sam McKnight,Ohio,2015,DL,IDL,0.0,0.0,-3.69,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tarell-basham-1,Tarell Basham,Ohio,2015,DL,IDL,12.0,0.0,-3.69,12.0,11.0,43.0,10.0,5.5,0.0,1.0,2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tony-porter-1,Tony Porter,Ohio,2015,DL,IDL,12.0,0.0,-3.69,10.0,12.0,15.0,0.0,0.0,0.0,1.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tony-stephens-3,Tony Stephens,Ohio,2015,DL,IDL,0.0,0.0,-3.69,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
trent-smart-1,Trent Smart,Ohio,2015,DL,IDL,8.0,0.0,-3.69,8.0,7.0,17.0,1.5,1.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
watson-tautuiaki-1,Watson Tautuiaki,Ohio,2015,DL,IDL,11.0,0.0,-3.69,11.0,11.0,14.0,3.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adolphus-washington-1,Adolphus Washington,Ohio State,2015,DL,IDL,12.0,0.0,3.81,12.0,12.0,49.0,7.0,4.0,1.0,1.0,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
darius-slade-1,Darius Slade,Ohio State,2015,DL,IDL,7.0,0.0,3.81,,7.0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
davon-hamilton-1,Davon Hamilton,Ohio State,2015,DT,IDL,0.0,0.0,3.81,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
donovan-munger-1,Donovan Munger,Ohio State,2015,DL,IDL,12.0,0.0,3.81,,12.0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dremont-jones-1,Dre'Mont Jones,Ohio State,2015,DL,IDL,0.0,0.0,3.81,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dylan-thompson-2,Dylan Thompson,Ohio State,2015,DL,IDL,0.0,0.0,3.81,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jalyn-holmes-1,Jalyn Holmes,Ohio State,2015,DL,IDL,12.0,0.0,3.81,12.0,12.0,11.0,1.5,1.0,0.0,0.0,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jashon-cornell-1,Jashon Cornell,Ohio State,2015,DL,IDL,0.0,0.0,3.81,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
joey-bosa-1,Joey Bosa,Ohio State,2015,DL,IDL,12.0,1.0,3.81,12.0,11.0,51.0,16.0,5.0,1.0,4.0,1.0,AA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
joshua-alabi-1,Joshua Alabi,Ohio State,2015,DT,IDL,0.0,0.0,3.81,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
michael-hill-1,Michael Hill,Ohio State,2015,DL,IDL,12.0,0.0,3.81,12.0,12.0,12.0,0.5,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
robert-landers-1,Robert Landers,Ohio State,2015,DT,IDL,0.0,0.0,3.81,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tommy-schutt-1,Tommy Schutt,Ohio State,2015,DL,IDL,10.0,0.0,3.81,10.0,10.0,25.0,5.0,2.5,0.0,0.0,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tracy-sprinkle-1,Tracy Sprinkle,Ohio State,2015,DL,IDL,12.0,0.0,3.81,12.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tyquan-lewis-1,Tyquan Lewis,Ohio State,2015,DL,IDL,13.0,0.0,3.81,13.0,12.0,54.0,14.0,8.0,0.0,1.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
charles-walker-3,Charles Walker,Oklahoma,2015,DT,IDL,12.0,0.0,4.38,12.0,12.0,36.0,10.0,6.0,0.0,1.0,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chase-frazier-1,Chase Frazier,Oklahoma,2015,DT,IDL,0.0,0.0,4.38,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
courtney-garnett-1,Courtney Garnett,Oklahoma,2015,DT,IDL,0.0,0.0,4.38,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
duvonta-lampkin-1,Du'Vonta Lampkin,Oklahoma,2015,DT,IDL,0.0,0.0,4.38,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dwayne-orso-1,Dwayne Orso,Oklahoma,2015,DT,IDL,7.0,0.0,4.38,7.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jordan-wade-1,Jordan Wade,Oklahoma,2015,DT,IDL,13.0,0.0,4.38,13.0,12.0,23.0,2.0,1.0,0.0,1.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kane-snowden-1,Kane Snowden,Oklahoma,2015,DT,IDL,0.0,0.0,4.38,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
marquise-overton-1,Marquise Overton,Oklahoma,2015,DT,IDL,8.0,0.0,4.38,8.0,6.0,6.0,2.0,2.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
matthew-romar-1,Matthew Romar,Oklahoma,2015,DT,IDL,12.0,0.0,4.38,12.0,,23.0,1.5,1.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
neville-gallimore-1,Neville Gallimore,Oklahoma,2015,DT,IDL,0.0,0.0,4.38,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ben-hughes-1,Ben Hughes,Oklahoma State,2015,DT,IDL,4.0,0.0,1.57,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
darrion-daniels-1,Darrion Daniels,Oklahoma State,2015,DT,IDL,13.0,0.0,1.57,13.0,12.0,16.0,2.5,0.5,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eric-davis-2,Eric Davis,Oklahoma State,2015,DT,IDL,13.0,0.0,1.57,13.0,12.0,9.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
motekiai-maile-1,Motekiai Maile,Oklahoma State,2015,DT,IDL,13.0,0.0,1.57,13.0,12.0,21.0,2.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
taaj-bakari-1,Taaj Bakari,Oklahoma State,2015,DT,IDL,0.0,0.0,1.57,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tyler-ferguson-2,Tyler Ferguson,Oklahoma State,2015,DT,IDL,2.0,0.0,1.57,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vincent-taylor-1,Vincent Taylor,Oklahoma State,2015,DT,IDL,13.0,0.0,1.57,13.0,12.0,48.0,8.5,5.0,0.0,1.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brandon-tyson-1,Brandon Tyson,Old Dominion,2015,DT,IDL,8.0,0.0,-6.9,8.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bunmi-rotimi-1,Bunmi Rotimi,Old Dominion,2015,DT,IDL,12.0,0.0,-6.9,12.0,12.0,36.0,7.0,4.5,0.0,2.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cullen-casey-1,Cullen Casey,Old Dominion,2015,DT,IDL,0.0,0.0,-6.9,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
galen-evans-1,Galen Evans,Old Dominion,2015,DT,IDL,1.0,0.0,-6.9,,1.0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miles-fox-1,Miles Fox,Old Dominion,2015,DT,IDL,12.0,0.0,-6.9,12.0,12.0,25.0,3.0,0.5,0.0,0.0,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mufu-taiwo-1,Mufu Taiwo,Old Dominion,2015,DT,IDL,0.0,0.0,-6.9,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pat-toal-1,Pat Toal,Old Dominion,2015,DT,IDL,11.0,0.0,-6.9,11.0,11.0,8.0,1.5,0.0,0.0,0.0,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rashaad-coward-1,Rashaad Coward,Old Dominion,2015,DT,IDL,12.0,0.0,-6.9,12.0,12.0,47.0,2.5,1.5,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ryan-londree-1,Ryan Londree,Old Dominion,2015,DT,IDL,2.0,0.0,-6.9,,2.0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
torrez-wentz-1,Torrez Wentz,Old Dominion,2015,DL,IDL,4.0,0.0,-6.9,3.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
austrian-robinson-1,Austrian Robinson,Ole Miss,2015,DL,IDL,0.0,0.0,4.42,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
breeland-speaks-1,Breeland Speaks,Ole Miss,2015,DT,IDL,13.0,0.0,4.42,13.0,12.0,32.0,5.5,1.0,0.0,2.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dj-jones-4,D.J. Jones,Ole Miss,2015,DT,IDL,13.0,0.0,4.42,13.0,12.0,40.0,5.5,4.0,0.0,0.0,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
garrald-mcdowell-1,Garrald McDowell,Ole Miss,2015,DL,IDL,9.0,0.0,4.42,9.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
herbert-moore-1,Herbert Moore,Ole Miss,2015,DT,IDL,0.0,0.0,4.42,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
issac-gross-1,Issac Gross,Ole Miss,2015,DT,IDL,1.0,0.0,4.42,1.0,1.0,3.0,0.5,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
robert-nkemdiche-1,Robert Nkemdiche,Ole Miss,2015,DT,IDL,11.0,0.0,4.42,11.0,11.0,29.0,7.0,3.0,0.0,2.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ross-donelly-1,Ross Donelly,Ole Miss,2015,DT,IDL,7.0,0.0,4.42,7.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
woodrow-hamilton-1,Woodrow Hamilton,Ole Miss,2015,DT,IDL,13.0,0.0,4.42,13.0,12.0,29.0,3.5,1.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alex-balducci-1,Alex Balducci,Oregon,2015,DL,IDL,13.0,0.0,4.74,13.0,12.0,40.0,7.5,3.5,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
