Player_ID,Player,School,Year,pos,pos_norm,games_total,award_count,sos,games_passing,games_rushing,pass_cmp,pass_att,pass_yds,pass_td,pass_int,pass_rating,pass_yds_per_att,rush_att,rush_yds,rush_td,yds_from_scrimmage,scrim_td,awards,heisman_finish,award_aa,award_aac_offensive_player_of_the_year,award_acc_offensive_player_of_the_year,award_acc_player_of_the_year,award_ap_player_of_the_year_award_most_outstanding_player,award_big_12_offensive_player_of_the_year,award_big_ten_offensive_player_of_the_year,award_cusa_most_valuable_player,award_cusa_offensive_player_of_the_year,award_camp,award_davey_o_brien_award_most_outstanding_quarterback,award_heisman_memorial_trophy_most_outstanding_player,award_johnny_unitas_golden_arm_award_most_outstanding_senior_quarterback,award_mac_offensive_player_of_the_year,award_mwc_offensive_player_of_the_year,award_manning_award_most_outstanding_quarterback,award_maxwell,award_maxwell_award_player_of_the_year,award_pac_12_offensive_player_of_the_year,award_sec_offensive_player_of_the_year,award_sammy_baugh_trophy_most_outstanding_passer,award_sun_belt_offensive_player_of_the_year,award_sun_belt_player_of_the_year,award_vern_smith_leadership_award,award_vince_lombardi_award_lineman_of_the_year,award_walter_camp_player_of_the_year_award_most_outstanding_player
evan-conley-1,Evan Conley,Louisville,2020,QB,QB,4.0,0.0,-1.87,4.0,4.0,4.0,5.0,48.0,0.0,0.0,160.6,9.6,1.0,-10.0,0.0,-10.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jawon-pass-1,Jawon Pass,Louisville,2020,QB,QB,3.0,0.0,-1.87,3.0,3.0,2.0,3.0,17.0,0.0,0.0,114.3,5.7,3.0,-4.0,0.0,-4.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
malik-cunningham-1,Malik Cunningham,Louisville,2020,QB,QB,11.0,0.0,-1.87,11.0,11.0,195.0,304.0,2617.0,20.0,12.0,150.3,8.6,131.0,609.0,7.0,609.0,7.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tee-webb-1,Tee Webb,Louisville,2020,QB,QB,0.0,0.0,-1.87,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
will-warren-1,Will Warren,Louisville,2020,QB,QB,0.0,0.0,-1.87,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eli-sammons-1,Eli Sammons,Marshall,2020,QB,QB,0.0,0.0,-6.6,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
grant-wells-1,Grant Wells,Marshall,2020,QB,QB,10.0,0.0,-6.6,10.0,10.0,165.0,270.0,2091.0,18.0,9.0,141.5,7.7,54.0,174.0,2.0,174.0,2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jackson-white-1,Jackson White,Marshall,2020,QB,QB,0.0,0.0,-6.6,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
joel-lambiotte-1,Joel Lambiotte,Marshall,2020,QB,QB,0.0,0.0,-6.6,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
luke-zban-1,Luke Zban,Marshall,2020,QB,QB,4.0,0.0,-6.6,4.0,4.0,6.0,8.0,38.0,1.0,0.0,156.2,4.8,9.0,76.0,0.0,76.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zach-switzer-1,Zach Switzer,Marshall,2020,QB,QB,0.0,0.0,-6.6,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
david-foust-2,David Foust,Maryland,2020,QB,QB,0.0,0.0,5.29,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eric-najarian-1,Eric Najarian,Maryland,2020,QB,QB,1.0,0.0,5.29,1.0,1.0,12.0,23.0,218.0,2.0,0.0,160.5,9.5,7.0,-2.0,0.0,-2.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
josh-ettinger-1,Josh Ettinger,Maryland,2020,QB,QB,0.0,0.0,5.29,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
josh-jackson-3,Josh Jackson,Maryland,2020,QB,QB,0.0,0.0,5.29,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lance-legendre-1,Lance Legendre,Maryland,2020,QB,QB,3.0,0.0,5.29,3.0,3.0,11.0,14.0,91.0,0.0,2.0,104.6,6.5,6.0,-11.0,0.0,-11.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
taulia-tagovailoa-1,Taulia Tagovailoa,Maryland,2020,QB,QB,4.0,0.0,5.29,4.0,4.0,75.0,122.0,1011.0,7.0,7.0,138.5,8.3,26.0,44.0,2.0,44.0,2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tyler-desue-1,Tyler Desue,Maryland,2020,QB,QB,0.0,0.0,5.29,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
andrew-brito-1,Andrew Brito,Massachusetts,2020,QB,QB,3.0,0.0,-1.18,3.0,,1.0,1.0,-5.0,0.0,0.0,58.0,-5.0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
garrett-dzuro-1,Garrett Dzuro,Massachusetts,2020,QB,QB,3.0,0.0,-1.18,3.0,3.0,15.0,36.0,215.0,0.0,2.0,80.7,6.0,12.0,4.0,0.0,4.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jaret-pallotta-1,Jaret Pallotta,Massachusetts,2020,QB,QB,4.0,0.0,-1.18,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
luke-mcmenamin-1,Luke McMenamin,Massachusetts,2020,QB,QB,0.0,0.0,-1.18,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mike-fallon-2,Mike Fallon,Massachusetts,2020,QB,QB,1.0,0.0,-1.18,1.0,1.0,7.0,12.0,41.0,0.0,1.0,70.4,3.4,4.0,31.0,0.0,31.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
will-koch-1,Will Koch,Massachusetts,2020,QB,QB,3.0,0.0,-1.18,3.0,3.0,24.0,40.0,166.0,1.0,1.0,98.1,4.2,21.0,62.0,0.0,57.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brady-white-1,Brady White,Memphis,2020,QB,QB,11.0,0.0,-5.56,11.0,11.0,254.0,420.0,3380.0,31.0,10.0,147.7,8.0,63.0,88.0,2.0,95.0,2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
connor-adair-1,Connor Adair,Memphis,2020,QB,QB,2.0,0.0,-5.56,2.0,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
drake-day-1,Drake Day,Memphis,2020,QB,QB,0.0,0.0,-5.56,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
keilon-brown-1,Keilon Brown,Memphis,2020,QB,QB,1.0,0.0,-5.56,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
markevion-quinn-1,Markevion Quinn,Memphis,2020,QB,QB,0.0,0.0,-5.56,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peter-parrish-1,Peter Parrish,Memphis,2020,QB,QB,0.0,0.0,-5.56,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deriq-king-1,D'Eriq King,Miami (FL),2020,QB,QB,11.0,0.0,1.47,11.0,11.0,211.0,329.0,2686.0,23.0,5.0,152.7,8.2,130.0,538.0,4.0,554.0,4.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nkosi-perry-1,N'Kosi Perry,Miami (FL),2020,QB,QB,5.0,0.0,1.47,5.0,5.0,26.0,47.0,348.0,3.0,1.0,134.3,7.4,12.0,4.0,0.0,4.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peyton-matocha-1,Peyton Matocha,Miami (FL),2020,QB,QB,1.0,0.0,1.47,,1.0,,,,,,,,2.0,5.0,0.0,5.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ryan-rizk-1,Ryan Rizk,Miami (FL),2020,QB,QB,0.0,0.0,1.47,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tate-martell-1,Tate Martell,Miami (FL),2020,QB,QB,0.0,0.0,1.47,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tyler-van-dyke-1,Tyler Van Dyke,Miami (FL),2020,QB,QB,2.0,0.0,1.47,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,-7.0,0.0,-7.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aj-mayer-1,AJ Mayer,Miami (OH),2020,QB,QB,3.0,0.0,9.08,3.0,3.0,23.0,49.0,328.0,4.0,1.0,126.0,6.7,7.0,1.0,0.0,1.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alec-bornhorst-1,Alec Bornhorst,Miami (OH),2020,QB,QB,0.0,0.0,9.08,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aveon-smith-1,Aveon Smith,Miami (OH),2020,QB,QB,1.0,0.0,9.08,1.0,1.0,1.0,1.0,3.0,0.0,0.0,125.2,3.0,3.0,28.0,0.0,28.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ben-tarpey-1,Ben Tarpey,Miami (OH),2020,QB,QB,0.0,0.0,9.08,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brett-gabbert-1,Brett Gabbert,Miami (OH),2020,QB,QB,3.0,0.0,9.08,3.0,3.0,23.0,35.0,384.0,4.0,0.0,195.6,11.0,7.0,58.0,0.0,58.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
michael-bonds-1,Michael Bonds,Miami (OH),2020,QB,QB,0.0,0.0,9.08,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pete-lampert-1,Pete Lampert,Miami (OH),2020,QB,QB,0.0,0.0,9.08,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
andy-maddox-1,Andy Maddox,Michigan,2020,QB,QB,0.0,0.0,3.25,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cade-mcnamara-1,Cade McNamara,Michigan,2020,QB,QB,4.0,0.0,3.25,4.0,4.0,43.0,71.0,425.0,5.0,0.0,134.1,6.0,5.0,7.0,1.0,7.0,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dan-villari-1,Dan Villari,Michigan,2020,QB,QB,0.0,0.0,3.25,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dylan-mccaffrey-1,Dylan McCaffrey,Michigan,2020,QB,QB,0.0,0.0,3.25,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
joe-milton-2,Joe Milton,Michigan,2020,QB,QB,6.0,0.0,3.25,6.0,6.0,80.0,141.0,1077.0,4.0,4.0,124.6,7.6,38.0,109.0,1.0,109.0,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
max-wittwer-1,Max Wittwer,Michigan,2020,QB,QB,0.0,0.0,3.25,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peyton-smith-1,Peyton Smith,Michigan,2020,QB,QB,0.0,0.0,3.25,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ren-hefley-1,Ren Hefley,Michigan,2020,QB,QB,0.0,0.0,3.25,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
andrew-schorfaar-1,Andrew Schorfaar,Michigan State,2020,QB,QB,0.0,0.0,8.79,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eli-mclean-1,Eli McLean,Michigan State,2020,QB,QB,0.0,0.0,8.79,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
noah-kim-1,Noah Kim,Michigan State,2020,QB,QB,0.0,0.0,8.79,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
payton-thorne-1,Payton Thorne,Michigan State,2020,QB,QB,4.0,0.0,8.79,4.0,4.0,48.0,85.0,582.0,3.0,3.0,118.6,6.8,25.0,47.0,1.0,47.0,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rocky-lombardi-1,Rocky Lombardi,Michigan State,2020,QB,QB,6.0,0.0,8.79,6.0,6.0,84.0,157.0,1090.0,8.0,9.0,117.2,6.9,32.0,39.0,0.0,39.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
theo-day-1,Theo Day,Michigan State,2020,QB,QB,0.0,0.0,8.79,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zach-gillespie-1,Zach Gillespie,Michigan State,2020,QB,QB,0.0,0.0,8.79,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alec-ogden-1,Alec Ogden,Middle Tennessee State,2020,QB,QB,2.0,0.0,-6.25,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
asher-ohara-1,Asher O'Hara,Middle Tennessee State,2020,QB,QB,9.0,0.0,-6.25,9.0,9.0,192.0,288.0,1960.0,12.0,8.0,132.0,6.8,175.0,601.0,7.0,607.0,7.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chase-cunningham-1,Chase Cunningham,Middle Tennessee State,2020,QB,QB,3.0,0.0,-6.25,3.0,3.0,9.0,17.0,73.0,0.0,2.0,65.5,4.3,2.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dylan-carpenter-1,Dylan Carpenter,Middle Tennessee State,2020,QB,QB,0.0,0.0,-6.25,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gabe-carroll-1,Gabe Carroll,Middle Tennessee State,2020,QB,QB,0.0,0.0,-6.25,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
joey-cambron-1,Joey Cambron,Middle Tennessee State,2020,QB,QB,0.0,0.0,-6.25,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jordan-middleton-1,Jordan Middleton,Middle Tennessee State,2020,QB,QB,0.0,0.0,-6.25,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mike-diliello-1,Mike Diliello,Middle Tennessee State,2020,QB,QB,1.0,0.0,-6.25,1.0,1.0,3.0,4.0,35.0,1.0,0.0,231.0,8.8,2.0,6.0,0.0,6.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
randall-johnson-1,Randall Johnson,Middle Tennessee State,2020,QB,QB,0.0,0.0,-6.25,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stone-frost-1,Stone Frost,Middle Tennessee State,2020,QB,QB,0.0,0.0,-6.25,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cole-kramer-1,Cole Kramer,Minnesota,2020,QB,QB,0.0,0.0,2.1,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jacob-clark-3,Jacob Clark,Minnesota,2020,QB,QB,0.0,0.0,2.1,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jon-santaga-1,Jon Santaga,Minnesota,2020,QB,QB,0.0,0.0,2.1,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lonenoa-faoa-1,Lonenoa Faoa,Minnesota,2020,QB,QB,0.0,0.0,2.1,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
samuel-pickerign-1,Samuel Pickerign,Minnesota,2020,QB,QB,0.0,0.0,2.1,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tanner-morgan-2,Tanner Morgan,Minnesota,2020,QB,QB,7.0,0.0,2.1,7.0,7.0,106.0,183.0,1374.0,7.0,5.0,128.2,7.5,25.0,-35.0,0.0,-35.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zack-annexstad-1,Zack Annexstad,Minnesota,2020,QB,QB,0.0,0.0,2.1,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allan-walters-1,Allan Walters,Mississippi State,2020,QB,QB,0.0,0.0,8.67,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
garrett-shrader-1,Garrett Shrader,Mississippi State,2020,QB,QB,4.0,0.0,8.67,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jalen-mayden-1,Jalen Mayden,Mississippi State,2020,QB,QB,0.0,0.0,8.67,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
justin-stolberg-1,Justin Stolberg,Mississippi State,2020,QB,QB,0.0,0.0,8.67,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kj-costello-1,K.J. Costello,Mississippi State,2020,QB,QB,6.0,0.0,8.67,6.0,6.0,134.0,209.0,1283.0,6.0,11.0,114.6,6.1,24.0,-65.0,0.0,-65.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tyler-pogue-1,Tyler Pogue,Mississippi State,2020,QB,QB,0.0,0.0,8.67,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
will-rogers-1,Will Rogers,Mississippi State,2020,QB,QB,9.0,0.0,8.67,9.0,9.0,239.0,346.0,1976.0,11.0,7.0,123.5,5.7,30.0,-41.0,1.0,-41.0,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brady-cook-1,Brady Cook,Missouri,2020,QB,QB,3.0,0.0,7.32,3.0,3.0,6.0,7.0,72.0,1.0,0.0,219.3,10.3,1.0,-10.0,0.0,-10.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
connor-bazelak-1,Connor Bazelak,Missouri,2020,QB,QB,10.0,0.0,7.32,10.0,10.0,218.0,324.0,2366.0,7.0,6.0,132.1,7.3,44.0,20.0,2.0,20.0,2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
taylor-powell-1,Taylor Powell,Missouri,2020,QB,QB,0.0,0.0,7.32,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chance-warren-1,Chance Warren,Navy,2020,QB,QB,10.0,0.0,-0.88,10.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,29.0,95.0,3.0,189.0,3.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dalen-morris-1,Dalen Morris,Navy,2020,QB,QB,9.0,0.0,-0.88,9.0,9.0,33.0,65.0,579.0,3.0,2.0,134.7,8.9,68.0,46.0,2.0,53.0,2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jayden-umbarger-1,Jayden Umbarger,Navy,2020,QB,QB,0.0,0.0,-0.88,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
john-meagher-1,John Meagher,Navy,2020,QB,QB,0.0,0.0,-0.88,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maasai-maynor-1,Maasai Maynor,Navy,2020,QB,QB,1.0,0.0,-0.88,1.0,1.0,2.0,3.0,14.0,0.0,1.0,39.2,4.7,1.0,8.0,0.0,8.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
matthew-peters-1,Matthew Peters,Navy,2020,QB,QB,0.0,0.0,-0.88,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
perry-olsen-1,Perry Olsen,Navy,2020,QB,QB,1.0,0.0,-0.88,1.0,1.0,2.0,4.0,14.0,0.0,0.0,79.4,3.5,10.0,25.0,0.0,25.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tai-lavatai-1,Tai Lavatai,Navy,2020,QB,QB,0.0,0.0,-0.88,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tyger-goslin-1,Tyger Goslin,Navy,2020,QB,QB,4.0,0.0,-0.88,4.0,4.0,15.0,35.0,333.0,3.0,1.0,145.3,9.5,24.0,31.0,0.0,31.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xavier-arline-1,Xavier Arline,Navy,2020,QB,QB,5.0,0.0,-0.88,5.0,5.0,4.0,12.0,27.0,0.0,0.0,52.2,2.3,59.0,210.0,0.0,210.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adrian-martinez-2,Adrian Martinez,Nebraska,2020,QB,QB,7.0,0.0,5.14,7.0,7.0,108.0,151.0,1055.0,4.0,3.0,135.0,7.0,91.0,521.0,7.0,521.0,7.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brayden-miller-1,Brayden Miller,Nebraska,2020,QB,QB,0.0,0.0,5.14,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
logan-smothers-1,Logan Smothers,Nebraska,2020,QB,QB,0.0,0.0,5.14,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
luke-mccaffrey-1,Luke McCaffrey,Nebraska,2020,QB,QB,7.0,0.0,5.14,7.0,7.0,48.0,76.0,466.0,1.0,6.0,103.2,6.1,65.0,364.0,3.0,369.0,3.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
matt-masker-1,Matt Masker,Nebraska,2020,QB,QB,0.0,0.0,5.14,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carson-strong-1,Carson Strong,Nevada,2020,QB,QB,9.0,1.0,-7.1,9.0,9.0,249.0,355.0,2858.0,27.0,4.0,160.6,8.1,33.0,-95.0,0.0,-95.0,0.0,MWC Offensive Player of the Year,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
hamish-mcclure-1,Hamish McClure,Nevada,2020,QB,QB,0.0,0.0,-7.1,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
