Player_ID,Player,pos_norm,latest_school,schools_played,seasons_count,games_total,sos_season_weighted,award_count,awards,heisman_finish,games_defense,games_pff,tackles_combined,tackles_loss,sacks,def_int,pass_defended,fumbles_forced,award_aa,award_aac_defensive_player_of_the_year,award_acc_defensive_player_of_the_year,award_bednarik,award_big_12_defensive_player_of_the_year,award_big_ten_defensive_player_of_the_year,award_bronko_nagurski_award_most_outstanding_defensive_player,award_cusa_defensive_player_of_the_year,award_chuck_bednarik_award_defensive_player_of_the_year,award_mac_defensive_player_of_the_year,award_nagurski,award_ronnie_lott_trophy_defensive_impact_player_of_the_year,award_sec_defensive_player_of_the_year,award_sun_belt_defensive_player_of_the_year,award_sun_belt_player_of_the_year,award_ted_hendricks_award_defensive_end_of_the_year_award,award_vern_smith_leadership_award,award_vince_lombardi_award_lineman_of_the_year
joey-luchetti-1,Joey Luchetti,EDGE,Boston College,Boston College,1,9.0,1.17,0.0,,0,9.0,7.0,8.0,5.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jordan-revels-2,Jordan Revels,EDGE,Texas State,Texas State,1,9.0,-4.66,0.0,,0,9.0,8.0,39.0,8.0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jordan-robinson-1,Jordan Robinson,EDGE,Kent State,Kent State,1,9.0,-1.75,0.0,,0,9.0,9.0,15.0,4.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
joseph-adedire-1,Joseph Adedire,EDGE,North Carolina State,North Carolina State,1,9.0,5.74,0.0,,0,9.0,8.0,7.0,2.5,1.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
joseph-bakhole-1,Joseph Bakhole,EDGE,Louisiana-Monroe,Louisiana-Monroe,1,9.0,-0.4600000000000001,0.0,,0,9.0,9.0,26.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
josh-rahman-1,Josh Rahman,EDGE,Rice,Rice,2,9.0,-4.34,0.0,,0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jr-bivens-1,JR Bivens,EDGE,Middle Tennessee State,Middle Tennessee State,2,9.0,-5.916666666666667,0.0,,0,9.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
justus-reed-1,Justus Reed,EDGE,Florida,Florida,1,9.0,4.94,0.0,,0,9.0,7.0,9.0,2.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kelvin-gilliam-1,Kelvin Gilliam,EDGE,Oklahoma,Oklahoma,1,9.0,6.37,0.0,,0,9.0,9.0,5.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kengera-daniel-1,Kengera Daniel,EDGE,Kentucky,Kentucky,2,9.0,2.17,0.0,,0,7.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kiante-anderson-1,Kiante Anderson,EDGE,East Carolina,East Carolina,1,9.0,-0.04,0.0,,0,9.0,9.0,35.0,6.5,4.5,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
langston-newton-1,Langston Newton,EDGE,Purdue,Purdue,2,9.0,2.33,0.0,,0,8.0,9.0,7.0,0.5,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lorenzo-cowan-1,Lorenzo Cowan,EDGE,Kentucky,Kentucky|USC,2,9.0,5.39,0.0,,0,9.0,9.0,13.0,4.5,2.5,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
michael-kish-1,Michael Kish,EDGE,Akron,Akron,1,9.0,-1.96,0.0,,0,9.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
michael-wrobleski-1,Michael Wroblewski,EDGE,Michigan,Michigan,1,9.0,4.79,0.0,,0,9.0,5.0,4.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nusi-taumoepeau-1,Nusi Taumoepeau,EDGE,BYU,BYU,1,9.0,5.93,0.0,,0,9.0,7.0,12.0,2.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okiki-olorunfunmi-1,Okiki Olorunfunmi,EDGE,New Mexico,New Mexico,1,9.0,-8.2,0.0,,0,9.0,8.0,9.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
omari-abor-1,Omari Abor,EDGE,SMU,Ohio State|SMU,3,9.0,4.9511111111111115,0.0,,0,7.0,9.0,4.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
orion-maile-kaufusi-1,Orion Maile-Kaufusi,EDGE,BYU,BYU,2,9.0,4.938888888888888,0.0,,0,6.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
puka-lopa-1,Puka Lopa,EDGE,California,California,1,9.0,4.92,0.0,,0,8.0,9.0,11.0,2.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
quincey-miller-1,Quincey Miller,EDGE,Troy,Troy,2,9.0,-4.296666666666667,0.0,,0,7.0,9.0,6.0,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
quindarius-dunnigan-1,Quindarius Dunnigan,EDGE,Middle Tennessee State,Middle Tennessee State,3,9.0,-5.854444444444444,0.0,,0,8.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
randy-anyanwu-1,Randy Anyanwu,EDGE,Buffalo,Buffalo,1,9.0,-5.57,0.0,,0,9.0,6.0,4.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ricky-thomas-jr-1,Ricky Thomas Jr.,EDGE,Nevada,Nevada,2,9.0,-2.0,0.0,,0,9.0,8.0,5.0,2.5,0.5,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
soni-fonua-1,Soni Fonua,EDGE,LSU,LSU,1,9.0,5.28,0.0,,0,9.0,8.0,27.0,6.5,0.5,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tae-floyd-1,Tae Floyd,EDGE,Jacksonville State,Jacksonville State,3,9.0,-8.055555555555555,0.0,,0,7.0,8.0,7.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
trent-taylor-3,Trent Taylor,EDGE,Iowa State,Iowa State,1,9.0,4.28,0.0,,0,9.0,9.0,11.0,3.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uchenna-ezewike-1,Uchenna Ezewike,EDGE,Massachusetts,Massachusetts,1,9.0,-2.15,0.0,,0,9.0,9.0,14.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wyatt-harris-1,Wyatt Harris,EDGE,Texas Christian,Texas Christian,1,9.0,3.5999999999999996,0.0,,0,9.0,9.0,26.0,2.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zach-johnson-8,Zach Johnson,EDGE,UAB,UAB,1,9.0,-1.7,0.0,,0,9.0,9.0,7.0,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zachary-carter-1,Zachary Carter,EDGE,Florida,Florida,2,9.0,4.04,0.0,,0,9.0,8.0,8.0,1.0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aaron-vopal-1,Aaron Vopal,EDGE,Wisconsin,Wisconsin,2,8.0,2.6,0.0,,0,8.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
anthony-ekpe-1,Anthony Ekpe,EDGE,Rice,Rice,1,8.0,-3.21,0.0,,0,8.0,8.0,23.0,5.0,2.5,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aymiel-fleming-1,Aymiel Fleming,EDGE,Houston,Houston,1,8.0,-1.95,0.0,,0,8.0,8.0,6.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ben-frye-1,Ben Frye,EDGE,Duke,Duke,1,8.0,2.03,0.0,,0,8.0,8.0,9.0,1.5,0.5,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
breiden-fehoko-1,Breiden Fehoko,EDGE,LSU,LSU,1,8.0,5.67,0.0,,0,8.0,8.0,16.0,3.0,1.5,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
caleb-ashworth-1,Caleb Ashworth,EDGE,Cincinnati,Cincinnati,3,8.0,-1.375,0.0,,0,8.0,6.0,17.0,3.0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
charles-perkins-2,Charles Perkins,EDGE,Wisconsin,Wisconsin,1,8.0,9.4,0.0,,0,8.0,8.0,6.0,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chauntez-jackson-1,Chauntez Jackson,EDGE,Houston,Houston,2,8.0,-0.35,0.0,,0,4.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chris-casher-1,Chris Casher,EDGE,Florida State,Florida State,1,8.0,1.97,0.0,,0,8.0,6.0,7.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
demanuel-brown-jr-1,Demanuel Brown Jr.,EDGE,New Mexico State,Boise State|New Mexico State,3,8.0,-7.49,0.0,,0,7.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
diwun-black-1,Diwun Black,EDGE,Temple,Temple,1,8.0,-2.08,0.0,,0,8.0,8.0,23.0,6.0,3.0,0.0,3.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
elijah-shelton-1,Elijah Shelton,EDGE,Utah,Utah|Utah State,2,8.0,-0.31,0.0,,0,8.0,5.0,23.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
garmon-randolph-1,Garmon Randolph,EDGE,Baylor,Baylor,2,8.0,4.61375,0.0,,0,7.0,8.0,3.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gary-walker-4,Gary Walker,EDGE,Auburn,Auburn,1,8.0,7.72,0.0,,0,8.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ioholani-raass-2,Ioholani Raass,EDGE,Utah State,Utah State,2,8.0,-3.9,0.0,,0,8.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jacari-bennett-1,Jacari Bennett,EDGE,Buffalo,Buffalo,2,8.0,-7.086250000000001,0.0,,0,8.0,6.0,4.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jameial-lyons-1,Jameial Lyons,EDGE,Penn State,Penn State,1,8.0,4.08,0.0,,0,8.0,7.0,6.0,2.5,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jeremiah-burton-2,Jeremiah Burton,EDGE,Ohio,Ohio,1,8.0,-5.91,0.0,,0,7.0,8.0,6.0,1.5,1.5,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jim-philistin-1,Jim Philistin,EDGE,UTSA,UTSA,1,8.0,-10.33,0.0,,0,7.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jimmy-bean-1,Jimmy Bean,EDGE,Oklahoma State,Oklahoma State,1,8.0,1.57,0.0,,0,8.0,8.0,25.0,10.5,5.5,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jonah-leaea-1,Jonah Lea'ea,EDGE,Utah,Utah,2,8.0,2.33,0.0,,0,8.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jordan-mitchell-4,Jordan Mitchell,EDGE,Georgia Southern,Georgia Southern,1,8.0,-6.18,0.0,,0,3.0,8.0,3.0,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
justin-lohrenz-1,Justin Lohrenz,EDGE,Tulsa,Tulsa|Washington State,3,8.0,-2.4675,0.0,,0,5.0,8.0,6.0,2.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kenneth-mann-1,Kenneth Mann,EDGE,Oklahoma,Oklahoma,2,8.0,3.6,0.0,,0,8.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lance-ingold-1,Lance Ingold,EDGE,Northern Illinois,Northern Illinois,2,8.0,-6.1775,0.0,,0,6.0,8.0,17.0,2.0,1.5,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lloyd-summerall-iii-1,Lloyd Summerall III,EDGE,South Florida,South Florida,1,8.0,-4.46,0.0,,0,8.0,8.0,21.0,4.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
luke-arciniega-1,Luke Arciniega,EDGE,Syracuse,Syracuse,1,8.0,3.91,0.0,,0,8.0,8.0,17.0,5.5,4.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
malcolm-rollins-1,Malcolm Rollins,EDGE,Louisiana,Louisiana,2,8.0,-0.8699999999999999,0.0,,0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
marques-moore-1,Marques Moore,EDGE,Kent State,Kent State,1,8.0,-1.75,0.0,,0,8.0,7.0,19.0,7.0,2.5,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
melvin-johnson-ii-1,Melvin Johnson II,EDGE,Toledo,Toledo,2,8.0,-5.0649999999999995,0.0,,0,8.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nate-lohn-1,Nate Lohn,EDGE,Stanford,Stanford,1,8.0,5.17,0.0,,0,8.0,6.0,4.0,2.5,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
niadre-zouzoua-1,Niadre Zouzoua,EDGE,Baylor,Baylor,1,8.0,2.62,0.0,,0,8.0,8.0,9.0,2.5,1.5,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rajshawn-mosley-1,Rajshawn Mosley,EDGE,Northern Illinois,Northern Illinois,1,8.0,-1.95,0.0,,0,8.0,6.0,6.0,0.5,0.5,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
richard-scott-iii-1,Richard Scott III,EDGE,South Florida,South Florida,1,8.0,-0.64,0.0,,0,8.0,8.0,2.0,0.5,0.5,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
robert-fuentes-1,Robert Fuentes,EDGE,UTSA,UTSA,3,8.0,-4.4,0.0,,0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ronn-hardin-1,Ronn Hardin,EDGE,Eastern Michigan,Eastern Michigan,1,8.0,-7.42,0.0,,0,8.0,8.0,11.0,2.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
torsten-rotto-1,Torsten Rotto,EDGE,Stanford,Stanford,1,8.0,5.17,0.0,,0,8.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
victor-obi-1,Victor Obi,EDGE,Texas State,Texas State,1,8.0,-4.66,0.0,,0,8.0,8.0,6.0,1.5,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
walter-bob-1,Walter Bob,EDGE,Ohio,Ohio,2,8.0,-4.63,0.0,,0,7.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
willie-hampton-2,Willie Hampton,EDGE,Buffalo,Buffalo,1,8.0,-7.28,0.0,,0,8.0,3.0,8.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zaire-patterson-1,Zaire Patterson,EDGE,Clemson,Clemson,4,8.0,3.44,0.0,,0,7.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zion-andreasen-1,Zion Andreasen,EDGE,Utah State,Utah State,3,8.0,-3.72125,0.0,,0,8.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aj-vongphachanh-1,AJ Vongphachanh,EDGE,Utah State,Utah State,1,7.0,-0.31,0.0,,0,7.0,5.0,17.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
amir-ealey-1,Amir Ealey,EDGE,Syracuse,Syracuse,1,7.0,3.91,0.0,,0,7.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
andrew-wright-3,Andrew Wright,EDGE,Fresno State,Fresno State,2,7.0,-3.12,0.0,,0,6.0,7.0,8.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
auston-robertson-1,Auston Robertson,EDGE,Michigan State,Michigan State,1,7.0,4.29,0.0,,0,7.0,7.0,3.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bryce-carter-1,Bryce Carter,EDGE,Virginia,Virginia,1,7.0,4.17,0.0,,0,7.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cam-mattox-1,Cam Mattox,EDGE,Northern Illinois,Northern Illinois,2,7.0,-5.68,0.0,,0,7.0,7.0,8.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cedrick-cooper-1,Cedrick Cooper,EDGE,South Carolina,South Carolina,1,7.0,3.7399999999999998,0.0,,0,7.0,7.0,9.0,2.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chad-elder-1,Chad Elder,EDGE,South Florida,South Florida,3,7.0,-3.94,0.0,,0,7.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chris-davis-jr-2,Chris Davis Jr.,EDGE,Georgia State,Georgia State,1,7.0,-1.26,0.0,,0,7.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
christopher-unga-1,Christopher 'Unga,EDGE,Utah State,Utah State,2,7.0,0.1,0.0,,0,7.0,7.0,20.0,0.5,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cj-marria-1,C.J. Marria,EDGE,Western Kentucky,Western Kentucky,2,7.0,-6.07,0.0,,0,6.0,7.0,3.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dane-rogers-1,Dane Rogers,EDGE,Clemson,Clemson,1,7.0,5.21,0.0,,0,7.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
davon-townley-jr-1,Davon Townley Jr.,EDGE,Penn State,Penn State,2,7.0,4.02,0.0,,0,7.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dewayne-alford-1,Dewayne Alford,EDGE,South Alabama,South Alabama,1,7.0,-3.72,0.0,,0,6.0,7.0,5.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frank-herron-1,Frank Herron,EDGE,LSU,LSU,1,7.0,3.93,0.0,,0,7.0,6.0,21.0,2.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
george-tarlas-1,George Tarlas,EDGE,Boise State,Boise State,1,7.0,-4.82,0.0,,0,7.0,7.0,31.0,6.0,4.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jamaar-hardy-1,Jamaar Hardy,EDGE,San Jose State,San Jose State,4,7.0,-1.58,0.0,,0,4.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jason-gold-jr-1,Jason Gold Jr.,EDGE,Northwestern,Northwestern,2,7.0,2.9657142857142853,0.0,,0,7.0,7.0,9.0,3.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jermy-jackson-jr-1,Jermy Jackson Jr.,EDGE,Texas State,Texas State,2,7.0,-5.228571428571429,0.0,,0,7.0,7.0,8.0,2.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
josh-griffis-1,Josh Griffis,EDGE,Florida State,Florida State,2,7.0,-1.5400000000000003,0.0,,0,7.0,7.0,4.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
josh-johnson-11,Josh Johnson,EDGE,Georgia Southern,Georgia Southern,1,7.0,-5.05,0.0,,0,7.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jumarion-larry-1,Jumarion Larry,EDGE,Jacksonville State,Jacksonville State,3,7.0,-7.537142857142856,0.0,,0,3.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
justin-greene-2,Justin Greene,EDGE,Georgia,Georgia,2,7.0,4.824285714285715,0.0,,0,6.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kamari-burns-1,Kamari Burns,EDGE,Cincinnati,Cincinnati,2,7.0,3.05,0.0,,0,6.0,7.0,5.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kolaj-cobbins-1,Kolaj Cobbins,EDGE,LSU,LSU,2,7.0,5.62,0.0,,0,7.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ladarrius-jackson-1,LaDarrius Jackson,EDGE,South Florida,South Florida,1,7.0,-2.7,0.0,,0,7.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lawrence-marshall-1,Lawrence Marshall,EDGE,Michigan,Michigan,2,7.0,4.6642857142857155,0.0,,0,7.0,6.0,6.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
malik-clark-2,Malik Clark,EDGE,Louisville,Louisville,1,7.0,5.410000000000001,0.0,,0,7.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mark-gooden-1,Mark Gooden,EDGE,Northwestern,Northwestern,3,7.0,4.652857142857143,0.0,,0,5.0,7.0,5.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
matthew-johnson-1,Matthew Johnson,EDGE,Oregon,Oregon,1,7.0,7.2,0.0,,0,7.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
max-granville-1,Max Granville,EDGE,Penn State,Penn State,2,7.0,6.910000000000001,0.0,,0,7.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
michael-barnett-1,Michael Barnett,EDGE,Georgia,Georgia,1,7.0,1.83,0.0,,0,7.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
moon-ashby-1,Moon Ashby,EDGE,Washington State,Washington State,2,7.0,-0.06,0.0,,0,6.0,7.0,3.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nathan-huerta-1,Nathan Huerta,EDGE,Texas State,Texas State,2,7.0,-4.908571428571428,0.0,,0,6.0,5.0,3.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
noah-potter-1,Noah Potter,EDGE,Ohio State,Ohio State,2,7.0,8.035714285714286,0.0,,0,6.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ronald-mcgee-1,Ronald McGee,EDGE,Kansas,Kansas,3,7.0,5.611428571428571,0.0,,0,5.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
roosevelt-pearson-1,Roosevelt Pearson,EDGE,Texas State,Texas State,1,7.0,-5.160000000000001,0.0,,0,7.0,7.0,10.0,2.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ryan-johnson-6,Ryan Johnson,EDGE,Stanford,Stanford,1,7.0,2.87,0.0,,0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
