Player_ID,Player,pos_norm,latest_school,schools_played,seasons_count,games_total,sos_season_weighted,award_count,awards,heisman_finish,games_kicking,games_punting,xpm,xpa,xp_pct,fgm,fga,fg_pct,kick_points,punt,punt_yds,punt_yds_per_punt,award_aa,award_lou_groza_award_most_outstanding_place_kicker,award_ray_guy_award_most_outstanding_punter
austin-brinkman-1,Austin Brinkman,SPEC,West Virginia,West Virginia,5,2.0,4.555,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
austin-snyder-1,Austin Snyder,SPEC,Ohio State,Ohio State,2,2.0,8.96,0.0,,0,2.0,0.0,3.0,3.0,100.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0
austin-spence-1,Austin Spence,SPEC,Clemson,Clemson,3,2.0,6.84,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
avery-walas-1,Avery Walas,SPEC,Army,Army,1,2.0,-6.41,0.0,,0,2.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,0,0
benjamin-tesson-1,Benjamin Tesson,SPEC,Missouri,Missouri,1,2.0,2.58,0.0,,0,2.0,0.0,1.0,2.0,50.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0
bradley-robinson-2,Bradley Robinson,SPEC,Ohio State,Ohio State,5,2.0,7.095000000000001,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
brady-braun-1,Brady Braun,SPEC,Louisiana-Monroe,Louisiana-Monroe|Oklahoma,2,2.0,-0.46,0.0,,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,174.0,43.5,0,0,0
brady-radz-1,Brady Radz,SPEC,Texas State,Colorado State|Texas State,2,2.0,-4.66,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
brayden-thomas-1,Brayden Thomas,SPEC,Air Force,Air Force,1,2.0,-1.02,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
brenden-bentley-1,Brenden Bentley,SPEC,Air Force,Air Force,2,2.0,-3.415,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
brian-hittner-1,Brian Hittner,SPEC,Hawaii,Hawaii,1,2.0,-2.71,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
cade-davis-2,Cade Davis,SPEC,Arizona State,Arizona State|Marshall,2,2.0,1.275,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
caden-yates-1,Caden Yates,SPEC,North Texas,North Texas,3,2.0,-2.81,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
casey-magyar-1,Casey Magyar,SPEC,Ohio State,Kent State|Ohio State,3,2.0,-3.45,0.0,,0,2.0,0.0,1.0,2.0,50.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0
casey-wilson-2,Casey Wilson,SPEC,Georgia Tech,Georgia Tech,2,2.0,5.93,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
ceci-moskowitz-1,Ceci Moskowitz,SPEC,Air Force,Air Force,2,2.0,-3.14,0.0,,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35.0,35.0,0,0,0
chayden-johnston-1,Chayden Johnston,SPEC,Utah,Utah,2,2.0,1.22,0.0,,0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0
christian-groomes-1,Christian Groomes,SPEC,Clemson,Clemson,2,2.0,6.55,0.0,,0,2.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0
coby-neenan-1,Coby Neenan,SPEC,UAB,Tulane|UAB,4,2.0,-0.57,0.0,,0,2.0,0.0,5.0,8.0,62.5,1.0,1.0,100.0,8.0,0.0,0.0,0.0,0,0,0
connor-bryan-1,Connor Bryan,SPEC,Tulsa,Tulsa,3,2.0,-2.98,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
connor-torruella-1,Connor Torruella,SPEC,East Carolina,East Carolina,1,2.0,-0.93,0.0,,0,2.0,0.0,4.0,4.0,100.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0,0,0
dalton-harman-1,Dalton Harman,SPEC,Kansas State,Kansas State,3,2.0,3.47,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
dalton-riggs-1,Dalton Riggs,SPEC,UCF,BYU|UCF,4,2.0,1.47,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
dane-pizzaro-1,Dane Pizzaro,SPEC,Rutgers,Rutgers,2,2.0,5.46,0.0,,0,2.0,0.0,2.0,2.0,100.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0,0,0
dawson-goepferich-1,Dawson Goepferich,SPEC,Notre Dame,Notre Dame,1,2.0,1.23,0.0,,0,2.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,0,0
derek-bedell-1,Derek Bedell,SPEC,Colorado,Colorado,4,2.0,7.92,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
dillon-jones-1,Dillon Jones,SPEC,Texas Christian,Texas Christian,4,2.0,3.6,0.0,,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,178.0,44.5,0,0,0
drew-miller-4,Drew Miller,SPEC,Georgia,Georgia,2,2.0,5.885,0.0,,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,447.0,87.8,0,0,0
dylan-jorgensen-1,Dylan Jorgensen,SPEC,Nebraska,Nebraska,1,2.0,4.0,0.0,,0,2.0,0.0,5.0,5.0,100.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0,0,0
dylan-scheurich-1,Dylan Scheurich,SPEC,Louisiana,Louisiana,2,2.0,-4.95,0.0,,0,2.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0
grant-aasen-1,Grant Aasen,SPEC,Georgia Tech,Georgia Tech,2,2.0,2.9,0.0,,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,42.0,42.0,0,0,0
griffin-armstrong-1,Griffin Armstrong,SPEC,Virginia Tech,Louisiana Tech|Virginia Tech,3,2.0,-4.5,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
harrison-beattie-1,Harrison Beattie,SPEC,Maryland,Maryland|Oregon,3,2.0,4.36,0.0,,0,2.0,0.0,1.0,1.0,100.0,1.0,1.0,100.0,4.0,0.0,0.0,0.0,0,0,0
hogan-morton-1,Hogan Morton,SPEC,Clemson,Clemson,4,2.0,3.4699999999999998,0.0,,0,2.0,0.0,2.0,3.0,150.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,0,0
hunter-pearson-1,Hunter Pearson,SPEC,Virginia,Virginia,4,2.0,-0.04,0.0,,0,2.0,0.0,6.0,6.0,100.0,2.0,2.0,100.0,12.0,0.0,0.0,0.0,0,0,0
isaac-way-1,Isaac Way,SPEC,Ole Miss,Ole Miss,3,2.0,4.1049999999999995,0.0,,0,2.0,0.0,2.0,2.0,200.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,0,0
jack-luckhurst-1,Jack Luckhurst,SPEC,Arizona State,Arizona State,2,2.0,-4.0,0.0,,0,2.0,0.0,9.0,9.0,100.0,1.0,1.0,100.0,12.0,0.0,0.0,0.0,0,0,0
jacob-swartz-1,Jacob Swartz,SPEC,Miami (OH),Miami (OH),4,2.0,-2.2,0.0,,0,1.0,2.0,2.0,2.0,100.0,0.0,0.0,0.0,2.0,2.0,66.0,66.0,0,0,0
jake-arguello-1,Jake Arguello,SPEC,California,California,3,2.0,1.845,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
jake-vivonetto-1,Jake Vivonetto,SPEC,South Florida,South Florida,2,2.0,-3.74,0.0,,0,2.0,0.0,4.0,4.0,100.0,2.0,2.0,100.0,10.0,0.0,0.0,0.0,0,0,0
james-fonseca-1,James Fonseca,SPEC,Akron,Akron,2,2.0,-2.645,0.0,,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,58.0,58.0,0,0,0
jared-march-1,Jared March,SPEC,Utah,Utah,2,2.0,-2.93,0.0,,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,246.0,41.0,0,0,0
javan-rice-1,Javan Rice,SPEC,Vanderbilt,Vanderbilt,3,2.0,2.97,0.0,,0,2.0,0.0,4.0,4.0,100.0,1.0,1.0,100.0,7.0,0.0,0.0,0.0,0,0,0
jeremy-martin-1,Jeremy Martin,SPEC,Massachusetts,Massachusetts,2,2.0,-1.18,0.0,,0,2.0,0.0,1.0,1.0,100.0,1.0,2.0,50.0,4.0,0.0,0.0,0.0,0,0,0
jordan-forbes-1,Jordan Forbes,SPEC,Arizona,Arizona,3,2.0,1.86,0.0,,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,220.0,44.0,0,0,0
joseph-firebaugh-jr-1,Joseph Firebaugh Jr.,SPEC,UCLA,UCLA,3,2.0,0.73,0.0,,0,2.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,0,0
josh-mccormick-1,Josh McCormick,SPEC,Oregon State,Oregon State,2,2.0,2.33,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
kolton-donovan-1,Kolton Donovan,SPEC,Wyoming,Wyoming,1,2.0,-4.65,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
lee-dudley-1,Lee Dudley,SPEC,Virginia,Virginia,5,2.0,1.5,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
leyton-simmering-1,Leyton Simmering,SPEC,Kansas State,Kansas State,4,2.0,5.09,0.0,,0,2.0,0.0,1.0,2.0,50.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0
lucas-dunker-jr-1,Lucas Dunker Jr.,SPEC,Washington State,Washington State,1,2.0,-0.02,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
lucas-glassburn-1,Lucas Glassburn,SPEC,Temple,Temple,2,2.0,-1.64,0.0,,0,2.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0
makay-redd-1,Makay Redd,SPEC,Northwestern,Northwestern,1,2.0,5.13,0.0,,0,2.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,0,0
mason-rohmiller-1,Mason Rohmiller,SPEC,Vanderbilt,Vanderbilt,3,2.0,2.97,0.0,,0,2.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,0,0
matt-waldoch-1,Matt Waldoch,SPEC,Nebraska,Nebraska,1,2.0,4.0,0.0,,0,2.0,0.0,9.0,9.0,100.0,4.0,4.0,100.0,21.0,0.0,0.0,0.0,0,0,0
michael-batson-1,Michael Batson,SPEC,Clemson,Clemson,3,2.0,6.55,0.0,,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,46.0,46.0,0,0,0
michael-santamaria-1,Michael Santamaria,SPEC,Virginia Tech,Virginia Tech,1,2.0,1.65,0.0,,0,2.0,0.0,3.0,3.0,100.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0,0,0
michael-tilley-1,Michael Tilley,SPEC,East Carolina,East Carolina,3,2.0,-2.41,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
nathan-renfro-1,Nathan Renfro,SPEC,Tennessee,Tennessee,1,2.0,3.1,0.0,,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,85.0,42.5,0,0,0
nicholas-woolfolk-1,Nicholas Woolfolk,SPEC,Troy,Troy,1,2.0,0.0,0.0,,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,36.0,36.0,0,0,0
nick-reed-3,Nick Reed,SPEC,Buffalo,Buffalo,2,2.0,-5.74,0.0,,0,2.0,0.0,3.0,3.0,100.0,1.0,3.0,33.3,6.0,0.0,0.0,0.0,0,0,0
nick-sloan-1,Nick Sloan,SPEC,Navy,Navy,1,2.0,-1.55,0.0,,0,2.0,0.0,1.0,1.0,100.0,1.0,1.0,100.0,4.0,0.0,0.0,0.0,0,0,0
nick-troemel-1,Nick Troemel,SPEC,Troy,Troy,2,2.0,-3.84,0.0,,0,2.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0
nick-van-valkenberg-1,Nick Van Valkenberg,SPEC,Fresno State,Fresno State,1,2.0,-2.42,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
patrick-beless-1,Patrick Beless,SPEC,Georgia,Georgia,1,2.0,1.83,0.0,,0,2.0,0.0,2.0,2.0,100.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0,0,0
peter-notaro-1,Peter Notaro,SPEC,Alabama,Alabama,1,2.0,7.44,0.0,,0,2.0,0.0,5.0,5.0,100.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0
quinn-castner-1,Quinn Castner,SPEC,Clemson,Clemson,6,2.0,2.505,0.0,,0,2.0,0.0,4.0,4.0,200.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0,0,0
riley-reardon-1,Riley Reardon,SPEC,Memphis,Memphis,1,2.0,-3.88,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
robert-hill-4,Robert Hill,SPEC,East Carolina,East Carolina|Georgia|Nevada|Pitt,4,2.0,-3.39,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
rory-coleman-1,Rory Coleman,SPEC,UCF,UCF,1,2.0,-0.8,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
rylan-vagana-1,Rylan Vagana,SPEC,Texas Tech,Texas Tech,2,2.0,2.84,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
sarah-fuller-1,Sarah Fuller,SPEC,Vanderbilt,Vanderbilt,1,2.0,6.39,0.0,,0,2.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,0,0
sean-meisler-1,Sean Meisler,SPEC,Marshall,Marshall,2,2.0,-3.95,0.0,,0,2.0,0.0,4.0,4.0,100.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0,0,0
seth-cottengim-1,Seth Cottengim,SPEC,Arkansas State,Arkansas State,1,2.0,-9.92,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
spencer-sullins-1,Spencer Sullins,SPEC,Connecticut,Connecticut|Memphis,2,2.0,-7.73,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
teagen-lenderink-2,Teagen Lenderink,SPEC,Liberty,Liberty,2,2.0,-4.75,0.0,,0,2.0,0.0,5.0,6.0,83.3,4.0,5.0,80.0,17.0,0.0,0.0,0.0,0,0,0
trent-kramer-1,Trent Kramer,SPEC,Miami (OH),Miami (OH),3,2.0,-2.73,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
tristan-lyon-1,Tristan Lyon,SPEC,Georgia State,Georgia State,3,2.0,-2.24,0.0,,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.0,32.0,0,0,0
turner-davidson-1,Turner Davidson,SPEC,Miami (FL),Miami (FL),4,2.0,0.0,0.0,,0,2.0,0.0,5.0,5.0,100.0,1.0,3.0,33.3,8.0,0.0,0.0,0.0,0,0,0
tyler-francis-1,Tyler Francis,SPEC,Colorado,Colorado,3,2.0,0.08,0.0,,0,2.0,0.0,5.0,5.0,100.0,2.0,2.0,100.0,11.0,0.0,0.0,0.0,0,0,0
tyler-wigglesworth-1,Tyler Wigglesworth,SPEC,Arizona State,Arizona State,2,2.0,5.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
tyler-williams-8,Tyler Williams,SPEC,Washington State,Washington State,4,2.0,0.9949999999999999,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
william-holmquist-1,William Holmquist,SPEC,Duke,Duke,1,2.0,3.23,0.0,,0,2.0,2.0,4.0,5.0,80.0,1.0,1.0,100.0,7.0,5.0,177.0,35.4,0,0,0
winston-chapman-1,Winston Chapman,SPEC,Mississippi State,Mississippi State,1,2.0,4.74,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
zach-elder-1,Zach Elder,SPEC,Louisiana-Monroe,Louisiana-Monroe,1,2.0,-2.87,0.0,,0,2.0,0.0,2.0,4.0,50.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,0,0
aaron-beckham-1,Aaron Beckham,SPEC,North Texas,North Texas,1,1.0,-4.13,0.0,,0,1.0,0.0,2.0,2.0,100.0,2.0,3.0,66.7,8.0,0.0,0.0,0.0,0,0,0
aaron-novoa-1,Aaron Novoa,SPEC,Hawaii,Hawaii,1,1.0,-2.71,0.0,,0,1.0,1.0,4.0,4.0,100.0,0.0,0.0,0.0,4.0,5.0,188.0,37.6,0,0,0
adam-krause-1,Adam Krause,SPEC,Western Kentucky,Western Kentucky,1,1.0,-6.78,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
adam-samaha-1,Adam Samaha,SPEC,Akron,Akron|Michigan,3,1.0,5.61,0.0,,0,1.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0
aidan-ellison-1,Aidan Ellison,SPEC,Arkansas State,Arkansas State,4,1.0,-2.52,0.0,,0,1.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0
aidan-jennings-1,Aidan Jennings,SPEC,Central Michigan,Central Michigan,2,1.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
aiden-martin-1,Aiden Martin,SPEC,Mississippi State,Mississippi State,2,1.0,3.48,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
aj-carty-1,AJ Carty,SPEC,Washington,Washington,4,1.0,2.68,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
aj-seidler-1,AJ Seidler,SPEC,Stanford,Stanford,2,1.0,5.82,0.0,,0,1.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0
alan-kervin-1,Alan Kervin,SPEC,UCF,UCF,3,1.0,-2.08,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
alejandro-cardenas-1,Alejandro Cardenas,SPEC,Miami (FL),Miami (FL),1,1.0,1.73,0.0,,0,1.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,0,0
alexander-thorpe-1,Alexander Thorpe,SPEC,Stanford,Stanford,2,1.0,-3.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
andrew-wells-1,Andrew Wells,SPEC,Louisiana-Monroe,Louisiana-Monroe,6,1.0,-2.28,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
april-goss-1,April Goss,SPEC,Kent State,Kent State,1,1.0,-1.96,0.0,,0,1.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0
arthur-omilian-1,Arthur Omilian,SPEC,Northwestern,Northwestern,1,1.0,4.23,0.0,,0,1.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0
ashton-wolff-1,Ashton Wolff,SPEC,Colorado State,Colorado State,1,1.0,-4.1,0.0,,0,1.0,0.0,5.0,6.0,83.3,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0
austin-regan-1,Austin Regan,SPEC,Western Michigan,Western Michigan,2,1.0,-4.37,0.0,,0,1.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0
ben-brown-4,Ben Brown,SPEC,Wake Forest,Wake Forest,3,1.0,6.03,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
ben-norton-2,Ben Norton,SPEC,Utah,Utah,1,1.0,3.09,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
blake-otto-1,Blake Otto,SPEC,Connecticut,Connecticut,2,1.0,-2.59,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
blake-wilcox-1,Blake Wilcox,SPEC,Wisconsin,Wisconsin,2,1.0,7.73,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
bobby-noel-1,Bobby Noel,SPEC,Tulane,Tulane,4,1.0,2.89,0.0,,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,3.0,0.0,0.0,0.0,0,0,0
brandon-ritchie-1,Brandon Ritchie,SPEC,Texas Christian,Texas Christian,2,1.0,3.92,0.0,,0,1.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0
brendan-beattie-1,Brendan Beattie,SPEC,Miami (OH),Miami (OH),3,1.0,-4.42,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
brendan-bentley-1,Brendan Bentley,SPEC,Air Force,Air Force,1,1.0,-7.41,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
brett-dioguardi-1,Brett DioGuardi,SPEC,Florida,Florida,4,1.0,8.02,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
brock-walters-1,Brock Walters,SPEC,Marshall,Marshall|Old Dominion,3,1.0,-1.6,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
brody-boehm-1,Brody Boehm,SPEC,Ball State,Ball State|Missouri,2,1.0,-5.97,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
bruno-perlicki-1,Bruno Perlicki,SPEC,Connecticut,Connecticut,2,1.0,-3.09,0.0,,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,46.0,23.0,0,0,0
bryan-kirshe-1,Bryan Kirshe,SPEC,Kentucky,Kentucky,1,1.0,0.41,0.0,,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31.0,31.0,0,0,0
brylan-noonan-1,Brylan Noonan,SPEC,Kennesaw State,Kennesaw State|Temple,3,1.0,-4.84,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
byron-rhodes-1,Byron Rhodes,SPEC,Navy,Navy,1,1.0,0.94,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
caleb-matthews-1,Caleb Matthews,SPEC,Tulsa,Tulsa,3,1.0,-6.5,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
caleb-robbins-1,Caleb Robbins,SPEC,Troy,Troy,2,1.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
camden-witucki-1,Camden Witucki,SPEC,Nebraska,Nebraska,5,1.0,4.4,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
cameron-smith-10,Cameron Smith,SPEC,Oregon State,Oregon State,1,1.0,0.41,0.0,,0,1.0,0.0,1.0,1.0,100.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0
canaan-moore-1,Canaan Moore,SPEC,Boise State,Boise State,1,1.0,-1.1,0.0,,0,1.0,0.0,4.0,4.0,100.0,1.0,2.0,50.0,7.0,0.0,0.0,0.0,0,0,0
carlos-alvarado-1,Carlos Alvarado,SPEC,Army,Army,1,1.0,-3.6,0.0,,0,1.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,0,0
carson-selee-1,Carson Selee,SPEC,Buffalo,Buffalo,2,1.0,-9.33,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
chandler-williams-2,Chandler Williams,SPEC,Troy,Troy,3,1.0,-4.67,0.0,,0,1.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0
charlie-barnett-1,Charlie Barnett,SPEC,Army,Army,4,1.0,-2.67,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
charlie-mentzer-1,Charlie Mentzer,SPEC,Michigan,Michigan,2,1.0,9.38,0.0,,0,1.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0
charlie-reed-1,Charlie Reed,SPEC,Clemson,Clemson,1,1.0,1.73,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
chris-cayton-1,Chris Cayton,SPEC,North Texas,North Texas,1,1.0,-4.21,0.0,,0,1.0,0.0,3.0,4.0,75.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0
