Player_ID,Player,School,Year,pos,pos_norm,games_total,award_count,sos,games_rushing,games_receiving,rush_att,rush_yds,rush_td,rec,rec_yds,rec_td,yds_from_scrimmage,scrim_td,awards,heisman_finish,award_aa,award_john_mackey_award_most_outstanding_tight_end,award_mac_offensive_player_of_the_year,award_vern_smith_leadership_award
abraham-alce-2,Abraham Alce,Louisiana-Monroe,2022,TE,TE,1.0,0.0,-0.64,,,,,,,,,,,,0,0,0,0,0
garret-kahmann-1,Garret Kahmann,Louisiana-Monroe,2022,TE,TE,3.0,0.0,-0.64,,,,,,,,,,,,0,0,0,0,0
jordan-crumpton-2,Jordan Crumpton,Louisiana-Monroe,2022,TE,TE,3.0,0.0,-0.64,,,,,,,,,,,,0,0,0,0,0
nolan-quinlan-2,Nolan Quinlan,Louisiana-Monroe,2022,TE,TE,12.0,0.0,-0.64,,11.0,,,,7.0,28.0,0.0,,,,0,0,0,0,0
rylan-green-1,Rylan Green,Louisiana-Monroe,2022,TE,TE,4.0,0.0,-0.64,,4.0,,,,4.0,30.0,0.0,,,,0,0,0,0,0
zach-rasmussen-1,Zach Rasmussen,Louisiana-Monroe,2022,TE,TE,12.0,0.0,-0.64,,12.0,,,,16.0,133.0,4.0,,,,0,0,0,0,0
dez-melton-1,Dez Melton,Louisville,2022,TE,TE,12.0,0.0,4.59,,12.0,,,,1.0,8.0,0.0,,,,0,0,0,0,0
duane-martin-1,Duane Martin,Louisville,2022,TE,TE,13.0,0.0,4.59,,13.0,,,,1.0,22.0,0.0,,,,0,0,0,0,0
francis-sherman-1,Francis Sherman,Louisville,2022,TE,TE,13.0,0.0,4.59,,13.0,,,,1.0,13.0,0.0,,,,0,0,0,0,0
josh-lifson-1,Josh Lifson,Louisville,2022,TE,TE,13.0,0.0,4.59,,13.0,,,,1.0,9.0,1.0,,,,0,0,0,0,0
marshon-ford-1,Marshon Ford,Louisville,2022,TE,TE,13.0,0.0,4.59,,13.0,,,,33.0,434.0,3.0,,,,0,0,0,0,0
nate-kurisky-1,Nate Kurisky,Louisville,2022,TE,TE,2.0,0.0,4.59,,,,,,,,,,,,0,0,0,0,0
beau-blankenship-2,Beau Blankenship,Marshall,2022,TE,TE,1.0,0.0,-3.95,,,,,,,,,,,,0,0,0,0,0
devin-miller-1,Devin Miller,Marshall,2022,TE,TE,13.0,0.0,-3.95,,13.0,,,,21.0,168.0,2.0,,,,0,0,0,0,0
marcus-velez-1,Marcus Velez,Marshall,2022,TE,TE,0.0,0.0,-3.95,,,,,,,,,,,,0,0,0,0,0
rahmod-smith-1,Rahmod Smith,Marshall,2022,TE,TE,4.0,0.0,-3.95,,,,,,,,,,,,0,0,0,0,0
sean-sallis-1,Sean Sallis,Marshall,2022,TE,TE,0.0,0.0,-3.95,,,,,,,,,,,,0,0,0,0,0
stacey-marshall-1,Stacey Marshall,Marshall,2022,TE,TE,12.0,0.0,-3.95,,11.0,,,,1.0,6.0,0.0,,,,0,0,0,0,0
toby-payne-1,Toby Payne,Marshall,2022,TE,TE,10.0,0.0,-3.95,,10.0,,,,2.0,27.0,1.0,,,,0,0,0,0,0
cj-dippre-1,CJ Dippre,Maryland,2022,TE,TE,12.0,0.0,3.06,,12.0,,,,30.0,314.0,3.0,,,,0,0,0,0,0
connor-fagan-1,Connor Fagan,Maryland,2022,TE,TE,0.0,0.0,3.06,,,,,,,,,,,,0,0,0,0,0
corey-dyches-1,Corey Dyches,Maryland,2022,TE,TE,13.0,0.0,3.06,,13.0,,,,39.0,494.0,3.0,,,,0,0,0,0,0
joshua-jennings-1,Joshua Jennings,Maryland,2022,TE,TE,0.0,0.0,3.06,,,,,,,,,,,,0,0,0,0,0
kameron-blount-1,Kameron Blount,Maryland,2022,TE,TE,0.0,0.0,3.06,,,,,,,,,,,,0,0,0,0,0
leron-husbands-1,Leron Husbands,Maryland,2022,TE,TE,2.0,0.0,3.06,,,,,,,,,,,,0,0,0,0,0
preston-howard-1,Preston Howard,Maryland,2022,TE,TE,0.0,0.0,3.06,,,,,,,,,,,,0,0,0,0,0
terrance-ellis-1,Terrance Ellis,Maryland,2022,TE,TE,0.0,0.0,3.06,,,,,,,,,,,,0,0,0,0,0
weston-wolff-1,Weston Wolff,Maryland,2022,TE,TE,1.0,0.0,3.06,,,,,,,,,,,,0,0,0,0,0
eni-falayi-1,Eni Falayi,Massachusetts,2022,TE,TE,9.0,0.0,-4.34,,9.0,,,,2.0,12.0,0.0,,,,0,0,0,0,0
jackson-manning-1,Jackson Manning,Massachusetts,2022,TE,TE,1.0,0.0,-4.34,,,,,,,,,,,,0,0,0,0,0
jacob-orlando-1,Jacob Orlando,Massachusetts,2022,TE,TE,11.0,0.0,-4.34,,11.0,,,,3.0,21.0,0.0,,,,0,0,0,0,0
jaret-pallotta-1,Jaret Pallotta,Massachusetts,2022,TE,TE,11.0,0.0,-4.34,,,,,,,,,,,,0,0,0,0,0
josiah-johnson-1,Josiah Johnson,Massachusetts,2022,TE,TE,12.0,0.0,-4.34,,12.0,,,,24.0,163.0,0.0,,,,0,0,0,0,0
anthony-landphere-2,Anthony Landphere,Memphis,2022,TE,TE,12.0,0.0,-1.17,,,,,,,,,,,,0,0,0,0,0
billy-crookston-1,Billy Crookston,Memphis,2022,TE,TE,0.0,0.0,-1.17,,,,,,,,,,,,0,0,0,0,0
caden-prieskorn-1,Caden Prieskorn,Memphis,2022,TE,TE,13.0,0.0,-1.17,,13.0,,,,48.0,602.0,7.0,,,,0,0,0,0,0
errington-mcrae-1,Errington McRae,Memphis,2022,TE,TE,1.0,0.0,-1.17,,,,,,,,,,,,0,0,0,0,0
jace-yerty-1,Jace Yerty,Memphis,2022,TE,TE,0.0,0.0,-1.17,,,,,,,,,,,,0,0,0,0,0
john-hassell-1,John Hassell,Memphis,2022,TE,TE,12.0,0.0,-1.17,,12.0,,,,3.0,14.0,0.0,,,,0,0,0,0,0
reid-flanagan-1,Reid Flanagan,Memphis,2022,TE,TE,1.0,0.0,-1.17,,,,,,,,,,,,0,0,0,0,0
dominic-mammarelli-1,Dominic Mammarelli,Miami (FL),2022,TE,TE,12.0,0.0,0.68,,8.0,,,,1.0,-2.0,0.0,,,,0,0,0,0,0
elijah-arroyo-1,Elijah Arroyo,Miami (FL),2022,TE,TE,5.0,0.0,0.68,,5.0,,,,5.0,66.0,0.0,,,,0,0,0,0,0
jaleel-skinner-1,Jaleel Skinner,Miami (FL),2022,TE,TE,10.0,0.0,0.68,,9.0,,,,9.0,129.0,1.0,,,,0,0,0,0,0
kahlil-brantley-1,Kahlil Brantley,Miami (FL),2022,TE,TE,10.0,0.0,0.68,,8.0,,,,4.0,21.0,1.0,,,,0,0,0,0,0
robert-prosek-1,Robert Prosek,Miami (FL),2022,TE,TE,2.0,0.0,0.68,,,,,,,,,,,,0,0,0,0,0
seth-parrott-1,Seth Parrott,Miami (FL),2022,TE,TE,0.0,0.0,0.68,,,,,,,,,,,,0,0,0,0,0
will-mallory-1,Will Mallory,Miami (FL),2022,TE,TE,12.0,0.0,0.68,,12.0,,,,42.0,538.0,3.0,,,,0,0,0,0,0
ashton-duncan-1,Ashton Duncan,Miami (OH),2022,TE,TE,0.0,0.0,-6.32,,,,,,,,,,,,0,0,0,0,0
brian-shane-1,Brian Shane,Miami (OH),2022,TE,TE,0.0,0.0,-6.32,,,,,,,,,,,,0,0,0,0,0
chase-becker-1,Chase Becker,Miami (OH),2022,TE,TE,0.0,0.0,-6.32,,,,,,,,,,,,0,0,0,0,0
jack-coldiron-1,Jack Coldiron,Miami (OH),2022,TE,TE,12.0,0.0,-6.32,,12.0,,,,24.0,286.0,1.0,,,,0,0,0,0,0
jack-dejarld-1,Jack DeJarld,Miami (OH),2022,TE,TE,7.0,0.0,-6.32,,,,,,,,,,,,0,0,0,0,0
jeffery-simmons-1,Jeffery Simmons,Miami (OH),2022,TE,TE,0.0,0.0,-6.32,,,,,,,,,,,,0,0,0,0,0
luke-bolden-1,Luke Bolden,Miami (OH),2022,TE,TE,12.0,0.0,-6.32,,12.0,,,,1.0,17.0,1.0,,,,0,0,0,0,0
matt-bjorson-1,Matt Bjorson,Miami (OH),2022,TE,TE,10.0,0.0,-6.32,,10.0,,,,1.0,20.0,0.0,,,,0,0,0,0,0
nate-muersch-1,Nate Muersch,Miami (OH),2022,TE,TE,11.0,0.0,-6.32,,11.0,,,,9.0,93.0,1.0,,,,0,0,0,0,0
rhett-williams-1,Rhett Williams,Miami (OH),2022,TE,TE,4.0,0.0,-6.32,,,,,,,,,,,,0,0,0,0,0
scotty-nieman-1,Scotty Nieman,Miami (OH),2022,TE,TE,4.0,0.0,-6.32,,4.0,,,,1.0,9.0,0.0,,,,0,0,0,0,0
trey-labounty-1,Trey Labounty,Miami (OH),2022,TE,TE,0.0,0.0,-6.32,,,,,,,,,,,,0,0,0,0,0
carter-selzer-1,Carter Selzer,Michigan,2022,TE,TE,3.0,0.0,2.73,,,,,,,,,,,,0,0,0,0,0
colston-loveland-1,Colston Loveland,Michigan,2022,TE,TE,14.0,0.0,2.73,14.0,14.0,1.0,-8.0,0.0,16.0,235.0,2.0,227.0,2.0,,0,0,0,0,0
erick-all-1,Erick All,Michigan,2022,TE,TE,3.0,0.0,2.73,,3.0,,,,3.0,36.0,0.0,,,,0,0,0,0,0
hunter-neff-1,Hunter Neff,Michigan,2022,TE,TE,3.0,0.0,2.73,,3.0,,,,1.0,8.0,0.0,,,,0,0,0,0,0
joel-honigford-1,Joel Honigford,Michigan,2022,TE,TE,12.0,0.0,2.73,,,,,,,,,,,,0,0,0,0,0
josh-beetham-1,Josh Beetham,Michigan,2022,TE,TE,0.0,0.0,2.73,,,,,,,,,,,,0,0,0,0,0
louis-hansen-1,Louis Hansen,Michigan,2022,TE,TE,1.0,0.0,2.73,,,,,,,,,,,,0,0,0,0,0
luke-schoonmaker-1,Luke Schoonmaker,Michigan,2022,TE,TE,12.0,0.0,2.73,,12.0,,,,35.0,418.0,3.0,,,,0,0,0,0,0
marlin-klein-1,Marlin Klein,Michigan,2022,TE,TE,2.0,0.0,2.73,,,,,,,,,,,,0,0,0,0,0
matthew-hibner-1,Matthew Hibner,Michigan,2022,TE,TE,13.0,0.0,2.73,,13.0,,,,2.0,15.0,0.0,,,,0,0,0,0,0
max-bredeson-1,Max Bredeson,Michigan,2022,TE,TE,14.0,0.0,2.73,,14.0,,,,5.0,78.0,0.0,,,,0,0,0,0,0
noah-howes-1,Noah Howes,Michigan,2022,TE,TE,1.0,0.0,2.73,,,,,,,,,,,,0,0,0,0,0
daniel-barker-1,Daniel Barker,Michigan State,2022,TE,TE,12.0,0.0,5.48,12.0,12.0,2.0,1.0,0.0,21.0,239.0,2.0,240.0,2.0,,0,0,0,0,0
evan-morris-1,Evan Morris,Michigan State,2022,TE,TE,5.0,0.0,5.48,,,,,,,,,,,,0,0,0,0,0
jack-nickel-1,Jack Nickel,Michigan State,2022,TE,TE,0.0,0.0,5.48,,,,,,,,,,,,0,0,0,0,0
jackson-morse-1,Jackson Morse,Michigan State,2022,TE,TE,0.0,0.0,5.48,,,,,,,,,,,,0,0,0,0,0
maliq-carr-1,Maliq Carr,Michigan State,2022,TE,TE,12.0,0.0,5.48,,12.0,,,,16.0,209.0,2.0,,,,0,0,0,0,0
michael-masunas-1,Michael Masunas,Michigan State,2022,TE,TE,0.0,0.0,5.48,,,,,,,,,,,,0,0,0,0,0
powers-warren-1,Powers Warren,Michigan State,2022,TE,TE,1.0,0.0,5.48,,,,,,,,,,,,0,0,0,0,0
tyler-hunt-6,Tyler Hunt,Michigan State,2022,TE,TE,11.0,0.0,5.48,,11.0,,,,15.0,98.0,0.0,,,,0,0,0,0,0
aran-mohamad-ali-1,Aran Mohamad-Ali,Middle Tennessee State,2022,TE,TE,3.0,0.0,-6.97,,,,,,,,,,,,0,0,0,0,0
caden-williams-3,Caden Williams,Middle Tennessee State,2022,TE,TE,1.0,0.0,-6.97,,,,,,,,,,,,0,0,0,0,0
brevyn-spann-ford-1,Brevyn Spann-Ford,Minnesota,2022,TE,TE,13.0,0.0,-0.21,,13.0,,,,42.0,497.0,2.0,,,,0,0,0,0,0
frank-bierman-1,Frank Bierman,Minnesota,2022,TE,TE,0.0,0.0,-0.21,,,,,,,,,,,,0,0,0,0,0
jack-disano-1,Jack DiSano,Minnesota,2022,TE,TE,0.0,0.0,-0.21,,,,,,,,,,,,0,0,0,0,0
jameson-geers-1,Jameson Geers,Minnesota,2022,TE,TE,9.0,0.0,-0.21,,9.0,,,,2.0,12.0,0.0,,,,0,0,0,0,0
nathan-jones-4,Nathan Jones,Minnesota,2022,TE,TE,0.0,0.0,-0.21,,,,,,,,,,,,0,0,0,0,0
nick-kallerup-1,Nick Kallerup,Minnesota,2022,TE,TE,13.0,0.0,-0.21,,13.0,,,,2.0,22.0,1.0,,,,0,0,0,0,0
samuel-pickerign-1,Samuel Pickerign,Minnesota,2022,TE,TE,0.0,0.0,-0.21,,,,,,,,,,,,0,0,0,0,0
wyatt-schroeder-1,Wyatt Schroeder,Minnesota,2022,TE,TE,3.0,0.0,-0.21,,,,,,,,,,,,0,0,0,0,0
damon-johanns-1,Damon Johanns,Missouri,2022,TE,TE,0.0,0.0,4.49,,,,,,,,,,,,0,0,0,0,0
gavin-mckay-1,Gavin McKay,Missouri,2022,TE,TE,0.0,0.0,4.49,,,,,,,,,,,,0,0,0,0,0
kibet-chepyator-1,Kibet Chepyator,Missouri,2022,TE,TE,13.0,0.0,4.49,,13.0,,,,3.0,26.0,0.0,,,,0,0,0,0,0
max-whisner-1,Max Whisner,Missouri,2022,TE,TE,0.0,0.0,4.49,,,,,,,,,,,,0,0,0,0,0
ryan-hoerstkamp-1,Ryan Hoerstkamp,Missouri,2022,TE,TE,9.0,0.0,4.49,,9.0,,,,2.0,32.0,1.0,,,,0,0,0,0,0
shawn-hendershot-1,Shawn Hendershot,Missouri,2022,TE,TE,2.0,0.0,4.49,,,,,,,,,,,,0,0,0,0,0
tucker-miller-1,Tucker Miller,Missouri,2022,TE,TE,0.0,0.0,4.49,,,,,,,,,,,,0,0,0,0,0
tyler-stephens-3,Tyler Stephens,Missouri,2022,TE,TE,12.0,0.0,4.49,,12.0,,,,5.0,54.0,1.0,,,,0,0,0,0,0
aj-rollins-1,A.J. Rollins,Nebraska,2022,TE,TE,5.0,0.0,2.11,,,,,,,,,,,,0,0,0,0,0
brodie-tagaloa-1,Brodie Tagaloa,Nebraska,2022,TE,TE,0.0,0.0,2.11,,,,,,,,,,,,0,0,0,0,0
chance-brewington-1,Chance Brewington,Nebraska,2022,TE,TE,12.0,0.0,2.11,,12.0,,,,11.0,100.0,1.0,,,,0,0,0,0,0
chase-androff-1,Chase Androff,Nebraska,2022,TE,TE,0.0,0.0,2.11,,,,,,,,,,,,0,0,0,0,0
chris-hickman-1,Chris Hickman,Nebraska,2022,TE,TE,3.0,0.0,2.11,,,,,,,,,,,,0,0,0,0,0
evan-meyersick-1,Evan Meyersick,Nebraska,2022,TE,TE,0.0,0.0,2.11,,,,,,,,,,,,0,0,0,0,0
james-carnie-1,James Carnie,Nebraska,2022,TE,TE,0.0,0.0,2.11,,,,,,,,,,,,0,0,0,0,0
john-goodwin-1,John Goodwin,Nebraska,2022,TE,TE,0.0,0.0,2.11,,,,,,,,,,,,0,0,0,0,0
luke-lindenmeyer-1,Luke Lindenmeyer,Nebraska,2022,TE,TE,1.0,0.0,2.11,,,,,,,,,,,,0,0,0,0,0
nate-boerkircher-1,Nate Boerkircher,Nebraska,2022,TE,TE,12.0,0.0,2.11,,12.0,,,,6.0,52.0,1.0,,,,0,0,0,0,0
thomas-fidone-iii-1,Thomas Fidone II,Nebraska,2022,TE,TE,0.0,0.0,2.11,,,,,,,,,,,,0,0,0,0,0
travis-vokolek-1,Travis Vokolek,Nebraska,2022,TE,TE,10.0,0.0,2.11,,10.0,,,,20.0,240.0,2.0,,,,0,0,0,0,0
bronson-burrow-1,Bronson Burrow,Nevada,2022,TE,TE,0.0,0.0,-5.04,,,,,,,,,,,,0,0,0,0,0
cameron-zeidler-1,Cameron Zeidler,Nevada,2022,TE,TE,2.0,0.0,-5.04,,2.0,,,,1.0,1.0,0.0,,,,0,0,0,0,0
carlton-brown-iii-1,Carlton Brown III,Nevada,2022,TE,TE,8.0,0.0,-5.04,,8.0,,,,4.0,44.0,0.0,,,,0,0,0,0,0
cooper-shults-1,Cooper Shults,Nevada,2022,TE,TE,5.0,0.0,-5.04,,5.0,,,,2.0,10.0,0.0,,,,0,0,0,0,0
dyson-frank-1,Dyson Frank,Nevada,2022,TE,TE,4.0,0.0,-5.04,,4.0,,,,2.0,20.0,0.0,,,,0,0,0,0,0
jacob-munro-1,Jacob Munro,Nevada,2022,TE,TE,11.0,0.0,-5.04,,11.0,,,,9.0,101.0,0.0,,,,0,0,0,0,0
kevin-kremer-1,Kevin Kremer,Nevada,2022,TE,TE,0.0,0.0,-5.04,,,,,,,,,,,,0,0,0,0,0
brye-lighon-1,Brye Lighon,Nevada-Las Vegas,2022,TE,TE,2.0,0.0,-5.48,,,,,,,,,,,,0,0,0,0,0
kaleo-ballungay-1,Kaleo Ballungay,Nevada-Las Vegas,2022,TE,TE,12.0,0.0,-5.48,,12.0,,,,3.0,21.0,0.0,,,,0,0,0,0,0
kue-olotoa-1,Kue Olotoa,Nevada-Las Vegas,2022,TE,TE,10.0,0.0,-5.48,,,,,,,,,,,,0,0,0,0,0
shelton-zeon-iii-1,Shelton Zeon III,Nevada-Las Vegas,2022,TE,TE,12.0,0.0,-5.48,,12.0,,,,15.0,168.0,0.0,,,,0,0,0,0,0
shuan-grayson-1,Shuan Grayson,Nevada-Las Vegas,2022,TE,TE,2.0,0.0,-5.48,,,,,,,,,,,,0,0,0,0,0
caleb-marra-1,Caleb Marra,New Mexico,2022,TE,TE,3.0,0.0,-4.26,,,,,,,,,,,,0,0,0,0,0
connor-witthoft-1,Connor Witthoft,New Mexico,2022,TE,TE,9.0,0.0,-4.26,,9.0,,,,3.0,23.0,0.0,,,,0,0,0,0,0
elijah-queen-1,Elijah Queen,New Mexico,2022,TE,TE,12.0,0.0,-4.26,,12.0,,,,10.0,96.0,0.0,,,,0,0,0,0,0
jacob-trussell-1,Jacob Trussell,New Mexico,2022,TE,TE,0.0,0.0,-4.26,,,,,,,,,,,,0,0,0,0,0
jaden-hullaby-1,Jaden Hullaby,New Mexico,2022,TE,TE,8.0,0.0,-4.26,8.0,8.0,13.0,59.0,0.0,2.0,44.0,0.0,103.0,0.0,,0,0,0,0,0
joe-maez-1,Joe Maez,New Mexico,2022,TE,TE,10.0,0.0,-4.26,,,,,,,,,,,,0,0,0,0,0
trace-bruckler-1,Trace Bruckler,New Mexico,2022,TE,TE,4.0,0.0,-4.26,,,,,,,,,,,,0,0,0,0,0
will-dennis-1,Will Dennis,New Mexico,2022,TE,TE,9.0,0.0,-4.26,,,,,,,,,,,,0,0,0,0,0
grant-oberheu-1,Grant Oberheu,New Mexico State,2022,TE,TE,0.0,0.0,-9.56,,,,,,,,,,,,0,0,0,0,0
jj-jones-7,J.J. Jones,New Mexico State,2022,TE,TE,9.0,0.0,-9.56,,9.0,,,,6.0,50.0,0.0,,,,0,0,0,0,0
jacob-franklin-1,Jacob Franklin,New Mexico State,2022,TE,TE,0.0,0.0,-9.56,,,,,,,,,,,,0,0,0,0,0
kareem-burgess-2,Kareem Burgess,New Mexico State,2022,TE,TE,0.0,0.0,-9.56,,,,,,,,,,,,0,0,0,0,0
thomaz-whitford-1,Thomaz Whitford,New Mexico State,2022,TE,TE,13.0,0.0,-9.56,13.0,13.0,1.0,-4.0,0.0,12.0,82.0,2.0,78.0,2.0,,0,0,0,0,0
trevor-stephens-1,Trevor Stephens,New Mexico State,2022,TE,TE,4.0,0.0,-9.56,,4.0,,,,2.0,38.0,0.0,,,,0,0,0,0,0
bryson-nesbit-1,Bryson Nesbit,North Carolina,2022,TE,TE,14.0,0.0,,,14.0,,,,35.0,507.0,4.0,,,,0,0,0,0,0
jake-young-4,Jake Young,North Carolina,2022,TE,TE,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0
john-copenhaver-1,John Copenhaver,North Carolina,2022,TE,TE,13.0,0.0,,,13.0,,,,15.0,222.0,0.0,,,,0,0,0,0,0
kamari-morales-1,Kamari Morales,North Carolina,2022,TE,TE,14.0,0.0,,,14.0,,,,29.0,358.0,4.0,,,,0,0,0,0,0
kendall-karr-1,Kendall Karr,North Carolina,2022,TE,TE,5.0,0.0,,,,,,,,,,,,,0,0,0,0,0
will-crowley-1,Will Crowley,North Carolina,2022,TE,TE,3.0,0.0,,,,,,,,,,,,,0,0,0,0,0
cedric-seabrough-1,Cedric Seabrough,North Carolina State,2022,TE,TE,13.0,0.0,3.36,,13.0,,,,9.0,56.0,1.0,,,,0,0,0,0,0
christopher-toudle-1,Christopher Toudle,North Carolina State,2022,TE,TE,10.0,0.0,3.36,,10.0,,,,11.0,130.0,1.0,,,,0,0,0,0,0
ezemdi-udoh-1,Ezemdi Udoh,North Carolina State,2022,TE,TE,1.0,0.0,3.36,,,,,,,,,,,,0,0,0,0,0
fredrick-seabrough-1,Fredrick Seabrough,North Carolina State,2022,TE,TE,13.0,0.0,3.36,,13.0,,,,1.0,3.0,0.0,,,,0,0,0,0,0
kameron-walker-1,Kameron Walker,North Carolina State,2022,TE,TE,10.0,0.0,3.36,,,,,,,,,,,,0,0,0,0,0
reid-mitchell-2,Reid Mitchell,North Carolina State,2022,TE,TE,0.0,0.0,3.36,,,,,,,,,,,,0,0,0,0,0
trent-pennix-1,Trent Pennix,North Carolina State,2022,TE,TE,5.0,0.0,3.36,,5.0,,,,8.0,111.0,2.0,,,,0,0,0,0,0
yates-johnson-1,Yates Johnson,North Carolina State,2022,TE,TE,0.0,0.0,3.36,,,,,,,,,,,,0,0,0,0,0
asher-alberding-1,Asher Alberding,North Texas,2022,TE,TE,12.0,0.0,-4.21,,,,,,,,,,,,0,0,0,0,0
christian-lee-1,Christian Lee,North Texas,2022,TE,TE,4.0,0.0,-4.21,,,,,,,,,,,,0,0,0,0,0
jake-roberts-1,Jake Roberts,North Texas,2022,TE,TE,14.0,0.0,-4.21,14.0,14.0,1.0,10.0,0.0,28.0,394.0,3.0,404.0,3.0,,0,0,0,0,0
varkeyes-gumms-1,Var'keyes Gumms,North Texas,2022,TE,TE,14.0,0.0,-4.21,,14.0,,,,34.0,458.0,5.0,,,,0,0,0,0,0
xzavior-kautai-1,Xzavior Kautai,North Texas,2022,TE,TE,2.0,0.0,-4.21,,,,,,,,,,,,0,0,0,0,0
chris-stinson-1,Chris Stinson,Northern Illinois,2022,TE,TE,0.0,0.0,-6.44,,,,,,,,,,,,0,0,0,0,0
drew-cassens-1,Drew Cassens,Northern Illinois,2022,TE,TE,4.0,0.0,-6.44,,4.0,,,,3.0,19.0,1.0,,,,0,0,0,0,0
george-gumbs-1,George Gumbs,Northern Illinois,2022,TE,TE,8.0,0.0,-6.44,,8.0,,,,4.0,44.0,0.0,,,,0,0,0,0,0
izuchkwu-ozoh-1,Izuchkwu Ozoh,Northern Illinois,2022,TE,TE,7.0,0.0,-6.44,,,,,,,,,,,,0,0,0,0,0
kaymar-mimes-1,Kaymar Mimes,Northern Illinois,2022,TE,TE,0.0,0.0,-6.44,,,,,,,,,,,,0,0,0,0,0
liam-soraghan-1,Liam Soraghan,Northern Illinois,2022,TE,TE,12.0,0.0,-6.44,,12.0,,,,11.0,93.0,3.0,,,,0,0,0,0,0
miles-joiner-1,Miles Joiner,Northern Illinois,2022,TE,TE,2.0,0.0,-6.44,,2.0,,,,1.0,11.0,0.0,,,,0,0,0,0,0
tristen-tewes-1,Tristen Tewes,Northern Illinois,2022,TE,TE,8.0,0.0,-6.44,,8.0,,,,15.0,180.0,3.0,,,,0,0,0,0,0
blake-van-buren-1,Blake Van Buren,Northwestern,2022,TE,TE,0.0,0.0,4.74,,,,,,,,,,,,0,0,0,0,0
charlie-mangieri-1,Charlie Mangieri,Northwestern,2022,TE,TE,3.0,0.0,4.74,,,,,,,,,,,,0,0,0,0,0
chris-petrucci-1,Chris Petrucci,Northwestern,2022,TE,TE,1.0,0.0,4.74,,,,,,,,,,,,0,0,0,0,0
hunter-welcing-1,Hunter Welcing,Northwestern,2022,TE,TE,5.0,0.0,4.74,,,,,,,,,,,,0,0,0,0,0
lawson-albright-1,Lawson Albright,Northwestern,2022,TE,TE,4.0,0.0,4.74,,,,,,,,,,,,0,0,0,0,0
marshall-lang-2,Marshall Lang,Northwestern,2022,TE,TE,12.0,0.0,4.74,,12.0,,,,15.0,192.0,0.0,,,,0,0,0,0,0
thomas-gordon-3,Thomas Gordon,Northwestern,2022,TE,TE,8.0,0.0,4.74,,8.0,,,,12.0,162.0,0.0,,,,0,0,0,0,0
andrew-yanoshak-2,Andrew Yanoshak,Notre Dame,2022,TE,TE,0.0,0.0,3.8,,,,,,,,,,,,0,0,0,0,0
barret-liebentritt-1,Barret Liebentritt,Notre Dame,2022,TE,TE,1.0,0.0,3.8,,,,,,,,,,,,0,0,0,0,0
cane-berrong-1,Cane Berrong,Notre Dame,2022,TE,TE,1.0,0.0,3.8,,,,,,,,,,,,0,0,0,0,0
charlie-selna-1,Charlie Selna,Notre Dame,2022,TE,TE,0.0,0.0,3.8,,,,,,,,,,,,0,0,0,0,0
davis-sherwood-1,Davis Sherwood,Notre Dame,2022,TE,TE,13.0,0.0,3.8,,,,,,,,,,,,0,0,0,0,0
eli-raridon-1,Eli Raridon,Notre Dame,2022,TE,TE,5.0,0.0,3.8,,,,,,,,,,,,0,0,0,0,0
hakim-sanfo-2,Hakim Sanfo,Notre Dame,2022,TE,TE,0.0,0.0,3.8,,,,,,,,,,,,0,0,0,0,0
holden-staes-1,Holden Staes,Notre Dame,2022,TE,TE,11.0,0.0,3.8,,11.0,,,,1.0,11.0,0.0,,,,0,0,0,0,0
justin-fisher-1,Justin Fisher,Notre Dame,2022,TE,TE,0.0,0.0,3.8,,,,,,,,,,,,0,0,0,0,0
kevin-bauman-1,Kevin Bauman,Notre Dame,2022,TE,TE,3.0,0.0,3.8,,3.0,,,,3.0,44.0,0.0,,,,0,0,0,0,0
michael-mayer-1,Michael Mayer,Notre Dame,2022,TE,TE,12.0,1.0,3.8,,12.0,,,,67.0,809.0,9.0,,,AA,0,1,0,0,0
mitchell-evans-2,Mitchell Evans,Notre Dame,2022,TE,TE,8.0,0.0,3.8,8.0,8.0,7.0,11.0,1.0,3.0,39.0,1.0,50.0,2.0,,0,0,0,0,0
alec-burton-1,Alec Burton,Ohio,2022,TE,TE,11.0,0.0,-5.91,,11.0,,,,7.0,49.0,0.0,,,,0,0,0,0,0
bryce-butler-1,Bryce Butler,Ohio,2022,TE,TE,10.0,0.0,-5.91,,,,,,,,,,,,0,0,0,0,0
kyle-fullam-1,Kyle Fullam,Ohio,2022,TE,TE,0.0,0.0,-5.91,,,,,,,,,,,,0,0,0,0,0
michael-molnar-1,Michael Molnar,Ohio,2022,TE,TE,0.0,0.0,-5.91,,,,,,,,,,,,0,0,0,0,0
tyler-foster-1,Tyler Foster,Ohio,2022,TE,TE,13.0,0.0,-5.91,,13.0,,,,13.0,185.0,4.0,,,,0,0,0,0,0
will-kacmarek-1,Will Kacmarek,Ohio,2022,TE,TE,14.0,0.0,-5.91,14.0,14.0,1.0,-1.0,0.0,20.0,264.0,0.0,263.0,0.0,,0,0,0,0,0
bennett-christian-1,Bennett Christian,Ohio State,2022,TE,TE,1.0,0.0,5.2,,,,,,,,,,,,0,0,0,0,0
cade-stover-1,Cade Stover,Ohio State,2022,TE,TE,13.0,0.0,5.2,,13.0,,,,36.0,406.0,5.0,,,,0,0,0,0,0
