Player_ID,Player,pos_norm,latest_school,schools_played,seasons_count,games_total,sos_season_weighted,award_count,awards,heisman_finish,games_passing,games_rushing,pass_cmp,pass_att,pass_yds,pass_td,pass_int,rush_att,rush_yds,rush_td,yds_from_scrimmage,scrim_td,award_aa,award_aac_offensive_player_of_the_year,award_acc_offensive_player_of_the_year,award_acc_player_of_the_year,award_ap_player_of_the_year_award_most_outstanding_player,award_big_12_offensive_player_of_the_year,award_big_ten_offensive_player_of_the_year,award_cusa_most_valuable_player,award_cusa_offensive_player_of_the_year,award_camp,award_davey_o_brien_award_most_outstanding_quarterback,award_heisman_memorial_trophy_most_outstanding_player,award_johnny_unitas_golden_arm_award_most_outstanding_senior_quarterback,award_mac_offensive_player_of_the_year,award_mwc_offensive_player_of_the_year,award_manning_award_most_outstanding_quarterback,award_maxwell,award_maxwell_award_player_of_the_year,award_pac_12_offensive_player_of_the_year,award_sec_offensive_player_of_the_year,award_sammy_baugh_trophy_most_outstanding_passer,award_sun_belt_offensive_player_of_the_year,award_sun_belt_player_of_the_year,award_vern_smith_leadership_award,award_vince_lombardi_award_lineman_of_the_year,award_walter_camp_player_of_the_year_award_most_outstanding_player
roman-fuller-1,Roman Fuller,QB,Tulsa,Tulsa,4,6.0,-2.3000000000000003,0.0,,0,5.0,5.0,21.0,31.0,128.0,2.0,3.0,3.0,-7.0,0.0,-7.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ross-trail-1,Ross Trail,QB,Cincinnati,Cincinnati,3,6.0,-1.3066666666666666,0.0,,0,6.0,6.0,51.0,79.0,525.0,1.0,6.0,25.0,31.0,2.0,31.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sam-glaesmann-1,Sam Glaesmann,QB,Rice,Rice,2,6.0,-4.29,0.0,,0,6.0,6.0,32.0,72.0,500.0,3.0,6.0,42.0,172.0,3.0,172.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tayvone-bowers-1,Tayvone Bowers,QB,Wake Forest,Wake Forest,3,6.0,1.406666666666667,0.0,,0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,3.0,-10.0,0.0,-10.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
terrance-gipson-1,Terrance Gipson,QB,SMU,SMU,2,6.0,-3.8799999999999994,0.0,,0,6.0,6.0,6.0,6.0,86.0,0.0,0.0,14.0,56.0,1.0,56.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tevin-carter-2,Tevin Carter,QB,Memphis,Memphis,2,6.0,-2.86,0.0,,0,6.0,6.0,3.0,5.0,101.0,1.0,1.0,3.0,3.0,0.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
trent-pearman-1,Trent Pearman,QB,Clemson,Clemson,4,6.0,2.953333333333333,0.0,,0,5.0,5.0,4.0,10.0,43.0,0.0,1.0,5.0,17.0,0.0,17.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tucker-mcdonald-1,Tucker McDonald,QB,Connecticut,Connecticut,3,6.0,-6.036666666666666,0.0,,0,5.0,3.0,4.0,8.0,65.0,0.0,0.0,3.0,9.0,0.0,9.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tyler-douglas-1,Tyler Douglas,QB,Temple,Temple,3,6.0,-1.86,0.0,,0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,16.0,34.0,0.0,34.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tyler-harris-2,Tyler Harris,QB,UCF,UCF,1,6.0,-0.68,0.0,,0,6.0,6.0,26.0,61.0,308.0,4.0,2.0,5.0,-28.0,0.0,-30.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tyler-macon-1,Tyler Macon,QB,Missouri,Missouri,2,6.0,3.8550000000000004,0.0,,0,3.0,6.0,9.0,17.0,143.0,1.0,0.0,14.0,39.0,1.0,39.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tylin-oden-1,Tylin Oden,QB,Rutgers,Rutgers,1,6.0,4.95,0.0,,0,6.0,6.0,1.0,8.0,2.0,0.0,0.0,37.0,144.0,0.0,144.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tyriq-starks-1,Tyriq Starks,QB,Florida Atlantic,Florida Atlantic,3,6.0,-5.84,0.0,,0,6.0,6.0,44.0,69.0,585.0,6.0,2.0,27.0,57.0,0.0,57.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ui-ale-1,Ui Ale,QB,Troy,Houston|Troy,3,6.0,3.455,0.0,,0,6.0,6.0,19.0,31.0,235.0,2.0,0.0,17.0,31.0,0.0,31.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
will-haskell-2,Will Haskell,QB,Washington,San Diego State|Washington,3,6.0,-2.18,0.0,,0,6.0,6.0,7.0,14.0,59.0,0.0,0.0,9.0,50.0,1.0,50.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
will-kuehne-1,Will Kuehne,QB,SMU,North Texas|SMU,4,6.0,-8.9,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xavier-williams-4,Xavier Williams,QB,UCF,Charlotte|UCF,3,6.0,-5.81,0.0,,0,6.0,6.0,34.0,67.0,420.0,2.0,2.0,26.0,108.0,2.0,108.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zack-oliver-1,Zack Oliver,QB,Northwestern,Northwestern,1,6.0,4.23,0.0,,0,6.0,6.0,23.0,53.0,267.0,1.0,4.0,8.0,-30.0,1.0,-30.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adam-damante-1,Adam Damante,QB,New Mexico State,Arizona|New Mexico State,2,5.0,-7.49,0.0,,0,5.0,5.0,70.0,104.0,711.0,5.0,4.0,16.0,-15.0,1.0,-15.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aiden-leffler-1,Aiden Leffler,QB,Ball State,Ball State,4,5.0,-4.354,0.0,,0,5.0,0.0,2.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aj-duffy-1,AJ Duffy,QB,San Diego State,Florida State|San Diego State,3,5.0,3.2039999999999997,0.0,,0,3.0,4.0,2.0,7.0,26.0,1.0,0.0,4.0,10.0,0.0,10.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ajani-sheppard-1,Ajani Sheppard,QB,Washington State,Rutgers|Washington State,3,5.0,3.7939999999999996,0.0,,0,1.0,5.0,2.0,2.0,23.0,0.0,0.0,4.0,34.0,0.0,34.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alex-malzone-1,Alex Malzone,QB,Miami (OH),Miami (OH)|Michigan,3,5.0,-0.7879999999999999,0.0,,0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alex-mussat-1,Alex Mussat,QB,Western Michigan,Illinois|Western Michigan,3,5.0,-3.946,0.0,,0,5.0,2.0,1.0,4.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
amari-jones-1,Amari Jones,QB,Florida International,Florida International,3,5.0,-10.4,0.0,,0,5.0,5.0,7.0,12.0,101.0,1.0,1.0,12.0,21.0,0.0,21.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
anthony-thompson-3,Anthony Thompson,QB,Northern Illinois,Northern Illinois,3,5.0,-3.136,0.0,,0,2.0,5.0,1.0,1.0,-5.0,0.0,0.0,4.0,10.0,0.0,10.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ashton-frye-1,Ashton Frye,QB,Jacksonville State,Jacksonville State,1,5.0,-6.01,0.0,,0,5.0,5.0,5.0,11.0,51.0,0.0,0.0,10.0,31.0,0.0,31.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
austin-carlisle-1,Austin Carlisle,QB,Houston,Houston,1,5.0,0.52,0.0,,0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,44.0,0.0,44.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
austin-mack-2,Austin Mack,QB,Alabama,Alabama|Washington,3,5.0,7.018000000000001,0.0,,0,5.0,4.0,26.0,35.0,267.0,3.0,0.0,9.0,22.0,1.0,22.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blake-bogenschutz-1,Blake Bogenschutz,QB,UTSA,UTSA,1,5.0,-6.27,0.0,,0,5.0,5.0,81.0,137.0,897.0,4.0,4.0,43.0,27.0,1.0,27.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blake-kendall-1,Blake Kendall,QB,James Madison,James Madison,4,5.0,-3.3299999999999996,0.0,,0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,14.0,0.0,14.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
braden-bohannon-1,Braden Bohannon,QB,Kennesaw State,Kennesaw State,1,5.0,-8.44,0.0,,0,5.0,5.0,5.0,10.0,51.0,0.0,0.0,5.0,-9.0,0.0,-9.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brady-jones-3,Brady Jones,QB,Western Michigan,Western Michigan,1,5.0,-5.97,0.0,,0,5.0,5.0,19.0,40.0,136.0,1.0,3.0,18.0,4.0,0.0,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brandon-robinson-3,Brandon Robinson,QB,Liberty,Liberty,1,5.0,-8.54,0.0,,0,5.0,5.0,2.0,3.0,19.0,1.0,0.0,17.0,138.0,3.0,138.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cade-apsay-1,Cade Apsay,QB,Colorado,Colorado,1,5.0,1.33,0.0,,0,5.0,5.0,59.0,92.0,582.0,3.0,5.0,27.0,-35.0,0.0,-35.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
camron-mccoy-1,Cam'Ron McCoy,QB,Eastern Michigan,Eastern Michigan,2,5.0,-9.187999999999999,0.0,,0,3.0,5.0,12.0,28.0,73.0,0.0,3.0,18.0,72.0,1.0,72.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cannon-turner-1,Cannon Turner,QB,Air Force,Air Force,2,5.0,-6.101999999999999,0.0,,0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,17.0,0.0,17.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chaston-ditta-1,Chaston Ditta,QB,East Carolina,East Carolina,1,5.0,-1.56,0.0,,0,5.0,5.0,12.0,24.0,215.0,3.0,0.0,14.0,-13.0,0.0,-13.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
connor-noland-1,Connor Noland,QB,Arkansas,Arkansas,1,5.0,4.96,0.0,,0,5.0,5.0,21.0,42.0,255.0,1.0,2.0,26.0,4.0,0.0,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dane-ledford-1,Dane Ledford,QB,Tulane,Tulane,2,5.0,-1.85,0.0,,0,3.0,4.0,0.0,4.0,0.0,0.0,1.0,2.0,8.0,0.0,19.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
darius-curry-2,Darius Curry,QB,Colorado State,Colorado State,2,5.0,-0.71,0.0,,0,5.0,5.0,70.0,107.0,740.0,5.0,7.0,17.0,25.0,0.0,25.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
david-moore-5,David Moore,QB,Central Michigan,Central Michigan|Memphis,3,5.0,0.0,0.0,,0,5.0,5.0,7.0,10.0,63.0,1.0,0.0,8.0,47.0,0.0,47.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
devin-powell-1,Devin Powell,QB,Tulane,Tulane,1,5.0,-2.42,0.0,,0,5.0,5.0,16.0,36.0,157.0,1.0,0.0,4.0,-10.0,0.0,-10.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ethan-bullock-1,Ethan Bullock,QB,Oklahoma State,Oklahoma State,2,5.0,4.62,0.0,,0,5.0,5.0,13.0,23.0,90.0,0.0,1.0,9.0,-7.0,0.0,-7.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evan-marshman-1,Evan Marshman,QB,Rice,Rice,4,5.0,-4.666,0.0,,0,5.0,5.0,19.0,36.0,191.0,0.0,1.0,24.0,67.0,2.0,67.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
garet-morrell-1,Garet Morrell,QB,Marshall,Marshall,3,5.0,-4.59,0.0,,0,5.0,5.0,33.0,67.0,290.0,4.0,3.0,18.0,14.0,0.0,14.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
grant-gremel-1,Grant Gremel,QB,Indiana,Indiana,4,5.0,8.63,0.0,,0,5.0,5.0,32.0,58.0,269.0,1.0,1.0,11.0,-27.0,0.0,-27.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hauss-hejny-1,Hauss Hejny,QB,Oklahoma State,Oklahoma State|Texas Christian,2,5.0,0.9880000000000001,0.0,,0,1.0,5.0,5.0,10.0,96.0,1.0,0.0,19.0,92.0,1.0,92.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hayden-rettig-1,Hayden Rettig,QB,Rutgers,Rutgers,1,5.0,3.1,0.0,,0,5.0,5.0,14.0,25.0,233.0,2.0,0.0,7.0,-1.0,1.0,-1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hunter-najm-1,Hunter Najm,QB,Bowling Green,Bowling Green|Washington State,2,5.0,-7.67,0.0,,0,5.0,5.0,33.0,66.0,473.0,5.0,4.0,15.0,21.0,0.0,21.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jacqai-long-1,JacQai Long,QB,Marshall,Marshall,2,5.0,-4.05,0.0,,0,5.0,5.0,6.0,18.0,31.0,0.0,0.0,15.0,38.0,1.0,38.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jajuan-lawson-1,Jajuan Lawson,QB,New Mexico,New Mexico,2,5.0,-5.5200000000000005,0.0,,0,4.0,5.0,3.0,5.0,54.0,0.0,0.0,13.0,65.0,1.0,65.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jake-sopko-1,Jake Sopko,QB,Cincinnati,Cincinnati,4,5.0,-2.008,0.0,,0,3.0,4.0,0.0,1.0,0.0,0.0,0.0,4.0,17.0,0.0,17.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jason-stewart-3,Jason Stewart,QB,Memphis,Memphis,2,5.0,-1.11,0.0,,0,5.0,5.0,21.0,32.0,229.0,2.0,0.0,25.0,77.0,1.0,77.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jaxon-potter-1,Jaxon Potter,QB,Washington State,Washington State,3,5.0,-1.516,0.0,,0,5.0,3.0,69.0,97.0,630.0,4.0,3.0,5.0,8.0,0.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
john-keawe-sagapolutele-1,John-Keawe Sagapolutele,QB,Hawaii,Hawaii,2,5.0,-5.69,0.0,,0,5.0,5.0,4.0,7.0,42.0,0.0,2.0,2.0,-8.0,0.0,-8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
john-stephen-jones-1,John Stephen Jones,QB,Arkansas,Arkansas,3,5.0,4.752,0.0,,0,5.0,3.0,13.0,27.0,101.0,2.0,1.0,11.0,22.0,0.0,22.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
john-white-14,John White,QB,Southern Mississippi,Southern Mississippi,2,5.0,-3.3379999999999996,0.0,,0,5.0,4.0,18.0,32.0,239.0,0.0,3.0,11.0,-52.0,1.0,-52.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
joseph-filardi-1,Joseph Filardi,QB,Syracuse,Syracuse,1,5.0,5.11,0.0,,0,4.0,4.0,31.0,65.0,226.0,1.0,3.0,30.0,87.0,1.0,87.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
josh-grady-1,Josh Grady,QB,Florida,Florida,1,5.0,4.94,0.0,,0,5.0,5.0,2.0,3.0,10.0,0.0,0.0,3.0,18.0,0.0,43.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
justin-agner-1,Justin Agner,QB,Florida Atlantic,Florida Atlantic|Kent State,3,5.0,-2.7380000000000004,0.0,,0,5.0,5.0,11.0,20.0,94.0,0.0,3.0,14.0,4.0,0.0,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
khristian-martin-1,Khristian Martin,QB,Maryland,Maryland,2,5.0,2.09,0.0,,0,5.0,5.0,11.0,17.0,105.0,1.0,0.0,4.0,8.0,0.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kingsley-ifedi-1,Kingsley Ifedi,QB,East Carolina,East Carolina,2,5.0,-2.41,0.0,,0,5.0,5.0,3.0,9.0,21.0,0.0,2.0,4.0,-4.0,0.0,-4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kirk-rygol-1,Kirk Rygol,QB,South Florida,South Florida,1,5.0,2.16,0.0,,0,5.0,5.0,12.0,24.0,170.0,2.0,0.0,9.0,29.0,0.0,29.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kyle-crum-2,Kyle Crum,QB,San Diego State,San Diego State,4,5.0,-4.640000000000001,0.0,,0,5.0,5.0,19.0,46.0,222.0,2.0,3.0,19.0,10.0,2.0,10.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kyle-kearns-1,Kyle Kearns,QB,Wake Forest,Wake Forest,2,5.0,1.8,0.0,,0,5.0,5.0,13.0,35.0,206.0,0.0,2.0,4.0,-31.0,0.0,-31.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kyle-pohl-1,Kyle Pohl,QB,Akron,Akron,1,5.0,-4.44,0.0,,0,5.0,5.0,11.0,27.0,135.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
landon-sims-2,Landon Sims,QB,Wyoming,Wyoming,1,5.0,-4.92,0.0,,0,5.0,5.0,6.0,8.0,38.0,1.0,0.0,15.0,97.0,1.0,97.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
luke-bottari-1,Luke Bottari,QB,Utah,Utah,3,5.0,2.75,0.0,,0,5.0,5.0,26.0,41.0,250.0,1.0,0.0,14.0,45.0,2.0,45.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
luke-weaver-1,Luke Weaver,QB,Hawaii,Hawaii,1,5.0,-5.71,0.0,,0,5.0,5.0,63.0,105.0,628.0,6.0,3.0,27.0,73.0,0.0,73.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
marcus-beamon-1,Marcus Beamon,QB,Central Michigan,Central Michigan,1,5.0,-6.92,0.0,,0,5.0,5.0,2.0,4.0,35.0,1.0,0.0,33.0,88.0,1.0,88.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
matt-valecce-1,Matt Valecce,QB,Boston College,Boston College,3,5.0,1.17,0.0,,0,4.0,4.0,3.0,7.0,27.0,0.0,0.0,2.0,-5.0,0.0,-5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maty-mauk-1,Maty Mauk,QB,Missouri,Missouri,1,5.0,3.04,0.0,,0,5.0,5.0,57.0,110.0,654.0,6.0,4.0,36.0,145.0,1.0,145.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nate-bennett-4,Nate Bennett,QB,Baylor,Baylor,2,5.0,2.958,0.0,,0,5.0,0.0,6.0,9.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nick-mitchell-3,Nick Mitchell,QB,Oregon State,Oregon State,1,5.0,5.51,0.0,,0,5.0,5.0,51.0,113.0,571.0,3.0,4.0,35.0,78.0,1.0,89.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nick-tiano-1,Nick Tiano,QB,Mississippi State,Mississippi State,2,5.0,2.76,0.0,,0,5.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
noah-walters-1,Noah Walters,QB,Oklahoma State,Oklahoma State,1,5.0,4.5,0.0,,0,5.0,5.0,6.0,14.0,72.0,1.0,0.0,9.0,19.0,0.0,19.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peyton-mansell-1,Peyton Mansell,QB,Iowa,Iowa,3,5.0,3.29,0.0,,0,5.0,5.0,5.0,8.0,83.0,0.0,1.0,8.0,31.0,1.0,31.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ryan-glover-1,Ryan Glover,QB,Memphis,California|Memphis,2,5.0,-1.35,0.0,,0,5.0,5.0,15.0,34.0,123.0,0.0,0.0,16.0,40.0,0.0,40.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sam-allen-1,Sam Allen,QB,San Jose State,San Jose State,1,5.0,-2.32,0.0,,0,5.0,5.0,5.0,13.0,40.0,0.0,2.0,9.0,-12.0,0.0,-12.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sam-horn-1,Sam Horn,QB,Missouri,Missouri,4,5.0,4.41,0.0,,0,4.0,5.0,3.0,8.0,54.0,1.0,1.0,5.0,15.0,0.0,15.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
seth-shuman-1,Seth Shuman,QB,Georgia Southern,Georgia Southern,1,5.0,-2.4,0.0,,0,5.0,5.0,34.0,72.0,357.0,1.0,3.0,8.0,39.0,0.0,39.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stone-norton-1,Stone Norton,QB,Florida International,Florida International,2,5.0,-10.38,0.0,,0,5.0,5.0,25.0,52.0,252.0,3.0,0.0,17.0,-71.0,0.0,-71.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tanner-mcgee-1,Tanner McGee,QB,South Alabama,South Alabama,5,5.0,-4.108,0.0,,0,2.0,5.0,6.0,8.0,145.0,2.0,0.0,7.0,18.0,0.0,18.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tee-webb-1,Tee Webb,QB,Southern Mississippi,Louisville|Southern Mississippi,3,5.0,-4.62,0.0,,0,5.0,5.0,4.0,11.0,23.0,0.0,2.0,2.0,-1.0,0.0,-1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thomas-gotkowski-1,Thomas Gotkowski,QB,Miami (OH),Miami (OH),2,5.0,-5.62,0.0,,0,5.0,5.0,38.0,86.0,575.0,4.0,1.0,31.0,115.0,1.0,115.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tj-deshields-1,T.J. Deshields,QB,Akron,Akron,3,5.0,-2.028,0.0,,0,5.0,5.0,10.0,24.0,76.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
