Player_ID,Player,pos_norm,latest_school,schools_played,seasons_count,games_total,sos_season_weighted,award_count,awards,heisman_finish,games_rushing,games_receiving,rush_att,rush_yds,rush_td,rec,rec_yds,rec_td,yds_from_scrimmage,scrim_td,award_aa,award_aac_offensive_player_of_the_year,award_acc_offensive_player_of_the_year,award_acc_player_of_the_year,award_ap_player_of_the_year_award_most_outstanding_player,award_big_12_offensive_player_of_the_year,award_big_ten_offensive_player_of_the_year,award_cusa_most_valuable_player,award_cusa_offensive_player_of_the_year,award_camp,award_doak_walker_award_most_outstanding_running_back,award_heisman_memorial_trophy_most_outstanding_player,award_johnny_the_jet_rodgers_award_most_outstanding_return_specialist,award_mac_offensive_player_of_the_year,award_mwc_offensive_player_of_the_year,award_maxwell,award_maxwell_award_player_of_the_year,award_pac_12_offensive_player_of_the_year,award_sec_offensive_player_of_the_year,award_sun_belt_offensive_player_of_the_year,award_vern_smith_leadership_award,award_vince_lombardi_award_lineman_of_the_year,award_walter_camp_player_of_the_year_award_most_outstanding_player
kanoa-shannon-1,Kanoa Shannon,RB,Oregon State,Oregon State,4,13.0,1.813076923076923,0.0,,0,13.0,0.0,15.0,58.0,1.0,0.0,0.0,0.0,58.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kareem-walker-1,Kareem Walker,RB,South Alabama,Michigan|Mississippi State|South Alabama,4,13.0,-1.0446153846153838,0.0,,0,13.0,8.0,106.0,363.0,5.0,12.0,43.0,1.0,406.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kaylon-watson-1,Kaylon Watson,RB,Louisiana-Monroe,Louisiana-Monroe,1,13.0,-4.42,0.0,,0,13.0,13.0,94.0,336.0,0.0,20.0,183.0,3.0,519.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
keegan-metcalf-1,Keegan Metcalf,RB,Oklahoma State,Oklahoma State,1,13.0,1.6999999999999997,0.0,,0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kelsey-young-1,Kelsey Young,RB,Boise State,Boise State,1,13.0,-4.66,0.0,,0,13.0,13.0,101.0,511.0,8.0,8.0,65.0,0.0,576.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kenji-christian-1,Kenji Christian,RB,Toledo,Toledo|Virginia Tech,3,13.0,-6.46,0.0,,0,13.0,13.0,105.0,528.0,4.0,17.0,193.0,1.0,721.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kennedy-williams-1,Kennedy Williams,RB,Utah State,Utah State,1,13.0,-1.9200000000000002,0.0,,0,13.0,13.0,3.0,16.0,0.0,6.0,61.0,0.0,77.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kenyan-drake-1,Kenyan Drake,RB,Alabama,Alabama,1,13.0,0.0,0.0,,0,13.0,13.0,77.0,408.0,1.0,29.0,276.0,1.0,684.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kevin-riley-2,Kevin Riley,RB,Alabama,Alabama,2,13.0,7.115384615384615,0.0,,0,13.0,13.0,69.0,254.0,2.0,21.0,185.0,1.0,439.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
khalan-laborn-2,Khalan Laborn,RB,Marshall,Marshall,1,13.0,-3.95,0.0,,0,13.0,13.0,302.0,1513.0,16.0,16.0,116.0,0.0,1629.0,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
khamani-alexander-1,Khamani Alexander,RB,Appalachian State,Appalachian State,2,13.0,-5.59,0.0,,0,13.0,13.0,12.0,50.0,0.0,2.0,17.0,0.0,67.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
king-miller-1,King Miller,RB,USC,USC,2,13.0,6.17,0.0,,0,13.0,13.0,156.0,972.0,8.0,16.0,111.0,0.0,1083.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kirvonte-benson-1,KirVonte Benson,RB,Georgia Tech,Georgia Tech,2,13.0,5.288461538461537,0.0,,0,13.0,13.0,219.0,1169.0,8.0,3.0,14.0,0.0,1183.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lamar-atkins-1,Lamar Atkins,RB,Louisville,Louisville,1,13.0,2.1,0.0,,0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
levi-williams-2,Levi Williams,RB,Tulane,Tulane,1,13.0,0.39,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lloyd-benson-iii-1,Lloyd Benson III,RB,Army,Army,1,13.0,-2.67,0.0,,0,13.0,0.0,3.0,-3.0,0.0,0.0,0.0,0.0,-11.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
malachi-hosley-1,Malachi Hosley,RB,Georgia Tech,Georgia Tech,1,13.0,2.24,0.0,,0,13.0,13.0,98.0,697.0,7.0,14.0,119.0,0.0,816.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
malachi-lane-1,Malachi Lane,RB,LSU,LSU,4,13.0,5.87,0.0,,0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
marvis-parrish-1,Marvis Parrish,RB,Western Kentucky,Western Kentucky,1,13.0,-7.97,0.0,,0,13.0,13.0,106.0,576.0,1.0,36.0,203.0,1.0,779.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
max-delorenzo-1,Max Delorenzo,RB,Connecticut,Connecticut,1,13.0,-1.37,0.0,,0,13.0,13.0,13.0,36.0,0.0,5.0,35.0,0.0,71.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maximus-webster-1,Maximus Webster,RB,Ball State,Ball State,2,13.0,-5.65923076923077,0.0,,0,12.0,13.0,1.0,26.0,0.0,5.0,46.0,0.0,63.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mekhi-nelson-1,Mekhi Nelson,RB,Nebraska,Nebraska,2,13.0,3.449230769230769,0.0,,0,13.0,12.0,28.0,149.0,2.0,8.0,102.0,0.0,251.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
michael-adkins-ii-1,Michael Adkins II,RB,Colorado,Colorado,3,13.0,0.11307692307692309,0.0,,0,13.0,13.0,63.0,267.0,4.0,5.0,12.0,0.0,279.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
michael-gordon-1,Michael Gordon,RB,Arkansas State,Arkansas State,1,13.0,-6.26,0.0,,0,13.0,13.0,165.0,1057.0,9.0,13.0,81.0,2.0,1138.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
michael-kopaygorodsky-1,Michael Kopaygorodsky,RB,Cincinnati,Cincinnati,5,13.0,2.0146153846153845,0.0,,0,13.0,0.0,12.0,52.0,1.0,0.0,0.0,0.0,52.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
michiah-burton-1,Michiah Burton,RB,Akron,Akron,2,13.0,-5.124615384615385,0.0,,0,11.0,11.0,38.0,117.0,1.0,5.0,37.0,0.0,154.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mike-martin-9,Mike Martin,RB,Navy,Navy,2,13.0,0.8346153846153845,0.0,,0,13.0,12.0,43.0,230.0,2.0,1.0,9.0,0.0,239.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miles-thomas-1,Miles Thomas,RB,Minnesota,Minnesota,1,13.0,4.84,0.0,,0,0.0,13.0,0.0,0.0,0.0,4.0,42.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mondo-williams-1,Mondo Williams,RB,Appalachian State,Appalachian State,1,13.0,-2.87,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nate-iese-1,Nate Iese,RB,UCLA,UCLA,1,13.0,4.27,0.0,,0,13.0,13.0,1.0,-3.0,0.0,11.0,96.0,0.0,93.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nate-palmer-2,Nate Palmer,RB,Texas Christian,Texas Christian,2,13.0,3.1815384615384614,0.0,,0,13.0,11.0,41.0,164.0,0.0,1.0,1.0,0.0,165.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nick-scott-1,Nick Scott,RB,Penn State,Penn State,1,13.0,4.77,0.0,,0,13.0,13.0,30.0,133.0,1.0,4.0,43.0,0.0,176.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
odunayo-seriki-1,Odunayo Seriki,RB,South Florida,South Florida,2,13.0,1.1015384615384616,0.0,,0,13.0,0.0,7.0,22.0,0.0,0.0,0.0,0.0,22.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
omahri-jarrett-1,Omahri Jarrett,RB,Georgia Tech,Georgia Tech,4,13.0,3.0938461538461537,0.0,,0,6.0,0.0,4.0,47.0,0.0,0.0,0.0,0.0,47.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
paul-perkins-1,Paul Perkins,RB,UCLA,UCLA,1,13.0,4.27,0.0,,0,13.0,13.0,237.0,1343.0,14.0,30.0,242.0,1.0,1585.0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peter-bush-1,Peter Bush,RB,Michigan,Michigan,4,13.0,7.88,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peyton-barber-1,Peyton Barber,RB,Auburn,Auburn,1,13.0,5.39,0.0,,0,13.0,13.0,238.0,1017.0,13.0,11.0,112.0,0.0,1129.0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
quentin-ezell-1,Quentin Ezell,RB,Navy,Navy,1,13.0,-1.5500000000000003,0.0,,0,13.0,0.0,62.0,317.0,6.0,0.0,0.0,0.0,317.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ramon-brown-1,Ramon Brown,RB,Maryland,Maryland,2,13.0,3.0415384615384613,0.0,,0,12.0,11.0,31.0,119.0,0.0,8.0,39.0,0.0,158.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ramone-green-jr-1,Ramone Green Jr.,RB,Missouri State,Missouri State,1,13.0,-5.1899999999999995,0.0,,0,13.0,13.0,52.0,278.0,1.0,29.0,446.0,3.0,724.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
reggie-bonnafon-1,Reggie Bonnafon,RB,Louisville,Louisville,1,13.0,3.75,0.0,,0,13.0,13.0,93.0,459.0,7.0,21.0,182.0,1.0,641.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
reshaun-sanford-ii-1,Re'Shaun Sanford II,RB,Houston,Houston,3,13.0,4.581538461538462,0.0,,0,12.0,12.0,94.0,444.0,1.0,18.0,157.0,0.0,601.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
robert-burns-2,Robert Burns,RB,Connecticut,Connecticut,1,13.0,-3.0900000000000003,0.0,,0,13.0,13.0,74.0,374.0,2.0,5.0,28.0,0.0,402.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rodney-fields-jr-1,Rodney Fields Jr.,RB,Oklahoma State,Oklahoma State,2,13.0,3.918461538461538,0.0,,0,13.0,13.0,145.0,713.0,2.0,30.0,299.0,1.0,1012.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rodrick-williams-jr-1,Rodrick Williams Jr.,RB,Minnesota,Minnesota,1,13.0,4.84,0.0,,0,13.0,13.0,33.0,108.0,1.0,4.0,58.0,0.0,166.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
roger-neal-1,Roger Neal,RB,Nevada,Nevada,2,13.0,-4.643076923076923,0.0,,0,13.0,11.0,14.0,24.0,0.0,1.0,8.0,0.0,32.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
scottre-humphrey-1,Scottre Humphrey,RB,New Mexico,New Mexico,1,13.0,-4.64,0.0,,0,13.0,13.0,77.0,349.0,5.0,3.0,22.0,1.0,371.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sean-pinson-1,Sean Pinson,RB,San Jose State,San Jose State,1,13.0,-2.32,0.0,,0,0.0,13.0,0.0,0.0,0.0,1.0,12.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
seven-mcgee-1,Seven McGee,RB,Oregon,Oregon,1,13.0,1.93,0.0,,0,13.0,13.0,14.0,61.0,1.0,7.0,84.0,0.0,145.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shane-marshall-1,Shane Marshall,RB,Georgia Tech,Georgia Tech,1,13.0,2.24,0.0,,0,13.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shaquille-powell-1,Shaquille Powell,RB,Duke,Duke,1,13.0,-0.75,0.0,,0,13.0,13.0,125.0,542.0,3.0,35.0,212.0,2.0,754.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shaun-nixon-1,Shaun Nixon,RB,Texas Christian,Texas Christian,1,13.0,1.3900000000000001,0.0,,0,13.0,13.0,16.0,66.0,0.0,47.0,501.0,1.0,567.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sione-houma-1,Sione Houma,RB,Michigan,Michigan,1,13.0,4.57,0.0,,0,13.0,13.0,43.0,184.0,5.0,8.0,77.0,0.0,261.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitani-mikaele-1,Sitani Mikaele,RB,Hawaii,Hawaii,2,13.0,-5.71,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
skylar-seibold-1,Skyler Seibold,RB,Boise State,Boise State,1,13.0,-0.46,0.0,,0,13.0,13.0,8.0,38.0,0.0,1.0,3.0,0.0,41.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
skyler-miller-1,Skyler Miller,RB,Wyoming,Wyoming,2,13.0,-4.561538461538461,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
solomon-vault-1,Solomon Vault,RB,Northwestern,Northwestern,1,13.0,4.23,0.0,,0,13.0,13.0,56.0,159.0,0.0,11.0,95.0,0.0,254.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stone-eby-1,Stone Eby,RB,SMU,SMU,1,13.0,-4.45,0.0,,0,0.0,13.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
taz-bateman-1,Taz Bateman,RB,Georgia State,Georgia State,3,13.0,-7.066923076923077,0.0,,0,13.0,13.0,109.0,444.0,1.0,29.0,303.0,2.0,747.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
terrell-newby-1,Terrell Newby,RB,Nebraska,Nebraska,1,13.0,2.94,0.0,,0,13.0,13.0,190.0,879.0,7.0,18.0,149.0,1.0,1028.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
terry-berdin-jr-1,Terry Berdin Jr.,RB,Georgia State,Georgia State,1,13.0,-2.24,0.0,,0,13.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tim-baldwin-jr-1,Tim Baldwin Jr.,RB,Massachusetts,Indiana|Massachusetts,4,13.0,3.356153846153847,0.0,,0,13.0,0.0,83.0,409.0,0.0,0.0,0.0,0.0,409.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tony-pollard-1,Tony Pollard,RB,Memphis,Memphis,1,13.0,0.0,0.0,,0,13.0,13.0,30.0,230.0,2.0,36.0,536.0,4.0,766.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tory-blaylock-1,Tory Blaylock,RB,Oklahoma,Oklahoma,1,13.0,5.02,0.0,,0,13.0,13.0,120.0,480.0,4.0,13.0,77.0,0.0,557.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tra-carson-1,Tra Carson,RB,Texas A&M,Texas A&M,1,13.0,4.47,0.0,,0,13.0,13.0,242.0,1165.0,7.0,29.0,183.0,1.0,1348.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
trae-allen-1,Trae Allen,RB,Western Michigan,Western Michigan,6,13.0,-2.588461538461539,0.0,,0,13.0,0.0,21.0,63.0,1.0,0.0,0.0,0.0,63.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
trequan-jones-1,Trequan Jones,RB,Old Dominion,Old Dominion,1,13.0,-3.14,0.0,,0,13.0,13.0,105.0,792.0,6.0,6.0,20.0,0.0,812.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
trevor-sweeney-1,Trevor Sweeney,RB,Western Michigan,Western Michigan,1,13.0,-0.08,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
trey-woods-1,Trey Woods,RB,Wyoming,Wyoming,2,13.0,-4.455384615384616,0.0,,0,12.0,12.0,142.0,493.0,2.0,4.0,74.0,0.0,567.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tristan-brock-1,Tristan Brock,RB,Washington State,Washington State,1,13.0,-0.04,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
trod-daniels-1,T'Rod Daniels,RB,Southern Mississippi,Southern Mississippi,2,13.0,-8.053846153846154,0.0,,0,13.0,13.0,33.0,209.0,2.0,3.0,25.0,0.0,234.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
troy-leigber-1,Troy Leigber,RB,UCLA,UCLA,3,13.0,8.54923076923077,0.0,,0,13.0,0.0,5.0,33.0,0.0,0.0,0.0,0.0,33.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tyler-ervin-1,Tyler Ervin,RB,San Jose State,San Jose State,1,13.0,-4.37,0.0,,0,13.0,13.0,294.0,1601.0,13.0,45.0,334.0,2.0,1935.0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tyson-edwards-2,Ty'son Edwards,RB,LSU,LSU,1,13.0,6.819999999999999,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wendell-smallwood-1,Wendell Smallwood,RB,West Virginia,West Virginia,1,13.0,2.21,0.0,,0,13.0,13.0,238.0,1519.0,9.0,26.0,160.0,0.0,1679.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
will-towns-1,Will Towns,RB,Wake Forest,Wake Forest,3,13.0,3.21,0.0,,0,13.0,0.0,12.0,71.0,0.0,0.0,0.0,0.0,71.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aaron-mends-1,Aaron Mends,RB,Iowa,Iowa,1,12.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abraham-alce-2,Abraham Alce,RB,Louisiana-Monroe,Louisiana-Monroe,1,12.0,-1.99,0.0,,0,12.0,0.0,15.0,17.0,2.0,0.0,0.0,0.0,17.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adam-harter-1,Adam Harter,RB,Kansas State,Kansas State,3,12.0,3.47,0.0,,0,0.0,12.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aj-gates-1,A.J. Gates,RB,UAB,Alabama|UAB,3,12.0,-4.37,0.0,,0,12.0,0.0,18.0,37.0,0.0,0.0,0.0,0.0,37.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
al-shadee-salaam-1,Al-Shadee Salaam,RB,Rutgers,Rutgers,1,12.0,3.74,0.0,,0,12.0,12.0,57.0,210.0,2.0,9.0,23.0,0.0,233.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alan-lamar-1,Alan Lamar,RB,Arkansas State,Arkansas State,1,12.0,-3.97,0.0,,0,12.0,12.0,62.0,231.0,1.0,22.0,119.0,0.0,350.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
amari-brundidge-1,Amari Brundidge,RB,UAB,UAB,2,12.0,-1.7,0.0,,0,12.0,0.0,3.0,14.0,0.0,0.0,0.0,0.0,14.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
andarius-coffey-1,An'darius Coffey,RB,Memphis,Memphis,2,12.0,-1.17,0.0,,0,12.0,0.0,15.0,83.0,0.0,0.0,0.0,0.0,83.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
andrew-buie-1,Andrew Buie,RB,Charlotte,Charlotte,1,12.0,-7.03,0.0,,0,12.0,12.0,146.0,527.0,1.0,5.0,48.0,0.0,575.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
andrew-king-3,Andrew King,RB,UTSA,UTSA,2,12.0,-5.07,0.0,,0,0.0,12.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
anthony-mariscal-1,Anthony Mariscal,RB,Arizona,Arizona,2,12.0,0.7600000000000001,0.0,,0,12.0,12.0,17.0,93.0,1.0,1.0,3.0,0.0,96.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
anthony-mcafee-1,Anthony McAfee,RB,Coastal Carolina,Coastal Carolina,3,12.0,-6.02,0.0,,0,12.0,0.0,3.0,31.0,1.0,0.0,0.0,0.0,31.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
anthony-smith-13,Anthony Smith,RB,Texas State,Texas State,4,12.0,-6.770833333333333,0.0,,0,11.0,11.0,74.0,352.0,3.0,3.0,4.0,0.0,356.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ashton-gray-1,Ashton Gray,RB,North Texas,North Texas,2,12.0,-2.81,0.0,,0,12.0,12.0,58.0,377.0,5.0,1.0,9.0,0.0,386.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
autrey-golden-1,Autrey Golden,RB,UTEP,UTEP,1,12.0,-8.11,0.0,,0,12.0,12.0,11.0,30.0,1.0,20.0,165.0,2.0,195.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ben-glines-1,Ben Glines,RB,Boston College,Boston College,1,12.0,1.17,0.0,,0,12.0,12.0,6.0,27.0,0.0,10.0,97.0,0.0,124.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ben-sinnott-1,Ben Sinnott,RB,Kansas State,Kansas State,2,12.0,2.43,0.0,,0,12.0,12.0,3.0,12.0,1.0,2.0,15.0,0.0,27.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blake-martin-1,Blake Martin,RB,Louisiana Tech,Louisiana Tech,1,12.0,-5.94,0.0,,0,12.0,12.0,20.0,80.0,1.0,2.0,14.0,0.0,94.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
braedon-sloan-1,Braedon Sloan,RB,Ball State,Ball State,1,12.0,-1.93,0.0,,0,12.0,12.0,150.0,597.0,4.0,29.0,329.0,1.0,926.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brandon-burks-1,Brandon Burks,RB,Troy,Troy,1,12.0,-4.68,0.0,,0,12.0,12.0,201.0,1005.0,7.0,29.0,304.0,2.0,1309.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brandon-epton-jr-1,Brandon Epton Jr.,RB,SMU,SMU,2,12.0,-0.75,0.0,,0,12.0,8.0,37.0,105.0,3.0,1.0,10.0,0.0,115.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
