Player_ID,Player,School,Year,pos,pos_norm,games_total,award_count,sos,games_kicking,games_punting,xpm,xpa,xp_pct,fgm,fga,fg_pct,kick_points,punt,punt_yds,punt_yds_per_punt,awards,heisman_finish,award_aa,award_lou_groza_award_most_outstanding_place_kicker,award_ray_guy_award_most_outstanding_punter
bt-potter-1,B.T. Potter,Clemson,2021,PK,SPEC,13.0,0.0,2.66,13.0,,38.0,38.0,100.0,21.0,26.0,80.8,101.0,,,,,0,0,0,0
hogan-morton-1,Hogan Morton,Clemson,2021,PK,SPEC,0.0,0.0,2.66,,,,,,,,,,,,,,0,0,0,0
holden-caspersen-1,Holden Caspersen,Clemson,2021,LS,SPEC,0.0,0.0,2.66,,,,,,,,,,,,,,0,0,0,0
jack-maddox-1,Jack Maddox,Clemson,2021,LS,SPEC,13.0,0.0,2.66,,,,,,,,,,,,,,0,0,0,0
jonathan-weitz-1,Jonathan Weitz,Clemson,2021,PK,SPEC,2.0,0.0,2.66,2.0,,1.0,1.0,100.0,0.0,0.0,,1.0,,,,,0,0,0,0
philip-florenzo-1,Philip Florenzo,Clemson,2021,LS,SPEC,0.0,0.0,2.66,,,,,,,,,,,,,,0,0,0,0
quinn-castner-1,Quinn Castner,Clemson,2021,PK,SPEC,0.0,0.0,2.66,,,,,,,,,,,,,,0,0,0,0
will-spiers-1,Will Spiers,Clemson,2021,P,SPEC,13.0,0.0,2.66,,13.0,,,,,,,,63.0,2612.0,41.5,,0,0,0,0
cj-schrimpf-1,CJ Schrimpf,Coastal Carolina,2021,LS,SPEC,0.0,0.0,-8.94,,,,,,,,,,,,,,0,0,0,0
charles-ouverson-1,Charles Ouverson,Coastal Carolina,2021,P,SPEC,13.0,0.0,-8.94,,13.0,,,,,,,,40.0,1493.0,37.3,,0,0,0,0
jayden-perry-1,Jayden Perry,Coastal Carolina,2021,LS,SPEC,0.0,0.0,-8.94,,,,,,,,,,,,,,0,0,0,0
john-kirkpatrick-2,John Kirkpatrick,Coastal Carolina,2021,LS,SPEC,0.0,0.0,-8.94,,,,,,,,,,,,,,0,0,0,0
kade-hensley-1,Kade Hensley,Coastal Carolina,2021,PK,SPEC,0.0,0.0,-8.94,,,,,,,,,,,,,,0,0,0,0
kieran-colahan-1,Kieran Colahan,Coastal Carolina,2021,P,SPEC,13.0,0.0,-8.94,13.0,13.0,7.0,7.0,100.0,1.0,1.0,100.0,10.0,1.0,35.0,35.0,,0,0,0,0
liam-gray-1,Liam Gray,Coastal Carolina,2021,PK,SPEC,3.0,0.0,-8.94,3.0,,12.0,13.0,92.3,1.0,2.0,50.0,15.0,,,,,0,0,0,0
mack-west-1,Mack West,Coastal Carolina,2021,P,SPEC,0.0,0.0,-8.94,,,,,,,,,,,,,,0,0,0,0
massimo-biscardi-1,Massimo Biscardi,Coastal Carolina,2021,PK,SPEC,10.0,0.0,-8.94,10.0,,46.0,48.0,95.8,7.0,8.0,87.5,67.0,,,,,0,0,0,0
payton-bunch-1,Payton Bunch,Coastal Carolina,2021,LS,SPEC,0.0,0.0,-8.94,,,,,,,,,,,,,,0,0,0,0
cole-becker-2,Cole Becker,Colorado,2021,PK,SPEC,12.0,0.0,1.65,12.0,,25.0,25.0,100.0,14.0,20.0,70.0,67.0,,,,,0,0,0,0
derek-bedell-1,Derek Bedell,Colorado,2021,LS,SPEC,0.0,0.0,1.65,,,,,,,,,,,,,,0,0,0,0
evan-price-1,Evan Price,Colorado,2021,PK,SPEC,0.0,0.0,1.65,,,,,,,,,,,,,,0,0,0,0
josh-watts-1,Josh Watts,Colorado,2021,P,SPEC,12.0,0.0,1.65,,12.0,,,,,,,,66.0,3154.0,47.8,,0,0,0,0
mac-willis-1,Mac Willis,Colorado,2021,PK,SPEC,0.0,0.0,1.65,,,,,,,,,,,,,,0,0,0,0
cayden-camper-1,Cayden Camper,Colorado State,2021,K,SPEC,12.0,0.0,-2.16,12.0,,29.0,29.0,100.0,25.0,32.0,78.1,104.0,,,,,0,0,0,0
cody-pettitt-1,Cody Pettitt,Colorado State,2021,LS,SPEC,0.0,0.0,-2.16,,,,,,,,,,,,,,0,0,0,0
jack-gabbe-1,Jack Gabbe,Colorado State,2021,P,SPEC,0.0,0.0,-2.16,,,,,,,,,,,,,,0,0,0,0
jackson-ray-1,Jackson Ray,Colorado State,2021,P,SPEC,0.0,0.0,-2.16,,,,,,,,,,,,,,0,0,0,0
joe-deline-1,Joe Deline,Colorado State,2021,K,SPEC,0.0,0.0,-2.16,,,,,,,,,,,,,,0,0,0,0
jonathan-terry-1,Jonathan Terry,Colorado State,2021,K,SPEC,0.0,0.0,-2.16,,,,,,,,,,,,,,0,0,0,0
robert-liss-1,Robert Liss,Colorado State,2021,K,SPEC,0.0,0.0,-2.16,,,,,,,,,,,,,,0,0,0,0
ross-reiter-1,Ross Reiter,Colorado State,2021,LS,SPEC,12.0,0.0,-2.16,,,,,,,,,,,,,,0,0,0,0
ryan-stonehouse-1,Ryan Stonehouse,Colorado State,2021,P,SPEC,12.0,0.0,-2.16,,12.0,,,,,,,,58.0,2953.0,50.9,,0,0,0,0
blake-otto-1,Blake Otto,Connecticut,2021,P,SPEC,1.0,0.0,-2.59,,,,,,,,,,,,,,0,0,0,0
brian-keating-1,Brian Keating,Connecticut,2021,LS,SPEC,8.0,0.0,-2.59,,,,,,,,,,,,,,0,0,0,0
haydn-kerr-1,Haydn Kerr,Connecticut,2021,P,SPEC,10.0,0.0,-2.59,,10.0,,,,,,,,19.0,687.0,36.2,,0,0,0,0
joe-mcfadden-1,Joe McFadden,Connecticut,2021,K,SPEC,12.0,0.0,-2.59,12.0,12.0,19.0,19.0,100.0,12.0,17.0,70.6,55.0,61.0,2426.0,39.8,,0,0,0,0
kevin-cahill-1,Kevin Cahill,Connecticut,2021,LS,SPEC,0.0,0.0,-2.59,,,,,,,,,,,,,,0,0,0,0
nilay-upadhyayula-1,Nilay Upadhyayula,Connecticut,2021,LS,SPEC,0.0,0.0,-2.59,,,,,,,,,,,,,,0,0,0,0
noah-iden-1,Noah Iden,Connecticut,2021,K,SPEC,0.0,0.0,-2.59,,,,,,,,,,,,,,0,0,0,0
noe-ruelas-1,Noe Ruelas,Connecticut,2021,K,SPEC,0.0,0.0,-2.59,,,,,,,,,,,,,,0,0,0,0
casey-donahue-1,Casey Donahue,Duke,2021,LS,SPEC,0.0,0.0,-0.76,,,,,,,,,,,,,,0,0,0,0
charlie-ham-1,Charlie Ham,Duke,2021,K,SPEC,11.0,0.0,-0.76,11.0,,32.0,32.0,100.0,14.0,20.0,70.0,74.0,,,,,0,0,0,0
colin-ross-1,Colin Ross,Duke,2021,LS,SPEC,0.0,0.0,-0.76,,,,,,,,,,,,,,0,0,0,0
connor-wood-3,Connor Wood,Duke,2021,K,SPEC,0.0,0.0,-0.76,,,,,,,,,,,,,,0,0,0,0
curtis-cooper-1,Curtis Cooper,Duke,2021,LS,SPEC,0.0,0.0,-0.76,,,,,,,,,,,,,,0,0,0,0
jack-griffin-5,Jack Griffin,Duke,2021,LS,SPEC,0.0,0.0,-0.76,,,,,,,,,,,,,,0,0,0,0
jackson-hubbard-1,Jackson Hubbard,Duke,2021,P,SPEC,0.0,0.0,-0.76,,,,,,,,,,,,,,0,0,0,0
john-taylor-11,John Taylor,Duke,2021,LS,SPEC,12.0,0.0,-0.76,,,,,,,,,,,,,,0,0,0,0
matt-alswanger-1,Matt Alswanger,Duke,2021,K,SPEC,1.0,0.0,-0.76,1.0,,0.0,0.0,,0.0,1.0,0.0,0.0,,,,,0,0,0,0
porter-wilson-1,Porter Wilson,Duke,2021,P,SPEC,12.0,0.0,-0.76,,12.0,,,,,,,,61.0,2732.0,44.8,,0,0,0,0
carson-smith-2,Carson Smith,East Carolina,2021,PK,SPEC,0.0,0.0,-0.83,,,,,,,,,,,,,,0,0,0,0
jonn-young-1,Jonn Young,East Carolina,2021,P,SPEC,12.0,0.0,-0.83,,12.0,,,,,,,,47.0,2025.0,43.1,,0,0,0,0
laith-marjan-1,Laith Marjan,East Carolina,2021,PK,SPEC,0.0,0.0,-0.83,,,,,,,,,,,,,,0,0,0,0
liam-crowley-1,Liam Crowley,East Carolina,2021,LS,SPEC,1.0,0.0,-0.83,,,,,,,,,,,,,,0,0,0,0
luke-larsen-1,Luke Larsen,East Carolina,2021,P,SPEC,1.0,0.0,-0.83,,1.0,,,,,,,,5.0,208.0,41.6,,0,0,0,0
max-parker-1,Max Parker,East Carolina,2021,LS,SPEC,0.0,0.0,-0.83,,,,,,,,,,,,,,0,0,0,0
owen-daffer-1,Owen Daffer,East Carolina,2021,PK,SPEC,12.0,0.0,-0.83,12.0,,39.0,41.0,95.1,19.0,23.0,82.6,96.0,,,,,0,0,0,0
slade-roy-1,Slade Roy,East Carolina,2021,LS,SPEC,0.0,0.0,-0.83,,,,,,,,,,,,,,0,0,0,0
sully-hardin-1,Sully Hardin,East Carolina,2021,PK,SPEC,0.0,0.0,-0.83,,,,,,,,,,,,,,0,0,0,0
adam-heston-1,Adam Heston,Eastern Michigan,2021,P,SPEC,0.0,0.0,-4.8,,,,,,,,,,,,,,0,0,0,0
blake-ochsendorf-1,Blake Ochsendorf,Eastern Michigan,2021,P,SPEC,0.0,0.0,-4.8,,,,,,,,,,,,,,0,0,0,0
chad-ryland-1,Chad Ryland,Eastern Michigan,2021,K,SPEC,13.0,0.0,-4.8,13.0,,47.0,47.0,100.0,19.0,22.0,86.4,104.0,,,,,0,0,0,0
jake-julien-1,Jake Julien,Eastern Michigan,2021,P,SPEC,13.0,0.0,-4.8,,13.0,,,,,,,,51.0,2343.0,45.9,,0,0,0,0
jesus-gomez-1,Jesus Gomez,Eastern Michigan,2021,K,SPEC,0.0,0.0,-4.8,,,,,,,,,,,,,,0,0,0,0
mitchell-tomasek-1,Mitchell Tomasek,Eastern Michigan,2021,P,SPEC,0.0,0.0,-4.8,,,,,,,,,,,,,,0,0,0,0
steve-bird-1,Steve Bird,Eastern Michigan,2021,LS,SPEC,13.0,0.0,-4.8,,,,,,,,,,,,,,0,0,0,0
tanner-luther-1,Tanner Luther,Eastern Michigan,2021,K,SPEC,0.0,0.0,-4.8,,,,,,,,,,,,,,0,0,0,0
zach-zoglio-1,Zach Zoglio,Eastern Michigan,2021,LS,SPEC,0.0,0.0,-4.8,,,,,,,,,,,,,,0,0,0,0
adam-mihalek-1,Adam Mihalek,Florida,2021,K,SPEC,0.0,0.0,2.14,,,,,,,,,,,,,,0,0,0,0
alex-mccourt-1,Alex McCourt,Florida,2021,P,SPEC,0.0,0.0,2.14,,,,,,,,,,,,,,0,0,0,0
chris-howard-5,Chris Howard,Florida,2021,K,SPEC,9.0,0.0,2.14,9.0,,31.0,32.0,96.9,7.0,9.0,77.8,52.0,,,,,0,0,0,0
jace-christman-1,Jace Christman,Florida,2021,K,SPEC,10.0,0.0,2.14,10.0,,18.0,19.0,94.7,3.0,6.0,50.0,27.0,,,,,0,0,0,0
jacob-watkins-1,Jacob Watkins,Florida,2021,P,SPEC,0.0,0.0,2.14,,,,,,,,,,,,,,0,0,0,0
jake-sheets-1,Jake Sheets,Florida,2021,LS,SPEC,0.0,0.0,2.14,,,,,,,,,,,,,,0,0,0,0
jeremy-crawshaw-1,Jeremy Crawshaw,Florida,2021,P,SPEC,13.0,0.0,2.14,,13.0,,,,,,,,52.0,2293.0,44.1,,0,0,0,0
marco-ortiz-1,Marco Ortiz,Florida,2021,LS,SPEC,1.0,0.0,2.14,,,,,,,,,,,,,,0,0,0,0
rocco-underwood-1,Rocco Underwood,Florida,2021,LS,SPEC,0.0,0.0,2.14,,,,,,,,,,,,,,0,0,0,0
aaron-shahriari-1,Aaron Shahriari,Florida Atlantic,2021,K,SPEC,12.0,0.0,-3.9,12.0,,33.0,34.0,97.1,7.0,10.0,70.0,54.0,,,,,0,0,0,0
logan-lupo-1,Logan Lupo,Florida Atlantic,2021,P,SPEC,0.0,0.0,-3.9,,,,,,,,,,,,,,0,0,0,0
matt-hayball-1,Matt Hayball,Florida Atlantic,2021,P,SPEC,12.0,0.0,-3.9,,12.0,,,,,,,,61.0,2785.0,45.7,,0,0,0,0
morgan-suarez-1,Morgan Suarez,Florida Atlantic,2021,K,SPEC,3.0,0.0,-3.9,3.0,,5.0,5.0,100.0,2.0,2.0,100.0,11.0,,,,,0,0,0,0
nicholas-marino-1,Nicholas Marino,Florida Atlantic,2021,LS,SPEC,12.0,0.0,-3.9,,,,,,,,,,,,,,0,0,0,0
tanner-coad-1,Tanner Coad,Florida Atlantic,2021,LS,SPEC,0.0,0.0,-3.9,,,,,,,,,,,,,,0,0,0,0
chase-gabriel-1,Chase Gabriel,Florida International,2021,K,SPEC,12.0,0.0,-4.86,12.0,,28.0,31.0,90.3,8.0,13.0,61.5,52.0,,,,,0,0,0,0
daton-montiel-1,Daton Montiel,Florida International,2021,K,SPEC,0.0,0.0,-4.86,,,,,,,,,,,,,,0,0,0,0
lucas-matias-1,Lucas Matias,Florida International,2021,K,SPEC,0.0,0.0,-4.86,,,,,,,,,,,,,,0,0,0,0
matthew-enriquez-1,Matthew Enriquez,Florida International,2021,K,SPEC,0.0,0.0,-4.86,,,,,,,,,,,,,,0,0,0,0
tommy-heatherly-1,Tommy Heatherly,Florida International,2021,P,SPEC,12.0,0.0,-4.86,,12.0,,,,,,,,73.0,3418.0,46.8,,0,0,0,0
tommy-zozus-1,Tommy Zozus,Florida International,2021,LS,SPEC,12.0,0.0,-4.86,,,,,,,,,,,,,,0,0,0,0
alex-mastromanno-1,Alex Mastromanno,Florida State,2021,P,SPEC,12.0,0.0,2.22,,12.0,,,,,,,,61.0,2606.0,42.7,,0,0,0,0
garrett-murray-1,Garrett Murray,Florida State,2021,LS,SPEC,1.0,0.0,2.22,,,,,,,,,,,,,,0,0,0,0
james-rosenberry-jr-1,James Rosenberry Jr.,Florida State,2021,LS,SPEC,12.0,0.0,2.22,,,,,,,,,,,,,,0,0,0,0
parker-grothaus-1,Parker Grothaus,Florida State,2021,K,SPEC,12.0,0.0,2.22,,,,,,,,,,,,,,0,0,0,0
ryan-fitzgerald-1,Ryan Fitzgerald,Florida State,2021,K,SPEC,12.0,0.0,2.22,12.0,,37.0,40.0,92.5,10.0,13.0,76.9,67.0,,,,,0,0,0,0
zane-smith-2,Zane Smith,Florida State,2021,P,SPEC,1.0,0.0,2.22,,,,,,,,,,,,,,0,0,0,0
abraham-montano-1,Abraham Montano,Fresno State,2021,K,SPEC,5.0,0.0,-3.89,5.0,,14.0,14.0,100.0,5.0,5.0,100.0,29.0,,,,,0,0,0,0
andre-meono-1,Andre Meono,Fresno State,2021,K,SPEC,0.0,0.0,-3.89,,,,,,,,,,,,,,0,0,0,0
carson-king-2,Carson King,Fresno State,2021,P,SPEC,13.0,0.0,-3.89,,13.0,,,,,,,,56.0,2359.0,42.1,,0,0,0,0
cesar-r-silva-1,Cesar R. Silva,Fresno State,2021,K,SPEC,10.0,0.0,-3.89,10.0,,33.0,34.0,97.1,16.0,20.0,80.0,81.0,,,,,0,0,0,0
jacob-westberry-1,Jacob Westberry,Fresno State,2021,LS,SPEC,12.0,0.0,-3.89,,,,,,,,,,,,,,0,0,0,0
matthew-goodyear-1,Matthew Goodyear,Fresno State,2021,P,SPEC,1.0,0.0,-3.89,,1.0,,,,,,,,1.0,24.0,24.0,,0,0,0,0
michael-munoz-2,Michael Munoz,Fresno State,2021,LS,SPEC,0.0,0.0,-3.89,,,,,,,,,,,,,,0,0,0,0
jack-podlesny-1,Jack Podlesny,Georgia,2021,PK,SPEC,15.0,0.0,5.62,15.0,,71.0,72.0,98.6,22.0,27.0,81.5,137.0,,,,,0,0,0,0
jake-camarda-1,Jake Camarda,Georgia,2021,PK,SPEC,15.0,0.0,5.62,,15.0,,,,,,,,47.0,2197.0,46.7,,0,0,0,0
jared-zirkel-1,Jared Zirkel,Georgia,2021,PK,SPEC,0.0,0.0,5.62,,,,,,,,,,,,,,0,0,0,0
jonathan-washburn-1,Jonathan Washburn,Georgia,2021,LS,SPEC,0.0,0.0,5.62,,,,,,,,,,,,,,0,0,0,0
noah-chumley-1,Noah Chumley,Georgia,2021,P,SPEC,0.0,0.0,5.62,,,,,,,,,,,,,,0,0,0,0
noah-jones-4,Noah Jones,Georgia,2021,P,SPEC,0.0,0.0,5.62,,,,,,,,,,,,,,0,0,0,0
payne-walker-1,Payne Walker,Georgia,2021,LS,SPEC,0.0,0.0,5.62,,,,,,,,,,,,,,0,0,0,0
william-mote-1,William Mote,Georgia,2021,LS,SPEC,15.0,0.0,5.62,,,,,,,,,,,,,,0,0,0,0
alex-raynor-1,Alex Raynor,Georgia Southern,2021,PK,SPEC,10.0,0.0,-2.34,10.0,,20.0,21.0,95.2,9.0,14.0,64.3,47.0,,,,,0,0,0,0
anthony-beck-ii-1,Anthony Beck II,Georgia Southern,2021,P,SPEC,12.0,0.0,-2.34,,12.0,,,,,,,,65.0,2881.0,44.3,,0,0,0,0
britton-williams-1,Britton Williams,Georgia Southern,2021,PK,SPEC,12.0,0.0,-2.34,12.0,,3.0,4.0,75.0,4.0,4.0,100.0,15.0,,,,,0,0,0,0
bryce-christensen-1,Bryce Christensen,Georgia Southern,2021,PK,SPEC,0.0,0.0,-2.34,,,,,,,,,,,,,,0,0,0,0
mark-langston-1,Mark Langston,Georgia Southern,2021,LS,SPEC,11.0,0.0,-2.34,,,,,,,,,,,,,,0,0,0,0
matt-daniel-6,Matt Daniel,Georgia Southern,2021,P,SPEC,0.0,0.0,-2.34,,,,,,,,,,,,,,0,0,0,0
nathan-tillman-1,Nathan Tillman,Georgia Southern,2021,LS,SPEC,0.0,0.0,-2.34,,,,,,,,,,,,,,0,0,0,0
walker-bradberry-1,Walker Bradberry,Georgia Southern,2021,P,SPEC,0.0,0.0,-2.34,,,,,,,,,,,,,,0,0,0,0
charlie-flint-1,Charlie Flint,Georgia State,2021,LS,SPEC,0.0,0.0,-2.98,,,,,,,,,,,,,,0,0,0,0
collin-westfelt-1,Collin Westfelt,Georgia State,2021,LS,SPEC,0.0,0.0,-2.98,,,,,,,,,,,,,,0,0,0,0
jake-marion-1,Jake Marion,Georgia State,2021,PK,SPEC,0.0,0.0,-2.98,,,,,,,,,,,,,,0,0,0,0
kade-loggins-1,Kade Loggins,Georgia State,2021,PK,SPEC,2.0,0.0,-2.98,,2.0,,,,,,,,1.0,47.0,47.0,,0,0,0,0
michael-hayes-4,Michael Hayes,Georgia State,2021,PK,SPEC,13.0,0.0,-2.98,,13.0,,,,,,,,58.0,2428.0,41.9,,0,0,0,0
noel-ruiz-1,Noel Ruiz,Georgia State,2021,PK,SPEC,13.0,0.0,-2.98,13.0,,45.0,47.0,95.7,13.0,15.0,86.7,84.0,,,,,0,0,0,0
seth-glausier-1,Seth Glausier,Georgia State,2021,LS,SPEC,13.0,0.0,-2.98,,,,,,,,,,,,,,0,0,0,0
tristan-lyon-1,Tristan Lyon,Georgia State,2021,P,SPEC,0.0,0.0,-2.98,,,,,,,,,,,,,,0,0,0,0
austin-kent-1,Austin Kent,Georgia Tech,2021,PK,SPEC,0.0,0.0,3.68,,,,,,,,,,,,,,0,0,0,0
cade-long-1,Cade Long,Georgia Tech,2021,LS,SPEC,11.0,0.0,3.68,,,,,,,,,,,,,,0,0,0,0
david-shanahan-1,David Shanahan,Georgia Tech,2021,P,SPEC,12.0,0.0,3.68,,12.0,,,,,,,,61.0,2533.0,41.5,,0,0,0,0
gavin-stewart-1,Gavin Stewart,Georgia Tech,2021,PK,SPEC,12.0,0.0,3.68,12.0,,0.0,0.0,,0.0,1.0,0.0,0.0,,,,,0,0,0,0
henry-freer-1,Henry Freer,Georgia Tech,2021,LS,SPEC,0.0,0.0,3.68,,,,,,,,,,,,,,0,0,0,0
jack-coco-1,Jack Coco,Georgia Tech,2021,LS,SPEC,9.0,0.0,3.68,,,,,,,,,,,,,,0,0,0,0
jude-kelley-1,Jude Kelley,Georgia Tech,2021,PK,SPEC,4.0,0.0,3.68,4.0,,0.0,0.0,,0.0,1.0,0.0,0.0,,,,,0,0,0,0
steven-verdisco-1,Steven Verdisco,Georgia Tech,2021,PK,SPEC,0.0,0.0,3.68,,,,,,,,,,,,,,0,0,0,0
adam-stack-1,Adam Stack,Hawaii,2021,PK,SPEC,0.0,0.0,-3.58,,,,,,,,,,,,,,0,0,0,0
ben-falck-1,Ben Falck,Hawaii,2021,PK,SPEC,0.0,0.0,-3.58,,,,,,,,,,,,,,0,0,0,0
keola-downing-1,Keola Downing,Hawaii,2021,P,SPEC,0.0,0.0,-3.58,,,,,,,,,,,,,,0,0,0,0
kyler-halvorsen-1,Kyler Halvorsen,Hawaii,2021,PK,SPEC,13.0,0.0,-3.58,,,,,,,,,,,,,,0,0,0,0
matthew-shipley-1,Matthew Shipley,Hawaii,2021,PK,SPEC,13.0,0.0,-3.58,13.0,13.0,42.0,42.0,100.0,18.0,21.0,85.7,96.0,55.0,2281.0,41.5,,0,0,0,0
wyatt-tucker-2,Wyatt Tucker,Hawaii,2021,LS,SPEC,13.0,0.0,-3.58,,,,,,,,,,,,,,0,0,0,0
bubba-baxa-1,Bubba Baxa,Houston,2021,K,SPEC,0.0,0.0,-3.26,,,,,,,,,,,,,,0,0,0,0
dalton-witherspoon-1,Dalton Witherspoon,Houston,2021,K,SPEC,14.0,0.0,-3.26,14.0,,59.0,60.0,98.3,16.0,24.0,66.7,107.0,,,,,0,0,0,0
davis-beal-1,Davis Beal,Houston,2021,LS,SPEC,0.0,0.0,-3.26,,,,,,,,,,,,,,0,0,0,0
gavin-gately-1,Gavin Gately,Houston,2021,LS,SPEC,1.0,0.0,-3.26,,,,,,,,,,,,,,0,0,0,0
jacob-garza-1,Jacob Garza,Houston,2021,LS,SPEC,0.0,0.0,-3.26,,,,,,,,,,,,,,0,0,0,0
kyle-ramsey-1,Kyle Ramsey,Houston,2021,K,SPEC,4.0,0.0,-3.26,4.0,,3.0,3.0,100.0,0.0,0.0,,3.0,,,,,0,0,0,0
laine-wilkins-1,Laine Wilkins,Houston,2021,P,SPEC,14.0,0.0,-3.26,,14.0,,,,,,,,59.0,2467.0,41.8,,0,0,0,0
aidan-hall-1,Aidan Hall,Illinois,2021,LS,SPEC,0.0,0.0,4.61,,,,,,,,,,,,,,0,0,0,0
blake-hayes-1,Blake Hayes,Illinois,2021,P,SPEC,12.0,0.0,4.61,,12.0,,,,,,,,68.0,3068.0,45.1,,0,0,0,0
caleb-griffin-1,Caleb Griffin,Illinois,2021,K,SPEC,2.0,0.0,4.61,,,,,,,,,,,,,,0,0,0,0
ethan-tabel-1,Ethan Tabel,Illinois,2021,LS,SPEC,0.0,0.0,4.61,,,,,,,,,,,,,,0,0,0,0
hugh-robertson-1,Hugh Robertson,Illinois,2021,P,SPEC,0.0,0.0,4.61,,,,,,,,,,,,,,0,0,0,0
james-mccourt-1,James McCourt,Illinois,2021,K,SPEC,12.0,0.0,4.61,12.0,,26.0,26.0,100.0,18.0,23.0,78.3,80.0,,,,,0,0,0,0
lane-hansen-1,Lane Hansen,Illinois,2021,LS,SPEC,0.0,0.0,4.61,,,,,,,,,,,,,,0,0,0,0
asher-king-1,Asher King,Indiana,2021,P,SPEC,0.0,0.0,8.63,,,,,,,,,,,,,,0,0,0,0
charles-campbell-3,Charles Campbell,Indiana,2021,K,SPEC,12.0,0.0,8.63,12.0,,20.0,20.0,100.0,13.0,18.0,72.2,59.0,,,,,0,0,0,0
chase-wyatt-1,Chase Wyatt,Indiana,2021,P,SPEC,0.0,0.0,8.63,,,,,,,,,,,,,,0,0,0,0
chris-freeman-2,Chris Freeman,Indiana,2021,K,SPEC,3.0,0.0,8.63,3.0,,2.0,2.0,100.0,0.0,0.0,,2.0,,,,,0,0,0,0
jake-wellman-1,Jake Wellman,Indiana,2021,LS,SPEC,0.0,0.0,8.63,,,,,,,,,,,,,,0,0,0,0
james-evans-2,James Evans,Indiana,2021,P,SPEC,12.0,0.0,8.63,,12.0,,,,,,,,69.0,2886.0,41.8,,0,0,0,0
jared-smolar-1,Jared Smolar,Indiana,2021,K,SPEC,12.0,0.0,8.63,,12.0,,,,,,,,1.0,38.0,38.0,,0,0,0,0
sean-wracher-1,Sean Wracher,Indiana,2021,LS,SPEC,12.0,0.0,8.63,,,,,,,,,,,,,,0,0,0,0
aaron-blom-1,Aaron Blom,Iowa,2021,K,SPEC,0.0,0.0,,,,,,,,,,,,,,,0,0,0,0
austin-spiewak-1,Austin Spiewak,Iowa,2021,LS,SPEC,0.0,0.0,,,,,,,,,,,,,,,0,0,0,0
caleb-shudak-1,Caleb Shudak,Iowa,2021,K,SPEC,14.0,0.0,,14.0,,36.0,36.0,100.0,24.0,28.0,85.7,108.0,,,,,0,0,0,0
liam-reardon-1,Liam Reardon,Iowa,2021,LS,SPEC,0.0,0.0,,,,,,,,,,,,,,,0,0,0,0
lucas-amaya-1,Lucas Amaya,Iowa,2021,K,SPEC,0.0,0.0,,,,,,,,,,,,,,,0,0,0,0
luke-elkin-1,Luke Elkin,Iowa,2021,LS,SPEC,13.0,0.0,,,,,,,,,,,,,,,0,0,0,0
nick-phelps-1,Nick Phelps,Iowa,2021,P,SPEC,0.0,0.0,,,,,,,,,,,,,,,0,0,0,0
ryan-gersonde-1,Ryan Gersonde,Iowa,2021,P,SPEC,0.0,0.0,,,,,,,,,,,,,,,0,0,0,0
tory-taylor-1,Tory Taylor,Iowa,2021,P,SPEC,14.0,0.0,,,14.0,,,,,,,,80.0,3688.0,46.1,,0,0,0,0
zach-kluver-1,Zach Kluver,Iowa,2021,LS,SPEC,0.0,0.0,,,,,,,,,,,,,,,0,0,0,0
andrew-mevis-1,Andrew Mevis,Iowa State,2021,PK,SPEC,13.0,0.0,3.16,13.0,13.0,32.0,32.0,100.0,20.0,23.0,87.0,92.0,25.0,1016.0,40.6,,0,0,0,0
cameron-shook-1,Cameron Shook,Iowa State,2021,P,SPEC,3.0,0.0,3.16,,3.0,,,,,,,,6.0,220.0,36.7,,0,0,0,0
connor-assalley-1,Connor Assalley,Iowa State,2021,PK,SPEC,8.0,0.0,3.16,8.0,,15.0,15.0,100.0,4.0,4.0,100.0,27.0,,,,,0,0,0,0
connor-guess-1,Connor Guess,Iowa State,2021,LS,SPEC,0.0,0.0,3.16,,,,,,,,,,,,,,0,0,0,0
corey-dunn-1,Corey Dunn,Iowa State,2021,P,SPEC,9.0,0.0,3.16,,9.0,,,,,,,,21.0,849.0,40.4,,0,0,0,0
drake-nettles-1,Drake Nettles,Iowa State,2021,PK,SPEC,0.0,0.0,3.16,,,,,,,,,,,,,,0,0,0,0
koby-hathcock-1,Koby Hathcock,Iowa State,2021,LS,SPEC,13.0,0.0,3.16,,,,,,,,,,,,,,0,0,0,0
trent-mccann-1,Trent McCann,Iowa State,2021,PK,SPEC,0.0,0.0,3.16,,,,,,,,,,,,,,0,0,0,0
tyler-bittman-1,Tyler Bittman,Iowa State,2021,PK,SPEC,0.0,0.0,3.16,,,,,,,,,,,,,,0,0,0,0
grayden-addison-1,Grayden Addison,Kansas,2021,P,SPEC,0.0,0.0,3.47,,,,,,,,,,,,,,0,0,0,0
jacob-borcila-1,Jacob Borcila,Kansas,2021,K,SPEC,12.0,0.0,3.47,12.0,,26.0,27.0,96.3,9.0,15.0,60.0,53.0,,,,,0,0,0,0
luke-hosford-1,Luke Hosford,Kansas,2021,LS,SPEC,12.0,0.0,3.47,,,,,,,,,,,,,,0,0,0,0
reis-vernon-1,Reis Vernon,Kansas,2021,P,SPEC,12.0,0.0,3.47,,12.0,,,,,,,,49.0,1981.0,40.4,,0,0,0,0
tabor-allen-1,Tabor Allen,Kansas,2021,K,SPEC,0.0,0.0,3.47,,,,,,,,,,,,,,0,0,0,0
