Player_ID,Player,pos_norm,latest_school,schools_played,seasons_count,games_total,sos_season_weighted,award_count,awards,heisman_finish,games_pff,award_aa,award_dave_rimington_trophy_most_outstanding_center,award_john_outland_trophy_most_outstanding_interior_lineman,award_vince_lombardi_award_lineman_of_the_year
troy-boyland-1,Troy Boyland,OL,Wyoming,Wyoming,1,11.0,-3.53,0.0,,0,11.0,0,0,0,0
troy-butler-2,Troy Butler,OL,Old Dominion,Old Dominion,1,11.0,-6.9,0.0,,0,11.0,0,0,0,0
ty-darlington-1,Ty Darlington,OL,Oklahoma,Oklahoma,1,11.0,4.38,0.0,,0,11.0,0,0,0,0
tyler-howell-1,Tyler Howell,OL,Missouri,Missouri,1,11.0,1.44,0.0,,0,11.0,0,0,0,0
tyler-mercer-1,Tyler Mercer,OL,Kansas,Kansas|North Texas,2,11.0,-1.9381818181818182,0.0,,0,11.0,0,0,0,0
tyrell-smith-1,Tyrell Smith,OL,Massachusetts,Massachusetts,1,11.0,-2.6,0.0,,0,11.0,0,0,0,0
vadal-alexander-1,Vadal Alexander,OL,LSU,LSU,1,11.0,6.79,0.0,,0,11.0,0,0,0,0
weston-wallace-2,Weston Wallace,OL,Georgia Southern,Georgia Southern,1,11.0,-1.9199999999999997,0.0,,0,11.0,0,0,0,0
will-craig-1,Will Craig,OL,California,California,3,11.0,-1.69,0.0,,0,11.0,0,0,0,0
william-satterwhite-1,William Satterwhite,OL,Tennessee,Tennessee,2,11.0,2.1954545454545453,0.0,,0,11.0,0,0,0,0
xavier-quigley-1,Xavier Quigley,OL,Akron,Akron,2,11.0,-1.96,0.0,,0,5.0,0,0,0,0
yahya-attia-1,Yahya Attia,OL,Colorado,Colorado,2,11.0,5.536363636363636,0.0,,0,11.0,0,0,0,0
zach-cochnauer-1,Zach Cochnauer,OL,Nevada,Nevada,1,11.0,-3.9600000000000004,0.0,,0,11.0,0,0,0,0
zach-west-2,Zach West,OL,Kentucky,Kentucky,1,11.0,0.41,0.0,,0,11.0,0,0,0,0
zion-dixon-1,Zion Dixon,OL,Idaho,Idaho,2,11.0,-7.94,0.0,,0,11.0,0,0,0,0
aaron-epps-1,Aaron Epps,OL,Louisville,Louisville,1,10.0,3.2299999999999995,0.0,,0,10.0,0,0,0,0
aaron-nielson-1,Aaron Nielson,OL,Florida International,Florida International,1,10.0,-8.12,0.0,,0,10.0,0,0,0,0
aidan-rafferty-1,Aidan Rafferty,OL,Indiana,Indiana,4,10.0,6.785000000000001,0.0,,0,10.0,0,0,0,0
allen-jones-jr-1,"Allen Jones, Jr.",OL,Toledo,Toledo,1,10.0,-4.1,0.0,,0,9.0,0,0,0,0
arthur-williams-4,Arthur Williams,OL,Florida State,Florida State,1,10.0,4.92,0.0,,0,10.0,0,0,0,0
avery-demmons-1,Avery Demmons,OL,Arkansas State,Arkansas State,2,10.0,-3.79,0.0,,0,10.0,0,0,0,0
baron-franks-ii-1,Baron Franks II,OL,UAB,UAB,2,10.0,-2.125,0.0,,0,10.0,0,0,0,0
ben-moye-1,Ben Moye,OL,Louisiana-Monroe,Louisiana-Monroe,4,10.0,-4.558,0.0,,0,10.0,0,0,0,0
ben-still-1,Ben Still,OL,Ole Miss,Ole Miss,1,10.0,4.42,0.0,,0,10.0,0,0,0,0
ben-york-1,Ben York,OL,Virginia,Virginia,2,10.0,1.7129999999999999,0.0,,0,10.0,0,0,0,0
bijan-hosseini-1,Bijan Hosseini,OL,UTEP,UTEP,3,10.0,-7.987,0.0,,0,10.0,0,0,0,0
blake-jeresaty-1,Blake Jeresaty,OL,Illinois,Illinois,2,10.0,4.61,0.0,,0,10.0,0,0,0,0
blake-trainor-1,Blake Trainor,OL,Texas A&M,Texas A&M,3,10.0,2.169,0.0,,0,10.0,0,0,0,0
brandon-lawhorn-moore-1,Brandon Lawhorn Moore,OL,Miami (OH),Miami (OH),4,10.0,-6.088,0.0,,0,10.0,0,0,0,0
brayden-jacobs-1,Brayden Jacobs,OL,Clemson,Clemson,1,10.0,1.73,0.0,,0,9.0,0,0,0,0
brent-cimaglia-1,Brent Cimaglia,OL,Georgia Tech,Georgia Tech,1,10.0,3.6800000000000006,0.0,,0,0.0,0,0,0,0
brian-foley-1,Brian Foley,OL,Duke,Duke,2,10.0,-1.624,0.0,,0,10.0,0,0,0,0
bryan-peters-1,Bryan Peters,OL,Kansas,Kansas,1,10.0,3.87,0.0,,0,10.0,0,0,0,0
bryce-mathews-1,Bryce Mathews,OL,Liberty,Liberty|Ole Miss,5,10.0,3.2769999999999997,0.0,,0,10.0,0,0,0,0
cameron-blankenship-1,Cameron Blankenship,OL,South Alabama,South Alabama,1,10.0,-3.72,0.0,,0,10.0,0,0,0,0
carson-heidecker-1,Carson Heidecker,OL,Ohio,Ohio,1,10.0,-4.63,0.0,,0,10.0,0,0,0,0
casey-tucker-2,Casey Tucker,OL,Arizona State,Arizona State,1,10.0,1.67,0.0,,0,10.0,0,0,0,0
cash-cleveland-1,Cash Cleveland,OL,Texas Tech,Colorado|Texas Tech,2,10.0,2.2199999999999998,0.0,,0,10.0,0,0,0,0
cayden-baker-1,Cayden Baker,OL,North Carolina,North Carolina,3,10.0,-0.13000000000000006,0.0,,0,10.0,0,0,0,0
charles-cross-1,Charles Cross,OL,Mississippi State,Mississippi State,3,10.0,8.67,0.0,,0,0.0,0,0,0,0
chase-van-hoef-1,Chase Van Hoef,OL,Kent State,Kent State,3,10.0,-3.073,0.0,,0,10.0,0,0,0,0
chris-pearson-1,Chris Pearson,OL,Navy,Navy,2,10.0,-0.8800000000000001,0.0,,0,0.0,0,0,0,0
christian-gaylord-1,Christian Gaylord,OL,Nebraska,Nebraska,5,10.0,4.852,0.0,,0,6.0,0,0,0,0
christopher-roberson-1,Christopher Roberson,OL,Memphis,Memphis,1,10.0,0.16,0.0,,0,10.0,0,0,0,0
clifford-porter-1,Clifford Porter,OL,Nevada,Nevada,2,10.0,-2.0,0.0,,0,10.0,0,0,0,0
cody-lamb-2,Cody Lamb,OL,Cincinnati,Cincinnati,5,10.0,-0.04700000000000006,0.0,,0,10.0,0,0,0,0
cole-croston-2,Cole Croston,OL,Iowa,Iowa,1,10.0,0.0,0.0,,0,10.0,0,0,0,0
cole-gardner-1,Cole Gardner,OL,Eastern Michigan,Eastern Michigan,1,10.0,-3.8299999999999996,0.0,,0,10.0,0,0,0,0
colin-alexander-1,Colin Alexander,OL,Georgia Southern,Georgia Southern,2,10.0,-3.3600000000000003,0.0,,0,10.0,0,0,0,0
colten-christian-1,Colten Christian,OL,Tulsa,Tulsa,2,10.0,-4.74,0.0,,0,10.0,0,0,0,0
connor-meadows-1,Connor Meadows,OL,UCF,Tennessee|UCF,3,10.0,1.9969999999999999,0.0,,0,10.0,0,0,0,0
connor-parsons-1,Connor Parsons,OL,Louisiana-Monroe,Louisiana-Monroe,4,10.0,-2.226,0.0,,0,10.0,0,0,0,0
dallas-holliday-1,Dallas Holliday,OL,Boise State,Boise State,5,10.0,-3.0140000000000002,0.0,,0,10.0,0,0,0,0
dan-dinicola-1,Dan DiNicola,OL,Massachusetts,Massachusetts,3,10.0,-3.633,0.0,,0,10.0,0,0,0,0
dary-patton-1,D'Ary Patton,OL,Sam Houston,Sam Houston,1,10.0,-4.5,0.0,,0,10.0,0,0,0,0
deacon-rawls-1,Deacon Rawls,OL,James Madison,James Madison,2,10.0,-2.55,0.0,,0,10.0,0,0,0,0
delonte-noel-1,Delonte Noel,OL,Oklahoma State,Oklahoma State,3,10.0,3.2,0.0,,0,10.0,0,0,0,0
denaris-derosa-jr-1,Denaris DeRosa Jr.,OL,San Jose State,San Jose State,4,10.0,-4.122,0.0,,0,10.0,0,0,0,0
deonte-mccrady-1,Deonte McCrady,OL,Louisiana Tech,Louisiana Tech,1,10.0,-5.94,0.0,,0,10.0,0,0,0,0
derek-simmons-2,Derek Simmons,OL,Oklahoma,Oklahoma,1,10.0,5.02,0.0,,0,10.0,0,0,0,0
desmond-magiya-1,Desmond Magiya,OL,North Texas,North Texas,3,10.0,-2.9379999999999997,0.0,,0,10.0,0,0,0,0
dj-washington-1,D.J. Washington,OL,Purdue,Purdue,5,10.0,4.122,0.0,,0,8.0,0,0,0,0
dmarcus-hayes-1,D'Marcus Hayes,OL,Georgia,Georgia,3,10.0,5.6579999999999995,0.0,,0,10.0,0,0,0,0
donovan-haslam-1,Donovan Haslam,OL,West Virginia,West Virginia,1,10.0,5.62,0.0,,0,10.0,0,0,0,0
dqmarcus-shaw-1,Dqmarcus Shaw,OL,East Carolina,East Carolina,2,10.0,-0.514,0.0,,0,10.0,0,0,0,0
dylan-hays-1,Dylan Hays,OL,Arkansas,Arkansas,2,10.0,4.3,0.0,,0,0.0,0,0,0,0
edens-sineace-1,Edens Sineace,OL,Florida International,Florida International,1,10.0,-8.12,0.0,,0,10.0,0,0,0,0
elijah-brockman-1,Elijah Brockman,OL,Air Force,Air Force,2,10.0,-1.8400000000000003,0.0,,0,0.0,0,0,0,0
elyjah-thurmon-1,Elyjah Thurmon,OL,Clemson,Clemson,2,10.0,3.0810000000000004,0.0,,0,10.0,0,0,0,0
emeka-ugorji-1,Emeka Ugorji,OL,Stanford,Stanford,1,10.0,5.82,0.0,,0,10.0,0,0,0,0
evan-gregory-1,Evan Gregory,OL,Maryland,Maryland,4,10.0,4.843,0.0,,0,10.0,0,0,0,0
faae-pepe-1,Faae Pepe,OL,Rice,Rice,2,10.0,-1.966,0.0,,0,10.0,0,0,0,0
gabriel-arena-1,Gabriel Arena,OL,Buffalo,Buffalo|Virginia Tech,3,10.0,-6.458,0.0,,0,10.0,0,0,0,0
gage-spencer-1,Gage Spencer,OL,Air Force,Air Force,2,10.0,-4.345999999999999,0.0,,0,10.0,0,0,0,0
gavin-rush-1,Gavin Rush,OL,Wyoming,Wyoming,4,10.0,-4.65,0.0,,0,10.0,0,0,0,0
george-steih-1,George Steih,OL,Wake Forest,Wake Forest,3,10.0,0.6559999999999999,0.0,,0,10.0,0,0,0,0
gottlieb-ayedze-1,Gottlieb Ayedze,OL,Maryland,Maryland,1,10.0,2.82,0.0,,0,10.0,0,0,0,0
greyson-crawford-1,Greyson Crawford,OL,Navy,Navy,4,10.0,-2.103,0.0,,0,10.0,0,0,0,0
hunter-bivin-1,Hunter Bivin,OL,Notre Dame,Notre Dame,2,10.0,7.803999999999999,0.0,,0,10.0,0,0,0,0
hunter-porterfield-1,Hunter Porterfield,OL,Liberty,Liberty,5,10.0,-6.272,0.0,,0,10.0,0,0,0,0
ian-mclver-1,Ian Mclver,OL,Oklahoma,Oklahoma,5,10.0,3.932,0.0,,0,10.0,0,0,0,0
isaiah-folasa-lutui-1,Isaiah Folasa-Lutui,OL,New Mexico State,New Mexico State,1,10.0,-5.29,0.0,,0,10.0,0,0,0,0
isaiah-williams-2,Isaiah Williams,OL,Akron,Akron,1,10.0,-4.44,0.0,,0,10.0,0,0,0,0
ishmael-wilson-1,Ishmael Wilson,OL,Baylor,Baylor,2,10.0,1.834,0.0,,0,10.0,0,0,0,0
israel-mukwiza-1,Israel Mukwiza,OL,New Mexico,New Mexico,1,10.0,-4.64,0.0,,0,10.0,0,0,0,0
jace-fuamatu-1,Jace Fuamatu,OL,Fresno State,Fresno State,2,10.0,-2.496,0.0,,0,9.0,0,0,0,0
jack-conklin-1,Jack Conklin,OL,Michigan State,Michigan State,1,10.0,6.58,0.0,,0,10.0,0,0,0,0
jackson-ness-1,Jackson Ness,OL,Boston College,Boston College,2,10.0,3.5799999999999996,0.0,,0,10.0,0,0,0,0
jacob-kettels-1,Jacob Kettels,OL,Kennesaw State,Kennesaw State,1,10.0,-8.44,0.0,,0,10.0,0,0,0,0
jacob-vazquez-1,Jacob Vazquez,OL,Fresno State,Fresno State,1,10.0,-1.7899999999999998,0.0,,0,10.0,0,0,0,0
jake-timm-1,Jake Timm,OL,Buffalo,Buffalo,1,10.0,-9.33,0.0,,0,10.0,0,0,0,0
jalen-travis-1,Jalen Travis,OL,Iowa State,Iowa State,1,10.0,3.01,0.0,,0,10.0,0,0,0,0
jamelle-naff-1,Jamelle Naff,OL,Texas Christian,Texas Christian,1,10.0,1.39,0.0,,0,10.0,0,0,0,0
james-rast-1,James Rast,OL,Air Force,Air Force,2,10.0,-3.14,0.0,,0,10.0,0,0,0,0
jameson-riggs-1,Jameson Riggs,OL,Georgia Tech,Georgia Tech,2,10.0,2.24,0.0,,0,10.0,0,0,0,0
jaquel-pierce-1,Jaquel Pierce,OL,Texas State,Texas State,1,10.0,-7.31,0.0,,0,3.0,0,0,0,0
jashon-robertson-1,Jashon Robertson,OL,Tennessee,Tennessee,2,10.0,3.41,0.0,,0,0.0,0,0,0,0
jeff-travillion-1,Jeff Travillion,OL,Idaho,Idaho,1,10.0,-4.57,0.0,,0,10.0,0,0,0,0
jeremiah-mccrimmon-2,Jeremiah McCrimmon,OL,Georgia State,Georgia State,1,10.0,-0.44000000000000006,0.0,,0,10.0,0,0,0,0
jeremy-macauley-1,Jeremy Macauley,OL,Nevada,Nevada,1,10.0,-6.11,0.0,,0,10.0,0,0,0,0
jerrod-brooks-1,Jerrod Brooks,OL,UTEP,UTEP,2,10.0,-8.425,0.0,,0,10.0,0,0,0,0
jestus-johnson-iii-1,Jestus Johnson III,OL,Virginia,Virginia,4,10.0,1.966,0.0,,0,10.0,0,0,0,0
jim-cashman-1,Jim Cashman,OL,Boston College,Boston College,1,10.0,2.11,0.0,,0,10.0,0,0,0,0
jj-guedet-1,JJ Guedet,OL,Minnesota,Minnesota,5,10.0,0.9869999999999999,0.0,,0,10.0,0,0,0,0
joe-dahl-1,Joe Dahl,OL,Washington State,Washington State,1,10.0,1.48,0.0,,0,8.0,0,0,0,0
joel-honigford-1,Joel Honigford,OL,Michigan,Michigan,4,10.0,5.545999999999999,0.0,,0,10.0,0,0,0,0
joey-hunt-1,Joey Hunt,OL,Texas Christian,Texas Christian,1,10.0,1.39,0.0,,0,10.0,0,0,0,0
john-atkins-1,John Atkins,OL,Georgia,Georgia,1,10.0,1.83,0.0,,0,0.0,0,0,0,0
john-brekke-1,John Brekke,OL,Miami (OH),Miami (OH),1,10.0,-6.32,0.0,,0,10.0,0,0,0,0
john-lisella-ii-1,John Lisella II,OL,Colorado,Colorado,1,10.0,1.33,0.0,,0,10.0,0,0,0,0
john-mills-1,John Mills,OL,Washington,Washington,1,10.0,3.31,0.0,,0,10.0,0,0,0,0
jojo-domann-1,JoJo Domann,OL,Nebraska,Nebraska,1,10.0,6.6,0.0,,0,0.0,0,0,0,0
jon-christenson-1,Jon Christenson,OL,Minnesota,Minnesota,1,10.0,4.84,0.0,,0,9.0,0,0,0,0
jonathan-decker-1,Jonathan Decker,OL,Central Michigan,Central Michigan,2,10.0,-6.04,0.0,,0,2.0,0,0,0,0
jordan-boatman-1,Jordan Boatman,OL,Houston,Houston,4,10.0,-0.6019999999999998,0.0,,0,9.0,0,0,0,0
jordan-tyler-1,Jordan Tyler,OL,Air Force,Air Force,2,10.0,-1.8679999999999999,0.0,,0,10.0,0,0,0,0
josh-cooper-3,Josh Cooper,OL,Ohio,Ohio,1,10.0,-3.69,0.0,,0,10.0,0,0,0,0
josh-fenn-1,Josh Fenn,OL,Toledo,Toledo,3,10.0,-5.078,0.0,,0,10.0,0,0,0,0
josh-outlaw-1,Josh Outlaw,OL,Louisiana Tech,Louisiana Tech,1,10.0,-5.98,0.0,,0,10.0,0,0,0,0
joshua-padilla-1,Joshua Padilla,OL,Ohio State,Ohio State,3,10.0,7.590000000000001,0.0,,0,10.0,0,0,0,0
juan-camacho-1,Juan Camacho,OL,UTEP,UTEP,2,10.0,-7.209999999999999,0.0,,0,10.0,0,0,0,0
juan-perez-1,Juan Perez-Isidoro,OL,UTSA,UTSA,2,10.0,-7.894,0.0,,0,10.0,0,0,0,0
junior-diallo-1,Junior Diallo,OL,Kent State,Kent State,1,10.0,-6.08,0.0,,0,10.0,0,0,0,0
justin-bell-2,Justin Bell,OL,Ole Miss,Ole Miss,1,10.0,4.42,0.0,,0,1.0,0,0,0,0
kadin-booker-1,Kadin Booker,OL,Ball State,Ball State,2,10.0,-5.52,0.0,,0,10.0,0,0,0,0
kamen-smith-1,Kamen Smith,OL,North Carolina State,North Carolina State,3,10.0,5.184,0.0,,0,10.0,0,0,0,0
kardell-thomas-1,Kardell Thomas,OL,Colorado,Colorado|LSU,5,10.0,5.396,0.0,,0,10.0,0,0,0,0
kareem-are-1,Kareem Are,OL,Florida State,Florida State,1,10.0,1.97,0.0,,0,10.0,0,0,0,0
karsten-upchurch-1,Karsten Upchurch,OL,Western Kentucky,Mississippi State|Western Kentucky,2,10.0,-7.970000000000001,0.0,,0,10.0,0,0,0,0
kaydon-kirby-1,Kaydon Kirby,OL,North Texas,North Texas,1,10.0,-2.91,0.0,,0,10.0,0,0,0,0
kaylon-miller-1,Kaylon Miller,OL,USC,USC,2,10.0,6.351000000000001,0.0,,0,10.0,0,0,0,0
kenny-rogers-3,Kenny Rogers,OL,Central Michigan,Central Michigan,1,10.0,-1.8,0.0,,0,10.0,0,0,0,0
kevin-haas-1,Kevin Haas,OL,South Alabama,South Alabama,1,10.0,-2.39,0.0,,0,8.0,0,0,0,0
kevin-obrien-1,Kevin O'Brien,OL,Colorado State,Colorado State,1,10.0,-5.78,0.0,,0,10.0,0,0,0,0
kirby-adcock-1,Kirby Adcock,OL,Arkansas,Arkansas,3,10.0,4.888,0.0,,0,10.0,0,0,0,0
kj-malone-1,K.J. Malone,OL,LSU,LSU,2,10.0,5.074,0.0,,0,10.0,0,0,0,0
koltin-sieracki-1,Koltin Sieracki,OL,Baylor,Baylor,2,10.0,4.23,0.0,,0,10.0,0,0,0,0
kristof-ifkovits-1,Kristof Ifkovits,OL,Western Michigan,Western Michigan,1,10.0,-0.08,0.0,,0,10.0,0,0,0,0
kristos-fernandez-1,Kristos Fernandez,OL,Charlotte,Charlotte,1,10.0,0.39,0.0,,0,10.0,0,0,0,0
kyle-brown-4,Kyle Brown,OL,Massachusetts,Massachusetts,1,10.0,-5.88,0.0,,0,10.0,0,0,0,0
kyle-erickson-1,Kyle Erickson,OL,East Carolina,East Carolina,2,10.0,-0.438,0.0,,0,4.0,0,0,0,0
landon-bebee-1,Landon Bebee,OL,Colorado,Colorado,1,10.0,5.23,0.0,,0,10.0,0,0,0,0
landry-cannon-1,Landry Cannon,OL,Tulane,Tulane,3,10.0,0.24700000000000005,0.0,,0,10.0,0,0,0,0
leon-bell-1,Leon Bell,OL,California,California|Mississippi State,3,10.0,-0.13,0.0,,0,10.0,0,0,0,0
luke-lawrence-1,Luke Lawrence,OL,Troy,Troy,1,10.0,-4.68,0.0,,0,10.0,0,0,0,0
mack-crowder-1,Mack Crowder,OL,Tennessee,Tennessee,1,10.0,3.1,0.0,,0,10.0,0,0,0,0
marcus-hutchins-1,Marcus Hutchins,OL,Texas,Texas,1,10.0,4.84,0.0,,0,10.0,0,0,0,0
mason-zandi-1,Mason Zandi,OL,South Carolina,South Carolina,1,10.0,3.7400000000000007,0.0,,0,9.0,0,0,0,0
matt-kegel-2,Matt Kegel,OL,Oklahoma State,Oklahoma State,4,10.0,3.4349999999999996,0.0,,0,10.0,0,0,0,0
matt-murphy-5,Matt Murphy,OL,Florida Atlantic,Florida Atlantic,1,10.0,-4.78,0.0,,0,10.0,0,0,0,0
mesa-ribordy-1,Mesa Ribordy,OL,Kansas,Kansas,2,10.0,4.23,0.0,,0,10.0,0,0,0,0
micah-simmons-1,Micah Simmons,OL,Memphis,Memphis,1,10.0,0.16,0.0,,0,10.0,0,0,0,0
michael-ondelacy-1,Michael Ondelacy,OL,Western Kentucky,Western Kentucky,4,10.0,-4.034000000000001,0.0,,0,10.0,0,0,0,0
mitchell-gildehaus-1,Mitchell Gildehaus,OL,Memphis,Memphis,5,10.0,-2.901,0.0,,0,10.0,0,0,0,0
nathan-shienle-1,Nathan Shienle,OL,Tulane,Tulane,1,10.0,-2.42,0.0,,0,10.0,0,0,0,0
nic-foster-1,Nic Foster,OL,Texas State,Texas State,3,10.0,-7.31,0.0,,0,10.0,0,0,0,0
nick-callender-1,Nick Callender,OL,Colorado State,Colorado State,1,10.0,-5.78,0.0,,0,10.0,0,0,0,0
nick-follmer-1,Nick Follmer,OL,Central Michigan,Central Michigan,4,10.0,-3.344,0.0,,0,10.0,0,0,0,0
nick-herzog-1,Nick Herzog,OL,Northwestern,Northwestern,4,10.0,3.343,0.0,,0,10.0,0,0,0,0
niko-yaramus-1,Niko Yaramus,OL,Navy,Navy,3,10.0,0.8150000000000001,0.0,,0,10.0,0,0,0,0
noah-pitre-1,Noah Pitre,OL,Louisiana Tech,Louisiana Tech,3,10.0,0.0,0.0,,0,10.0,0,0,0,0
owen-condon-2,Owen Condon,OL,SMU,SMU,1,10.0,1.39,0.0,,0,10.0,0,0,0,0
parker-dawe-1,Parker Dawe,OL,BYU,BYU,1,10.0,0.66,0.0,,0,0.0,0,0,0,0
paul-gainer-jr-1,Paul Gainer Jr.,OL,Southern Mississippi,Southern Mississippi,6,10.0,-4.62,0.0,,0,0.0,0,0,0,0
paul-thurston-1,Paul Thurston,OL,Nebraska,Nebraska,1,10.0,3.94,0.0,,0,1.0,0,0,0,0
quincy-mckinney-1,Quincy Mckinney,OL,East Carolina,East Carolina,1,10.0,-0.93,0.0,,0,10.0,0,0,0,0
ramadan-ahmeti-1,Ramadan Ahmeti,OL,Central Michigan,Central Michigan,1,10.0,-1.8,0.0,,0,9.0,0,0,0,0
randy-heideman-1,Randy Heideman,OL,Miami (OH),Miami (OH),2,10.0,-4.66,0.0,,0,10.0,0,0,0,0
ricky-correia-1,Ricky Correia,OL,California,California,2,10.0,-2.07,0.0,,0,0.0,0,0,0,0
rod-green-3,Rod Green,OL,Charlotte,Charlotte,1,10.0,0.39,0.0,,0,10.0,0,0,0,0
roderick-kearney-1,Roderick Kearney,OL,Florida,Florida,3,10.0,7.854000000000001,0.0,,0,10.0,0,0,0,0
ryan-mickow-1,Ryan Mickow,OL,Boston College,Boston College,3,10.0,2.784,0.0,,0,10.0,0,0,0,0
ryan-rentfro-1,Ryan Rentfro,OL,North Texas,North Texas,1,10.0,-2.91,0.0,,0,10.0,0,0,0,0
sam-poutasi-1,Sam Poutasi,OL,Oregon,Oregon,4,10.0,1.384,0.0,,0,10.0,0,0,0,0
scott-morgan-2,Scott Morgan,OL,Georgia Tech,Georgia Tech,3,10.0,3.143,0.0,,0,10.0,0,0,0,0
sean-rattay-1,Sean Rattay,OL,Navy,Navy,4,10.0,-0.19600000000000004,0.0,,0,10.0,0,0,0,0
seth-penner-1,Seth Penner,OL,Clemson,Clemson,3,10.0,6.015000000000001,0.0,,0,10.0,0,0,0,0
seth-thompson-2,Seth Thompson,OL,Northern Illinois,Northern Illinois,4,10.0,-8.933000000000002,0.0,,0,10.0,0,0,0,0
shane-brostek-1,Shane Brostek,OL,Washington,Washington,1,10.0,4.27,0.0,,0,10.0,0,0,0,0
shedrick-sarratt-jr-1,Shedrick Sarratt Jr.,OL,South Carolina,South Carolina,1,10.0,5.84,0.0,,0,10.0,0,0,0,0
siaosi-aiono-1,Siaosi Aiono,OL,Utah,Utah,1,10.0,0.0,0.0,,0,10.0,0,0,0,0
skylar-lacy-1,Skylar Lacy,OL,Louisville,Louisville,1,10.0,3.2299999999999995,0.0,,0,10.0,0,0,0,0
steven-demboski-1,Steven Demboski,OL,Delaware,Delaware,1,10.0,-7.63,0.0,,0,10.0,0,0,0,0
stone-underwood-1,Stone Underwood,OL,West Virginia,West Virginia,1,10.0,2.21,0.0,,0,9.0,0,0,0,0
taka-mahe-1,Taka Mahe,OL,UCLA,UCLA,5,10.0,8.381,0.0,,0,10.0,0,0,0,0
taylor-fallin-1,Taylor Fallin,OL,Memphis,Memphis,1,10.0,0.16,0.0,,0,10.0,0,0,0,0
tegen-seeds-1,Tegen Seeds,OL,Wyoming,Wyoming,2,10.0,-4.92,0.0,,0,0.0,0,0,0,0
terrale-johnson-1,Terrale Johnson,OL,Kansas State,Kansas State,1,10.0,2.06,0.0,,0,10.0,0,0,0,0
tommy-christ-1,Tommy Christ,OL,Virginia,Virginia,1,10.0,-0.09,0.0,,0,0.0,0,0,0,0
tommy-lorincz-1,Tommy Lorincz,OL,Ball State,Ball State,4,10.0,-5.206,0.0,,0,8.0,0,0,0,0
travis-averill-1,Travis Averill,OL,Boise State,Boise State,1,10.0,-4.66,0.0,,0,10.0,0,0,0,0
trent-ferguson-1,Trent Ferguson,OL,Oregon,Oregon,2,10.0,7.2,0.0,,0,10.0,0,0,0,0
trevor-brown-1,Trevor Brown,OL,Akron,Akron,1,10.0,-7.06,0.0,,0,10.0,0,0,0,0
trey-derouen-1,Trey Derouen,OL,Buffalo,Buffalo|South Carolina,4,10.0,-5.7700000000000005,0.0,,0,10.0,0,0,0,0
troy-rainey-1,Troy Rainey,OL,Rutgers,Rutgers,1,10.0,4.06,0.0,,0,10.0,0,0,0,0
troy-smith-5,Troy Smith,OL,Louisiana Tech,Louisiana Tech,3,10.0,-7.029999999999999,0.0,,0,10.0,0,0,0,0
tyler-mcduffie-1,Tyler McDuffie,OL,Marshall,Marshall,1,10.0,-4.05,0.0,,0,10.0,0,0,0,0
tyler-meadows-1,Tyler Meadows,OL,Kent State,Kent State,1,10.0,-6.08,0.0,,0,10.0,0,0,0,0
tyler-watson-1,Tyler Watson,OL,Wake Forest,Wake Forest,3,10.0,2.1700000000000004,0.0,,0,10.0,0,0,0,0
tyrese-williams-1,Tyrese Williams,OL,Oklahoma State,Oklahoma State,4,10.0,4.478,0.0,,0,10.0,0,0,0,0
vincent-calhoun-1,Vincent Calhoun,OL,Minnesota,Minnesota,1,10.0,4.78,0.0,,0,10.0,0,0,0,0
wendy-laurent-1,Wendy Laurent,OL,Penn State,Penn State,1,10.0,4.77,0.0,,0,10.0,0,0,0,0
will-mcdonald-2,Will McDonald,OL,California,California|Coastal Carolina,6,10.0,-0.17,0.0,,0,9.0,0,0,0,0
will-morris-3,Will Morris,OL,Tulsa,Tulsa,3,10.0,-5.4879999999999995,0.0,,0,10.0,0,0,0,0
william-sanders-1,William Sanders,OL,Alabama,Alabama,2,10.0,7.229000000000001,0.0,,0,10.0,0,0,0,0
wolfgang-rehbock-1,Wolfgang Rehbock,OL,Air Force,Air Force,3,10.0,-2.6879999999999997,0.0,,0,10.0,0,0,0,0
wyatt-campbell-1,Wyatt Campbell,OL,South Carolina,South Carolina,5,10.0,4.409000000000001,0.0,,0,10.0,0,0,0,0
zach-breaux-1,Zach Breaux,OL,Louisiana-Monroe,Louisiana-Monroe,4,10.0,-2.548,0.0,,0,10.0,0,0,0,0
zach-hemmila-1,Zach Hemmila,OL,Arizona,Arizona,1,10.0,1.12,0.0,,0,10.0,0,0,0,0
zach-hovey-1,Zach Hovey,OL,Miami (OH),Miami (OH),2,10.0,-3.11,0.0,,0,10.0,0,0,0,0
adam-amosa-1,Adam Amosa-Tagovailoa,OL,Navy,Navy,3,9.0,0.68,0.0,,0,9.0,0,0,0,0
adam-west-2,Adam West,OL,Navy,Navy,1,9.0,-1.55,0.0,,0,9.0,0,0,0,0
aidan-gaines-1,Aidan Gaines,OL,Army,Army,2,9.0,-3.246666666666667,0.0,,0,9.0,0,0,0,0
alex-barr-1,Alex Barr,OL,North Carolina State,North Carolina State,1,9.0,0.83,0.0,,0,9.0,0,0,0,0
alex-mccalister-1,Alex McCalister,OL,Florida,Florida,1,9.0,4.94,0.0,,0,0.0,0,0,0,0
andrew-starr-1,Andrew Starr,OL,Northern Illinois,Northern Illinois,1,9.0,-5.68,0.0,,0,9.0,0,0,0,0
andrew-todd-1,Andrew Todd,OL,Miami (OH),Miami (OH),4,9.0,-1.6977777777777776,0.0,,0,9.0,0,0,0,0
