Player_ID,Player,pos_norm,latest_school,schools_played,seasons_count,games_total,sos_season_weighted,award_count,awards,heisman_finish,games_rushing,games_receiving,rush_att,rush_yds,rush_td,rec,rec_yds,rec_td,yds_from_scrimmage,scrim_td,award_aa,award_ap_player_of_the_year_award_most_outstanding_player,award_big_12_offensive_player_of_the_year,award_big_ten_offensive_player_of_the_year,award_cusa_most_valuable_player,award_cusa_offensive_player_of_the_year,award_camp,award_fred_biletnikoff_award_outstanding_receiver,award_heisman_memorial_trophy_most_outstanding_player,award_johnny_the_jet_rodgers_award_most_outstanding_return_specialist,award_mac_offensive_player_of_the_year,award_maxwell,award_maxwell_award_player_of_the_year,award_pac_12_offensive_player_of_the_year,award_sec_offensive_player_of_the_year,award_sun_belt_offensive_player_of_the_year,award_sun_belt_player_of_the_year,award_walter_camp_player_of_the_year_award_most_outstanding_player
ian-zamudio-1,Ian Zamudio,WR,Nevada,Nevada,3,2.0,-3.78,0.0,,0,0.0,2.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ike-white-2,Ike White,WR,Charlotte,Charlotte|Minnesota,2,2.0,-0.21,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
isaac-smith-2,Isaac Smith,WR,Eastern Michigan,Eastern Michigan|Wisconsin,5,2.0,-7.445,0.0,,0,0.0,2.0,0.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
isaiah-batton-1,Isaiah Batton,WR,Kent State,Fresno State|Kent State,3,2.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
isaiah-isaac-1,Isaiah Isaac,WR,Wake Forest,Wake Forest,3,2.0,0.0,0.0,,0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
isaiah-montgomery-2,Isaiah Montgomery,WR,Tennessee,Tennessee,2,2.0,2.74,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
isaiah-robertson-2,Isaiah Robertson,WR,SMU,SMU,1,2.0,1.84,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
isaiah-sampson-2,Isaiah Sampson,WR,Air Force,Air Force,2,2.0,-3.8,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ivan-wilson-1,Ivan Wilson,WR,Louisiana Tech,Louisiana Tech,1,2.0,-5.98,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jack-duane-1,Jack Duane,WR,Louisville,Louisville,2,2.0,3.75,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jack-gammon-1,Jack Gammon,WR,Marshall,Marshall,1,2.0,-8.24,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jack-heathcott-1,Jack Heathcott,WR,Texas Christian,Texas Christian,2,2.0,3.71,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jack-henry-jakobik-1,Jack-Henry Jakobik,WR,Tennessee,Tennessee,3,2.0,2.1,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jack-peterson-1,Jack Peterson,WR,Cincinnati,Cincinnati,1,2.0,-3.93,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jack-polian-1,Jack Polian,WR,Notre Dame,Notre Dame,4,2.0,7.57,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jack-vecchi-1,Jack Vecchi,WR,Oregon,Oregon,4,2.0,1.93,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jackson-baird-1,Jackson Baird,WR,Baylor,Baylor,2,2.0,3.17,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jackson-carpenter-1,Jackson Carpenter,WR,Nebraska,Nebraska,1,2.0,3.37,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jackson-locke-1,Jackson Locke,WR,Tennessee,Tennessee,2,2.0,2.56,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jacob-brasher-1,Jacob Brasher,WR,Texas A&M,Texas A&M,3,2.0,2.67,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jacob-carter-2,Jacob Carter,WR,Ole Miss,Ole Miss,3,2.0,4.1049999999999995,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jacob-morris-1,Jacob Morris,WR,Oklahoma State,Oklahoma State,3,2.0,3.565,0.0,,0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jacobe-hayes-1,Jacobe Hayes,WR,Texas Christian,Texas Christian,1,2.0,3.74,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jacoby-bellazar-1,Jacoby Bellazar,WR,Mississippi State,Mississippi State,1,2.0,3.48,0.0,,0,0.0,2.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jailen-bailey-1,Jailen Bailey,WR,Arizona,Arizona,2,2.0,0.76,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jakayden-ferguson-1,Ja'Kayden Ferguson,WR,Arkansas,Arkansas,1,2.0,6.85,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jake-kiley-1,Jake Kiley,WR,Penn State,Penn State,1,2.0,4.77,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jake-kruse-1,Jake Kruse,WR,Auburn,Auburn,3,2.0,2.8,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jake-parnigan-1,Jake Parnigan,WR,Fresno State,Fresno State|Washington,3,2.0,1.5150000000000001,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jake-peterson-2,Jake Peterson,WR,Cincinnati,Cincinnati,1,2.0,-3.93,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jaleel-walker-1,Jaleel Walker,WR,Western Kentucky,Western Kentucky,3,2.0,-7.97,0.0,,0,0.0,2.0,0.0,0.0,0.0,1.0,20.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jalen-knight-1,Jalen Knight,WR,Akron,Akron,3,2.0,-4.785,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jalen-rogers-2,Jalen Rogers,WR,Tulane,Tulane,2,2.0,-2.51,0.0,,0,2.0,2.0,1.0,5.0,0.0,1.0,5.0,0.0,10.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jalen-saint-paul-1,Jalen Saint Paul,WR,UCLA,Oregon|UCLA,2,2.0,9.16,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jalen-saunders-2,Jalen Saunders,WR,Georgia Tech,Georgia Tech,1,2.0,4.6,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jamari-fye-1,Jamari Fye,WR,UCF,UCF,2,2.0,-1.86,0.0,,0,0.0,2.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jameer-thomas-1,Jameer Thomas,WR,Syracuse,Syracuse,2,2.0,2.06,0.0,,0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
james-bartholomew-1,James Bartholomew,WR,South Carolina,Illinois|South Carolina,2,2.0,4.345,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
james-cherry-1,James Cherry,WR,Syracuse,Syracuse,2,2.0,-0.62,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jamien-little-1,Jamien Little,WR,Duke,Duke,1,2.0,3.05,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jamison-greenway-1,Jamison Greenway,WR,Middle Tennessee State,Middle Tennessee State,2,2.0,-4.785,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jashawn-johnson-1,Jashawn Johnson,WR,Western Michigan,Western Michigan,2,2.0,-5.04,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
javon-gantt-1,Javon Gantt,WR,Central Michigan,Central Michigan,5,2.0,8.26,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jay-brunelle-2,Jay Brunelle,WR,Boston College,Boston College,2,2.0,2.79,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jeb-beshears-1,Jeb Beshears,WR,Georgia Southern,Georgia Southern,1,2.0,-3.14,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jeremiah-giedrys-1,Jeremiah Giedrys,WR,Florida State,Florida State,2,2.0,3.16,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jeremiah-jones-3,Jeremiah Jones,WR,Nebraska,Nebraska,1,2.0,3.37,0.0,,0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jeshua-fixel-1,Jeshua Fixel,WR,Nevada,Nevada,5,2.0,-5.04,0.0,,0,2.0,0.0,2.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jessie-parson-iii-1,Jessie Parson III,WR,Rutgers,Rutgers,2,2.0,4.06,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
joey-fields-1,Joey Fields,WR,Marshall,Marshall,1,2.0,-2.38,0.0,,0,2.0,2.0,1.0,9.0,0.0,2.0,10.0,0.0,19.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
john-ojelabi-1,John Ojelabi,WR,Middle Tennessee State,Middle Tennessee State,1,2.0,-6.97,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
johndre-bennett-1,Johndre Bennett,WR,Duke,Duke,1,2.0,-0.75,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jonathan-moore-1,Jonathan Moore,WR,UCF,Kent State|UCF,2,2.0,-1.75,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jonathan-shepherd-1,Jonathan Shepherd,WR,Oklahoma State,Oklahoma State,4,2.0,4.045,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jonathan-stanley-1,Jonathan Stanley,WR,East Carolina,East Carolina,1,2.0,-0.93,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jonathan-vande-walle-1,Jonathan Vande Walle,WR,Iowa State,Iowa State,3,2.0,2.86,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jordan-diaz-2,Jordan Diaz,WR,Temple,Temple,1,2.0,-2.39,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jordan-dibenedetto-1,Jordan Dibenedetto,WR,Wisconsin,Wisconsin,4,2.0,6.8,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jordan-kelly-1,Jordan Kelly,WR,Central Michigan,Central Michigan,3,2.0,-6.92,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jordan-palmer-3,Jordan Palmer,WR,UAB,UAB,2,2.0,-3.61,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jordan-scarbrough-1,Jordan Scarbrough,WR,Air Force,Air Force,1,2.0,-4.14,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jordon-gidron-1,Jordon Gidron,WR,South Carolina,South Carolina,1,2.0,5.84,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
josh-covey-1,Josh Covey,WR,Texas,Texas,1,2.0,2.42,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
josh-terrell-1,Josh Terrell,WR,Kentucky,Kentucky,3,2.0,6.55,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
josh-weeks-1,Josh Weeks,WR,BYU,BYU,1,2.0,0.66,0.0,,0,0.0,2.0,0.0,0.0,0.0,3.0,23.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
joshua-gaddy-1,Joshua Gaddy,WR,Buffalo,Buffalo,2,2.0,-5.29,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
joshua-jackson-4,Joshua Jackson,WR,UAB,UAB,1,2.0,-2.55,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
joshua-jackson-jr-1,Joshua Jackson Jr.,WR,USC,USC,1,2.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
josiah-fetui-1,Josiah Fetui,WR,Hawaii,Hawaii,2,2.0,-5.71,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jourdin-houston-1,Jourdin Houston,WR,Rutgers,Rutgers,1,2.0,5.46,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jr-waters-1,JR Waters,WR,Oregon,Oregon,2,2.0,-1.77,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
juju-preston-1,Juju Preston,WR,Clemson,Clemson,1,2.0,1.73,0.0,,0,0.0,2.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
justice-hurt-1,Justice Hurt,WR,UTSA,UTSA,3,2.0,-3.4299999999999997,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
justin-berry-1,Justin Berry,WR,Indiana,Indiana,3,2.0,5.255000000000001,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
justin-brown-3,Justin Brown,WR,Western Kentucky,Western Kentucky,2,2.0,-7.97,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
justin-gamble-1,Justin Gamble,WR,Texas State,Texas State,1,2.0,-5.16,0.0,,0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
justin-williams-jr-1,Justin Williams Jr.,WR,Rice,Rice,2,2.0,-2.365,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
justyn-stindt-1,Justyn Stindt,WR,Wyoming,Wyoming,3,2.0,-4.28,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
juwan-moody-1,Juwan Moody,WR,East Carolina,East Carolina,2,2.0,-2.41,0.0,,0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kadedrick-richardson-1,Ka'dedrick Richardson,WR,Memphis,Memphis,2,2.0,-1.94,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kader-diop-1,Kader Diop,WR,New Mexico,New Mexico,2,2.0,-4.64,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kai-powell-1,Kai Powell,WR,Texas Tech,Texas Tech,1,2.0,2.84,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kainoa-carvalho-1,Kainoa Carvalho,WR,Hawaii,Hawaii,1,2.0,-5.71,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kalif-jackson-1,Kalif Jackson,WR,Florida,Florida,3,2.0,4.75,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kane-banner-1,Kane Banner,WR,Duke,Duke,1,2.0,-0.75,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kanyon-tuttle-1,Kanyon Tuttle,WR,Clemson,Clemson,1,2.0,6.84,0.0,,0,0.0,2.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kartik-akkihal-1,Kartik Akkihal,WR,Texas,Texas,4,2.0,4.305,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
keenan-schon-1,Keenan Schon,WR,Purdue,Purdue,1,2.0,4.41,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kelly-weese-1,Kelly Weese,WR,Northern Illinois,Northern Illinois,1,2.0,-4.32,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kemani-brown-1,Kemani Brown,WR,Tulsa,Tulsa,2,2.0,0.065,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kenden-robinson-jr-1,Kenden Robinson Jr.,WR,California,California,2,2.0,2.5,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
keondre-banks-1,Keondre Banks,WR,Virginia Tech,Virginia Tech,2,2.0,1.78,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
keshawn-brown-1,Keshawn Brown,WR,Massachusetts,Massachusetts,1,2.0,-2.35,0.0,,0,0.0,2.0,0.0,0.0,0.0,2.0,15.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kevin-waites-1,Kevin Waites,WR,Army,Army,1,2.0,-3.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kevin-walls-1,Kevin Walls,WR,Akron,Akron,2,2.0,-7.06,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kolby-white-1,Kolby White,WR,Baylor,Baylor,3,2.0,2.62,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
konde-henry-1,Konde Henry,WR,Memphis,Memphis,2,2.0,-4.135,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kwincy-hall-1,Kwincy Hall,WR,Kent State,Kent State|West Virginia,3,2.0,3.85,0.0,,0,0.0,2.0,0.0,0.0,0.0,1.0,43.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kyle-peterson-2,Kyle Peterson,WR,Baylor,Baylor,1,2.0,2.62,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lamar-seymore-1,Lamar Seymore,WR,Pitt,Pitt,2,2.0,2.165,0.0,,0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lamar-white-1,Lamar White,WR,UAB,UAB,2,2.0,-1.7,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
landon-burrell-1,Landon Burrell,WR,Middle Tennessee State,Middle Tennessee State,2,2.0,-5.875,0.0,,0,0.0,1.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
landon-ibieta-1,Landon Ibieta,WR,LSU,LSU,3,2.0,6.48,0.0,,0,0.0,1.0,0.0,0.0,0.0,2.0,15.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
landon-stevens-1,Landon Stevens,WR,North Carolina,North Carolina,4,2.0,0.039999999999999925,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
leslie-poole-1,Leslie Poole,WR,Illinois,Illinois,1,2.0,3.26,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lex-boucvalt-1,Lex Boucvalt,WR,Texas Christian,Texas Christian,1,2.0,3.71,0.0,,0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
