Player,Player_ID,Player_Link,team_name_abbr,conf_abbr,games,rec,rec_yds,rec_yds_per_rec,rec_td,rec_yds_per_g,rush_att,rush_yds,rush_yds_per_att,rush_td,rush_yds_per_g,scrim_att,yds_from_scrimmage,scrim_yds_per_att,scrim_td,awards,Year
Peter LeBlanc,peter-leblanc-1,/cfb/players/peter-leblanc-1.html,Louisiana,Sun Belt,14,28,344,12.3,4,24.6,0,0,,0,0.0,28,344,12.3,4,,2019
Amad Anderson Jr.,amad-anderson-jr-1,/cfb/players/amad-anderson-jr-1.html,Purdue,Big Ten,12,31,343,11.1,3,28.6,0,0,,0,0.0,31,343,11.1,3,,2019
Jaylen Dixon,jaylen-dixon-1,/cfb/players/jaylen-dixon-1.html,Utah,Pac-12,14,24,343,14.3,1,24.5,18,111,6.2,2,7.9,42,454,10.8,3,,2019
John Raine,john-raine-1,/cfb/players/john-raine-1.html,Florida Atlantic,CUSA,14,38,343,9.0,6,24.5,0,0,,0,0.0,38,343,9.0,6,,2019
Quin Jernighan,quin-jernighan-1,/cfb/players/quin-jernighan-1.html,Western Kentucky,CUSA,13,32,341,10.7,2,26.2,0,0,,0,0.0,32,341,10.7,2,,2019
Zay Flowers,zay-flowers-1,/cfb/players/zay-flowers-1.html,Boston College,ACC,13,22,341,15.5,3,26.2,27,195,7.2,1,15.0,49,536,10.9,4,,2019
Jackson Anthrop,jackson-anthrop-1,/cfb/players/jackson-anthrop-1.html,Purdue,Big Ten,12,37,340,9.2,1,28.3,12,48,4.0,0,4.0,49,388,7.9,1,,2019
Jaylen Erwin,jaylen-erwin-1,/cfb/players/jaylen-erwin-1.html,UCLA,Pac-12,12,32,339,10.6,2,28.3,0,0,,0,0.0,32,339,10.6,2,,2019
Noah Bean,noah-bean-1,/cfb/players/noah-bean-1.html,Nevada-Las Vegas,MWC,11,22,336,15.3,2,30.5,1,4,4.0,0,0.4,23,340,14.8,2,,2019
Artice Hobbs IV,artice-hobbs-iv-1,/cfb/players/artice-hobbs-iv-1.html,Army,Ind,13,13,335,25.8,1,25.8,28,158,5.6,2,12.2,41,493,12.0,3,,2019
Dee Wiggins,dee-wiggins-1,/cfb/players/dee-wiggins-1.html,Miami (FL),ACC,12,20,335,16.8,4,27.9,3,30,10.0,0,2.5,23,365,15.9,4,,2019
Joey Magnifico,joey-magnifico-1,/cfb/players/joey-magnifico-1.html,Memphis,American,13,20,335,16.8,2,25.8,0,0,,0,0.0,20,335,16.8,2,,2019
Broc Thompson,broc-thompson-1,/cfb/players/broc-thompson-1.html,Marshall,CUSA,12,19,334,17.6,0,27.8,0,0,,0,0.0,19,334,17.6,0,,2019
Roger Carter,roger-carter-2,/cfb/players/roger-carter-2.html,Georgia State,Sun Belt,13,28,334,11.9,3,25.7,0,0,,0,0.0,28,334,11.9,3,,2019
Thayer Thomas,thayer-thomas-1,/cfb/players/thayer-thomas-1.html,North Carolina State,ACC,12,31,334,10.8,3,27.8,0,0,,0,0.0,31,334,10.8,3,,2019
Tray Eafford,tray-eafford-1,/cfb/players/tray-eafford-1.html,Troy,Sun Belt,10,23,334,14.5,3,33.4,0,0,,0,0.0,23,334,14.5,3,,2019
Antwan Dixon,antwan-dixon-2,/cfb/players/antwan-dixon-2.html,Kent State,MAC,13,34,333,9.8,1,25.6,5,-1,-0.2,0,-0.1,39,332,8.5,1,,2019
Demetris Robertson,demetris-robertson-1,/cfb/players/demetris-robertson-1.html,Georgia,SEC,13,30,333,11.1,3,25.6,6,52,8.7,0,4.0,36,385,10.7,3,,2019
Demetris Robertson,demetris-robertson-2,/cfb/players/demetris-robertson-2.html,Georgia,SEC,13,30,333,11.1,3,25.6,6,52,8.7,0,4.0,36,385,10.7,3,,2019
Lee Morris,lee-morris-2,/cfb/players/lee-morris-2.html,Oklahoma,Big 12,14,18,330,18.3,1,23.6,0,0,,0,0.0,18,330,18.3,1,,2019
Samson Nacua,samson-nacua-1,/cfb/players/samson-nacua-1.html,Utah,Pac-12,14,18,330,18.3,4,23.6,0,0,,0,0.0,18,330,18.3,4,,2019
Jonathan Ward,jonathan-ward-3,/cfb/players/jonathan-ward-3.html,Central Michigan,MAC,12,34,329,9.7,1,27.4,183,1108,6.1,15,92.3,217,1437,6.6,16,,2019
Nate Craig-Myers,nate-craig-myers-1,/cfb/players/nate-craig-myers-1.html,Colorado State,MWC,9,23,329,14.3,1,36.6,0,0,,0,0.0,23,329,14.3,1,,2019
Kam Scott,kam-scott-1,/cfb/players/kam-scott-1.html,Missouri,SEC,11,17,328,19.3,0,29.8,0,0,,0,0.0,17,328,19.3,0,,2019
Jerome Buckner,jerome-buckner-1,/cfb/players/jerome-buckner-1.html,Ohio,MAC,10,18,326,18.1,2,32.6,1,3,3.0,0,0.3,19,329,17.3,2,,2019
Tre'von Bradley,trevon-bradley-1,/cfb/players/trevon-bradley-1.html,Houston,American,12,16,326,20.4,1,27.2,0,0,,0,0.0,16,326,20.4,1,,2019
Jack Freudenthal,jack-freudenthal-1,/cfb/players/jack-freudenthal-1.html,Wake Forest,ACC,13,32,325,10.2,5,25.0,0,0,,0,0.0,32,325,10.2,5,,2019
Jeremiah Haydel,jeremiah-haydel-1,/cfb/players/jeremiah-haydel-1.html,Texas State,Sun Belt,11,32,324,10.1,0,29.5,0,0,,0,0.0,32,324,10.1,0,,2019
Tarik Black,tarik-black-1,/cfb/players/tarik-black-1.html,Michigan,Big Ten,12,25,323,12.9,1,26.9,0,0,,0,0.0,25,323,12.9,1,,2019
Dominic Christian,dominic-christian-1,/cfb/players/dominic-christian-1.html,Nevada,MWC,12,35,321,9.2,2,26.8,1,-9,-9.0,0,-0.8,36,312,8.7,2,,2019
Eli Stove,eli-stove-1,/cfb/players/eli-stove-1.html,Auburn,SEC,13,37,321,8.7,3,24.7,7,57,8.1,1,4.4,44,378,8.6,4,,2019
Dustin Burkhart,dustin-burkhart-1,/cfb/players/dustin-burkhart-1.html,Akron,MAC,4,15,320,21.3,1,80.0,1,1,1.0,0,0.3,16,321,20.1,1,,2019
Bret Clark,bret-clark-2,/cfb/players/bret-clark-2.html,Troy,Sun Belt,11,29,319,11.0,3,29.0,0,0,,0,0.0,29,319,11.0,3,,2019
Trestan Ebner,trestan-ebner-1,/cfb/players/trestan-ebner-1.html,Baylor,Big 12,14,24,317,13.2,2,22.6,53,250,4.7,3,17.9,77,567,7.4,5,,2019
Akilian Butler,akilian-butler-1,/cfb/players/akilian-butler-1.html,Boise State,MWC,14,28,316,11.3,2,22.6,8,54,6.8,1,3.9,36,370,10.3,3,,2019
Cam Johnson,cam-johnson-2,/cfb/players/cam-johnson-2.html,Vanderbilt,SEC,12,30,316,10.5,3,26.3,0,0,,0,0.0,30,316,10.5,3,,2019
Calvin Austin III,calvin-austin-iii-1,/cfb/players/calvin-austin-iii-1.html,Memphis,American,13,17,315,18.5,3,24.2,4,3,0.8,1,0.2,21,318,15.1,4,,2019
Andre Baccellia,andre-baccellia-1,/cfb/players/andre-baccellia-1.html,Washington,Pac-12,12,29,314,10.8,4,26.2,4,35,8.8,1,2.9,33,349,10.6,5,,2019
Austin Conway,austin-conway-1,/cfb/players/austin-conway-1.html,Wyoming,MWC,13,23,314,13.7,1,24.2,6,27,4.5,0,2.1,29,341,11.8,1,,2019
Dimitri Stanley,dimitri-stanley-1,/cfb/players/dimitri-stanley-1.html,Colorado,Pac-12,12,29,312,10.8,2,26.0,4,14,3.5,0,1.2,33,326,9.9,2,,2019
Donta Thompson,donta-thompson-1,/cfb/players/donta-thompson-1.html,Texas Tech,Big 12,12,26,311,12.0,0,25.9,0,0,,0,0.0,26,311,12.0,0,,2019
Tanner Cowley,tanner-cowley-1,/cfb/players/tanner-cowley-1.html,Virginia,ACC,14,28,311,11.1,1,22.2,0,0,,0,0.0,28,311,11.1,1,,2019
Dominick Blaylock,dominick-blaylock-1,/cfb/players/dominick-blaylock-1.html,Georgia,SEC,12,18,310,17.2,5,25.8,0,0,,0,0.0,18,310,17.2,5,,2019
Raheem Blackshear,raheem-blackshear-1,/cfb/players/raheem-blackshear-1.html,Rutgers,Big Ten,4,29,310,10.7,2,77.5,29,88,3.0,0,22.0,58,398,6.9,2,,2019
Deondre Farrier,deondre-farrier-1,/cfb/players/deondre-farrier-1.html,East Carolina,American,12,22,309,14.0,0,25.8,0,0,,0,0.0,22,309,14.0,0,,2019
Te'Vailance Hunt,tevailance-hunt-2,/cfb/players/tevailance-hunt-2.html,Texas Christian,Big 12,12,20,308,15.4,1,25.7,3,12,4.0,0,1.0,23,320,13.9,1,,2019
Jalen Knox,jalen-knox-1,/cfb/players/jalen-knox-1.html,Missouri,SEC,12,19,307,16.2,1,25.6,0,0,,0,0.0,19,307,16.2,1,,2019
Jared Rice,jared-rice-1,/cfb/players/jared-rice-1.html,Fresno State,MWC,12,32,307,9.6,4,25.6,0,0,,0,0.0,32,307,9.6,4,,2019
Keric Wheatfall,keric-wheatfall-1,/cfb/players/keric-wheatfall-1.html,Fresno State,MWC,10,17,307,18.1,1,30.7,0,0,,0,0.0,17,307,18.1,1,,2019
Albert Okwuegbunam,albert-okwuegbunam-1,/cfb/players/albert-okwuegbunam-1.html,Missouri,SEC,11,26,306,11.8,6,27.8,0,0,,0,0.0,26,306,11.8,6,,2019
Walter Fletcher,walter-fletcher-1,/cfb/players/walter-fletcher-1.html,Ball State,MAC,12,26,306,11.8,2,25.5,132,726,5.5,5,60.5,158,1032,6.5,7,,2019
Xavier Gaines,xavier-gaines-2,/cfb/players/xavier-gaines-2.html,Marshall,CUSA,13,27,306,11.3,3,23.5,26,181,7.0,2,13.9,53,487,9.2,5,,2019
Perry Carter,perry-carter-2,/cfb/players/perry-carter-2.html,Louisiana-Monroe,Sun Belt,12,15,305,20.3,0,25.4,2,3,1.5,0,0.3,17,308,18.1,0,,2019
Najee Harris,najee-harris-1,/cfb/players/najee-harris-1.html,Alabama,SEC,13,27,304,11.3,7,23.4,209,1224,5.9,13,94.2,236,1528,6.5,20,,2019
Derrion Grim,derrion-grim-1,/cfb/players/derrion-grim-1.html,Fresno State,MWC,11,20,303,15.2,4,27.5,4,49,12.3,0,4.5,24,352,14.7,4,,2019
KeSean Carter,kesean-carter-1,/cfb/players/kesean-carter-1.html,Texas Tech,Big 12,12,27,303,11.2,2,25.3,0,0,,0,0.0,27,303,11.2,2,,2019
Julian Ortega-Jones,julian-ortega-jones-1,/cfb/players/julian-ortega-jones-1.html,Bowling Green,MAC,9,20,298,14.9,0,33.1,1,-6,-6.0,0,-0.7,21,292,13.9,0,,2019
Julian Ortega-Jones,julian-ortega-jones-2,/cfb/players/julian-ortega-jones-2.html,Bowling Green,MAC,11,20,298,14.9,0,27.1,1,-6,-6.0,0,-0.5,21,292,13.9,0,,2019
Maurice Alexander,maurice-alexander-2,/cfb/players/maurice-alexander-2.html,Florida International,CUSA,10,25,298,11.9,1,29.8,9,42,4.7,0,4.2,34,340,10.0,1,,2019
Ben Putman,ben-putman-1,/cfb/players/ben-putman-1.html,Nevada,MWC,13,26,297,11.4,0,22.8,1,4,4.0,0,0.3,27,301,11.1,0,,2019
Jacquez Sloan,jacquez-sloan-1,/cfb/players/jacquez-sloan-1.html,Western Kentucky,CUSA,13,34,297,8.7,1,22.8,8,80,10.0,2,6.2,42,377,9.0,3,,2019
Dominique Robinson,dominique-robinson-1,/cfb/players/dominique-robinson-1.html,Miami (OH),MAC,14,14,296,21.1,0,21.1,0,0,,0,0.0,14,296,21.1,0,,2019
Giovanni Fauolo,giovanni-fauolo-1,/cfb/players/giovanni-fauolo-1.html,Nevada-Las Vegas,MWC,12,22,295,13.4,2,24.6,0,0,,0,0.0,22,295,13.4,2,,2019
Makai Polk,makai-polk-1,/cfb/players/makai-polk-1.html,California,Pac-12,13,19,295,15.5,2,22.7,0,0,,0,0.0,19,295,15.5,2,,2019
C.J. Marable,torrance-marable-1,/cfb/players/torrance-marable-1.html,Coastal Carolina,Sun Belt,12,38,295,7.8,3,24.6,204,1085,5.3,11,90.4,242,1380,5.7,14,,2019
Johnathon Johnson,johnathon-johnson-2,/cfb/players/johnathon-johnson-2.html,Missouri,SEC,8,29,294,10.1,0,36.8,1,13,13.0,0,1.6,30,307,10.2,0,,2019
Will Mallory,will-mallory-1,/cfb/players/will-mallory-1.html,Miami (FL),ACC,13,16,293,18.3,2,22.5,0,0,,0,0.0,16,293,18.3,2,,2019
Kaleb Fossum,kaleb-fossum-1,/cfb/players/kaleb-fossum-1.html,Nevada,MWC,10,28,292,10.4,0,29.2,0,0,,0,0.0,28,292,10.4,0,,2019
Marshon Ford,marshon-ford-1,/cfb/players/marshon-ford-1.html,Louisville,ACC,13,20,292,14.6,7,22.5,0,0,,0,0.0,20,292,14.6,7,,2019
Noah Frith,noah-frith-1,/cfb/players/noah-frith-1.html,Liberty,Ind,9,15,291,19.4,3,32.3,0,0,,0,0.0,15,291,19.4,3,,2019
Billy Kemp,billy-kemp-2,/cfb/players/billy-kemp-2.html,Virginia,ACC,13,35,289,8.3,1,22.2,2,7,3.5,0,0.5,37,296,8.0,1,,2019
Garrett Groshek,garrett-groshek-1,/cfb/players/garrett-groshek-1.html,Wisconsin,Big Ten,14,29,289,10.0,0,20.6,42,194,4.6,2,13.9,71,483,6.8,2,,2019
J.J. Taylor,jj-taylor-1,/cfb/players/jj-taylor-1.html,Arizona,Pac-12,11,32,289,9.0,0,26.3,148,721,4.9,5,65.5,180,1010,5.6,5,,2019
Tre'Shaun Harrison,treshaun-harrison-1,/cfb/players/treshaun-harrison-1.html,Florida State,ACC,12,27,289,10.7,2,24.1,4,10,2.5,0,0.8,31,299,9.6,2,,2019
Lopini Katoa,lopini-katoa-1,/cfb/players/lopini-katoa-1.html,BYU,Ind,12,24,288,12.0,1,24.0,85,358,4.2,4,29.8,109,646,5.9,5,,2019
Milton Wright,milton-wright-1,/cfb/players/milton-wright-1.html,Purdue,Big Ten,11,18,288,16.0,1,26.2,1,2,2.0,0,0.2,19,290,15.3,1,,2019
Stanley Berryhill III,stanley-berryhill-iii-1,/cfb/players/stanley-berryhill-iii-1.html,Arizona,Pac-12,12,19,288,15.2,3,24.0,0,0,,0,0.0,19,288,15.2,3,,2019
Izaiah Lottie,izaiah-lottie-1,/cfb/players/izaiah-lottie-1.html,New Mexico State,Ind,11,27,287,10.6,0,26.1,0,0,,0,0.0,27,287,10.6,0,,2019
Jaylen Hall,jaylen-hall-1,/cfb/players/jaylen-hall-1.html,Western Michigan,MAC,13,16,287,17.9,3,22.1,0,0,,0,0.0,16,287,17.9,3,,2019
Devin Gentry,devin-gentry-1,/cfb/players/devin-gentry-1.html,Georgia State,Sun Belt,13,25,286,11.4,2,22.0,3,24,8.0,0,1.8,28,310,11.1,2,,2019
Ke'Shawn Vaughn,keshawn-vaughn-1,/cfb/players/keshawn-vaughn-1.html,Vanderbilt,SEC,12,29,286,9.9,1,23.8,198,1028,5.2,9,85.7,227,1314,5.8,10,,2019
Dax Milne,dax-milne-1,/cfb/players/dax-milne-1.html,BYU,Ind,13,21,285,13.6,2,21.9,4,16,4.0,0,1.2,25,301,12.0,2,,2019
Racey McMath,racey-mcmath-1,/cfb/players/racey-mcmath-1.html,LSU,SEC,14,17,285,16.8,3,20.4,0,0,,0,0.0,17,285,16.8,3,,2019
Daniel Lee,daniel-lee-1,/cfb/players/daniel-lee-1.html,Buffalo,MAC,13,23,284,12.3,1,21.8,0,0,,0,0.0,23,284,12.3,1,,2019
Matt Seybert,matt-seybert-1,/cfb/players/matt-seybert-1.html,Michigan State,Big Ten,12,26,284,10.9,3,23.7,0,0,,0,0.0,26,284,10.9,3,,2019
Tyrick James,tyrick-james-1,/cfb/players/tyrick-james-1.html,Tulane,American,13,19,283,14.9,1,21.8,0,0,,0,0.0,19,283,14.9,1,,2019
Jalen Williams,jalen-williams-7,/cfb/players/jalen-williams-7.html,Louisiana,Sun Belt,13,21,279,13.3,1,21.5,0,0,,0,0.0,21,279,13.3,1,,2019
Kendric Pryor,kendric-pryor-1,/cfb/players/kendric-pryor-1.html,Wisconsin,Big Ten,14,23,278,12.1,0,19.9,13,180,13.8,2,12.9,36,458,12.7,2,,2019
Matt Drayton,matt-drayton-1,/cfb/players/matt-drayton-1.html,Connecticut,American,12,21,278,13.2,2,23.2,0,0,,0,0.0,21,278,13.2,2,,2019
Darren Woods Jr.,darren-woods-jr-1,/cfb/players/darren-woods-jr-1.html,Nevada-Las Vegas,MWC,10,21,276,13.1,3,27.6,0,0,,0,0.0,21,276,13.1,3,,2019
Nick Basquine,nick-basquine-1,/cfb/players/nick-basquine-1.html,Oklahoma,Big 12,14,19,275,14.5,1,19.6,0,0,,0,0.0,19,275,14.5,1,,2019
Sadiq Palmer,sadiq-palmer-1,/cfb/players/sadiq-palmer-1.html,Massachusetts,Ind,12,25,275,11.0,2,22.9,0,0,,0,0.0,25,275,11.0,2,,2019
Sean Riley,sean-riley-2,/cfb/players/sean-riley-2.html,Syracuse,ACC,12,36,275,7.6,1,22.9,5,7,1.4,0,0.6,41,282,6.9,1,,2019
Jake Smith,jake-smith-7,/cfb/players/jake-smith-7.html,Texas,Big 12,13,25,274,11.0,6,21.1,2,9,4.5,0,0.7,27,283,10.5,6,,2019
Naveon Mitchell,naveon-mitchell-1,/cfb/players/naveon-mitchell-1.html,New Mexico State,Ind,8,18,274,15.2,1,34.3,7,29,4.1,0,3.6,25,303,12.1,1,,2019
Daniel Barker,daniel-barker-1,/cfb/players/daniel-barker-1.html,Illinois,Big Ten,13,18,273,15.2,4,21.0,0,0,,0,0.0,18,273,15.2,4,,2019
Jacob Copeland,jacob-copeland-1,/cfb/players/jacob-copeland-1.html,Florida,SEC,13,21,273,13.0,2,21.0,4,28,7.0,0,2.2,25,301,12.0,2,,2019
John Bates,john-bates-1,/cfb/players/john-bates-1.html,Boise State,MWC,14,22,273,12.4,1,19.5,0,0,,0,0.0,22,273,12.4,1,,2019
Samuel Emilus,samuel-emilus-1,/cfb/players/samuel-emilus-1.html,Massachusetts,Ind,12,27,273,10.1,2,22.8,0,0,,0,0.0,27,273,10.1,2,,2019
Wykeen Gill,wykeen-gill-1,/cfb/players/wykeen-gill-1.html,Kansas State,Big 12,11,16,273,17.1,2,24.8,1,3,3.0,0,0.3,17,276,16.2,2,,2019
Anselem Umeh,anselem-umeh-1,/cfb/players/anselem-umeh-1.html,New Mexico,MWC,12,21,272,13.0,0,22.7,0,0,,0,0.0,21,272,13.0,0,,2019
Isaiah Washington,isaiah-washington-2,/cfb/players/isaiah-washington-2.html,Rutgers,Big Ten,12,18,272,15.1,1,22.7,0,0,,0,0.0,18,272,15.1,1,,2019
Jadon Haselwood,jadon-haselwood-1,/cfb/players/jadon-haselwood-1.html,Oklahoma,Big 12,13,19,272,14.3,1,20.9,3,14,4.7,0,1.1,22,286,13.0,1,,2019
Jermaine Johnson Jr.,jermaine-johnson-jr-1,/cfb/players/jermaine-johnson-jr-1.html,Massachusetts,Ind,12,37,272,7.4,2,22.7,4,37,9.3,0,3.1,41,309,7.5,2,,2019
Kekoa Crawford,kekoa-crawford-1,/cfb/players/kekoa-crawford-1.html,California,Pac-12,6,16,272,17.0,2,45.3,0,0,,0,0.0,16,272,17.0,2,,2019
Mark Michaud,mark-michaud-1,/cfb/players/mark-michaud-1.html,Georgia Southern,Sun Belt,13,16,271,16.9,4,20.8,0,0,,0,0.0,16,271,16.9,4,,2019
Savon Scarver,savon-scarver-1,/cfb/players/savon-scarver-1.html,Utah State,MWC,12,24,271,11.3,0,22.6,0,0,,0,0.0,24,271,11.3,0,,2019
DeJon Packer,dejon-packer-1,/cfb/players/dejon-packer-1.html,San Jose State,MWC,12,27,270,10.0,1,22.5,125,567,4.5,11,47.3,152,837,5.5,12,,2019
Scott Bracey,scott-bracey-1,/cfb/players/scott-bracey-1.html,Duke,ACC,11,21,270,12.9,2,24.5,0,0,,0,0.0,21,270,12.9,2,,2019
A.J. Davis,aj-davis-4,/cfb/players/aj-davis-4.html,Pitt,ACC,11,23,269,11.7,0,24.5,127,530,4.2,4,48.2,150,799,5.3,4,,2019
A.J. Davis Jr.,aj-davis-jr-1,/cfb/players/aj-davis-jr-1.html,Pitt,ACC,11,23,269,11.7,0,24.5,127,530,4.2,4,48.2,150,799,5.3,4,,2019
Dominick Wood-Anderson,dominick-wood-anderson-1,/cfb/players/dominick-wood-anderson-1.html,Tennessee,SEC,13,21,268,12.8,1,20.6,1,5,5.0,0,0.4,22,273,12.4,1,,2019
Javon McKinley,javon-mckinley-1,/cfb/players/javon-mckinley-1.html,Notre Dame,Ind,9,11,268,24.4,4,29.8,0,0,,0,0.0,11,268,24.4,4,,2019
A.J. Taylor,aj-taylor-1,/cfb/players/aj-taylor-1.html,Wisconsin,Big Ten,12,23,267,11.6,2,22.3,6,34,5.7,0,2.8,29,301,10.4,2,,2019
Bryson Denley,bryson-denley-1,/cfb/players/bryson-denley-1.html,Bowling Green,MAC,12,27,267,9.9,3,22.3,111,544,4.9,4,45.3,138,811,5.9,7,,2019
Mark Pope,mark-pope-1,/cfb/players/mark-pope-1.html,Miami (FL),ACC,12,18,266,14.8,2,22.2,3,23,7.7,0,1.9,21,289,13.8,2,,2019
Micaleous Elder,micaleous-elder-1,/cfb/players/micaleous-elder-1.html,Charlotte,CUSA,10,21,266,12.7,1,26.6,4,21,5.3,0,2.1,25,287,11.5,1,,2019
Greg White,greg-white-3,/cfb/players/greg-white-3.html,North Texas,CUSA,12,20,265,13.3,0,22.1,0,0,,0,0.0,20,265,13.3,0,,2019
Mason Hays,mason-hays-1,/cfb/players/mason-hays-1.html,Texas State,Sun Belt,12,20,265,13.3,1,22.1,0,0,,0,0.0,20,265,13.3,1,,2019
Robert Downs III,robert-downs-iii-1,/cfb/players/robert-downs-iii-1.html,New Mexico State,Ind,11,22,265,12.0,2,24.1,0,0,,0,0.0,22,265,12.0,2,,2019
Rodrick Fisher,rodrick-fisher-1,/cfb/players/rodrick-fisher-1.html,Washington State,Pac-12,13,19,265,13.9,1,20.4,0,0,,0,0.0,19,265,13.9,1,,2019
Josh Harshman,josh-harshman-1,/cfb/players/josh-harshman-1.html,Wyoming,MWC,13,20,264,13.2,2,20.3,0,0,,0,0.0,20,264,13.2,2,,2019
Brandon Bowling,brandon-bowling-1,/cfb/players/brandon-bowling-1.html,Arkansas State,Sun Belt,13,28,263,9.4,2,20.2,0,0,,0,0.0,28,263,9.4,2,,2019
Jason Pirtle,jason-pirtle-1,/cfb/players/jason-pirtle-1.html,North Texas,CUSA,12,17,263,15.5,5,21.9,0,0,,0,0.0,17,263,15.5,5,,2019
Osiris St. Brown,osiris-st-brown-1,/cfb/players/osiris-st-brown-1.html,Stanford,Pac-12,12,27,263,9.7,0,21.9,2,12,6.0,0,1.0,29,275,9.5,0,,2019
Jake Tonges,jake-tonges-1,/cfb/players/jake-tonges-1.html,California,Pac-12,13,13,262,20.2,1,20.2,0,0,,0,0.0,13,262,20.2,1,,2019
Josh Fleeks,josh-fleeks-1,/cfb/players/josh-fleeks-1.html,Baylor,Big 12,14,25,262,10.5,1,18.7,9,27,3.0,1,1.9,34,289,8.5,2,,2019
Lamical Perine,lamical-perine-1,/cfb/players/lamical-perine-1.html,Florida,SEC,13,40,262,6.6,5,20.2,132,676,5.1,6,52.0,172,938,5.5,11,,2019
Jared Wayne,jared-wayne-1,/cfb/players/jared-wayne-1.html,Pitt,ACC,8,18,261,14.5,1,32.6,1,-3,-3.0,0,-0.4,19,258,13.6,1,,2019
Jay Rose,jay-rose-1,/cfb/players/jay-rose-1.html,Connecticut,American,11,27,261,9.7,2,23.7,0,0,,0,0.0,27,261,9.7,2,,2019
Randall St. Felix,randall-st-felix-1,/cfb/players/randall-st-felix-1.html,South Florida,American,12,22,261,11.9,2,21.8,0,0,,0,0.0,22,261,11.9,2,,2019
Jsi Hatfield,jsi-hatfield-1,/cfb/players/jsi-hatfield-1.html,East Carolina,American,12,16,260,16.3,2,21.7,13,62,4.8,0,5.2,29,322,11.1,2,,2019
Sheldon Jones,sheldon-jones-1,/cfb/players/sheldon-jones-1.html,UTSA,CUSA,12,31,259,8.4,0,21.6,1,-4,-4.0,0,-0.3,32,255,8.0,0,,2019
Art Thompkins,art-thompkins-1,/cfb/players/art-thompkins-1.html,Connecticut,American,12,39,257,6.6,2,21.4,98,468,4.8,2,39.0,137,725,5.3,4,,2019
Farrod Green,farrod-green-1,/cfb/players/farrod-green-1.html,Mississippi State,SEC,13,21,257,12.2,1,19.8,0,0,,0,0.0,21,257,12.2,1,,2019
E.J. Scott,ej-scott-3,/cfb/players/ej-scott-3.html,Colorado State,MWC,10,15,255,17.0,1,25.5,2,13,6.5,0,1.3,17,268,15.8,1,,2019
Tyler Simmons,tyler-simmons-2,/cfb/players/tyler-simmons-2.html,Georgia,SEC,14,21,255,12.1,1,18.2,12,89,7.4,0,6.4,33,344,10.4,1,,2019
Ahmad Wagner,ahmad-wagner-1,/cfb/players/ahmad-wagner-1.html,Kentucky,SEC,12,15,254,16.9,2,21.2,0,0,,0,0.0,15,254,16.9,2,,2019
Braden Lenzy,braden-lenzy-1,/cfb/players/braden-lenzy-1.html,Notre Dame,Ind,9,11,254,23.1,2,28.2,13,200,15.4,2,22.2,24,454,18.9,4,,2019
Phillip Brooks,phillip-brooks-1,/cfb/players/phillip-brooks-1.html,Kansas State,Big 12,12,26,253,9.7,1,21.1,7,26,3.7,0,2.2,33,279,8.5,1,,2019
Breece Hall,breece-hall-1,/cfb/players/breece-hall-1.html,Iowa State,Big 12,12,23,252,11.0,1,21.0,186,897,4.8,9,74.8,209,1149,5.5,10,,2019
Jonathan Taylor,jonathan-taylor-1,/cfb/players/jonathan-taylor-1.html,Wisconsin,Big Ten,14,26,252,9.7,5,18.0,320,2003,6.3,21,143.1,346,2255,6.5,26,"H-5,AA",2019
Danny Davis,danny-davis-5,/cfb/players/danny-davis-5.html,Wisconsin,Big Ten,14,30,250,8.3,1,17.9,9,110,12.2,1,7.9,39,360,9.2,2,,2019
Myron Gailliard,myron-gailliard-1,/cfb/players/myron-gailliard-1.html,SMU,American,11,26,250,9.6,1,22.7,0,0,,0,0.0,26,250,9.6,1,,2019
Rontavious Groves,rontavious-groves-1,/cfb/players/rontavious-groves-1.html,North Carolina,ACC,13,27,250,9.3,1,19.2,3,11,3.7,0,0.8,30,261,8.7,1,,2019
Rontavius Groves,rontavius-groves-1,/cfb/players/rontavius-groves-1.html,North Carolina,ACC,13,27,250,9.3,1,19.2,3,11,3.7,0,0.8,30,261,8.7,1,,2019
Trevon Clark,trevon-clark-1,/cfb/players/trevon-clark-1.html,California,Pac-12,13,21,250,11.9,2,19.2,2,26,13.0,0,2.0,23,276,12.0,2,,2019
Adonicas Sanders,adonicas-sanders-1,/cfb/players/adonicas-sanders-1.html,Georgia Tech,ACC,12,19,249,13.1,0,20.8,0,0,,0,0.0,19,249,13.1,0,,2019
Donavon Greene,donavon-greene-1,/cfb/players/donavon-greene-1.html,Wake Forest,ACC,4,13,249,19.2,2,62.3,0,0,,0,0.0,13,249,19.2,2,,2019
Malick Mbodj,malick-mbodj-1,/cfb/players/malick-mbodj-1.html,Cincinnati,American,10,23,249,10.8,1,24.9,0,0,,0,0.0,23,249,10.8,1,,2019
Ainias Smith,ainias-smith-1,/cfb/players/ainias-smith-1.html,Texas A&M,SEC,12,22,248,11.3,3,20.7,7,54,7.7,0,4.5,29,302,10.4,3,,2019
Jeremiah Miller,jeremiah-miller-1,/cfb/players/jeremiah-miller-1.html,Coastal Carolina,Sun Belt,10,19,248,13.1,1,24.8,0,0,,0,0.0,19,248,13.1,1,,2019
McLane Mannix,mclane-mannix-1,/cfb/players/mclane-mannix-1.html,Texas Tech,Big 12,12,26,248,9.5,3,20.7,3,37,12.3,0,3.1,29,285,9.8,3,,2019
