Player,Player_ID,Player_Link,team_name_abbr,conf_abbr,games,rec,rec_yds,rec_yds_per_rec,rec_td,rec_yds_per_g,rush_att,rush_yds,rush_yds_per_att,rush_td,rush_yds_per_g,scrim_att,yds_from_scrimmage,scrim_yds_per_att,scrim_td,awards,Year
Kelly Akharaiyi,kelly-akharaiyi-1,/cfb/players/kelly-akharaiyi-1.html,UTEP,CUSA,12,21,275,13.1,1,22.9,1,-6,-6.0,0,-0.5,22,269,12.2,1,,2022
Devin Mockobee,devin-mockobee-1,/cfb/players/devin-mockobee-1.html,Purdue,Big Ten,13,32,274,8.6,0,21.1,195,968,5.0,9,74.5,227,1242,5.5,9,,2022
Josh Henderson,josh-henderson-2,/cfb/players/josh-henderson-2.html,Indiana,Big Ten,12,24,274,11.4,4,22.8,90,398,4.4,4,33.2,114,672,5.9,8,,2022
Harrison Wallace III,harrison-wallace-iii-1,/cfb/players/harrison-wallace-iii-1.html,Penn State,Big Ten,13,19,273,14.4,1,21.0,0,0,,0,0.0,19,273,14.4,1,,2022
Joshua Simon,joshua-simon-1,/cfb/players/joshua-simon-1.html,Western Kentucky,CUSA,14,20,273,13.7,7,19.5,0,0,,0,0.0,20,273,13.7,7,,2022
Javen Banks,javen-banks-1,/cfb/players/javen-banks-1.html,Texas State,Sun Belt,9,19,271,14.3,4,30.1,0,0,,0,0.0,19,271,14.3,4,,2022
Raheim Sanders,raheim-sanders-1,/cfb/players/raheim-sanders-1.html,Arkansas,SEC,13,28,271,9.7,2,20.8,222,1443,6.5,10,111.0,250,1714,6.9,12,,2022
Julian Ortega-Jones,julian-ortega-jones-2,/cfb/players/julian-ortega-jones-2.html,Texas State,Sun Belt,9,29,270,9.3,1,30.0,0,0,,0,0.0,29,270,9.3,1,,2022
Isaiah Alston,isaiah-alston-1,/cfb/players/isaiah-alston-1.html,Army,Ind,11,16,269,16.8,1,24.5,0,0,,0,0.0,16,269,16.8,1,,2022
Kyren Lacy,kyren-lacy-1,/cfb/players/kyren-lacy-1.html,LSU,SEC,14,24,268,11.2,0,19.1,0,0,,0,0.0,24,268,11.2,0,,2022
Lawrance Toafili,lawrance-toafili-1,/cfb/players/lawrance-toafili-1.html,Florida State,ACC,13,24,268,11.2,1,20.6,93,457,4.9,5,35.2,117,725,6.2,6,,2022
Austin Jones,austin-jones-6,/cfb/players/austin-jones-6.html,USC,Pac-12,14,25,267,10.7,1,19.1,135,705,5.2,5,50.4,160,972,6.1,6,,2022
Devin Culp,devin-culp-1,/cfb/players/devin-culp-1.html,Washington,Pac-12,13,29,266,9.2,1,20.5,1,2,2.0,0,0.2,30,268,8.9,1,,2022
Jayden Umbarger,jayden-umbarger-1,/cfb/players/jayden-umbarger-1.html,Navy,American,12,16,265,16.6,2,22.1,4,12,3.0,0,1.0,20,277,13.9,2,,2022
Dean Patterson,dean-patterson-1,/cfb/players/dean-patterson-1.html,Florida International,CUSA,12,17,264,15.5,0,22.0,3,15,5.0,0,1.3,20,279,14.0,0,,2022
Will Kacmarek,will-kacmarek-1,/cfb/players/will-kacmarek-1.html,Ohio,MAC,14,20,264,13.2,0,18.9,1,-1,-1.0,0,-0.1,21,263,12.5,0,,2022
Taylor Thompson,taylor-thompson-3,/cfb/players/taylor-thompson-3.html,Charlotte,CUSA,12,14,263,18.8,0,21.9,0,0,,0,0.0,14,263,18.8,0,,2022
Edward Saydee,edward-saydee-1,/cfb/players/edward-saydee-1.html,Temple,American,12,36,262,7.3,0,21.8,149,639,4.3,6,53.3,185,901,4.9,6,,2022
Samario Rudolph,samario-rudolph-1,/cfb/players/samario-rudolph-1.html,UAB,CUSA,13,14,262,18.7,2,20.2,0,0,,0,0.0,14,262,18.7,2,,2022
Jack Bradley,jack-bradley-1,/cfb/players/jack-bradley-1.html,Rice,CUSA,13,28,260,9.3,2,20.0,0,0,,0,0.0,28,260,9.3,2,,2022
Eric McAlister,eric-mcalister-1,/cfb/players/eric-mcalister-1.html,Boise State,MWC,13,11,259,23.5,4,19.9,0,0,,0,0.0,11,259,23.5,4,,2022
Tony Johnson,tony-johnson-10,/cfb/players/tony-johnson-10.html,Florida Atlantic,CUSA,12,23,258,11.2,3,21.5,1,6,6.0,0,0.5,24,264,11.0,3,,2022
George Takacs,george-takacs-1,/cfb/players/george-takacs-1.html,Boston College,ACC,9,26,256,9.8,1,28.4,0,0,,0,0.0,26,256,9.8,1,,2022
Nick Gallo,nick-gallo-2,/cfb/players/nick-gallo-2.html,Virginia Tech,ACC,11,30,256,8.5,0,23.3,0,0,,0,0.0,30,256,8.5,0,,2022
Tyjae Spears,tyjae-spears-1,/cfb/players/tyjae-spears-1.html,Tulane,American,14,22,256,11.6,2,18.3,229,1581,6.9,19,112.9,251,1837,7.3,21,,2022
Ben Sims,ben-sims-1,/cfb/players/ben-sims-1.html,Baylor,Big 12,12,31,255,8.2,3,21.3,1,1,1.0,1,0.1,32,256,8.0,4,,2022
Da'Wain Lofton,dawain-lofton-1,/cfb/players/dawain-lofton-1.html,Virginia Tech,ACC,11,22,254,11.5,2,23.1,1,-3,-3.0,0,-0.3,23,251,10.9,2,,2022
Keaton Mitchell,keaton-mitchell-1,/cfb/players/keaton-mitchell-1.html,East Carolina,American,12,27,252,9.3,1,21.0,201,1452,7.2,14,121.0,228,1704,7.5,15,,2022
Shameen Jones,shameen-jones-1,/cfb/players/shameen-jones-1.html,Rutgers,Big Ten,12,16,252,15.8,2,21.0,0,0,,0,0.0,16,252,15.8,2,,2022
Justin Joly,justin-joly-1,/cfb/players/justin-joly-1.html,Connecticut,Ind,12,18,250,13.9,2,20.8,1,12,12.0,0,1.0,19,262,13.8,2,,2022
Sean Tucker,sean-tucker-2,/cfb/players/sean-tucker-2.html,Syracuse,ACC,12,36,248,6.9,2,20.7,206,1060,5.1,11,88.3,242,1308,5.4,13,,2022
Ta'Zhawn Henry,tazhawn-henry-1,/cfb/players/tazhawn-henry-1.html,Houston,American,9,21,246,11.7,1,27.3,88,359,4.1,3,39.9,109,605,5.6,4,,2022
Jared Wiley,jared-wiley-1,/cfb/players/jared-wiley-1.html,Texas Christian,Big 12,15,24,245,10.2,4,16.3,0,0,,0,0.0,24,245,10.2,4,,2022
Lincoln Victor,lincoln-victor-1,/cfb/players/lincoln-victor-1.html,Washington State,Pac-12,13,26,245,9.4,0,18.8,1,-19,-19.0,0,-1.5,27,226,8.4,0,,2022
Spencer Curtis,spencer-curtis-1,/cfb/players/spencer-curtis-1.html,Nevada,MWC,12,18,245,13.6,1,20.4,0,0,,0,0.0,18,245,13.6,1,,2022
Daejon Reynolds,daejon-reynolds-1,/cfb/players/daejon-reynolds-1.html,Florida,SEC,8,11,244,22.2,2,30.5,0,0,,0,0.0,11,244,22.2,2,,2022
DeShawn Hanika,deshawn-hanika-1,/cfb/players/deshawn-hanika-1.html,Iowa State,Big 12,12,17,244,14.4,4,20.3,0,0,,0,0.0,17,244,14.4,4,,2022
Roderick Daniels Jr.,roderick-daniels-jr-1,/cfb/players/roderick-daniels-jr-1.html,SMU,American,12,22,243,11.0,3,20.3,16,102,6.4,1,8.5,38,345,9.1,4,,2022
Josiah Miamen,josiah-miamen-1,/cfb/players/josiah-miamen-1.html,Florida International,CUSA,12,27,242,9.0,1,20.2,0,0,,0,0.0,27,242,9.0,1,,2022
Mark Walker,mark-walker-5,/cfb/players/mark-walker-5.html,Navy,American,12,13,242,18.6,1,20.2,0,0,,0,0.0,13,242,18.6,1,,2022
Will Shipley,will-shipley-1,/cfb/players/will-shipley-1.html,Clemson,ACC,14,38,242,6.4,0,17.3,210,1182,5.6,15,84.4,248,1424,5.7,15,,2022
Patrick Garwo,patrick-garwo-1,/cfb/players/patrick-garwo-1.html,Boston College,ACC,12,29,241,8.3,0,20.1,132,402,3.0,3,33.5,161,643,4.0,3,,2022
Princeton Fant,princeton-fant-1,/cfb/players/princeton-fant-1.html,Tennessee,SEC,13,22,241,11.0,3,18.5,6,17,2.8,5,1.3,28,258,9.2,8,,2022
Chase Brown,chase-brown-3,/cfb/players/chase-brown-3.html,Illinois,Big Ten,12,27,240,8.9,3,20.0,328,1643,5.0,10,136.9,355,1883,5.3,13,,2022
Chritauskie Dove,chritauskie-dove-1,/cfb/players/chritauskie-dove-1.html,Missouri,SEC,13,16,240,15.0,1,18.5,1,-4,-4.0,0,-0.3,17,236,13.9,1,,2022
Travis Vokolek,travis-vokolek-1,/cfb/players/travis-vokolek-1.html,Nebraska,Big Ten,10,20,240,12.0,2,24.0,0,0,,0,0.0,20,240,12.0,2,,2022
Xavier Restrepo,xavier-restrepo-1,/cfb/players/xavier-restrepo-1.html,Miami (FL),ACC,7,21,240,11.4,2,34.3,0,0,,0,0.0,21,240,11.4,2,,2022
Daniel Barker,daniel-barker-1,/cfb/players/daniel-barker-1.html,Michigan State,Big Ten,12,21,239,11.4,2,19.9,2,1,0.5,0,0.1,23,240,10.4,2,,2022
Gavin Blackwell,gavin-blackwell-1,/cfb/players/gavin-blackwell-1.html,North Carolina,ACC,13,18,239,13.3,1,18.4,0,0,,0,0.0,18,239,13.3,1,,2022
Johnnie Lang,johnnie-lang-1,/cfb/players/johnnie-lang-1.html,Arkansas State,Sun Belt,12,24,238,9.9,3,19.8,119,419,3.5,3,34.9,143,657,4.6,6,,2022
Quincy Skinner Jr.,quincy-skinner-jr-1,/cfb/players/quincy-skinner-jr-1.html,Vanderbilt,SEC,9,17,238,14.0,2,26.4,0,0,,0,0.0,17,238,14.0,2,,2022
Sean Atkins,sean-atkins-1,/cfb/players/sean-atkins-1.html,South Florida,American,11,19,238,12.5,3,21.6,2,9,4.5,0,0.8,21,247,11.8,3,,2022
Andison Coby,andison-coby-1,/cfb/players/andison-coby-1.html,Indiana,Big Ten,12,18,237,13.2,1,19.8,0,0,,0,0.0,18,237,13.2,1,,2022
Christian Trahan,christian-trahan-1,/cfb/players/christian-trahan-1.html,Houston,American,13,23,237,10.3,3,18.2,0,0,,0,0.0,23,237,10.3,3,,2022
Donny Navarro III,donny-navarro-iii-1,/cfb/players/donny-navarro-iii-1.html,Northwestern,Big Ten,12,31,237,7.6,2,19.8,0,0,,0,0.0,31,237,7.6,2,,2022
Keegan Jones,keegan-jones-1,/cfb/players/keegan-jones-1.html,UCLA,Pac-12,12,21,237,11.3,3,19.8,73,320,4.4,2,26.7,94,557,5.9,5,,2022
Dea Dea McDougle,dea-dea-mcdougle-1,/cfb/players/dea-dea-mcdougle-1.html,Tulane,American,10,23,236,10.3,1,23.6,7,43,6.1,1,4.3,30,279,9.3,2,,2022
Michael Jackson III,michael-jackson-iii-1,/cfb/players/michael-jackson-iii-1.html,USC,Pac-12,8,17,236,13.9,4,29.5,2,72,36.0,0,9.0,19,308,16.2,4,,2022
Colston Loveland,colston-loveland-1,/cfb/players/colston-loveland-1.html,Michigan,Big Ten,14,16,235,14.7,2,16.8,1,-8,-8.0,0,-0.6,17,227,13.4,2,,2022
Leyton Smithson,leyton-smithson-1,/cfb/players/leyton-smithson-1.html,Washington State,Pac-12,13,30,235,7.8,1,18.1,1,3,3.0,1,0.2,31,238,7.7,2,,2022
Rontavious Groves,rontavious-groves-1,/cfb/players/rontavious-groves-1.html,Texas State,Sun Belt,10,23,235,10.2,1,23.5,0,0,,0,0.0,23,235,10.2,1,,2022
Joe Griffin,joe-griffin-3,/cfb/players/joe-griffin-3.html,Boston College,ACC,10,18,234,13.0,5,23.4,0,0,,0,0.0,18,234,13.0,5,,2022
Donovan Green,donovan-green-1,/cfb/players/donovan-green-1.html,Texas A&M,SEC,10,22,233,10.6,2,23.3,0,0,,0,0.0,22,233,10.6,2,,2022
Dontay Demus,dontay-demus-1,/cfb/players/dontay-demus-1.html,Maryland,Big Ten,12,22,233,10.6,1,19.4,0,0,,0,0.0,22,233,10.6,1,,2022
Mark Redman,mark-redman-1,/cfb/players/mark-redman-1.html,San Diego State,MWC,13,21,233,11.1,2,17.9,0,0,,0,0.0,21,233,11.1,2,,2022
Jaheim Bell,jaheim-bell-1,/cfb/players/jaheim-bell-1.html,South Carolina,SEC,12,25,231,9.2,2,19.3,73,261,3.6,3,21.8,98,492,5.0,5,,2022
Monroe Young,monroe-young-1,/cfb/players/monroe-young-1.html,California,Pac-12,12,23,231,10.0,3,19.3,0,0,,0,0.0,23,231,10.0,3,,2022
TJ Jones,tj-jones-7,/cfb/players/tj-jones-7.html,UAB,CUSA,13,29,231,8.0,1,17.8,2,31,15.5,0,2.4,31,262,8.5,1,,2022
Amir Abdur-Rahman,amir-abdur-rahman-1,/cfb/players/amir-abdur-rahman-1.html,Ball State,MAC,12,23,229,10.0,1,19.1,0,0,,0,0.0,23,229,10.0,1,,2022
Eric Gray,eric-gray-2,/cfb/players/eric-gray-2.html,Oklahoma,Big 12,12,33,229,6.9,0,19.1,213,1366,6.4,11,113.8,246,1595,6.5,11,,2022
Lincoln Pare,lincoln-pare-1,/cfb/players/lincoln-pare-1.html,Texas State,Sun Belt,12,29,229,7.9,1,19.1,172,772,4.5,5,64.3,201,1001,5.0,6,,2022
Isaiah Hamilton,isaiah-hamilton-2,/cfb/players/isaiah-hamilton-2.html,San Jose State,MWC,8,11,228,20.7,2,28.5,1,11,11.0,0,1.4,12,239,19.9,2,,2022
Damarcus Thomas,damarcus-thomas-2,/cfb/players/damarcus-thomas-2.html,South Alabama,Sun Belt,12,24,227,9.5,3,18.9,1,0,0.0,0,0.0,25,227,9.1,3,,2022
Dominick Blaylock,dominick-blaylock-1,/cfb/players/dominick-blaylock-1.html,Georgia,SEC,15,15,227,15.1,1,15.1,0,0,,0,0.0,15,227,15.1,1,,2022
Braylon McReynolds,braylon-mcreynolds-1,/cfb/players/braylon-mcreynolds-1.html,South Alabama,Sun Belt,11,21,226,10.8,1,20.5,59,326,5.5,0,29.6,80,552,6.9,1,,2022
Michael Ezeike,michael-ezeike-1,/cfb/players/michael-ezeike-1.html,UCLA,Pac-12,12,20,226,11.3,4,18.8,0,0,,0,0.0,20,226,11.3,4,,2022
Sieh Bangura,sieh-bangura-1,/cfb/players/sieh-bangura-1.html,Ohio,MAC,12,27,226,8.4,2,18.8,222,1078,4.9,13,89.8,249,1304,5.2,15,,2022
Talik Keaton,talik-keaton-1,/cfb/players/talik-keaton-1.html,Marshall,Sun Belt,9,24,226,9.4,0,25.1,2,32,16.0,0,3.6,26,258,9.9,0,,2022
Jordan Bly,jordan-bly-1,/cfb/players/jordan-bly-1.html,Old Dominion,Sun Belt,11,22,225,10.2,0,20.5,1,-5,-5.0,0,-0.5,23,220,9.6,0,,2022
Malik Rutherford,malik-rutherford-1,/cfb/players/malik-rutherford-1.html,Georgia Tech,ACC,12,23,225,9.8,0,18.8,1,4,4.0,0,0.3,24,229,9.5,0,,2022
Roc Taylor,roc-taylor-1,/cfb/players/roc-taylor-1.html,Memphis,American,11,20,225,11.3,1,20.5,1,5,5.0,0,0.5,21,230,11.0,1,,2022
Wayne Taulapapa,wayne-taulapapa-1,/cfb/players/wayne-taulapapa-1.html,Washington,Pac-12,13,24,225,9.4,1,17.3,140,887,6.3,11,68.2,164,1112,6.8,12,,2022
D.J. Matthews,dj-matthews-1,/cfb/players/dj-matthews-1.html,Indiana,Big Ten,9,23,224,9.7,2,24.9,4,0,0.0,0,0.0,27,224,8.3,2,,2022
Jared Casey,jared-casey-2,/cfb/players/jared-casey-2.html,Kansas,Big 12,13,18,224,12.4,4,17.2,0,0,,0,0.0,18,224,12.4,4,,2022
Jarquez Hunter,jarquez-hunter-1,/cfb/players/jarquez-hunter-1.html,Auburn,SEC,12,17,224,13.2,2,18.7,104,668,6.4,7,55.7,121,892,7.4,9,,2022
Gunnar Henderson,gunnar-henderson-1,/cfb/players/gunnar-henderson-1.html,Texas Christian,Big 12,15,11,223,20.3,2,14.9,0,0,,0,0.0,11,223,20.3,2,,2022
John Copenhaver,john-copenhaver-1,/cfb/players/john-copenhaver-1.html,North Carolina,ACC,13,15,222,14.8,0,17.1,0,4,,0,0.3,15,226,15.1,0,,2022
Shadrick Byrd,shadrick-byrd-1,/cfb/players/shadrick-byrd-1.html,Charlotte,CUSA,12,21,222,10.6,1,18.5,149,620,4.2,4,51.7,170,842,5.0,5,,2022
CJ Yarbrough,cj-yarbrough-2,/cfb/players/cj-yarbrough-2.html,Liberty,Ind,11,16,221,13.8,2,20.1,0,0,,0,0.0,16,221,13.8,2,,2022
Davis Koetter,davis-koetter-1,/cfb/players/davis-koetter-1.html,Boise State,MWC,12,14,221,15.8,1,18.4,1,-6,-6.0,0,-0.5,15,215,14.3,1,,2022
Drew Painter,drew-painter-1,/cfb/players/drew-painter-1.html,James Madison,Sun Belt,11,19,221,11.6,2,20.1,0,1,,0,0.1,19,222,11.7,2,,2022
Vincent Terrell II,vincent-terrell-ii-1,/cfb/players/vincent-terrell-ii-1.html,Navy,American,12,9,221,24.6,2,18.4,72,238,3.3,2,19.8,81,459,5.7,4,,2022
Dominic Richardson,dominic-richardson-1,/cfb/players/dominic-richardson-1.html,Oklahoma State,Big 12,9,22,220,10.0,0,24.4,149,543,3.6,8,60.3,171,763,4.5,8,,2022
Isaiah Bond,isaiah-bond-1,/cfb/players/isaiah-bond-1.html,Alabama,SEC,13,17,220,12.9,1,16.9,0,0,,0,0.0,17,220,12.9,1,,2022
Jordan Dingle,jordan-dingle-1,/cfb/players/jordan-dingle-1.html,Kentucky,SEC,13,20,220,11.0,3,16.9,0,0,,0,0.0,20,220,11.0,3,,2022
Tykee Ogle-Kellogg,tykee-ogle-kellogg-1,/cfb/players/tykee-ogle-kellogg-1.html,UTSA,CUSA,9,13,220,16.9,2,24.4,0,0,,0,0.0,13,220,16.9,2,,2022
Frank Gore Jr.,frank-gore-jr-1,/cfb/players/frank-gore-jr-1.html,Southern Mississippi,Sun Belt,13,19,219,11.5,0,16.8,228,1382,6.1,9,106.3,247,1601,6.5,9,,2022
Keilan Robinson,keilan-robinson-1,/cfb/players/keilan-robinson-1.html,Texas,Big 12,13,20,219,11.0,3,16.8,25,86,3.4,0,6.6,45,305,6.8,3,,2022
Harold Fannin Jr.,harold-fannin-jr-1,/cfb/players/harold-fannin-jr-1.html,Bowling Green,MAC,12,19,218,11.5,1,18.2,10,53,5.3,4,4.4,29,271,9.3,5,,2022
Nick Mardner,nick-mardner-1,/cfb/players/nick-mardner-1.html,Cincinnati,American,12,19,218,11.5,3,18.2,1,3,3.0,0,0.3,20,221,11.1,3,,2022
Zae Baines,zae-baines-1,/cfb/players/zae-baines-1.html,Temple,American,10,18,218,12.1,2,21.8,4,19,4.8,0,1.9,22,237,10.8,2,,2022
Jalen White,jalen-white-1,/cfb/players/jalen-white-1.html,Georgia Southern,Sun Belt,11,22,217,9.9,1,19.7,162,914,5.6,10,83.1,184,1131,6.1,11,,2022
Michael Redding III,michael-redding-iii-1,/cfb/players/michael-redding-iii-1.html,Miami (FL),ACC,8,15,217,14.5,1,27.1,0,0,,0,0.0,15,217,14.5,1,,2022
Shedrick Jackson,shedrick-jackson-1,/cfb/players/shedrick-jackson-1.html,Auburn,SEC,12,16,217,13.6,0,18.1,1,12,12.0,0,1.0,17,229,13.5,0,,2022
Dominick Mazotti,dominick-mazotti-1,/cfb/players/dominick-mazotti-1.html,San Jose State,MWC,7,21,216,10.3,3,30.9,0,0,,0,0.0,21,216,10.3,3,,2022
Braden Smith,braden-smith-4,/cfb/players/braden-smith-4.html,Louisville,ACC,13,21,215,10.2,1,16.5,0,6,,0,0.5,21,221,10.5,1,,2022
R.J. Harvey,rj-harvey-1,/cfb/players/rj-harvey-1.html,UCF,American,13,22,215,9.8,0,16.5,118,796,6.7,5,61.2,140,1011,7.2,5,,2022
Chris Autman-Bell,chris-autman-bell-1,/cfb/players/chris-autman-bell-1.html,Minnesota,Big Ten,3,11,214,19.5,1,71.3,0,0,,0,0.0,11,214,19.5,1,,2022
Riley Smith,riley-smith-2,/cfb/players/riley-smith-2.html,Boise State,MWC,11,25,214,8.6,1,19.5,0,0,,0,0.0,25,214,8.6,1,,2022
Jordan Houston,jordan-houston-1,/cfb/players/jordan-houston-1.html,North Carolina State,ACC,12,25,213,8.5,1,17.8,136,544,4.0,0,45.3,161,757,4.7,1,,2022
La'Damian Webb,ladamian-webb-1,/cfb/players/ladamian-webb-1.html,South Alabama,Sun Belt,12,21,213,10.1,2,17.8,210,1067,5.1,13,88.9,231,1280,5.5,15,,2022
Bryce Childress,bryce-childress-2,/cfb/players/bryce-childress-2.html,New Mexico State,Ind,12,17,212,12.5,1,17.7,1,5,5.0,0,0.4,18,217,12.1,1,,2022
Bryce Kirtz,bryce-kirtz-1,/cfb/players/bryce-kirtz-1.html,Northwestern,Big Ten,12,19,212,11.2,0,17.7,1,3,3.0,0,0.3,20,215,10.8,0,,2022
Logan Diggs,logan-diggs-1,/cfb/players/logan-diggs-1.html,Notre Dame,Ind,12,10,211,21.1,2,17.6,165,822,5.0,4,68.5,175,1033,5.9,6,,2022
Marcus Rogers,marcus-rogers-3,/cfb/players/marcus-rogers-3.html,Troy,Sun Belt,7,14,211,15.1,0,30.1,0,0,,0,0.0,14,211,15.1,0,,2022
Austin Stogner,austin-stogner-1,/cfb/players/austin-stogner-1.html,South Carolina,SEC,12,20,210,10.5,1,17.5,0,0,,0,0.0,20,210,10.5,1,,2022
Maliq Carr,maliq-carr-1,/cfb/players/maliq-carr-1.html,Michigan State,Big Ten,12,16,209,13.1,2,17.4,0,0,,0,0.0,16,209,13.1,2,,2022
Senika McKie,senika-mckie-1,/cfb/players/senika-mckie-1.html,Nevada-Las Vegas,MWC,10,17,209,12.3,1,20.9,0,0,,0,0.0,17,209,12.3,1,,2022
Ay'Juan Marshall,ayjuan-marshall-1,/cfb/players/ayjuan-marshall-1.html,Army,Ind,9,6,208,34.7,2,23.1,24,256,10.7,1,28.4,30,464,15.5,3,,2022
Dae'Quan Wright,daequan-wright-1,/cfb/players/daequan-wright-1.html,Virginia Tech,ACC,7,19,208,10.9,0,29.7,0,0,,0,0.0,19,208,10.9,0,,2022
John Samuel Shenker,john-samuel-shenker-1,/cfb/players/john-samuel-shenker-1.html,Auburn,SEC,12,20,208,10.4,1,17.3,2,-3,-1.5,0,-0.3,22,205,9.3,1,,2022
Josh Kelly,josh-kelly-2,/cfb/players/josh-kelly-2.html,Fresno State,MWC,6,12,207,17.3,0,34.5,0,0,,0,0.0,12,207,17.3,0,,2022
Keleki Latu,keleki-latu-1,/cfb/players/keleki-latu-1.html,California,Pac-12,12,18,207,11.5,1,17.3,0,0,,0,0.0,18,207,11.5,1,,2022
Kenan Christon,kenan-christon-1,/cfb/players/kenan-christon-1.html,San Diego State,MWC,13,9,207,23.0,2,15.9,71,261,3.7,1,20.1,80,468,5.9,3,,2022
Ron Cook Jr.,ron-cook-jr-1,/cfb/players/ron-cook-jr-1.html,Buffalo,MAC,10,16,207,12.9,0,20.7,139,600,4.3,4,60.0,155,807,5.2,4,,2022
Andreas Paaske,andreas-paaske-1,/cfb/players/andreas-paaske-1.html,Eastern Michigan,MAC,13,10,206,20.6,2,15.8,0,0,,0,0.0,10,206,20.6,2,,2022
Brant Kuithe,brant-kuithe-1,/cfb/players/brant-kuithe-1.html,Utah,Pac-12,4,19,206,10.8,3,51.5,0,0,,0,0.0,19,206,10.8,3,,2022
Malik McClain,malik-mcclain-1,/cfb/players/malik-mcclain-1.html,Florida State,ACC,13,17,206,12.1,3,15.8,1,6,6.0,0,0.5,18,212,11.8,3,,2022
Casey Filkins,casey-filkins-1,/cfb/players/casey-filkins-1.html,Stanford,Pac-12,7,17,205,12.1,1,29.3,122,478,3.9,4,68.3,139,683,4.9,5,,2022
Jake Bailey,jake-bailey-2,/cfb/players/jake-bailey-2.html,SMU,American,4,12,205,17.1,1,51.3,0,0,,0,0.0,12,205,17.1,1,,2022
Reese Smith,reese-smith-1,/cfb/players/reese-smith-1.html,West Virginia,Big 12,12,19,205,10.8,1,17.1,0,0,,0,0.0,19,205,10.8,1,,2022
Charles Ross,charles-ross-2,/cfb/players/charles-ross-2.html,San Jose State,MWC,6,14,204,14.6,1,34.0,0,0,,0,0.0,14,204,14.6,1,,2022
Dior Scott,dior-scott-1,/cfb/players/dior-scott-1.html,Hawaii,MWC,10,25,204,8.2,0,20.4,2,-5,-2.5,0,-0.5,27,199,7.4,0,,2022
Lemeke Brockington,lemeke-brockington-1,/cfb/players/lemeke-brockington-1.html,Minnesota,Big Ten,13,11,203,18.5,1,15.6,0,0,,0,0.0,11,203,18.5,1,,2022
Trebor Pena,trebor-pena-1,/cfb/players/trebor-pena-1.html,Syracuse,ACC,11,22,203,9.2,0,18.5,2,8,4.0,0,0.7,24,211,8.8,0,,2022
Trent Thompson,trent-thompson-2,/cfb/players/trent-thompson-2.html,UTEP,CUSA,12,9,203,22.6,2,16.9,0,13,,0,1.1,9,216,24.0,2,,2022
Shane Calhoun,shane-calhoun-1,/cfb/players/shane-calhoun-1.html,East Carolina,American,11,25,202,8.1,2,18.4,0,0,,0,0.0,25,202,8.1,2,,2022
Travis Dye,travis-dye-1,/cfb/players/travis-dye-1.html,USC,Pac-12,10,21,202,9.6,0,20.2,145,884,6.1,9,88.4,166,1086,6.5,9,,2022
Casey Cain,casey-cain-1,/cfb/players/casey-cain-1.html,Texas,Big 12,13,8,201,25.1,0,15.5,0,0,,0,0.0,8,201,25.1,0,,2022
Courtney Jackson,courtney-jackson-2,/cfb/players/courtney-jackson-2.html,Syracuse,ACC,12,15,201,13.4,1,16.8,2,-2,-1.0,0,-0.2,17,199,11.7,1,,2022
Chris Long,chris-long-3,/cfb/players/chris-long-3.html,Rutgers,Big Ten,12,15,200,13.3,1,16.7,1,7,7.0,0,0.6,16,207,12.9,1,,2022
Donovan Edwards,donovan-edwards-1,/cfb/players/donovan-edwards-1.html,Michigan,Big Ten,11,18,200,11.1,2,18.2,140,991,7.1,7,90.1,158,1191,7.5,9,,2022
Jack Bech,jack-bech-1,/cfb/players/jack-bech-1.html,LSU,SEC,12,16,200,12.5,1,16.7,0,0,,0,0.0,16,200,12.5,1,,2022
AJ Barner,aj-barner-1,/cfb/players/aj-barner-1.html,Indiana,Big Ten,10,28,199,7.1,3,19.9,0,0,,0,0.0,28,199,7.1,3,,2022
Keyshawn Smith,keyshawn-smith-1,/cfb/players/keyshawn-smith-1.html,Miami (FL),ACC,8,13,199,15.3,2,24.9,3,14,4.7,0,1.8,16,213,13.3,2,,2022
Arian Smith,arian-smith-1,/cfb/players/arian-smith-1.html,Georgia,SEC,11,7,198,28.3,1,18.0,0,0,,0,0.0,7,198,28.3,1,,2022
Caleb McMillan,caleb-mcmillan-1,/cfb/players/caleb-mcmillan-1.html,Marshall,Sun Belt,10,13,198,15.2,1,19.8,1,4,4.0,0,0.4,14,202,14.4,1,,2022
Thomas Zsiros,thomas-zsiros-1,/cfb/players/thomas-zsiros-1.html,Toledo,MAC,14,10,198,19.8,1,14.1,0,0,,1,0.0,10,198,19.8,2,,2022
Tyrone Tracy Jr.,tyrone-tracy-jr-1,/cfb/players/tyrone-tracy-jr-1.html,Purdue,Big Ten,14,28,198,7.1,0,14.1,17,138,8.1,0,9.9,45,336,7.5,0,,2022
Devon Achane,devon-achane-1,/cfb/players/devon-achane-1.html,Texas A&M,SEC,10,36,196,5.4,3,19.6,196,1102,5.6,8,110.2,232,1298,5.6,11,,2022
Beau Johnson,beau-johnson-2,/cfb/players/beau-johnson-2.html,Georgia Southern,Sun Belt,12,9,195,21.7,0,16.3,0,0,,0,0.0,9,195,21.7,0,,2022
Brannon Spector,brannon-spector-1,/cfb/players/brannon-spector-1.html,Clemson,ACC,14,15,195,13.0,2,13.9,0,0,,0,0.0,15,195,13.0,2,,2022
