Player,Player_ID,Player_Link,team_name_abbr,conf_abbr,games,rec,rec_yds,rec_yds_per_rec,rec_td,rec_yds_per_g,rush_att,rush_yds,rush_yds_per_att,rush_td,rush_yds_per_g,scrim_att,yds_from_scrimmage,scrim_yds_per_att,scrim_td,awards,Year
Horatio Fields,horatio-fields-1,/cfb/players/horatio-fields-1.html,Auburn,SEC,4,12,106,8.8,1,26.5,0,0,,0,0.0,12,106,8.8,1,,2025
Nic Anderson,nic-anderson-1,/cfb/players/nic-anderson-1.html,LSU,SEC,10,12,106,8.8,2,10.6,0,0,,0,0.0,12,106,8.8,2,,2025
Xavier Robinson,xavier-robinson-2,/cfb/players/xavier-robinson-2.html,Oklahoma,SEC,12,15,106,7.1,1,8.8,83,421,5.1,4,35.1,98,527,5.4,5,,2025
Zylan Perry,zylan-perry-1,/cfb/players/zylan-perry-1.html,Louisiana,Sun Belt,12,16,106,6.6,0,8.8,138,689,5.0,8,57.4,154,795,5.2,8,,2025
Blake Smith,blake-smith-4,/cfb/players/blake-smith-4.html,Texas State,Sun Belt,9,10,105,10.5,0,11.7,0,0,,0,0.0,10,105,10.5,0,,2025
Daylyn Upshaw,daylyn-upshaw-1,/cfb/players/daylyn-upshaw-1.html,Miami (FL),ACC,7,7,105,15.0,0,15.0,0,0,,0,0.0,7,105,15.0,0,,2025
Fluff Bothwell,fluff-bothwell-1,/cfb/players/fluff-bothwell-1.html,Mississippi State,SEC,11,14,105,7.5,0,9.5,142,677,4.8,6,61.5,156,782,5.0,6,,2025
Jevyon Ducker,jevyon-ducker-1,/cfb/players/jevyon-ducker-1.html,Temple,American,12,23,105,4.6,2,8.8,157,809,5.2,7,67.4,180,914,5.1,9,,2025
Tyson Thompson,tyson-thompson-3,/cfb/players/tyson-thompson-3.html,Rice,American,12,8,105,13.1,2,8.8,6,27,4.5,0,2.3,14,132,9.4,2,,2025
Kenyon Massey,kenyon-massey-1,/cfb/players/kenyon-massey-1.html,Massachusetts,MAC,9,17,104,6.1,0,11.6,0,0,,0,0.0,17,104,6.1,0,,2025
Ashten Emory,ashten-emory-1,/cfb/players/ashten-emory-1.html,UTEP,CUSA,12,16,103,6.4,2,8.6,119,569,4.8,4,47.4,135,672,5.0,6,,2025
Jaylan Brown,jaylan-brown-1,/cfb/players/jaylan-brown-1.html,UTEP,CUSA,9,10,103,10.3,0,11.4,0,0,,0,0.0,10,103,10.3,0,,2025
Jaylan Hornsby,jaylan-hornsby-1,/cfb/players/jaylan-hornsby-1.html,Syracuse,ACC,11,8,103,12.9,1,9.4,0,0,,0,0.0,8,103,12.9,1,,2025
Jayvan Boggs,jayvan-boggs-1,/cfb/players/jayvan-boggs-1.html,Florida State,ACC,8,9,103,11.4,1,12.9,0,0,,0,0.0,9,103,11.4,1,,2025
TJ Pride,tj-pride-1,/cfb/players/tj-pride-1.html,New Mexico State,CUSA,12,8,103,12.9,1,8.6,0,0,,0,0.0,8,103,12.9,1,,2025
Colin Weber,colin-weber-1,/cfb/players/colin-weber-1.html,Rutgers,Big Ten,12,17,102,6.0,0,8.5,0,0,,0,0.0,17,102,6.0,0,,2025
Jared Brown,jared-brown-2,/cfb/players/jared-brown-2.html,South Carolina,SEC,9,6,102,17.0,0,11.3,3,33,11.0,0,3.7,9,135,15.0,0,,2025
Malique Dieudonne,malique-dieudonne-1,/cfb/players/malique-dieudonne-1.html,Western Michigan,MAC,14,7,102,14.6,0,7.3,0,0,,0,0.0,7,102,14.6,0,,2025
Mekhi Nelson,mekhi-nelson-1,/cfb/players/mekhi-nelson-1.html,Nebraska,Big Ten,12,8,102,12.8,0,8.5,27,147,5.4,2,12.3,35,249,7.1,2,,2025
Trey Miller,trey-miller-2,/cfb/players/trey-miller-2.html,Louisiana,Sun Belt,13,13,102,7.8,0,7.8,0,0,,0,0.0,13,102,7.8,0,,2025
Bryce Anderson,bryce-anderson-3,/cfb/players/bryce-anderson-3.html,Memphis,American,13,12,101,8.4,0,7.8,0,0,,0,0.0,12,101,8.4,0,,2025
Darien Williams,darien-williams-3,/cfb/players/darien-williams-3.html,Syracuse,ACC,8,8,101,12.6,1,12.6,1,-5,-5.0,0,-0.6,9,96,10.7,1,,2025
Jackson Verdugo,jackson-verdugo-1,/cfb/players/jackson-verdugo-1.html,Florida International,CUSA,13,10,101,10.1,1,7.8,0,0,,0,0.0,10,101,10.1,1,,2025
Jer'Michael Carter,jermichael-carter-1,/cfb/players/jermichael-carter-1.html,Oklahoma,SEC,13,9,101,11.2,0,7.8,0,0,,0,0.0,9,101,11.2,0,,2025
John Rogers,john-rogers-2,/cfb/players/john-rogers-2.html,Virginia,ACC,14,9,101,11.2,1,7.2,0,0,,0,0.0,9,101,11.2,1,,2025
Kameron Shanks,kameron-shanks-1,/cfb/players/kameron-shanks-1.html,Arkansas,SEC,12,9,101,11.2,1,8.4,1,4,4.0,0,0.3,10,105,10.5,1,,2025
Chris Culliver,chris-culliver-2,/cfb/players/chris-culliver-2.html,North Carolina,ACC,6,5,100,20.0,1,16.7,0,0,,0,0.0,5,100,20.0,1,,2025
Dan Dishman,dan-dishman-1,/cfb/players/dan-dishman-1.html,UTSA,American,11,10,100,10.0,1,9.1,0,0,,0,0.0,10,100,10.0,1,,2025
Jaylon Coleman,jaylon-coleman-1,/cfb/players/jaylon-coleman-1.html,Liberty,CUSA,7,10,100,10.0,0,14.3,11,79,7.2,0,11.3,21,179,8.5,0,,2025
Rico Walker,rico-walker-1,/cfb/players/rico-walker-1.html,Purdue,Big Ten,10,9,100,11.1,0,10.0,0,0,,0,0.0,9,100,11.1,0,,2025
Audric Harris,audric-harris-1,/cfb/players/audric-harris-1.html,Washington,Big Ten,6,5,99,19.8,1,16.5,0,0,,0,0.0,5,99,19.8,1,,2025
Charlie Coenen,charlie-coenen-1,/cfb/players/charlie-coenen-1.html,Wyoming,MWC,12,5,99,19.8,1,8.3,0,0,,0,0.0,5,99,19.8,1,,2025
Dawson Johnson,dawson-johnson-1,/cfb/players/dawson-johnson-1.html,Old Dominion,Sun Belt,13,10,99,9.9,1,7.6,0,0,,0,0.0,10,99,9.9,1,,2025
DJ Murray Jr.,dj-murray-jr-1,/cfb/players/dj-murray-jr-1.html,Georgia State,Sun Belt,9,13,99,7.6,1,11.0,13,53,4.1,0,5.9,26,152,5.8,1,,2025
Dominic Knicely,dominic-knicely-1,/cfb/players/dominic-knicely-1.html,Coastal Carolina,Sun Belt,13,12,99,8.3,1,7.6,68,388,5.7,3,29.8,80,487,6.1,4,,2025
Malachi Thomas,malachi-thomas-1,/cfb/players/malachi-thomas-1.html,Purdue,Big Ten,12,11,99,9.0,2,8.3,53,243,4.6,0,20.3,64,342,5.3,2,,2025
TJ Harden,tj-harden-1,/cfb/players/tj-harden-1.html,SMU,ACC,13,19,99,5.2,1,7.6,171,787,4.6,9,60.5,190,886,4.7,10,,2025
Ajay Allen,ajay-allen-1,/cfb/players/ajay-allen-1.html,Tulsa,American,12,10,98,9.8,0,8.2,97,495,5.1,5,41.3,107,593,5.5,5,,2025
Noah Whittington,noah-whittington-1,/cfb/players/noah-whittington-1.html,Oregon,Big Ten,13,19,98,5.2,1,7.5,129,829,6.4,6,63.8,148,927,6.3,7,,2025
Rico Scott,rico-scott-1,/cfb/players/rico-scott-1.html,Alabama,SEC,15,11,98,8.9,2,6.5,0,0,,0,0.0,11,98,8.9,2,,2025
Shanard Clower,shanard-clower-1,/cfb/players/shanard-clower-1.html,North Carolina,ACC,9,12,98,8.2,0,10.9,1,12,12.0,0,1.3,13,110,8.5,0,,2025
Brandon Frazier,brandon-frazier-2,/cfb/players/brandon-frazier-2.html,Auburn,SEC,11,13,97,7.5,0,8.8,0,0,,0,0.0,13,97,7.5,0,,2025
Cody Hagen,cody-hagen-1,/cfb/players/cody-hagen-1.html,BYU,Big 12,13,12,97,8.1,0,7.5,9,93,10.3,2,7.2,21,190,9.0,2,,2025
Derrick Eley,derrick-eley-1,/cfb/players/derrick-eley-1.html,Charlotte,American,11,5,97,19.4,1,8.8,2,16,8.0,0,1.5,7,113,16.1,1,,2025
DeShawn Hanika,deshawn-hanika-1,/cfb/players/deshawn-hanika-1.html,Kansas,Big 12,5,10,97,9.7,3,19.4,0,0,,0,0.0,10,97,9.7,3,,2025
Kamari Moulton,kamari-moulton-1,/cfb/players/kamari-moulton-1.html,Iowa,Big Ten,11,16,97,6.1,0,8.8,170,878,5.2,5,79.8,186,975,5.2,5,,2025
Telly Johnson Jr.,telly-johnson-jr-1,/cfb/players/telly-johnson-jr-1.html,Northern Illinois,MAC,12,16,97,6.1,0,8.1,124,712,5.7,4,59.3,140,809,5.8,4,,2025
Cameron Harpole,cameron-harpole-1,/cfb/players/cameron-harpole-1.html,Arizona State,Big 12,13,13,96,7.4,1,7.4,0,0,,0,0.0,13,96,7.4,1,,2025
CJ Donaldson,cj-donaldson-1,/cfb/players/cj-donaldson-1.html,Ohio State,Big Ten,13,15,96,6.4,1,7.4,96,361,3.8,10,27.8,111,457,4.1,11,,2025
Jaden Bray,jaden-bray-1,/cfb/players/jaden-bray-1.html,West Virginia,Big 12,2,7,95,13.6,0,47.5,0,0,,0,0.0,7,95,13.6,0,,2025
Jaxxon Warren,jaxxon-warren-1,/cfb/players/jaxxon-warren-1.html,Colorado State,MWC,2,7,95,13.6,1,47.5,0,0,,0,0.0,7,95,13.6,1,,2025
Robert Briggs,robert-briggs-1,/cfb/players/robert-briggs-1.html,Southern Mississippi,Sun Belt,11,13,95,7.3,1,8.6,62,304,4.9,1,27.6,75,399,5.3,2,,2025
George Burhenn,george-burhenn-1,/cfb/players/george-burhenn-1.html,Purdue,Big Ten,4,9,94,10.4,0,23.5,0,0,,0,0.0,9,94,10.4,0,,2025
Landon Morris,landon-morris-1,/cfb/players/landon-morris-1.html,California,ACC,12,7,94,13.4,2,7.8,0,0,,0,0.0,7,94,13.4,2,,2025
Rickey Hunt,rickey-hunt-1,/cfb/players/rickey-hunt-1.html,Middle Tennessee State,CUSA,11,13,94,7.2,0,8.5,34,111,3.3,1,10.1,47,205,4.4,1,,2025
Titus Lyons,titus-lyons-1,/cfb/players/titus-lyons-1.html,Texas State,Sun Belt,13,12,94,7.8,3,7.2,0,0,,0,0.0,12,94,7.8,3,,2025
Bryson Washington,bryson-washington-3,/cfb/players/bryson-washington-3.html,Baylor,Big 12,12,18,93,5.2,1,7.8,154,788,5.1,6,65.7,172,881,5.1,7,,2025
Christian Berry,christian-berry-1,/cfb/players/christian-berry-1.html,Kent State,MAC,12,6,93,15.5,0,7.8,0,0,,0,0.0,6,93,15.5,0,,2025
Gideon Davidson,gideon-davidson-1,/cfb/players/gideon-davidson-1.html,Clemson,ACC,13,11,93,8.5,0,7.2,60,260,4.3,0,20.0,71,353,5.0,0,,2025
Javin Gordon,javin-gordon-1,/cfb/players/javin-gordon-1.html,Tulane,American,14,13,93,7.2,1,6.6,128,516,4.0,5,36.9,141,609,4.3,6,,2025
Juelz Goff,juelz-goff-1,/cfb/players/juelz-goff-1.html,Pitt,ACC,12,12,93,7.8,0,7.8,69,270,3.9,5,22.5,81,363,4.5,5,,2025
Micah Gilbert,micah-gilbert-1,/cfb/players/micah-gilbert-1.html,Notre Dame,Ind,10,9,93,10.3,1,9.3,0,0,,0,0.0,9,93,10.3,1,,2025
Mylan Graham,mylan-graham-1,/cfb/players/mylan-graham-1.html,Ohio State,Big Ten,9,6,93,15.5,0,10.3,0,0,,0,0.0,6,93,15.5,0,,2025
Payton Matthews,payton-matthews-1,/cfb/players/payton-matthews-1.html,Rice,American,10,4,93,23.3,0,9.3,0,0,,0,0.0,4,93,23.3,0,,2025
Cam Abshire,cam-abshire-1,/cfb/players/cam-abshire-1.html,Oklahoma State,Big 12,12,10,92,9.2,0,7.7,0,0,,0,0.0,10,92,9.2,0,,2025
Creed Whittemore,creed-whittemore-1,/cfb/players/creed-whittemore-1.html,Utah,Big 12,9,12,92,7.7,1,10.2,0,0,,0,0.0,12,92,7.7,1,,2025
Evan Svoboda,evan-svoboda-1,/cfb/players/evan-svoboda-1.html,Wyoming,MWC,12,11,92,8.4,1,7.7,5,12,2.4,0,1.0,16,104,6.5,1,,2025
Jordan Brown,jordan-brown-2,/cfb/players/jordan-brown-2.html,Fresno State,MWC,13,10,92,9.2,1,7.1,0,0,,0,0.0,10,92,9.2,1,,2025
Jordan Marshall,jordan-marshall-2,/cfb/players/jordan-marshall-2.html,Michigan,Big Ten,11,9,92,10.2,0,8.4,150,932,6.2,10,84.7,159,1024,6.4,10,,2025
Lane Wadle,lane-wadle-1,/cfb/players/lane-wadle-1.html,Georgia State,Sun Belt,12,9,92,10.2,0,7.7,0,0,,0,0.0,9,92,10.2,0,,2025
Alex Sanchez,alex-sanchez-2,/cfb/players/alex-sanchez-2.html,Appalachian State,Sun Belt,11,9,91,10.1,1,8.3,0,0,,0,0.0,9,91,10.1,1,,2025
Austin Henderson,austin-henderson-1,/cfb/players/austin-henderson-1.html,Liberty,CUSA,12,8,91,11.4,0,7.6,0,0,,0,0.0,8,91,11.4,0,,2025
Caden Durham,caden-durham-1,/cfb/players/caden-durham-1.html,LSU,SEC,12,16,91,5.7,0,7.6,111,505,4.5,3,42.1,127,596,4.7,3,,2025
Dayton Howard,dayton-howard-1,/cfb/players/dayton-howard-1.html,Iowa,Big Ten,11,8,91,11.4,1,8.3,0,0,,0,0.0,8,91,11.4,1,,2025
Eugene Hilton Jr.,eugene-hilton-jr-1,/cfb/players/eugene-hilton-jr-1.html,Wisconsin,Big Ten,12,8,91,11.4,0,7.6,0,0,,0,0.0,8,91,11.4,0,,2025
Braylon McReynolds,braylon-mcreynolds-1,/cfb/players/braylon-mcreynolds-1.html,Louisiana-Monroe,Sun Belt,12,16,90,5.6,1,7.5,123,637,5.2,3,53.1,139,727,5.2,4,,2025
Christian Fitzpatrick,christian-fitzpatrick-1,/cfb/players/christian-fitzpatrick-1.html,Oklahoma State,Big 12,12,8,90,11.3,0,7.5,0,0,,0,0.0,8,90,11.3,0,,2025
Deion DeBlanc,deion-deblanc-1,/cfb/players/deion-deblanc-1.html,Wyoming,MWC,11,17,90,5.3,0,8.2,10,54,5.4,1,4.9,27,144,5.3,1,,2025
P.J. Prioleau,pj-prioleau-1,/cfb/players/pj-prioleau-1.html,Virginia Tech,ACC,12,13,90,6.9,0,7.5,13,59,4.5,0,4.9,26,149,5.7,0,,2025
Radarious Jackson,radarious-jackson-1,/cfb/players/radarious-jackson-1.html,Tennessee,SEC,9,9,90,10.0,0,10.0,0,0,,0,0.0,9,90,10.0,0,,2025
David Pierro,david-pierro-1,/cfb/players/david-pierro-1.html,Louisiana Tech,CUSA,12,8,89,11.1,0,7.4,0,0,,0,0.0,8,89,11.1,0,,2025
Jay Harris,jay-harris-2,/cfb/players/jay-harris-2.html,Oregon,Big Ten,11,6,89,14.8,0,8.1,42,151,3.6,2,13.7,48,240,5.0,2,,2025
Karson Boschma,karson-boschma-1,/cfb/players/karson-boschma-1.html,Oregon State,Ind,12,4,89,22.3,1,7.4,0,0,,0,0.0,4,89,22.3,1,,2025
Koi Perich,koi-perich-1,/cfb/players/koi-perich-1.html,Minnesota,Big Ten,13,7,89,12.7,0,6.8,5,9,1.8,0,0.7,12,98,8.2,0,,2025
Ky Woods,ky-woods-1,/cfb/players/ky-woods-1.html,Nevada,MWC,12,8,89,11.1,1,7.4,19,103,5.4,0,8.6,27,192,7.1,1,,2025
Xavier Terrell,xavier-terrell-1,/cfb/players/xavier-terrell-1.html,Florida Atlantic,American,5,13,89,6.8,1,17.8,54,161,3.0,1,32.2,67,250,3.7,2,,2025
Blaze Kamoku,blaze-kamoku-1,/cfb/players/blaze-kamoku-1.html,Hawaii,MWC,12,9,88,9.8,1,7.3,0,0,,0,0.0,9,88,9.8,1,,2025
Brandon Hood,brandon-hood-1,/cfb/players/brandon-hood-1.html,Massachusetts,MAC,12,11,88,8.0,0,7.3,98,368,3.8,2,30.7,109,456,4.2,2,,2025
Jaden Nixon,jaden-nixon-1,/cfb/players/jaden-nixon-1.html,UCF,Big 12,12,17,88,5.2,0,7.3,71,554,7.8,7,46.2,88,642,7.3,7,,2025
Jaylin Lucas,jaylin-lucas-1,/cfb/players/jaylin-lucas-1.html,Florida State,ACC,12,11,88,8.0,0,7.3,27,160,5.9,0,13.3,38,248,6.5,0,,2025
Jordan Malau’ulu,jordan-malauulu-1,/cfb/players/jordan-malauulu-1.html,Fresno State,MWC,13,9,88,9.8,0,6.8,0,0,,0,0.0,9,88,9.8,0,,2025
La'Vell Wright,lavell-wright-1,/cfb/players/lavell-wright-1.html,Western Kentucky,CUSA,13,10,88,8.8,1,6.8,85,471,5.5,10,36.2,95,559,5.9,11,,2025
Brooks Johnson,brooks-johnson-2,/cfb/players/brooks-johnson-2.html,Coastal Carolina,Sun Belt,10,11,87,7.9,1,8.7,0,0,,0,0.0,11,87,7.9,1,,2025
Caleb Ryan,caleb-ryan-1,/cfb/players/caleb-ryan-1.html,Liberty,CUSA,12,4,87,21.8,0,7.3,0,0,,0,0.0,4,87,21.8,0,,2025
Collin Payne,collin-payne-1,/cfb/players/collin-payne-1.html,Central Michigan,MAC,13,4,87,21.8,0,6.7,0,0,,0,0.0,4,87,21.8,0,,2025
Dominic Overby,dominic-overby-1,/cfb/players/dominic-overby-1.html,Iowa State,Big 12,12,7,87,12.4,2,7.3,0,0,,0,0.0,7,87,12.4,2,,2025
Jadarian Price,jadarian-price-1,/cfb/players/jadarian-price-1.html,Notre Dame,Ind,12,6,87,14.5,2,7.3,113,674,6.0,11,56.2,119,761,6.4,13,,2025
Jake Bruno,jake-bruno-1,/cfb/players/jake-bruno-1.html,Ohio,MAC,13,9,87,9.7,2,6.7,1,48,48.0,0,3.7,10,135,13.5,2,,2025
Benji Gosnell,benji-gosnell-1,/cfb/players/benji-gosnell-1.html,Virginia Tech,ACC,12,12,86,7.2,0,7.2,0,0,,0,0.0,12,86,7.2,0,,2025
Censere Lee,censere-lee-1,/cfb/players/censere-lee-1.html,Pitt,ACC,4,5,86,17.2,0,21.5,0,0,,0,0.0,5,86,17.2,0,,2025
Darrick Bladsoe III,darrick-bladsoe-iii-1,/cfb/players/darrick-bladsoe-iii-1.html,Sam Houston,CUSA,7,7,86,12.3,0,12.3,0,0,,0,0.0,7,86,12.3,0,,2025
Jackson Ford,jackson-ford-1,/cfb/players/jackson-ford-1.html,San Diego State,MWC,13,10,86,8.6,1,6.6,0,0,,0,0.0,10,86,8.6,1,,2025
Jadon Thompson,jadon-thompson-1,/cfb/players/jadon-thompson-1.html,Memphis,American,13,8,86,10.8,0,6.6,0,0,,0,0.0,8,86,10.8,0,,2025
Jaiven Plummer,jaiven-plummer-1,/cfb/players/jaiven-plummer-1.html,California,ACC,13,2,86,43.0,1,6.6,0,0,,0,0.0,2,86,43.0,1,,2025
Jordan Lovett,jordan-lovett-2,/cfb/players/jordan-lovett-2.html,Troy,Sun Belt,13,13,86,6.6,0,6.6,89,339,3.8,2,26.1,102,425,4.2,2,,2025
Marcus Brown,marcus-brown-6,/cfb/players/marcus-brown-6.html,Stanford,ACC,10,12,86,7.2,1,8.6,0,0,,0,0.0,12,86,7.2,1,,2025
Matt Jones,matt-jones-9,/cfb/players/matt-jones-9.html,Southern Mississippi,Sun Belt,13,12,86,7.2,0,6.6,82,325,4.0,4,25.0,94,411,4.4,4,,2025
Max Rodarte,max-rodarte-1,/cfb/players/max-rodarte-1.html,Ohio,MAC,4,7,86,12.3,0,21.5,0,0,,0,0.0,7,86,12.3,0,,2025
Ross Fournet,ross-fournet-1,/cfb/players/ross-fournet-1.html,Florida International,CUSA,13,10,86,8.6,0,6.6,1,3,3.0,0,0.2,11,89,8.1,0,,2025
Sam Jackson,sam-jackson-3,/cfb/players/sam-jackson-3.html,Oklahoma State,Big 12,12,10,86,8.6,0,7.2,32,-3,-0.1,1,-0.3,42,83,2.0,1,,2025
William Fowles,william-fowles-1,/cfb/players/william-fowles-1.html,Appalachian State,Sun Belt,7,6,86,14.3,0,12.3,0,0,,0,0.0,6,86,14.3,0,,2025
Cole Boscia,cole-boscia-1,/cfb/players/cole-boscia-1.html,California,ACC,12,7,85,12.1,1,7.1,0,0,,0,0.0,7,85,12.1,1,,2025
Jadon Porter,jadon-porter-1,/cfb/players/jadon-porter-1.html,Baylor,Big 12,11,9,85,9.4,1,7.7,0,0,,0,0.0,9,85,9.4,1,,2025
Jason Patterson,jason-patterson-2,/cfb/players/jason-patterson-2.html,Kentucky,SEC,12,17,85,5.0,1,7.1,57,225,3.9,1,18.8,74,310,4.2,2,,2025
Jean Louis III,jean-louis-iii-1,/cfb/players/jean-louis-iii-1.html,Akron,MAC,6,6,85,14.2,0,14.2,0,0,,0,0.0,6,85,14.2,0,,2025
Michael Scott,michael-scott-5,/cfb/players/michael-scott-5.html,James Madison,Sun Belt,12,8,85,10.6,1,7.1,1,1,1.0,0,0.1,9,86,9.6,1,,2025
Xavier Irvin,xavier-irvin-1,/cfb/players/xavier-irvin-1.html,Temple,American,4,5,85,17.0,1,21.3,1,1,1.0,0,0.3,6,86,14.3,1,,2025
Jelani Thurman,jelani-thurman-1,/cfb/players/jelani-thurman-1.html,Ohio State,Big Ten,14,7,84,12.0,1,6.0,0,0,,0,0.0,7,84,12.0,1,,2025
Jordan McDonald,jordan-mcdonald-1,/cfb/players/jordan-mcdonald-1.html,Boston College,ACC,12,13,84,6.5,2,7.0,94,397,4.2,4,33.1,107,481,4.5,6,,2025
Jordan Ross,jordan-ross-2,/cfb/players/jordan-ross-2.html,Colorado State,MWC,7,11,84,7.6,0,12.0,1,-9,-9.0,0,-1.3,12,75,6.3,0,,2025
Luke Talich,luke-talich-1,/cfb/players/luke-talich-1.html,Notre Dame,Ind,12,1,84,84.0,1,7.0,0,0,,0,0.0,1,84,84.0,1,,2025
Malik Elzy,malik-elzy-1,/cfb/players/malik-elzy-1.html,Illinois,Big Ten,4,7,84,12.0,0,21.0,0,0,,0,0.0,7,84,12.0,0,,2025
Myles Libman,myles-libman-1,/cfb/players/myles-libman-1.html,Stanford,ACC,12,7,84,12.0,1,7.0,0,0,,0,0.0,7,84,12.0,1,,2025
Preston Howard,preston-howard-1,/cfb/players/preston-howard-1.html,Auburn,SEC,12,10,84,8.4,0,7.0,0,0,,0,0.0,10,84,8.4,0,,2025
TJ Lott,tj-lott-1,/cfb/players/tj-lott-1.html,Old Dominion,Sun Belt,9,8,84,10.5,1,9.3,0,0,,0,0.0,8,84,10.5,1,,2025
Tuli Tagovailoa-Amosa,tuli-tagovailoa-amosa-1,/cfb/players/tuli-tagovailoa-amosa-1.html,San Jose State,MWC,12,9,84,9.3,0,7.0,0,0,,0,0.0,9,84,9.3,0,,2025
Carson Brown,carson-brown-1,/cfb/players/carson-brown-1.html,Iowa State,Big 12,11,7,83,11.9,0,7.5,0,0,,0,0.0,7,83,11.9,0,,2025
Chevalier Brenson,chevalier-brenson-1,/cfb/players/chevalier-brenson-1.html,Wake Forest,ACC,12,3,83,27.7,1,6.9,0,0,,0,0.0,3,83,27.7,1,,2025
Cody Hardy,cody-hardy-1,/cfb/players/cody-hardy-1.html,North Carolina State,ACC,12,6,83,13.8,2,6.9,1,4,4.0,1,0.3,7,87,12.4,3,,2025
Jalen Dupree,jalen-dupree-1,/cfb/players/jalen-dupree-1.html,Colorado State,MWC,9,12,83,6.9,0,9.2,102,508,5.0,2,56.4,114,591,5.2,2,,2025
Jeremiah Cobb,jeremiah-cobb-1,/cfb/players/jeremiah-cobb-1.html,Auburn,SEC,12,11,83,7.5,0,6.9,175,969,5.5,5,80.8,186,1052,5.7,5,,2025
Malachi Coleman,malachi-coleman-1,/cfb/players/malachi-coleman-1.html,Minnesota,Big Ten,8,5,83,16.6,0,10.4,0,0,,0,0.0,5,83,16.6,0,,2025
Quentin Moore,quentin-moore-1,/cfb/players/quentin-moore-1.html,Washington,Big Ten,12,5,83,16.6,1,6.9,0,0,,0,0.0,5,83,16.6,1,,2025
Tykeem Wallace,tykeem-wallace-1,/cfb/players/tykeem-wallace-1.html,Kennesaw State,CUSA,11,8,83,10.4,0,7.5,2,-2,-1.0,0,-0.2,10,81,8.1,0,,2025
Tyshawn Russell,tyshawn-russell-1,/cfb/players/tyshawn-russell-1.html,Syracuse,ACC,3,9,83,9.2,0,27.7,1,5,5.0,0,1.7,10,88,8.8,0,,2025
Zachary Card,zachary-card-1,/cfb/players/zachary-card-1.html,Oregon State,Ind,12,10,83,8.3,0,6.9,1,-4,-4.0,0,-0.3,11,79,7.2,0,,2025
Brandon Phelps,brandon-phelps-2,/cfb/players/brandon-phelps-2.html,Arizona,Big 12,9,6,82,13.7,1,9.1,0,0,,0,0.0,6,82,13.7,1,,2025
Brandon Tullis,brandon-tullis-1,/cfb/players/brandon-tullis-1.html,Michigan State,Big Ten,12,11,82,7.5,0,6.8,69,301,4.4,4,25.1,80,383,4.8,4,,2025
Chauncey Bowens,chauncey-bowers-1,/cfb/players/chauncey-bowers-1.html,Georgia,SEC,12,14,82,5.9,0,6.8,103,526,5.1,6,43.8,117,608,5.2,6,,2025
Davis Dalton,davis-dalton-1,/cfb/players/davis-dalton-1.html,Southern Mississippi,Sun Belt,12,4,82,20.5,1,6.8,0,0,,0,0.0,4,82,20.5,1,,2025
Isaiah Jacobs,isaiah-jacobs-1,/cfb/players/isaiah-jacobs-1.html,UAB,American,12,15,82,5.5,1,6.8,79,342,4.3,4,28.5,94,424,4.5,5,,2025
Jarod Bowie,jarod-bowie-1,/cfb/players/jarod-bowie-1.html,West Virginia,Big 12,10,9,82,9.1,0,8.2,5,83,16.6,0,8.3,14,165,11.8,0,,2025
Manny Covey,manny-covey-1,/cfb/players/manny-covey-1.html,Cincinnati,Big 12,13,8,82,10.3,0,6.3,28,198,7.1,1,15.2,36,280,7.8,1,,2025
Tucker Holloway,tucker-holloway-1,/cfb/players/tucker-holloway-1.html,Virginia Tech,ACC,4,5,82,16.4,0,20.5,0,0,,0,0.0,5,82,16.4,0,,2025
Will Swanson,will-swanson-1,/cfb/players/will-swanson-1.html,Kansas State,Big 12,12,5,82,16.4,0,6.8,0,0,,0,0.0,5,82,16.4,0,,2025
Evan McCray,evan-mccray-1,/cfb/players/evan-mccray-1.html,UAB,American,10,11,81,7.4,0,8.1,0,0,,0,0.0,11,81,7.4,0,,2025
Hykeem Williams,hykeem-williams-1,/cfb/players/hykeem-williams-1.html,Colorado,Big 12,6,9,81,9.0,0,13.5,0,0,,0,0.0,9,81,9.0,0,,2025
Isaiah Alston,isaiah-alston-1,/cfb/players/isaiah-alston-1.html,James Madison,Sun Belt,12,7,81,11.6,2,6.8,0,0,,0,0.0,7,81,11.6,2,,2025
Jackson Owens,jackson-owens-2,/cfb/players/jackson-owens-2.html,New Mexico State,CUSA,9,8,81,10.1,0,9.0,0,0,,0,0.0,8,81,10.1,0,,2025
Joshua Porter,joshua-porter-1,/cfb/players/joshua-porter-1.html,South Florida,American,10,11,81,7.4,1,8.1,0,0,,0,0.0,11,81,7.4,1,,2025
Jude James,jude-james-1,/cfb/players/jude-james-1.html,Missouri,SEC,13,6,81,13.5,2,6.2,0,0,,0,0.0,6,81,13.5,2,,2025
Dalton Carnes,dalton-carnes-1,/cfb/players/dalton-carnes-1.html,North Texas,American,14,7,80,11.4,0,5.7,0,0,,0,0.0,7,80,11.4,0,,2025
Jackson West,jackson-west-2,/cfb/players/jackson-west-2.html,Western Kentucky,CUSA,13,8,80,10.0,1,6.2,0,0,,0,0.0,8,80,10.0,1,,2025
Jamarion Morrow,jamarion-morrow-1,/cfb/players/jamarion-morrow-1.html,Texas A&M,SEC,13,6,80,13.3,2,6.2,43,182,4.2,1,14.0,49,262,5.3,3,,2025
