Player,Player_ID,Player_Link,team_name_abbr,conf_abbr,games,rec,rec_yds,rec_yds_per_rec,rec_td,rec_yds_per_g,rush_att,rush_yds,rush_yds_per_att,rush_td,rush_yds_per_g,scrim_att,yds_from_scrimmage,scrim_yds_per_att,scrim_td,awards,Year
Jacob Warren,jacob-warren-1,/cfb/players/jacob-warren-1.html,Tennessee,SEC,10,6,73,12.2,1,7.3,0,0,,0,0.0,6,73,12.2,1,,2020
John Emery Jr.,john-emery-jr-1,/cfb/players/john-emery-jr-1.html,LSU,SEC,9,14,73,5.2,0,8.1,75,378,5.0,3,42.0,89,451,5.1,3,,2020
Kay'ron Adams,kayron-adams-1,/cfb/players/kayron-adams-1.html,Rutgers,Big Ten,9,4,73,18.3,1,8.1,35,159,4.5,1,17.7,39,232,5.9,2,,2020
Kelley Joiner Jr.,kelley-joiner-jr-1,/cfb/players/kelley-joiner-jr-1.html,South Florida,American,9,8,73,9.1,1,8.1,78,368,4.7,1,40.9,86,441,5.1,2,,2020
Jordan Mason,jordan-mason-1,/cfb/players/jordan-mason-1.html,Georgia Tech,ACC,6,7,72,10.3,0,12.0,82,352,4.3,2,58.7,89,424,4.8,2,,2020
Rome Odunze,rome-odunze-1,/cfb/players/rome-odunze-1.html,Washington,Pac-12,4,6,72,12.0,0,18.0,3,-16,-5.3,0,-4.0,9,56,6.2,0,,2020
Stefan Cobbs,stefan-cobbs-1,/cfb/players/stefan-cobbs-1.html,Boise State,MWC,7,4,72,18.0,0,10.3,2,11,5.5,0,1.6,6,83,13.8,0,,2020
Bubba Ogbebor,bubba-ogbebor-1,/cfb/players/bubba-ogbebor-1.html,Arkansas State,Sun Belt,8,6,71,11.8,0,8.9,0,0,,0,0.0,6,71,11.8,0,,2020
Connor Heyward,connor-heyward-1,/cfb/players/connor-heyward-1.html,Michigan State,Big Ten,7,18,71,3.9,2,10.1,65,200,3.1,0,28.6,83,271,3.3,2,,2020
Dae Dae Hunter,dae-dae-hunter-1,/cfb/players/dae-dae-hunter-1.html,Hawaii,MWC,9,12,71,5.9,2,7.9,46,183,4.0,2,20.3,58,254,4.4,4,,2020
Dashaun Davis,dashaun-davis-1,/cfb/players/dashaun-davis-1.html,Appalachian State,Sun Belt,6,11,71,6.5,0,11.8,0,0,,0,0.0,11,71,6.5,0,,2020
Jack Bradley,jack-bradley-1,/cfb/players/jack-bradley-1.html,Rice,CUSA,5,3,71,23.7,1,14.2,0,0,,0,0.0,3,71,23.7,1,,2020
Kameron Wilson,kameron-wilson-1,/cfb/players/kameron-wilson-1.html,Memphis,American,10,7,71,10.1,1,7.1,0,0,,0,0.0,7,71,10.1,1,,2020
Tre Mosley,tre-mosley-1,/cfb/players/tre-mosley-1.html,Michigan State,Big Ten,5,7,71,10.1,0,14.2,0,0,,0,0.0,7,71,10.1,0,,2020
Devin Miller,devin-miller-1,/cfb/players/devin-miller-1.html,Marshall,CUSA,8,6,70,11.7,0,8.8,0,0,,0,0.0,6,70,11.7,0,,2020
Jack Coldiron,jack-coldiron-1,/cfb/players/jack-coldiron-1.html,Miami (OH),MAC,3,6,70,11.7,2,23.3,0,0,,0,0.0,6,70,11.7,2,,2020
Keanu Hill,keanu-hill-2,/cfb/players/keanu-hill-2.html,BYU,Ind,8,4,70,17.5,1,8.8,0,0,,0,0.0,4,70,17.5,1,,2020
Kobe Hudson,kobe-hudson-1,/cfb/players/kobe-hudson-1.html,Auburn,SEC,11,7,70,10.0,0,6.4,0,0,,0,0.0,7,70,10.0,0,,2020
Marcus Rogers,marcus-rogers-3,/cfb/players/marcus-rogers-3.html,Troy,Sun Belt,11,7,70,10.0,0,6.4,0,0,,0,0.0,7,70,10.0,0,,2020
Trey Knox,trey-knox-1,/cfb/players/trey-knox-1.html,Arkansas,SEC,10,7,70,10.0,0,7.0,0,0,,0,0.0,7,70,10.0,0,,2020
Anthony Smith,anthony-smith-14,/cfb/players/anthony-smith-14.html,North Carolina State,ACC,7,5,69,13.8,1,9.9,0,0,,0,0.0,5,69,13.8,1,,2020
Cam Burnette,cam-burnette-1,/cfb/players/cam-burnette-1.html,East Carolina,American,9,4,69,17.3,0,7.7,0,0,,0,0.0,4,69,17.3,0,,2020
Chance Luper,chance-luper-1,/cfb/players/chance-luper-1.html,Missouri,SEC,4,1,69,69.0,0,17.3,0,0,,0,0.0,1,69,69.0,0,,2020
Courtney Jackson,courtney-jackson-2,/cfb/players/courtney-jackson-2.html,Syracuse,ACC,11,10,69,6.9,0,6.3,0,0,,0,0.0,10,69,6.9,0,,2020
Marquel Tinsley,marquel-tinsley-1,/cfb/players/marquel-tinsley-1.html,Middle Tennessee State,CUSA,8,6,69,11.5,0,8.6,0,0,,0,0.0,6,69,11.5,0,,2020
Will Wallace,will-wallace-2,/cfb/players/will-wallace-2.html,Tulane,American,8,6,69,11.5,1,8.6,0,0,,0,0.0,6,69,11.5,1,,2020
Yusuf Terry,yusuf-terry-1,/cfb/players/yusuf-terry-1.html,Baylor,Big 12,4,6,69,11.5,0,17.3,0,0,,0,0.0,6,69,11.5,0,,2020
Aaron Young,aaron-young-3,/cfb/players/aaron-young-3.html,Florida Atlantic,CUSA,6,4,68,17.0,1,11.3,0,0,,0,0.0,4,68,17.0,1,,2020
Jacolby Hewitt,jacolby-hewitt-1,/cfb/players/jacolby-hewitt-1.html,Indiana,Big Ten,7,5,68,13.6,0,9.7,0,0,,0,0.0,5,68,13.6,0,,2020
Jake Funk,jake-funk-1,/cfb/players/jake-funk-1.html,Maryland,Big Ten,5,10,68,6.8,1,13.6,60,516,8.6,3,103.2,70,584,8.3,4,,2020
JaMichael Thompson,jamichael-thompson-1,/cfb/players/jamichael-thompson-1.html,Middle Tennessee State,CUSA,9,6,68,11.3,0,7.6,0,0,,0,0.0,6,68,11.3,0,,2020
Jared Atkinson,jared-atkinson-1,/cfb/players/jared-atkinson-1.html,Baylor,Big 12,5,2,68,34.0,0,13.6,0,0,,0,0.0,2,68,34.0,0,,2020
Joe Wilkins,joe-wilkins-3,/cfb/players/joe-wilkins-3.html,Notre Dame,ACC,10,7,68,9.7,1,6.8,0,0,,0,0.0,7,68,9.7,1,,2020
La'Damian Webb,ladamian-webb-1,/cfb/players/ladamian-webb-1.html,Florida State,ACC,7,9,68,7.6,0,9.7,69,369,5.3,3,52.7,78,437,5.6,3,,2020
Marcel Dancy,marcel-dancy-1,/cfb/players/marcel-dancy-1.html,California,Pac-12,4,9,68,7.6,0,17.0,31,156,5.0,0,39.0,40,224,5.6,0,,2020
Nate Craig-Myers,nate-craig-myers-1,/cfb/players/nate-craig-myers-1.html,Colorado State,MWC,4,6,68,11.3,0,17.0,0,0,,0,0.0,6,68,11.3,0,,2020
Nate Jefferson,nate-jefferson-1,/cfb/players/nate-jefferson-1.html,Florida International,CUSA,5,6,68,11.3,1,13.6,1,7,7.0,1,1.4,7,75,10.7,2,,2020
Sean Tyler,sean-tyler-1,/cfb/players/sean-tyler-1.html,Western Michigan,MAC,4,11,68,6.2,0,17.0,40,263,6.6,2,65.8,51,331,6.5,2,,2020
Spencer Witter,spencer-witter-1,/cfb/players/spencer-witter-1.html,Boston College,ACC,10,6,68,11.3,0,6.8,0,0,,0,0.0,6,68,11.3,0,,2020
Bryce Kirtz,bryce-kirtz-1,/cfb/players/bryce-kirtz-1.html,Northwestern,Big Ten,9,6,67,11.2,0,7.4,0,0,,0,0.0,6,67,11.2,0,,2020
Cedric Tillman,cedric-tillman-1,/cfb/players/cedric-tillman-1.html,Tennessee,SEC,10,3,67,22.3,1,6.7,0,0,,0,0.0,3,67,22.3,1,,2020
Chris Coleman,chris-coleman-2,/cfb/players/chris-coleman-2.html,Fresno State,MWC,4,3,67,22.3,0,16.8,0,0,,0,0.0,3,67,22.3,0,,2020
Cole Harrity,cole-harrity-1,/cfb/players/cole-harrity-1.html,New Mexico State,Ind,2,6,67,11.2,0,33.5,0,0,,0,0.0,6,67,11.2,0,,2020
Gavin Sharp,gavin-sharp-1,/cfb/players/gavin-sharp-1.html,UTSA,CUSA,9,6,67,11.2,0,7.4,0,0,,0,0.0,6,67,11.2,0,,2020
Jermar Jefferson,jermar-jefferson-1,/cfb/players/jermar-jefferson-1.html,Oregon State,Pac-12,6,9,67,7.4,0,11.2,133,858,6.5,7,143.0,142,925,6.5,7,,2020
NaJee Thompson,najee-thompson-1,/cfb/players/najee-thompson-1.html,Georgia Southern,Sun Belt,12,4,67,16.8,0,5.6,0,0,,0,0.0,4,67,16.8,0,,2020
Sam Olson,sam-olson-1,/cfb/players/sam-olson-1.html,San Jose State,MWC,6,5,67,13.4,1,11.2,0,0,,0,0.0,5,67,13.4,1,,2020
Tyson Morris,tyson-morris-1,/cfb/players/tyson-morris-1.html,Arkansas,SEC,10,7,67,9.6,1,6.7,0,0,,0,0.0,7,67,9.6,1,,2020
Aubry Payne,aubry-payne-1,/cfb/players/aubry-payne-1.html,Georgia State,Sun Belt,9,9,66,7.3,0,7.3,0,0,,0,0.0,9,66,7.3,0,,2020
Cyrus Habibi-Likio,cyrus-habibi-likio-1,/cfb/players/cyrus-habibi-likio-1.html,Oregon,Pac-12,7,5,66,13.2,0,9.4,19,36,1.9,4,5.1,24,102,4.3,4,,2020
Ezra Naylor II,ezra-naylor-ii-1,/cfb/players/ezra-naylor-ii-1.html,Kansas,Big 12,6,5,66,13.2,0,11.0,0,0,,0,0.0,5,66,13.2,0,,2020
Kamari Pleasant,kamari-pleasant-1,/cfb/players/kamari-pleasant-1.html,Washington,Pac-12,4,8,66,8.3,0,16.5,34,144,4.2,3,36.0,42,210,5.0,3,,2020
Keyvone Lee,keyvone-lee-1,/cfb/players/keyvone-lee-1.html,Penn State,Big Ten,9,12,66,5.5,0,7.3,89,438,4.9,4,48.7,101,504,5.0,4,,2020
Brandon Chapman,brandon-chapman-1,/cfb/players/brandon-chapman-1.html,Wake Forest,ACC,9,5,65,13.0,0,7.2,0,0,,0,0.0,5,65,13.0,0,,2020
Chris Tyree,chris-tyree-1,/cfb/players/chris-tyree-1.html,Notre Dame,ACC,12,8,65,8.1,0,5.4,73,496,6.8,4,41.3,81,561,6.9,4,,2020
Destin Coates,destin-coates-1,/cfb/players/destin-coates-1.html,Georgia State,Sun Belt,9,12,65,5.4,0,7.2,166,769,4.6,7,85.4,178,834,4.7,7,,2020
D'ionte Smith,dionte-smith-1,/cfb/players/dionte-smith-1.html,Missouri,SEC,8,8,65,8.1,0,8.1,1,9,9.0,0,1.1,9,74,8.2,0,,2020
Jadon Haselwood,jadon-haselwood-1,/cfb/players/jadon-haselwood-1.html,Oklahoma,Big 12,3,4,65,16.3,0,21.7,0,0,,0,0.0,4,65,16.3,0,,2020
Jarek Broussard,jarek-broussard-1,/cfb/players/jarek-broussard-1.html,Colorado,Pac-12,6,9,65,7.2,0,10.8,156,895,5.7,5,149.2,165,960,5.8,5,,2020
Malachi Corley,malachi-corley-1,/cfb/players/malachi-corley-1.html,Western Kentucky,CUSA,9,6,65,10.8,0,7.2,0,0,,0,0.0,6,65,10.8,0,,2020
Wayne Taulapapa,wayne-taulapapa-1,/cfb/players/wayne-taulapapa-1.html,Virginia,ACC,10,12,65,5.4,0,6.5,88,395,4.5,5,39.5,100,460,4.6,5,,2020
Chase Brown,chase-brown-3,/cfb/players/chase-brown-3.html,Illinois,Big Ten,8,7,64,9.1,0,8.0,104,540,5.2,3,67.5,111,604,5.4,3,,2020
David Bailey,david-bailey-4,/cfb/players/david-bailey-4.html,Boston College,ACC,10,8,64,8.0,1,6.4,127,503,4.0,7,50.3,135,567,4.2,8,,2020
E.J. Scott,ej-scott-3,/cfb/players/ej-scott-3.html,Colorado State,MWC,4,8,64,8.0,0,16.0,0,0,,0,0.0,8,64,8.0,0,,2020
LD Brown,ld-brown-2,/cfb/players/ld-brown-2.html,Oklahoma State,Big 12,9,6,64,10.7,0,7.1,82,437,5.3,2,48.6,88,501,5.7,2,,2020
Loic Fouonji,loic-fouonji-1,/cfb/players/loic-fouonji-1.html,Texas Tech,Big 12,9,4,64,16.0,1,7.1,0,0,,0,0.0,4,64,16.0,1,,2020
Stephen Carr,stephen-carr-2,/cfb/players/stephen-carr-2.html,USC,Pac-12,6,10,64,6.4,0,10.7,46,176,3.8,2,29.3,56,240,4.3,2,,2020
Vavae Malepeai,vavae-malepeai-1,/cfb/players/vavae-malepeai-1.html,USC,Pac-12,5,16,64,4.0,0,12.8,54,238,4.4,3,47.6,70,302,4.3,3,,2020
Aaron Hackett,aaron-hackett-1,/cfb/players/aaron-hackett-1.html,Syracuse,ACC,11,10,63,6.3,2,5.7,0,0,,0,0.0,10,63,6.3,2,,2020
Braden Lenzy,braden-lenzy-1,/cfb/players/braden-lenzy-1.html,Notre Dame,ACC,7,7,63,9.0,1,9.0,3,8,2.7,0,1.1,10,71,7.1,1,,2020
Isaiah Epps,isaiah-epps-1,/cfb/players/isaiah-epps-1.html,Kentucky,SEC,6,8,63,7.9,0,10.5,0,0,,0,0.0,8,63,7.9,0,,2020
Jimmy Marshall,jimmy-marshall-2,/cfb/players/jimmy-marshall-2.html,Middle Tennessee State,CUSA,5,8,63,7.9,0,12.6,0,0,,0,0.0,8,63,7.9,0,,2020
Jonah White,jonah-white-1,/cfb/players/jonah-white-1.html,Baylor,Big 12,2,9,63,7.0,0,31.5,5,17,3.4,0,8.5,14,80,5.7,0,,2020
Luke Benson,luke-benson-1,/cfb/players/luke-benson-1.html,Syracuse,ACC,11,6,63,10.5,2,5.7,0,0,,0,0.0,6,63,10.5,2,,2020
Oliver Martin,oliver-martin-1,/cfb/players/oliver-martin-1.html,Nebraska,Big Ten,5,5,63,12.6,0,12.6,0,0,,0,0.0,5,63,12.6,0,,2020
T.J. Hammonds,tj-hammonds-1,/cfb/players/tj-hammonds-1.html,Arkansas,SEC,8,3,63,21.0,0,7.9,14,101,7.2,0,12.6,17,164,9.6,0,,2020
Cadarrius Thompson,cadarrius-thompson-1,/cfb/players/cadarrius-thompson-1.html,Georgia State,Sun Belt,10,4,62,15.5,1,6.2,0,0,,0,0.0,4,62,15.5,1,,2020
Carson Terrell,carson-terrell-1,/cfb/players/carson-terrell-1.html,Utah State,MWC,4,4,62,15.5,1,15.5,0,0,,0,0.0,4,62,15.5,1,,2020
Drew Rosi,drew-rosi-1,/cfb/players/drew-rosi-1.html,Toledo,MAC,6,7,62,8.9,0,10.3,0,0,,0,0.0,7,62,8.9,0,,2020
Marcus Rosemy-Jacksaint,marcus-rosemy-jacksaint-1,/cfb/players/marcus-rosemy-jacksaint-1.html,Georgia,SEC,6,4,62,15.5,1,10.3,0,0,,0,0.0,4,62,15.5,1,,2020
Naricuss Driver,naricuss-driver-1,/cfb/players/naricuss-driver-1.html,Southern Mississippi,CUSA,4,2,62,31.0,1,15.5,1,1,1.0,1,0.3,3,63,21.0,2,,2020
Re'Mahn Davis,remahn-davis-1,/cfb/players/remahn-davis-1.html,Temple,American,4,12,62,5.2,0,15.5,78,308,3.9,1,77.0,90,370,4.1,1,,2020
Blake Whiteheart,blake-whiteheart-1,/cfb/players/blake-whiteheart-1.html,Wake Forest,ACC,9,5,61,12.2,0,6.8,0,0,,0,0.0,5,61,12.2,0,,2020
Dylan Drummond,dylan-drummond-1,/cfb/players/dylan-drummond-1.html,Eastern Michigan,MAC,3,6,61,10.2,1,20.3,0,0,,0,0.0,6,61,10.2,1,,2020
Harrison Waylee,harrison-waylee-1,/cfb/players/harrison-waylee-1.html,Northern Illinois,MAC,6,8,61,7.6,1,10.2,107,456,4.3,1,76.0,115,517,4.5,2,,2020
Isaiah Garcia-Castaneda,isaiah-garcia-castaneda-1,/cfb/players/isaiah-garcia-castaneda-1.html,New Mexico State,Ind,2,5,61,12.2,0,30.5,0,0,,0,0.0,5,61,12.2,0,,2020
Jamious Griffin,jamious-griffin-1,/cfb/players/jamious-griffin-1.html,Georgia Tech,ACC,8,4,61,15.3,0,7.6,47,229,4.9,2,28.6,51,290,5.7,2,,2020
Lideatrick Griffin,lideatrick-griffin-1,/cfb/players/lideatrick-griffin-1.html,Mississippi State,SEC,9,10,61,6.1,1,6.8,0,0,,0,0.0,10,61,6.1,1,,2020
Tahj Brooks,tahj-brooks-1,/cfb/players/tahj-brooks-1.html,Texas Tech,Big 12,10,13,61,4.7,0,6.1,69,255,3.7,4,25.5,82,316,3.9,4,,2020
Brad Anderson,brad-anderson-3,/cfb/players/brad-anderson-3.html,Middle Tennessee State,CUSA,9,6,60,10.0,0,6.7,2,8,4.0,0,0.9,8,68,8.5,0,,2020
A.J. Henning,aj-henning-1,/cfb/players/aj-henning-1.html,Michigan,Big Ten,6,6,59,9.8,0,9.8,3,15,5.0,0,2.5,9,74,8.2,0,,2020
Brandon Hayes,brandon-hayes-2,/cfb/players/brandon-hayes-2.html,Southern Mississippi,CUSA,7,8,59,7.4,0,8.4,1,9,9.0,0,1.3,9,68,7.6,0,,2020
Erik Krommenho,erik-krommenho-1,/cfb/players/erik-krommenho-1.html,USC,Pac-12,6,9,59,6.6,2,9.8,0,0,,0,0.0,9,59,6.6,2,,2020
Henry Parrish Jr.,henry-parrish-jr-1,/cfb/players/henry-parrish-jr-1.html,Ole Miss,SEC,10,7,59,8.4,0,5.9,56,263,4.7,2,26.3,63,322,5.1,2,,2020
Israel Tucker,israel-tucker-1,/cfb/players/israel-tucker-1.html,Louisiana Tech,CUSA,10,10,59,5.9,0,5.9,149,648,4.3,4,64.8,159,707,4.4,4,,2020
Jordan Houston,jordan-houston-1,/cfb/players/jordan-houston-1.html,North Carolina State,ACC,12,14,59,4.2,0,4.9,42,143,3.4,3,11.9,56,202,3.6,3,,2020
Samario Rudolph,samario-rudolph-1,/cfb/players/samario-rudolph-1.html,UAB,CUSA,7,3,59,19.7,1,8.4,0,0,,0,0.0,3,59,19.7,1,,2020
Trevon West,trevon-west-1,/cfb/players/trevon-west-1.html,Oklahoma,Big 12,8,4,59,14.8,0,7.4,0,0,,0,0.0,4,59,14.8,0,,2020
Andre Bodison,andre-bodison-1,/cfb/players/andre-bodison-1.html,New Mexico State,Ind,2,5,58,11.6,1,29.0,0,0,,0,0.0,5,58,11.6,1,,2020
Dalvin Smith,dalvin-smith-1,/cfb/players/dalvin-smith-1.html,Western Kentucky,CUSA,6,4,58,14.5,2,9.7,0,0,,0,0.0,4,58,14.5,2,,2020
De'Corian Clark,decorian-clark-1,/cfb/players/decorian-clark-1.html,UTSA,CUSA,11,8,58,7.3,1,5.3,1,12,12.0,0,1.1,9,70,7.8,1,,2020
Jadon Thompson,jadon-thompson-1,/cfb/players/jadon-thompson-1.html,Cincinnati,American,6,6,58,9.7,0,9.7,0,0,,0,0.0,6,58,9.7,0,,2020
Jalen Holston,jalen-holston-1,/cfb/players/jalen-holston-1.html,Virginia Tech,ACC,10,3,58,19.3,0,5.8,40,189,4.7,2,18.9,43,247,5.7,2,,2020
Jovani Haskins,jovani-haskins-1,/cfb/players/jovani-haskins-1.html,Rutgers,Big Ten,9,6,58,9.7,2,6.4,0,0,,0,0.0,6,58,9.7,2,,2020
Keyshawn Smith,keyshawn-smith-1,/cfb/players/keyshawn-smith-1.html,Miami (FL),ACC,9,2,58,29.0,0,6.4,0,0,,0,0.0,2,58,29.0,0,,2020
Mason Stokke,mason-stokke-1,/cfb/players/mason-stokke-1.html,Wisconsin,Big Ten,7,8,58,7.3,3,8.3,19,45,2.4,1,6.4,27,103,3.8,4,,2020
Messiah Travis,messiah-travis-1,/cfb/players/messiah-travis-1.html,Northern Illinois,MAC,6,5,58,11.6,1,9.7,0,0,,0,0.0,5,58,11.6,1,,2020
Nolan Groulx,nolan-groulx-1,/cfb/players/nolan-groulx-1.html,Wake Forest,ACC,8,8,58,7.3,0,7.3,0,0,,0,0.0,8,58,7.3,0,,2020
Scooter Harrington,scooter-harrington-1,/cfb/players/scooter-harrington-1.html,Stanford,Pac-12,6,8,58,7.3,2,9.7,0,0,,0,0.0,8,58,7.3,2,,2020
Antavious Willis,antavious-willis-1,/cfb/players/antavious-willis-1.html,Southern Mississippi,CUSA,9,5,57,11.4,0,6.3,1,3,3.0,0,0.3,6,60,10.0,0,,2020
Blake Aragon,blake-aragon-1,/cfb/players/blake-aragon-1.html,Texas State,Sun Belt,7,7,57,8.1,1,8.1,0,0,,0,0.0,7,57,8.1,1,,2020
Cam Porter,cam-porter-1,/cfb/players/cam-porter-1.html,Northwestern,Big Ten,7,9,57,6.3,0,8.1,81,333,4.1,5,47.6,90,390,4.3,5,,2020
Christian Daniels,christian-daniels-1,/cfb/players/christian-daniels-1.html,Tulane,American,12,5,57,11.4,0,4.8,0,0,,0,0.0,5,57,11.4,0,,2020
Drake Dabney,drake-dabney-1,/cfb/players/drake-dabney-1.html,Baylor,Big 12,6,6,57,9.5,1,9.5,0,0,,0,0.0,6,57,9.5,1,,2020
J.J. Pegues,jj-pegues-1,/cfb/players/jj-pegues-1.html,Auburn,SEC,11,7,57,8.1,0,5.2,5,14,2.8,0,1.3,12,71,5.9,0,,2020
Johnny Lumpkin,johnny-lumpkin-1,/cfb/players/johnny-lumpkin-1.html,Louisiana,Sun Belt,11,6,57,9.5,1,5.2,0,0,,0,0.0,6,57,9.5,1,,2020
Jordan Nathan,jordan-nathan-1,/cfb/players/jordan-nathan-1.html,Utah State,MWC,6,8,57,7.1,1,9.5,0,0,,0,0.0,8,57,7.1,1,,2020
Jordan Watkins,jordan-watkins-2,/cfb/players/jordan-watkins-2.html,Louisville,ACC,8,8,57,7.1,0,7.1,1,23,23.0,1,2.9,9,80,8.9,1,,2020
Kevin Davis,kevin-davis-8,/cfb/players/kevin-davis-8.html,Miami (OH),MAC,3,5,57,11.4,0,19.0,22,73,3.3,0,24.3,27,130,4.8,0,,2020
Lucas Bacon,lucas-bacon-1,/cfb/players/lucas-bacon-1.html,Washington State,Pac-12,4,5,57,11.4,1,14.3,0,0,,0,0.0,5,57,11.4,1,,2020
Mason Fairchild,mason-fairchild-1,/cfb/players/mason-fairchild-1.html,Kansas,Big 12,9,5,57,11.4,0,6.3,0,0,,0,0.0,5,57,11.4,0,,2020
Qualan Jones,qualan-jones-1,/cfb/players/qualan-jones-1.html,Baylor,Big 12,7,14,57,4.1,0,8.1,34,124,3.6,0,17.7,48,181,3.8,0,,2020
Reikan Donaldson,reikan-donaldson-1,/cfb/players/reikan-donaldson-1.html,Army,Ind,10,4,57,14.3,1,5.7,1,29,29.0,0,2.9,5,86,17.2,1,,2020
Sorrell Brown,sorrell-brown-1,/cfb/players/sorrell-brown-1.html,Tulane,American,6,4,57,14.3,0,9.5,0,0,,0,0.0,4,57,14.3,0,,2020
Cooper Lutz,cooper-lutz-1,/cfb/players/cooper-lutz-1.html,Syracuse,ACC,10,8,56,7.0,0,5.6,43,246,5.7,1,24.6,51,302,5.9,1,,2020
D.j. Render,dj-render-1,/cfb/players/dj-render-1.html,Kansas State,Big 12,10,7,56,8.0,0,5.6,0,0,,0,0.0,7,56,8.0,0,,2020
Jacob Robertson,jacob-robertson-1,/cfb/players/jacob-robertson-1.html,Tulane,American,8,5,56,11.2,0,7.0,0,0,,0,0.0,5,56,11.2,0,,2020
JD Spielman,jd-spielman-1,/cfb/players/jd-spielman-1.html,Texas Christian,Big 12,3,5,56,11.2,0,18.7,4,28,7.0,0,9.3,9,84,9.3,0,,2020
Marcus Washington,marcus-washington-6,/cfb/players/marcus-washington-6.html,Texas,Big 12,7,4,56,14.0,1,8.0,0,0,,0,0.0,4,56,14.0,1,,2020
Mohamed Ibrahim,mohamed-ibrahim-1,/cfb/players/mohamed-ibrahim-1.html,Minnesota,Big Ten,7,8,56,7.0,0,8.0,201,1076,5.4,15,153.7,209,1132,5.4,15,,2020
Theo Johnson,theo-johnson-1,/cfb/players/theo-johnson-1.html,Penn State,Big Ten,7,4,56,14.0,0,8.0,0,0,,0,0.0,4,56,14.0,0,,2020
TJ Sullivan,tj-sullivan-1,/cfb/players/tj-sullivan-1.html,San Diego State,MWC,8,4,56,14.0,0,7.0,0,0,,0,0.0,4,56,14.0,0,,2020
Trent Thompson,trent-thompson-2,/cfb/players/trent-thompson-2.html,UTEP,CUSA,8,2,56,28.0,0,7.0,0,0,,0,0.0,2,56,28.0,0,,2020
Alec Sinkfield,alec-sinkfield-1,/cfb/players/alec-sinkfield-1.html,West Virginia,Big 12,10,9,55,6.1,0,5.5,78,327,4.2,3,32.7,87,382,4.4,3,,2020
Dakereon Joyner,dakereon-joyner-1,/cfb/players/dakereon-joyner-1.html,South Carolina,SEC,10,7,55,7.9,1,5.5,2,61,30.5,1,6.1,9,116,12.9,2,,2020
James Charles,james-charles-1,/cfb/players/james-charles-1.html,Florida Atlantic,CUSA,9,9,55,6.1,0,6.1,92,429,4.7,4,47.7,101,484,4.8,4,,2020
Javy McDonald,javy-mcdonald-1,/cfb/players/javy-mcdonald-1.html,Middle Tennessee State,CUSA,9,9,55,6.1,0,6.1,37,153,4.1,0,17.0,46,208,4.5,0,,2020
Kam Brown,kam-brown-1,/cfb/players/kam-brown-1.html,Texas A&M,SEC,6,5,55,11.0,0,9.2,0,0,,0,0.0,5,55,11.0,0,,2020
Marvin Alexander,marvin-alexander-1,/cfb/players/marvin-alexander-1.html,Florida Atlantic,CUSA,9,6,55,9.2,0,6.1,0,0,,0,0.0,6,55,9.2,0,,2020
Shaun Shivers,shaun-shivers-1,/cfb/players/shaun-shivers-1.html,Auburn,SEC,8,10,55,5.5,0,6.9,62,276,4.5,1,34.5,72,331,4.6,1,,2020
Akeem Hayes,akeem-hayes-1,/cfb/players/akeem-hayes-1.html,Kentucky,SEC,6,4,54,13.5,1,9.0,0,0,,0,0.0,4,54,13.5,1,,2020
Daniel Imatorbhebhe,daniel-imatorbhebhe-1,/cfb/players/daniel-imatorbhebhe-1.html,Illinois,Big Ten,5,3,54,18.0,1,10.8,0,0,,0,0.0,3,54,18.0,1,,2020
Josh Johnson,josh-johnson-8,/cfb/players/josh-johnson-8.html,Louisiana-Monroe,Sun Belt,8,17,54,3.2,1,6.8,88,321,3.6,4,40.1,105,375,3.6,5,,2020
Tristian Brank,tristian-brank-1,/cfb/players/tristian-brank-1.html,Akron,MAC,6,5,54,10.8,0,9.0,0,0,,0,0.0,5,54,10.8,0,,2020
Camden Harrison,camden-harrison-1,/cfb/players/camden-harrison-1.html,Army,Ind,2,1,53,53.0,0,26.5,0,0,,0,0.0,1,53,53.0,0,,2020
Charlie Mangieri,charlie-mangieri-1,/cfb/players/charlie-mangieri-1.html,Northwestern,Big Ten,8,7,53,7.6,2,6.6,0,0,,0,0.0,7,53,7.6,2,,2020
De'Von Fox,devon-fox-1,/cfb/players/devon-fox-1.html,Temple,American,4,7,53,7.6,0,13.3,0,0,,0,0.0,7,53,7.6,0,,2020
Gary Brightwell,gary-brightwell-1,/cfb/players/gary-brightwell-1.html,Arizona,Pac-12,5,13,53,4.1,0,10.6,88,390,4.4,1,78.0,101,443,4.4,1,,2020
Jake Hescock,jake-hescock-1,/cfb/players/jake-hescock-1.html,UCF,American,10,10,53,5.3,3,5.3,0,0,,0,0.0,10,53,5.3,3,,2020
Octavius Evans,octavius-evans-1,/cfb/players/octavius-evans-1.html,Boise State,MWC,2,4,53,13.3,1,26.5,0,0,,0,0.0,4,53,13.3,1,,2020
Reese White,reese-white-1,/cfb/players/reese-white-1.html,Coastal Carolina,Sun Belt,12,3,53,17.7,0,4.4,88,478,5.4,6,39.8,91,531,5.8,6,,2020
Robert Downs III,robert-downs-iii-1,/cfb/players/robert-downs-iii-1.html,New Mexico State,Ind,1,5,53,10.6,1,53.0,0,0,,0,0.0,5,53,10.6,1,,2020
Sterling Palmer,sterling-palmer-1,/cfb/players/sterling-palmer-1.html,Florida International,CUSA,4,6,53,8.8,0,13.3,0,0,,0,0.0,6,53,8.8,0,,2020
