Player,Player_ID,Player_Link,team_name_abbr,conf_abbr,games,pass_cmp,pass_att,pass_cmp_pct,pass_yds,pass_td,pass_td_pct,pass_int,pass_int_pct,pass_yds_per_att,pass_adj_yds_per_att,pass_yds_per_cmp,pass_yds_per_g,pass_rating,awards,Year
Logan Fife,logan-fife-1,/cfb/players/logan-fife-1.html,Fresno State,MWC,11,84,120,70.0,892,2,1.7,6,5.0,7.4,5.52,10.6,81.1,127.9,,2022
Tucker Gleason,tucker-gleason-1,/cfb/players/tucker-gleason-1.html,Toledo,MAC,9,58,122,47.5,884,8,6.6,3,2.5,7.2,7.45,15.2,98.2,125.1,,2022
Miles Kendrick,miles-kendrick-1,/cfb/players/miles-kendrick-1.html,New Mexico,MWC,8,84,143,58.7,863,3,2.1,7,4.9,6.0,4.25,10.3,107.9,106.6,,2022
Haaziq Daniels,haaziq-daniels-1,/cfb/players/haaziq-daniels-1.html,Air Force,MWC,13,40,83,48.2,836,7,8.4,2,2.4,10.1,10.67,20.9,64.3,155.8,,2022
Katravis Marsh,katravis-marsh-1,/cfb/players/katravis-marsh-1.html,South Florida,American,6,58,113,51.3,827,7,6.2,2,1.8,7.3,7.76,14.3,137.8,129.7,,2022
Brett Gabbert,brett-gabbert-1,/cfb/players/brett-gabbert-1.html,Miami (OH),MAC,4,74,115,64.3,816,4,3.5,0,0.0,7.1,7.79,11.0,204.0,135.4,,2022
Jake Garcia,jake-garcia-1,/cfb/players/jake-garcia-1.html,Miami (FL),ACC,8,68,115,59.1,803,5,4.3,4,3.5,7.0,6.29,11.8,100.4,125.2,,2022
Garrett Nussmeier,garrett-nussmeier-1,/cfb/players/garrett-nussmeier-1.html,LSU,SEC,7,52,84,61.9,800,5,6.0,4,4.8,9.5,8.57,15.4,114.3,152.0,,2022
Ethan Hampton,ethan-hampton-1,/cfb/players/ethan-hampton-1.html,Northern Illinois,MAC,4,72,122,59.0,798,7,5.7,6,4.9,6.5,5.48,11.1,199.5,123.1,,2022
Brady Olson,brady-olson-1,/cfb/players/brady-olson-1.html,Massachusetts,Ind,9,77,153,50.3,791,2,1.3,8,5.2,5.2,3.08,10.3,87.9,87.6,,2022
Jeff Undercuffler,jeff-undercuffler-2,/cfb/players/jeff-undercuffler-2.html,Akron,MAC,7,70,120,58.3,791,5,4.2,5,4.2,6.6,5.55,11.3,113.0,119.1,,2022
Tai Lavatai,tai-lavatai-1,/cfb/players/tai-lavatai-1.html,Navy,American,8,42,91,46.2,785,5,5.5,3,3.3,8.6,8.24,18.7,98.1,130.2,,2022
Evan Simon,evan-simon-1,/cfb/players/evan-simon-1.html,Rutgers,Big Ten,9,79,137,57.7,777,4,2.9,6,4.4,5.7,4.28,9.8,86.3,106.2,,2022
Austin Smith,austin-smith-5,/cfb/players/austin-smith-5.html,Eastern Michigan,MAC,9,68,119,57.1,774,6,5.0,4,3.4,6.5,6.00,11.4,86.0,121.7,,2022
Landry Lyddy,landry-lyddy-1,/cfb/players/landry-lyddy-1.html,Louisiana Tech,CUSA,7,82,126,65.1,767,3,2.4,4,3.2,6.1,5.13,9.4,109.6,117.7,,2022
Shane Illingworth,shane-illingworth-1,/cfb/players/shane-illingworth-1.html,Nevada,MWC,6,84,145,57.9,761,2,1.4,3,2.1,5.2,4.59,9.1,126.8,102.4,,2022
Gavin Wimsatt,gavin-wimsatt-1,/cfb/players/gavin-wimsatt-1.html,Rutgers,Big Ten,8,65,145,44.8,757,5,3.4,7,4.8,5.2,3.74,11.6,94.6,90.4,,2022
Logan Bonner,logan-bonner-1,/cfb/players/logan-bonner-1.html,Utah State,MWC,4,62,110,56.4,753,6,5.5,8,7.3,6.8,4.66,12.1,188.3,117.3,,2022
Ben Finley,ben-finley-1,/cfb/players/ben-finley-1.html,North Carolina State,ACC,3,65,123,52.8,741,3,2.4,3,2.4,6.0,5.41,11.4,247.0,106.6,,2022
Gavin Frakes,gavin-frakes-1,/cfb/players/gavin-frakes-1.html,New Mexico State,Ind,11,55,110,50.0,736,4,3.6,7,6.4,6.7,4.55,13.4,66.9,105.5,,2022
Jacob Zeno,jacob-zeno-1,/cfb/players/jacob-zeno-1.html,UAB,CUSA,9,58,102,56.9,721,5,4.9,3,2.9,7.1,6.73,12.4,80.1,126.5,,2022
Garret Rangel,garret-rangel-1,/cfb/players/garret-rangel-1.html,Oklahoma State,Big 12,4,59,115,51.3,711,4,3.5,5,4.3,6.2,4.92,12.1,177.8,106.0,,2022
Cade Klubnik,cade-klubnik-1,/cfb/players/cade-klubnik-1.html,Clemson,ACC,10,61,100,61.0,697,2,2.0,3,3.0,7.0,6.02,11.4,69.7,120.1,,2022
Tyler Buchner,tyler-buchner-1,/cfb/players/tyler-buchner-1.html,Notre Dame,Ind,3,46,83,55.4,651,3,3.6,5,6.0,7.8,5.86,14.2,217.0,121.2,,2022
MJ Morris,mj-morris-1,/cfb/players/mj-morris-1.html,North Carolina State,ACC,5,52,86,60.5,648,7,8.1,1,1.2,7.5,8.64,12.5,129.6,148.3,,2022
Mikey Keene,mikey-keene-1,/cfb/players/mikey-keene-1.html,UCF,American,4,60,83,72.3,647,6,7.2,1,1.2,7.8,8.70,10.8,161.8,159.2,,2022
Rocky Lombardi,rocky-lombardi-1,/cfb/players/rocky-lombardi-1.html,Northern Illinois,MAC,4,50,75,66.7,645,5,6.7,1,1.3,8.6,9.33,12.9,161.3,158.2,,2022
AJ Padgett,aj-padgett-1,/cfb/players/aj-padgett-1.html,Rice,CUSA,3,39,77,50.6,634,5,6.5,1,1.3,8.2,8.95,16.3,211.3,138.6,,2022
Treyson Bourguet,treyson-bourguet-1,/cfb/players/treyson-bourguet-1.html,Western Michigan,MAC,4,54,109,49.5,601,2,1.8,1,0.9,5.5,5.47,11.1,150.3,100.1,,2022
Nevan Cremascoli,nevan-cremascoli-1,/cfb/players/nevan-cremascoli-1.html,Northern Illinois,MAC,4,49,102,48.0,600,5,4.9,7,6.9,5.9,3.77,12.2,150.0,99.9,,2022
Owen McCown,owen-mccown-1,/cfb/players/owen-mccown-1.html,Colorado,Pac-12,4,57,100,57.0,600,2,2.0,2,2.0,6.0,5.50,10.5,150.0,110.0,,2022
Brendan Sullivan,brendan-sullivan-1,/cfb/players/brendan-sullivan-1.html,Northwestern,Big Ten,5,71,96,74.0,589,4,4.2,3,3.1,6.1,5.56,8.3,117.8,133.0,,2022
Zach Gibson,zach-gibson-1,/cfb/players/zach-gibson-1.html,Georgia Tech,ACC,6,57,104,54.8,589,1,1.0,2,1.9,5.7,4.99,10.3,98.2,101.7,,2022
CJ Harris,cj-harris-2,/cfb/players/cj-harris-2.html,Ohio,MAC,7,52,97,53.6,577,3,3.1,1,1.0,5.9,6.10,11.1,82.4,111.7,,2022
Jarret Doege,jarret-doege-1,/cfb/players/jarret-doege-1.html,Troy,Sun Belt,7,44,64,68.8,575,5,7.8,3,4.7,9.0,8.44,13.1,82.1,160.6,,2022
Zach Pyron,zach-pyron-1,/cfb/players/zach-pyron-1.html,Georgia Tech,ACC,3,49,82,59.8,565,3,3.7,3,3.7,6.9,5.98,11.5,188.3,122.4,,2022
Haden Carlson,haden-carlson-1,/cfb/players/haden-carlson-1.html,Florida International,CUSA,8,47,88,53.4,553,4,4.5,5,5.7,6.3,4.64,11.8,69.1,109.8,,2022
Max Johnson,max-johnson-2,/cfb/players/max-johnson-2.html,Texas A&M,SEC,4,43,71,60.6,517,3,4.2,0,0.0,7.3,8.13,12.0,129.3,135.7,,2022
Calvin Brownholtz,calvin-brownholtz-1,/cfb/players/calvin-brownholtz-1.html,UTEP,CUSA,10,37,63,58.7,512,4,6.3,4,6.3,8.1,6.54,13.8,51.2,135.3,,2022
Hank Bachmeier,hank-bachmeier-1,/cfb/players/hank-bachmeier-1.html,Boise State,MWC,4,51,94,54.3,497,6,6.4,3,3.2,5.3,5.13,9.7,124.3,113.3,,2022
Garrett Greene,garrett-greene-1,/cfb/players/garrett-greene-1.html,West Virginia,Big 12,9,43,78,55.1,493,5,6.4,3,3.8,6.3,5.87,11.5,54.8,121.7,,2022
Jarrett Guest,jarrett-guest-1,/cfb/players/jarrett-guest-1.html,Coastal Carolina,Sun Belt,7,25,54,46.3,438,2,3.7,4,7.4,8.1,5.52,17.5,62.6,111.8,,2022
Jase Bauer,jase-bauer-1,/cfb/players/jase-bauer-1.html,Central Michigan,MAC,6,35,59,59.3,435,1,1.7,5,8.5,7.4,3.90,12.4,72.5,109.9,,2022
TJ Finley,tj-finley-1,/cfb/players/tj-finley-1.html,Auburn,SEC,4,33,53,62.3,431,1,1.9,4,7.5,8.1,5.11,13.1,107.8,121.7,,2022
Bryson Barnes,bryson-barnes-1,/cfb/players/bryson-barnes-1.html,Utah,Pac-12,10,37,57,64.9,430,4,7.0,2,3.5,7.5,7.37,11.6,43.0,144.4,,2022
Evan Prater,evan-prater-1,/cfb/players/evan-prater-1.html,Cincinnati,American,9,35,66,53.0,423,1,1.5,1,1.5,6.4,6.03,12.1,47.0,108.8,,2022
Xavier Williams,xavier-williams-4,/cfb/players/xavier-williams-4.html,Charlotte,CUSA,6,34,67,50.7,420,2,3.0,2,3.0,6.3,5.52,12.4,70.0,107.3,,2022
Byrum Brown,byrum-brown-1,/cfb/players/byrum-brown-1.html,South Florida,American,4,36,50,72.0,404,5,10.0,1,2.0,8.1,9.18,11.2,101.0,168.9,,2022
Preston Stone,preston-stone-1,/cfb/players/preston-stone-1.html,SMU,American,6,28,48,58.3,388,2,4.2,1,2.1,8.1,7.98,13.9,64.7,135.8,,2022
Camden Orth,camden-orth-1,/cfb/players/camden-orth-1.html,Bowling Green,MAC,10,34,57,59.6,382,3,5.3,2,3.5,6.7,6.18,11.2,38.2,126.3,,2022
Cameron Friel,cameron-friel-1,/cfb/players/cameron-friel-1.html,Nevada-Las Vegas,MWC,4,33,49,67.3,364,3,6.1,1,2.0,7.4,7.73,11.0,91.0,145.9,,2022
Cade Ballard,cade-ballard-1,/cfb/players/cade-ballard-1.html,Army,Ind,10,20,46,43.5,363,2,4.3,2,4.3,7.9,6.80,18.2,36.3,115.4,,2022
Matthew Downing,matthew-downing-1,/cfb/players/matthew-downing-1.html,Louisiana Tech,CUSA,4,33,62,53.2,356,3,4.8,4,6.5,5.7,3.81,10.8,89.0,104.5,,2022
Devin Kargman,devin-kargman-1,/cfb/players/devin-kargman-1.html,Kent State,MAC,6,29,70,41.4,348,3,4.3,3,4.3,5.0,3.90,12.0,58.0,88.8,,2022
Mitch Griffis,mitch-griffis-1,/cfb/players/mitch-griffis-1.html,Wake Forest,ACC,6,29,41,70.7,348,5,12.2,1,2.4,8.5,9.83,12.0,58.0,177.4,,2022
Drew Allar,drew-allar-1,/cfb/players/drew-allar-1.html,Penn State,Big Ten,10,35,60,58.3,344,4,6.7,0,0.0,5.7,7.07,9.8,34.4,128.5,,2022
Carlos Del Rio-Wilson,carlos-del-rio-wilson-1,/cfb/players/carlos-del-rio-wilson-1.html,Syracuse,ACC,7,22,51,43.1,342,1,2.0,2,3.9,6.7,5.33,15.5,48.9,98.1,,2022
Joey Yellen,joey-yellen-1,/cfb/players/joey-yellen-1.html,Hawaii,MWC,4,40,87,46.0,324,0,0.0,2,2.3,3.7,2.69,8.1,81.0,72.7,,2022
Harrison Bailey,harrison-bailey-1,/cfb/players/harrison-bailey-1.html,Nevada-Las Vegas,MWC,6,30,58,51.7,318,2,3.4,1,1.7,5.5,5.40,10.6,53.0,105.7,,2022
Billy Edwards Jr.,billy-edwards-jr-1,/cfb/players/billy-edwards-jr-1.html,Maryland,Big Ten,7,28,46,60.9,313,3,6.5,0,0.0,6.8,8.11,11.2,44.7,139.5,,2022
Garrett Dzuro,garrett-dzuro-1,/cfb/players/garrett-dzuro-1.html,Massachusetts,Ind,5,22,36,61.1,311,1,2.8,0,0.0,8.6,9.19,14.1,62.2,142.8,,2022
Carson Beck,carson-beck-1,/cfb/players/carson-beck-1.html,Georgia,SEC,7,26,35,74.3,310,4,11.4,0,0.0,8.9,11.14,11.9,44.3,186.4,,2022
Nick Patti,nick-patti-3,/cfb/players/nick-patti-3.html,Pitt,ACC,3,29,61,47.5,304,2,3.3,1,1.6,5.0,4.90,10.5,101.3,96.9,,2022
Tyhier Tyler,tyhier-tyler-1,/cfb/players/tyhier-tyler-1.html,Army,Ind,11,8,18,44.4,301,2,11.1,1,5.6,16.7,16.44,37.6,27.4,210.5,,2022
Jalen Milroe,jalen-milroe-1,/cfb/players/jalen-milroe-1.html,Alabama,SEC,8,31,53,58.5,297,5,9.4,3,5.7,5.6,4.94,9.6,37.1,125.4,,2022
Ethan Garbers,ethan-garbers-1,/cfb/players/ethan-garbers-1.html,UCLA,Pac-12,6,26,37,70.3,294,2,5.4,2,5.4,7.9,6.59,11.3,49.0,144.0,,2022
Nicholas Vattiato,nicholas-vattiato-1,/cfb/players/nicholas-vattiato-1.html,Middle Tennessee State,CUSA,2,30,46,65.2,293,0,0.0,1,2.2,6.4,5.39,9.8,146.5,114.4,,2022
Ty Keyes,ty-keyes-1,/cfb/players/ty-keyes-1.html,Southern Mississippi,Sun Belt,3,10,17,58.8,281,3,17.6,2,11.8,16.5,14.76,28.1,93.7,232.4,,2022
Austin Burton,austin-burton-1,/cfb/players/austin-burton-1.html,Purdue,Big Ten,6,36,56,64.3,273,3,5.4,2,3.6,4.9,4.34,7.6,45.5,115.8,,2022
Malik Hornsby,malik-hornsby-1,/cfb/players/malik-hornsby-1.html,Arkansas,SEC,8,13,27,48.1,268,1,3.7,2,7.4,9.9,7.33,20.6,33.5,128.9,,2022
Noah Vedral,noah-vedral-1,/cfb/players/noah-vedral-1.html,Rutgers,Big Ten,4,21,46,45.7,264,1,2.2,1,2.2,5.7,5.20,12.6,66.0,96.7,,2022
Braxton Burmeister,braxton-burmeister-1,/cfb/players/braxton-burmeister-1.html,San Diego State,MWC,9,36,72,50.0,263,2,2.8,3,4.2,3.7,2.33,7.3,29.2,81.5,,2022
Gino Campiotti,gino-campiotti-2,/cfb/players/gino-campiotti-2.html,Massachusetts,Ind,10,33,74,44.6,257,1,1.4,6,8.1,3.5,0.09,7.8,25.7,62.0,,2022
Tate Rodemaker,tate-rodemaker-1,/cfb/players/tate-rodemaker-1.html,Florida State,ACC,7,18,31,58.1,254,2,6.5,2,6.5,8.2,6.58,14.1,36.3,135.3,,2022
Jack Chambers,jack-chambers-1,/cfb/players/jack-chambers-1.html,North Carolina State,ACC,9,32,64,50.0,252,1,1.6,0,0.0,3.9,4.25,7.9,28.0,88.2,,2022
Jemel Jones,jemel-jones-1,/cfb/players/jemel-jones-1.html,Army,Ind,8,13,38,34.2,250,1,2.6,1,2.6,6.6,5.92,19.2,31.3,92.9,,2022
Gunnar Gundy,gunnar-gundy-1,/cfb/players/gunnar-gundy-1.html,Oklahoma State,Big 12,4,19,39,48.7,247,3,7.7,4,10.3,6.3,3.26,13.0,61.8,106.8,,2022
Bishop Davenport,bishop-davenport-1,/cfb/players/bishop-davenport-1.html,Utah State,MWC,3,27,44,61.4,245,1,2.3,2,4.5,5.6,3.98,9.1,81.7,106.5,,2022
Jacurri Brown,jacurri-brown-1,/cfb/players/jacurri-brown-1.html,Miami (FL),ACC,8,27,45,60.0,230,3,6.7,3,6.7,5.1,3.44,8.5,28.8,111.6,,2022
Justin Holaday,justin-holaday-1,/cfb/players/justin-holaday-1.html,New Mexico,MWC,5,26,59,44.1,222,0,0.0,1,1.7,3.8,3.00,8.5,44.4,72.3,,2022
Kyron Drones,kyron-drones-1,/cfb/players/kyron-drones-1.html,Baylor,Big 12,5,14,23,60.9,219,1,4.3,1,4.3,9.5,8.43,15.6,43.8,146.5,,2022
AJ Mayer,aj-mayer-1,/cfb/players/aj-mayer-1.html,Arkansas State,Sun Belt,9,19,39,48.7,214,2,5.1,1,2.6,5.5,5.36,11.3,23.8,106.6,,2022
Billy Atkins,billy-atkins-2,/cfb/players/billy-atkins-2.html,James Madison,Sun Belt,5,19,43,44.2,212,2,4.7,5,11.6,4.9,0.63,11.2,42.4,77.7,,2022
Kevin Jennings,kevin-jennings-2,/cfb/players/kevin-jennings-2.html,SMU,American,4,17,22,77.3,205,1,4.5,0,0.0,9.3,10.23,12.1,51.3,170.5,,2022
Shawqi Itraish,shawqi-itraish-1,/cfb/players/shawqi-itraish-1.html,Rice,CUSA,5,22,41,53.7,197,0,0.0,4,9.8,4.8,0.41,9.0,39.4,74.5,,2022
Nate Yarnell,nate-yarnell-1,/cfb/players/nate-yarnell-1.html,Pitt,ACC,2,10,14,71.4,195,1,7.1,0,0.0,13.9,15.36,19.5,97.5,212.0,,2022
Brayden Fowler-Nicolosi,brayden-fowler-nicolosi-1,/cfb/players/brayden-fowler-nicolosi-1.html,Colorado State,MWC,3,17,37,45.9,194,1,2.7,2,5.4,5.2,3.35,11.4,64.7,88.1,,2022
Kyle McCord,kyle-mccord-1,/cfb/players/kyle-mccord-1.html,Ohio State,Big Ten,7,16,20,80.0,190,1,5.0,0,0.0,9.5,10.50,11.9,27.1,176.3,,2022
Kaiya Sheron,kaiya-sheron-1,/cfb/players/kaiya-sheron-1.html,Kentucky,SEC,4,17,29,58.6,187,2,6.9,1,3.4,6.4,6.28,11.0,46.8,128.6,,2022
Dexter Williams II,dexter-williams-ii-1,/cfb/players/dexter-williams-ii-1.html,Indiana,Big Ten,4,13,38,34.2,184,2,5.3,2,5.3,4.8,3.53,14.2,46.0,81.7,,2022
Jalen Kitna,jalen-kitna-1,/cfb/players/jalen-kitna-1.html,Florida,SEC,4,10,14,71.4,181,1,7.1,0,0.0,12.9,14.36,18.1,45.3,203.6,,2022
Cade McNamara,cade-mcnamara-1,/cfb/players/cade-mcnamara-1.html,Michigan,Big Ten,3,14,25,56.0,180,1,4.0,1,4.0,7.2,6.20,12.9,60.0,121.7,,2022
Jack Miller III,jack-miller-iii-1,/cfb/players/jack-miller-iii-1.html,Florida,SEC,1,13,22,59.1,180,0,0.0,0,0.0,8.2,8.18,13.8,180.0,127.8,,2022
Frank Gore Jr.,frank-gore-jr-1,/cfb/players/frank-gore-jr-1.html,Southern Mississippi,Sun Belt,13,7,14,50.0,179,3,21.4,0,0.0,12.8,17.07,25.6,13.8,228.1,,2022
Cole Freeman,cole-freeman-1,/cfb/players/cole-freeman-1.html,Northwestern,Big Ten,3,22,45,48.9,178,0,0.0,5,11.1,4.0,-1.04,8.1,59.3,59.9,,2022
Jack Turner,jack-turner-1,/cfb/players/jack-turner-1.html,Louisiana Tech,CUSA,3,16,29,55.2,176,1,3.4,2,6.9,6.1,3.66,11.0,58.7,103.7,,2022
CJ Montes,cj-montes-1,/cfb/players/cj-montes-1.html,New Mexico,MWC,4,27,51,52.9,174,0,0.0,1,2.0,3.4,2.53,6.4,43.5,77.7,,2022
Noah Kim,noah-kim-1,/cfb/players/noah-kim-1.html,Michigan State,Big Ten,5,14,19,73.7,174,3,15.8,0,0.0,9.2,12.32,12.4,34.8,202.7,,2022
Alex Padilla,alex-padilla-1,/cfb/players/alex-padilla-1.html,Iowa,Big Ten,2,21,43,48.8,173,1,2.3,2,4.7,4.0,2.40,8.2,86.5,81.0,,2022
James Foster,james-foster-1,/cfb/players/james-foster-1.html,Charlotte,CUSA,6,12,28,42.9,170,2,7.1,1,3.6,6.1,5.89,14.2,28.3,110.3,,2022
Kai Horton,kai-horton-1,/cfb/players/kai-horton-1.html,Tulane,American,4,13,23,56.5,165,3,13.0,0,0.0,7.2,9.78,12.7,41.3,159.8,,2022
Miller Moss,miller-moss-1,/cfb/players/miller-moss-1.html,USC,Pac-12,5,12,14,85.7,159,1,7.1,0,0.0,11.4,12.79,13.3,31.8,204.7,,2022
Chubba Purdy,chubba-purdy-1,/cfb/players/chubba-purdy-1.html,Nebraska,Big Ten,6,22,48,45.8,147,0,0.0,3,6.3,3.1,0.25,6.7,24.5,59.1,,2022
Justin Lynch,justin-lynch-1,/cfb/players/justin-lynch-1.html,Northern Illinois,MAC,9,13,28,46.4,146,0,0.0,0,0.0,5.2,5.21,11.2,16.2,90.2,,2022
Luke Doty,luke-doty-1,/cfb/players/luke-doty-1.html,South Carolina,SEC,5,10,14,71.4,146,2,14.3,2,14.3,10.4,6.86,14.6,29.2,177.6,,2022
Chandler Morris,chandler-morris-1,/cfb/players/chandler-morris-1.html,Texas Christian,Big 12,4,18,27,66.7,145,1,3.7,0,0.0,5.4,6.11,8.1,36.3,124.0,,2022
Jayden Clemons,jayden-clemons-1,/cfb/players/jayden-clemons-1.html,Wyoming,MWC,5,12,29,41.4,145,1,3.4,3,10.3,5.0,1.03,12.1,29.0,74.1,,2022
Desmond Trotter,desmond-trotter-1,/cfb/players/desmond-trotter-1.html,South Alabama,Sun Belt,5,15,20,75.0,144,0,0.0,0,0.0,7.2,7.20,9.6,28.8,135.5,,2022
Giles Pooler,giles-pooler-1,/cfb/players/giles-pooler-1.html,Colorado State,MWC,2,11,32,34.4,144,0,0.0,1,3.1,4.5,3.09,13.1,72.0,65.9,,2022
Dylan Morris,dylan-morris-1,/cfb/players/dylan-morris-1.html,Washington,Pac-12,7,9,16,56.3,142,1,6.3,1,6.3,8.9,7.31,15.8,20.3,138.9,,2022
Joey Labas,joey-labas-1,/cfb/players/joey-labas-1.html,Iowa,Big Ten,1,14,24,58.3,139,1,4.2,0,0.0,5.8,6.63,9.9,139.0,120.7,,2022
Justin Ibieta,justin-ibieta-1,/cfb/players/justin-ibieta-1.html,Tulane,American,4,13,16,81.3,138,0,0.0,0,0.0,8.6,8.63,10.6,34.5,153.7,,2022
Chase Wolf,chase-wolf-1,/cfb/players/chase-wolf-1.html,Wisconsin,Big Ten,3,18,32,56.3,137,1,3.1,1,3.1,4.3,3.50,7.6,45.7,96.3,,2022
Cade Fortin,cade-fortin-1,/cfb/players/cade-fortin-1.html,Arkansas,SEC,3,14,29,48.3,135,1,3.4,0,0.0,4.7,5.34,9.6,45.0,98.8,,2022
Darius Ocean,darius-ocean-1,/cfb/players/darius-ocean-1.html,Western Kentucky,CUSA,5,7,12,58.3,135,2,16.7,1,8.3,11.3,10.83,19.3,27.0,191.2,,2022
Maasai Maynor,maasai-maynor-1,/cfb/players/maasai-maynor-1.html,Navy,American,3,7,14,50.0,132,1,7.1,0,0.0,9.4,10.86,18.9,44.0,152.8,,2022
Noah Fifita,noah-fifita-1,/cfb/players/noah-fifita-1.html,Arizona,Pac-12,3,9,19,47.4,128,1,5.3,0,0.0,6.7,7.79,14.2,42.7,121.3,,2022
D'Wan Mathis,dwan-mathis-1,/cfb/players/dwan-mathis-1.html,Temple,American,9,14,30,46.7,125,0,0.0,0,0.0,4.2,4.17,8.9,13.9,81.7,,2022
Luke Altmyer,luke-altmyer-1,/cfb/players/luke-altmyer-1.html,Ole Miss,SEC,4,8,17,47.1,125,2,11.8,1,5.9,7.4,7.06,15.6,31.3,135.9,,2022
Maddox Kopp,maddox-kopp-2,/cfb/players/maddox-kopp-2.html,Colorado,Pac-12,2,15,28,53.6,123,1,3.6,0,0.0,4.4,5.11,8.2,61.5,102.3,,2022
Kai Millner,kai-millner-1,/cfb/players/kai-millner-1.html,California,Pac-12,3,9,15,60.0,121,2,13.3,0,0.0,8.1,10.73,13.4,40.3,171.8,,2022
Jake Lange,jake-lange-1,/cfb/players/jake-lange-1.html,Southern Mississippi,Sun Belt,12,11,21,52.4,110,0,0.0,1,4.8,5.2,3.10,10.0,9.2,86.9,,2022
Zeon Chriss,zeon-chriss-1,/cfb/players/zeon-chriss-1.html,Louisiana,Sun Belt,4,9,15,60.0,109,1,6.7,1,6.7,7.3,5.60,12.1,27.3,129.7,,2022
Kai Kroeger,kai-kroeger-1,/cfb/players/kai-kroeger-1.html,South Carolina,SEC,13,4,4,100.0,107,2,50.0,0,0.0,26.8,36.75,26.8,8.2,489.7,,2022
Braden Smith,braden-smith-4,/cfb/players/braden-smith-4.html,Louisville,ACC,13,3,6,50.0,106,1,16.7,1,16.7,17.7,13.50,35.3,8.2,220.1,,2022
Artur Sitkowski,artur-sitkowski-1,/cfb/players/artur-sitkowski-1.html,Illinois,Big Ten,3,18,25,72.0,103,0,0.0,1,4.0,4.1,2.32,5.7,34.3,98.6,,2022
Gunnar Holmberg,gunnar-holmberg-1,/cfb/players/gunnar-holmberg-1.html,Florida International,CUSA,3,14,20,70.0,103,1,5.0,0,0.0,5.2,6.15,7.4,34.3,129.8,,2022
Davis Beville,davis-beville-1,/cfb/players/davis-beville-1.html,Oklahoma,Big 12,5,15,30,50.0,102,0,0.0,1,3.3,3.4,1.90,6.8,20.4,71.9,,2022
Tommy Ulatowski,tommy-ulatowski-1,/cfb/players/tommy-ulatowski-1.html,Kent State,MAC,2,6,11,54.5,102,1,9.1,0,0.0,9.3,11.09,17.0,51.0,162.4,,2022
Dakereon Joyner,dakereon-joyner-1,/cfb/players/dakereon-joyner-1.html,South Carolina,SEC,13,3,3,100.0,101,1,33.3,0,0.0,33.7,40.33,33.7,7.8,492.8,,2022
Trexler Ivey,trexler-ivey-1,/cfb/players/trexler-ivey-1.html,Charlotte,CUSA,1,9,16,56.3,101,1,6.3,0,0.0,6.3,7.56,11.2,101.0,129.9,,2022
Eddie Lee Marburger,eddie-lee-marburger-1,/cfb/players/eddie-lee-marburger-1.html,UTSA,CUSA,6,10,25,40.0,100,1,4.0,0,0.0,4.0,4.80,10.0,16.7,86.8,,2022
Destin Wade,destin-wade-1,/cfb/players/destin-wade-1.html,Kentucky,SEC,1,16,30,53.3,98,0,0.0,2,6.7,3.3,0.27,6.1,98.0,67.4,,2022
Logan Smothers,logan-smothers-1,/cfb/players/logan-smothers-1.html,Nebraska,Big Ten,5,10,18,55.6,96,0,0.0,0,0.0,5.3,5.33,9.6,19.2,100.4,,2022
Wiley Green,wiley-green-1,/cfb/players/wiley-green-1.html,Rice,CUSA,2,12,18,66.7,95,0,0.0,1,5.6,5.3,2.78,7.9,47.5,99.9,,2022
Brendon Lewis,brendon-lewis-1,/cfb/players/brendon-lewis-1.html,Colorado,Pac-12,2,15,24,62.5,92,0,0.0,0,0.0,3.8,3.83,6.1,46.0,94.7,,2022
Davis Warren,davis-warren-1,/cfb/players/davis-warren-1.html,Michigan,Big Ten,5,5,9,55.6,89,0,0.0,0,0.0,9.9,9.89,17.8,17.8,138.6,,2022
Sam Vidlak,sam-vidlak-1,/cfb/players/sam-vidlak-1.html,Boise State,MWC,3,9,14,64.3,86,0,0.0,0,0.0,6.1,6.14,9.6,28.7,115.9,,2022
Xavier Arline,xavier-arline-1,/cfb/players/xavier-arline-1.html,Navy,American,9,4,11,36.4,85,2,18.2,1,9.1,7.7,7.27,21.3,9.4,143.1,,2022
Myles Burkett,myles-burkett-1,/cfb/players/myles-burkett-1.html,Wisconsin,Big Ten,2,4,5,80.0,84,0,0.0,0,0.0,16.8,16.80,21.0,42.0,221.1,,2022
Jack Tuttle,jack-tuttle-1,/cfb/players/jack-tuttle-1.html,Indiana,Big Ten,1,9,12,75.0,82,1,8.3,0,0.0,6.8,8.50,9.1,82.0,159.9,,2022
Ben Brittain,ben-brittain-1,/cfb/players/ben-brittain-1.html,Air Force,MWC,5,1,2,50.0,80,1,50.0,0,0.0,40.0,50.00,80.0,16.0,551.0,,2022
Tristan Gebbia,tristan-gebbia-1,/cfb/players/tristan-gebbia-1.html,Oregon State,Pac-12,4,10,11,90.9,79,0,0.0,0,0.0,7.2,7.18,7.9,19.8,151.2,,2022
Jackson Stratton,jackson-stratton-1,/cfb/players/jackson-stratton-1.html,Colorado State,MWC,4,4,17,23.5,78,1,5.9,2,11.8,4.6,0.47,19.5,19.5,58.0,,2022
Nate Hampton,nate-hampton-1,/cfb/players/nate-hampton-1.html,Liberty,Ind,5,3,8,37.5,76,0,0.0,0,0.0,9.5,9.50,25.3,15.2,117.3,,2022
