Player,Player_ID,Player_Link,team_name_abbr,conf_abbr,games,pass_cmp,pass_att,pass_cmp_pct,pass_yds,pass_td,pass_td_pct,pass_int,pass_int_pct,pass_yds_per_att,pass_adj_yds_per_att,pass_yds_per_cmp,pass_yds_per_g,pass_rating,awards,Year
Cordale Grundy,cordale-grundy-1,/cfb/players/cordale-grundy-1.html,UTSA,CUSA,9,111,220,50.5,989,5,2.3,3,1.4,4.5,4.34,8.9,109.9,93.0,,2018
Shai Werts,shai-werts-1,/cfb/players/shai-werts-1.html,Georgia Southern,Sun Belt,13,69,116,59.5,987,10,8.6,0,0.0,8.5,10.23,14.3,75.9,159.4,,2018
Willie Jones III,willie-jones-iii-1,/cfb/players/willie-jones-iii-1.html,Texas State,Sun Belt,8,74,131,56.5,984,7,5.3,2,1.5,7.5,7.89,13.3,123.0,134.2,,2018
Davis Shanley,davis-shanley-1,/cfb/players/davis-shanley-1.html,Western Kentucky,CUSA,9,96,141,68.1,942,3,2.1,2,1.4,6.7,6.47,9.8,104.7,128.4,,2018
Kai Locksley,kai-locksley-1,/cfb/players/kai-locksley-1.html,UTEP,CUSA,9,83,169,49.1,937,3,1.8,9,5.3,5.5,3.50,11.3,104.1,90.9,,2018
TaQuon Marshall,taquon-marshall-1,/cfb/players/taquon-marshall-1.html,Georgia Tech,ACC,12,48,109,44.0,900,5,4.6,4,3.7,8.3,7.52,18.8,75.0,121.2,,2018
Isaiah Sanders,isaiah-sanders-1,/cfb/players/isaiah-sanders-1.html,Air Force,MWC,8,48,78,61.5,844,4,5.1,3,3.8,10.8,10.12,17.6,105.5,161.7,,2018
Clayton Tune,clayton-tune-1,/cfb/players/clayton-tune-1.html,Houston,American,5,59,117,50.4,795,8,6.8,2,1.7,6.8,7.39,13.5,159.0,126.6,,2018
Christian Chapman,christian-chapman-1,/cfb/players/christian-chapman-1.html,San Diego State,MWC,7,51,89,57.3,782,4,4.5,1,1.1,8.8,9.18,15.3,111.7,143.7,,2018
Jalen Hurts,jalen-hurts-1,/cfb/players/jalen-hurts-1.html,Alabama,SEC,13,51,70,72.9,765,8,11.4,2,2.9,10.9,11.93,15.0,58.8,196.7,,2018
Brandon McIlwain,brandon-mcilwain-1,/cfb/players/brandon-mcilwain-1.html,California,Pac-12,10,80,129,62.0,763,2,1.6,8,6.2,5.9,3.43,9.5,76.3,104.4,,2018
Rocky Lombardi,rocky-lombardi-1,/cfb/players/rocky-lombardi-1.html,Michigan State,Big Ten,8,68,154,44.2,738,3,1.9,3,1.9,4.8,4.31,10.9,92.3,86.9,,2018
Zeb Noland,zeb-noland-1,/cfb/players/zeb-noland-1.html,Iowa State,Big 12,5,70,110,63.6,722,4,3.6,1,0.9,6.6,6.88,10.3,144.4,129.0,,2018
Brandon Wimbush,brandon-wimbush-1,/cfb/players/brandon-wimbush-1.html,Notre Dame,Ind,6,54,102,52.9,719,4,3.9,6,5.9,7.0,5.19,13.3,119.8,113.3,,2018
Luke Skipper,luke-skipper-1,/cfb/players/luke-skipper-1.html,Tulsa,American,4,68,116,58.6,716,4,3.4,6,5.2,6.2,4.53,10.5,179.0,111.5,,2018
Jalan McClendon,jalan-mcclendon-1,/cfb/players/jalan-mcclendon-1.html,Baylor,Big 12,9,55,91,60.4,715,3,3.3,3,3.3,7.9,7.03,13.0,79.4,130.7,,2018
Tommy Lazzaro,tommy-lazzaro-1,/cfb/players/tommy-lazzaro-1.html,Central Michigan,MAC,7,68,141,48.2,711,5,3.5,10,7.1,5.0,2.56,10.5,101.6,88.1,,2018
Drew Eckels,drew-eckels-1,/cfb/players/drew-eckels-1.html,Western Kentucky,CUSA,3,50,99,50.5,709,3,3.0,0,0.0,7.2,7.77,14.2,236.3,120.7,,2018
Fred Payton,fred-payton-1,/cfb/players/fred-payton-1.html,Coastal Carolina,Sun Belt,7,49,75,65.3,677,6,8.0,2,2.7,9.0,9.43,13.8,96.7,162.2,,2018
Brandon Jones,brandon-jones-16,/cfb/players/brandon-jones-16.html,UTEP,CUSA,6,42,85,49.4,673,4,4.7,5,5.9,7.9,6.21,16.0,112.2,119.7,,2018
Michael Carrillo,michael-carrillo-1,/cfb/players/michael-carrillo-1.html,San Jose State,MWC,6,48,80,60.0,644,5,6.3,3,3.8,8.1,7.61,13.4,107.3,140.7,,2018
Evan Shirreffs,evan-shirreffs-1,/cfb/players/evan-shirreffs-1.html,Charlotte,CUSA,6,54,104,51.9,631,2,1.9,4,3.8,6.1,4.72,11.7,105.2,101.5,,2018
Tony Poljan,tony-poljan-1,/cfb/players/tony-poljan-1.html,Central Michigan,MAC,12,76,147,51.7,625,2,1.4,5,3.4,4.3,2.99,8.2,52.1,85.1,,2018
William Brown,william-brown-2,/cfb/players/william-brown-2.html,SMU,American,7,53,85,62.4,625,7,8.2,1,1.2,7.4,8.47,11.8,89.3,148.9,,2018
Donald Hammond III,donald-hammond-iii-1,/cfb/players/donald-hammond-iii-1.html,Air Force,MWC,9,38,72,52.8,623,5,6.9,2,2.8,8.7,8.79,16.4,69.2,142.8,,2018
Wiley Green,wiley-green-1,/cfb/players/wiley-green-1.html,Rice,CUSA,4,45,88,51.1,621,3,3.4,4,4.5,7.1,5.69,13.8,155.3,112.6,,2018
D.J. Mack Jr.,dj-mack-jr-1,/cfb/players/dj-mack-jr-1.html,UCF,American,10,51,100,51.0,619,3,3.0,1,1.0,6.2,6.34,12.1,61.9,110.9,,2018
Matt Romero,matt-romero-1,/cfb/players/matt-romero-1.html,New Mexico State,Ind,4,72,131,55.0,609,3,2.3,6,4.6,4.6,3.05,8.5,152.3,92.4,,2018
Armani Rogers,armani-rogers-1,/cfb/players/armani-rogers-1.html,Nevada-Las Vegas,MWC,6,52,117,44.4,601,10,8.5,4,3.4,5.1,5.31,11.6,100.2,109.0,,2018
Frank Nutile,frank-nutile-1,/cfb/players/frank-nutile-1.html,Temple,American,6,42,75,56.0,585,4,5.3,5,6.7,7.8,5.87,13.9,97.5,125.8,,2018
Levi Lewis,levi-lewis-1,/cfb/players/levi-lewis-1.html,Louisiana,Sun Belt,14,37,59,62.7,585,7,11.9,2,3.4,9.9,10.76,15.8,41.8,178.4,,2018
Ryan Metz,ryan-metz-1,/cfb/players/ryan-metz-1.html,UTEP,CUSA,6,35,69,50.7,576,3,4.3,5,7.2,8.3,5.96,16.5,96.0,120.7,,2018
Josh Jackson,josh-jackson-3,/cfb/players/josh-jackson-3.html,Virginia Tech,ACC,3,36,58,62.1,575,5,8.6,1,1.7,9.9,10.86,16.0,191.7,170.3,,2018
Tyrrell Pigrome,tyrrell-pigrome-1,/cfb/players/tyrrell-pigrome-1.html,Maryland,Big Ten,11,37,67,55.2,561,2,3.0,1,1.5,8.4,8.30,15.2,51.0,132.4,,2018
Alex Delton,alex-delton-1,/cfb/players/alex-delton-1.html,Kansas State,Big 12,7,44,80,55.0,554,2,2.5,2,2.5,6.9,6.30,12.6,79.1,116.4,,2018
M.J. Rivers II,mj-rivers-ii-1,/cfb/players/mj-rivers-ii-1.html,Illinois,Big Ten,8,56,101,55.4,547,3,3.0,3,3.0,5.4,4.67,9.8,68.4,104.8,,2018
Tommy Devito,tommy-devito-1,/cfb/players/tommy-devito-1.html,Syracuse,ACC,8,44,87,50.6,525,4,4.6,3,3.4,6.0,5.40,11.9,65.6,109.5,,2018
Cole Garvin,cole-garvin-1,/cfb/players/cole-garvin-1.html,South Alabama,Sun Belt,5,48,78,61.5,524,5,6.4,3,3.8,6.7,6.27,10.9,104.8,131.4,,2018
Rhett Rodriguez,rhett-rodriguez-1,/cfb/players/rhett-rodriguez-1.html,Arizona,Pac-12,7,43,83,51.8,516,3,3.6,2,2.4,6.2,5.86,12.0,73.7,111.1,,2018
Jack Coan,jack-coan-1,/cfb/players/jack-coan-1.html,Wisconsin,Big Ten,5,56,93,60.2,515,5,5.4,3,3.2,5.5,5.16,9.2,103.0,118.0,,2018
James Blackman,james-blackman-1,/cfb/players/james-blackman-1.html,Florida State,ACC,4,33,51,64.7,510,5,9.8,1,2.0,10.0,11.08,15.5,127.5,177.1,,2018
Steven Williams,steven-williams-2,/cfb/players/steven-williams-2.html,Old Dominion,CUSA,4,41,81,50.6,507,2,2.5,2,2.5,6.3,5.64,12.4,126.8,106.4,,2018
Alex Thomson,alex-thomson-1,/cfb/players/alex-thomson-1.html,Marshall,CUSA,4,53,100,53.0,506,5,5.0,3,3.0,5.1,4.71,9.5,126.5,106.0,,2018
Montel Aaron,montel-aaron-1,/cfb/players/montel-aaron-1.html,San Jose State,MWC,7,44,75,58.7,500,2,2.7,0,0.0,6.7,7.20,11.4,71.4,123.5,,2018
Garret Lewis,garret-lewis-1,/cfb/players/garret-lewis-1.html,Navy,American,11,33,74,44.6,479,2,2.7,2,2.7,6.5,5.80,14.5,43.5,102.5,,2018
Malik Cunningham,malik-cunningham-1,/cfb/players/malik-cunningham-1.html,Louisville,ACC,10,40,67,59.7,473,1,1.5,1,1.5,7.1,6.69,11.8,47.3,120.9,,2018
Bryce Carpenter,bryce-carpenter-1,/cfb/players/bryce-carpenter-1.html,Coastal Carolina,Sun Belt,7,37,55,67.3,464,5,9.1,2,3.6,8.4,8.62,12.5,66.3,160.9,,2018
Bryce Rivers,bryce-rivers-1,/cfb/players/bryce-rivers-1.html,UTSA,CUSA,3,37,64,57.8,463,2,3.1,2,3.1,7.2,6.45,12.5,154.3,122.6,,2018
Kelly Bryant,kelly-bryant-1,/cfb/players/kelly-bryant-1.html,Clemson,ACC,4,36,54,66.7,461,2,3.7,1,1.9,8.5,8.44,12.8,115.3,146.9,,2018
Keytaon Thompson,keytaon-thompson-1,/cfb/players/keytaon-thompson-1.html,Mississippi State,SEC,9,18,39,46.2,458,6,15.4,1,2.6,11.7,13.67,25.4,50.9,190.4,,2018
Cole Kelley,cole-kelley-1,/cfb/players/cole-kelley-1.html,Arkansas,SEC,9,35,67,52.2,455,5,7.5,5,7.5,6.8,4.93,13.0,50.6,119.0,,2018
Tate Whatley,tate-whatley-1,/cfb/players/tate-whatley-1.html,Southern Mississippi,CUSA,6,42,75,56.0,451,4,5.3,1,1.3,6.0,6.48,10.7,75.2,121.4,,2018
Keller Chryst,keller-chryst-1,/cfb/players/keller-chryst-1.html,Tennessee,SEC,8,23,51,45.1,450,3,5.9,2,3.9,8.8,8.24,19.6,56.3,130.8,,2018
Chase Brice,chase-brice-1,/cfb/players/chase-brice-1.html,Clemson,ACC,12,32,51,62.7,442,5,9.8,3,5.9,8.7,7.98,13.8,36.8,156.1,,2018
Tevaka Tuioti,tevaka-tuioti-1,/cfb/players/tevaka-tuioti-1.html,New Mexico,MWC,3,24,43,55.8,439,5,11.6,2,4.7,10.2,10.44,18.3,146.3,170.6,,2018
Quentin Harris,quentin-harris-2,/cfb/players/quentin-harris-2.html,Duke,ACC,12,34,68,50.0,437,7,10.3,1,1.5,6.4,7.82,12.9,36.4,135.0,,2018
Christian Alexander,christian-alexander-1,/cfb/players/christian-alexander-1.html,Florida International,CUSA,10,36,55,65.5,427,1,1.8,1,1.8,7.8,7.31,11.9,42.7,133.0,,2018
Michael Curtis,michael-curtis-2,/cfb/players/michael-curtis-2.html,Massachusetts,Ind,6,26,40,65.0,412,4,10.0,2,5.0,10.3,10.05,15.8,68.7,174.5,,2018
Cade Fortin,cade-fortin-1,/cfb/players/cade-fortin-1.html,North Carolina,ACC,4,32,65,49.2,388,1,1.5,1,1.5,6.0,5.58,12.1,97.0,101.4,,2018
Chevan Cordeiro,chevan-cordeiro-1,/cfb/players/chevan-cordeiro-1.html,Hawaii,MWC,4,30,49,61.2,384,6,12.2,2,4.1,7.8,8.45,12.8,96.0,159.3,,2018
Giovanni Rescigno,giovanni-rescigno-1,/cfb/players/giovanni-rescigno-1.html,Rutgers,Big Ten,7,35,74,47.3,370,1,1.4,3,4.1,5.0,3.45,10.6,52.9,85.6,,2018
Hasaan Klugh,hasaan-klugh-1,/cfb/players/hasaan-klugh-1.html,Charlotte,CUSA,11,28,43,65.1,362,2,4.7,2,4.7,8.4,7.26,12.9,32.9,141.9,,2018
Grayson Muehlstein,grayson-muehlstein-1,/cfb/players/grayson-muehlstein-1.html,Texas Christian,Big 12,5,35,63,55.6,355,3,4.8,4,6.3,5.6,3.73,10.1,71.0,105.9,,2018
Michael Scarnecchia,michael-scarnecchia-1,/cfb/players/michael-scarnecchia-1.html,South Carolina,SEC,4,29,51,56.9,353,4,7.8,0,0.0,6.9,8.49,12.2,88.3,140.9,,2018
Jack Allison,jack-allison-1,/cfb/players/jack-allison-1.html,West Virginia,Big 12,7,23,45,51.1,352,1,2.2,2,4.4,7.8,6.27,15.3,50.3,115.3,,2018
Aaron Winchester,aaron-winchester-2,/cfb/players/aaron-winchester-2.html,Georgia State,Sun Belt,6,31,57,54.4,348,3,5.3,1,1.8,6.1,6.37,11.2,58.0,119.5,,2018
Justin Fields,justin-fields-2,/cfb/players/justin-fields-2.html,Georgia,SEC,12,27,39,69.2,328,4,10.3,0,0.0,8.4,10.46,12.1,27.3,173.7,,2018
Hayden Moore,hayden-moore-1,/cfb/players/hayden-moore-1.html,Cincinnati,American,8,27,51,52.9,327,2,3.9,1,2.0,6.4,6.31,12.1,40.9,115.8,,2018
Andrew Bunch,andrew-bunch-2,/cfb/players/andrew-bunch-2.html,Nebraska,Big Ten,5,31,47,66.0,320,2,4.3,2,4.3,6.8,5.74,10.3,64.0,128.7,,2018
McLane Carter,mclane-carter-1,/cfb/players/mclane-carter-1.html,Texas Tech,Big 12,5,28,51,54.9,318,2,3.9,2,3.9,6.2,5.25,11.4,63.6,112.4,,2018
Carter Stanley,carter-stanley-1,/cfb/players/carter-stanley-1.html,Kansas,Big 12,6,34,47,72.3,304,3,6.4,1,2.1,6.5,6.79,8.9,50.7,143.5,,2018
Chris Oladokun,chris-oladokun-1,/cfb/players/chris-oladokun-1.html,South Florida,American,7,22,44,50.0,285,3,6.8,1,2.3,6.5,6.82,13.0,40.7,122.4,,2018
Elijah Sindelar,elijah-sindelar-1,/cfb/players/elijah-sindelar-1.html,Purdue,Big Ten,2,26,44,59.1,283,2,4.5,3,6.8,6.4,4.27,10.9,141.5,114.5,,2018
EJ Perry,ej-perry-1,/cfb/players/ej-perry-1.html,Boston College,ACC,5,27,39,69.2,277,2,5.1,0,0.0,7.1,8.13,10.3,55.4,145.8,,2018
Quinton Maxwell,quinton-maxwell-1,/cfb/players/quinton-maxwell-1.html,Ohio,MAC,7,20,36,55.6,276,2,5.6,0,0.0,7.7,8.78,13.8,39.4,138.3,,2018
Shane Buechele,shane-buechele-1,/cfb/players/shane-buechele-1.html,Texas,Big 12,2,30,44,68.2,273,2,4.5,1,2.3,6.2,6.09,9.1,136.5,130.8,,2018
Tate Martell,tate-martell-1,/cfb/players/tate-martell-1.html,Ohio State,Big Ten,6,23,28,82.1,269,1,3.6,0,0.0,9.6,10.32,11.7,44.8,174.6,,2018
Coltin Gerhart,coltin-gerhart-1,/cfb/players/coltin-gerhart-1.html,New Mexico,MWC,5,27,56,48.2,266,3,5.4,3,5.4,4.8,3.41,9.9,53.2,95.1,,2018
Sean Chambers,sean-chambers-1,/cfb/players/sean-chambers-1.html,Wyoming,MWC,4,15,25,60.0,266,3,12.0,0,0.0,10.6,13.04,17.7,66.5,189.0,,2018
Connor Noland,connor-noland-1,/cfb/players/connor-noland-1.html,Arkansas,SEC,5,21,42,50.0,255,1,2.4,2,4.8,6.1,4.40,12.1,51.0,99.3,,2018
Zach Abey,zach-abey-1,/cfb/players/zach-abey-1.html,Navy,American,12,12,28,42.9,246,1,3.6,2,7.1,8.8,6.29,20.5,20.5,114.2,,2018
Jordan Weeks,jordan-weeks-1,/cfb/players/jordan-weeks-1.html,UTSA,CUSA,4,26,58,44.8,241,1,1.7,0,0.0,4.2,4.50,9.3,60.3,85.4,,2018
Henry Colombi,henry-colombi-1,/cfb/players/henry-colombi-1.html,Utah State,MWC,6,33,40,82.5,239,0,0.0,0,0.0,6.0,5.98,7.2,39.8,132.7,,2018
Matt Corral,matt-corral-1,/cfb/players/matt-corral-1.html,Ole Miss,SEC,4,16,22,72.7,239,2,9.1,1,4.5,10.9,10.64,14.9,59.8,184.9,,2018
Jack Sears,jack-sears-1,/cfb/players/jack-sears-1.html,USC,Pac-12,1,20,28,71.4,235,2,7.1,0,0.0,8.4,9.82,11.8,235.0,165.5,,2018
D.J. Gillins,dj-gillins-1,/cfb/players/dj-gillins-1.html,UTSA,CUSA,6,30,61,49.2,225,1,1.6,5,8.2,3.7,0.33,7.5,37.5,69.2,,2018
Malcolm Perry,malcolm-perry-1,/cfb/players/malcolm-perry-1.html,Navy,American,13,9,25,36.0,222,2,8.0,1,4.0,8.9,8.68,24.7,17.1,129.0,,2018
Michael Penix Jr.,michael-penix-jr-1,/cfb/players/michael-penix-jr-1.html,Indiana,Big Ten,3,21,34,61.8,219,1,2.9,0,0.0,6.4,7.03,10.4,73.0,125.6,,2018
Jacob Huesman,jacob-huesman-1,/cfb/players/jacob-huesman-1.html,Appalachian State,Sun Belt,7,21,38,55.3,206,2,5.3,4,10.5,5.4,1.74,9.8,29.4,97.1,,2018
Jack Colletto,jack-colletto-1,/cfb/players/jack-colletto-1.html,Oregon State,Pac-12,8,23,47,48.9,201,0,0.0,3,6.4,4.3,1.40,8.7,25.1,72.1,,2018
Cristian Solano,cristian-solano-1,/cfb/players/cristian-solano-1.html,Nevada,MWC,11,23,45,51.1,200,0,0.0,4,8.9,4.4,0.44,8.7,18.2,70.7,,2018
Sean Clifford,sean-clifford-1,/cfb/players/sean-clifford-1.html,Penn State,Big Ten,4,5,7,71.4,195,2,28.6,0,0.0,27.9,33.57,39.0,48.8,399.7,,2018
Peyton Derrick,peyton-derrick-1,/cfb/players/peyton-derrick-1.html,Appalachian State,Sun Belt,6,13,22,59.1,186,2,9.1,2,9.1,8.5,6.18,14.3,31.0,141.9,,2018
Grant Loy,grant-loy-1,/cfb/players/grant-loy-1.html,Bowling Green,MAC,10,7,12,58.3,180,2,16.7,1,8.3,15.0,14.58,25.7,18.0,222.7,,2018
Dustin Crum,dustin-crum-1,/cfb/players/dustin-crum-1.html,Kent State,MAC,9,16,27,59.3,176,2,7.4,0,0.0,6.5,8.00,11.0,19.6,138.5,,2018
Nick Starkel,nick-starkel-1,/cfb/players/nick-starkel-1.html,Texas A&M,SEC,5,15,22,68.2,169,1,4.5,0,0.0,7.7,8.59,11.3,33.8,147.7,,2018
TJ Green,tj-green-2,/cfb/players/tj-green-2.html,Northwestern,Big Ten,9,20,36,55.6,169,0,0.0,1,2.8,4.7,3.44,8.5,18.8,89.4,,2018
Gunnar Hoak,gunnar-hoak-1,/cfb/players/gunnar-hoak-1.html,Kentucky,SEC,5,13,26,50.0,167,2,7.7,1,3.8,6.4,6.23,12.8,33.4,121.6,,2018
Tobias Oliver,tobias-oliver-1,/cfb/players/tobias-oliver-1.html,Georgia Tech,ACC,12,7,16,43.8,167,2,12.5,0,0.0,10.4,12.94,23.9,13.9,172.7,,2018
Logan Bonner,logan-bonner-1,/cfb/players/logan-bonner-1.html,Arkansas State,Sun Belt,5,15,32,46.9,165,1,3.1,1,3.1,5.2,4.38,11.0,33.0,94.3,,2018
Evan Marshman,evan-marshman-1,/cfb/players/evan-marshman-1.html,Rice,CUSA,4,17,31,54.8,164,0,0.0,1,3.2,5.3,3.84,9.6,41.0,92.8,,2018
Kyle Trask,kyle-trask-1,/cfb/players/kyle-trask-1.html,Florida,SEC,4,14,22,63.6,162,1,4.5,0,0.0,7.4,8.27,11.6,40.5,140.5,,2018
Deandre Johnson,deandre-johnson-4,/cfb/players/deandre-johnson-4.html,Florida Atlantic,CUSA,8,13,23,56.5,161,2,8.7,1,4.3,7.0,6.78,12.4,20.1,135.3,,2018
Kyle Kempt,kyle-kempt-1,/cfb/players/kyle-kempt-1.html,Iowa State,Big 12,5,21,31,67.7,160,0,0.0,1,3.2,5.2,3.71,7.6,32.0,104.6,,2018
Austin Hergott,austin-hergott-1,/cfb/players/austin-hergott-1.html,Central Michigan,MAC,3,19,45,42.2,155,1,2.2,2,4.4,3.4,1.89,8.2,51.7,69.6,,2018
Todd Centeio,todd-centeio-1,/cfb/players/todd-centeio-1.html,Temple,American,11,12,18,66.7,149,2,11.1,0,0.0,8.3,10.50,12.4,13.5,172.9,,2018
Marvin Washington,marvin-washington-1,/cfb/players/marvin-washington-1.html,Connecticut,American,3,9,24,37.5,147,1,4.2,3,12.5,6.1,1.33,16.3,49.0,77.7,,2018
Rafe Peavey,rafe-peavey-1,/cfb/players/rafe-peavey-1.html,Florida Atlantic,CUSA,5,20,34,58.8,147,0,0.0,2,5.9,4.3,1.68,7.4,29.4,83.4,,2018
Brett Kean,brett-kean-1,/cfb/players/brett-kean-1.html,South Florida,American,3,15,34,44.1,140,1,2.9,0,0.0,4.1,4.71,9.3,46.7,88.4,,2018
Taylor Powell,taylor-powell-1,/cfb/players/taylor-powell-1.html,Missouri,SEC,6,6,14,42.9,134,0,0.0,0,0.0,9.6,9.57,22.3,22.3,123.3,,2018
Jackson Tyner,jackson-tyner-1,/cfb/players/jackson-tyner-1.html,Rice,CUSA,4,9,20,45.0,132,0,0.0,1,5.0,6.6,4.35,14.7,33.0,90.4,,2018
Dylan McCaffrey,dylan-mccaffrey-1,/cfb/players/dylan-mccaffrey-1.html,Michigan,Big Ten,6,8,15,53.3,126,2,13.3,0,0.0,8.4,11.07,15.8,21.0,167.9,,2018
Emory Jones,emory-jones-1,/cfb/players/emory-jones-1.html,Florida,SEC,4,12,16,75.0,125,2,12.5,0,0.0,7.8,10.31,10.4,31.3,181.9,,2018
Kason Martin,kason-martin-1,/cfb/players/kason-martin-1.html,North Texas,CUSA,2,8,13,61.5,125,1,7.7,0,0.0,9.6,11.15,15.6,62.5,167.7,,2018
Mac Jones,mac-jones-1,/cfb/players/mac-jones-1.html,Alabama,SEC,14,5,13,38.5,123,1,7.7,0,0.0,9.5,11.00,24.6,8.8,143.3,,2018
Austin Kendall,austin-kendall-1,/cfb/players/austin-kendall-1.html,Oklahoma,Big 12,6,12,17,70.6,122,1,5.9,0,0.0,7.2,8.35,10.2,20.3,150.3,,2018
Cephus Johnson,cephus-johnson-2,/cfb/players/cephus-johnson-2.html,South Alabama,Sun Belt,8,7,19,36.8,120,3,15.8,1,5.3,6.3,7.11,17.1,15.0,131.5,,2018
Matt McDonald,matt-mcdonald-1,/cfb/players/matt-mcdonald-1.html,Boston College,ACC,2,7,8,87.5,118,2,25.0,0,0.0,14.8,19.75,16.9,59.0,293.9,,2018
Asher O'Hara,asher-ohara-1,/cfb/players/asher-ohara-1.html,Middle Tennessee State,CUSA,2,9,20,45.0,114,0,0.0,1,5.0,5.7,3.45,12.7,57.0,82.9,,2018
Jorge Reyna,jorge-reyna-1,/cfb/players/jorge-reyna-1.html,Fresno State,MWC,10,8,12,66.7,111,1,8.3,0,0.0,9.3,10.92,13.9,11.1,171.9,,2018
Tommy Stevens,tommy-stevens-1,/cfb/players/tommy-stevens-1.html,Penn State,Big Ten,7,8,11,72.7,110,1,9.1,1,9.1,10.0,7.73,13.8,15.7,168.5,,2018
Jake Haener,jake-haener-1,/cfb/players/jake-haener-1.html,Washington,Pac-12,4,9,13,69.2,107,1,7.7,1,7.7,8.2,6.31,11.9,26.8,148.4,,2018
Miles Kendrick,miles-kendrick-1,/cfb/players/miles-kendrick-1.html,Kansas,Big 12,4,11,19,57.9,100,1,5.3,0,0.0,5.3,6.32,9.1,25.0,119.5,,2018
George Pearson,george-pearson-2,/cfb/players/george-pearson-2.html,Central Michigan,MAC,1,12,24,50.0,94,1,4.2,1,4.2,3.9,2.88,7.8,94.0,88.3,,2018
Toa Taua,toa-taua-1,/cfb/players/toa-taua-1.html,Nevada,MWC,13,4,4,100.0,93,1,25.0,0,0.0,23.3,28.25,23.3,7.2,377.8,,2018
Colby Suits,colby-suits-1,/cfb/players/colby-suits-1.html,Louisiana-Monroe,Sun Belt,1,6,10,60.0,91,1,10.0,0,0.0,9.1,11.10,15.2,91.0,169.4,,2018
Brady McBride,brady-mcbride-1,/cfb/players/brady-mcbride-1.html,Memphis,American,5,8,14,57.1,88,0,0.0,1,7.1,6.3,3.07,11.0,17.6,95.7,,2018
Matthew Downing,matthew-downing-1,/cfb/players/matthew-downing-1.html,Georgia,SEC,4,8,10,80.0,88,0,0.0,0,0.0,8.8,8.80,11.0,22.0,153.9,,2018
Matt McKay,matt-mckay-1,/cfb/players/matt-mckay-1.html,North Carolina State,ACC,6,7,8,87.5,87,0,0.0,0,0.0,10.9,10.88,12.4,14.5,178.9,,2018
Peyton Mansell,peyton-mansell-1,/cfb/players/peyton-mansell-1.html,Iowa,Big Ten,5,5,8,62.5,83,0,0.0,1,12.5,10.4,4.75,16.6,16.6,124.7,,2018
Jace Ruder,jace-ruder-1,/cfb/players/jace-ruder-1.html,North Carolina,ACC,1,4,5,80.0,80,1,20.0,0,0.0,16.0,20.00,20.0,80.0,280.4,,2018
Arion Worthman,arion-worthman-1,/cfb/players/arion-worthman-1.html,Air Force,MWC,4,6,16,37.5,77,0,0.0,0,0.0,4.8,4.81,12.8,19.3,77.9,,2018
Jeremy Moussa,jeremy-moussa-1,/cfb/players/jeremy-moussa-1.html,Hawaii,MWC,2,4,9,44.4,77,1,11.1,0,0.0,8.6,10.78,19.3,38.5,153.0,,2018
Ben Bryant,ben-bryant-1,/cfb/players/ben-bryant-1.html,Cincinnati,American,1,6,8,75.0,75,0,0.0,1,12.5,9.4,3.75,12.5,75.0,128.8,,2018
Britain Covey,britain-covey-1,/cfb/players/britain-covey-1.html,Utah,Pac-12,13,3,3,100.0,71,2,66.7,0,0.0,23.7,37.00,23.7,5.5,518.8,,2018
Chase Forrest,chase-forrest-1,/cfb/players/chase-forrest-1.html,California,Pac-12,1,5,14,35.7,71,0,0.0,2,14.3,5.1,-1.36,14.2,71.0,49.7,,2018
Jordan Travis,jordan-travis-1,/cfb/players/jordan-travis-1.html,Louisville,ACC,3,4,14,28.6,71,1,7.1,1,7.1,5.1,3.29,17.8,23.7,80.5,,2018
Chase Cord,chase-cord-1,/cfb/players/chase-cord-1.html,Boise State,MWC,4,6,9,66.7,67,1,11.1,1,11.1,7.4,4.67,11.2,16.8,143.6,,2018
Corey Lacanaria,corey-lacanaria-1,/cfb/players/corey-lacanaria-1.html,Ball State,MAC,12,4,4,100.0,67,0,0.0,0,0.0,16.8,16.75,16.8,5.6,240.7,,2018
Jeff Smith,jeff-smith-10,/cfb/players/jeff-smith-10.html,Boston College,ACC,12,3,5,60.0,67,1,20.0,0,0.0,13.4,17.40,22.3,5.6,238.6,,2018
Myles Brennan,myles-brennan-1,/cfb/players/myles-brennan-1.html,LSU,SEC,1,4,6,66.7,65,0,0.0,0,0.0,10.8,10.83,16.3,65.0,157.7,,2018
Trey Tinsley,trey-tinsley-1,/cfb/players/trey-tinsley-1.html,Washington State,Pac-12,5,7,9,77.8,63,1,11.1,0,0.0,7.0,9.22,9.0,12.6,173.2,,2018
Brennan Armstrong,brennan-armstrong-1,/cfb/players/brennan-armstrong-1.html,Virginia,ACC,4,2,5,40.0,62,1,20.0,0,0.0,12.4,16.40,31.0,15.5,210.2,,2018
Alex Ramart,alex-ramart-1,/cfb/players/alex-ramart-1.html,Akron,MAC,6,9,32,28.1,61,1,3.1,6,18.8,1.9,-5.91,6.8,10.2,17.0,,2018
Sam Noyer,sam-noyer-1,/cfb/players/sam-noyer-1.html,Colorado,Pac-12,5,8,14,57.1,60,0,0.0,2,14.3,4.3,-2.14,7.5,12.0,64.6,,2018
Isiah Pacheco,isaih-pacheco-1,/cfb/players/isaih-pacheco-1.html,Rutgers,Big Ten,12,2,3,66.7,58,0,0.0,1,33.3,19.3,4.33,29.0,4.8,162.4,,2018
