Player,Player_ID,Player_Link,team_name_abbr,conf_abbr,games,pass_cmp,pass_att,pass_cmp_pct,pass_yds,pass_td,pass_td_pct,pass_int,pass_int_pct,pass_yds_per_att,pass_adj_yds_per_att,pass_yds_per_cmp,pass_yds_per_g,pass_rating,awards,Year
R.J. Shelton,rj-shelton-1,/cfb/players/rj-shelton-1.html,Michigan State,Big Ten,12,3,3,100.0,59,0,0.0,0,0.0,19.7,19.67,19.7,4.9,265.2,,2016
Price Wilson,price-wilson-1,/cfb/players/price-wilson-1.html,Louisiana Tech,CUSA,4,3,4,75.0,58,0,0.0,0,0.0,14.5,14.50,19.3,14.5,196.8,,2016
Greyson Lambert,greyson-lambert-1,/cfb/players/greyson-lambert-1.html,Georgia,SEC,3,7,12,58.3,56,0,0.0,0,0.0,4.7,4.67,8.0,18.7,97.5,,2016
Nathan Elliott,nathan-elliott-1,/cfb/players/nathan-elliott-1.html,North Carolina,ACC,4,8,9,88.9,55,0,0.0,0,0.0,6.1,6.11,6.9,13.8,140.2,,2016
Jajuan Lawson,jajuan-lawson-1,/cfb/players/jajuan-lawson-1.html,New Mexico,MWC,4,3,5,60.0,54,0,0.0,0,0.0,10.8,10.80,18.0,13.5,150.7,,2016
Johnathan Brantley,johnathan-brantley-1,/cfb/players/johnathan-brantley-1.html,Tulane,American,8,8,21,38.1,51,0,0.0,0,0.0,2.4,2.43,6.4,6.4,58.5,,2016
Linell Bonner,linell-bonner-1,/cfb/players/linell-bonner-1.html,Houston,American,12,1,2,50.0,50,1,50.0,0,0.0,25.0,35.00,50.0,4.2,425.0,,2016
Thomas Stuart,thomas-stuart-1,/cfb/players/thomas-stuart-1.html,Boise State,MWC,3,3,5,60.0,50,0,0.0,0,0.0,10.0,10.00,16.7,16.7,144.0,,2016
Al-Damion Riles,al-damion-riles-1,/cfb/players/al-damion-riles-1.html,Louisiana,Sun Belt,13,1,2,50.0,48,1,50.0,0,0.0,24.0,34.00,48.0,3.7,416.6,,2016
Kelly Bryant,kelly-bryant-1,/cfb/players/kelly-bryant-1.html,Clemson,ACC,4,6,9,66.7,48,1,11.1,0,0.0,5.3,7.56,8.0,12.0,148.1,,2016
Allen Staggers,allen-staggers-1,/cfb/players/allen-staggers-1.html,Southern Mississippi,CUSA,13,1,2,50.0,47,0,0.0,0,0.0,23.5,23.50,47.0,3.6,247.4,,2016
James Summers,james-summers-1,/cfb/players/james-summers-1.html,East Carolina,American,12,2,2,100.0,46,1,50.0,0,0.0,23.0,33.00,23.0,3.8,458.2,,2016
J.P. Caruso,jp-caruso-1,/cfb/players/jp-caruso-1.html,Appalachian State,Sun Belt,9,6,6,100.0,46,1,16.7,0,0.0,7.7,11.00,7.7,5.1,219.4,,2016
N'Keal Harry,nkeal-harry-1,/cfb/players/nkeal-harry-1.html,Arizona State,Pac-12,12,1,2,50.0,46,0,0.0,0,0.0,23.0,23.00,46.0,3.8,243.2,,2016
Randall West,randall-west-1,/cfb/players/randall-west-1.html,Massachusetts,Ind,2,3,5,60.0,45,0,0.0,0,0.0,9.0,9.00,15.0,22.5,135.6,,2016
Shane Morris,shane-morris-1,/cfb/players/shane-morris-1.html,Michigan,Big Ten,6,4,5,80.0,45,0,0.0,0,0.0,9.0,9.00,11.3,7.5,155.6,,2016
Tago Smith,tago-smith-1,/cfb/players/tago-smith-1.html,Navy,American,1,1,1,100.0,45,0,0.0,0,0.0,45.0,45.00,45.0,45.0,478.0,,2016
Ke'Mon Freeman,kemon-freemon-1,/cfb/players/kemon-freemon-1.html,SMU,American,12,1,4,25.0,43,1,25.0,0,0.0,10.8,15.75,43.0,3.6,197.8,,2016
Tyler Davis,tyler-davis-2,/cfb/players/tyler-davis-2.html,Connecticut,American,11,2,3,66.7,42,0,0.0,0,0.0,14.0,14.00,21.0,3.8,184.3,,2016
Parker Boehme,parker-boehme-1,/cfb/players/parker-boehme-1.html,Duke,ACC,5,7,9,77.8,41,2,22.2,0,0.0,4.6,9.00,5.9,8.2,189.4,,2016
Jack Smith,jack-smith-1,/cfb/players/jack-smith-1.html,Arizona State,Pac-12,5,1,1,100.0,40,0,0.0,0,0.0,40.0,40.00,40.0,8.0,436.0,,2016
Steven Sims Jr.,steven-sims-jr-1,/cfb/players/steven-sims-jr-1.html,Kansas,Big 12,12,1,1,100.0,40,0,0.0,0,0.0,40.0,40.00,40.0,3.3,436.0,,2016
Darrel Colbert,darrel-colbert-1,/cfb/players/darrel-colbert-1.html,SMU,American,5,4,11,36.4,38,0,0.0,1,9.1,3.5,-0.64,9.5,7.6,47.2,,2016
Jordan Gehrke,jordan-gehrke-1,/cfb/players/jordan-gehrke-1.html,Colorado,Pac-12,3,4,7,57.1,38,0,0.0,0,0.0,5.4,5.43,9.5,12.7,102.7,,2016
Markell Pack,markell-pack-1,/cfb/players/markell-pack-1.html,Ole Miss,SEC,12,1,1,100.0,37,0,0.0,0,0.0,37.0,37.00,37.0,3.1,410.8,,2016
Andrew Celis,andrew-celis-1,/cfb/players/andrew-celis-1.html,Nevada,MWC,12,1,3,33.3,36,1,33.3,0,0.0,12.0,18.67,36.0,3.0,244.1,,2016
Ardarius Stewart,ardarius-stewart-1,/cfb/players/ardarius-stewart-1.html,Alabama,SEC,12,2,2,100.0,36,0,0.0,0,0.0,18.0,18.00,18.0,3.0,251.2,,2016
Sean Kelly,sean-kelly-1,/cfb/players/sean-kelly-1.html,South Carolina,SEC,13,1,1,100.0,36,0,0.0,0,0.0,36.0,36.00,36.0,2.8,402.4,,2016
Tommy Stevens,tommy-stevens-1,/cfb/players/tommy-stevens-1.html,Penn State,Big Ten,7,2,3,66.7,36,0,0.0,0,0.0,12.0,12.00,18.0,5.1,167.5,,2016
I'Tavius Mathers,itavius-mathers-1,/cfb/players/itavius-mathers-1.html,Middle Tennessee State,CUSA,13,1,1,100.0,34,0,0.0,0,0.0,34.0,34.00,34.0,2.6,385.6,,2016
Deebo Samuel,deebo-samuel-1,/cfb/players/deebo-samuel-1.html,South Carolina,SEC,10,1,1,100.0,33,1,100.0,0,0.0,33.0,53.00,33.0,3.3,707.2,,2016
Gunnar Amos,gunnar-amos-1,/cfb/players/gunnar-amos-1.html,Idaho,Sun Belt,8,3,10,30.0,33,0,0.0,1,10.0,3.3,-1.20,11.0,4.1,37.7,,2016
Jalen Brown,jalen-brown-2,/cfb/players/jalen-brown-2.html,Oregon,Pac-12,12,1,1,100.0,33,1,100.0,0,0.0,33.0,53.00,33.0,2.8,707.2,,2016
Aaron Zwahlen,aaron-zwahlen-1,/cfb/players/aaron-zwahlen-1.html,Hawaii,MWC,1,3,10,30.0,32,0,0.0,1,10.0,3.2,-1.30,10.7,32.0,36.9,,2016
Malik Rosier,malik-rosier-1,/cfb/players/malik-rosier-1.html,Miami (FL),ACC,6,2,4,50.0,32,0,0.0,0,0.0,8.0,8.00,16.0,5.3,117.2,,2016
Yannis Routsas,yannis-routsas-1,/cfb/players/yannis-routsas-1.html,UTSA,CUSA,13,3,3,100.0,32,0,0.0,0,0.0,10.7,10.67,10.7,2.5,189.6,,2016
Jonathan Ward,jonathan-ward-3,/cfb/players/jonathan-ward-3.html,Central Michigan,MAC,8,1,2,50.0,31,0,0.0,0,0.0,15.5,15.50,31.0,3.9,180.2,,2016
Tyrain Taylor,tyrain-taylor-1,/cfb/players/tyrain-taylor-1.html,New Mexico State,Sun Belt,12,1,1,100.0,31,1,100.0,0,0.0,31.0,51.00,31.0,2.6,690.4,,2016
Jordan Lasley,jordan-lasley-1,/cfb/players/jordan-lasley-1.html,UCLA,Pac-12,11,1,1,100.0,30,0,0.0,0,0.0,30.0,30.00,30.0,2.7,352.0,,2016
Kalen Ballage,kalen-ballage-1,/cfb/players/kalen-ballage-1.html,Arizona State,Pac-12,12,3,4,75.0,30,1,25.0,0,0.0,7.5,12.50,10.0,2.5,220.5,,2016
Hayden Hunt,hayden-hunt-1,/cfb/players/hayden-hunt-1.html,Colorado State,MWC,13,1,1,100.0,29,0,0.0,0,0.0,29.0,29.00,29.0,2.2,343.6,,2016
Logan Marchi,logan-marchi-1,/cfb/players/logan-marchi-1.html,Temple,American,6,2,6,33.3,29,0,0.0,0,0.0,4.8,4.83,14.5,4.8,73.9,,2016
Marshall Long,marshall-long-1,/cfb/players/marshall-long-1.html,Georgia,SEC,9,1,1,100.0,29,0,0.0,0,0.0,29.0,29.00,29.0,3.2,343.6,,2016
Ryan Agnew,ryan-agnew-1,/cfb/players/ryan-agnew-1.html,San Diego State,MWC,8,2,2,100.0,29,0,0.0,0,0.0,14.5,14.50,14.5,3.6,221.8,,2016
Tyler Cogswell,tyler-cogswell-1,/cfb/players/tyler-cogswell-1.html,Cincinnati,American,12,1,1,100.0,29,1,100.0,0,0.0,29.0,49.00,29.0,2.4,673.6,,2016
Luke Wright,luke-wright-1,/cfb/players/luke-wright-1.html,Kentucky,SEC,2,3,4,75.0,28,0,0.0,1,25.0,7.0,-4.25,9.3,14.0,83.8,,2016
Jakobi Meyers,jakobi-meyers-1,/cfb/players/jakobi-meyers-1.html,North Carolina State,ACC,13,1,2,50.0,27,0,0.0,0,0.0,13.5,13.50,27.0,2.1,163.4,,2016
James Mayden,james-mayden-1,/cfb/players/james-mayden-1.html,Rice,CUSA,9,1,1,100.0,27,1,100.0,0,0.0,27.0,47.00,27.0,3.0,656.8,,2016
James Pensyl,james-pensyl-1,/cfb/players/james-pensyl-1.html,Eastern Michigan,MAC,1,2,2,100.0,27,0,0.0,0,0.0,13.5,13.50,13.5,27.0,213.4,,2016
Fred Ross,fred-ross-1,/cfb/players/fred-ross-1.html,Mississippi State,SEC,13,2,2,100.0,26,1,50.0,0,0.0,13.0,23.00,13.0,2.0,374.2,,2016
Joe Mixon,joe-mixon-1,/cfb/players/joe-mixon-1.html,Oklahoma,Big 12,12,1,1,100.0,26,1,100.0,0,0.0,26.0,46.00,26.0,2.2,648.4,,2016
Matt Flynn,matt-flynn-2,/cfb/players/matt-flynn-2.html,Georgia Southern,Sun Belt,12,1,1,100.0,26,0,0.0,0,0.0,26.0,26.00,26.0,2.2,318.4,,2016
Cameron Batson,cameron-batson-1,/cfb/players/cameron-batson-1.html,Texas Tech,Big 12,12,1,2,50.0,25,0,0.0,0,0.0,12.5,12.50,25.0,2.1,155.0,,2016
Jeff Smith,jeff-smith-10,/cfb/players/jeff-smith-10.html,Boston College,ACC,13,2,2,100.0,25,1,50.0,0,0.0,12.5,22.50,12.5,1.9,370.0,,2016
Tucker Israel,tucker-israel-1,/cfb/players/tucker-israel-1.html,Clemson,ACC,2,4,4,100.0,25,0,0.0,0,0.0,6.3,6.25,6.3,12.5,152.5,,2016
Chris Carson,chris-carson-1,/cfb/players/chris-carson-1.html,Oklahoma State,Big 12,9,1,2,50.0,24,0,0.0,0,0.0,12.0,12.00,24.0,2.7,150.8,,2016
Temi Alaka,temi-alaka-1,/cfb/players/temi-alaka-1.html,Rice,CUSA,11,1,1,100.0,24,1,100.0,0,0.0,24.0,44.00,24.0,2.2,631.6,,2016
Brisly Estime,brisly-estime-1,/cfb/players/brisly-estime-1.html,Syracuse,ACC,12,1,1,100.0,23,0,0.0,0,0.0,23.0,23.00,23.0,1.9,293.2,,2016
Mason Petrino,mason-petrino-1,/cfb/players/mason-petrino-1.html,Idaho,Sun Belt,7,5,7,71.4,23,0,0.0,0,0.0,3.3,3.29,4.6,3.3,99.0,,2016
Austin Hays,austin-hays-1,/cfb/players/austin-hays-1.html,Oklahoma State,Big 12,13,1,1,100.0,22,0,0.0,0,0.0,22.0,22.00,22.0,1.7,284.8,,2016
Bilal Marshall,bilal-marshall-1,/cfb/players/bilal-marshall-1.html,Purdue,Big Ten,12,3,6,50.0,22,0,0.0,0,0.0,3.7,3.67,7.3,1.8,80.8,,2016
L.G. Williams,lg-williams-1,/cfb/players/lg-williams-1.html,Texas State,Sun Belt,4,1,1,100.0,22,1,100.0,0,0.0,22.0,42.00,22.0,5.5,614.8,,2016
D.J. Moore,dj-moore-3,/cfb/players/dj-moore-3.html,Maryland,Big Ten,13,1,2,50.0,21,0,0.0,0,0.0,10.5,10.50,21.0,1.6,138.2,,2016
Eric Laurent,eric-laurent-1,/cfb/players/eric-laurent-1.html,Missouri,SEC,12,1,1,100.0,21,1,100.0,0,0.0,21.0,41.00,21.0,1.8,606.4,,2016
Hayden Hurst,hayden-hurst-1,/cfb/players/hayden-hurst-1.html,South Carolina,SEC,13,2,2,100.0,21,0,0.0,0,0.0,10.5,10.50,10.5,1.6,188.2,,2016
Janarion Grant,janarion-grant-1,/cfb/players/janarion-grant-1.html,Rutgers,Big Ten,4,1,1,100.0,21,1,100.0,0,0.0,21.0,41.00,21.0,5.3,606.4,,2016
Makoa Camanse-Stevens,makoa-camanse-stevens-1,/cfb/players/makoa-camanse-stevens-1.html,Hawaii,MWC,12,1,1,100.0,21,0,0.0,0,0.0,21.0,21.00,21.0,1.8,276.4,,2016
D'Eriq King,deriq-king-1,/cfb/players/deriq-king-1.html,Houston,American,10,2,3,66.7,20,1,33.3,0,0.0,6.7,13.33,10.0,2.0,232.7,,2016
Mitchell Ludwig,mitchell-ludwig-1,/cfb/players/mitchell-ludwig-1.html,Virginia Tech,ACC,14,1,1,100.0,20,0,0.0,0,0.0,20.0,20.00,20.0,1.4,268.0,,2016
J.J. Cosentino,jj-cosentino-1,/cfb/players/jj-cosentino-1.html,Florida State,ACC,2,2,9,22.2,19,1,11.1,0,0.0,2.1,4.33,9.5,9.5,76.6,,2016
Justin McMillan,justin-mcmillan-1,/cfb/players/justin-mcmillan-1.html,LSU,SEC,1,1,1,100.0,19,0,0.0,0,0.0,19.0,19.00,19.0,19.0,259.6,,2016
Jack Sheldon,jack-sheldon-1,/cfb/players/jack-sheldon-1.html,Central Michigan,MAC,12,1,1,100.0,18,0,0.0,0,0.0,18.0,18.00,18.0,1.5,251.2,,2016
Phil Mayhue,phil-mayhue-1,/cfb/players/phil-mayhue-1.html,Memphis,American,13,1,1,100.0,18,0,0.0,0,0.0,18.0,18.00,18.0,1.4,251.2,,2016
Jalen Harvey,jalen-harvey-2,/cfb/players/jalen-harvey-2.html,Arizona State,Pac-12,10,1,2,50.0,17,0,0.0,0,0.0,8.5,8.50,17.0,1.7,121.4,,2016
Ben DiNucci,ben-dinucci-1,/cfb/players/ben-dinucci-1.html,Pitt,ACC,2,3,9,33.3,16,1,11.1,2,22.2,1.8,-6.00,5.3,8.0,40.5,,2016
Benjamin Snell Jr.,benjamin-snell-jr-1,/cfb/players/benjamin-snell-jr-1.html,Kentucky,SEC,13,2,4,50.0,16,0,0.0,0,0.0,4.0,4.00,8.0,1.2,83.6,,2016
John Johnson,john-johnson-14,/cfb/players/john-johnson-14.html,Troy,Sun Belt,12,1,1,100.0,16,1,100.0,0,0.0,16.0,36.00,16.0,1.3,564.4,,2016
Chris Chugunov,chris-chugunov-1,/cfb/players/chris-chugunov-1.html,West Virginia,Big 12,5,2,5,40.0,15,0,0.0,1,20.0,3.0,-6.00,7.5,3.0,25.2,,2016
Dane Roy,dane-roy-1,/cfb/players/dane-roy-1.html,Houston,American,13,1,1,100.0,15,0,0.0,0,0.0,15.0,15.00,15.0,1.2,226.0,,2016
Kyle Kempt,kyle-kempt-1,/cfb/players/kyle-kempt-1.html,Iowa State,Big 12,2,2,2,100.0,15,0,0.0,0,0.0,7.5,7.50,7.5,7.5,163.0,,2016
Michael Barden,michael-barden-1,/cfb/players/michael-barden-1.html,Texas Tech,Big 12,11,1,1,100.0,15,0,0.0,0,0.0,15.0,15.00,15.0,1.4,226.0,,2016
Davon Jones,davon-jones-1,/cfb/players/davon-jones-1.html,Boston College,ACC,12,1,2,50.0,14,1,50.0,0,0.0,7.0,17.00,14.0,1.2,273.8,,2016
Jay MacIntyre,jay-macintyre-1,/cfb/players/jay-macintyre-1.html,Colorado,Pac-12,14,1,2,50.0,14,0,0.0,0,0.0,7.0,7.00,14.0,1.0,108.8,,2016
Jojo Kemp,jojo-kemp-1,/cfb/players/jojo-kemp-1.html,Kentucky,SEC,10,1,1,100.0,14,0,0.0,0,0.0,14.0,14.00,14.0,1.4,217.6,,2016
Manny Morgan,manny-morgan-1,/cfb/players/manny-morgan-1.html,Akron,MAC,11,1,1,100.0,14,1,100.0,0,0.0,14.0,34.00,14.0,1.3,547.6,,2016
Zack Darlington,zack-darlington-1,/cfb/players/zack-darlington-1.html,Nebraska,Big Ten,10,2,6,33.3,14,0,0.0,0,0.0,2.3,2.33,7.0,1.4,52.9,,2016
Sam Rogers,sam-rogers-1,/cfb/players/sam-rogers-1.html,Virginia Tech,ACC,14,1,1,100.0,13,1,100.0,0,0.0,13.0,33.00,13.0,0.9,539.2,,2016
Treyvon Green,treyvon-green-2,/cfb/players/treyvon-green-2.html,Fresno State,MWC,11,2,2,100.0,13,0,0.0,0,0.0,6.5,6.50,6.5,1.2,154.6,,2016
DJ Nelson,dj-nelson-1,/cfb/players/dj-nelson-1.html,Utah State,MWC,1,1,1,100.0,12,0,0.0,0,0.0,12.0,12.00,12.0,12.0,200.8,,2016
Joe Walker,joe-walker-4,/cfb/players/joe-walker-4.html,Army,Ind,12,1,1,100.0,12,0,0.0,0,0.0,12.0,12.00,12.0,1.0,200.8,,2016
Spencer Smith,spencer-smith-6,/cfb/players/spencer-smith-6.html,Memphis,American,13,1,1,100.0,12,0,0.0,0,0.0,12.0,12.00,12.0,0.9,200.8,,2016
Alex Delton,alex-delton-1,/cfb/players/alex-delton-1.html,Kansas State,Big 12,4,3,6,50.0,11,0,0.0,0,0.0,1.8,1.83,3.7,2.8,65.4,,2016
Corey Fatony,corey-fatony-1,/cfb/players/corey-fatony-1.html,Missouri,SEC,12,1,1,100.0,11,0,0.0,0,0.0,11.0,11.00,11.0,0.9,192.4,,2016
Dylan Klumph,dylan-klumph-1,/cfb/players/dylan-klumph-1.html,California,Pac-12,12,1,1,100.0,11,0,0.0,0,0.0,11.0,11.00,11.0,0.9,192.4,,2016
Dylan Klumph,dylan-klumph-2,/cfb/players/dylan-klumph-2.html,California,Pac-12,10,1,1,100.0,11,0,0.0,0,0.0,11.0,11.00,11.0,1.1,192.4,,2016
Kerryon Johnson,kerryon-johnson-1,/cfb/players/kerryon-johnson-1.html,Auburn,SEC,12,3,3,100.0,11,1,33.3,0,0.0,3.7,10.33,3.7,0.9,240.8,,2016
Noel Thomas,noel-thomas-1,/cfb/players/noel-thomas-1.html,Connecticut,American,12,1,1,100.0,11,0,0.0,0,0.0,11.0,11.00,11.0,0.9,192.4,,2016
Tre Tipton,tre-tripton-1,/cfb/players/tre-tripton-1.html,Pitt,ACC,9,1,1,100.0,11,0,0.0,0,0.0,11.0,11.00,11.0,1.2,192.4,,2016
Corey Lacanaria,corey-lacanaria-1,/cfb/players/corey-lacanaria-1.html,Ball State,MAC,11,1,2,50.0,10,0,0.0,1,50.0,5.0,-17.50,10.0,0.9,-8.0,,2016
Deshaunte Jones,deshaunte-jones-1,/cfb/players/deshaunte-jones-1.html,Iowa State,Big 12,12,1,1,100.0,10,0,0.0,0,0.0,10.0,10.00,10.0,0.8,184.0,,2016
Eric Keena,eric-keena-1,/cfb/players/eric-keena-1.html,North Texas,CUSA,13,1,1,100.0,10,0,0.0,0,0.0,10.0,10.00,10.0,0.8,184.0,,2016
Ervin Philips,ervin-phillips-1,/cfb/players/ervin-phillips-1.html,Syracuse,ACC,12,1,1,100.0,10,0,0.0,0,0.0,10.0,10.00,10.0,0.8,184.0,,2016
Chad President,chad-president-1,/cfb/players/chad-president-1.html,Tulsa,American,1,1,2,50.0,9,0,0.0,0,0.0,4.5,4.50,9.0,9.0,87.8,,2016
Christian Blake,christian-blake-1,/cfb/players/christian-blake-1.html,Northern Illinois,MAC,12,1,1,100.0,9,0,0.0,0,0.0,9.0,9.00,9.0,0.8,175.6,,2016
James Barnes,james-barnes-1,/cfb/players/james-barnes-1.html,Clemson,ACC,1,1,1,100.0,9,0,0.0,0,0.0,9.0,9.00,9.0,9.0,175.6,,2016
Johnathan Boone,johnathan-boone-1,/cfb/players/johnathan-boone-1.html,New Mexico State,Sun Belt,12,1,1,100.0,9,1,100.0,0,0.0,9.0,29.00,9.0,0.8,505.6,,2016
Kaleb Barker,kaleb-barker-1,/cfb/players/kaleb-barker-1.html,Troy,Sun Belt,10,3,4,75.0,9,0,0.0,0,0.0,2.3,2.25,3.0,0.9,93.9,,2016
Mitchell Juergens,mitchell-juergens-1,/cfb/players/mitchell-juergens-1.html,BYU,Ind,13,1,1,100.0,9,0,0.0,0,0.0,9.0,9.00,9.0,0.7,175.6,,2016
TaQuon Marshall,taquon-marshall-1,/cfb/players/taquon-marshall-1.html,Georgia Tech,ACC,2,1,1,100.0,9,0,0.0,0,0.0,9.0,9.00,9.0,4.5,175.6,,2016
Austin Proehl,austin-proehl-1,/cfb/players/austin-proehl-1.html,North Carolina,ACC,13,1,1,100.0,8,0,0.0,0,0.0,8.0,8.00,8.0,0.6,167.2,,2016
Brady Jones,brady-jones-2,/cfb/players/brady-jones-2.html,UTSA,CUSA,13,1,2,50.0,8,1,50.0,0,0.0,4.0,14.00,8.0,0.6,248.6,,2016
John Kolar,john-kolar-1,/cfb/players/john-kolar-1.html,Oklahoma State,Big 12,1,1,2,50.0,8,0,0.0,0,0.0,4.0,4.00,8.0,8.0,83.6,,2016
Jordan Davis,jordan-davis-5,/cfb/players/jordan-davis-5.html,Louisiana,Sun Belt,7,2,3,66.7,7,0,0.0,0,0.0,2.3,2.33,3.5,1.0,86.3,,2016
Ben Weaver,ben-weaver-1,/cfb/players/ben-weaver-1.html,Boise State,MWC,13,1,1,100.0,6,0,0.0,0,0.0,6.0,6.00,6.0,0.5,150.4,,2016
Connor Brewer,connor-brewer-1,/cfb/players/connor-brewer-1.html,Virginia,ACC,2,2,12,16.7,6,0,0.0,0,0.0,0.5,0.50,3.0,3.0,20.9,,2016
Detrich Clark,detrich-clark-1,/cfb/players/detrich-clark-1.html,Colorado State,MWC,13,1,1,100.0,6,1,100.0,0,0.0,6.0,26.00,6.0,0.5,480.4,,2016
Jordan Johnson,jordan-johnson-4,/cfb/players/jordan-johnson-4.html,Buffalo,MAC,12,1,1,100.0,6,0,0.0,0,0.0,6.0,6.00,6.0,0.5,150.4,,2016
Colar Kuhns,colar-kuhns-1,/cfb/players/colar-kuhns-1.html,Michigan State,Big Ten,1,1,1,100.0,5,0,0.0,0,0.0,5.0,5.00,5.0,5.0,142.0,,2016
Mitchell Paige,mitchell-paige-1,/cfb/players/mitchell-paige-1.html,Indiana,Big Ten,13,1,2,50.0,5,1,50.0,0,0.0,2.5,12.50,5.0,0.4,236.0,,2016
Nick Tiano,nick-tiano-1,/cfb/players/nick-tiano-1.html,Mississippi State,SEC,5,1,1,100.0,5,0,0.0,0,0.0,5.0,5.00,5.0,1.0,142.0,,2016
Wade Lees,wade-lees-1,/cfb/players/wade-lees-1.html,Maryland,Big Ten,13,1,1,100.0,5,0,0.0,0,0.0,5.0,5.00,5.0,0.4,142.0,,2016
Austin Conway,austin-conway-1,/cfb/players/austin-conway-1.html,Wyoming,MWC,14,1,1,100.0,4,1,100.0,0,0.0,4.0,24.00,4.0,0.3,463.6,,2016
Chris Finke,chris-finke-1,/cfb/players/chris-finke-1.html,Notre Dame,Ind,10,1,2,50.0,4,0,0.0,0,0.0,2.0,2.00,4.0,0.4,66.8,,2016
Jauan Jennings,jauan-jennings-1,/cfb/players/jauan-jennings-1.html,Tennessee,SEC,13,1,2,50.0,4,1,50.0,0,0.0,2.0,12.00,4.0,0.3,231.8,,2016
Aaron Jones,aaron-jones-6,/cfb/players/aaron-jones-6.html,UTEP,CUSA,12,1,1,100.0,3,1,100.0,0,0.0,3.0,23.00,3.0,0.3,455.2,,2016
Colin Reardon,colin-reardon-1,/cfb/players/colin-reardon-1.html,Kent State,MAC,10,1,3,33.3,3,0,0.0,0,0.0,1.0,1.00,3.0,0.3,41.7,,2016
Jarveon Williams,jarveon-williams-1,/cfb/players/jarveon-williams-1.html,UTSA,CUSA,13,1,1,100.0,3,1,100.0,0,0.0,3.0,23.00,3.0,0.2,455.2,,2016
Lee McNeill,lee-mcneill-1,/cfb/players/lee-mcneill-1.html,Charlotte,CUSA,12,2,6,33.3,3,0,0.0,0,0.0,0.5,0.50,1.5,0.3,37.5,,2016
Ty Storey,ty-storey-1,/cfb/players/ty-storey-1.html,Arkansas,SEC,3,1,4,25.0,3,0,0.0,0,0.0,0.8,0.75,3.0,1.0,31.3,,2016
Demario Richard,demario-richard-1,/cfb/players/demario-richard-1.html,Arizona State,Pac-12,11,1,1,100.0,2,0,0.0,0,0.0,2.0,2.00,2.0,0.2,116.8,,2016
Dillon Stoner,dillon-stoner-1,/cfb/players/dillon-stoner-1.html,Oklahoma State,Big 12,4,1,2,50.0,2,1,50.0,0,0.0,1.0,11.00,2.0,0.5,223.4,,2016
Zay Jones,isaiah-jones-2,/cfb/players/isaiah-jones-2.html,East Carolina,American,12,1,1,100.0,2,1,100.0,0,0.0,2.0,22.00,2.0,0.2,446.8,,2016
Jack Mitchell,jack-mitchell-2,/cfb/players/jack-mitchell-2.html,Northwestern,Big Ten,13,1,1,100.0,2,0,0.0,0,0.0,2.0,2.00,2.0,0.2,116.8,,2016
James Proche,james-proche-1,/cfb/players/james-proche-1.html,SMU,American,12,1,2,50.0,2,0,0.0,0,0.0,1.0,1.00,2.0,0.2,58.4,,2016
Matt Alviti,matt-alviti-1,/cfb/players/matt-alviti-1.html,Northwestern,Big Ten,4,1,1,100.0,2,0,0.0,0,0.0,2.0,2.00,2.0,0.5,116.8,,2016
Tylin Oden,tylin-oden-1,/cfb/players/tylin-oden-1.html,Rutgers,Big Ten,6,1,8,12.5,2,0,0.0,0,0.0,0.3,0.25,2.0,0.3,14.6,,2016
Conner McQueen,conner-mcqueen-1,/cfb/players/conner-mcqueen-1.html,Texas A&M,SEC,13,1,1,100.0,1,0,0.0,0,0.0,1.0,1.00,1.0,0.1,108.4,,2016
Rawleigh Williams III,rawleigh-williams-iii-1,/cfb/players/rawleigh-williams-iii-1.html,Arkansas,SEC,13,1,1,100.0,1,1,100.0,0,0.0,1.0,21.00,1.0,0.1,438.4,,2016
Allan Cui,allan-cui-1,/cfb/players/allan-cui-1.html,Nevada-Las Vegas,MWC,8,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,2016
Andrew Libby,andrew-libby-1,/cfb/players/andrew-libby-1.html,Massachusetts,Ind,12,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,2016
Andrew Scanlan,andrew-scanlan-1,/cfb/players/andrew-scanlan-1.html,Northwestern,Big Ten,13,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,2016
Austin Parker,austin-parker-2,/cfb/players/austin-parker-2.html,Duke,ACC,7,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,2016
Bentlee Critcher,bentlee-critcher-1,/cfb/players/bentlee-critcher-1.html,Appalachian State,Sun Belt,13,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,2016
Bernard Davis,bernard-davis-2,/cfb/players/bernard-davis-2.html,Massachusetts,Ind,12,0,2,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,2016
Blake Cusick,blake-cusick-1,/cfb/players/blake-cusick-1.html,Fresno State,MWC,12,0,2,0.0,0,0,0.0,1,50.0,0.0,-22.50,,0.0,-100.0,,2016
Blake Lynch,blake-lynch-1,/cfb/players/blake-lynch-1.html,Baylor,Big 12,11,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,2016
