Player,Player_ID,Player_Link,team_name_abbr,conf_abbr,games,xpm,xpa,xp_pct,fgm,fga,fg_pct,kick_points,awards,Year
Joe Bowman,joe-bowman-2,/cfb/players/joe-bowman-2.html,UTEP,CUSA,6,0,0,,0,1,0.0,0,,2024
Marcello Diomede,marcello-diomede-1,/cfb/players/marcello-diomede-1.html,Notre Dame,Ind,3,1,1,100.0,0,1,0.0,1,,2024
Palmer Domschke,palmer-domschke-1,/cfb/players/palmer-domschke-1.html,Western Michigan,MAC,3,2,2,100.0,0,1,0.0,2,,2024
Robert Gunn III,robert-gunn-iii-1,/cfb/players/robert-gunn-iii-1.html,Clemson,ACC,14,0,0,,0,1,0.0,0,,2024
Austin Snyder,austin-snyder-1,/cfb/players/austin-snyder-1.html,Ohio State,Big Ten,2,3,3,100.0,0,0,,3,,2024
Beckham Sunderland,beckham-sunderland-1,/cfb/players/beckham-sunderland-1.html,Texas State,Sun Belt,2,1,1,100.0,0,0,,1,,2024
Brayden Beck,brayden-beck-1,/cfb/players/brayden-beck-1.html,Liberty,CUSA,3,0,1,0.0,0,0,,0,,2024
Cade Graham,cade-graham-1,/cfb/players/cade-graham-1.html,Central Michigan,MAC,4,1,1,100.0,0,0,,1,,2024
Charlie Mentzer,charlie-mentzer-1,/cfb/players/charlie-mentzer-1.html,Michigan,Big Ten,1,1,1,100.0,0,0,,1,,2024
Conor Talty,conor-talty-1,/cfb/players/conor-talty-1.html,Alabama,SEC,12,3,3,100.0,0,0,,3,,2024
Cooper Ranvier,cooper-ranvier-1,/cfb/players/cooper-ranvier-1.html,Louisville,ACC,1,1,1,100.0,0,0,,1,,2024
Cristiano Palazzo,cristiano-palazzo-2,/cfb/players/cristiano-palazzo-2.html,Colorado,Big 12,3,1,1,100.0,0,0,,1,,2024
Dawson Jones,dawson-jones-1,/cfb/players/dawson-jones-1.html,Army,American,3,1,1,100.0,0,0,,1,,2024
Drake Bhatia,drake-bhatia-1,/cfb/players/drake-bhatia-1.html,Texas A&M,SEC,1,1,1,100.0,0,0,,1,,2024
Eric Goins,eric-goins-1,/cfb/players/eric-goins-1.html,Notre Dame,Ind,9,0,1,0.0,0,0,,0,,2024
Gabriel Lozano,gabriel-lozano-1,/cfb/players/gabriel-lozano-1.html,SMU,ACC,6,3,3,100.0,0,0,,3,,2024
Gage Hurych,gage-hurych-1,/cfb/players/gage-hurych-1.html,Oregon,Big Ten,1,1,1,100.0,0,0,,1,,2024
Gavin Marshall,gavin-marshall-1,/cfb/players/gavin-marshall-1.html,Maryland,Big Ten,2,1,1,100.0,0,0,,1,,2024
Hogan Morton,hogan-morton-1,/cfb/players/hogan-morton-1.html,Clemson,ACC,1,1,2,50.0,0,0,,1,,2024
Josh Turbyville,josh-turbyville-1,/cfb/players/josh-turbyville-1.html,Tennessee,SEC,13,2,2,100.0,0,0,,2,,2024
Liam Evans,liam-evans-1,/cfb/players/liam-evans-1.html,Oklahoma,SEC,1,1,1,100.0,0,0,,1,,2024
Lucas Osada,lucas-osada-1,/cfb/players/lucas-osada-1.html,North Carolina,ACC,11,1,1,100.0,0,0,,1,,2024
Luke Hosford,luke-hosford-1,/cfb/players/luke-hosford-1.html,Kansas,Big 12,12,4,4,100.0,0,0,,4,,2024
Luke Stagg,luke-stagg-2,/cfb/players/luke-stagg-2.html,Louisiana-Monroe,Sun Belt,1,1,1,100.0,0,0,,1,,2024
Michael Petro,michael-petro-1,/cfb/players/michael-petro-1.html,UTSA,American,1,1,1,100.0,0,0,,1,,2024
Mike Baker,mike-baker-2,/cfb/players/mike-baker-2.html,Ole Miss,SEC,3,1,1,100.0,0,0,,1,,2024
Nick Keller,nick-keller-1,/cfb/players/nick-keller-1.html,Louisville,ACC,10,1,1,100.0,0,0,,1,,2024
Nick Troemel,nick-troemel-1,/cfb/players/nick-troemel-1.html,Troy,Sun Belt,2,1,1,100.0,0,0,,1,,2024
Reid Schuback,reid-schuback-1,/cfb/players/reid-schuback-1.html,Alabama,SEC,1,1,1,100.0,0,0,,1,,2024
Riley Moore,riley-moore-2,/cfb/players/riley-moore-2.html,Massachusetts,Ind,1,2,2,100.0,0,0,,2,,2024
RJ Kocan,rj-kocan-1,/cfb/players/rj-kocan-1.html,West Virginia,Big 12,3,1,1,100.0,0,0,,1,,2024
Samuel Carpenter,samuel-carpenter-1,/cfb/players/samuel-carpenter-1.html,Pitt,ACC,1,1,1,100.0,0,0,,1,,2024
Spencer Conrad,spencer-conrad-1,/cfb/players/spencer-conrad-1.html,Toledo,MAC,1,1,1,100.0,0,0,,1,,2024
Stone Harrington,stone-harrington-1,/cfb/players/stone-harrington-1.html,Texas Tech,Big 12,6,1,1,100.0,0,0,,1,,2024
Tarik Ahmetbasic,tarik-ahmetbasic-1,/cfb/players/tarik-ahmetbasic-1.html,Michigan State,Big Ten,1,1,1,100.0,0,0,,1,,2024
Troop O'Neal,troop-oneal-1,/cfb/players/troop-oneal-1.html,Tulsa,American,1,1,1,100.0,0,0,,1,,2024
Ty Ippolito,ty-ippolito-1,/cfb/players/ty-ippolito-1.html,South Florida,American,4,1,1,100.0,0,0,,1,,2024
Will Stone,will-stone-1,/cfb/players/will-stone-1.html,Texas,SEC,16,2,2,100.0,0,0,,2,,2024
League Average,,,,,,,,97.9,,,75.6,,,2024
