Player,Player_ID,Player_Link,team_name_abbr,conf_abbr,games,xpm,xpa,xp_pct,fgm,fga,fg_pct,kick_points,awards,Year
Kanoah Vinesett,kanoah-vinesett-1,/cfb/players/kanoah-vinesett-1.html,North Carolina State,ACC,1,1,1,100.0,0,0,,1,,2023
Kellan McLaughlin,kellan-mclaughlin-1,/cfb/players/kellan-mclaughlin-1.html,Miami (OH),MAC,2,3,3,100.0,0,0,,3,,2023
Leyton Simmering,leyton-simmering-1,/cfb/players/leyton-simmering-1.html,Kansas State,Big 12,2,1,2,50.0,0,0,,1,,2023
Liam Quigley,liam-quigley-1,/cfb/players/liam-quigley-1.html,Toledo,MAC,3,2,2,100.0,0,0,,2,,2023
Logan Ward,logan-ward-1,/cfb/players/logan-ward-1.html,Oklahoma State,Big 12,14,7,7,100.0,0,0,,7,,2023
Lucas Matias,lucas-matias-1,/cfb/players/lucas-matias-1.html,Florida International,CUSA,12,5,5,100.0,0,0,,5,,2023
Luke Stagg,luke-stagg-2,/cfb/players/luke-stagg-2.html,Louisiana-Monroe,Sun Belt,1,1,1,100.0,0,0,,1,,2023
Marcello Diomede,marcello-diomede-1,/cfb/players/marcello-diomede-1.html,Notre Dame,Ind,1,1,1,100.0,0,0,,1,,2023
Marshall Meyers,marshall-meyers-1,/cfb/players/marshall-meyers-1.html,Auburn,SEC,1,1,1,100.0,0,0,,1,,2023
Nathan Dibert,nathan-dibert-1,/cfb/players/nathan-dibert-1.html,LSU,SEC,12,1,1,100.0,0,0,,1,,2023
Quinn Castner,quinn-castner-1,/cfb/players/quinn-castner-1.html,Clemson,ACC,1,1,1,100.0,0,0,,1,,2023
Samuel Carpenter,samuel-carpenter-1,/cfb/players/samuel-carpenter-1.html,Pitt,ACC,1,1,1,100.0,0,0,,1,,2023
Stephen Rusnak,stephen-rusnak-1,/cfb/players/stephen-rusnak-1.html,Michigan State,Big Ten,2,3,3,100.0,0,0,,3,,2023
Tyler Keltner,tyler-keltner-1,/cfb/players/tyler-keltner-1.html,Florida State,ACC,1,1,1,100.0,0,0,,1,,2023
Tyler Robles,tyler-robles-1,/cfb/players/tyler-robles-1.html,USC,Pac-12,2,1,1,100.0,0,0,,1,,2023
Will Hryszko,will-hryszko-1,/cfb/players/will-hryszko-1.html,Kent State,MAC,1,1,1,100.0,0,0,,1,,2023
Will Rocha,will-rocha-1,/cfb/players/will-rocha-1.html,Miami (FL),ACC,3,1,1,100.0,0,0,,1,,2023
Zac Yoakam,zac-yoakam-1,/cfb/players/zac-yoakam-1.html,Notre Dame,Ind,2,2,2,100.0,0,0,,2,,2023
League Average,,,,,,,,98.2,,,75.2,,,2023
