player,player_id,position,team_name,player_game_count,assists,forced_fumbles,franchise_id,hits,interceptions,pass_break_ups,sacks,tackles
Devin Maddox,64506,WR,TOLEDO,1,0,0,316,0,0,0,0,1
Akayleb Evans,65033,CB,MISSOURI,11,1,1,229,1,1,4,0,27
Allie Green IV,65081,CB,MISSOURI,10,3,0,229,1,0,3,0,27
Troy Hairston,65088,ED,C MICHIGAN,12,8,0,134,18,0,0,7,22
Samuel Womack III,65771,CB,TOLEDO,12,6,0,316,0,1,9,0,28
Terran Hearn,66004,ED,MIAMI OH,4,0,0,221,0,0,0,0,1
Josh Minkins,66051,S,LOUISVILLE,7,1,0,210,0,1,0,0,10
Devan Rogers,66122,DI,TOLEDO,10,2,0,316,0,0,0,0,2
Xavier Henderson,66267,S,MICH STATE,12,15,1,223,0,1,0,3,65
Jeremiah Wood,66274,LB,OHIO,5,2,0,259,0,0,0,0,8
Ty Hamilton,66298,DI,OHIO STATE,12,6,0,260,0,0,1,2,3
Trenton Hatfield,66598,S,BALL ST,3,1,0,117,0,1,0,0,1
John Ridgeway,66694,DI,ARKANSAS,11,9,0,111,0,0,0,2,24
Keenan Orr,66745,TE,KENT STATE,1,0,0,201,0,0,0,0,0
Josh Hayes,66798,CB,VIRGINIA,3,0,0,335,0,0,0,0,3
Shaun Lewis,68800,CB,HOUSTON,4,1,0,182,0,0,0,0,7
Mister Williams,70521,LB,COLORADO,1,0,0,143,0,0,0,0,2
Korey Foreman,70831,ED,USC,11,3,0,326,3,0,0,1,5
Drake Jackson,70839,ED,USC,11,6,1,326,3,1,1,6,23
Tuasivi Nomura,70879,LB,USC,6,1,0,326,0,0,0,0,2
Jayden Williams,70895,CB,USC,7,0,0,326,0,1,1,0,7
Max Sandlin,70908,ED,NAVY,6,1,0,237,0,0,0,0,0
Malik Reed,70945,LB,ARIZONA,6,4,0,109,0,0,0,0,7
Keyon Ware-Hudson,71322,DI,OREGON,10,2,0,264,2,0,0,1,11
Evan Bennett,71327,DI,FRESNO ST,12,7,0,169,2,0,0,0,4
Jeremiah Criddell,71369,CB,OKLAHOMA,3,0,0,261,0,0,0,0,2
William Nimmo Jr.,71391,S,UCLA,3,0,0,324,0,0,0,0,1
Akili Arnold,71406,S,OREGON ST,10,6,0,265,1,0,2,0,21
Easton Mascarenas-Arnold,71410,LB,OREGON ST,1,1,0,265,1,0,0,0,4
Jaden Navarrette,71504,ED,OREGON,1,0,0,264,0,0,0,0,0
Jaxen Turner,71728,S,ARIZONA,12,15,1,109,1,0,4,0,41
DJ Harvey,72089,CB,VA TECH,2,0,0,337,0,0,0,0,0
Sua'ava Poti,72138,DI,OREGON,8,2,0,264,0,0,0,0,4
Na'im Rodman,72145,DI,COLORADO,12,5,0,143,0,0,0,2,15
Spencer Lytle,72168,ED,WISCONSIN,5,0,0,349,0,0,0,0,4
Ralen Goforth,72169,LB,USC,12,14,1,326,1,0,0,0,48
Chris Steele,72190,CB,USC,11,6,1,326,1,2,2,0,24
Trent McDuffie,72191,CB,WASHINGTON,11,5,0,340,0,0,5,1,28
Kamren Fabiculanan,72332,S,WASHINGTON,4,2,0,340,0,0,0,0,8
Justin Flowe,72388,LB,OREGON,1,3,1,264,0,0,0,0,5
Zahran Manley,72425,CB,STANFORD,4,1,0,300,0,0,3,0,14
Noa Pola-Gates,72535,S,NEBRASKA,3,0,0,238,0,0,0,0,0
Marco Notarainni,73389,LB,BOISE ST,1,0,0,120,0,0,0,0,0
McKel Broussard,73850,S,UTEP,5,2,0,330,0,0,0,0,5
Evan Williams,73864,S,FRESNO ST,12,27,0,169,2,3,3,0,66
Justin Houston,74101,CB,FRESNO ST,12,13,0,169,1,0,2,0,25
Hunter Escorcia,74263,S,WASH STATE,2,0,0,341,0,0,0,0,0
Treven Ma'ae,74498,ED,OREGON,12,5,0,264,1,0,0,2,10
Jowon Briggs,74867,DI,CINCINNATI,12,18,0,138,3,0,0,2,16
Jaymar Mundy,75041,CB,MIAMI OH,3,0,0,221,0,0,0,0,1
Silas Walters,75263,S,MIAMI OH,3,0,0,221,0,0,0,0,1
Juan Jarrett,75381,ED,AKRON,10,0,0,102,1,0,0,2,6
Donte Lindsey,75689,S,UMASS,10,6,1,216,1,1,2,0,48
DeMarcus Robinson,75694,CB,FIU,3,0,0,166,0,0,0,0,2
Rashad Ajayi,75699,CB,COLO STATE,12,4,0,144,0,0,4,0,21
Mikell Harvey,75701,CB,COLO STATE,1,0,0,144,0,0,0,0,0
Logan Stewart,75703,S,COLO STATE,9,4,1,144,0,1,1,1,20
Miles Williams,75706,S,WYOMING,4,0,0,351,0,1,0,0,3
Andrew Bird,75707,CB,RICE,9,0,0,275,0,0,0,0,2
Khoury Bethley,75719,S,HAWAII,13,14,2,180,11,5,2,3,80
Kai Kaneshiro,75720,S,HAWAII,12,11,0,180,0,1,3,0,41
Rome Weber,75728,S,WYOMING,11,5,1,351,1,1,2,1,36
Prudy Calderon,75733,S,RICE,5,1,0,275,0,0,0,0,3
Solomon Byrd,75742,ED,WYOMING,8,8,0,351,3,0,0,4,24
Miles Adams,75745,ED,RICE,10,1,0,275,0,0,0,0,4
Uchenna Ezewike,75750,ED,UMASS,12,10,0,216,2,0,0,3,13
Timothy Moulton,75753,DI,UMASS,4,0,0,216,0,0,0,0,3
Derek Thomas,75760,ED,HAWAII,8,1,0,180,0,0,0,0,2
Justus Tavai,75761,DI,HAWAII,11,14,0,180,5,0,0,1,23
Blessman Ta'ala,75762,DI,HAWAII,13,8,0,180,1,0,0,1,19
Jonah Laulu,75763,ED,HAWAII,12,8,1,180,3,0,0,4,28
Fo'i Sila,75767,TE,HAWAII,1,0,0,180,0,0,0,0,0
Devin Phillips,75771,DI,COLO STATE,12,12,0,144,3,0,0,2,19
Cole Godbout,75784,DI,WYOMING,12,20,0,351,1,0,0,5,38
Da'Shon Ross,75804,LB,UMASS,10,19,0,216,2,0,0,1,51
Dequan Jackson,75810,LB,COLO STATE,12,24,0,144,2,0,0,2,51
Cam'Ron Carter,75811,LB,COLO STATE,12,24,0,144,4,1,1,5,60
Troy Golden,75814,ED,COLO STATE,9,0,0,144,0,0,0,2,0
Chuck Hicks,75816,LB,MISSOURI,2,0,0,229,0,0,0,0,0
Chad Muma,75818,LB,WYOMING,12,32,0,351,2,3,1,1,104
Devin Richardson,75820,LB,TEXAS,7,0,0,311,0,0,0,0,3
Antonio Montero,75822,LB,RICE,9,12,1,275,5,0,1,3,41
Treshawn Chamberlain,75823,LB,RICE,3,2,0,275,0,0,0,0,10
Kebreyun Page,75825,ED,RICE,2,0,0,275,0,0,0,0,0
Blaze Alldredge,75826,LB,MISSOURI,12,12,0,229,5,0,0,6,59
Ikenna Enechukwu,75875,DI,RICE,12,13,1,275,8,0,0,4,25
Tywan Francis,75909,S,COLO STATE,11,14,1,144,0,0,4,1,63
Samuel Emilus,75926,WR,LA TECH,1,0,0,208,0,0,0,0,0
Thomas Pannunzio,75953,CB,COLO STATE,12,4,0,144,0,0,4,1,20
Caleb Tubbs,76053,S,MIAMI OH,1,0,0,221,0,0,0,0,0
Chandler Jones,76565,CB,LOUISVILLE,12,7,0,210,1,0,5,0,32
Montre Miller,76568,CB,KENT STATE,11,3,1,201,0,4,9,0,39
Ken Torain,76570,CB,DUKE,1,0,0,154,0,0,0,0,0
Jeremiah Lewis,76571,CB,DUKE,11,7,0,154,0,2,0,0,21
Teshaun Smith,76572,CB,NC STATE,3,0,0,248,0,0,1,0,4
Taiyon Palmer,76574,CB,TROY,12,2,0,318,0,1,2,0,13
Kyler McMichael,76577,CB,N CAROLINA,11,2,0,245,0,1,2,0,16
Mario Goodrich,76578,CB,CLEMSON,11,9,0,140,0,1,6,0,27
Elijah Clark,76579,CB,TEMPLE,6,1,0,306,0,0,0,0,0
Chauncey Moore,76581,S,TEMPLE,4,0,0,306,0,0,0,0,0
Arquon Bush,76582,CB,CINCINNATI,12,4,0,138,1,3,2,0,25
Taj Ward,76583,CB,CINCINNATI,8,1,0,138,0,0,0,0,3
Malik Welch,76584,CB,S JOSE ST,6,1,0,285,0,0,0,0,5
Ar'mani Johnson,76586,CB,SMU,10,3,0,287,1,0,1,0,15
Tanner McCalister,76591,S,OKLA STATE,12,6,0,262,1,1,4,0,24
John Gregory,76593,CB,OHIO,12,4,0,259,0,0,2,0,42
Byron Hanspard Jr.,76595,CB,BAYLOR,1,0,0,118,0,0,0,0,1
Mark Milton,76596,CB,BAYLOR,9,2,0,118,0,0,2,0,12
Elijah Jones,76601,CB,OREGON ST,6,2,0,265,0,0,1,0,3
Ricky Thomas Jr.,76602,S,KANSAS,12,7,1,198,0,1,0,0,43
Capone Blue,76604,CB,KENT STATE,11,2,1,201,0,0,1,0,15
Amechi Uzodinma II,76619,CB,BALL ST,12,4,0,117,0,0,2,0,33
Justin Birchette,76620,CB,OHIO,9,2,0,259,0,0,0,0,24
A.J. Lytton,76623,CB,PENN STATE,1,0,0,266,0,0,0,0,0
Jaiden Woodbey,76624,S,BOSTON COL,12,15,1,121,1,2,2,1,37
Marquis Williams,76627,CB,PITTSBURGH,12,0,0,268,0,0,3,0,24
Judson Tallandier II,76630,S,PITTSBURGH,10,4,0,268,1,0,1,0,13
Erick Hallett,76631,CB,PITTSBURGH,12,10,1,268,0,1,4,0,53
Elijah Jones,76632,CB,BOSTON COL,12,3,1,121,0,0,4,0,28
Jason Maitre,76634,S,BOSTON COL,8,5,0,121,0,0,3,1,19
Kenneth Dicks III,76635,CB,WAKE,1,0,0,339,0,0,0,0,1
Zion Keith,76637,CB,WAKE,11,3,0,339,0,0,0,0,20
Nasir Greer,76638,S,WAKE,5,3,0,339,0,1,0,0,13
Brendan Radley-Hiles,76640,CB,WASHINGTON,11,5,0,340,3,1,1,2,43
Bryson Richardson,76646,S,UMASS,5,2,0,216,0,0,0,0,5
DeAndre Hollins,76647,CB,N CAROLINA,2,0,0,245,0,0,0,0,4
Trey Morrison,76650,S,N CAROLINA,12,8,1,245,0,0,4,0,35
Damel Hickman,76651,CB,E CAROLINA,3,0,0,156,0,0,0,1,1
Jaylon King,76652,S,GA TECH,11,11,0,176,0,0,1,0,27
Zamari Walton,76654,CB,GA TECH,10,3,0,176,0,0,1,1,14
Juanyeh Thomas,76655,S,GA TECH,12,26,2,176,0,1,5,0,63
Heskin Smith,76658,CB,KENT STATE,5,0,0,201,0,0,0,0,5
Coen King,76659,S,VIRGINIA,11,9,1,335,2,0,2,0,33
Nadir Thompson,76660,CB,VA TECH,2,0,0,337,0,0,0,0,1
Chamarri Conner,76662,CB,VA TECH,12,20,2,337,3,1,3,2,65
Armani Chatman,76663,CB,VA TECH,12,2,0,337,0,1,3,0,10
Jermaine Waller,76664,CB,VA TECH,11,11,0,337,1,4,3,0,35
Nasir Peoples,76665,S,VA TECH,12,25,0,337,0,1,1,0,67
Tanner Ingle,76667,S,NC STATE,12,21,0,248,2,1,4,0,56
Gilbert Frierson,76668,LB,MIAMI FL,12,9,0,220,2,0,0,1,30
Al Blades Jr.,76669,CB,MIAMI FL,4,0,0,220,0,0,1,0,3
DJ Ivey,76670,CB,MIAMI FL,12,3,0,220,0,0,1,1,24
Gurvan Hall Jr.,76671,CB,MIAMI FL,7,5,0,220,0,0,0,0,30
Nigel Bethel Jr.,76672,CB,COLORADO,6,1,0,143,0,0,2,0,6
Michael McMorris,76674,CB,NAVY,12,5,6,237,0,0,5,2,39
Mitchell West,76676,S,NAVY,2,2,0,237,0,0,0,0,8
Jamal Glenn,76677,CB,NAVY,12,10,0,237,0,1,2,1,41
Jeremy Webb,76681,CB,KANSAS,11,7,0,198,0,0,3,0,27
Dyllon Lester,76682,S,UCF,9,5,0,323,0,2,2,0,17
Jermaine McMillian,76684,LB,UCF,2,0,0,323,0,0,0,0,0
Derek Gainous,76685,S,UCF,5,1,0,323,0,0,0,0,3
Quindell Johnson,76689,S,MEMPHIS,12,21,0,218,0,1,7,1,80
Jalon Ferrell,76698,S,UCONN,10,5,0,146,0,0,0,0,28
Keyshawn Paul,76700,CB,TEMPLE,11,8,1,306,0,1,0,0,18
Myles Berry,76702,LB,E CAROLINA,12,12,0,156,1,0,2,0,41
Jordan Morrison,76703,LB,UCONN,4,3,0,146,0,0,0,0,7
Gleson Sprewell,76707,S,HOUSTON,12,3,0,182,0,2,2,0,1
Garrison Vaughn,76708,S,HOUSTON,8,3,0,182,0,0,0,0,9
Torey Richardson,76711,CB,UTEP,12,2,0,330,0,1,4,0,20
Warren Saba,76713,S,E CAROLINA,12,8,0,156,0,4,1,0,27
Nolan Johnson,76714,CB,E CAROLINA,10,5,1,156,0,0,0,0,11
Miguel Edwards,76720,CB,W KENTUCKY,10,1,0,346,0,1,3,0,28
Jalen Green,76723,S,MISS STATE,12,10,0,227,2,2,3,0,31
Anthony Cook,76724,CB,TEXAS,12,8,1,311,1,0,3,1,36
B.J. Foster,76728,S,TEXAS,12,14,0,311,1,3,1,0,36
DeMarvion Overshown,76729,LB,TEXAS,11,19,0,311,4,0,1,2,52
Alex Bannister,76731,CB,TOLEDO,1,1,0,316,0,0,0,0,0
Anthony Johnson Jr.,76736,CB,IOWA STATE,12,16,1,193,0,0,3,1,31
Jeremy Lucien,76740,CB,UCONN,9,2,0,146,0,2,3,0,29
Ekow Boye-Doe,76742,CB,KANSAS ST,12,2,0,199,0,0,1,0,18
Wayne Jones,76744,LB,KANSAS ST,11,5,0,199,2,0,0,0,7
Lance Robinson,76747,CB,TULANE,10,2,0,319,0,1,0,0,9
Richie Carpenter Jr.,76757,S,KENT STATE,7,6,0,201,0,0,0,0,6
Cecil Singleton Jr.,76760,S,MIAMI OH,10,8,0,221,0,0,1,0,19
Ja'don Rucker-Furlow,76761,CB,MIAMI OH,7,2,0,221,0,0,2,0,19
Nate Bauer,76764,S,TOLEDO,12,6,0,316,0,1,0,1,38
Zaire Barnes,76766,LB,W MICHIGAN,12,12,1,347,2,0,1,3,48
Keni-H Lovely,76768,CB,W MICHIGAN,6,0,0,347,0,0,2,0,3
Jake Moertl,76771,S,W MICHIGAN,12,4,0,347,1,0,4,1,48
Caleb Biggers,76772,CB,BOISE ST,12,3,0,120,0,0,4,0,31
Zhamaine March,76775,CB,N ILLINOIS,4,0,0,254,0,0,0,0,6
Isaiah Watson,76777,CB,E MICHIGAN,3,0,0,160,0,0,0,0,1
Timarcus Simpson,76778,CB,USF,4,0,0,327,0,0,0,0,2
EJ Williams,76779,S,E MICHIGAN,8,4,0,160,0,0,0,1,7
Rolliann Sturkey,76786,CB,C MICHIGAN,10,3,0,134,0,0,3,0,30
Reggie Corner Jr.,76788,LB,AKRON,4,3,0,102,0,0,0,1,9
Charlie Thomas III,76790,LB,GA TECH,12,18,1,176,1,2,0,3,46
D'Shawn Jamison,76791,CB,TEXAS,12,6,0,311,2,1,0,0,45
Dennis Briggs Jr.,76792,DI,FLORIDA ST,4,4,0,167,3,0,0,1,2
Jamarcus Chatman,76793,DI,TROY,7,0,0,318,0,0,0,0,0
Jarrett Jackson,76795,DI,FLORIDA ST,10,6,0,167,2,0,0,1,13
Dayna Kinnaird,76796,DI,LOUISVILLE,8,0,0,210,2,0,0,0,0
Thurman Geathers,76797,ED,ARK STATE,10,2,0,113,0,0,0,1,3
Chris Collins,76798,ED,N CAROLINA,11,6,0,245,1,0,0,2,13
Xavier Thomas,76807,ED,CLEMSON,11,3,2,140,6,0,0,5,13
KJ Henry,76808,ED,CLEMSON,12,4,1,140,5,0,0,4,11
Justin Mascoll,76809,ED,CLEMSON,10,5,0,140,3,0,0,0,9
Myjai Sanders,76816,ED,CINCINNATI,12,11,1,138,1,0,0,4,23
Mychal Keys,76817,ED,CINCINNATI,7,0,0,138,0,0,0,0,5
Deven Lamp,76819,ED,TULSA,12,1,0,320,3,0,0,3,7
Cullen Wick,76820,ED,TULSA,6,5,0,320,1,0,0,2,14
Gary Wiley,76821,ED,SMU,12,12,0,287,8,0,0,5,20
Alfred Thomas,76822,DI,TULANE,4,1,0,319,0,0,0,1,2
Noah Seiden,76826,DI,TULANE,12,7,0,319,2,0,0,3,16
Stacy Kirby,76829,DI,USF,1,0,0,327,0,0,0,0,0
Brayden Utley,76833,DI,BAYLOR,12,7,0,118,2,0,0,1,14
Josh Landry,76834,DI,BAYLOR,9,2,0,118,0,0,0,0,3
Zach Petersen,76835,ED,IOWA STATE,12,7,0,193,2,0,0,1,25
Tyler Lacy,76836,ED,OKLA STATE,12,5,2,262,10,0,0,3,21
Ochaun Mathis,76838,ED,TCU,12,6,0,305,6,0,1,4,36
Will McDonald IV,76842,ED,IOWA STATE,12,2,5,193,7,0,0,13,14
Cartez Crook-Jones,76846,ED,KANSAS ST,5,1,0,199,0,0,0,0,2
Spencer Trussell,76848,ED,KANSAS ST,9,3,0,199,1,0,0,1,10
Desjuan Johnson,76850,ED,TOLEDO,12,15,1,316,7,0,0,5,43
Terrance Taylor,76852,ED,TOLEDO,6,2,0,316,1,0,0,3,12
Jamal Hines,76853,ED,TOLEDO,12,15,0,316,1,0,0,13,49
Jack Sape,76858,DI,BALL ST,10,5,0,117,0,0,0,1,14
Jalen Redmond,76861,DI,OKLAHOMA,7,5,0,261,7,0,0,2,10
Robert Cooper,76863,DI,FLORIDA ST,12,11,0,167,2,0,0,3,24
John Morgan III,76865,ED,PITTSBURGH,12,3,0,268,8,0,0,6,13
Noah Palmer,76866,DI,PITTSBURGH,1,0,0,268,0,0,0,0,0
Devin Danielson,76867,DI,PITTSBURGH,12,3,0,268,0,0,0,0,5
Chris Maloney,76868,ED,PITTSBURGH,9,0,0,268,0,0,0,0,4
Rondell Bothroyd,76873,ED,WAKE,12,15,4,339,2,0,0,7,30
Dion Bergan Jr.,76874,DI,WAKE,12,6,0,339,1,0,0,1,12
Royce Francis,76876,ED,WAKE,5,0,0,339,0,0,0,0,1
Caleb Okechukwu,76877,ED,SYRACUSE,12,7,0,304,0,0,0,1,14
Alex Nobles,76878,ED,N CAROLINA,2,0,0,245,0,0,0,0,1
Ja'Quon Griffin,76882,DI,GA TECH,10,4,0,176,1,0,0,2,7
T.K. Chimedza,76883,DI,GA TECH,9,4,0,176,0,0,0,1,3
Aaron Faumui,76885,ED,VIRGINIA,12,7,0,335,4,0,0,1,17
Eli Adams,76886,ED,VA TECH,12,3,0,337,1,0,0,1,7
Nesta Jade Silvera,76888,DI,MIAMI FL,11,7,0,220,0,0,0,1,29
Jordan Miller,76890,DI,MIAMI FL,11,4,0,220,1,0,0,1,11
Deondrae Williams,76892,DI,NAVY,11,1,0,237,0,0,0,0,5
Lwal Uguak,76898,DI,UCONN,10,4,0,146,1,0,0,0,28
Randy Charlton,76902,ED,MISS STATE,12,9,1,227,5,0,0,3,20
Landon Woodson,76904,ED,UCF,11,1,0,323,3,0,0,1,7
Tyrese Black,76906,DI,LA MONROE,1,1,0,209,0,0,0,0,2
Travis Jones,76914,DI,UCONN,11,11,0,146,7,0,0,4,32
Pierce DeVaughn,76916,ED,UCONN,12,6,0,146,3,0,0,1,11
Logan Hall,76919,DI,HOUSTON,12,10,0,182,7,0,0,6,24
Woo Scott,76922,DI,E MICHIGAN,12,6,0,160,0,0,0,1,20
Moro Ojomo,76927,DI,TEXAS,12,9,0,311,2,0,0,0,24
Keondre Coburn,76928,DI,TEXAS,12,7,0,311,0,0,0,1,11
Dante Stills,76937,DI,W VIRGINIA,12,2,1,343,7,1,0,7,23
Jaylon Hutchings,76940,DI,TEXAS TECH,12,10,0,315,3,0,0,4,33
Karl Brooks,76941,ED,BOWL GREEN,12,7,1,122,3,0,0,8,24
DeMontae Haigler,76943,DI,LA MONROE,1,0,0,209,0,0,0,0,0
Andre Carter,76957,ED,W MICHIGAN,11,7,1,347,6,0,0,3,15
Braden Fiske,76958,DI,W MICHIGAN,11,6,0,347,5,0,0,3,26
Jeffrey Griffin Jr.,76961,DI,N ILLINOIS,5,0,0,254,0,0,0,0,7
Carter Stagner,76965,ED,E MICHIGAN,6,2,0,160,0,0,0,0,3
Rafe Reyes,76967,DI,E MICHIGAN,2,0,0,160,0,0,0,0,0
Mikey Haney,76969,ED,E MICHIGAN,12,10,0,160,4,0,0,3,11
Turan Rush,76971,ED,E MICHIGAN,11,4,1,160,5,0,0,4,26
Habakkuk Baldonado,76972,ED,PITTSBURGH,12,4,1,268,8,0,0,9,20
Amir Siddiq,76973,ED,C MICHIGAN,12,5,1,134,2,0,0,5,24
Tico Brown,76975,DI,C MICHIGAN,8,6,0,134,1,0,0,3,10
LaQuan Johnson Jr.,76978,ED,C MICHIGAN,8,4,0,134,1,0,0,3,5
Kylen McCracken,76980,DI,OHIO,8,5,0,259,0,0,0,0,6
Zach Burks,76983,DI,OHIO,10,3,0,259,2,0,0,0,3
Bryce Stai,76986,ED,OHIO,7,3,0,259,0,0,0,1,4
David Green,76988,DI,PITTSBURGH,12,6,0,268,1,0,0,2,10
Logan Hawkins,76989,DI,AKRON,12,4,1,102,0,0,0,1,6
Ryan Betro,76991,DI,BOSTON COL,1,0,0,121,0,0,0,0,1
Val Martin,76997,DI,MINNESOTA,8,1,0,225,0,0,0,0,5
Darnell Jefferies,76999,DI,CLEMSON,5,1,0,140,0,0,0,0,0
Khris Banks,77000,DI,BOSTON COL,12,4,0,121,2,0,0,1,15
Jaxon Player,77002,DI,TULSA,12,14,0,320,8,0,0,4,20
Darren Brown,77004,DI,SMU,4,0,0,287,0,0,0,0,1
Terrance Newman,77005,DI,SMU,12,1,0,287,0,0,0,0,6
Jordan Kelley,77009,DI,OKLAHOMA,10,1,0,261,0,0,0,0,3
Samuela Tuihalamaka,77013,DI,OKLA STATE,4,0,0,262,0,0,0,1,5
Isaiah Lee,77016,DI,IOWA STATE,12,8,0,193,2,0,0,1,12
Jaylen Pickle,77022,ED,KANSAS ST,12,2,0,199,4,1,0,0,15
Jahlil Taylor,77023,DI,N CAROLINA,10,2,0,245,0,0,0,0,2
Emeka Jillani,77025,DI,BALL ST,2,0,0,117,0,0,0,0,0
Eddie Wilson,77027,DI,KANSAS,11,3,0,198,2,0,0,0,4
Realus George Jr.,77029,DI,MISSOURI,7,0,0,229,2,0,0,0,4
Amari Gainer,77091,LB,FLORIDA ST,12,12,0,167,2,0,2,1,42
Wendell Davis Jr.,77095,LB,PITTSBURGH,8,7,0,268,0,0,0,1,12
Yasir Abdullah,77100,ED,LOUISVILLE,12,9,0,210,5,0,2,8,37
Nick DeNucci,77101,LB,BOSTON COL,1,0,0,121,0,0,0,0,1
Joe Sparacio,77102,LB,BOSTON COL,4,0,0,121,0,0,0,0,2
Hugh Davis,77103,LB,BOSTON COL,7,0,0,121,1,0,0,0,3
Jacorey Johns,77105,ED,WAKE,7,4,1,339,2,0,0,3,9
Ryan Smenda Jr.,77106,LB,WAKE,12,21,2,339,3,0,0,0,46
Juan Wallace,77110,LB,KENT STATE,5,2,0,201,0,0,0,0,9
Kyle Wright,77113,LB,GA STATE,9,4,0,175,1,0,1,0,5
Matthew Flint,77114,LB,W KENTUCKY,5,1,0,346,0,0,0,0,8
Jordan Domineck,77116,ED,GA TECH,12,7,3,176,3,0,0,5,26
Quez Jackson,77117,LB,GA TECH,12,24,1,176,2,0,0,3,62
Justice Dingle,77118,ED,KENTUCKY,3,0,0,202,0,0,0,0,1
Shaka Heyward,77120,LB,DUKE,12,30,0,154,6,1,1,3,59
Cole Carteaux,77122,S,DUKE,1,1,0,154,0,0,0,0,1
Dax Hollifield,77124,LB,VA TECH,12,18,0,337,4,1,0,4,69
Alan Tisdale,77125,LB,VA TECH,12,23,0,337,1,0,0,3,55
Keshon Artis,77126,LB,VA TECH,10,5,0,337,0,0,1,1,20
Payton Wilson,77127,LB,NC STATE,2,1,0,248,0,0,0,1,2
Calvin Hart Jr.,77128,LB,ILLINOIS,1,1,0,187,1,0,0,1,4
Patrick Joyner Jr.,77133,ED,UTAH ST,12,9,0,329,5,0,0,3,16
Mike Jones Jr.,77134,LB,LSU,12,9,0,211,0,0,0,1,21
Jake Venables,77135,LB,CLEMSON,5,1,0,140,0,0,0,0,3
DaeSean Winston,77142,CB,TEMPLE,2,1,0,306,0,0,1,0,10
Layton Jordan,77145,ED,TEMPLE,10,5,1,306,2,0,0,1,13
Ty Van Fossen,77147,LB,CINCINNATI,12,15,0,138,2,0,1,0,43
Ryan Royer,77148,LB,CINCINNATI,2,0,0,138,0,0,0,0,0
Nick Apsey,77150,LB,C MICHIGAN,1,0,0,134,0,0,0,0,0
Eriq Gilyard,77152,LB,UCF,4,7,0,323,1,0,0,0,17
Keith Brown Jr.,77155,LB,MEMPHIS,3,1,0,218,0,0,0,0,5
Jaylon Allen,77156,ED,MEMPHIS,12,3,0,218,4,0,0,6,24
Grant Sawyer,77158,LB,TULSA,12,8,1,320,0,0,1,1,22
TieNeal Martin,77159,CB,TULSA,11,5,0,320,0,4,5,0,27
Justin Wright,77160,LB,TULSA,11,16,1,320,4,1,0,4,59
Yohance Burnett,77162,LB,TULSA,12,27,0,320,1,0,1,0,55
Anthony Goodlow,77164,ED,TULSA,12,9,0,320,7,0,0,7,14
Trevor Denbow,77165,S,SMU,12,7,0,287,0,2,0,0,36
Jimmy Phillips Jr.,77166,LB,SMU,12,10,0,287,4,1,1,0,45
James Patterson,77169,LB,BUFFALO,12,25,0,126,1,1,0,5,87
Kevon Jones,77179,ED,UCONN,11,19,1,146,7,0,0,3,27
Donavan Mutin,77180,LB,HOUSTON,11,12,3,182,2,0,2,3,46
Antonio Grier,77185,LB,USF,12,25,2,327,5,2,0,2,78
Dwayne Boyles,77186,LB,USF,12,21,0,327,0,2,0,1,45
Drew Mims,77187,LB,USF,11,9,0,327,0,0,0,0,29
Gerard Stringer,77188,S,E CAROLINA,9,9,0,156,1,0,0,1,25
Jireh Wilson,77192,S,E CAROLINA,12,7,0,156,1,1,2,3,31
Brian Asamoah II,77195,LB,OKLAHOMA,12,19,3,261,2,0,1,1,68
Nik Bonitto,77196,ED,OKLAHOMA,12,6,1,261,11,0,0,8,26
DaShaun White,77198,LB,OKLAHOMA,11,13,0,261,1,0,0,0,46
Carson Kropp,77200,ED,N TEXAS,8,2,1,251,0,0,0,0,7
Ayodele Adeoye,77203,LB,TEXAS,6,0,0,311,1,0,0,1,4
Luke Brockermeyer,77204,LB,TEXAS,11,18,0,311,1,2,1,1,56
Byron Vaughns,77206,ED,UTAH ST,12,4,1,329,8,0,1,3,21
Ben Wilson,77208,LB,WASH STATE,2,0,0,341,0,0,0,0,0
Jacoby Simpson,77211,LB,E CAROLINA,3,1,0,156,1,0,0,0,0
Charlie Benton,77213,LB,UAB,9,5,0,321,0,0,0,1,14
Josh Chandler-Semedo,77214,LB,W VIRGINIA,12,36,1,343,7,2,1,2,73
Mike Rose,77218,LB,IOWA STATE,11,17,0,193,3,0,1,1,47
Gerry Vaughn,77220,LB,IOWA STATE,12,12,0,193,0,0,0,1,24
Kendell Jackson,77222,LB,IOWA STATE,6,0,0,193,0,0,0,0,2
Hunter Webb,77225,LB,UCONN,11,16,0,146,0,0,0,0,40
Nick Channel,77227,LB,KANSAS,7,3,0,198,0,0,0,0,10
Nick Allen,77229,LB,KANSAS ST,11,1,0,199,1,0,0,0,14
Cody Fletcher,77231,LB,KANSAS ST,12,19,0,199,2,1,0,1,49
Daniel Green,77232,LB,KANSAS ST,12,17,0,199,5,0,0,3,69
Patrick Curley,77235,LB,TEXAS TECH,1,0,0,315,0,0,0,0,1
Matt Harmon,77244,ED,KENT STATE,12,11,3,201,2,1,0,1,18
Sebastian Spear,77245,ED,KENT STATE,4,0,0,201,0,0,0,0,2
Daniel Bolden,77252,LB,TOLEDO,1,0,0,316,0,0,0,0,1
Matthew Stuckey,77253,LB,W MICHIGAN,4,1,0,347,0,0,0,1,1
Ryan Selig,77254,LB,W MICHIGAN,10,10,0,347,3,1,0,2,40
