player,player_id,position,team_name,player_game_count,assists,forced_fumbles,franchise_id,hits,interceptions,pass_break_ups,sacks,tackles
Caleb Williams,18391,CB,GA SOUTHRN,12,3,0,174,0,3,5,0,13
Ryan Flannigan,18395,LB,KENTUCKY,9,9,0,202,4,0,1,0,35
Cody Quinn,18397,CB,KENTUCKY,9,5,0,202,0,0,1,0,17
C.J. Cleveland,18404,LB,LA TECH,12,10,2,208,0,0,3,0,48
Bryson Abraham,18405,CB,LA TECH,12,8,0,208,0,3,14,1,44
Trevon Young,18413,ED,LOUISVILLE,11,3,1,210,4,1,0,8,20
Zach Dancel,18430,S,WAKE,12,9,3,339,0,0,1,2,45
Joe Fotu,18431,DI,ILLINOIS,7,1,0,187,1,0,0,0,4
Eric Finney,18433,S,ILLINOIS,11,3,0,187,2,0,2,0,18
Clay Miller,18437,ED,KENT STATE,12,1,0,201,0,0,0,1,3
Armonze Daniel,18442,ED,MARSHALL,12,3,0,214,1,0,0,1,14
Jordan Kupersmith,18445,ED,KANSAS ST,3,1,0,199,0,0,0,0,2
Nate Jackson,18446,CB,KANSAS ST,9,6,0,199,1,0,2,0,36
Nick Mangieri,18452,ED,INDIANA,12,6,2,190,11,0,0,8,27
Darian Cooper,18455,DI,IOWA,1,0,0,192,0,0,0,0,0
Melvin Spears,18456,ED,IOWA,4,0,0,192,1,0,0,0,3
Trent Taylor,18463,ED,IOWA STATE,9,3,0,193,2,0,0,1,9
Patrick Flowe,18468,LB,GA SOUTHRN,7,3,0,174,0,0,0,0,1
Jabari Johnson,18471,ED,KENTUCKY,11,4,0,202,0,0,0,1,19
Khalid Henderson,18472,LB,KENTUCKY,11,11,1,202,2,1,0,2,44
Tyler Porter,18480,DI,LA TECH,11,2,0,208,1,0,0,2,5
Jermaine Reve,18489,S,LOUISVILLE,11,3,2,210,0,1,2,0,29
Denzel Conyers,18492,S,MARYLAND,9,0,0,215,2,0,2,1,9
Isaiah Farris,18499,CB,MEMPHIS,2,0,0,218,0,0,0,0,0
Ricky Hunter,18502,DI,MEMPHIS,12,4,1,218,2,0,0,1,18
Leonard Pegues,18503,LB,MEMPHIS,11,11,0,218,5,1,0,2,57
Reggis Ball,18504,S,MEMPHIS,12,7,0,218,0,3,5,1,49
Dion Witty,18505,S,MEMPHIS,9,3,1,218,0,1,6,0,24
Quentin Thomas,18512,DI,LSU,3,0,0,211,0,0,0,0,0
Dallas Crawford,18516,S,MIAMI FL,12,5,0,220,0,0,0,0,25
Michael Wyche,18519,DI,MIAMI FL,2,0,0,220,0,0,0,0,0
Taj Letman,18526,S,MARSHALL,12,10,0,214,0,3,4,0,63
Mitchell Winters,18531,DI,MIAMI OH,12,5,0,221,0,0,0,0,19
Wesley Scott,18535,DI,MIAMI OH,12,2,0,221,0,0,0,0,8
Josh Dooley,18536,LB,MIAMI OH,6,2,0,221,0,0,0,0,8
Joe Donlan,18537,LB,MIAMI OH,2,0,0,221,0,0,1,0,4
Kent Kern,18538,LB,MIAMI OH,11,21,0,221,3,0,0,1,67
Corey Thompson,18551,S,LSU,7,3,0,211,0,0,0,0,7
Darchi Anderson,18554,LB,LA TECH,4,1,0,208,0,0,0,0,1
Pio Vatuvei,18560,DI,LOUISVILLE,12,7,1,210,5,0,1,1,18
Royce Jenkins-Stone,18575,LB,MICHIGAN,12,8,0,222,3,0,0,2,21
Desmond Morgan,18576,LB,MICHIGAN,12,15,0,222,2,1,1,1,52
Joe Bolden,18577,LB,MICHIGAN,12,14,0,222,0,0,1,0,50
M.J. Salahuddin,18584,LB,NC STATE,8,4,0,248,1,0,0,0,9
Patrick McNeil,18595,DI,MIDDLE TN,12,2,0,224,1,0,0,2,12
Trey Wafford,18596,LB,MIDDLE TN,12,9,2,224,4,0,1,3,37
Ykeem Wells,18597,ED,MIDDLE TN,4,0,0,224,0,0,0,0,0
Xavier Walker,18598,S,MIDDLE TN,8,2,0,224,0,0,3,0,22
James Roberson,18599,LB,MIDDLE TN,8,2,0,224,0,0,0,1,6
T.T. Barber,18600,LB,MIDDLE TN,12,11,0,224,5,1,1,4,73
Jared Singletary,18603,CB,MIDDLE TN,8,1,0,224,1,0,1,0,11
Quay Watt,18604,S,MIDDLE TN,12,8,0,224,0,0,0,0,53
Jamarcus Howard,18605,CB,MIDDLE TN,8,1,0,224,0,2,1,0,18
Alexandro Antoine,18607,ED,MIDDLE TN,12,6,0,224,1,0,0,0,12
Kendrick Market,18620,S,MISS STATE,4,5,0,227,0,0,1,0,15
Ian Simon,18625,S,MISSOURI,12,5,0,229,1,2,3,0,41
Quincy Adams,18630,CB,NAVY,11,9,0,237,0,0,8,0,49
Lorentez Barbour,18631,S,NAVY,12,9,2,237,0,2,1,0,57
Bernard Sarra,18633,DI,NAVY,12,3,0,237,4,0,0,1,32
Jonathan Ledbetter,18645,DI,GEORGIA,6,1,0,173,0,0,0,0,2
Matthew Lyons,18650,LB,NEVADA,11,11,0,239,0,0,0,1,56
Fiagofie Faaituala,18651,LB,NEVADA,12,4,0,239,1,0,3,0,29
Chris Lee,18655,DI,NEW MEXICO,9,2,0,241,0,0,0,1,0
Donnie Duncan,18656,CB,NEW MEXICO,11,3,0,241,0,1,2,0,26
Zach Jackson,18669,LB,MISS STATE,11,7,0,227,0,0,0,1,31
Blake Bean,18680,LB,N TEXAS,4,3,1,251,0,0,0,0,22
Fellonte Misher,18688,S,DOMINION,12,12,2,263,0,4,4,1,74
Nick VanHoose,18694,CB,NWESTERN,12,4,1,256,0,3,12,0,39
Joe Schmidt,18698,LB,NOTRE DAME,12,7,0,258,4,0,4,1,45
Kwazel Bertrand,18701,S,NAVY,4,4,0,237,0,0,1,0,13
Don Pearson,18704,LB,NAVY,4,1,0,237,0,1,0,0,2
David Johnson,18724,CB,SMU,11,4,0,287,1,1,6,0,19
Will Anthony,18728,DI,NAVY,12,10,3,237,5,0,0,7,42
Rykeem Yates,18730,DI,NEVADA,11,2,0,239,5,0,0,2,27
Trevor Taft,18731,LB,NEVADA,1,0,0,239,0,0,0,0,5
Cranston Jones,18735,CB,NEW MEXICO,12,3,0,241,0,3,4,0,28
Eilar Hardy,18748,S,BOWL GREEN,12,12,0,122,0,2,1,0,58
Chad Polk,18758,ED,N TEXAS,12,2,0,251,0,0,0,3,10
Malique Johnson,18766,CB,DOMINION,7,3,1,263,1,0,0,2,10
Zach Hester,18777,LB,NAVY,1,0,0,237,0,0,0,0,1
Kikau Pescaia,18779,ED,NAVY,3,0,0,237,0,0,0,0,0
Will Coleman,18790,ED,MISS STATE,12,1,0,227,2,0,0,0,8
Bryan Lane Jr.,18798,CB,NEVADA,11,7,0,239,0,1,3,1,39
Christopher Smalls,18801,DI,NEW MEXICO,1,0,0,241,0,0,0,0,0
Tayo Adewon,18802,S,NEW MEXICO,1,0,0,241,0,0,0,0,2
Michael Arredondo,18803,LB,NEW MEXICO,4,0,0,241,0,0,0,0,1
Austin Orr,18817,DI,N TEXAS,12,8,0,251,4,0,0,0,25
Anthony Wallace,18820,LB,N TEXAS,12,24,0,251,1,0,1,0,58
Clarence Green,18824,LB,MISSOURI,11,4,0,229,0,0,1,0,15
Aquante Thornton,18829,CB,DOMINION,8,0,0,263,0,0,0,0,2
Max Chapman,18831,ED,NWESTERN,12,1,0,256,2,0,0,2,1
Martez Simpson,18833,LB,DOMINION,12,19,1,263,2,0,0,2,57
Tyler Goble,18843,LB,NAVY,11,12,0,237,0,1,0,0,18
David Gordeuk,18844,DI,NAVY,1,0,0,237,0,0,0,0,0
Nick Martinez,18847,ED,NAVY,1,0,0,237,0,0,0,0,0
Hakim Jones,18868,S,NC STATE,12,12,1,248,0,2,2,0,40
Jordan Dobrich,18872,LB,NEVADA,11,20,1,239,0,2,2,0,71
Byerson Cockrell,18886,S,NEBRASKA,11,14,0,238,0,0,4,0,43
Matthew Dash,18891,S,N TEXAS,8,6,0,251,0,0,2,0,10
A.J. Smith,18892,LB,N TEXAS,3,0,0,251,0,0,0,0,0
Zac Whitfield,18895,CB,N TEXAS,12,6,1,251,0,2,3,0,42
Cortland Browning,18900,S,MISSOURI,10,1,0,229,1,0,0,0,5
Drew Smith,18914,LB,NWESTERN,12,7,1,256,1,0,2,2,47
Nicky Baratti,18915,S,NOTRE DAME,2,0,0,258,0,0,0,0,3
A.K. Akpunku,18920,DI,NAVY,5,0,0,237,1,0,0,0,3
Mitch Tate,18953,DI,OKLAHOMA,3,0,0,261,0,0,0,0,0
Devin Bass,18961,CB,OHIO,7,2,0,259,0,0,1,0,23
Brett Layton,18962,CB,OHIO,12,2,0,259,1,0,5,0,36
Devin Jones,18963,S,OHIO,12,9,2,259,2,0,7,0,47
Naji Patrick,18974,CB,OREGON ST,5,1,0,265,0,0,0,0,6
Cam Williams,18988,LB,OHIO STATE,10,3,1,260,1,0,0,0,11
Poncho Barnwell,18989,ED,DOMINION,12,3,0,263,2,0,0,2,18
Kohl Adams-Hurd,18990,LB,DOMINION,6,1,1,263,0,0,1,0,8
Ryan Pollard,18993,CB,RICE,12,4,0,275,1,0,0,0,27
Dylan Sumner-Gardner,19008,S,BOISE ST,4,2,0,120,0,0,1,0,15
Bozidar Antunovic,19016,DI,SMU,5,1,0,287,0,0,0,0,0
Ryan Watson,19020,DI,PURDUE,12,6,0,273,2,0,0,2,20
Rodney Hardrick,19025,LB,OREGON,12,13,1,264,0,1,0,2,56
P.L. Lindley,19033,ED,OKLAHOMA,9,3,0,261,0,0,0,1,10
Devante Averette,19039,LB,OKLA STATE,12,4,0,262,1,2,0,2,18
Jaswha James,19042,ED,OREGON ST,12,4,0,265,1,0,1,1,30
Illiad Kelly,19056,DI,SO MISS,1,0,0,296,0,0,0,0,1
Ross Winship,19060,DI,RICE,11,6,0,275,2,0,0,0,14
Nick Elder,19061,LB,RICE,10,4,0,275,1,0,1,1,15
Jonathan Yenga,19093,LB,SMU,12,17,0,287,1,0,1,0,44
Troy Castle,19094,S,SMU,10,2,0,287,0,0,0,0,11
Michael Rouse III,19097,DI,PURDUE,6,0,1,273,0,0,0,1,5
Jovon Johnson,19113,LB,OHIO,9,4,0,259,0,3,2,1,25
Miketavius Jones,19116,CB,OKLA STATE,12,1,0,262,0,0,0,3,5
Jalen Grimble,19119,DI,OREGON ST,5,1,0,265,0,0,0,0,10
Terrick Wright,19132,LB,SO MISS,12,10,0,296,0,1,1,0,16
Tui Talia,19172,DI,OREGON,12,7,0,264,1,0,0,2,22
Brandon Purdum,19182,DI,OHIO,11,5,0,259,3,0,0,2,16
Ryan Simmons,19185,LB,OKLA STATE,5,5,0,262,1,0,0,0,12
Lavonte Barnett,19188,DI,OREGON ST,12,5,0,265,1,0,0,2,18
Tommy Schutt,19197,DI,OHIO STATE,10,6,1,260,1,0,0,3,11
Brian Anderson,19203,LB,SO MISS,12,9,1,296,3,0,1,5,63
Zach Espinosa,19207,S,RICE,10,4,0,275,2,2,1,0,23
Cameron Smith,19245,ED,SMU,5,0,0,287,0,0,0,0,2
Robert Seals,19246,ED,SMU,11,3,1,287,2,0,0,1,15
Caleb Tuiasosopo,19247,LB,SMU,11,11,0,287,0,0,0,0,31
Darryl Render,19252,DI,PITTSBURGH,11,1,0,268,1,0,0,1,16
Trace Clark,19266,ED,OKLA STATE,12,6,0,262,4,0,0,1,13
Kris Catlin,19267,LB,OKLA STATE,3,1,0,262,0,0,0,0,2
Ali'i Robins,19272,DI,OREGON ST,5,0,0,265,1,0,0,0,1
Quincy Russell,19285,DI,SO MISS,7,4,0,296,0,0,0,0,8
Garrett Fuhrman,19286,S,RICE,6,1,0,275,0,0,0,0,13
Owen Williams,19309,DI,TENNESSEE,12,8,0,307,6,0,0,1,19
Max Arnold,19311,CB,TENNESSEE,4,0,1,307,0,0,0,0,2
Chris Weatherd,19312,LB,TENNESSEE,11,1,0,307,1,0,0,0,7
LaDarrell McNeil,19314,S,TENNESSEE,10,6,0,307,0,2,2,0,18
Mike Tuaua,19331,ED,TCU,10,4,1,305,1,0,0,2,15
Davion Pierson,19333,DI,TCU,9,6,1,305,2,0,0,3,15
Corry O'Meally,19337,CB,TCU,11,3,0,305,0,0,8,1,29
Donta Clanton,19355,CB,TEXAS ST,11,1,0,314,0,0,0,0,15
Demetrius Woodard,19356,CB,TEXAS ST,9,1,0,314,1,0,0,1,16
Tyler Blades,19358,S,TEXAS ST,2,0,0,314,0,0,0,0,2
Tim Gay,19366,LB,TEXAS ST,7,2,0,314,0,0,0,0,16
Kassan Messiah,19387,ED,UMASS,12,14,0,216,3,0,0,4,35
Jarom Baldomero,19399,LB,UTAH ST,2,0,0,329,0,0,0,0,1
Michael Okonkwo,19400,LB,UTAH ST,3,1,0,329,0,0,0,0,1
Kene Orjioke,19411,ED,UCLA,12,2,1,324,0,0,0,1,18
Zachary DeGrange,19414,CB,LA LAFAYET,12,5,0,207,4,1,3,3,29
Trey Gonzales,19416,LB,TEXAS,1,0,0,311,0,0,0,0,0
Alex Villarreal,19417,DI,UTEP,11,3,0,330,0,0,0,0,5
Trey Brown,19421,LB,UTEP,12,3,0,330,0,0,0,0,12
Ishmael Harrison,19422,CB,UTEP,10,4,0,330,0,0,4,0,28
Peter Jinkens,19426,LB,TEXAS,11,16,0,311,3,0,0,5,53
Rika Levi,19428,DI,TEXAS TECH,12,1,0,315,0,0,0,0,6
J.J. Gaines,19429,S,TEXAS TECH,12,12,2,315,0,4,4,1,57
Sam Atoe,19432,S,TEXAS TECH,1,1,0,315,0,0,0,0,1
Andre Ross,19433,ED,TEXAS TECH,1,0,0,315,0,0,0,0,1
Rusmin Nikocevic,19443,ED,TEXAS ST,12,0,1,314,2,0,0,0,15
Aaron Shaw,19444,S,TEXAS ST,12,11,0,314,0,1,2,1,46
Herbert Gonzales,19446,DI,TEXAS ST,11,2,0,314,1,0,0,0,8
Dondre Elvoid,19447,DI,TEXAS ST,11,3,0,314,2,0,0,1,11
Trey McGowan,19448,LB,TEXAS ST,12,17,0,314,1,0,0,0,61
Mershad Dillon,19449,DI,TEXAS ST,11,6,0,314,6,0,0,0,14
Jerrid Jeter-Gilmon,19450,LB,TEXAS ST,9,16,0,314,0,0,1,0,55
Darnell Dailey Jr.,19452,LB,TEXAS ST,5,3,0,314,0,0,0,0,6
Justin Thomason,19454,DI,N CAROLINA,12,5,0,245,1,0,0,4,14
Sam Smiley,19455,S,N CAROLINA,11,7,0,245,0,1,0,0,37
Deon Clarke,19464,LB,VA TECH,12,11,0,337,3,0,0,4,59
Al Leneus,19466,DI,UMASS,4,1,0,216,0,0,0,0,1
Jovan Santos-Knox,19468,LB,UMASS,12,27,1,216,3,1,2,4,82
Jordan Nielsen,19477,DI,UTAH ST,12,10,0,329,5,0,0,2,24
LT Filiaga,19478,LB,UTAH ST,12,12,0,329,1,0,1,0,43
Tyler Floyd,19479,S,UTAH ST,12,6,0,329,0,0,1,1,27
Jarett Finau,19488,ED,WASHINGTON,1,0,0,340,0,0,0,0,0
Chaz Whittaker,19495,S,TOLEDO,11,9,1,316,0,2,3,0,31
Chase Murdock,19496,LB,TOLEDO,11,19,2,316,3,0,2,2,64
Chris Prater,19499,ED,LA LAFAYET,10,5,1,207,1,0,0,0,20
T.J. Worthy,19500,CB,LA LAFAYET,5,2,0,207,0,0,1,0,6
Nathan Stukes,19509,LB,UTEP,1,0,0,330,0,0,0,0,0
Mike Moore,19535,ED,VIRGINIA,12,9,3,335,6,0,1,7,24
Donovan Riley,19539,S,VA TECH,12,3,1,337,0,0,0,0,16
Trey Dudley-Giles,19541,CB,UMASS,12,10,1,216,2,4,16,0,52
John Taylor,19551,DI,UTAH ST,12,1,0,329,1,0,0,0,8
Orion Jones,19569,DI,TOLEDO,11,8,0,316,1,0,0,7,27
Trent Voss,19572,ED,TOLEDO,11,6,3,316,7,0,1,4,29
Juwan Haynes,19573,CB,TOLEDO,9,0,0,316,0,0,0,0,7
Tre James,19574,ED,TOLEDO,11,0,1,316,3,0,0,3,1
Tyren Alexander,19577,ED,LA LAFAYET,6,1,0,207,0,0,0,1,8
Da'Carlos Renfro,19587,CB,UTEP,10,1,0,330,0,0,3,0,17
Keland McElrath,19595,DI,TEXAS TECH,8,0,0,315,0,0,0,0,3
Khary Bailey-Smith,19602,S,UMASS,2,0,0,216,0,1,2,0,19
Kwontie Moore,19613,ED,VIRGINIA,12,4,1,335,6,0,0,2,21
Luther Maddy,19616,DI,VA TECH,12,4,1,337,5,0,0,2,33
Kevin McReynolds,19620,DI,NEVADA,12,9,1,239,1,0,0,0,14
Robert Kitching,19621,DI,UMASS,11,5,1,216,1,0,0,0,20
Joe Colton,19623,S,UMASS,12,20,0,216,1,2,4,0,74
Deshane Hines,19634,CB,UTAH ST,11,9,1,329,0,0,5,0,26
Scott Lawyer,19643,LB,WASHINGTON,10,3,0,340,1,0,0,0,19
Allen Covington,19649,ED,TOLEDO,10,10,1,316,5,0,1,5,23
Christian Dukes,19650,CB,TOLEDO,11,1,1,316,0,0,3,0,25
Jevante Watson,19656,CB,LA LAFAYET,11,2,0,207,0,0,1,0,21
Kelvin Fisher Jr.,19663,S,UTEP,11,5,0,330,0,1,3,0,27
Traun Roberson,19665,CB,UTEP,10,2,0,330,0,1,1,0,24
Malik Simmons,19683,CB,N CAROLINA,8,4,0,245,0,2,6,0,22
Trent Corney,19684,ED,VIRGINIA,12,7,1,335,2,0,0,2,27
Demetrious Nicholson,19687,CB,VIRGINIA,9,3,1,335,0,0,3,0,27
Corey Marshall,19691,DI,VA TECH,9,0,2,337,5,0,0,3,11
Ronny Vandyke,19692,LB,VA TECH,9,9,0,337,1,0,0,0,18
Trey Seals,19697,ED,UMASS,10,3,0,216,2,0,0,1,18
Marcus Smith,19706,DI,TEXAS TECH,10,3,0,315,0,0,0,1,1
La'Bradford Harold,19707,LB,UTAH ST,3,2,0,329,0,0,0,0,2
Bryant Hayes,19708,CB,UTAH ST,8,1,0,329,1,0,1,0,16
LaQuintus Dowell,19709,HB,UTEP,1,0,0,330,0,0,0,0,1
Brian Clay,19717,S,WASHINGTON,12,9,0,340,0,0,0,1,38
Keenen Gibbs,19726,ED,TOLEDO,11,1,1,316,0,0,0,2,10
Cheatham Norrils,19727,CB,TOLEDO,11,5,0,316,0,3,11,0,58
Josh Silvas,19734,G,UTEP,1,0,0,330,0,0,0,0,0
Vince Czerniewski,19737,DI,UTEP,10,0,0,330,0,0,0,0,1
Jimmy Musgrave,19740,LB,UTEP,12,8,2,330,4,0,0,1,45
Jesse Hayes,19774,ED,WISCONSIN,12,3,0,349,0,0,1,0,4
Isaiah Bruce,19782,LB,W VIRGINIA,10,3,0,343,3,0,0,0,6
T.J. Semke,19787,DI,KANSAS,6,0,0,198,2,0,0,0,2
Jarrell McKinney,19796,ED,W MICHIGAN,12,4,1,347,1,0,0,2,26
Grant DePalma,19797,LB,W MICHIGAN,6,6,0,347,2,0,0,1,24
Justin Fahn,19804,LB,ARMY,1,0,0,114,0,0,0,0,1
Ricky Rumph III,19859,CB,W VIRGINIA,11,3,0,343,0,0,3,0,13
Tyran Finley,19942,CB,WYOMING,3,0,0,351,0,0,0,0,10
Rontavious Atkins,19945,S,W MICHIGAN,12,7,0,347,1,0,7,0,50
Luke Proulx,19955,S,ARMY,1,0,0,114,0,0,0,0,0
Jake Keefer,19996,DI,WISCONSIN,7,1,0,349,0,0,0,0,8
Devin Gaulden,20002,CB,WAKE,9,3,0,339,0,0,0,0,10
Eric Kinsey,20004,DI,W VIRGINIA,12,2,0,343,0,0,0,1,11
Edward Muldrow III,20006,LB,W VIRGINIA,11,8,1,343,1,0,0,2,19
Ben Goodman,20010,ED,KANSAS,12,13,0,198,8,0,0,7,31
Ronnie Davis,20012,CB,KANSAS,2,0,0,198,0,0,0,0,1
Cleveland Smith,20019,DI,W MICHIGAN,12,7,0,347,0,0,0,2,19
Kapil Fletcher,20073,DI,KANSAS,12,2,0,198,0,0,0,1,13
Schyler Miles,20074,LB,KANSAS,6,2,0,198,0,0,1,0,15
Siaosi Hala'api'api,20077,ED,WYOMING,12,4,0,351,1,0,0,0,22
Andrew Bolton,20083,DI,SO MISS,12,7,0,296,2,0,0,1,16
Chris Carnegie,20086,CB,ARMY,12,3,0,114,2,1,2,1,32
Evan Finnane,20087,DI,ARMY,2,0,0,114,0,0,0,0,0
Andrew Philon,20231,LB,S ALABAMA,9,5,0,288,0,0,0,0,3
Austin Copeland,20233,LB,ARK STATE,10,2,0,113,0,0,0,1,17
E.J. May,20234,CB,S ALABAMA,12,3,0,288,0,2,3,0,30
Antonio Carter,20235,S,S ALABAMA,6,1,1,288,1,0,0,1,24
Kevin Brown,20286,LB,CINCINNATI,12,10,0,138,0,1,1,0,32
Kevin Hyland,20357,LB,CINCINNATI,2,0,0,138,0,0,0,0,3
Demarius Rancifer,20391,LB,S ALABAMA,10,2,0,288,0,0,0,0,10
Nigel Green,20392,CB,S ALABAMA,1,0,0,288,0,0,0,0,0
Adrian Witty,20427,CB,CINCINNATI,3,1,0,138,0,0,2,0,5
Jarred Evans,20431,CB,CINCINNATI,8,0,0,138,0,0,2,0,7
Akeem Lewis,20461,ED,S ALABAMA,10,6,1,288,2,0,0,3,20
Margo Reed,20462,CB,S ALABAMA,12,4,0,288,1,1,1,0,37
Leviticus Payne,20501,CB,CINCINNATI,11,6,1,138,0,0,3,0,32
Mason Antoun,20502,ED,CINCINNATI,4,0,0,138,0,0,0,0,1
Raymone Wiggins,20533,S,S ALABAMA,6,1,0,288,0,0,0,0,2
Silverberry Mouhon,20579,ED,CINCINNATI,12,9,0,138,6,0,0,5,18
Lucas Albrecht,20797,ED,SYRACUSE,2,0,0,304,0,0,0,0,0
Devin McKenna,20801,LB,WYOMING,3,2,0,351,0,0,0,0,2
Darzil Washington,20808,ED,LA LAFAYET,9,1,0,207,2,0,0,2,15
Marcus Collins,20948,LB,OHIO,3,0,0,259,0,0,0,0,0
Riyahd Jones,20955,CB,GA SOUTHRN,11,0,0,174,0,1,0,0,12
Richard Dorvilus,20971,ED,AKRON,11,1,0,102,0,0,0,1,3
Matt Steinbeck,21010,LB,PITTSBURGH,5,1,0,268,0,0,0,0,4
Caleb Clayton-Molby,21015,LB,CHARLOTTE,12,13,2,136,3,0,1,2,61
Eric Herkley,21017,ED,CHARLOTTE,4,0,0,136,0,0,0,1,0
Ardy Holmes,21018,S,CHARLOTTE,7,2,0,136,0,0,0,0,6
Rontrell Peyton,21031,S,BALL ST,7,3,1,117,0,0,0,0,7
Dezmon Epps,21035,WR,IDAHO,2,0,0,185,0,0,0,0,2
Branden Dozier,21091,S,CHARLOTTE,10,4,0,136,0,1,1,0,39
Devon Johnson,21092,DI,CHARLOTTE,11,0,1,136,2,0,0,2,9
Corey King,21094,DI,KANSAS,11,6,0,198,1,0,0,0,16
Tom Hruby,21201,FB,NWESTERN,1,0,0,256,0,0,0,0,1
Kight Dallas,21243,LB,GA STATE,7,2,0,175,0,0,0,0,9
Abu Lamin,21273,DI,S CAROLINA,10,2,0,289,0,0,0,0,4
A.J. Hilliard,21302,LB,TEXAS A&M,9,14,1,312,3,0,1,0,36
Zaire Williams,21370,LB,TEMPLE,1,0,0,306,0,0,0,0,0
Uaea Masina,21386,LB,UTAH,3,1,0,328,1,0,0,0,4
Braxton Moore,21450,LB,LA MONROE,10,2,0,209,1,0,0,0,19
Deonte Davis,21466,CB,WAKE,2,0,0,339,0,0,0,0,1
John McKelvey,21469,S,MINNESOTA,1,0,0,225,0,0,0,0,0
Nate Smith,21485,S,TEMPLE,12,8,0,306,0,1,2,0,30
Jake Blount,21510,LB,TEXAS A&M,1,0,0,312,0,0,0,0,2
Alex Schwab,21523,LB,N ILLINOIS,2,1,0,254,0,0,0,0,1
Rico McWilliams,21529,CB,S CAROLINA,12,2,0,289,0,0,1,0,31
Gerald Dixon,21533,ED,S CAROLINA,9,10,1,289,1,1,0,1,30
Jordan Fields,21603,S,C MICHIGAN,1,0,0,134,0,0,0,0,0
Skai Moore,21605,LB,S CAROLINA,12,25,3,289,3,4,2,2,95
Tevyn Cagins,21607,LB,LA MONROE,12,4,0,209,0,0,0,0,12
Dominic Barnes,21617,CB,S JOSE ST,3,3,0,285,0,0,1,1,10
Saladin McCullough II,21666,CB,COLO STATE,1,0,0,144,0,0,0,0,0
Kawe Johnson,21670,S,NEW MEX ST,2,0,1,242,0,0,0,0,7
Isaiah Gourdine,21685,S,BOWL GREEN,8,1,0,122,0,0,0,0,3
Kemoko Turay,21702,ED,RUTGERS,11,1,0,278,8,0,0,2,6
Shawn Norman,21729,S,TULSA,4,0,0,320,0,0,0,0,0
Christian Tago,21734,LB,S JOSE ST,12,19,0,285,2,0,0,1,93
Devin Holiday,21741,CB,ARIZONA,5,0,0,109,0,0,1,0,3
Calvin Thomas,21764,DI,TULANE,8,2,0,319,0,0,0,2,2
Keenan Sykes,21767,DI,S JOSE ST,9,1,0,285,0,0,0,0,20
Gage Hadlock,21774,CB,UTSA,1,0,0,331,0,0,0,0,0
Preston Hodges,21776,CB,COLO STATE,11,2,0,144,0,0,2,0,30
Will Barrow,21790,CB,TULSA,10,1,0,320,0,0,1,0,28
Alex Manigo,21796,LB,S JOSE ST,2,0,0,285,1,0,0,0,2
Trent Langham,21822,LB,UNLV,5,1,0,325,0,1,0,0,5
Josh Bowman,21843,S,COLO STATE,1,0,0,144,0,0,0,0,0
Dalton Miller,21844,LB,UTSA,8,3,0,331,0,0,0,0,14
Darrell Williams,21852,CB,TULSA,10,1,0,320,0,2,3,0,25
Salamo Fiso,21855,LB,ARIZONA ST,12,23,0,110,2,0,1,6,73
Aaron Howard,21868,ED,COLORADO,3,0,0,143,0,0,0,0,0
Laiu Moeakiola,21869,S,ARIZONA ST,12,14,1,110,3,1,2,2,39
Matt Hickman,21875,LB,TULSA,1,0,0,320,0,0,0,0,0
Derrick Turituri,21877,LB,ARIZONA,4,5,0,109,2,0,0,1,10
Zac Bartman,21889,LB,BOWL GREEN,1,0,0,122,0,0,0,0,0
Thomas Shamet,21902,DI,TULSA,1,0,0,320,0,0,0,0,1
Javon Hadley,21945,CB,UCONN,7,0,0,146,0,0,2,0,8
Chauntez Jackson,21949,DI,HOUSTON,4,1,0,182,0,0,0,0,4
Clay Norgard,21953,DI,COLORADO,4,0,0,143,0,0,0,0,2
Jermaine Edmondson,21954,CB,MICH STATE,7,3,0,223,0,0,2,0,11
Gary Wooten Jr.,21959,LB,PENN STATE,7,3,0,266,0,0,0,0,4
Garrett Peek,21961,DI,TROY,12,3,0,318,1,0,0,2,11
Mitchell Roland,21962,LB,TROY,12,5,0,318,0,0,0,0,27
Von Walker,21967,LB,PENN STATE,5,0,0,266,0,0,0,0,5
Alryk Perry,21970,LB,SYRACUSE,1,0,0,304,0,0,0,0,1
Daniel Warren,22033,LB,TROY,4,1,0,318,0,0,0,0,3
Devante Terrell,22036,DI,W KENTUCKY,4,1,0,346,0,0,0,0,1
Ellis Marder,22069,S,UCONN,11,0,0,146,0,0,4,0,8
Malcolm Jackson,22077,DI,S DIEGO ST,2,0,0,284,0,0,0,0,0
Devon Brown,22081,CB,DOMINION,8,0,0,263,0,0,0,0,1
JaQuadrian Lewis,22088,S,TROY,12,8,0,318,0,0,0,0,30
Ryne Rankin,22122,LB,GEORGIA,1,0,0,173,0,0,0,0,1
Scott Felix,22137,LB,USC,12,4,0,326,3,0,0,6,17
Tyler Stargel,22139,ED,GA TECH,4,0,0,176,0,0,0,1,1
David Johnson,22170,ED,S CAROLINA,10,3,0,289,0,0,0,0,16
Tim Kimbrough,22198,LB,GEORGIA,11,14,2,173,1,0,0,0,49
Booker Mays,22203,WR,ARK STATE,1,0,0,113,0,0,0,0,0
JaViere Mitchell,22209,LB,AUBURN,7,2,0,115,0,0,0,1,4
Ryan Edwards,22211,DI,IDAHO,10,5,0,185,4,0,0,1,27
