player,player_id,position,team_name,player_game_count,assists,forced_fumbles,franchise_id,hits,interceptions,pass_break_ups,sacks,tackles
Omarr Norman-Lott,131624,DI,TENNESSEE,13,3,0,307,9,0,0,5,9
DJ Taylor Jr.,131630,CB,CINCINNATI,1,0,0,138,0,0,0,0,0
Ed Woods,131636,CB,MICH STATE,12,6,0,223,1,0,5,1,40
Andy Alfieri,131639,ED,OREGON ST,7,1,0,265,1,0,0,0,13
Ricky Correia,131644,DI,CAL,10,1,0,130,2,0,0,0,15
Collin Gamble,131648,CB,CAL,1,0,0,130,0,0,0,0,1
Stanley Saole-McKenzie,131656,DI,CAL,12,3,0,130,0,0,0,0,10
Jayson Jones,131715,DI,AUBURN,12,4,0,115,2,0,0,0,11
Dontae Manning,131719,CB,OREGON,12,1,0,264,0,0,5,0,13
Logan Sagapolu,131721,DI,WASHINGTON,9,7,0,340,0,0,0,0,3
Jake Shipley,131723,ED,N TEXAS,11,8,0,251,2,0,0,2,16
Bradyn Swinson,131726,ED,LSU,12,15,2,211,8,0,0,9,35
Alton Julian,131739,LB,OREGON ST,4,1,0,265,0,0,0,0,4
Sione Lolohea,131743,ED,FLORIDA ST,12,7,0,167,3,0,0,0,15
John Miller,131744,LB,UTAH ST,12,11,1,329,3,0,2,1,40
Alaka'i Gilman,131760,LB,UTAH,12,8,0,328,2,1,0,0,33
Lance Keneley,131766,ED,ARIZONA,12,9,0,109,5,0,0,1,10
Tobin Phillips,131776,DI,STANFORD,11,8,0,300,1,0,0,4,7
Omari Porter,131778,CB,STANFORD,4,0,0,300,0,0,0,0,3
Choe Bryant-Strother,131789,ED,BYU,9,2,0,128,0,0,0,0,6
John Humphrey,131794,CB,USC,11,2,0,326,1,1,1,0,14
Myles Jackson,131795,ED,TULSA,12,12,1,320,9,0,0,3,20
Logan Loya,131801,WR,UCLA,1,0,0,324,0,0,0,0,0
Joshua Swift,131811,S,UCLA,3,0,0,324,0,0,0,0,0
Evan Thomas,131813,CB,UCLA,3,0,0,324,0,0,0,0,0
JonJon Vaughns,131815,LB,UCLA,4,5,0,324,0,0,0,0,3
DJ Warnell,131817,S,INDIANA,2,0,0,190,0,0,1,1,1
Danny Lockhart II,131829,LB,TEXAS A&M,1,0,0,312,0,0,0,0,1
Kobe Pepe,131834,DI,USC,12,13,0,326,0,0,0,0,10
Jamar Sekona,131836,DI,HAWAII,7,4,0,180,0,0,0,1,8
Xavier Carlton,131849,ED,CAL,12,17,0,130,7,0,0,7,16
Van Fillinger,131852,ED,UTAH,10,12,0,328,8,0,0,5,23
Sione Fotu,131853,LB,UTAH,7,6,0,328,2,0,0,0,13
Kamo'i Latu,131860,LB,WISCONSIN,2,0,1,349,0,0,0,0,1
Faybian Marks,131863,CB,RICE,8,3,0,275,0,0,0,0,5
Connor O'Toole,131869,ED,UTAH,8,5,1,328,2,0,0,3,13
Nate Ritchie,131875,S,UTAH,9,2,0,328,0,0,0,0,12
Caine Savage,131876,CB,NEVADA,13,4,0,239,0,0,3,0,19
Junior Tafuna,131877,DI,UTAH,10,8,0,328,0,1,0,0,25
Zemaiah Vaughn,131882,CB,UTAH,12,2,1,328,0,1,5,2,36
Aliki Vimahi,131883,DI,UTAH,4,1,0,328,1,0,0,0,5
Tyler Wegis,131884,ED,BOISE ST,3,0,0,120,0,0,0,0,1
Carson Bruener,131889,LB,WASHINGTON,12,27,1,340,7,3,4,0,69
Jacobe Covington,131891,CB,USC,8,2,1,326,0,0,2,0,25
Makell Esteen,131892,S,WASHINGTON,9,7,0,340,0,0,0,0,28
Elijah Jackson,131899,CB,WASHINGTON,10,4,0,340,0,0,2,0,10
Kasen Kinchen,131900,CB,NEVADA,1,0,0,239,0,0,0,0,1
Cooper McDonald,131903,ED,TCU,8,4,1,305,3,0,0,3,17
Meki Pei,131909,S,HAWAII,8,3,0,180,0,0,1,0,16
Anthony Ward,131919,LB,WASHINGTON,1,0,0,340,0,0,0,0,2
Justin Anderson,131922,S,AKRON,10,6,1,102,0,0,0,0,38
Ayden Hector,131933,S,COLO STATE,11,5,2,144,0,0,2,1,26
Joey Hobert,131934,WR,TEXAS ST,1,0,0,314,0,0,0,0,0
Jackson Lataimua,131939,S,WASH STATE,11,5,0,341,0,0,2,0,25
Justin Lohrenz,131941,ED,TULSA,3,0,0,320,0,0,0,1,3
Gabriel Lopez,131942,ED,NEW MEXICO,9,9,1,241,4,0,0,1,21
Tanner Moku,131947,S,WASH STATE,12,13,0,341,0,0,1,0,35
Quinn Roff,131954,ED,WASH STATE,9,6,1,341,3,0,0,2,9
Tristan Souza,131957,DI,BUFFALO,12,7,0,126,0,0,0,0,8
Amarian Williams,132048,CB,LIBERTY,9,1,0,206,0,3,2,0,14
Jalon Peoples,132067,CB,TEXAS TECH,4,0,0,315,0,0,0,0,6
Jarvarius Sims,132298,CB,UCONN,2,0,0,146,0,0,0,0,1
Brice Bass,132404,ED,TEXAS ST,12,8,1,314,4,0,0,2,27
Ty French,132408,ED,W VIRGINIA,12,1,0,343,3,0,0,0,18
Charlie Jackson,132413,DI,CHARLOTTE,11,2,0,136,1,0,0,0,21
David Godsey Jr.,133044,CB,LA MONROE,12,5,2,209,0,0,4,0,31
Brenden Jordan,133060,S,TEXAS TECH,12,8,0,315,0,0,0,1,26
Dylan Howell,133066,ED,LA MONROE,12,5,0,209,5,0,0,0,18
Nate Dyman,133208,LB,UTEP,12,26,0,330,5,0,2,2,51
Kaleb Culp,133217,S,TEXAS ST,11,6,0,314,0,0,0,0,22
Elliott Davison,133219,S,UTSA,12,10,0,331,0,0,3,0,50
Ken Willis,133807,S,CINCINNATI,6,0,0,138,0,0,0,0,3
Dontay Corleone,133825,DI,CINCINNATI,11,7,0,138,1,0,0,3,11
Jaydan Mayes,133971,CB,ARMY,12,2,1,114,0,3,2,0,18
Neto Okpala,134146,ED,BOSTON COL,12,10,0,121,5,0,0,1,21
Tyler Rich,134328,DI,TULSA,1,0,0,320,0,0,0,0,2
Amieh Williams,134521,DI,TULSA,12,8,0,320,4,0,0,1,11
Tyler Nelome,134737,CB,KANSAS ST,1,0,0,199,0,0,0,0,0
Ridge Texada,136842,CB,N TEXAS,12,3,1,251,0,1,6,0,37
Cedarius Doss,137990,CB,INDIANA,6,2,0,190,0,0,1,0,4
Jordan Miles,138017,ED,KENNESAW,12,13,0,200,5,0,0,5,27
Jordan Vincent,138030,S,UTAH ST,12,33,0,329,2,4,1,0,82
Kendall Johnson,138081,ED,UAB,12,3,1,321,1,0,0,2,16
Jy Gilmore,138115,CB,GA STATE,12,18,0,175,1,2,1,0,49
Nyquan Washington,138141,CB,W MICHIGAN,12,5,0,347,1,0,4,0,28
Giovanni Davis,138152,ED,FIU,11,5,0,166,1,0,0,1,27
Daylan Dotson,138154,ED,UCF,12,4,1,323,0,0,0,4,20
Quinn Urwiler,138258,LB,N ILLINOIS,12,11,0,254,0,0,1,1,19
Jacob Ferguson,138274,ED,GA SOUTHRN,10,8,0,174,1,1,0,1,9
Isaiah Green,138276,DI,W MICHIGAN,12,10,1,347,2,0,0,4,15
Deamontae Diggs,138335,ED,COAST CAR,12,8,0,141,1,0,0,2,25
Tyjon Jones,138340,S,UAB,12,14,0,321,0,2,3,0,47
Keyon Martin,138344,CB,LA LAFAYET,10,3,1,207,0,2,6,0,50
Jaidyn Denis,138406,CB,MEMPHIS,1,0,0,218,0,0,0,0,0
Xavier Cokley,138452,CB,KENT STATE,1,0,0,201,0,0,0,0,1
Mikail Kamara,138455,ED,INDIANA,13,8,2,190,18,0,0,10,24
Seth Naotala,138461,LB,DOMINION,10,9,0,263,0,0,0,2,17
Sheldon Arnold II,138981,S,UCF,12,11,0,323,0,1,1,0,48
Chandler Martin,139005,LB,MEMPHIS,12,19,1,218,5,1,3,8,71
Dylan Davis,139024,DI,MARSHALL,12,9,0,214,1,0,0,1,8
Micah Robinson,139042,CB,TULANE,12,0,1,319,0,2,4,0,25
Ivan Yates,139049,CB,COLORADO,7,1,0,143,0,0,0,0,4
Kourtlan Marsh,139078,S,MEMPHIS,3,5,2,218,0,1,1,0,11
Evan Eller,139104,LB,WYOMING,3,1,0,351,0,0,0,0,0
Alex Oliver,139116,CB,LIBERTY,10,3,0,206,0,0,4,0,17
Quinton Cage,139455,S,LA TECH,2,1,0,208,0,0,1,0,8
Donovan Green,139507,DI,E MICHIGAN,12,7,1,160,0,0,0,1,9
Trey Fields,139541,LB,SM HOUSTON,12,27,0,281,2,0,0,2,56
Briceon Hayes,139544,ED,SM HOUSTON,12,11,1,281,2,0,2,5,11
Richard Outland Jr.,139558,DI,SM HOUSTON,12,6,0,281,0,0,0,1,11
Jaylen Phillips,139561,LB,SM HOUSTON,3,1,0,281,1,0,0,0,1
Anthony Campbell,139888,DI,MIAMI FL,8,0,0,220,1,0,0,0,1
Carlos Allen Jr.,141334,DI,HOUSTON,12,16,0,182,1,0,0,3,25
Jalen Barnum,141335,LB,KENNESAW,12,9,0,200,1,0,0,0,21
Caleb Brown,141336,CB,HAWAII,10,4,1,180,0,0,6,0,26
Jahon Myers,141356,ED,KENNESAW,8,3,0,200,0,0,0,0,5
Tyler Scott,141362,DI,KENNESAW,9,4,0,200,0,0,0,0,6
Xavier Robinson,141493,LB,GA STATE,11,16,0,175,1,0,0,2,42
Kobe Singleton,141698,CB,OREGON ST,4,0,0,265,0,0,2,0,3
Okiki Olorunfunmi,141716,ED,NEW MEXICO,8,3,0,241,1,0,0,0,7
Nate Valcarcel,141856,S,N ILLINOIS,12,15,0,254,2,2,6,2,30
Jack Henderson,141888,S,MINNESOTA,12,7,0,225,0,1,0,5,22
Zy Alexander,141889,CB,LSU,10,1,0,211,0,2,4,1,25
Isaiah Hamilton,141966,CB,OLE MISS,11,3,0,226,0,0,4,0,11
Javon Carter,141996,ED,TULANE,9,0,1,319,2,0,0,1,0
Lake Ellis,142076,CB,UMASS,12,5,0,216,2,0,4,0,23
Arsheen Jiles,142101,CB,UMASS,12,6,0,216,0,1,2,0,27
Teddye Buchanan,142172,LB,CAL,12,23,3,130,4,0,2,6,74
Chubba Maae,142181,DI,ARIZONA,4,4,0,109,0,0,0,0,4
Jessie Evans,142203,ED,LA TECH,12,9,0,208,5,0,0,1,26
Austin Ambush,142273,S,JVILLE ST,1,1,0,196,0,0,0,0,1
Darius McKenzie,142289,LB,S ALABAMA,12,22,0,288,2,0,3,1,50
Dorian Royal,142299,ED,GA STATE,8,1,0,175,1,0,0,0,13
Aamir Hall,142350,CB,MICHIGAN,11,6,0,222,0,2,4,0,31
James Jennette,142415,ED,VA TECH,1,0,0,337,1,0,0,1,0
John Pius,142424,ED,WISCONSIN,12,4,1,349,2,0,0,2,18
Abdul Janneh Jr.,142437,WR,GA TECH,1,0,0,176,0,0,0,0,0
Victor Nelson,142508,S,BOSTON COL,1,0,0,121,0,0,0,0,0
Jeffrey Smyth,142644,S,GA SOUTHRN,2,1,0,174,0,0,0,0,1
Blake Leake,143001,LB,OHIO,12,21,1,259,2,0,3,0,51
Max Hurleman,143017,S,NOTRE DAME,7,1,0,258,0,0,0,0,7
Owen Goss,143026,S,ARIZONA,11,12,4,109,0,0,2,1,39
Terrence Spence,143073,CB,JAMES MAD,12,0,1,197,0,5,6,0,29
Josh Gholston,143282,S,VA TECH,1,0,0,337,0,0,0,0,0
Chase Alexander,143336,S,JVILLE ST,2,0,0,196,0,0,0,0,4
Mike Nwokocha,143510,DI,SYRACUSE,1,0,0,304,0,0,0,0,0
Shadwel Nkuba II,143609,CB,LA LAFAYET,2,0,0,207,0,0,0,0,0
Parker McKenna,143761,LB,WASH STATE,12,7,1,341,1,0,1,1,21
Shawn Asbury II,143814,S,INDIANA,13,12,0,190,1,1,4,2,51
Cole Batson,143815,S,BOSTON COL,2,0,0,121,0,0,0,0,1
C.J. Burton,143819,S,CHARLOTTE,10,2,0,136,0,0,0,0,16
Jalen Cheek,143820,S,BOSTON COL,1,1,0,121,0,1,0,0,2
Ty Clemons,143821,DI,BOSTON COL,7,0,0,121,1,1,0,0,2
Donovan Ezeiruaku,143824,ED,BOSTON COL,12,16,3,121,19,0,0,14,41
Quintayvious Hutchins,143827,ED,BOSTON COL,12,12,1,121,8,1,0,4,20
Bugg Jones,143828,S,BOSTON COL,1,1,0,121,0,0,0,0,0
Owen McGowan,143832,LB,BOSTON COL,8,5,0,121,2,0,1,0,21
Bryce Steele,143838,LB,BOSTON COL,3,0,0,121,0,0,0,0,3
Owen Stoudmire,143839,DI,BOSTON COL,12,11,0,121,1,0,0,1,14
Jalon Williams,143843,CB,BOSTON COL,4,1,0,121,0,0,1,0,2
Cameron Bergeron,143846,LB,DUKE,12,9,2,154,5,1,2,7,50
Placide Djungu-Sungu,143851,S,DUKE,2,0,0,154,0,0,0,0,0
Tre Freeman,143853,LB,DUKE,12,17,1,154,2,2,1,1,40
Sahmir Hagans,143854,WR,DUKE,1,0,0,154,0,0,0,0,0
Aaron Hall,143855,DI,DUKE,12,15,0,154,6,0,0,2,18
Brandon Johnson,143858,CB,OREGON,12,5,0,264,1,1,7,0,30
Nick Morris Jr.,143867,LB,DUKE,1,0,0,154,0,0,0,1,1
Joshua Pickett,143869,CB,DUKE,12,6,1,154,0,1,6,0,30
Shyheim Brown,143874,S,FLORIDA ST,11,16,0,167,1,0,1,0,54
Omarion Cooper,143877,S,FLORIDA ST,3,0,0,167,0,0,0,0,2
Jordan Eubanks,143879,LB,UNLV,2,0,0,325,0,0,0,0,1
Joshua Farmer,143880,DI,FLORIDA ST,12,12,0,167,3,0,0,6,16
Shambre Jackson,143884,DI,UMASS,8,2,0,216,0,0,0,1,10
Kevin Knowles II,143885,CB,FLORIDA ST,12,4,0,167,0,0,2,1,24
Malakai Menzer,143888,ED,FLORIDA ST,1,0,0,167,0,0,0,0,0
Patrick Payton,143893,ED,FLORIDA ST,12,8,0,167,3,0,0,4,22
Byron Turner Jr.,143897,ED,FLORIDA ST,12,2,0,167,2,0,0,0,11
Hunter Washington,143898,S,MISS STATE,12,11,1,227,0,1,2,0,38
Zeek Biggers,143903,DI,GA TECH,12,5,0,176,0,0,0,0,14
Sirad Bryant,143906,S,UAB,12,17,0,321,0,1,2,0,38
Grey Carroll,143907,ED,LIBERTY,6,0,0,206,0,0,0,0,2
Noah Collins,143908,ED,ARK STATE,10,12,0,113,0,0,0,2,16
Daylon Gordon,143915,HB,GA TECH,1,0,0,176,0,0,0,0,0
Joshua Robinson,143928,ED,GA TECH,12,11,0,176,0,0,0,2,9
Trenilyas Tatum,143931,LB,GA TECH,12,8,1,176,0,1,1,4,41
Thomas Davis,143939,ED,APP STATE,11,13,0,108,2,0,0,3,22
Allan Haye,143943,DI,TEMPLE,10,3,0,306,0,0,0,0,4
Jabari Ishmael,143944,ED,MARSHALL,10,5,2,214,1,0,0,3,10
Chase Smith,143952,LB,MIAMI FL,9,2,0,220,3,0,0,0,9
RaRa Dillworth,143956,ED,BAYLOR,7,2,0,118,0,0,0,0,8
Dontae Balfour,143957,CB,CHARLOTTE,12,7,1,136,1,2,7,1,46
DeAndre Boykins,143959,S,N CAROLINA,8,1,0,245,0,0,1,0,2
TyMir Brown,143960,CB,E CAROLINA,8,0,0,156,0,0,1,0,5
Power Echols,143961,LB,N CAROLINA,12,14,0,245,2,1,4,1,63
Dontavius Nash,143972,CB,E CAROLINA,11,9,0,156,0,0,2,0,12
Jahvaree Ritzie,143977,DI,N CAROLINA,12,9,0,245,1,1,0,7,23
Keeshawn Silver,143979,DI,KENTUCKY,12,8,0,202,2,0,0,1,15
Sean Brown,143986,LB,NC STATE,12,16,2,248,3,0,1,4,61
Caden Fordham,143992,LB,NC STATE,6,9,0,248,4,0,2,1,31
Travali Price,144002,ED,NC STATE,12,8,0,248,5,0,0,2,18
Dylan Bennett,144014,LB,PITTSBURGH,2,0,0,268,0,0,0,0,1
Noah Biglow,144015,CB,PITTSBURGH,5,0,0,268,0,0,0,0,3
Jaden Bradley,144016,WR,UNLV,2,0,0,325,0,0,0,0,0
Tamarion Crumpley,144018,CB,PITTSBURGH,10,1,0,268,0,1,0,0,6
Elliot Donald,144019,DI,PITTSBURGH,4,1,0,268,0,0,0,0,2
Nahki Johnson,144025,DI,PITTSBURGH,11,9,0,268,1,0,1,0,8
Nick Lapi,144027,LB,PITTSBURGH,5,0,0,268,0,0,0,0,4
Javon McIntyre,144029,S,PITTSBURGH,12,13,0,268,1,0,3,0,35
Phillip O'Brien Jr.,144033,S,PITTSBURGH,12,6,0,268,0,1,1,0,23
Duce Chestnut,144040,S,SYRACUSE,12,18,1,304,1,1,5,1,43
Elijah Fuentes-Cundiff,144045,DI,SYRACUSE,9,5,0,304,0,0,0,0,10
Jatius Geer,144047,ED,S CAROLINA,9,4,0,289,0,0,0,2,5
Terry Lockett Jr.,144053,DI,JAMES MAD,12,3,0,197,0,0,0,0,5
Derek McDonald,144059,LB,SYRACUSE,11,12,1,304,2,0,0,0,37
Chase Simmons,144067,ED,SYRACUSE,11,4,0,304,1,0,0,0,10
Mattheus Carroll,144071,ED,KENT STATE,10,3,0,201,0,0,0,0,7
Miles Ellis,144075,CB,VA TECH,1,0,0,337,0,0,0,0,0
Will Johnson,144083,LB,VA TECH,1,1,0,337,0,0,0,0,1
Jaylen Jones,144085,S,VA TECH,12,10,0,337,0,3,6,0,29
Jaden Keller,144086,LB,VA TECH,12,16,0,337,3,0,0,0,54
Keli Lawson,144087,LB,VA TECH,11,7,0,337,0,1,1,0,35
CJ McCray,144091,ED,VA TECH,6,0,0,337,0,0,0,0,1
Jayden McDonald,144092,LB,VA TECH,2,0,0,337,0,0,0,0,0
Jorden McDonald,144093,ED,VA TECH,2,1,0,337,1,0,0,0,0
Cole Nelson,144096,ED,VA TECH,12,11,1,337,3,0,0,3,18
Jalen Stroman,144106,S,VA TECH,1,1,0,337,0,0,0,0,3
Barrett Carter,144109,LB,CLEMSON,13,12,0,140,2,0,2,4,61
Cade Denhoff,144114,ED,CLEMSON,13,6,0,140,0,0,0,2,4
Armon Mason,144124,ED,CLEMSON,9,1,0,140,3,0,0,0,6
Andrew Mukuba,144129,S,TEXAS,12,12,0,311,1,4,6,0,34
Payton Page,144131,DI,CLEMSON,13,11,0,140,0,1,0,1,18
Zaire Patterson,144132,ED,CLEMSON,5,0,0,140,0,0,0,0,1
Jaylin Alderman,144145,LB,MIAMI FL,11,7,0,220,0,0,0,1,16
Caleb Banks,144146,DI,FLORIDA,12,5,2,163,4,0,0,4,12
Victoine Brown,144147,DI,GA STATE,3,1,0,175,0,0,0,0,0
Ryheem Craig,144151,ED,E CAROLINA,12,16,0,156,1,0,1,1,24
Derrick Edwards,144153,CB,CHARLOTTE,5,0,0,136,0,0,0,0,1
Ashton Gillotte,144154,ED,LOUISVILLE,12,10,0,210,11,0,0,5,27
Jackson Hamilton,144157,LB,GA TECH,10,5,0,176,0,0,0,0,20
Ben Perry,144172,LB,LOUISVILLE,12,5,0,210,1,0,1,1,23
TJ Quinn,144173,LB,LOUISVILLE,12,20,0,210,4,0,0,2,55
Kani Walker,144177,CB,OKLAHOMA,11,2,0,261,0,1,6,0,23
Anthony Borriello,144180,S,WAKE,1,0,0,339,0,0,0,0,0
Quincy Bryant,144181,LB,WAKE,12,15,2,339,1,1,0,0,35
Bernard Gooden,144189,DI,USF,12,11,0,327,6,0,0,2,14
Dylan Hazen,144192,LB,WAKE,12,23,0,339,3,1,0,1,55
Zach Igwebe,144194,HB,WAKE,1,0,0,339,0,0,0,0,1
DaShawn Jones,144195,CB,ALABAMA,12,4,1,103,0,0,2,1,15
Zach Lohavichan,144196,DI,WAKE,11,4,0,339,0,0,0,1,9
Evan Slocum,144208,S,WAKE,12,17,0,339,0,1,1,0,63
BJ Williams,144214,ED,WAKE,12,11,0,339,2,0,0,1,16
Jack Dingle,144217,LB,CINCINNATI,12,12,0,138,2,0,1,1,29
Rob Jackson,144224,ED,CINCINNATI,10,6,0,138,0,0,0,1,7
Myles Montgomery,144232,HB,UCF,1,0,0,323,0,0,0,0,0
Armorion Smith,144238,S,MICH STATE,4,0,0,223,0,0,0,0,3
Bryon Threats,144240,S,UCF,3,2,0,323,0,0,0,1,7
Jah-Mal Williams,144241,ED,TROY,11,5,0,318,1,0,0,0,21
Jalen Emery,144247,CB,HOUSTON,4,0,0,182,0,0,1,0,2
Jalen Garner,144248,LB,HOUSTON,12,7,0,182,1,1,1,0,11
Demarcus Griffin-Taylor,144249,CB,LA TECH,12,6,0,208,0,0,3,0,46
Garfield Lawrence,144252,DI,HOUSTON,1,0,0,182,0,0,0,0,0
Zy Brockington,144261,DI,AKRON,7,2,0,102,1,0,0,1,10
Bryce Edmondson,144264,LB,MEMPHIS,9,5,0,218,0,0,0,2,15
Tyrell Raby,144277,CB,MIDDLE TN,10,1,0,224,0,0,5,0,18
Greg Rubin,144280,S,MEMPHIS,12,20,3,218,3,0,6,0,53
Cameron Smith,144281,S,TCU,7,4,0,305,0,0,1,0,18
Braunson White,144287,LB,MEMPHIS,2,1,0,218,0,0,0,0,0
William Whitlow Jr.,144288,ED,MEMPHIS,12,3,1,218,5,0,0,6,15
Marcus Bleazard,144293,LB,NAVY,10,5,0,237,0,0,0,0,17
Randy Franklin,144307,S,CHARLOTTE,5,2,0,136,0,0,0,0,8
Kyle Jacob,144318,LB,NAVY,12,33,0,237,3,3,1,0,70
Rayuan Lane III,144326,S,NAVY,12,16,3,237,1,2,4,0,46
Elias Larry,144327,CB,COLO STATE,12,1,0,144,0,1,4,0,34
Dashaun Peele,144335,CB,NAVY,12,9,0,237,0,5,4,2,31
Colin Ramos,144338,LB,NAVY,12,31,1,237,5,0,3,3,78
Justin Reed,144339,ED,NAVY,12,8,1,237,12,0,0,6,29
Jordan Sanders,144342,ED,NAVY,8,3,0,237,1,0,0,0,0
Mbiti Williams Jr.,144352,S,NAVY,12,14,0,237,0,1,4,0,43
Roderick Daniels Jr.,144356,WR,SMU,1,0,0,287,0,0,0,0,0
Isaiah Nwokobia,144373,S,SMU,13,22,0,287,3,3,2,0,73
Justin Lynch,144392,HB,N ILLINOIS,2,0,0,254,0,0,0,0,0
Jalen McMurray,144393,CB,TENNESSEE,13,0,0,307,0,0,4,0,11
Bobby Salla Jr.,144398,S,FIU,5,1,0,166,0,1,0,0,3
Jalen Satchell,144399,DI,MICH STATE,11,2,0,223,0,0,0,1,4
Jadon Canady,144405,CB,OLE MISS,12,2,0,226,0,0,8,0,34
Elijah Champaigne,144407,DI,TULANE,10,0,0,319,2,1,0,1,3
Keith Cooper Jr.,144409,ED,HOUSTON,12,8,0,182,10,0,0,4,34
Devean Deal,144411,ED,TCU,12,13,1,305,1,0,1,5,33
Bailey Despanie,144413,S,TULANE,12,9,0,319,0,0,1,0,36
Mandel Eugene Jr.,144416,LB,TULANE,2,0,0,319,0,0,0,0,2
Mike Lunz,144426,ED,TULANE,6,0,0,319,2,0,0,0,1
Tyree Carlisle,144443,CB,TULSA,9,7,0,320,0,0,1,1,25
Owen Ostroski,144450,ED,TULSA,12,11,0,320,12,0,0,1,20
BJ Adams,144452,CB,UCF,9,6,0,323,0,2,4,0,13
Matthew Alexander,144453,DI,UCF,12,10,0,323,1,0,0,0,20
Cole Joyce,144459,LB,UTAH ST,9,2,0,329,0,0,0,1,10
Malachi Lawrence,144461,ED,UCF,11,5,1,323,4,0,0,5,9
William Wells,144470,S,UCF,3,0,0,323,0,0,0,0,1
Davon Hicks,144482,LB,GA SOUTHRN,10,9,0,174,0,0,0,0,39
Reggie Johnson II,144485,LB,USF,1,0,0,327,0,0,0,0,1
Lewai Mitchell,144489,CB,USF,1,0,0,327,1,0,0,0,0
Jaelen Stokes,144498,S,USF,9,3,0,327,1,0,0,1,8
Amer Amer,144502,LB,USF,1,0,0,327,0,0,0,0,0
Caleb Parker,144503,ED,BAYLOR,11,5,0,118,0,0,2,0,10
Josh Cameron,144513,WR,BAYLOR,2,0,0,118,0,0,0,0,0
Devin Lemear,144522,S,BAYLOR,12,9,0,118,0,1,3,0,23
Tevin Williams III,144524,CB,BAYLOR,7,0,1,118,0,0,0,0,13
Jaden Maronen,144528,LB,BAYLOR,1,0,0,118,0,0,0,0,0
Michael Mastrodicasa,144529,S,BAYLOR,2,0,0,118,0,0,0,0,0
Cooper Lanz,144530,DI,BAYLOR,10,2,0,118,0,0,0,1,10
Tyler Onyedim,144547,ED,IOWA STATE,12,11,0,193,0,0,0,0,19
Myles Purchase,144548,CB,IOWA STATE,12,1,0,193,0,1,4,0,20
Beau Freyler,144549,S,IOWA STATE,12,14,0,193,0,2,1,0,65
Malik Verdon,144550,S,IOWA STATE,11,27,2,193,1,1,4,0,52
Myles Mendeszoon,144552,ED,IOWA STATE,10,0,1,193,0,0,0,0,7
Joey Petersen,144553,ED,IOWA STATE,12,7,0,193,8,0,0,3,19
Jayden Gray,144555,ED,LA TECH,12,3,0,208,4,0,0,2,10
Mack Moeller,144563,WR,KANSAS,1,0,0,198,0,0,0,0,0
Jayson Gilliom,144572,LB,KANSAS,9,4,0,198,0,0,1,0,9
Cam'Ron Dabney,144573,CB,N ILLINOIS,3,0,0,254,0,0,0,0,1
Cobee Bryant,144575,CB,KANSAS,12,3,1,198,0,4,4,0,40
O.J. Burroughs,144581,S,KANSAS,12,12,0,198,0,1,3,0,56
D.J. Withers,144582,DI,KANSAS,12,3,0,198,0,0,0,3,13
Tommy Dunn Jr.,144584,DI,KANSAS,11,4,1,198,1,0,0,3,10
Cole Petrus,144585,ED,KANSAS,2,0,0,198,0,0,0,0,0
Darell Jones,144604,CB,KANSAS ST,1,0,0,199,0,0,0,0,0
Omar Daniels,144605,S,GA TECH,11,9,0,176,0,0,3,0,37
Trey Krause,144609,S,KANSAS ST,3,0,0,199,0,0,0,0,1
Desmond Purnell,144611,LB,KANSAS ST,12,12,0,199,9,0,1,4,35
Krew Jackson,144612,LB,ARIZONA ST,2,0,0,110,0,0,0,0,2
Damian Ilalio,144614,DI,KANSAS ST,12,9,0,199,1,0,0,2,18
Titus Tuiasosopo,144616,DI,KANSAS ST,1,0,0,199,0,0,0,0,0
Clayton Smith,144631,ED,ARIZONA ST,12,7,1,110,7,0,0,3,20
Danny Stutsman,144632,LB,OKLAHOMA,12,32,0,261,4,0,0,1,76
Ethan Downs,144636,ED,OKLAHOMA,11,6,1,261,3,0,0,3,14
Kelvin Gilliam Jr.,144637,DI,VA TECH,12,12,0,337,3,0,0,2,16
Billy Bowman Jr.,144638,S,OKLAHOMA,12,11,1,261,1,2,2,0,39
Latrell McCutchin Sr.,144639,CB,HOUSTON,12,5,0,182,0,0,3,0,29
JP Richardson,144650,WR,TCU,1,0,0,305,0,0,0,0,0
Kale Smith,144659,CB,OKLA STATE,12,5,0,262,0,1,4,0,22
Lyrik Rawls,144661,S,OKLA STATE,8,3,0,262,0,1,3,0,17
Raymond Gay II,144662,CB,OKLA STATE,7,1,0,262,0,0,0,0,4
Collin Oliver,144664,ED,OKLA STATE,2,1,0,262,2,0,0,2,2
Donovan Stephens,144666,LB,BOWL GREEN,8,6,0,122,0,0,0,0,3
Nickolas Martin,144667,LB,OKLA STATE,5,11,1,262,4,0,1,1,38
Kendal Daniels,144668,LB,OKLA STATE,12,9,0,262,6,0,4,5,52
Aden Kelley,144671,DI,OKLA STATE,5,1,0,262,0,0,0,0,1
Cam Smith,144672,CB,OKLA STATE,12,3,1,262,0,1,7,0,36
Abe Camara,144678,S,TCU,12,15,2,305,4,0,1,2,43
Landyn Watson,144699,LB,MARSHALL,11,15,0,214,1,1,0,0,50
Da'Veawn Armstead,144700,CB,SM HOUSTON,10,6,1,281,0,0,3,0,23
Luke Lingard,144707,LB,TCU,1,0,0,305,0,0,0,0,0
Chris Murray,144708,ED,SM HOUSTON,12,4,2,281,2,0,0,8,21
