Player,Player_ID,Player_Link,team_name_abbr,conf_abbr,games,rush_att,rush_yds,rush_yds_per_att,rush_td,rush_yds_per_g,rec,rec_yds,rec_yds_per_rec,rec_td,rec_yds_per_g,scrim_att,yds_from_scrimmage,scrim_yds_per_att,scrim_td,awards,Year
Pooka Williams,pooka-williams-1,/cfb/players/pooka-williams-1.html,Kansas,Big 12,4,51,196,3.8,2,49.0,6,31,5.2,0,7.8,57,227,4.0,2,,2020
Andrew Peasley,andrew-peasley-1,/cfb/players/andrew-peasley-1.html,Utah State,MWC,5,22,195,8.9,1,39.0,0,0,,0,0.0,22,195,8.9,1,,2020
Juma Otoviano,juma-otoviano-1,/cfb/players/juma-otoviano-1.html,Rice,CUSA,2,45,195,4.3,0,97.5,1,8,8.0,0,4.0,46,203,4.4,0,,2020
Boogie Knight,boogie-knight-1,/cfb/players/boogie-knight-1.html,Akron,MAC,6,39,194,5.0,0,32.3,3,25,8.3,0,4.2,42,219,5.2,0,,2020
Damien Moore,damien-moore-1,/cfb/players/damien-moore-1.html,California,Pac-12,4,38,194,5.1,0,48.5,1,10,10.0,0,2.5,39,204,5.2,0,,2020
Kendall Milton,kendall-milton-1,/cfb/players/kendall-milton-1.html,Georgia,SEC,7,35,193,5.5,0,27.6,1,22,22.0,0,3.1,36,215,6.0,0,,2020
Noah Vedral,noah-vedral-1,/cfb/players/noah-vedral-1.html,Rutgers,Big Ten,7,68,193,2.8,1,27.6,0,-9,,0,-1.3,68,184,2.7,1,,2020
Erin Collins,erin-collins-2,/cfb/players/erin-collins-2.html,Northern Illinois,MAC,6,50,192,3.8,4,32.0,2,3,1.5,0,0.5,52,195,3.8,4,,2020
Mulbah Car,mulbah-car-1,/cfb/players/mulbah-car-1.html,Houston,American,7,52,192,3.7,2,27.4,6,32,5.3,0,4.6,58,224,3.9,2,,2020
Preston Hutchinson,preston-hutchinson-1,/cfb/players/preston-hutchinson-1.html,Eastern Michigan,MAC,6,87,192,2.2,8,32.0,0,0,,0,0.0,87,192,2.2,8,,2020
Nakia Watson,nakia-watson-1,/cfb/players/nakia-watson-1.html,Wisconsin,Big Ten,6,53,191,3.6,3,31.8,0,0,,0,0.0,53,191,3.6,3,,2020
Lyn-J Dixon,lyn-j-dixon-1,/cfb/players/lyn-j-dixon-1.html,Clemson,ACC,10,42,190,4.5,2,19.0,3,21,7.0,0,2.1,45,211,4.7,2,,2020
Marquavius Weaver,marquavius-weaver-1,/cfb/players/marquavius-weaver-1.html,Memphis,American,11,37,190,5.1,1,17.3,1,8,8.0,0,0.7,38,198,5.2,1,,2020
Ronald Awatt,ronald-awatt-1,/cfb/players/ronald-awatt-1.html,UTEP,CUSA,6,42,190,4.5,3,31.7,0,0,,0,0.0,42,190,4.5,3,,2020
Jalen Holston,jalen-holston-1,/cfb/players/jalen-holston-1.html,Virginia Tech,ACC,10,40,189,4.7,2,18.9,3,58,19.3,0,5.8,43,247,5.7,2,,2020
Shaun Peterson Jr.,shaun-peterson-jr-1,/cfb/players/shaun-peterson-jr-1.html,Florida International,CUSA,3,28,188,6.7,2,62.7,0,0,,0,0.0,28,188,6.7,2,,2020
Marcus Major,marcus-major-1,/cfb/players/marcus-major-1.html,Oklahoma,Big 12,10,35,187,5.3,3,18.7,2,29,14.5,0,2.9,37,216,5.8,3,,2020
Ja'Veon Marlow,javeon-marlow-1,/cfb/players/javeon-marlow-1.html,Vanderbilt,SEC,4,46,186,4.0,0,46.5,4,-3,-0.8,0,-0.8,50,183,3.7,0,,2020
Samson Evans,samson-evans-1,/cfb/players/samson-evans-1.html,Eastern Michigan,MAC,4,41,185,4.5,1,46.3,6,46,7.7,0,11.5,47,231,4.9,1,,2020
Dae Dae Hunter,dae-dae-hunter-1,/cfb/players/dae-dae-hunter-1.html,Hawaii,MWC,9,46,183,4.0,2,20.3,12,71,5.9,2,7.9,58,254,4.4,4,,2020
Braxton Burmeister,braxton-burmeister-1,/cfb/players/braxton-burmeister-1.html,Virginia Tech,ACC,6,46,182,4.0,2,30.3,0,0,,0,0.0,46,182,4.0,2,,2020
Brandon Lewis,brandon-lewis-4,/cfb/players/brandon-lewis-4.html,Air Force,MWC,5,20,180,9.0,1,36.0,9,79,8.8,0,15.8,29,259,8.9,1,,2020
Devonta'e Henry-Cole,devontae-henry-cole-1,/cfb/players/devontae-henry-cole-1.html,Utah State,MWC,5,41,180,4.4,0,36.0,3,11,3.7,0,2.2,44,191,4.3,0,,2020
Maurice Burkley,maurice-burkley-1,/cfb/players/maurice-burkley-1.html,Louisville,ACC,8,33,180,5.5,1,22.5,3,21,7.0,0,2.6,36,201,5.6,1,,2020
Terrion Avery,terrion-avery-1,/cfb/players/terrion-avery-1.html,South Alabama,Sun Belt,10,51,180,3.5,1,18.0,6,20,3.3,0,2.0,57,200,3.5,1,,2020
Cam Wiley,cam-wiley-1,/cfb/players/cam-wiley-1.html,Minnesota,Big Ten,7,29,179,6.2,1,25.6,4,26,6.5,1,3.7,33,205,6.2,2,,2020
Timothy Jackson,timothy-jackson-1,/cfb/players/timothy-jackson-1.html,Air Force,MWC,2,34,178,5.2,0,89.0,0,0,,0,0.0,34,178,5.2,0,,2020
Stephen Carr,stephen-carr-2,/cfb/players/stephen-carr-2.html,USC,Pac-12,6,46,176,3.8,2,29.3,10,64,6.4,0,10.7,56,240,4.3,2,,2020
Grant Wells,grant-wells-1,/cfb/players/grant-wells-1.html,Marshall,CUSA,10,54,174,3.2,2,17.4,0,0,,0,0.0,54,174,3.2,2,,2020
Dillon Gabriel,dillon-gabriel-1,/cfb/players/dillon-gabriel-1.html,UCF,American,10,72,169,2.3,2,16.9,0,0,,0,0.0,72,169,2.3,2,,2020
Shaun Peterson Jr.,shaun-peterson-jr-2,/cfb/players/shaun-peterson-jr-2.html,Florida International,CUSA,3,28,168,6.0,2,56.0,0,0,,0,0.0,28,168,6.0,2,,2020
Markese Stepp,markese-stepp-1,/cfb/players/markese-stepp-1.html,USC,Pac-12,5,45,165,3.7,3,33.0,3,28,9.3,0,5.6,48,193,4.0,3,,2020
Nic Smith,nic-smith-1,/cfb/players/nic-smith-1.html,North Texas,CUSA,7,35,164,4.7,0,23.4,0,0,,0,0.0,35,164,4.7,0,,2020
Kadarius Toney,kadarius-toney-1,/cfb/players/kadarius-toney-1.html,Florida,SEC,11,19,161,8.5,1,14.6,70,984,14.1,10,89.5,89,1145,12.9,11,,2020
Myles Fells,myles-fells-1,/cfb/players/myles-fells-1.html,Navy,American,10,25,161,6.4,0,16.1,3,108,36.0,1,10.8,28,269,9.6,1,,2020
Spencer Rattler,spencer-rattler-1,/cfb/players/spencer-rattler-1.html,Oklahoma,Big 12,11,81,160,2.0,6,14.5,0,0,,0,0.0,81,160,2.0,6,,2020
Kay'ron Adams,kayron-adams-1,/cfb/players/kayron-adams-1.html,Rutgers,Big Ten,9,35,159,4.5,1,17.7,4,73,18.3,1,8.1,39,232,5.9,2,,2020
Marcel Murray,marcel-murray-1,/cfb/players/marcel-murray-1.html,Arkansas State,Sun Belt,5,47,158,3.4,1,31.6,1,2,2.0,0,0.4,48,160,3.3,1,,2020
Marcel Dancy,marcel-dancy-1,/cfb/players/marcel-dancy-1.html,California,Pac-12,4,31,156,5.0,0,39.0,9,68,7.6,0,17.0,40,224,5.6,0,,2020
Charlie Brewer,charlie-brewer-1,/cfb/players/charlie-brewer-1.html,Baylor,Big 12,9,107,154,1.4,4,17.1,0,0,,0,0.0,107,154,1.4,4,,2020
Javy McDonald,javy-mcdonald-1,/cfb/players/javy-mcdonald-1.html,Middle Tennessee State,CUSA,9,37,153,4.1,0,17.0,9,55,6.1,0,6.1,46,208,4.5,0,,2020
Chez Mellusi,chez-mellusi-1,/cfb/players/chez-mellusi-1.html,Clemson,ACC,9,27,151,5.6,3,16.8,5,38,7.6,1,4.2,32,189,5.9,4,,2020
Phil Jurkovec,phil-jurkovec-1,/cfb/players/phil-jurkovec-1.html,Boston College,ACC,10,77,150,1.9,3,15.0,0,0,,0,0.0,77,150,1.9,3,,2020
Khalil Shakir,khalil-shakir-1,/cfb/players/khalil-shakir-1.html,Boise State,MWC,7,17,148,8.7,0,21.1,52,719,13.8,6,102.7,69,867,12.6,6,,2020
Chance Nolan,chance-nolan-1,/cfb/players/chance-nolan-1.html,Oregon State,Pac-12,4,30,147,4.9,1,36.8,0,0,,0,0.0,30,147,4.9,1,,2020
Bryson Denley,bryson-denley-1,/cfb/players/bryson-denley-1.html,Bowling Green,MAC,5,39,146,3.7,0,29.2,0,0,,0,0.0,39,146,3.7,0,,2020
Kadin Remsberg,kadin-remsberg-1,/cfb/players/kadin-remsberg-1.html,Air Force,MWC,4,25,146,5.8,1,36.5,0,0,,0,0.0,25,146,5.8,1,,2020
Sam Howell,sam-howell-1,/cfb/players/sam-howell-1.html,North Carolina,ACC,12,92,146,1.6,5,12.2,1,1,1.0,1,0.1,93,147,1.6,6,,2020
Amauri Pesek-Hickson,amauri-pesek-hickson-1,/cfb/players/amauri-pesek-hickson-1.html,Kansas,Big 12,4,40,145,3.6,0,36.3,2,10,5.0,0,2.5,42,155,3.7,0,,2020
Chris Curry,chris-curry-2,/cfb/players/chris-curry-2.html,LSU,SEC,9,45,145,3.2,0,16.1,1,10,10.0,0,1.1,46,155,3.4,0,,2020
Jordan Mims,jordan-mims-1,/cfb/players/jordan-mims-1.html,Fresno State,MWC,6,28,145,5.2,1,24.2,10,92,9.2,1,15.3,38,237,6.2,2,,2020
Kenny Pickett,kenny-pickett-1,/cfb/players/kenny-pickett-1.html,Pitt,ACC,9,81,145,1.8,8,16.1,0,0,,0,0.0,81,145,1.8,8,,2020
C.J. Jones,cj-jones-10,/cfb/players/cj-jones-10.html,Western Kentucky,CUSA,7,21,144,6.9,2,20.6,0,0,,0,0.0,21,144,6.9,2,,2020
Kamari Pleasant,kamari-pleasant-1,/cfb/players/kamari-pleasant-1.html,Washington,Pac-12,4,34,144,4.2,3,36.0,8,66,8.3,0,16.5,42,210,5.0,3,,2020
Jordan Houston,jordan-houston-1,/cfb/players/jordan-houston-1.html,North Carolina State,ACC,12,42,143,3.4,3,11.9,14,59,4.2,0,4.9,56,202,3.6,3,,2020
Jared Wilson,jared-wilson-1,/cfb/players/jared-wilson-1.html,South Alabama,Sun Belt,11,44,142,3.2,1,12.9,4,19,4.8,0,1.7,48,161,3.4,1,,2020
Kyric McGowan,kyric-mcgowan-1,/cfb/players/kyric-mcgowan-1.html,Northwestern,Big Ten,8,24,141,5.9,1,17.6,34,366,10.8,0,45.8,58,507,8.7,1,,2020
Tim Baldwin Jr.,tim-baldwin-jr-1,/cfb/players/tim-baldwin-jr-1.html,Indiana,Big Ten,4,22,141,6.4,0,35.3,0,0,,0,0.0,22,141,6.4,0,,2020
Troy Henderson,troy-henderson-2,/cfb/players/troy-henderson-2.html,Liberty,Ind,4,32,141,4.4,0,35.3,0,0,,0,0.0,32,141,4.4,0,,2020
Tevaka Tuioti,tevaka-tuioti-1,/cfb/players/tevaka-tuioti-1.html,New Mexico,MWC,2,19,140,7.4,1,70.0,0,0,,0,0.0,19,140,7.4,1,,2020
Nick Tronti,nick-tronti-1,/cfb/players/nick-tronti-1.html,Florida Atlantic,CUSA,9,70,139,2.0,2,15.4,0,0,,0,0.0,70,139,2.0,2,,2020
Darien Rencher,darien-rencher-1,/cfb/players/darien-rencher-1.html,Clemson,ACC,12,24,137,5.7,1,11.4,2,15,7.5,0,1.3,26,152,5.8,1,,2020
Brandon Peters,brandon-peters-1,/cfb/players/brandon-peters-1.html,Illinois,Big Ten,5,24,136,5.7,1,27.2,0,0,,0,0.0,24,136,5.7,1,,2020
Kalil Pimpleton,kalil-pimpleton-1,/cfb/players/kalil-pimpleton-1.html,Central Michigan,MAC,6,16,134,8.4,3,22.3,26,277,10.7,2,46.2,42,411,9.8,5,,2020
Trey Sanders,trey-sanders-2,/cfb/players/trey-sanders-2.html,Alabama,SEC,4,30,134,4.5,0,33.5,1,-2,-2.0,0,-0.5,31,132,4.3,0,,2020
John Lovett,john-lovett-1,/cfb/players/john-lovett-1.html,Baylor,Big 12,5,45,130,2.9,1,26.0,9,49,5.4,1,9.8,54,179,3.3,2,,2020
B.J. Daniels,bj-daniels-2,/cfb/players/bj-daniels-2.html,UTSA,CUSA,12,23,129,5.6,2,10.8,1,0,0.0,0,0.0,24,129,5.4,2,,2020
Tyler Vitt,tyler-vitt-1,/cfb/players/tyler-vitt-1.html,Texas State,Sun Belt,7,37,129,3.5,1,18.4,0,0,,0,0.0,37,129,3.5,1,,2020
Elijah Robinson,elija-robinson-1,/cfb/players/elija-robinson-1.html,Air Force,MWC,2,19,128,6.7,0,64.0,0,0,,0,0.0,19,128,6.7,0,,2020
Jack Colletto,jack-colletto-1,/cfb/players/jack-colletto-1.html,Oregon State,Pac-12,7,15,128,8.5,2,18.3,0,0,,0,0.0,15,128,8.5,2,,2020
Shakif Seymour,shakif-seymour-1,/cfb/players/shakif-seymour-1.html,Toledo,MAC,2,16,127,7.9,2,63.5,2,10,5.0,0,5.0,18,137,7.6,2,,2020
Lowell Narcisse,lowell-narcisse-1,/cfb/players/lowell-narcisse-1.html,UTSA,CUSA,4,32,126,3.9,0,31.5,0,0,,0,0.0,32,126,3.9,0,,2020
B.J. Baylor,bj-baylor-1,/cfb/players/bj-baylor-1.html,Oregon State,Pac-12,7,27,124,4.6,1,17.7,5,30,6.0,0,4.3,32,154,4.8,1,,2020
Myles Price,myles-price-1,/cfb/players/myles-price-1.html,Texas Tech,Big 12,9,12,124,10.3,1,13.8,29,305,10.5,1,33.9,41,429,10.5,2,,2020
Qualan Jones,qualan-jones-1,/cfb/players/qualan-jones-1.html,Baylor,Big 12,7,34,124,3.6,0,17.7,14,57,4.1,0,8.1,48,181,3.8,0,,2020
Zach Charbonnet,zach-charbonnet-1,/cfb/players/zach-charbonnet-1.html,Michigan,Big Ten,5,19,124,6.5,1,24.8,6,41,6.8,0,8.2,25,165,6.6,1,,2020
Jamauri Wakefield,jamauri-wakefield-1,/cfb/players/jamauri-wakefield-1.html,Vanderbilt,SEC,4,38,123,3.2,0,30.8,5,16,3.2,0,4.0,43,139,3.2,0,,2020
Patrick Garwo,patrick-garwo-1,/cfb/players/patrick-garwo-1.html,Boston College,ACC,7,33,122,3.7,0,17.4,7,31,4.4,0,4.4,40,153,3.8,0,,2020
Richard Newton,richard-newton-1,/cfb/players/richard-newton-1.html,Washington,Pac-12,2,23,122,5.3,2,61.0,1,7,7.0,0,3.5,24,129,5.4,2,,2020
Treyson Potts,treyson-potts-1,/cfb/players/treyson-potts-1.html,Minnesota,Big Ten,5,19,121,6.4,1,24.2,4,20,5.0,0,4.0,23,141,6.1,1,,2020
Darius Pinnix,darius-pinnix-1,/cfb/players/darius-pinnix-1.html,East Carolina,American,6,44,120,2.7,2,20.0,2,19,9.5,2,3.2,46,139,3.0,4,,2020
Cade Barnard,cade-barnard-1,/cfb/players/cade-barnard-1.html,Army,Ind,11,25,119,4.8,1,10.8,0,0,,0,0.0,25,119,4.8,1,,2020
Chandler Smith,chandler-smith-1,/cfb/players/chandler-smith-1.html,Houston,American,8,25,119,4.8,0,14.9,3,29,9.7,0,3.6,28,148,5.3,0,,2020
Max Johnson,max-johnson-2,/cfb/players/max-johnson-2.html,LSU,SEC,6,54,119,2.2,2,19.8,0,0,,0,0.0,54,119,2.2,2,,2020
Lucious Stanley,lucious-stanley-1,/cfb/players/lucious-stanley-1.html,UAB,CUSA,8,20,118,5.9,2,14.8,3,37,12.3,0,4.6,23,155,6.7,2,,2020
Ty Brock,ty-brock-1,/cfb/players/ty-brock-1.html,Central Michigan,MAC,5,25,118,4.7,2,23.6,1,34,34.0,0,6.8,26,152,5.8,2,,2020
Jabari Small,jabari-small-1,/cfb/players/jabari-small-1.html,Tennessee,SEC,10,26,117,4.5,0,11.7,4,24,6.0,0,2.4,30,141,4.7,0,,2020
Mitchell Pryor,mitchell-pryor-1,/cfb/players/mitchell-pryor-1.html,Vanderbilt,SEC,8,28,117,4.2,1,14.6,3,21,7.0,0,2.6,31,138,4.5,1,,2020
B.J. Emmons,bj-emmons-1,/cfb/players/bj-emmons-1.html,Florida Atlantic,CUSA,4,37,116,3.1,1,29.0,3,14,4.7,0,3.5,40,130,3.3,1,,2020
Warren Bryan,warren-bryan-1,/cfb/players/warren-bryan-1.html,Air Force,MWC,3,23,116,5.0,1,38.7,0,0,,0,0.0,23,116,5.0,1,,2020
Charles McClelland,charles-mcclelland-1,/cfb/players/charles-mcclelland-1.html,Cincinnati,American,4,22,115,5.2,0,28.8,1,5,5.0,0,1.3,23,120,5.2,0,,2020
Ellis Merriweather,ellis-merriweather-1,/cfb/players/ellis-merriweather-1.html,Massachusetts,Ind,4,42,115,2.7,0,28.8,1,4,4.0,0,1.0,43,119,2.8,0,,2020
Greg Garner,greg-garner-1,/cfb/players/greg-garner-1.html,Louisiana Tech,CUSA,9,33,115,3.5,2,12.8,3,16,5.3,0,1.8,36,131,3.6,2,,2020
Armani Rogers,armani-rogers-1,/cfb/players/armani-rogers-1.html,Ohio,MAC,3,19,114,6.0,2,38.0,0,0,,0,0.0,19,114,6.0,2,,2020
Calvin Brownholtz,calvin-brownholtz-1,/cfb/players/calvin-brownholtz-1.html,UTEP,CUSA,8,27,114,4.2,3,14.3,0,0,,0,0.0,27,114,4.2,3,,2020
Re-al Mitchell,re-al-mitchell-1,/cfb/players/re-al-mitchell-1.html,Temple,American,3,34,114,3.4,0,38.0,0,0,,0,0.0,34,114,3.4,0,,2020
Jake Bentley,jake-bentley-2,/cfb/players/jake-bentley-2.html,Utah,Pac-12,5,34,113,3.3,1,22.6,0,0,,0,0.0,34,113,3.3,1,,2020
Justice Ellison,justice-ellison-1,/cfb/players/justice-ellison-1.html,Wake Forest,ACC,8,30,113,3.8,1,14.1,1,3,3.0,0,0.4,31,116,3.7,1,,2020
Caullin Lacy,caullin-lacy-1,/cfb/players/caullin-lacy-1.html,South Alabama,Sun Belt,11,20,112,5.6,0,10.2,11,98,8.9,0,8.9,31,210,6.8,0,,2020
Kadyn Roach,kadyn-roach-1,/cfb/players/kadyn-roach-1.html,Louisiana-Monroe,Sun Belt,10,18,112,6.2,1,11.2,7,45,6.4,1,4.5,25,157,6.3,2,,2020
Matthew Murla,matthew-murla-1,/cfb/players/matthew-murla-1.html,Air Force,MWC,6,23,112,4.9,4,18.7,0,0,,0,0.0,23,112,4.9,4,,2020
Isaiah Chavez,isaiah-chavez-1,/cfb/players/isaiah-chavez-1.html,New Mexico,MWC,3,22,111,5.0,1,37.0,0,0,,0,0.0,22,111,5.0,1,,2020
Isaiah Phillips,isaiah-phillips-1,/cfb/players/isaiah-phillips-1.html,Louisiana-Monroe,Sun Belt,10,35,110,3.1,0,11.0,15,79,5.3,0,7.9,50,189,3.8,0,,2020
Marcus McElroy,marcus-mcelroy-1,/cfb/players/marcus-mcelroy-1.html,Colorado State,MWC,4,41,110,2.7,3,27.5,1,12,12.0,0,3.0,42,122,2.9,3,,2020
Ryan Graham,ryan-graham-2,/cfb/players/ryan-graham-2.html,Arkansas State,Sun Belt,8,28,110,3.9,1,13.8,1,20,20.0,0,2.5,29,130,4.5,1,,2020
Holton Ahlers,holton-ahlers-1,/cfb/players/holton-ahlers-1.html,East Carolina,American,8,54,109,2.0,1,13.6,0,0,,0,0.0,54,109,2.0,1,,2020
Joe Milton,joe-milton-2,/cfb/players/joe-milton-2.html,Michigan,Big Ten,6,38,109,2.9,1,18.2,0,0,,0,0.0,38,109,2.9,1,,2020
Daniyel Ngata,daniyel-ngata-1,/cfb/players/daniyel-ngata-1.html,Arizona State,Pac-12,4,26,108,4.2,1,27.0,1,16,16.0,0,4.0,27,124,4.6,1,,2020
George Holani,george-holani-1,/cfb/players/george-holani-1.html,Boise State,MWC,4,19,108,5.7,1,27.0,7,52,7.4,2,13.0,26,160,6.2,3,,2020
Trevon Raymore,trevon-raymore-1,/cfb/players/trevon-raymore-1.html,Bowling Green,MAC,3,23,108,4.7,0,36.0,0,0,,0,0.0,23,108,4.7,0,,2020
Bryson Carroll,bryson-carroll-1,/cfb/players/bryson-carroll-1.html,New Mexico,MWC,7,25,107,4.3,0,15.3,9,79,8.8,0,11.3,34,186,5.5,0,,2020
Trestan Ebner,trestan-ebner-1,/cfb/players/trestan-ebner-1.html,Baylor,Big 12,9,50,107,2.1,1,11.9,26,299,11.5,3,33.2,76,406,5.3,4,,2020
Artice Hobbs IV,artice-hobbs-iv-1,/cfb/players/artice-hobbs-iv-1.html,Army,Ind,9,17,106,6.2,0,11.8,2,11,5.5,0,1.2,19,117,6.2,0,,2020
Noah Johnson,noah-johnson-3,/cfb/players/noah-johnson-3.html,South Florida,American,6,41,106,2.6,3,17.7,0,0,,0,0.0,41,106,2.6,3,,2020
CJ Williams,cj-williams-2,/cfb/players/cj-williams-2.html,Navy,American,7,17,105,6.2,0,15.0,8,80,10.0,1,11.4,25,185,7.4,1,,2020
Kelan Walker,kelan-walker-1,/cfb/players/kelan-walker-1.html,Houston,American,7,21,105,5.0,0,15.0,1,5,5.0,0,0.7,22,110,5.0,0,,2020
Shane Buechele,shane-buechele-1,/cfb/players/shane-buechele-1.html,SMU,American,10,58,105,1.8,2,10.5,1,0,0.0,0,0.0,59,105,1.8,2,,2020
Anderson Castle,anderson-castle-1,/cfb/players/anderson-castle-1.html,Appalachian State,Sun Belt,12,17,104,6.1,0,8.7,0,0,,0,0.0,17,104,6.1,0,,2020
Trey Lowe III,trey-lowe-iii-1,/cfb/players/trey-lowe-iii-1.html,Southern Mississippi,CUSA,4,44,104,2.4,1,26.0,0,0,,0,0.0,44,104,2.4,1,,2020
Henry Colombi,henry-colombi-1,/cfb/players/henry-colombi-1.html,Texas Tech,Big 12,6,51,103,2.0,1,17.2,0,0,,0,0.0,51,103,2.0,1,,2020
Trae Hall,trae-hall-1,/cfb/players/trae-hall-1.html,New Mexico,MWC,4,39,102,2.6,0,25.5,1,16,16.0,1,4.0,40,118,3.0,1,,2020
Trey Bess III,trey-bess-iii-1,/cfb/players/trey-bess-iii-1.html,Eastern Michigan,MAC,4,16,102,6.4,0,25.5,0,0,,0,0.0,16,102,6.4,0,,2020
Dominique Shoffner,dominique-shoffner-1,/cfb/players/dominique-shoffner-1.html,Charlotte,CUSA,4,21,101,4.8,0,25.3,0,0,,0,0.0,21,101,4.8,0,,2020
Jordon Brookshire,jordon-brookshire-1,/cfb/players/jordon-brookshire-1.html,San Diego State,MWC,3,45,101,2.2,0,33.7,0,0,,0,0.0,45,101,2.2,0,,2020
T.J. Hammonds,tj-hammonds-1,/cfb/players/tj-hammonds-1.html,Arkansas,SEC,8,14,101,7.2,0,12.6,3,63,21.0,0,7.9,17,164,9.6,0,,2020
Jordan Waters,jordan-waters-1,/cfb/players/jordan-waters-1.html,Duke,ACC,11,16,100,6.3,2,9.1,1,-7,-7.0,0,-0.6,17,93,5.5,2,,2020
Levi Williams,levi-williams-1,/cfb/players/levi-williams-1.html,Wyoming,MWC,6,56,100,1.8,6,16.7,0,0,,0,0.0,56,100,1.8,6,,2020
Malik Knowles,malik-knowles-1,/cfb/players/malik-knowles-1.html,Kansas State,Big 12,9,6,100,16.7,1,11.1,13,204,15.7,3,22.7,19,304,16.0,4,,2020
British Brooks,british-brooks-1,/cfb/players/british-brooks-1.html,North Carolina,ACC,12,24,99,4.1,0,8.3,0,0,,0,0.0,24,99,4.1,0,,2020
Chadarius Townsend,chadarius-townsend-1,/cfb/players/chadarius-townsend-1.html,Texas Tech,Big 12,9,18,99,5.5,1,11.0,3,23,7.7,0,2.6,21,122,5.8,1,,2020
Dustin Fletcher,dustin-fletcher-1,/cfb/players/dustin-fletcher-1.html,Northern Illinois,MAC,3,16,99,6.2,0,33.0,0,0,,0,0.0,16,99,6.2,0,,2020
Rashad Amos,rashad-amos-1,/cfb/players/rashad-amos-1.html,South Carolina,SEC,3,18,99,5.5,0,33.0,3,13,4.3,0,4.3,21,112,5.3,0,,2020
Leonard Parker,leonard-parker-2,/cfb/players/leonard-parker-2.html,South Florida,American,6,22,98,4.5,2,16.3,1,12,12.0,0,2.0,23,110,4.8,2,,2020
TaMerik Williams,tamerik-williams-1,/cfb/players/tamerik-williams-1.html,SMU,American,10,13,98,7.5,2,9.8,3,5,1.7,0,0.5,16,103,6.4,2,,2020
Aaron Young,aaron-young-5,/cfb/players/aaron-young-5.html,Rutgers,Big Ten,9,35,96,2.7,1,10.7,23,100,4.3,0,11.1,58,196,3.4,1,,2020
DK Billingsley,dk-billingsley-1,/cfb/players/dk-billingsley-1.html,Troy,Sun Belt,9,27,96,3.6,1,10.7,3,23,7.7,0,2.6,30,119,4.0,1,,2020
Miles Davis,miles-davis-1,/cfb/players/miles-davis-1.html,BYU,Ind,4,15,96,6.4,2,24.0,4,43,10.8,0,10.8,19,139,7.3,2,,2020
Sampson James,sampson-james-1,/cfb/players/sampson-james-1.html,Indiana,Big Ten,6,32,96,3.0,0,16.0,1,9,9.0,0,1.5,33,105,3.2,0,,2020
Chance Warren,chance-warren-1,/cfb/players/chance-warren-1.html,Navy,American,10,29,95,3.3,3,9.5,6,94,15.7,0,9.4,35,189,5.4,3,,2020
Darius Bracy,darius-bracy-1,/cfb/players/darius-bracy-1.html,Central Michigan,MAC,5,15,95,6.3,0,19.0,0,0,,0,0.0,15,95,6.3,0,,2020
Israel Abanikanda,israel-abanikanda-1,/cfb/players/israel-abanikanda-1.html,Pitt,ACC,7,28,95,3.4,1,13.6,2,11,5.5,1,1.6,30,106,3.5,2,,2020
Jalen Knox,jalen-knox-1,/cfb/players/jalen-knox-1.html,Missouri,SEC,9,12,95,7.9,1,10.6,31,305,9.8,0,33.9,43,400,9.3,1,,2020
Max Borghi,max-borghi-1,/cfb/players/max-borghi-1.html,Washington State,Pac-12,2,10,95,9.5,1,47.5,1,7,7.0,0,3.5,11,102,9.3,1,,2020
Will Plummer,will-plummer-1,/cfb/players/will-plummer-1.html,Arizona,Pac-12,3,29,95,3.3,0,31.7,0,0,,0,0.0,29,95,3.3,0,,2020
John Rhys Plumlee,john-rhys-plumlee-1,/cfb/players/john-rhys-plumlee-1.html,Ole Miss,SEC,7,25,94,3.8,0,13.4,6,79,13.2,0,11.3,31,173,5.6,0,,2020
Chase Brice,chase-brice-1,/cfb/players/chase-brice-1.html,Duke,ACC,11,91,93,1.0,1,8.5,0,0,,0,0.0,91,93,1.0,1,,2020
Rocko Griffin,rocko-griffin-1,/cfb/players/rocko-griffin-1.html,Vanderbilt,SEC,8,37,92,2.5,0,11.5,1,3,3.0,0,0.4,38,95,2.5,0,,2020
Todd Centeio,todd-centeio-1,/cfb/players/todd-centeio-1.html,Colorado State,MWC,3,25,92,3.7,0,30.7,0,0,,0,0.0,25,92,3.7,0,,2020
Zach Kahn,zach-kahn-1,/cfb/players/zach-kahn-1.html,Miami (OH),MAC,3,18,92,5.1,2,30.7,2,5,2.5,0,1.7,20,97,4.9,2,,2020
Luke Doty,luke-doty-1,/cfb/players/luke-doty-1.html,South Carolina,SEC,8,41,91,2.2,0,11.4,0,0,,0,0.0,41,91,2.2,0,,2020
Elijah Collins,elijah-collins-1,/cfb/players/elijah-collins-1.html,Michigan State,Big Ten,7,41,90,2.2,0,12.9,4,34,8.5,0,4.9,45,124,2.8,0,,2020
Avery Morrow,avery-morrow-1,/cfb/players/avery-morrow-1.html,Nevada,MWC,9,14,89,6.4,1,9.9,4,13,3.3,0,1.4,18,102,5.7,1,,2020
Brady White,brady-white-1,/cfb/players/brady-white-1.html,Memphis,American,11,63,88,1.4,2,8.0,1,7,7.0,0,0.6,64,95,1.5,2,,2020
