Player,Player_ID,Player_Link,team_name_abbr,conf_abbr,games,rush_att,rush_yds,rush_yds_per_att,rush_td,rush_yds_per_g,rec,rec_yds,rec_yds_per_rec,rec_td,rec_yds_per_g,scrim_att,yds_from_scrimmage,scrim_yds_per_att,scrim_td,awards,Year
Giles Jackson,giles-jackson-1,/cfb/players/giles-jackson-1.html,Washington,Pac-12,12,8,45,5.6,0,3.8,8,87,10.9,0,7.3,16,132,8.3,0,,2021
Jake Garcia,jake-garcia-1,/cfb/players/jake-garcia-1.html,Miami (FL),ACC,1,1,45,45.0,0,45.0,0,0,,0,0.0,1,45,45.0,0,,2021
Rhett Rodriguez,rhett-rodriguez-1,/cfb/players/rhett-rodriguez-1.html,Louisiana-Monroe,Sun Belt,6,35,45,1.3,0,7.5,0,0,,0,0.0,35,45,1.3,0,,2021
Robert Burns,robert-burns-1,/cfb/players/robert-burns-1.html,Connecticut,Ind,10,12,45,3.8,0,4.5,1,4,4.0,0,0.4,13,49,3.8,0,,2021
Trevon Bradford,trevon-bradford-1,/cfb/players/trevon-bradford-1.html,Oregon State,Pac-12,13,7,45,6.4,1,3.5,42,631,15.0,5,48.5,49,676,13.8,6,,2021
Casey Filkins,casey-filkins-1,/cfb/players/casey-filkins-1.html,Stanford,Pac-12,6,11,44,4.0,0,7.3,3,11,3.7,0,1.8,14,55,3.9,0,,2021
Donald Chaney Jr.,donald-chaney-jr-1,/cfb/players/donald-chaney-jr-1.html,Miami (FL),ACC,2,11,44,4.0,1,22.0,1,4,4.0,0,2.0,12,48,4.0,1,,2021
Jaylon Bester,jaylon-bester-1,/cfb/players/jaylon-bester-1.html,Miami (OH),MAC,3,13,44,3.4,1,14.7,0,0,,0,0.0,13,44,3.4,1,,2021
Ladd McConkey,ladd-mcconkey-1,/cfb/players/ladd-mcconkey-1.html,Georgia,SEC,15,4,44,11.0,1,2.9,31,447,14.4,5,29.8,35,491,14.0,6,,2021
Ricky Pearsall,ricky-pearsall-1,/cfb/players/ricky-pearsall-1.html,Arizona State,Pac-12,13,6,44,7.3,1,3.4,48,580,12.1,4,44.6,54,624,11.6,5,,2021
Harold Joiner,harold-joiner-1,/cfb/players/harold-joiner-1.html,Michigan State,Big Ten,13,13,43,3.3,0,3.3,5,35,7.0,0,2.7,18,78,4.3,0,,2021
Jaxson Dart,jaxson-dart-1,/cfb/players/jaxson-dart-1.html,USC,Pac-12,6,22,43,2.0,2,7.2,0,0,,0,0.0,22,43,2.0,2,,2021
Lorenzo Lingard,lorenzo-lingard-1,/cfb/players/lorenzo-lingard-1.html,Florida,SEC,13,11,43,3.9,0,3.3,1,9,9.0,0,0.7,12,52,4.3,0,,2021
Warren Bryan,warren-bryan-1,/cfb/players/warren-bryan-1.html,Air Force,MWC,5,13,43,3.3,0,8.6,0,0,,0,0.0,13,43,3.3,0,,2021
Cole Snyder,cole-snyder-2,/cfb/players/cole-snyder-2.html,Rutgers,Big Ten,6,15,42,2.8,0,7.0,0,0,,0,0.0,15,42,2.8,0,,2021
Demetris Robertson,demetris-robertson-2,/cfb/players/demetris-robertson-2.html,Auburn,SEC,12,5,42,8.4,1,3.5,37,488,13.2,4,40.7,42,530,12.6,5,,2021
Derius Davis,derius-davis-1,/cfb/players/derius-davis-1.html,Texas Christian,Big 12,12,10,42,4.2,1,3.5,36,518,14.4,1,43.2,46,560,12.2,2,,2021
De'Vion Warren,devion-warren-1,/cfb/players/devion-warren-1.html,Arkansas,SEC,13,5,42,8.4,0,3.2,16,252,15.8,0,19.4,21,294,14.0,0,,2021
Tajay Ahmed,tajay-ahmed-1,/cfb/players/tajay-ahmed-1.html,Buffalo,MAC,10,6,42,7.0,1,4.2,0,0,,0,0.0,6,42,7.0,1,,2021
Trevor Wilson,trevor-wilson-1,/cfb/players/trevor-wilson-1.html,Kansas,Big 12,12,7,42,6.0,0,3.5,27,364,13.5,1,30.3,34,406,11.9,1,,2021
Wyatt Begeal,wyatt-begeal-1,/cfb/players/wyatt-begeal-1.html,Arkansas State,Sun Belt,3,8,42,5.3,0,14.0,0,0,,0,0.0,8,42,5.3,0,,2021
Aidan Robbins,aidan-robbins-1,/cfb/players/aidan-robbins-1.html,Louisville,ACC,3,2,41,20.5,1,13.7,0,0,,0,0.0,2,41,20.5,1,,2021
Chad Alexander,chad-alexander-4,/cfb/players/chad-alexander-4.html,New Mexico,MWC,7,9,41,4.6,0,5.9,6,12,2.0,0,1.7,15,53,3.5,0,,2021
James Ziglor III,james-ziglor-iii-1,/cfb/players/james-ziglor-iii-1.html,Vanderbilt,SEC,11,13,41,3.2,0,3.7,3,21,7.0,0,1.9,16,62,3.9,0,,2021
Kendric Pryor,kendric-pryor-1,/cfb/players/kendric-pryor-1.html,Wisconsin,Big Ten,13,8,41,5.1,0,3.2,32,416,13.0,3,32.0,40,457,11.4,3,,2021
Malik Sherrod,malik-sherrod-1,/cfb/players/malik-sherrod-1.html,Fresno State,MWC,8,11,41,3.7,0,5.1,0,0,,0,0.0,11,41,3.7,0,,2021
Shacori Williams,shacori-williams-1,/cfb/players/shacori-williams-1.html,Army,Ind,3,13,41,3.2,1,13.7,0,0,,0,0.0,13,41,3.2,1,,2021
Cade Ballard,cade-ballard-1,/cfb/players/cade-ballard-1.html,Army,Ind,3,7,40,5.7,0,13.3,0,0,,0,0.0,7,40,5.7,0,,2021
Cedric Patterson III,cedric-patterson-iii-1,/cfb/players/cedric-patterson-iii-1.html,Rice,CUSA,12,3,40,13.3,1,3.3,38,583,15.3,6,48.6,41,623,15.2,7,,2021
Danny Gray,danny-gray-1,/cfb/players/danny-gray-1.html,SMU,American,10,3,40,13.3,0,4.0,49,803,16.4,9,80.3,52,843,16.2,9,,2021
Dominic Lovett,dominic-lovett-1,/cfb/players/dominic-lovett-1.html,Missouri,SEC,14,4,40,10.0,1,2.9,28,177,6.3,0,12.6,32,217,6.8,1,,2021
Donny Marcus,donny-marcus-1,/cfb/players/donny-marcus-1.html,Ball State,MAC,9,17,40,2.4,0,4.4,3,10,3.3,0,1.1,20,50,2.5,0,,2021
Dontario Drummond,dontario-drummond-1,/cfb/players/dontario-drummond-1.html,Ole Miss,SEC,12,6,40,6.7,1,3.3,76,1028,13.5,8,85.7,82,1068,13.0,9,,2021
Jaheim Bell,jaheim-bell-1,/cfb/players/jaheim-bell-1.html,South Carolina,SEC,13,7,40,5.7,0,3.1,30,497,16.6,5,38.2,37,537,14.5,5,,2021
Ja'Shaun Poke,jashaun-poke-1,/cfb/players/jashaun-poke-1.html,Kent State,MAC,13,7,40,5.7,0,3.1,26,315,12.1,1,24.2,33,355,10.8,1,,2021
Javion Posey,javion-posey-1,/cfb/players/javion-posey-1.html,Florida Atlantic,CUSA,10,12,40,3.3,0,4.0,4,14,3.5,0,1.4,16,54,3.4,0,,2021
Christian Veilleux,christian-veilleux-1,/cfb/players/christian-veilleux-1.html,Penn State,Big Ten,2,12,39,3.3,0,19.5,0,0,,0,0.0,12,39,3.3,0,,2021
David Bell,david-bell-6,/cfb/players/david-bell-6.html,Purdue,Big Ten,11,3,39,13.0,0,3.5,93,1286,13.8,6,116.9,96,1325,13.8,6,AA,2021
Elijah Green,elijah-green-1,/cfb/players/elijah-green-1.html,North Carolina,ACC,5,11,39,3.5,0,7.8,0,0,,0,0.0,11,39,3.5,0,,2021
Marcus Cisco,marcus-cisco-1,/cfb/players/marcus-cisco-1.html,Northwestern,Big Ten,3,8,39,4.9,0,13.0,0,0,,0,0.0,8,39,4.9,0,,2021
Austin Burton,austin-burton-1,/cfb/players/austin-burton-1.html,Purdue,Big Ten,7,13,38,2.9,0,5.4,0,0,,0,0.0,13,38,2.9,0,,2021
Braylon Braxton,braylon-braxton-1,/cfb/players/braylon-braxton-1.html,Tulsa,American,4,9,38,4.2,1,9.5,0,0,,0,0.0,9,38,4.2,1,,2021
DJ Smith,dj-smith-2,/cfb/players/dj-smith-2.html,Eastern Michigan,MAC,5,5,38,7.6,0,7.6,1,11,11.0,0,2.2,6,49,8.2,0,,2021
Donavan Mutin,donavan-mutin-1,/cfb/players/donavan-mutin-1.html,Houston,American,13,1,38,38.0,0,2.9,0,0,,0,0.0,1,38,38.0,0,,2021
Tayvian Cunningham,tayvian-cunningham-1,/cfb/players/tayvian-cunningham-1.html,Arizona,Pac-12,10,3,38,12.7,0,3.8,18,299,16.6,2,29.9,21,337,16.0,2,,2021
Cade Fortin,cade-fortin-1,/cfb/players/cade-fortin-1.html,South Florida,American,5,9,37,4.1,1,7.4,0,0,,0,0.0,9,37,4.1,1,,2021
Elijhah Badger,elijhah-badger-1,/cfb/players/elijhah-badger-1.html,Arizona State,Pac-12,11,3,37,12.3,2,3.4,7,61,8.7,0,5.5,10,98,9.8,2,,2021
Gabriel Watson,gabriel-watson-2,/cfb/players/gabriel-watson-2.html,Texas,Big 12,3,10,37,3.7,0,12.3,0,0,,0,0.0,10,37,3.7,0,,2021
Jaden Knowles,jaden-knowles-1,/cfb/players/jaden-knowles-1.html,Oklahoma,Big 12,13,4,37,9.3,2,2.8,2,65,32.5,0,5.0,6,102,17.0,2,,2021
Kearis Jackson,kearis-jackson-1,/cfb/players/kearis-jackson-1.html,Georgia,SEC,15,1,37,37.0,0,2.5,16,194,12.1,1,12.9,17,231,13.6,1,,2021
Lorenzo Styles Jr.,lorenzo-styles-jr-1,/cfb/players/lorenzo-styles-jr-1.html,Notre Dame,Ind,13,1,37,37.0,0,2.8,24,344,14.3,1,26.5,25,381,15.2,1,,2021
Nick Tronti,nick-tronti-1,/cfb/players/nick-tronti-1.html,Florida Atlantic,CUSA,6,17,37,2.2,2,6.2,0,0,,0,0.0,17,37,2.2,2,,2021
Brennan Presley,brennan-presley-1,/cfb/players/brennan-presley-1.html,Oklahoma State,Big 12,14,5,36,7.2,1,2.6,50,619,12.4,5,44.2,55,655,11.9,6,,2021
Jalen Mayden,jalen-mayden-1,/cfb/players/jalen-mayden-1.html,San Diego State,MWC,1,4,36,9.0,0,36.0,0,0,,0,0.0,4,36,9.0,0,,2021
Lamy Constant,lamy-constant-1,/cfb/players/lamy-constant-1.html,Toledo,MAC,2,5,36,7.2,1,18.0,1,4,4.0,0,2.0,6,40,6.7,1,,2021
Nick Patti,nick-patti-3,/cfb/players/nick-patti-3.html,Pitt,ACC,9,4,36,9.0,2,4.0,0,0,,0,0.0,4,36,9.0,2,,2021
Yasias Young,yasias-young-1,/cfb/players/yasias-young-1.html,South Florida,American,2,8,36,4.5,1,18.0,0,0,,0,0.0,8,36,4.5,1,,2021
Carter Scudo,carter-scudo-1,/cfb/players/carter-scudo-1.html,Massachusetts,Ind,3,6,35,5.8,1,11.7,1,-3,-3.0,0,-1.0,7,32,4.6,1,,2021
Dan Villari,dan-villari-1,/cfb/players/dan-villari-1.html,Michigan,Big Ten,4,9,35,3.9,0,8.8,0,0,,0,0.0,9,35,3.9,0,,2021
Reginald Todd,reginald-todd-1,/cfb/players/reginald-todd-1.html,Troy,Sun Belt,7,2,35,17.5,0,5.0,23,291,12.7,1,41.6,25,326,13.0,1,,2021
Sam Kenerson,sam-kenerson-1,/cfb/players/sam-kenerson-1.html,Georgia Southern,Sun Belt,7,9,35,3.9,0,5.0,2,19,9.5,0,2.7,11,54,4.9,0,,2021
Tez Johnson,tez-johnson-1,/cfb/players/tez-johnson-1.html,Troy,Sun Belt,12,2,35,17.5,1,2.9,67,735,11.0,4,61.3,69,770,11.2,5,,2021
Troy Henderson,troy-henderson-2,/cfb/players/troy-henderson-2.html,Liberty,Ind,6,20,35,1.8,0,5.8,0,0,,0,0.0,20,35,1.8,0,,2021
David Holloman,david-holloman-1,/cfb/players/david-holloman-1.html,Indiana,Big Ten,4,11,34,3.1,0,8.5,0,0,,0,0.0,11,34,3.1,0,,2021
Jackson Acker,jackson-acker-1,/cfb/players/jackson-acker-1.html,Wisconsin,Big Ten,2,6,34,5.7,1,17.0,0,0,,0,0.0,6,34,5.7,1,,2021
Jayden Reed,jayden-reed-1,/cfb/players/jayden-reed-1.html,Michigan State,Big Ten,13,7,34,4.9,1,2.6,59,1026,17.4,10,78.9,66,1060,16.1,11,,2021
Nate Cox,nate-cox-1,/cfb/players/nate-cox-1.html,Nevada,MWC,10,18,34,1.9,1,3.4,0,0,,0,0.0,18,34,1.9,1,,2021
Ty Fryfogle,ty-fryfogle-1,/cfb/players/ty-fryfogle-1.html,Indiana,Big Ten,12,4,34,8.5,0,2.8,46,512,11.1,1,42.7,50,546,10.9,1,,2021
Donovan Eaglin,donovan-eaglin-1,/cfb/players/donovan-eaglin-1.html,Michigan State,Big Ten,13,6,33,5.5,0,2.5,0,0,,0,0.0,6,33,5.5,0,,2021
E.J. Scott,ej-scott-3,/cfb/players/ej-scott-3.html,Colorado State,MWC,11,4,33,8.3,0,3.0,12,155,12.9,0,14.1,16,188,11.8,0,,2021
Jayson Jackson,jayson-jackson-1,/cfb/players/jayson-jackson-1.html,Ball State,MAC,13,10,33,3.3,0,2.5,69,829,12.0,5,63.8,79,862,10.9,5,,2021
Leon Franklin,leon-franklin-1,/cfb/players/leon-franklin-1.html,Michigan,Big Ten,9,8,33,4.1,0,3.7,0,0,,0,0.0,8,33,4.1,0,,2021
TJ Wisham Jr.,tj-wisham-jr-2,/cfb/players/tj-wisham-jr-2.html,Louisiana,Sun Belt,11,12,33,2.8,1,3.0,0,0,,0,0.0,12,33,2.8,1,,2021
Tyrone Tracy Jr.,tyrone-tracy-jr-1,/cfb/players/tyrone-tracy-jr-1.html,Iowa,Big Ten,13,7,33,4.7,1,2.5,15,106,7.1,1,8.2,22,139,6.3,2,,2021
Zuberi Mobley,zuberi-mobley-1,/cfb/players/zuberi-mobley-1.html,Florida Atlantic,CUSA,2,8,33,4.1,0,16.5,2,17,8.5,0,8.5,10,50,5.0,0,,2021
Anthony Pandy,anthony-pandy-1,/cfb/players/anthony-pandy-1.html,Arizona,Pac-12,12,1,32,32.0,0,2.7,0,0,,0,0.0,1,32,32.0,0,,2021
Brendan Suckley,brendan-suckley-1,/cfb/players/brendan-suckley-1.html,Rice,CUSA,12,10,32,3.2,0,2.7,2,13,6.5,0,1.1,12,45,3.8,0,,2021
Gabriel Rogers,gabriel-rogers-1,/cfb/players/gabriel-rogers-1.html,Memphis,American,9,6,32,5.3,0,3.6,15,179,11.9,1,19.9,21,211,10.0,1,,2021
Ronnie Walker Jr.,ronnie-walker-jr-1,/cfb/players/ronnie-walker-jr-1.html,Virginia,ACC,11,5,32,6.4,2,2.9,2,20,10.0,0,1.8,7,52,7.4,2,,2021
Shocky Jacques-Louis,shocky-jacques-louis-1,/cfb/players/shocky-jacques-louis-1.html,Pitt,ACC,14,9,32,3.6,0,2.3,25,259,10.4,1,18.5,34,291,8.6,1,,2021
Terrence Williams,terrence-williams-1,/cfb/players/terrence-williams-1.html,Louisiana,Sun Belt,6,8,32,4.0,0,5.3,1,1,1.0,0,0.2,9,33,3.7,0,,2021
Tyson Mobley,tyson-mobley-1,/cfb/players/tyson-mobley-1.html,Coastal Carolina,Sun Belt,13,1,32,32.0,1,2.5,6,82,13.7,2,6.3,7,114,16.3,3,,2021
Antoine Lane,antoine-lane-1,/cfb/players/antoine-lane-1.html,Georgia State,Sun Belt,3,5,31,6.2,0,10.3,0,0,,0,0.0,5,31,6.2,0,,2021
Ari Patu,ari-patu-1,/cfb/players/ari-patu-1.html,Stanford,Pac-12,2,3,31,10.3,0,15.5,0,0,,0,0.0,3,31,10.3,0,,2021
Artur Sitkowski,artur-sitkowski-1,/cfb/players/artur-sitkowski-1.html,Illinois,Big Ten,5,26,31,1.2,0,6.2,0,0,,0,0.0,26,31,1.2,0,,2021
Derik LeCaptain,derik-lecaptain-1,/cfb/players/derik-lecaptain-1.html,Minnesota,Big Ten,13,3,31,10.3,1,2.4,1,11,11.0,0,0.8,4,42,10.5,1,,2021
Ethan Garbers,ethan-garbers-1,/cfb/players/ethan-garbers-1.html,UCLA,Pac-12,12,18,31,1.7,0,2.6,0,0,,0,0.0,18,31,1.7,0,,2021
Jaylon Redd,jaylon-redd-1,/cfb/players/jaylon-redd-1.html,Oregon,Pac-12,10,4,31,7.8,0,3.1,13,197,15.2,2,19.7,17,228,13.4,2,,2021
Loronzo Thompson,loronzo-thompson-1,/cfb/players/loronzo-thompson-1.html,North Texas,CUSA,9,1,31,31.0,0,3.4,1,1,1.0,0,0.1,2,32,16.0,0,,2021
Will Haskell,will-haskell-2,/cfb/players/will-haskell-2.html,San Diego State,MWC,3,6,31,5.2,1,10.3,0,0,,0,0.0,6,31,5.2,1,,2021
Aron Cruickshank,aron-cruickshank-1,/cfb/players/aron-cruickshank-1.html,Rutgers,Big Ten,7,6,30,5.0,0,4.3,20,244,12.2,2,34.9,26,274,10.5,2,,2021
Cornelius Johnson,cornelius-johnson-1,/cfb/players/cornelius-johnson-1.html,Michigan,Big Ten,14,3,30,10.0,0,2.1,39,620,15.9,3,44.3,42,650,15.5,3,,2021
DK Billingsley,dk-billingsley-1,/cfb/players/dk-billingsley-1.html,Troy,Sun Belt,11,9,30,3.3,0,2.7,2,6,3.0,0,0.5,11,36,3.3,0,,2021
Jaeger Bull,jaeger-bull-1,/cfb/players/jaeger-bull-1.html,Rice,CUSA,12,1,30,30.0,0,2.5,8,44,5.5,2,3.7,9,74,8.2,2,,2021
Jahcour Pearson,jahcour-pearson-1,/cfb/players/jahcour-pearson-1.html,Ole Miss,SEC,12,4,30,7.5,0,2.5,26,392,15.1,0,32.7,30,422,14.1,0,,2021
Ja'Quinden Jackson,jaquinden-jackson-1,/cfb/players/jaquinden-jackson-1.html,Utah,Pac-12,3,6,30,5.0,1,10.0,0,0,,0,0.0,6,30,5.0,1,,2021
Jarrett Guest,jarrett-guest-1,/cfb/players/jarrett-guest-1.html,Coastal Carolina,Sun Belt,6,4,30,7.5,0,5.0,0,0,,0,0.0,4,30,7.5,0,,2021
Laquan Veney,laquan-veney-1,/cfb/players/laquan-veney-1.html,Army,Ind,3,3,30,10.0,0,10.0,0,0,,0,0.0,3,30,10.0,0,,2021
Nate Hampton,nate-hampton-1,/cfb/players/nate-hampton-1.html,Liberty,Ind,1,4,30,7.5,0,30.0,0,0,,0,0.0,4,30,7.5,0,,2021
Andrew Mevis,andrew-mevis-1,/cfb/players/andrew-mevis-1.html,Iowa State,Big 12,13,1,29,29.0,0,2.2,0,0,,0,0.0,1,29,29.0,0,,2021
Christian Daniels,christian-daniels-1,/cfb/players/christian-daniels-1.html,Tulane,American,4,4,29,7.3,0,7.3,0,0,,0,0.0,4,29,7.3,0,,2021
CT Thomas,ct-thomas-1,/cfb/players/ct-thomas-1.html,Boise State,MWC,6,4,29,7.3,0,4.8,10,85,8.5,0,14.2,14,114,8.1,0,,2021
Daniel Carter,daniel-carter-1,/cfb/players/daniel-carter-1.html,Pitt,ACC,14,8,29,3.6,1,2.1,2,13,6.5,1,0.9,10,42,4.2,2,,2021
Eli Sanders,eli-sanders-2,/cfb/players/eli-sanders-2.html,Iowa State,Big 12,4,9,29,3.2,0,7.3,3,41,13.7,0,10.3,12,70,5.8,0,,2021
Elijah Robinson,elija-robinson-1,/cfb/players/elija-robinson-1.html,Air Force,MWC,4,7,29,4.1,0,7.3,0,0,,0,0.0,7,29,4.1,0,,2021
Jayvaun Wilson,jayvaun-wilson-1,/cfb/players/jayvaun-wilson-1.html,Nevada-Las Vegas,MWC,2,7,29,4.1,0,14.5,0,0,,0,0.0,7,29,4.1,0,,2021
Jordan Lowe,jordan-lowe-2,/cfb/players/jordan-lowe-2.html,Toledo,MAC,4,7,29,4.1,0,7.3,0,0,,0,0.0,7,29,4.1,0,,2021
LaJohntay Wester,lajohntay-wester-1,/cfb/players/lajohntay-wester-1.html,Florida Atlantic,CUSA,12,5,29,5.8,0,2.4,65,702,10.8,4,58.5,70,731,10.4,4,,2021
Samson Nacua,samson-nacua-1,/cfb/players/samson-nacua-1.html,BYU,Ind,13,7,29,4.1,1,2.2,21,329,15.7,3,25.3,28,358,12.8,4,,2021
Trent Davis,trent-davis-2,/cfb/players/trent-davis-2.html,Duke,ACC,3,9,29,3.2,0,9.7,1,0,0.0,0,0.0,10,29,2.9,0,,2021
Tyger Goslin,tyger-goslin-1,/cfb/players/tyger-goslin-1.html,Navy,American,12,10,29,2.9,0,2.4,3,31,10.3,0,2.6,13,60,4.6,0,,2021
Victor Tucker,victor-tucker-1,/cfb/players/victor-tucker-1.html,Charlotte,CUSA,11,4,29,7.3,0,2.6,51,639,12.5,2,58.1,55,668,12.1,2,,2021
Brady Olson,brady-olson-1,/cfb/players/brady-olson-1.html,Massachusetts,Ind,9,35,28,0.8,0,3.1,1,25,25.0,0,2.8,36,53,1.5,0,,2021
Cornelius McCoy,cornelius-mccoy-1,/cfb/players/cornelius-mccoy-1.html,Georgia State,Sun Belt,8,3,28,9.3,0,3.5,12,110,9.2,0,13.8,15,138,9.2,0,,2021
Courtney Reese,courtney-reese-1,/cfb/players/courtney-reese-1.html,Nevada-Las Vegas,MWC,12,14,28,2.0,1,2.3,5,24,4.8,0,2.0,19,52,2.7,1,,2021
Darez Snider,darez-snider-1,/cfb/players/darez-snider-1.html,Miami (OH),MAC,3,9,28,3.1,0,9.3,0,0,,0,0.0,9,28,3.1,0,,2021
D.J. Matthews,dj-matthews-1,/cfb/players/dj-matthews-1.html,Indiana,Big Ten,5,2,28,14.0,1,5.6,13,165,12.7,0,33.0,15,193,12.9,1,,2021
Isaiah Phillips,isaiah-phillips-1,/cfb/players/isaiah-phillips-1.html,Louisiana-Monroe,Sun Belt,6,16,28,1.8,0,4.7,2,8,4.0,0,1.3,18,36,2.0,0,,2021
Isiah Paige,isiah-paige-1,/cfb/players/isiah-paige-1.html,Old Dominion,CUSA,11,6,28,4.7,0,2.5,23,174,7.6,1,15.8,29,202,7.0,1,,2021
Jeremy Crawshaw,jeremy-crawshaw-1,/cfb/players/jeremy-crawshaw-1.html,Florida,SEC,13,1,28,28.0,0,2.2,0,0,,0,0.0,1,28,28.0,0,,2021
Kinkead Dent,kinkead-dent-1,/cfb/players/kinkead-dent-1.html,Ole Miss,SEC,3,2,28,14.0,0,9.3,0,0,,0,0.0,2,28,14.0,0,,2021
Markens Pierre,markens-pierre-1,/cfb/players/markens-pierre-1.html,Army,Ind,4,3,28,9.3,1,7.0,0,0,,0,0.0,3,28,9.3,1,,2021
Nakeie Montgomery,nakeie-montgomery-1,/cfb/players/nakeie-montgomery-1.html,Duke,ACC,9,3,28,9.3,0,3.1,0,0,,0,0.0,3,28,9.3,0,,2021
Tyler Walton,tyler-walton-1,/cfb/players/tyler-walton-1.html,Ohio,MAC,12,3,28,9.3,0,2.3,32,380,11.9,2,31.7,35,408,11.7,2,,2021
Aaron Jackson,aaron-jackson-4,/cfb/players/aaron-jackson-4.html,Eastern Michigan,MAC,6,6,27,4.5,0,4.5,0,0,,0,0.0,6,27,4.5,0,,2021
Amari Johnson,amari-johnson-1,/cfb/players/amari-johnson-1.html,UCF,American,13,7,27,3.9,1,2.1,23,138,6.0,1,10.6,30,165,5.5,2,,2021
Caziah Holmes,caziah-holmes-1,/cfb/players/caziah-holmes-1.html,Penn State,Big Ten,3,5,27,5.4,0,9.0,0,0,,0,0.0,5,27,5.4,0,,2021
Deven Thompkins,deven-thompkins-1,/cfb/players/deven-thompkins-1.html,Utah State,MWC,14,5,27,5.4,0,1.9,102,1704,16.7,10,121.7,107,1731,16.2,10,,2021
Ja'Quez Cross,jaquez-cross-1,/cfb/players/jaquez-cross-1.html,Purdue,Big Ten,3,13,27,2.1,0,9.0,1,6,6.0,0,2.0,14,33,2.4,0,,2021
Jensen Jones,jensen-jones-1,/cfb/players/jensen-jones-1.html,Air Force,MWC,1,4,27,6.8,1,27.0,0,0,,0,0.0,4,27,6.8,1,,2021
Joseph Mason,joseph-mason-1,/cfb/players/joseph-mason-1.html,Louisiana Tech,CUSA,12,1,27,27.0,0,2.3,0,0,,0,0.0,1,27,27.0,0,,2021
Nicholas Vattiato,nicholas-vattiato-1,/cfb/players/nicholas-vattiato-1.html,Middle Tennessee State,CUSA,6,25,27,1.1,0,4.5,0,0,,0,0.0,25,27,1.1,0,,2021
Trae Hall,trae-hall-1,/cfb/players/trae-hall-1.html,New Mexico,MWC,8,9,27,3.0,0,3.4,8,52,6.5,1,6.5,17,79,4.6,1,,2021
Ainias Smith,ainias-smith-1,/cfb/players/ainias-smith-1.html,Texas A&M,SEC,12,8,26,3.3,0,2.2,47,509,10.8,6,42.4,55,535,9.7,6,,2021
Brian Brewton,brian-brewton-1,/cfb/players/brian-brewton-1.html,Connecticut,Ind,11,6,26,4.3,0,2.4,12,31,2.6,0,2.8,18,57,3.2,0,,2021
Cade McNamara,cade-mcnamara-1,/cfb/players/cade-mcnamara-1.html,Michigan,Big Ten,14,37,26,0.7,1,1.9,0,0,,0,0.0,37,26,0.7,1,,2021
Caullin Lacy,caullin-lacy-1,/cfb/players/caullin-lacy-1.html,South Alabama,Sun Belt,11,10,26,2.6,0,2.4,41,291,7.1,0,26.5,51,317,6.2,0,,2021
Evan Conley,evan-conley-1,/cfb/players/evan-conley-1.html,Louisville,ACC,5,3,26,8.7,0,5.2,0,0,,0,0.0,3,26,8.7,0,,2021
Jalen McGaughy,jalen-mcgaughy-1,/cfb/players/jalen-mcgaughy-1.html,Ball State,MAC,11,2,26,13.0,0,2.4,3,124,41.3,1,11.3,5,150,30.0,1,,2021
Jha'Quan Jackson,jhaquan-jackson-1,/cfb/players/jhaquan-jackson-1.html,Tulane,American,12,4,26,6.5,0,2.2,17,294,17.3,1,24.5,21,320,15.2,1,,2021
Jose Barbon,jose-barbon-1,/cfb/players/jose-barbon-1.html,Temple,American,12,2,26,13.0,0,2.2,40,440,11.0,2,36.7,42,466,11.1,2,,2021
Kenyon Sims,kenyon-sims-1,/cfb/players/kenyon-sims-1.html,San Jose State,MWC,3,4,26,6.5,0,8.7,0,0,,0,0.0,4,26,6.5,0,,2021
Willie Johnson,willie-johnson-5,/cfb/players/willie-johnson-5.html,Marshall,CUSA,13,3,26,8.7,0,2.0,32,625,19.5,3,48.1,35,651,18.6,3,,2021
Aveon Smith,aveon-smith-1,/cfb/players/aveon-smith-1.html,Miami (OH),MAC,3,4,25,6.3,0,8.3,0,0,,0,0.0,4,25,6.3,0,,2021
Bryant Fitzgerald,bryant-fitzgerald-1,/cfb/players/bryant-fitzgerald-1.html,Indiana,Big Ten,12,1,25,25.0,0,2.1,0,0,,0,0.0,1,25,25.0,0,,2021
Connor Newhouse,connor-newhouse-1,/cfb/players/connor-newhouse-1.html,Northwestern,Big Ten,2,1,25,25.0,0,12.5,0,0,,0,0.0,1,25,25.0,0,,2021
Jeremiah Hall,jeremiah-hall-1,/cfb/players/jeremiah-hall-1.html,Oklahoma,Big 12,13,6,25,4.2,1,1.9,32,334,10.4,4,25.7,38,359,9.4,5,,2021
Lucas Hartings,lucas-hartings-1,/cfb/players/lucas-hartings-1.html,Western Michigan,MAC,1,2,25,12.5,0,25.0,0,0,,0,0.0,2,25,12.5,0,,2021
Malcolm Johnson Jr.,malcolm-johnson-jr-1,/cfb/players/malcolm-johnson-jr-1.html,Auburn,SEC,11,3,25,8.3,0,2.3,6,82,13.7,1,7.5,9,107,11.9,1,,2021
Robert Lewis,robert-lewis-9,/cfb/players/robert-lewis-9.html,Georgia State,Sun Belt,13,3,25,8.3,0,1.9,10,67,6.7,1,5.2,13,92,7.1,1,,2021
Todd Hudson,todd-hudson-1,/cfb/players/todd-hudson-1.html,Oklahoma,Big 12,3,9,25,2.8,2,8.3,0,0,,0,0.0,9,25,2.8,2,,2021
A.J. Gates,aj-gates-1,/cfb/players/aj-gates-1.html,UAB,CUSA,3,7,24,3.4,0,8.0,0,0,,0,0.0,7,24,3.4,0,,2021
