Player,Player_ID,Player_Link,team_name_abbr,conf_abbr,games,rush_att,rush_yds,rush_yds_per_att,rush_td,rush_yds_per_g,rec,rec_yds,rec_yds_per_rec,rec_td,rec_yds_per_g,scrim_att,yds_from_scrimmage,scrim_yds_per_att,scrim_td,awards,Year
James Graham,james-graham-1,/cfb/players/james-graham-1.html,Georgia Tech,ACC,11,99,290,2.9,3,26.4,0,0,,0,0.0,99,290,2.9,3,,2019
Terell West,terell-west-1,/cfb/players/terell-west-1.html,Middle Tennessee State,CUSA,10,39,290,7.4,4,29.0,6,26,4.3,0,2.6,45,316,7.0,4,,2019
Tyler Huntley,tyler-huntley-1,/cfb/players/tyler-huntley-1.html,Utah,Pac-12,14,104,290,2.8,5,20.7,0,0,,0,0.0,104,290,2.8,5,,2019
Darius Pinnix,darius-pinnix-1,/cfb/players/darius-pinnix-1.html,East Carolina,American,4,73,289,4.0,4,72.3,6,38,6.3,0,9.5,79,327,4.1,4,,2019
Josh Hokit,josh-hokit-1,/cfb/players/josh-hokit-1.html,Fresno State,MWC,12,75,287,3.8,9,23.9,17,97,5.7,1,8.1,92,384,4.2,10,,2019
Trevon Woolfolk,trevon-woolfolk-1,/cfb/players/trevon-woolfolk-1.html,Troy,Sun Belt,10,71,287,4.0,3,28.7,12,42,3.5,2,4.2,83,329,4.0,5,,2019
Evan Hull,evan-hull-2,/cfb/players/evan-hull-2.html,Northwestern,Big Ten,5,46,286,6.2,4,57.2,0,0,,0,0.0,46,286,6.2,4,,2019
Shaun Shivers,shaun-shivers-1,/cfb/players/shaun-shivers-1.html,Auburn,SEC,12,55,286,5.2,3,23.8,4,1,0.3,0,0.1,59,287,4.9,3,,2019
Brenden Brady,brenden-brady-1,/cfb/players/brenden-brady-1.html,UTSA,CUSA,12,67,284,4.2,2,23.7,14,115,8.2,0,9.6,81,399,4.9,2,,2019
Julian Ross,julian-ross-1,/cfb/players/julian-ross-1.html,Ohio,MAC,9,76,284,3.7,1,31.6,4,40,10.0,1,4.4,80,324,4.1,2,,2019
Jordan McCloud,jordan-mccloud-1,/cfb/players/jordan-mccloud-1.html,South Florida,American,12,105,283,2.7,4,23.6,0,0,,0,0.0,105,283,2.7,4,,2019
Tobias Oliver,tobias-oliver-1,/cfb/players/tobias-oliver-1.html,Georgia Tech,ACC,12,55,279,5.1,2,23.3,11,106,9.6,1,8.8,66,385,5.8,3,,2019
Devwah Whaley,devwah-whaley-1,/cfb/players/devwah-whaley-1.html,Arkansas,SEC,12,69,278,4.0,4,23.2,16,141,8.8,0,11.8,85,419,4.9,4,,2019
Chez Mellusi,chez-mellusi-1,/cfb/players/chez-mellusi-1.html,Clemson,ACC,12,44,276,6.3,3,23.0,0,0,,0,0.0,44,276,6.3,3,,2019
Ty Storey,ty-storey-1,/cfb/players/ty-storey-1.html,Western Kentucky,CUSA,11,118,276,2.3,7,25.1,2,14,7.0,1,1.3,120,290,2.4,8,,2019
Sampson James,sampson-james-1,/cfb/players/sampson-james-1.html,Indiana,Big Ten,13,81,275,3.4,3,21.2,2,21,10.5,0,1.6,83,296,3.6,3,,2019
Jackson McChesney,jackson-mcchesney-1,/cfb/players/jackson-mcchesney-1.html,BYU,Ind,3,25,274,11.0,2,91.3,2,-7,-3.5,0,-2.3,27,267,9.9,2,,2019
Jordan Nettles,jordan-nettles-1,/cfb/players/jordan-nettles-1.html,Northern Illinois,MAC,12,67,274,4.1,0,22.8,4,8,2.0,0,0.7,71,282,4.0,0,,2019
Keyon Brooks,keyon-brooks-1,/cfb/players/keyon-brooks-1.html,Vanderbilt,SEC,11,56,273,4.9,1,24.8,16,57,3.6,0,5.2,72,330,4.6,1,,2019
Charlie Booker,charlie-booker-1,/cfb/players/charlie-booker-1.html,Rice,CUSA,10,88,272,3.1,1,27.2,0,0,,0,0.0,88,272,3.1,1,,2019
Gerry Bohanon,gerry-bohanon-1,/cfb/players/gerry-bohanon-1.html,Baylor,Big 12,10,42,272,6.5,3,27.2,0,0,,0,0.0,42,272,6.5,3,,2019
Trace Christian,trace-christian-1,/cfb/players/trace-christian-1.html,East Carolina,American,7,64,269,4.2,0,38.4,4,25,6.3,0,3.6,68,294,4.3,0,,2019
Tazh Maloy,tazh-maloy-1,/cfb/players/tazh-maloy-1.html,Navy,American,10,32,267,8.3,1,26.7,2,51,25.5,0,5.1,34,318,9.4,1,,2019
Andrew Van Buren,andrew-van-buren-1,/cfb/players/andrew-van-buren-1.html,Boise State,MWC,14,62,265,4.3,2,18.9,8,47,5.9,1,3.4,70,312,4.5,3,,2019
Tayon Fleet-Davis,tayon-fleet-davis-1,/cfb/players/tayon-fleet-davis-1.html,Maryland,Big Ten,10,63,265,4.2,2,26.5,15,181,12.1,2,18.1,78,446,5.7,4,,2019
J'mar Smith,jmar-smith-1,/cfb/players/jmar-smith-1.html,Louisiana Tech,CUSA,11,100,264,2.6,4,24.0,0,0,,0,0.0,100,264,2.6,4,,2019
Jorge Reyna,jorge-reyna-1,/cfb/players/jorge-reyna-1.html,Fresno State,MWC,12,98,264,2.7,2,22.0,0,6,,0,0.5,98,270,2.8,2,,2019
Ty'Son Williams,tyson-williams-4,/cfb/players/tyson-williams-4.html,BYU,Ind,4,49,264,5.4,3,66.0,7,47,6.7,0,11.8,56,311,5.6,3,,2019
Devin Brumfield,devin-brumfield-1,/cfb/players/devin-brumfield-1.html,Utah,Pac-12,14,59,263,4.5,2,18.8,9,41,4.6,0,2.9,68,304,4.5,2,,2019
Harry Trotter,harry-trotter-1,/cfb/players/harry-trotter-1.html,Kansas State,Big 12,13,66,263,4.0,3,20.2,3,16,5.3,0,1.2,69,279,4.0,3,,2019
Tevaka Tuioti,tevaka-tuioti-1,/cfb/players/tevaka-tuioti-1.html,New Mexico,MWC,9,52,262,5.0,0,29.1,0,0,,0,0.0,52,262,5.0,0,,2019
Carlos Davis,carlos-davis-4,/cfb/players/carlos-davis-4.html,South Alabama,Sun Belt,11,60,261,4.4,2,23.7,6,43,7.2,0,3.9,66,304,4.6,2,,2019
Emory Jones,emory-jones-1,/cfb/players/emory-jones-1.html,Florida,SEC,11,42,256,6.1,4,23.3,0,0,,0,0.0,42,256,6.1,4,,2019
Nick Nash,nick-nash-1,/cfb/players/nick-nash-1.html,San Jose State,MWC,6,40,255,6.4,3,42.5,1,4,4.0,0,0.7,41,259,6.3,3,,2019
Keilan Robinson,keilan-robinson-1,/cfb/players/keilan-robinson-1.html,Alabama,SEC,8,39,254,6.5,2,31.8,0,0,,0,0.0,39,254,6.5,2,,2019
Peyton Ramsey,peyton-ramsey-1,/cfb/players/peyton-ramsey-1.html,Indiana,Big Ten,11,97,252,2.6,7,22.9,0,0,,0,0.0,97,252,2.6,7,,2019
Stephon Huderson,stephon-huderson-1,/cfb/players/stephon-huderson-1.html,Tulane,American,12,43,251,5.8,1,20.9,3,70,23.3,1,5.8,46,321,7.0,2,,2019
Trestan Ebner,trestan-ebner-1,/cfb/players/trestan-ebner-1.html,Baylor,Big 12,14,53,250,4.7,3,17.9,24,317,13.2,2,22.6,77,567,7.4,5,,2019
Brock Purdy,brock-purdy-1,/cfb/players/brock-purdy-1.html,Iowa State,Big 12,13,93,249,2.7,8,19.2,0,0,,0,0.0,93,249,2.7,8,,2019
D'Vonte Price,dvonte-price-1,/cfb/players/dvonte-price-1.html,Florida International,CUSA,12,50,249,5.0,0,20.8,10,49,4.9,0,4.1,60,298,5.0,0,,2019
Todd Sibley Jr.,todd-sibley-jr-1,/cfb/players/todd-sibley-jr-1.html,Pitt,ACC,9,50,249,5.0,0,27.7,2,18,9.0,0,2.0,52,267,5.1,0,,2019
Marcel Dancy,marcel-dancy-1,/cfb/players/marcel-dancy-1.html,California,Pac-12,12,57,248,4.4,2,20.7,20,153,7.7,0,12.8,77,401,5.2,2,,2019
Tyler Johnston III,tyler-johnston-iii-1,/cfb/players/tyler-johnston-iii-1.html,UAB,CUSA,11,84,247,2.9,1,22.5,0,0,,0,0.0,84,247,2.9,1,,2019
Andrew Clair,andrew-clair-1,/cfb/players/andrew-clair-1.html,Bowling Green,MAC,4,68,244,3.6,4,61.0,10,71,7.1,0,17.8,78,315,4.0,4,,2019
Clayton Tune,clayton-tune-1,/cfb/players/clayton-tune-1.html,Houston,American,7,66,244,3.7,2,34.9,0,0,,0,0.0,66,244,3.7,2,,2019
Loren Easly,loren-easly-1,/cfb/players/loren-easly-1.html,North Texas,CUSA,8,55,243,4.4,1,30.4,2,26,13.0,0,3.3,57,269,4.7,1,,2019
V'Lique Carter,vlique-carter-1,/cfb/players/vlique-carter-1.html,Pitt,ACC,13,65,243,3.7,0,18.7,17,183,10.8,2,14.1,82,426,5.2,2,,2019
Kelly Bryant,kelly-bryant-1,/cfb/players/kelly-bryant-1.html,Missouri,SEC,10,106,242,2.3,1,24.2,0,0,,0,0.0,106,242,2.3,1,,2019
Quincy Patterson,quincy-patterson-1,/cfb/players/quincy-patterson-1.html,Virginia Tech,ACC,7,50,241,4.8,2,34.4,0,0,,0,0.0,50,241,4.8,2,,2019
Nick Tronti,nick-tronti-1,/cfb/players/nick-tronti-1.html,Florida Atlantic,CUSA,11,51,239,4.7,2,21.7,1,41,41.0,0,3.7,52,280,5.4,2,,2019
Johnnie Lang,johnnie-lang-1,/cfb/players/johnnie-lang-1.html,Iowa State,Big 12,12,50,238,4.8,3,19.8,8,54,6.8,1,4.5,58,292,5.0,4,,2019
B.J. Emmons,bj-emmons-1,/cfb/players/bj-emmons-1.html,Florida Atlantic,CUSA,5,51,237,4.6,6,47.4,3,11,3.7,0,2.2,54,248,4.6,6,,2019
Marcus Crowley,marcus-crowley-1,/cfb/players/marcus-crowley-1.html,Ohio State,Big Ten,7,25,237,9.5,1,33.9,1,7,7.0,1,1.0,26,244,9.4,2,,2019
TJ McDaniel,tj-mcdaniel-1,/cfb/players/tj-mcdaniel-1.html,SMU,American,11,41,236,5.8,3,21.5,3,31,10.3,0,2.8,44,267,6.1,3,,2019
Ronnie Jones,ronnie-jones-2,/cfb/players/ronnie-jones-2.html,Toledo,MAC,12,34,233,6.9,4,19.4,5,44,8.8,0,3.7,39,277,7.1,4,,2019
Cordarrian Richardson,cordarrian-richardson-1,/cfb/players/cordarrian-richardson-1.html,Texas A&M,SEC,11,25,232,9.3,4,21.1,1,17,17.0,1,1.5,26,249,9.6,5,,2019
Mon Denson,mon-denson-1,/cfb/players/mon-denson-1.html,South Carolina,SEC,9,39,232,5.9,3,25.8,0,0,,0,0.0,39,232,5.9,3,,2019
Tre Turner,tre-turner-2,/cfb/players/tre-turner-2.html,Virginia Tech,ACC,11,24,231,9.6,1,21.0,34,553,16.3,4,50.3,58,784,13.5,5,,2019
Ricky Person Jr.,ricky-person-jr-1,/cfb/players/ricky-person-jr-1.html,North Carolina State,ACC,7,61,229,3.8,3,32.7,8,99,12.4,1,14.1,69,328,4.8,4,,2019
Jordan Travis,jordan-travis-1,/cfb/players/jordan-travis-1.html,Florida State,ACC,4,23,228,9.9,3,57.0,1,18,18.0,0,4.5,24,246,10.3,3,,2019
Nathan Tilford,nathan-tilford-1,/cfb/players/nathan-tilford-1.html,Arizona,Pac-12,10,37,228,6.2,4,22.8,1,4,4.0,0,0.4,38,232,6.1,4,,2019
Austin Jones,austin-jones-6,/cfb/players/austin-jones-6.html,Stanford,Pac-12,12,45,227,5.0,1,18.9,14,108,7.7,0,9.0,59,335,5.7,1,,2019
Dawson Downing,dawson-downing-1,/cfb/players/dawson-downing-1.html,Missouri,SEC,12,40,227,5.7,1,18.9,8,27,3.4,0,2.3,48,254,5.3,1,,2019
Trey Smith,trey-smith-4,/cfb/players/trey-smith-4.html,Wyoming,MWC,4,44,227,5.2,3,56.8,0,0,,0,0.0,44,227,5.2,3,,2019
Ra'Von Bonner,ravon-bonner-1,/cfb/players/ravon-bonner-1.html,Illinois,Big Ten,12,65,225,3.5,3,18.8,4,67,16.8,1,5.6,69,292,4.2,4,,2019
Anthony Taylor,anthony-taylor-7,/cfb/players/anthony-taylor-7.html,Texas State,Sun Belt,11,74,223,3.0,2,20.3,20,110,5.5,1,10.0,94,333,3.5,3,,2019
Chase Garbers,chase-garbers-1,/cfb/players/chase-garbers-1.html,California,Pac-12,9,90,223,2.5,3,24.8,0,0,,0,0.0,90,223,2.5,3,,2019
Raykwon Anderson,raykwon-anderson-1,/cfb/players/raykwon-anderson-1.html,Appalachian State,Sun Belt,9,33,223,6.8,2,24.8,2,0,0.0,0,0.0,35,223,6.4,2,,2019
Jaylen Thomas,jaylen-thomas-1,/cfb/players/jaylen-thomas-1.html,Colorado State,MWC,10,68,222,3.3,3,22.2,14,113,8.1,0,11.3,82,335,4.1,3,,2019
LD Brown,ld-brown-2,/cfb/players/ld-brown-2.html,Oklahoma State,Big 12,13,40,221,5.5,2,17.0,3,32,10.7,0,2.5,43,253,5.9,2,,2019
Tru Wilson,tru-wilson-1,/cfb/players/tru-wilson-1.html,Michigan,Big Ten,10,44,221,5.0,1,22.1,2,14,7.0,0,1.4,46,235,5.1,1,,2019
T.K. Wilkerson,tk-wilkerson-1,/cfb/players/tk-wilkerson-1.html,Tulsa,American,12,52,220,4.2,6,18.3,1,12,12.0,1,1.0,53,232,4.4,7,,2019
Dylan Hopkins,dylan-hopkins-1,/cfb/players/dylan-hopkins-1.html,UAB,CUSA,10,64,217,3.4,1,21.7,0,0,,0,0.0,64,217,3.4,1,,2019
Dante Wright,dante-wright-1,/cfb/players/dante-wright-1.html,Colorado State,MWC,12,17,214,12.6,2,17.8,57,805,14.1,4,67.1,74,1019,13.8,6,,2019
Ricky Slade,ricky-slade-1,/cfb/players/ricky-slade-1.html,Penn State,Big Ten,12,47,214,4.6,2,17.8,12,105,8.8,0,8.8,59,319,5.4,2,,2019
Brandon Peters,brandon-peters-1,/cfb/players/brandon-peters-1.html,Illinois,Big Ten,11,74,213,2.9,3,19.4,0,0,,0,0.0,74,213,2.9,3,,2019
Will Levis,will-levis-1,/cfb/players/will-levis-1.html,Penn State,Big Ten,7,51,213,4.2,3,30.4,0,0,,0,0.0,51,213,4.2,3,,2019
Chevan Cordeiro,chevan-cordeiro-1,/cfb/players/chevan-cordeiro-1.html,Hawaii,MWC,12,40,212,5.3,3,17.7,0,0,,0,0.0,40,212,5.3,3,,2019
Jett Duffey,jett-duffey-1,/cfb/players/jett-duffey-1.html,Texas Tech,Big 12,10,72,212,2.9,1,21.2,1,14,14.0,0,1.4,73,226,3.1,1,,2019
Keoni-Kordell Mahekau,keoni-kordell-mahekau-1,/cfb/players/keoni-kordell-mahekau-1.html,Navy,American,11,30,212,7.1,0,19.3,5,175,35.0,1,15.9,35,387,11.1,1,,2019
Keoni-Kordell Makekau,keoni-kordell-makekau-1,/cfb/players/keoni-kordell-makekau-1.html,Navy,American,13,30,212,7.1,0,16.3,5,175,35.0,1,13.5,35,387,11.1,1,,2019
Aiden Smith,aiden-smith-1,/cfb/players/aiden-smith-1.html,Northwestern,Big Ten,9,72,211,2.9,1,23.4,0,0,,0,0.0,72,211,2.9,1,,2019
Dennis Grosel,dennis-grosel-1,/cfb/players/dennis-grosel-1.html,Boston College,ACC,13,57,209,3.7,2,16.1,0,0,,0,0.0,57,209,3.7,2,,2019
Chaton Mobley,chaton-mobley-1,/cfb/players/chaton-mobley-1.html,Middle Tennessee State,CUSA,8,52,208,4.0,3,26.0,8,126,15.8,0,15.8,60,334,5.6,3,,2019
Jaquis Dancy,jaquis-dancy-1,/cfb/players/jaquis-dancy-1.html,Louisiana Tech,CUSA,6,44,207,4.7,2,34.5,9,65,7.2,0,10.8,53,272,5.1,2,,2019
Joshua Stoner,joshua-stoner-1,/cfb/players/joshua-stoner-1.html,Air Force,MWC,8,23,207,9.0,1,25.9,0,0,,0,0.0,23,207,9.0,1,,2019
Trevon Sands,trevon-sands-1,/cfb/players/trevon-sands-1.html,South Florida,American,8,49,207,4.2,2,25.9,5,28,5.6,0,3.5,54,235,4.4,2,,2019
DeAndre Marcus,deandre-marcus-1,/cfb/players/deandre-marcus-1.html,Louisiana Tech,CUSA,11,26,205,7.9,1,18.6,2,12,6.0,0,1.1,28,217,7.8,1,,2019
Armani Rogers,armani-rogers-1,/cfb/players/armani-rogers-1.html,Nevada-Las Vegas,MWC,5,50,204,4.1,2,40.8,0,0,,0,0.0,50,204,4.1,2,,2019
Isaiah Bowser,isaiah-bowser-1,/cfb/players/isaiah-bowser-1.html,Northwestern,Big Ten,5,59,204,3.5,0,40.8,7,24,3.4,0,4.8,66,228,3.5,0,,2019
Javy McDonald,javy-mcdonald-1,/cfb/players/javy-mcdonald-1.html,Middle Tennessee State,CUSA,12,40,204,5.1,1,17.0,2,13,6.5,0,1.1,42,217,5.2,1,,2019
Maurice Thomas,maurice-thomas-2,/cfb/players/maurice-thomas-2.html,Miami (OH),MAC,14,41,204,5.0,0,14.6,10,22,2.2,0,1.6,51,226,4.4,0,,2019
Sheriron Jones,sheriron-jones-1,/cfb/players/sheriron-jones-1.html,New Mexico,MWC,6,47,204,4.3,3,34.0,0,0,,0,0.0,47,204,4.3,3,,2019
Bam Smith,bam-smith-1,/cfb/players/bam-smith-1.html,Arizona,Pac-12,9,34,203,6.0,1,22.6,12,181,15.1,2,20.1,46,384,8.3,3,,2019
Andrew Marty,andrew-marty-1,/cfb/players/andrew-marty-1.html,Northwestern,Big Ten,5,52,201,3.9,4,40.2,0,0,,0,0.0,52,201,3.9,4,,2019
Braden Lenzy,braden-lenzy-1,/cfb/players/braden-lenzy-1.html,Notre Dame,Ind,9,13,200,15.4,2,22.2,11,254,23.1,2,28.2,24,454,18.9,4,,2019
Austin Vaughn,austin-vaughn-1,/cfb/players/austin-vaughn-1.html,Louisiana-Monroe,Sun Belt,11,50,199,4.0,5,18.1,5,23,4.6,0,2.1,55,222,4.0,5,,2019
DeShawn Collins,deshawn-collins-1,/cfb/players/deshawn-collins-1.html,California,Pac-12,9,38,199,5.2,2,22.1,2,11,5.5,0,1.2,40,210,5.3,2,,2019
Dorian Thompson-Robinson,dorian-thompson-robinson-1,/cfb/players/dorian-thompson-robinson-1.html,UCLA,Pac-12,11,118,198,1.7,4,18.0,0,0,,0,0.0,118,198,1.7,4,,2019
Darrian Felix,darrian-felix-1,/cfb/players/darrian-felix-1.html,Oregon,Pac-12,7,34,197,5.8,2,28.1,6,78,13.0,0,11.1,40,275,6.9,2,,2019
Desmond Trotter,desmond-trotter-1,/cfb/players/desmond-trotter-1.html,South Alabama,Sun Belt,8,61,197,3.2,0,24.6,0,0,,0,0.0,61,197,3.2,0,,2019
Justin Tomlin,justin-tomlin-1,/cfb/players/justin-tomlin-1.html,Georgia Southern,Sun Belt,7,30,196,6.5,2,28.0,0,0,,0,0.0,30,196,6.5,2,,2019
Levi Lewis,levi-lewis-1,/cfb/players/levi-lewis-1.html,Louisiana,Sun Belt,14,69,195,2.8,3,13.9,0,0,,0,0.0,69,195,2.8,3,,2019
Steven Anderson,steven-anderson-1,/cfb/players/steven-anderson-1.html,Southern Mississippi,CUSA,12,62,195,3.1,3,16.3,2,8,4.0,0,0.7,64,203,3.2,3,,2019
Zay Flowers,zay-flowers-1,/cfb/players/zay-flowers-1.html,Boston College,ACC,13,27,195,7.2,1,15.0,22,341,15.5,3,26.2,49,536,10.9,4,,2019
Garrett Groshek,garrett-groshek-1,/cfb/players/garrett-groshek-1.html,Wisconsin,Big Ten,14,42,194,4.6,2,13.9,29,289,10.0,0,20.6,71,483,6.8,2,,2019
Jordan Wilmore,jordan-wilmore-1,/cfb/players/jordan-wilmore-1.html,Utah,Pac-12,12,49,194,4.0,1,16.2,2,13,6.5,0,1.1,51,207,4.1,1,,2019
Christian Mallard,christian-mallard-1,/cfb/players/christian-mallard-1.html,Air Force,MWC,12,40,192,4.8,2,16.0,0,0,,0,0.0,40,192,4.8,2,,2019
Tyjae Spears,tyjae-spears-1,/cfb/players/tyjae-spears-1.html,Tulane,American,5,32,192,6.0,1,38.4,5,133,26.6,1,26.6,37,325,8.8,2,,2019
Emmanuel Esukpa,emmanuel-esukpa-1,/cfb/players/emmanuel-esukpa-1.html,BYU,Ind,8,46,190,4.1,2,23.8,2,12,6.0,0,1.5,48,202,4.2,2,,2019
Tavion Thomas,tavion-thomas-1,/cfb/players/tavion-thomas-1.html,Cincinnati,American,4,40,190,4.8,1,47.5,1,6,6.0,0,1.5,41,196,4.8,1,,2019
Bobby Cole,bobby-cole-3,/cfb/players/bobby-cole-3.html,New Mexico,MWC,12,27,189,7.0,2,15.8,0,0,,0,0.0,27,189,7.0,2,,2019
Chris Curry,chris-curry-2,/cfb/players/chris-curry-2.html,LSU,SEC,14,38,189,5.0,0,13.5,3,23,7.7,0,1.6,41,212,5.2,0,,2019
Devonta'e Henry-Cole,devontae-henry-cole-1,/cfb/players/devontae-henry-cole-1.html,Utah,Pac-12,12,34,188,5.5,2,15.7,3,23,7.7,1,1.9,37,211,5.7,3,,2019
James Cook,james-cook-2,/cfb/players/james-cook-2.html,Georgia,SEC,14,31,188,6.1,2,13.4,16,132,8.3,0,9.4,47,320,6.8,2,,2019
John Emery Jr.,john-emery-jr-1,/cfb/players/john-emery-jr-1.html,LSU,SEC,10,39,188,4.8,4,18.8,6,60,10.0,0,6.0,45,248,5.5,4,,2019
Justin Hall,justin-hall-3,/cfb/players/justin-hall-3.html,Ball State,MAC,12,24,187,7.8,2,15.6,61,684,11.2,6,57.0,85,871,10.2,8,,2019
Chauncey Mason,chauncey-mason-1,/cfb/players/chauncey-mason-1.html,Florida Atlantic,CUSA,12,32,186,5.8,0,15.5,6,78,13.0,1,6.5,38,264,6.9,1,,2019
Malik Dunner,malik-dunner-1,/cfb/players/malik-dunner-1.html,Ball State,MAC,12,11,184,16.7,2,15.3,6,39,6.5,1,3.3,17,223,13.1,3,,2019
Cephus Johnson,cephus-johnson-2,/cfb/players/cephus-johnson-2.html,South Alabama,Sun Belt,8,75,181,2.4,4,22.6,0,0,,0,0.0,75,181,2.4,4,,2019
Fred Payton,fred-payton-1,/cfb/players/fred-payton-1.html,Coastal Carolina,Sun Belt,10,54,181,3.4,2,18.1,0,0,,0,0.0,54,181,3.4,2,,2019
Isaiah Azubuike,isaiah-azubuike-1,/cfb/players/isaiah-azubuike-1.html,Arkansas State,Sun Belt,5,41,181,4.4,0,36.2,1,-4,-4.0,0,-0.8,42,177,4.2,0,,2019
Levi Williams,levi-williams-1,/cfb/players/levi-williams-1.html,Wyoming,MWC,3,40,181,4.5,2,60.3,0,0,,0,0.0,40,181,4.5,2,,2019
Stone Smartt,stone-smartt-1,/cfb/players/stone-smartt-1.html,Old Dominion,CUSA,10,104,181,1.7,5,18.1,0,0,,0,0.0,104,181,1.7,5,,2019
Xavier Gaines,xavier-gaines-2,/cfb/players/xavier-gaines-2.html,Marshall,CUSA,13,26,181,7.0,2,13.9,27,306,11.3,3,23.5,53,487,9.2,5,,2019
Jahmir Smith,jahmir-smith-1,/cfb/players/jahmir-smith-1.html,Notre Dame,Ind,10,42,180,4.3,2,18.0,2,12,6.0,0,1.2,44,192,4.4,2,,2019
Kendric Pryor,kendric-pryor-1,/cfb/players/kendric-pryor-1.html,Wisconsin,Big Ten,14,13,180,13.8,2,12.9,23,278,12.1,0,19.9,36,458,12.7,2,,2019
Brandon Lee,brandon-lee-2,/cfb/players/brandon-lee-2.html,Akron,MAC,12,61,179,2.9,0,14.9,15,114,7.6,0,9.5,76,293,3.9,0,,2019
D.J. Mack Jr.,dj-mack-jr-1,/cfb/players/dj-mack-jr-1.html,UCF,American,9,41,179,4.4,3,19.9,0,0,,0,0.0,41,179,4.4,3,,2019
Kevin Harris,kevin-harris-5,/cfb/players/kevin-harris-5.html,South Carolina,SEC,6,21,179,8.5,4,29.8,3,26,8.7,0,4.3,24,205,8.5,4,,2019
B.J. Baylor,bj-baylor-1,/cfb/players/bj-baylor-1.html,Oregon State,Pac-12,12,30,177,5.9,3,14.8,1,6,6.0,0,0.5,31,183,5.9,3,,2019
Kyric McGowan,kyric-mcgowan-1,/cfb/players/kyric-mcgowan-1.html,Northwestern,Big Ten,9,28,177,6.3,1,19.7,13,102,7.8,0,11.3,41,279,6.8,1,,2019
Jared Wilson,jared-wilson-1,/cfb/players/jared-wilson-1.html,South Alabama,Sun Belt,12,49,176,3.6,1,14.7,1,7,7.0,0,0.6,50,183,3.7,1,,2019
Jordan Love,jordan-love-2,/cfb/players/jordan-love-2.html,Utah State,MWC,13,81,175,2.2,0,13.5,0,0,,0,0.0,81,175,2.2,0,,2019
Jonathan Haden,jonathan-haden-1,/cfb/players/jonathan-haden-1.html,UAB,CUSA,13,47,174,3.7,0,13.4,3,37,12.3,0,2.8,50,211,4.2,0,,2019
Kairee Robinson,kairee-robinson-1,/cfb/players/kairee-robinson-1.html,San Jose State,MWC,10,40,174,4.4,0,17.4,7,51,7.3,2,5.1,47,225,4.8,2,,2019
Kenny McIntosh,kenny-mcintosh-1,/cfb/players/kenny-mcintosh-1.html,Georgia,SEC,11,25,174,7.0,2,15.8,1,3,3.0,0,0.3,26,177,6.8,2,,2019
PK Kier,pk-kier-1,/cfb/players/pk-kier-1.html,Virginia,ACC,13,32,174,5.4,1,13.4,0,0,,0,0.0,32,174,5.4,1,,2019
Jake Funk,jake-funk-1,/cfb/players/jake-funk-1.html,Maryland,Big Ten,3,17,173,10.2,2,57.7,4,16,4.0,0,5.3,21,189,9.0,2,,2019
Brett Brenton,brett-brenton-1,/cfb/players/brett-brenton-1.html,Wyoming,MWC,10,29,172,5.9,0,17.2,2,16,8.0,0,1.6,31,188,6.1,0,,2019
Davion Johnson,davion-johnson-2,/cfb/players/davion-johnson-2.html,Miami (OH),MAC,13,60,172,2.9,2,13.2,13,128,9.8,0,9.8,73,300,4.1,2,,2019
Christian Turner,christian-turner-1,/cfb/players/christian-turner-1.html,Michigan,Big Ten,10,44,171,3.9,1,17.1,4,13,3.3,0,1.3,48,184,3.8,1,,2019
Drew Plitt,drew-plitt-1,/cfb/players/drew-plitt-1.html,Ball State,MAC,12,91,171,1.9,5,14.3,1,2,2.0,0,0.2,92,173,1.9,5,,2019
Brad Anderson,brad-anderson-3,/cfb/players/brad-anderson-3.html,Middle Tennessee State,CUSA,11,37,170,4.6,0,15.5,14,39,2.8,0,3.5,51,209,4.1,0,,2019
Devon Modster,devon-modster-1,/cfb/players/devon-modster-1.html,California,Pac-12,6,48,168,3.5,1,28.0,0,0,,0,0.0,48,168,3.5,1,,2019
Ja'Vhari Portis,javhari-portis-1,/cfb/players/javhari-portis-1.html,Ohio,MAC,7,28,168,6.0,4,24.0,0,0,,0,0.0,28,168,6.0,4,,2019
Trillion Coles,trillion-coles-1,/cfb/players/trillion-coles-1.html,UCF,American,7,33,168,5.1,0,24.0,0,0,,0,0.0,33,168,5.1,0,,2019
Reese White,reese-white-1,/cfb/players/reese-white-1.html,Coastal Carolina,Sun Belt,10,36,167,4.6,3,16.7,4,90,22.5,2,9.0,40,257,6.4,5,,2019
Zach Wilson,zach-wilson-3,/cfb/players/zach-wilson-3.html,BYU,Ind,9,67,167,2.5,3,18.6,1,19,19.0,0,2.1,68,186,2.7,3,,2019
Luke McCaffrey,luke-mccaffrey-1,/cfb/players/luke-mccaffrey-1.html,Nebraska,Big Ten,4,24,166,6.9,1,41.5,1,12,12.0,0,3.0,25,178,7.1,1,,2019
Tay Williams,tay-williams-1,/cfb/players/tay-williams-1.html,East Carolina,American,9,34,164,4.8,0,18.2,5,12,2.4,0,1.3,39,176,4.5,0,,2019
Trae Hall,trae-hall-1,/cfb/players/trae-hall-1.html,New Mexico,MWC,4,28,163,5.8,2,40.8,0,0,,0,0.0,28,163,5.8,2,,2019
