Player,Player_ID,Player_Link,team_name_abbr,conf_abbr,games,rush_att,rush_yds,rush_yds_per_att,rush_td,rush_yds_per_g,rec,rec_yds,rec_yds_per_rec,rec_td,rec_yds_per_g,scrim_att,yds_from_scrimmage,scrim_yds_per_att,scrim_td,awards,Year
Devonte Lee,devonte-lee-1,/cfb/players/devonte-lee-1.html,Nevada,MWC,8,67,233,3.5,5,29.1,13,101,7.8,0,12.6,80,334,4.2,5,,2022
TJ Green,tj-green-4,/cfb/players/tj-green-4.html,Liberty,Ind,7,44,232,5.3,2,33.1,5,36,7.2,0,5.1,49,268,5.5,2,,2022
Jalen Mayden,jalen-mayden-1,/cfb/players/jalen-mayden-1.html,San Diego State,MWC,13,69,231,3.3,3,17.8,0,0,,0,0.0,69,231,3.3,3,,2022
Tre Siggers,tre-siggers-1,/cfb/players/tre-siggers-1.html,SMU,American,4,60,229,3.8,4,57.3,5,22,4.4,0,5.5,65,251,3.9,4,,2022
Marcus Major,marcus-major-1,/cfb/players/marcus-major-1.html,Oklahoma,Big 12,9,56,227,4.1,4,25.2,8,61,7.6,1,6.8,64,288,4.5,5,,2022
Raleek Brown,raleek-brown-1,/cfb/players/raleek-brown-1.html,USC,Pac-12,14,42,227,5.4,3,16.2,16,175,10.9,3,12.5,58,402,6.9,6,,2022
Braheam Murphy,braheam-murphy-1,/cfb/players/braheam-murphy-1.html,Army,Ind,12,26,226,8.7,2,18.8,6,177,29.5,1,14.8,32,403,12.6,3,,2022
Alex Broome,alex-broome-1,/cfb/players/alex-broome-1.html,Boston College,ACC,10,50,225,4.5,1,22.5,26,166,6.4,1,16.6,76,391,5.1,2,,2022
Miles Davis,miles-davis-1,/cfb/players/miles-davis-1.html,BYU,Ind,8,40,225,5.6,0,28.1,6,27,4.5,0,3.4,46,252,5.5,0,,2022
Austin Reed,austin-reed-2,/cfb/players/austin-reed-2.html,Western Kentucky,CUSA,14,91,224,2.5,8,16.0,0,0,,0,0.0,91,224,2.5,8,,2022
Grayson James,grayson-james-1,/cfb/players/grayson-james-1.html,Florida International,CUSA,11,79,223,2.8,3,20.3,0,0,,0,0.0,79,223,2.8,3,,2022
Jamarion Miller,jamarion-miller-1,/cfb/players/jamarion-miller-1.html,Alabama,SEC,13,33,223,6.8,2,17.2,1,-1,-1.0,0,-0.1,34,222,6.5,2,,2022
Jason Bean,jason-bean-1,/cfb/players/jason-bean-1.html,Kansas,Big 12,12,38,222,5.8,4,18.5,0,0,,0,0.0,38,222,5.8,4,,2022
Ryan O'Keefe,ryan-okeefe-1,/cfb/players/ryan-okeefe-1.html,UCF,American,13,23,222,9.7,0,17.1,73,725,9.9,5,55.8,96,947,9.9,5,,2022
C'Bo Flemister,cbo-flemister-1,/cfb/players/cbo-flemister-1.html,Pitt,ACC,12,40,221,5.5,2,18.4,0,0,,0,0.0,40,221,5.5,2,,2022
Jacurri Brown,jacurri-brown-1,/cfb/players/jacurri-brown-1.html,Miami (FL),ACC,8,53,221,4.2,0,27.6,1,9,9.0,0,1.1,54,230,4.3,0,,2022
Juju McDowell,juju-mcdowell-1,/cfb/players/juju-mcdowell-1.html,South Carolina,SEC,13,62,219,3.5,2,16.8,23,194,8.4,1,14.9,85,413,4.9,3,,2022
Mike Hollins,mike-hollins-1,/cfb/players/mike-hollins-1.html,Virginia,ACC,9,53,215,4.1,2,23.9,8,114,14.3,0,12.7,61,329,5.4,2,,2022
Richard Newton,richard-newton-1,/cfb/players/richard-newton-1.html,Washington,Pac-12,10,45,213,4.7,1,21.3,3,59,19.7,1,5.9,48,272,5.7,2,,2022
Gavin Garcia,gavin-garcia-1,/cfb/players/gavin-garcia-1.html,Kent State,MAC,12,35,211,6.0,1,17.6,1,24,24.0,0,2.0,36,235,6.5,1,,2022
Markel Johnson,markel-johnson-2,/cfb/players/markel-johnson-2.html,Army,Ind,8,33,211,6.4,2,26.4,0,0,,0,0.0,33,211,6.4,2,,2022
Al-Shadee Salaam,al-shadee-salaam-1,/cfb/players/al-shadee-salaam-1.html,Rutgers,Big Ten,12,57,210,3.7,2,17.5,9,23,2.6,0,1.9,66,233,3.5,2,,2022
Gregory Desrosiers,gregory-desrosiers-1,/cfb/players/gregory-desrosiers-1.html,Massachusetts,Ind,12,44,210,4.8,2,17.5,8,24,3.0,0,2.0,52,234,4.5,2,,2022
Xavier Brown,xavier-brown-1,/cfb/players/xavier-brown-1.html,Virginia,ACC,10,50,210,4.2,1,21.0,9,32,3.6,0,3.2,59,242,4.1,1,,2022
Puka Nacua,puka-nacua-1,/cfb/players/puka-nacua-1.html,BYU,Ind,9,25,209,8.4,5,23.2,48,625,13.0,5,69.4,73,834,11.4,10,,2022
Thaddius Franklin Jr.,thaddius-franklin-jr-1,/cfb/players/thaddius-franklin-jr-1.html,Miami (FL),ACC,8,50,209,4.2,5,26.1,5,41,8.2,0,5.1,55,250,4.5,5,,2022
TJ McDaniel,tj-mcdaniel-1,/cfb/players/tj-mcdaniel-1.html,SMU,American,12,43,208,4.8,4,17.3,8,23,2.9,0,1.9,51,231,4.5,4,,2022
Darvon Hubbard,darvon-hubbard-1,/cfb/players/darvon-hubbard-1.html,Temple,American,10,52,206,4.0,2,20.6,9,37,4.1,0,3.7,61,243,4.0,2,,2022
E.J. Smith,ej-smith-2,/cfb/players/ej-smith-2.html,Stanford,Pac-12,2,30,206,6.9,3,103.0,8,63,7.9,1,31.5,38,269,7.1,4,,2022
Chance Bell,chance-bell-1,/cfb/players/chance-bell-1.html,San Diego State,MWC,10,50,205,4.1,0,20.5,5,41,8.2,0,4.1,55,246,4.5,0,,2022
Grant Wells,grant-wells-1,/cfb/players/grant-wells-1.html,Virginia Tech,ACC,11,111,205,1.8,6,18.6,0,0,,0,0.0,111,205,1.8,6,,2022
Stetson Bennett,stetson-bennett-1,/cfb/players/stetson-bennett-1.html,Georgia,SEC,15,57,205,3.6,10,13.7,0,0,,0,0.0,57,205,3.6,10,H-4,2022
Kazmeir Allen,kazmeir-allen-1,/cfb/players/kazmeir-allen-1.html,UCLA,Pac-12,11,15,203,13.5,2,18.5,49,403,8.2,2,36.6,64,606,9.5,4,,2022
Amari Daniels,amari-daniels-1,/cfb/players/amari-daniels-1.html,Texas A&M,SEC,6,36,200,5.6,0,33.3,2,1,0.5,0,0.2,38,201,5.3,0,,2022
Eli Sanders,eli-sanders-2,/cfb/players/eli-sanders-2.html,Iowa State,Big 12,8,47,197,4.2,0,24.6,7,51,7.3,0,6.4,54,248,4.6,0,,2022
Jonathon Brooks,jonathon-brooks-1,/cfb/players/jonathon-brooks-1.html,Texas,Big 12,7,30,197,6.6,5,28.1,2,37,18.5,1,5.3,32,234,7.3,6,,2022
Cade Ballard,cade-ballard-1,/cfb/players/cade-ballard-1.html,Army,Ind,10,49,196,4.0,1,19.6,0,0,,0,0.0,49,196,4.0,1,,2022
Josh Berry,josh-berry-1,/cfb/players/josh-berry-1.html,Texas State,Sun Belt,7,38,196,5.2,1,28.0,3,25,8.3,0,3.6,41,221,5.4,1,,2022
Grayson McCall,grayson-mccall-1,/cfb/players/grayson-mccall-1.html,Coastal Carolina,Sun Belt,11,91,195,2.1,6,17.7,0,0,,0,0.0,91,195,2.1,6,,2022
Taron Keith,taron-keith-1,/cfb/players/taron-keith-1.html,Bowling Green,MAC,12,47,195,4.1,1,16.3,34,333,9.8,4,27.8,81,528,6.5,5,,2022
Mitch Leigber,mitch-leigber-1,/cfb/players/mitch-leigber-1.html,Stanford,Pac-12,8,58,194,3.3,2,24.3,16,124,7.8,0,15.5,74,318,4.3,2,,2022
Calvin Camp,calvin-camp-1,/cfb/players/calvin-camp-1.html,Charlotte,CUSA,8,20,193,9.7,4,24.1,0,0,,0,0.0,20,193,9.7,4,,2022
Marcel Murray,marcel-murray-1,/cfb/players/marcel-murray-1.html,Arkansas State,Sun Belt,7,35,193,5.5,1,27.6,7,37,5.3,0,5.3,42,230,5.5,1,,2022
Janari Dean,janari-dean-1,/cfb/players/janari-dean-1.html,Southern Mississippi,Sun Belt,10,62,191,3.1,3,19.1,6,35,5.8,0,3.5,68,226,3.3,3,,2022
Ajay Allen,ajay-allen-1,/cfb/players/ajay-allen-1.html,Nebraska,Big Ten,4,33,190,5.8,2,47.5,1,9,9.0,0,2.3,34,199,5.9,2,,2022
Nay'quan Wright,nayquan-wright-1,/cfb/players/nayquan-wright-1.html,Florida,SEC,7,47,190,4.0,2,27.1,1,14,14.0,0,2.0,48,204,4.3,2,,2022
Trelon Smith,trelon-smith-1,/cfb/players/trelon-smith-1.html,UTSA,CUSA,7,54,190,3.5,2,27.1,2,26,13.0,0,3.7,56,216,3.9,2,,2022
Hinckley Ropati,hinckley-ropati-1,/cfb/players/hinckley-ropati-1.html,BYU,Ind,9,36,189,5.3,1,21.0,6,97,16.2,1,10.8,42,286,6.8,2,,2022
Jordan James,jordan-james-3,/cfb/players/jordan-james-3.html,Oregon,Pac-12,10,46,189,4.1,5,18.9,1,6,6.0,0,0.6,47,195,4.1,5,,2022
Ben Wooldridge,ben-wooldridge-1,/cfb/players/ben-wooldridge-1.html,Louisiana,Sun Belt,10,48,188,3.9,2,18.8,0,0,,0,0.0,48,188,3.9,2,,2022
Hayden Reed,hayden-reed-1,/cfb/players/hayden-reed-1.html,Army,Ind,10,37,188,5.1,2,18.8,0,0,,0,0.0,37,188,5.1,2,,2022
Michel Dukes,michel-dukes-1,/cfb/players/michel-dukes-1.html,South Florida,American,11,54,188,3.5,5,17.1,8,72,9.0,0,6.5,62,260,4.2,5,,2022
Sean Dollars,sean-dollars-1,/cfb/players/sean-dollars-1.html,Oregon,Pac-12,12,34,188,5.5,1,15.7,16,143,8.9,0,11.9,50,331,6.6,1,,2022
Jared Brown,jared-brown-2,/cfb/players/jared-brown-2.html,Coastal Carolina,Sun Belt,13,20,187,9.4,1,14.4,49,789,16.1,6,60.7,69,976,14.1,7,,2022
Bill Jackson,bill-jackson-4,/cfb/players/bill-jackson-4.html,Tulsa,American,10,31,186,6.0,0,18.6,1,2,2.0,0,0.2,32,188,5.9,0,,2022
Bryce Young,bryce-young-1,/cfb/players/bryce-young-1.html,Alabama,SEC,12,49,185,3.8,4,15.4,0,0,,0,0.0,49,185,3.8,4,H-6,2022
Tucker Gleason,tucker-gleason-1,/cfb/players/tucker-gleason-1.html,Toledo,MAC,9,42,185,4.4,3,20.6,0,0,,0,0.0,42,185,4.4,3,,2022
Braxton Burmeister,braxton-burmeister-1,/cfb/players/braxton-burmeister-1.html,San Diego State,MWC,9,39,183,4.7,1,20.3,1,19,19.0,0,2.1,40,202,5.1,1,,2022
Holton Ahlers,holton-ahlers-1,/cfb/players/holton-ahlers-1.html,East Carolina,American,13,72,182,2.5,6,14.0,1,14,14.0,0,1.1,73,196,2.7,6,,2022
Jaden Nixon,jaden-nixon-1,/cfb/players/jaden-nixon-1.html,Oklahoma State,Big 12,13,46,181,3.9,0,13.9,21,189,9.0,3,14.5,67,370,5.5,3,,2022
Johnathan Bennett,johnathan-bennett-1,/cfb/players/johnathan-bennett-1.html,Liberty,Ind,12,76,181,2.4,2,15.1,0,0,,0,0.0,76,181,2.4,2,,2022
Byrum Brown,byrum-brown-1,/cfb/players/byrum-brown-1.html,South Florida,American,4,31,179,5.8,3,44.8,0,0,,0,0.0,31,179,5.8,3,,2022
Myles Bailey,myles-bailey-1,/cfb/players/myles-bailey-1.html,Central Michigan,MAC,7,32,176,5.5,0,25.1,9,83,9.2,1,11.9,41,259,6.3,1,,2022
Sean Clifford,sean-clifford-1,/cfb/players/sean-clifford-1.html,Penn State,Big Ten,13,69,176,2.6,5,13.5,2,24,12.0,0,1.8,71,200,2.8,5,,2022
Colson Yankoff,colson-yankoff-1,/cfb/players/colson-yankoff-1.html,UCLA,Pac-12,11,34,174,5.1,1,15.8,7,51,7.3,2,4.6,41,225,5.5,3,,2022
Malik Hornsby,malik-hornsby-1,/cfb/players/malik-hornsby-1.html,Arkansas,SEC,8,31,172,5.5,0,21.5,2,8,4.0,0,1.0,33,180,5.5,0,,2022
AJ Mayer,aj-mayer-1,/cfb/players/aj-mayer-1.html,Arkansas State,Sun Belt,9,32,169,5.3,2,18.8,0,0,,0,0.0,32,169,5.3,2,,2022
Cam'Ron Valdez,camron-valdez-1,/cfb/players/camron-valdez-1.html,Texas Tech,Big 12,4,18,169,9.4,0,42.3,0,0,,0,0.0,18,169,9.4,0,,2022
Jacob Kibodi,jacob-kibodi-1,/cfb/players/jacob-kibodi-1.html,Louisiana,Sun Belt,9,37,169,4.6,0,18.8,3,16,5.3,0,1.8,40,185,4.6,0,,2022
CJ Harris,cj-harris-2,/cfb/players/cj-harris-2.html,Ohio,MAC,7,37,168,4.5,3,24.0,0,0,,0,0.0,37,168,4.5,3,,2022
Anderson Castle,anderson-castle-1,/cfb/players/anderson-castle-1.html,Appalachian State,Sun Belt,12,26,167,6.4,2,13.9,1,18,18.0,1,1.5,27,185,6.9,3,,2022
Evan Prater,evan-prater-1,/cfb/players/evan-prater-1.html,Cincinnati,American,9,49,166,3.4,1,18.4,0,0,,0,0.0,49,166,3.4,1,,2022
Markese Stepp,markese-stepp-1,/cfb/players/markese-stepp-1.html,Western Kentucky,CUSA,4,28,166,5.9,0,41.5,0,0,,0,0.0,28,166,5.9,0,,2022
Dexter Williams II,dexter-williams-ii-1,/cfb/players/dexter-williams-ii-1.html,Indiana,Big Ten,4,40,165,4.1,1,41.3,0,0,,0,0.0,40,165,4.1,1,,2022
Sevion Morrison,sevion-morrison-1,/cfb/players/sevion-morrison-1.html,Kansas,Big 12,12,23,165,7.2,1,13.8,3,26,8.7,0,2.2,26,191,7.3,1,,2022
Tim Baldwin Jr.,tim-baldwin-jr-1,/cfb/players/tim-baldwin-jr-1.html,Massachusetts,Ind,4,33,165,5.0,0,41.3,0,0,,0,0.0,33,165,5.0,0,,2022
Malik Knowles,malik-knowles-1,/cfb/players/malik-knowles-1.html,Kansas State,Big 12,14,8,164,20.5,3,11.7,48,725,15.1,2,51.8,56,889,15.9,5,,2022
Bryson Daily,bryson-daily-1,/cfb/players/bryson-daily-1.html,Army,Ind,4,12,163,13.6,2,40.8,0,0,,0,0.0,12,163,13.6,2,,2022
Ky Thomas,ky-thomas-1,/cfb/players/ky-thomas-1.html,Kansas,Big 12,9,53,162,3.1,2,18.0,5,39,7.8,1,4.3,58,201,3.5,3,,2022
Skyler Bell,skyler-bell-1,/cfb/players/skyler-bell-1.html,Wisconsin,Big Ten,13,13,160,12.3,0,12.3,30,444,14.8,5,34.2,43,604,14.0,5,,2022
Ashton Daniels,ashton-daniels-1,/cfb/players/ashton-daniels-1.html,Stanford,Pac-12,10,25,156,6.2,3,15.6,0,0,,0,0.0,25,156,6.2,3,,2022
Christian Beal-Smith,christian-beal-smith-1,/cfb/players/christian-beal-smith-1.html,South Carolina,SEC,9,39,156,4.0,5,17.3,5,26,5.2,0,2.9,44,182,4.1,5,,2022
TJ Mcmahon,tj-mcmahon-1,/cfb/players/tj-mcmahon-1.html,Rice,CUSA,10,65,154,2.4,3,15.4,0,0,,0,0.0,65,154,2.4,3,,2022
Treyson Bourguet,treyson-bourguet-1,/cfb/players/treyson-bourguet-1.html,Western Michigan,MAC,4,43,154,3.6,1,38.5,0,0,,0,0.0,43,154,3.6,1,,2022
Kenny Tracy,kenny-tracy-1,/cfb/players/kenny-tracy-1.html,Miami (OH),MAC,12,37,153,4.1,0,12.8,12,76,6.3,1,6.3,49,229,4.7,1,,2022
Jakairi Moses,jakairi-moses-1,/cfb/players/jakairi-moses-1.html,Western Kentucky,CUSA,10,26,152,5.8,0,15.2,5,26,5.2,0,2.6,31,178,5.7,0,,2022
Calvin Brownholtz,calvin-brownholtz-1,/cfb/players/calvin-brownholtz-1.html,UTEP,CUSA,10,32,151,4.7,3,15.1,0,2,,0,0.2,32,153,4.8,3,,2022
Cam Davis,cam-davis-1,/cfb/players/cam-davis-1.html,San Diego State,MWC,13,46,151,3.3,1,11.6,4,10,2.5,0,0.8,50,161,3.2,1,,2022
Patrick Smith,patrick-smith-3,/cfb/players/patrick-smith-3.html,Vanderbilt,SEC,8,56,151,2.7,1,18.9,8,41,5.1,0,5.1,64,192,3.0,1,,2022
Charlie Offerdahl,charlie-offerdahl-1,/cfb/players/charlie-offerdahl-1.html,Colorado,Pac-12,12,37,150,4.1,0,12.5,2,47,23.5,0,3.9,39,197,5.1,0,,2022
Simeon Price,simeon-price-1,/cfb/players/simeon-price-1.html,Mississippi State,SEC,12,30,150,5.0,0,12.5,13,112,8.6,1,9.3,43,262,6.1,1,,2022
Luke McCaffrey,luke-mccaffrey-1,/cfb/players/luke-mccaffrey-1.html,Rice,CUSA,11,12,148,12.3,1,13.5,58,723,12.5,6,65.7,70,871,12.4,7,,2022
Miles Kendrick,miles-kendrick-1,/cfb/players/miles-kendrick-1.html,New Mexico,MWC,8,76,148,1.9,3,18.5,0,0,,0,0.0,76,148,1.9,3,,2022
Cole Snyder,cole-snyder-2,/cfb/players/cole-snyder-2.html,Buffalo,MAC,13,110,146,1.3,4,11.2,1,15,15.0,0,1.2,111,161,1.5,4,,2022
Kobe Lewis,kobe-lewis-1,/cfb/players/kobe-lewis-1.html,Purdue,Big Ten,13,43,146,3.4,0,11.2,7,56,8.0,0,4.3,50,202,4.0,0,,2022
Malachi Thomas,malachi-thomas-1,/cfb/players/malachi-thomas-1.html,Virginia Tech,ACC,3,37,146,3.9,1,48.7,13,91,7.0,1,30.3,50,237,4.7,2,,2022
Xavier Johnson,xavier-johnson-2,/cfb/players/xavier-johnson-2.html,Ohio State,Big Ten,13,12,146,12.2,1,11.2,13,151,11.6,2,11.6,25,297,11.9,3,,2022
Braylon Braxton,braylon-braxton-1,/cfb/players/braylon-braxton-1.html,Tulsa,American,9,55,145,2.6,5,16.1,1,13,13.0,0,1.4,56,158,2.8,5,,2022
Johnny Martin,johnny-martin-2,/cfb/players/johnny-martin-2.html,Charlotte,CUSA,4,31,144,4.6,1,36.0,3,27,9.0,0,6.8,34,171,5.0,1,,2022
Rodney Hill,rodney-hill-1,/cfb/players/rodney-hill-1.html,Florida State,ACC,4,27,144,5.3,1,36.0,0,0,,0,0.0,27,144,5.3,1,,2022
Gavin Frakes,gavin-frakes-1,/cfb/players/gavin-frakes-1.html,New Mexico State,Ind,11,33,143,4.3,2,13.0,0,0,,0,0.0,33,143,4.3,2,,2022
Sherod White,sherod-white-1,/cfb/players/sherod-white-1.html,New Mexico,MWC,10,40,142,3.6,3,14.2,9,80,8.9,0,8.0,49,222,4.5,3,,2022
Max Balthazar,max-balthazar-1,/cfb/players/max-balthazar-1.html,Coastal Carolina,Sun Belt,8,27,141,5.2,1,17.6,0,0,,0,0.0,27,141,5.2,1,,2022
Athan Kaliakmanis,athan-kaliakmanis-1,/cfb/players/athan-kaliakmanis-1.html,Minnesota,Big Ten,11,34,140,4.1,1,12.7,0,0,,0,0.0,34,140,4.1,1,,2022
Colby McDonald,colby-mcdonald-1,/cfb/players/colby-mcdonald-1.html,Maryland,Big Ten,10,30,140,4.7,2,14.0,4,34,8.5,0,3.4,34,174,5.1,2,,2022
Jalil Farooq,jalil-farooq-1,/cfb/players/jalil-farooq-1.html,Oklahoma,Big 12,13,15,140,9.3,0,10.8,37,466,12.6,5,35.8,52,606,11.7,5,,2022
Cade Klubnik,cade-klubnik-1,/cfb/players/cade-klubnik-1.html,Clemson,ACC,10,42,139,3.3,2,13.9,1,19,19.0,0,1.9,43,158,3.7,2,,2022
Johnny Langan,johnny-langan-1,/cfb/players/johnny-langan-1.html,Rutgers,Big Ten,12,31,139,4.5,1,11.6,31,296,9.5,1,24.7,62,435,7.0,2,,2022
Gavin Williams,gavin-williams-1,/cfb/players/gavin-williams-1.html,Iowa,Big Ten,11,43,138,3.2,0,12.5,9,44,4.9,0,4.0,52,182,3.5,0,,2022
Logan Point,logan-point-1,/cfb/players/logan-point-1.html,Navy,American,8,33,138,4.2,1,17.3,0,0,,0,0.0,33,138,4.2,1,,2022
Tyrone Tracy Jr.,tyrone-tracy-jr-1,/cfb/players/tyrone-tracy-jr-1.html,Purdue,Big Ten,14,17,138,8.1,0,9.9,28,198,7.1,0,14.1,45,336,7.5,0,,2022
Billy Edwards Jr.,billy-edwards-jr-1,/cfb/players/billy-edwards-jr-1.html,Maryland,Big Ten,7,34,136,4.0,1,19.4,0,0,,0,0.0,34,136,4.0,1,,2022
Johnny Ford,johnny-ford-1,/cfb/players/johnny-ford-1.html,Florida Atlantic,CUSA,8,41,135,3.3,1,16.9,10,135,13.5,1,16.9,51,270,5.3,2,,2022
Justin Holaday,justin-holaday-1,/cfb/players/justin-holaday-1.html,New Mexico,MWC,5,50,135,2.7,1,27.0,1,-11,-11.0,0,-2.2,51,124,2.4,1,,2022
Sutton Smith,sutton-smith-2,/cfb/players/sutton-smith-2.html,Memphis,American,10,29,135,4.7,2,13.5,4,58,14.5,0,5.8,33,193,5.8,2,,2022
Deondre Jackson,deondre-jackson-1,/cfb/players/deondre-jackson-1.html,Oklahoma State,Big 12,10,32,134,4.2,0,13.4,2,11,5.5,0,1.1,34,145,4.3,0,,2022
Ladd McConkey,ladd-mcconkey-1,/cfb/players/ladd-mcconkey-1.html,Georgia,SEC,15,7,134,19.1,2,8.9,58,762,13.1,7,50.8,65,896,13.8,9,,2022
Elelyon Noa,elelyon-noa-1,/cfb/players/elelyon-noa-1.html,Boise State,MWC,12,33,133,4.0,0,11.1,2,16,8.0,0,1.3,35,149,4.3,0,,2022
Vaughn Pemberton,vaughn-pemberton-1,/cfb/players/vaughn-pemberton-1.html,Ball State,MAC,12,35,133,3.8,0,11.1,7,29,4.1,0,2.4,42,162,3.9,0,,2022
Bugs Mortimer,bugs-mortimer-1,/cfb/players/bugs-mortimer-1.html,Louisiana-Monroe,Sun Belt,10,8,130,16.3,0,13.0,14,85,6.1,0,8.5,22,215,9.8,0,,2022
Omar Fattah,omar-fattah-1,/cfb/players/omar-fattah-1.html,Air Force,MWC,12,28,130,4.6,0,10.8,0,0,,0,0.0,28,130,4.6,0,,2022
Sam Hartman,sam-hartman-1,/cfb/players/sam-hartman-1.html,Wake Forest,ACC,12,102,129,1.3,1,10.8,0,0,,0,0.0,102,129,1.3,1,,2022
Dean Connors,dean-connors-1,/cfb/players/dean-connors-1.html,Rice,CUSA,12,27,128,4.7,0,10.7,8,24,3.0,1,2.0,35,152,4.3,1,,2022
Terry Moore,terry-moore-3,/cfb/players/terry-moore-3.html,Duke,ACC,8,29,128,4.4,0,16.0,4,26,6.5,0,3.3,33,154,4.7,0,,2022
Kanye Roberts,kanye-roberts-1,/cfb/players/kanye-roberts-1.html,Appalachian State,Sun Belt,3,19,127,6.7,2,42.3,0,0,,0,0.0,19,127,6.7,2,,2022
Timothy Gans,timothy-gans-1,/cfb/players/timothy-gans-1.html,New Mexico State,Ind,7,26,127,4.9,1,18.1,1,-1,-1.0,0,-0.1,27,126,4.7,1,,2022
Zach Pyron,zach-pyron-1,/cfb/players/zach-pyron-1.html,Georgia Tech,ACC,3,35,127,3.6,2,42.3,0,0,,0,0.0,35,127,3.6,2,,2022
Jake Neatherton,jake-neatherton-1,/cfb/players/jake-neatherton-1.html,Ohio,MAC,6,30,126,4.2,1,21.0,1,3,3.0,0,0.5,31,129,4.2,1,,2022
Keshawn Wicks,keshawn-wicks-1,/cfb/players/keshawn-wicks-1.html,Old Dominion,Sun Belt,12,32,125,3.9,1,10.4,13,72,5.5,0,6.0,45,197,4.4,1,,2022
D.J. Jones,dj-jones-6,/cfb/players/dj-jones-6.html,North Carolina,ACC,13,26,124,4.8,1,9.5,12,102,8.5,1,7.8,38,226,5.9,2,,2022
K'wan Powell,kwan-powell-1,/cfb/players/kwan-powell-1.html,South Florida,American,8,24,123,5.1,1,15.4,0,0,,0,0.0,24,123,5.1,1,,2022
Tyler Buchner,tyler-buchner-1,/cfb/players/tyler-buchner-1.html,Notre Dame,Ind,3,36,123,3.4,4,41.0,0,0,,0,0.0,36,123,3.4,4,,2022
Uriah West,uriah-west-1,/cfb/players/uriah-west-1.html,Rice,CUSA,12,48,121,2.5,3,10.1,1,7,7.0,0,0.6,49,128,2.6,3,,2022
Dylan Hopkins,dylan-hopkins-1,/cfb/players/dylan-hopkins-1.html,UAB,CUSA,11,48,120,2.5,2,10.9,0,0,,0,0.0,48,120,2.5,2,,2022
Jahmyl Jeter,jahmyl-jeter-1,/cfb/players/jahmyl-jeter-1.html,Texas State,Sun Belt,10,36,120,3.3,1,12.0,12,48,4.0,0,4.8,48,168,3.5,1,,2022
La'Vell Wright,lavell-wright-1,/cfb/players/lavell-wright-1.html,Kentucky,SEC,13,39,120,3.1,0,9.2,6,28,4.7,0,2.2,45,148,3.3,0,,2022
Myles Montgomery,myles-montgomery-1,/cfb/players/myles-montgomery-1.html,Cincinnati,American,6,14,120,8.6,1,20.0,1,4,4.0,0,0.7,15,124,8.3,1,,2022
Thomas Castellanos,thomas-castellanos-1,/cfb/players/thomas-castellanos-1.html,UCF,American,5,14,120,8.6,1,24.0,0,0,,0,0.0,14,120,8.6,1,,2022
Chance Black,chance-black-2,/cfb/players/chance-black-2.html,Virginia Tech,ACC,11,42,119,2.8,0,10.8,3,23,7.7,0,2.1,45,142,3.2,0,,2022
Chase Gillespie,chase-gillespie-1,/cfb/players/chase-gillespie-1.html,Vanderbilt,SEC,4,27,118,4.4,0,29.5,1,8,8.0,0,2.0,28,126,4.5,0,,2022
Jaylen Dixon,jaylen-dixon-1,/cfb/players/jaylen-dixon-1.html,Utah,Pac-12,14,10,118,11.8,4,8.4,33,344,10.4,3,24.6,43,462,10.7,7,,2022
Chase Brice,chase-brice-1,/cfb/players/chase-brice-1.html,Appalachian State,Sun Belt,12,71,117,1.6,4,9.8,0,0,,0,0.0,71,117,1.6,4,,2022
Jack Chambers,jack-chambers-1,/cfb/players/jack-chambers-1.html,North Carolina State,ACC,9,43,117,2.7,1,13.0,1,-5,-5.0,0,-0.6,44,112,2.5,1,,2022
Bryson Barnes,bryson-barnes-1,/cfb/players/bryson-barnes-1.html,Utah,Pac-12,10,20,116,5.8,0,11.6,0,0,,0,0.0,20,116,5.8,0,,2022
Donovan Smith,donovan-smith-2,/cfb/players/donovan-smith-2.html,Texas Tech,Big 12,12,76,116,1.5,7,9.7,1,15,15.0,1,1.3,77,131,1.7,8,,2022
Jayden De Laura,jayden-de-laura-1,/cfb/players/jayden-de-laura-1.html,Arizona,Pac-12,12,74,116,1.6,4,9.7,1,11,11.0,0,0.9,75,127,1.7,4,,2022
Ramon Brown,ramon-brown-1,/cfb/players/ramon-brown-1.html,Maryland,Big Ten,11,30,116,3.9,0,10.5,8,39,4.9,0,3.5,38,155,4.1,0,,2022
Aron Cruickshank,aron-cruickshank-1,/cfb/players/aron-cruickshank-1.html,Rutgers,Big Ten,12,11,115,10.5,1,9.6,42,385,9.2,2,32.1,53,500,9.4,3,,2022
Jayle Stacks,jayle-stacks-1,/cfb/players/jayle-stacks-1.html,Colorado,Pac-12,9,35,114,3.3,1,12.7,1,2,2.0,0,0.2,36,116,3.2,1,,2022
Le'Veon Moss,leveon-moss-1,/cfb/players/leveon-moss-1.html,Texas A&M,SEC,7,27,114,4.2,1,16.3,1,8,8.0,0,1.1,28,122,4.4,1,,2022
DeAndre Hughes,deandre-hughes-1,/cfb/players/deandre-hughes-1.html,Air Force,MWC,9,23,113,4.9,1,12.6,1,22,22.0,0,2.4,24,135,5.6,1,,2022
Delbert Mimms,delbert-mimms-1,/cfb/players/delbert-mimms-1.html,North Carolina State,ACC,13,27,113,4.2,0,8.7,5,61,12.2,1,4.7,32,174,5.4,1,,2022
