season,team,conference,firstDowns,firstDownsOpponent,fourthDownConversions,fourthDownConversionsOpponent,fourthDowns,fourthDownsOpponent,fumblesLost,fumblesLostOpponent,fumblesRecovered,fumblesRecoveredOpponent,games,interceptionTDs,interceptionTDsOpponent,interceptionYards,interceptionYardsOpponent,interceptions,interceptionsOpponent,kickReturnTDs,kickReturnTDsOpponent,kickReturnYards,kickReturnYardsOpponent,kickReturns,kickReturnsOpponent,netPassingYards,netPassingYardsOpponent,passAttempts,passAttemptsOpponent,passCompletions,passCompletionsOpponent,passesIntercepted,passesInterceptedOpponent,passingTDs,passingTDsOpponent,penalties,penaltiesOpponent,penaltyYards,penaltyYardsOpponent,possessionTime,possessionTimeOpponent,puntReturnTDs,puntReturnTDsOpponent,puntReturnYards,puntReturnYardsOpponent,puntReturns,puntReturnsOpponent,rushingAttempts,rushingAttemptsOpponent,rushingTDs,rushingTDsOpponent,rushingYards,rushingYardsOpponent,sacks,sacksOpponent,tacklesForLoss,tacklesForLossOpponent,thirdDownConversions,thirdDownConversionsOpponent,thirdDowns,thirdDownsOpponent,totalYards,totalYardsOpponent,turnovers,turnoversOpponent
2023,Florida International,Conference USA,184.0,272.0,16.0,11.0,33.0,20.0,9.0,6.0,6.0,9.0,12.0,1.0,1.0,118.0,50.0,12.0,6.0,0.0,0.0,480.0,569.0,27.0,27.0,2760.0,2950.0,383.0,389.0,220.0,241.0,6.0,12.0,12.0,26.0,70.0,54.0,607.0,517.0,19643.0,23557.0,0.0,0.0,103.0,26.0,14.0,14.0,380.0,487.0,17.0,17.0,1083.0,2290.0,12.0,40.0,61.0,76.0,48.0,68.0,169.0,169.0,3843.0,5240.0,21.0,12.0
2023,Florida State,ACC,274.0,249.0,10.0,13.0,21.0,30.0,5.0,7.0,7.0,4.0,14.0,1.0,1.0,53.0,41.0,4.0,10.0,1.0,1.0,407.0,610.0,17.0,27.0,3508.0,2516.0,433.0,416.0,260.0,201.0,10.0,4.0,25.0,12.0,85.0,103.0,792.0,865.0,24689.0,25703.0,0.0,0.0,298.0,83.0,26.0,13.0,463.0,509.0,32.0,17.0,2102.0,2131.0,46.0,25.0,98.0,71.0,66.0,57.0,182.0,200.0,5610.0,4647.0,9.0,17.0
2023,Fresno State,Mountain West,272.0,266.0,9.0,17.0,14.0,29.0,2.0,6.0,6.0,2.0,13.0,0.0,1.0,85.0,182.0,12.0,17.0,1.0,1.0,819.0,649.0,37.0,31.0,3657.0,2661.0,515.0,402.0,336.0,223.0,17.0,12.0,29.0,19.0,57.0,80.0,517.0,686.0,22900.0,23900.0,0.0,0.0,184.0,95.0,20.0,8.0,369.0,499.0,16.0,16.0,1384.0,2160.0,29.0,30.0,71.0,64.0,90.0,73.0,187.0,187.0,5041.0,4821.0,14.0,23.0
2023,Georgia,SEC,363.0,224.0,9.0,17.0,12.0,30.0,7.0,3.0,3.0,7.0,14.0,1.0,0.0,135.0,158.0,7.0,14.0,0.0,0.0,610.0,350.0,25.0,22.0,4274.0,2456.0,456.0,427.0,328.0,234.0,14.0,7.0,29.0,13.0,62.0,70.0,601.0,545.0,28119.0,22281.0,1.0,,260.0,,24.0,,501.0,421.0,40.0,13.0,2676.0,1593.0,29.0,13.0,72.0,58.0,89.0,45.0,165.0,175.0,6950.0,4049.0,14.0,17.0
2023,Georgia Southern,Sun Belt,300.0,262.0,13.0,6.0,22.0,15.0,11.0,8.0,8.0,12.0,13.0,3.0,0.0,154.0,186.0,20.0,13.0,1.0,1.0,967.0,354.0,43.0,18.0,3929.0,3049.0,577.0,396.0,376.0,249.0,13.0,20.0,26.0,20.0,76.0,80.0,673.0,774.0,24261.0,22539.0,0.0,0.0,206.0,92.0,29.0,8.0,377.0,454.0,16.0,30.0,1522.0,2100.0,23.0,34.0,91.0,70.0,85.0,64.0,185.0,166.0,5451.0,5149.0,31.0,21.0
2023,Georgia State,Sun Belt,254.0,272.0,9.0,11.0,19.0,26.0,8.0,6.0,8.0,8.0,13.0,1.0,1.0,146.0,115.0,7.0,11.0,0.0,0.0,371.0,476.0,22.0,23.0,2672.0,3633.0,367.0,437.0,249.0,284.0,11.0,7.0,20.0,30.0,83.0,75.0,748.0,669.0,23127.0,23673.0,1.0,1.0,34.0,309.0,11.0,26.0,513.0,442.0,25.0,18.0,2445.0,1896.0,29.0,19.0,76.0,88.0,86.0,81.0,189.0,182.0,5117.0,5529.0,15.0,17.0
2023,Georgia Tech,ACC,289.0,286.0,12.0,14.0,23.0,26.0,4.0,10.0,10.0,4.0,13.0,0.0,3.0,167.0,195.0,17.0,15.0,0.0,0.0,510.0,720.0,24.0,26.0,2871.0,2791.0,379.0,368.0,231.0,224.0,15.0,17.0,27.0,18.0,67.0,84.0,582.0,757.0,22348.0,24452.0,0.0,0.0,121.0,108.0,12.0,12.0,492.0,535.0,24.0,28.0,2649.0,2877.0,22.0,15.0,57.0,64.0,72.0,75.0,167.0,171.0,5520.0,5668.0,21.0,25.0
2023,Hawai'i,Mountain West,251.0,259.0,16.0,9.0,31.0,20.0,8.0,6.0,7.0,8.0,13.0,0.0,2.0,63.0,203.0,15.0,7.0,0.0,1.0,410.0,268.0,21.0,12.0,3593.0,2787.0,537.0,331.0,337.0,204.0,7.0,15.0,27.0,24.0,80.0,72.0,733.0,693.0,23136.0,23664.0,0.0,0.0,101.0,156.0,15.0,17.0,324.0,481.0,6.0,26.0,989.0,2222.0,22.0,39.0,68.0,80.0,68.0,74.0,183.0,167.0,4582.0,5009.0,23.0,13.0
2023,Houston,Big 12,230.0,274.0,7.0,14.0,27.0,22.0,2.0,5.0,5.0,2.0,12.0,1.0,0.0,152.0,103.0,13.0,9.0,2.0,1.0,625.0,546.0,29.0,24.0,2897.0,3064.0,407.0,384.0,260.0,263.0,9.0,13.0,24.0,21.0,68.0,63.0,590.0,567.0,20118.0,23082.0,0.0,1.0,100.0,81.0,15.0,13.0,359.0,467.0,10.0,27.0,1425.0,2023.0,23.0,24.0,60.0,64.0,56.0,78.0,154.0,163.0,4322.0,5087.0,15.0,14.0
2023,Illinois,Big Ten,244.0,264.0,13.0,8.0,24.0,15.0,10.0,8.0,8.0,10.0,12.0,2.0,0.0,103.0,106.0,13.0,7.0,0.0,0.0,454.0,536.0,25.0,28.0,3191.0,2737.0,414.0,399.0,261.0,241.0,7.0,13.0,23.0,22.0,79.0,68.0,749.0,573.0,20449.0,22751.0,0.0,0.0,133.0,101.0,12.0,14.0,396.0,459.0,12.0,18.0,1501.0,1802.0,23.0,39.0,57.0,76.0,59.0,77.0,161.0,175.0,4692.0,4539.0,23.0,15.0
2023,Indiana,Big Ten,236.0,252.0,9.0,10.0,26.0,19.0,8.0,3.0,2.0,8.0,12.0,1.0,0.0,98.0,140.0,10.0,10.0,1.0,0.0,657.0,420.0,31.0,19.0,2548.0,2822.0,366.0,367.0,215.0,223.0,10.0,10.0,18.0,25.0,66.0,76.0,612.0,701.0,21187.0,22013.0,0.0,1.0,31.0,181.0,13.0,23.0,434.0,449.0,13.0,18.0,1456.0,1859.0,21.0,25.0,73.0,65.0,62.0,56.0,169.0,157.0,4004.0,4681.0,18.0,13.0
2023,Iowa,Big Ten,180.0,229.0,7.0,14.0,14.0,24.0,11.0,5.0,5.0,11.0,14.0,1.0,1.0,126.0,87.0,11.0,10.0,0.0,0.0,444.0,109.0,19.0,7.0,1661.0,2390.0,348.0,472.0,170.0,265.0,10.0,11.0,9.0,11.0,51.0,85.0,433.0,728.0,23979.0,26421.0,1.0,0.0,319.0,224.0,31.0,29.0,486.0,498.0,11.0,7.0,1635.0,1565.0,32.0,33.0,75.0,75.0,60.0,71.0,204.0,227.0,3296.0,3955.0,22.0,15.0
2023,Iowa State,Big 12,212.0,260.0,10.0,21.0,16.0,36.0,3.0,3.0,3.0,3.0,13.0,1.0,3.0,150.0,148.0,8.0,16.0,0.0,0.0,382.0,652.0,19.0,33.0,3185.0,2976.0,381.0,448.0,241.0,250.0,16.0,8.0,23.0,21.0,63.0,54.0,569.0,466.0,22743.0,24057.0,0.0,0.0,128.0,136.0,17.0,21.0,382.0,456.0,16.0,12.0,1559.0,1745.0,21.0,14.0,64.0,67.0,68.0,69.0,174.0,191.0,4744.0,4721.0,11.0,19.0
2023,Jacksonville State,Conference USA,289.0,242.0,14.0,12.0,27.0,29.0,9.0,9.0,9.0,8.0,13.0,0.0,3.0,249.0,232.0,12.0,16.0,0.0,0.0,222.0,543.0,11.0,27.0,2223.0,3134.0,350.0,431.0,182.0,252.0,16.0,12.0,12.0,15.0,63.0,74.0,564.0,678.0,20844.0,25956.0,1.0,1.0,104.0,92.0,18.0,19.0,647.0,520.0,35.0,14.0,3077.0,1452.0,38.0,16.0,91.0,73.0,78.0,67.0,207.0,206.0,5300.0,4586.0,21.0,25.0
2023,James Madison,Sun Belt,275.0,221.0,8.0,14.0,16.0,34.0,4.0,8.0,8.0,4.0,13.0,2.0,0.0,159.0,139.0,11.0,13.0,0.0,1.0,430.0,578.0,23.0,25.0,3715.0,3249.0,429.0,459.0,289.0,278.0,13.0,11.0,36.0,17.0,72.0,62.0,521.0,547.0,24420.0,22380.0,1.0,0.0,263.0,89.0,20.0,16.0,445.0,416.0,17.0,13.0,1731.0,1089.0,44.0,24.0,115.0,82.0,60.0,74.0,164.0,203.0,5446.0,4338.0,15.0,21.0
2023,Kansas,Big 12,279.0,266.0,7.0,12.0,19.0,20.0,6.0,4.0,5.0,6.0,13.0,3.0,0.0,177.0,48.0,11.0,14.0,0.0,0.0,616.0,289.0,31.0,17.0,3121.0,2817.0,311.0,382.0,200.0,253.0,14.0,11.0,24.0,16.0,73.0,69.0,740.0,659.0,24023.0,22777.0,1.0,0.0,119.0,-6.0,6.0,2.0,499.0,472.0,32.0,26.0,2678.0,2100.0,25.0,14.0,63.0,54.0,70.0,69.0,145.0,166.0,5799.0,4917.0,17.0,18.0
2023,Kansas State,Big 12,310.0,224.0,14.0,17.0,24.0,37.0,2.0,10.0,10.0,3.0,13.0,1.0,1.0,136.0,77.0,10.0,13.0,0.0,0.0,328.0,746.0,19.0,39.0,3135.0,2926.0,427.0,438.0,258.0,247.0,13.0,10.0,30.0,16.0,63.0,72.0,568.0,651.0,24870.0,21930.0,0.0,0.0,87.0,172.0,16.0,10.0,532.0,403.0,32.0,15.0,2666.0,1917.0,25.0,16.0,77.0,57.0,90.0,54.0,188.0,179.0,5801.0,4843.0,12.0,23.0
2023,Kent State,Mid-American,180.0,237.0,12.0,8.0,26.0,15.0,6.0,3.0,3.0,6.0,12.0,0.0,1.0,0.0,82.0,6.0,6.0,0.0,1.0,887.0,523.0,42.0,25.0,1974.0,2574.0,306.0,315.0,160.0,184.0,6.0,6.0,11.0,21.0,65.0,60.0,554.0,466.0,20758.0,22442.0,0.0,0.0,106.0,242.0,14.0,23.0,441.0,460.0,8.0,31.0,1271.0,2113.0,11.0,36.0,49.0,83.0,51.0,76.0,172.0,159.0,3245.0,4687.0,12.0,9.0
2023,Kentucky,SEC,220.0,262.0,2.0,11.0,10.0,18.0,8.0,7.0,7.0,8.0,13.0,3.0,0.0,181.0,37.0,12.0,12.0,3.0,0.0,678.0,552.0,23.0,24.0,2751.0,3119.0,375.0,431.0,211.0,292.0,11.0,12.0,25.0,20.0,79.0,85.0,661.0,762.0,21518.0,25282.0,0.0,0.0,73.0,68.0,8.0,11.0,339.0,450.0,18.0,19.0,1660.0,1469.0,34.0,22.0,84.0,66.0,52.0,80.0,138.0,187.0,4411.0,4588.0,20.0,19.0
2023,LSU,SEC,334.0,274.0,6.0,13.0,15.0,30.0,3.0,4.0,4.0,3.0,13.0,1.0,0.0,107.0,38.0,5.0,10.0,0.0,0.0,399.0,723.0,22.0,37.0,4407.0,3327.0,411.0,420.0,286.0,268.0,10.0,5.0,44.0,23.0,79.0,92.0,672.0,744.0,22504.0,24296.0,0.0,0.0,74.0,-1.0,7.0,2.0,430.0,462.0,34.0,24.0,2658.0,2089.0,31.0,22.0,73.0,37.0,71.0,78.0,130.0,174.0,7065.0,5416.0,8.0,14.0
2023,Liberty,Conference USA,346.0,284.0,11.0,17.0,21.0,37.0,12.0,4.0,3.0,11.0,14.0,2.0,0.0,181.0,54.0,6.0,21.0,0.0,0.0,532.0,564.0,26.0,37.0,2882.0,3567.0,303.0,507.0,178.0,299.0,21.0,6.0,32.0,31.0,88.0,82.0,875.0,742.0,27786.0,22614.0,0.0,0.0,86.0,36.0,13.0,8.0,670.0,404.0,39.0,13.0,4106.0,1650.0,24.0,8.0,71.0,34.0,78.0,70.0,158.0,184.0,6988.0,5217.0,18.0,25.0
2023,Louisiana,Sun Belt,265.0,282.0,11.0,23.0,20.0,31.0,11.0,10.0,10.0,11.0,13.0,3.0,0.0,149.0,63.0,9.0,13.0,1.0,0.0,956.0,750.0,43.0,44.0,2817.0,2795.0,367.0,387.0,238.0,238.0,13.0,9.0,23.0,22.0,79.0,70.0,647.0,632.0,22690.0,24110.0,0.0,0.0,102.0,-4.0,19.0,8.0,469.0,576.0,25.0,24.0,2298.0,2219.0,34.0,25.0,73.0,69.0,68.0,90.0,167.0,201.0,5115.0,5014.0,20.0,23.0
2023,Louisiana Tech,Conference USA,241.0,250.0,15.0,14.0,30.0,22.0,7.0,4.0,4.0,7.0,12.0,1.0,2.0,49.0,138.0,11.0,5.0,0.0,0.0,552.0,70.0,30.0,6.0,3131.0,2224.0,422.0,317.0,269.0,173.0,5.0,11.0,16.0,18.0,81.0,78.0,753.0,745.0,21415.0,21785.0,2.0,1.0,268.0,215.0,32.0,15.0,381.0,506.0,20.0,32.0,1495.0,2794.0,16.0,24.0,66.0,72.0,46.0,70.0,155.0,172.0,4603.0,5018.0,18.0,9.0
2023,Louisville,ACC,292.0,222.0,13.0,11.0,24.0,25.0,7.0,7.0,7.0,7.0,14.0,0.0,2.0,149.0,177.0,12.0,13.0,0.0,1.0,475.0,570.0,25.0,25.0,3313.0,3042.0,408.0,416.0,266.0,231.0,13.0,12.0,22.0,22.0,78.0,81.0,681.0,698.0,27062.0,23338.0,1.0,0.0,132.0,93.0,30.0,10.0,533.0,419.0,31.0,13.0,2499.0,1396.0,32.0,32.0,78.0,68.0,65.0,54.0,176.0,182.0,5812.0,4438.0,19.0,20.0
2023,Marshall,Sun Belt,236.0,241.0,6.0,12.0,25.0,28.0,11.0,5.0,5.0,11.0,13.0,2.0,0.0,131.0,143.0,18.0,13.0,2.0,0.0,807.0,334.0,33.0,22.0,2940.0,2869.0,425.0,422.0,268.0,248.0,13.0,18.0,12.0,23.0,85.0,85.0,766.0,811.0,22974.0,23826.0,0.0,2.0,19.0,364.0,9.0,32.0,452.0,466.0,21.0,20.0,1725.0,2031.0,33.0,36.0,85.0,94.0,56.0,61.0,181.0,188.0,4665.0,4900.0,29.0,18.0
2023,Maryland,Big Ten,271.0,264.0,13.0,22.0,19.0,35.0,8.0,7.0,7.0,8.0,13.0,1.0,2.0,166.0,129.0,13.0,17.0,1.0,0.0,453.0,582.0,23.0,25.0,3626.0,2712.0,477.0,414.0,307.0,236.0,17.0,13.0,27.0,17.0,71.0,78.0,735.0,703.0,21991.0,24809.0,0.0,0.0,101.0,127.0,12.0,18.0,382.0,480.0,20.0,14.0,1409.0,1631.0,34.0,29.0,65.0,77.0,74.0,60.0,176.0,179.0,5035.0,4343.0,21.0,24.0
2023,Massachusetts,FBS Independents,213.0,263.0,3.0,7.0,13.0,15.0,6.0,8.0,6.0,5.0,12.0,2.0,3.0,135.0,234.0,11.0,8.0,0.0,0.0,713.0,857.0,41.0,35.0,2569.0,2474.0,348.0,286.0,212.0,162.0,8.0,11.0,14.0,24.0,96.0,77.0,851.0,721.0,21422.0,21792.0,0.0,2.0,80.0,351.0,13.0,18.0,390.0,469.0,19.0,30.0,1706.0,2662.0,18.0,25.0,54.0,83.0,55.0,58.0,151.0,131.0,4275.0,5136.0,17.0,16.0
2023,Memphis,American Athletic,295.0,261.0,18.0,9.0,28.0,31.0,5.0,9.0,9.0,5.0,13.0,3.0,1.0,205.0,121.0,10.0,11.0,0.0,0.0,566.0,896.0,27.0,46.0,3984.0,3484.0,481.0,432.0,321.0,261.0,11.0,10.0,33.0,25.0,53.0,65.0,536.0,564.0,24285.0,22511.0,0.0,0.0,118.0,86.0,16.0,11.0,429.0,446.0,31.0,21.0,1976.0,2034.0,23.0,19.0,74.0,61.0,78.0,55.0,172.0,165.0,5960.0,5518.0,15.0,20.0
2023,Miami,ACC,285.0,221.0,11.0,7.0,21.0,15.0,8.0,6.0,6.0,9.0,13.0,1.0,0.0,118.0,168.0,14.0,12.0,1.0,0.0,791.0,344.0,33.0,16.0,3354.0,2808.0,436.0,396.0,283.0,225.0,12.0,14.0,23.0,16.0,79.0,77.0,751.0,649.0,24860.0,21940.0,0.0,1.0,79.0,95.0,12.0,12.0,440.0,412.0,24.0,18.0,2251.0,1373.0,34.0,16.0,83.0,59.0,67.0,64.0,164.0,177.0,5605.0,4181.0,22.0,18.0
2023,Miami (OH),Mid-American,214.0,252.0,4.0,14.0,13.0,32.0,9.0,7.0,6.0,9.0,14.0,0.0,1.0,130.0,84.0,7.0,11.0,0.0,0.0,522.0,317.0,26.0,18.0,2316.0,2775.0,294.0,423.0,165.0,249.0,11.0,7.0,16.0,12.0,66.0,94.0,547.0,824.0,24891.0,25343.0,0.0,0.0,299.0,26.0,25.0,20.0,503.0,509.0,23.0,12.0,2213.0,1851.0,35.0,24.0,74.0,66.0,60.0,57.0,167.0,193.0,4529.0,4626.0,16.0,18.0
2023,Michigan,Big Ten,297.0,198.0,17.0,11.0,22.0,33.0,3.0,9.0,9.0,3.0,15.0,4.0,0.0,419.0,51.0,5.0,18.0,0.0,0.0,251.0,314.0,18.0,18.0,3205.0,2355.0,361.0,414.0,260.0,229.0,18.0,5.0,24.0,8.0,45.0,75.0,412.0,605.0,29002.0,24998.0,0.0,0.0,316.0,73.0,31.0,10.0,563.0,450.0,40.0,9.0,2536.0,1348.0,38.0,19.0,84.0,45.0,74.0,57.0,173.0,196.0,5741.0,3703.0,8.0,27.0
2023,Michigan State,Big Ten,198.0,253.0,10.0,10.0,20.0,14.0,9.0,7.0,7.0,9.0,12.0,0.0,1.0,22.0,146.0,13.0,9.0,0.0,0.0,320.0,180.0,17.0,8.0,2366.0,2849.0,381.0,366.0,222.0,226.0,9.0,13.0,14.0,24.0,81.0,57.0,708.0,580.0,20224.0,22976.0,0.0,1.0,89.0,195.0,13.0,18.0,371.0,440.0,7.0,14.0,1064.0,1827.0,30.0,24.0,67.0,79.0,49.0,54.0,161.0,156.0,3430.0,4676.0,22.0,16.0
2023,Middle Tennessee,Conference USA,232.0,253.0,10.0,9.0,22.0,16.0,8.0,8.0,8.0,8.0,12.0,0.0,1.0,96.0,194.0,13.0,8.0,0.0,0.0,260.0,556.0,14.0,33.0,3187.0,2994.0,438.0,429.0,295.0,268.0,8.0,13.0,23.0,19.0,81.0,77.0,675.0,661.0,20553.0,22647.0,0.0,1.0,120.0,189.0,11.0,21.0,384.0,435.0,13.0,20.0,1506.0,1753.0,23.0,32.0,70.0,79.0,72.0,81.0,182.0,182.0,4693.0,4747.0,21.0,16.0
2023,Minnesota,Big Ten,237.0,240.0,14.0,8.0,17.0,10.0,6.0,7.0,7.0,6.0,13.0,0.0,2.0,114.0,136.0,11.0,12.0,0.0,0.0,362.0,180.0,25.0,8.0,1864.0,2851.0,312.0,390.0,164.0,244.0,12.0,11.0,16.0,23.0,39.0,69.0,352.0,643.0,24863.0,21937.0,0.0,0.0,111.0,55.0,9.0,11.0,505.0,414.0,13.0,19.0,2048.0,1938.0,24.0,21.0,49.0,52.0,62.0,80.0,176.0,174.0,3912.0,4789.0,17.0,19.0
2023,Mississippi State,SEC,199.0,218.0,10.0,16.0,24.0,28.0,4.0,5.0,5.0,3.0,12.0,0.0,2.0,61.0,75.0,10.0,7.0,1.0,1.0,550.0,418.0,23.0,21.0,2182.0,2456.0,348.0,340.0,201.0,231.0,7.0,10.0,15.0,21.0,75.0,67.0,682.0,546.0,20641.0,22559.0,1.0,0.0,200.0,63.0,17.0,9.0,401.0,449.0,12.0,14.0,1761.0,1751.0,27.0,27.0,67.0,69.0,49.0,57.0,159.0,168.0,3943.0,4207.0,14.0,12.0
2023,Missouri,SEC,280.0,233.0,11.0,12.0,15.0,18.0,2.0,10.0,11.0,3.0,13.0,1.0,1.0,47.0,120.0,7.0,9.0,0.0,0.0,409.0,476.0,22.0,28.0,3395.0,2767.0,376.0,406.0,247.0,250.0,9.0,7.0,23.0,22.0,93.0,97.0,705.0,781.0,23742.0,23058.0,0.0,0.0,71.0,58.0,9.0,10.0,497.0,421.0,25.0,8.0,2233.0,1600.0,40.0,25.0,89.0,75.0,72.0,66.0,169.0,182.0,5628.0,4367.0,9.0,19.0
2023,NC State,ACC,241.0,220.0,9.0,12.0,15.0,21.0,3.0,7.0,8.0,3.0,13.0,2.0,1.0,178.0,88.0,12.0,17.0,1.0,0.0,537.0,415.0,24.0,17.0,2519.0,2803.0,379.0,421.0,224.0,238.0,17.0,12.0,19.0,20.0,75.0,81.0,602.0,743.0,25313.0,21487.0,0.0,0.0,171.0,121.0,17.0,20.0,478.0,379.0,19.0,13.0,2036.0,1514.0,33.0,24.0,76.0,86.0,75.0,47.0,188.0,169.0,4555.0,4317.0,15.0,24.0
2023,Navy,American Athletic,174.0,213.0,16.0,15.0,26.0,25.0,7.0,14.0,14.0,9.0,12.0,1.0,2.0,174.0,123.0,5.0,10.0,0.0,0.0,477.0,406.0,24.0,25.0,1268.0,2698.0,199.0,345.0,102.0,225.0,10.0,5.0,10.0,18.0,68.0,41.0,552.0,298.0,22507.0,20686.0,0.0,0.0,176.0,124.0,20.0,27.0,548.0,422.0,16.0,12.0,2335.0,1547.0,28.0,21.0,62.0,69.0,50.0,51.0,173.0,157.0,3603.0,4245.0,12.0,24.0
2023,Nebraska,Big Ten,197.0,199.0,8.0,9.0,16.0,23.0,15.0,5.0,5.0,15.0,12.0,0.0,0.0,71.0,72.0,16.0,9.0,0.0,0.0,335.0,291.0,15.0,16.0,1631.0,2527.0,261.0,412.0,136.0,245.0,9.0,16.0,10.0,14.0,60.0,69.0,508.0,636.0,22246.0,20954.0,0.0,0.0,48.0,144.0,16.0,20.0,478.0,376.0,16.0,9.0,2122.0,1115.0,32.0,29.0,76.0,73.0,59.0,66.0,154.0,181.0,3753.0,3642.0,31.0,14.0
2023,Nevada,Mountain West,200.0,252.0,10.0,11.0,23.0,18.0,8.0,7.0,7.0,8.0,12.0,3.0,2.0,287.0,181.0,12.0,9.0,0.0,0.0,484.0,236.0,28.0,14.0,2102.0,3049.0,345.0,346.0,191.0,225.0,9.0,12.0,6.0,24.0,81.0,83.0,702.0,770.0,21830.0,21370.0,0.0,0.0,118.0,111.0,7.0,19.0,443.0,423.0,14.0,23.0,1498.0,2265.0,15.0,40.0,48.0,91.0,52.0,61.0,174.0,147.0,3600.0,5314.0,20.0,16.0
2023,New Mexico,Mountain West,278.0,250.0,9.0,9.0,14.0,18.0,5.0,4.0,4.0,5.0,12.0,0.0,1.0,3.0,211.0,10.0,4.0,0.0,0.0,483.0,539.0,31.0,29.0,2615.0,2812.0,353.0,317.0,198.0,194.0,4.0,10.0,17.0,24.0,118.0,94.0,1073.0,882.0,23352.0,19848.0,0.0,1.0,-7.0,379.0,4.0,19.0,440.0,409.0,26.0,25.0,2312.0,2088.0,15.0,19.0,47.0,68.0,59.0,51.0,145.0,133.0,4927.0,4900.0,15.0,8.0
2023,New Mexico State,Conference USA,307.0,314.0,11.0,17.0,19.0,31.0,5.0,6.0,6.0,5.0,15.0,1.0,1.0,88.0,144.0,10.0,7.0,0.0,0.0,337.0,473.0,18.0,24.0,3206.0,3771.0,393.0,479.0,235.0,307.0,7.0,10.0,28.0,19.0,93.0,94.0,874.0,810.0,28330.0,25670.0,0.0,0.0,135.0,69.0,18.0,9.0,526.0,487.0,22.0,22.0,2979.0,2156.0,31.0,23.0,82.0,63.0,74.0,71.0,171.0,190.0,6185.0,5927.0,15.0,13.0
2023,North Carolina,ACC,319.0,291.0,9.0,17.0,20.0,33.0,6.0,10.0,10.0,5.0,13.0,0.0,0.0,64.0,81.0,11.0,12.0,0.0,1.0,257.0,485.0,14.0,19.0,3881.0,3136.0,460.0,432.0,292.0,268.0,12.0,11.0,26.0,20.0,93.0,91.0,862.0,731.0,22320.0,24483.0,1.0,1.0,114.0,129.0,9.0,12.0,498.0,504.0,28.0,21.0,2505.0,2121.0,28.0,37.0,73.0,76.0,92.0,71.0,189.0,186.0,6386.0,5257.0,17.0,22.0
2023,North Texas,American Athletic,297.0,280.0,21.0,16.0,35.0,27.0,10.0,4.0,4.0,10.0,12.0,0.0,1.0,50.0,166.0,9.0,10.0,0.0,0.0,720.0,50.0,37.0,6.0,3657.0,2655.0,463.0,327.0,284.0,191.0,10.0,9.0,33.0,22.0,57.0,62.0,559.0,497.0,21025.0,22175.0,0.0,0.0,50.0,19.0,11.0,4.0,449.0,544.0,19.0,37.0,2294.0,3066.0,17.0,36.0,48.0,70.0,73.0,77.0,174.0,170.0,5951.0,5721.0,19.0,14.0
2023,Northern Illinois,Mid-American,243.0,232.0,10.0,7.0,20.0,12.0,9.0,5.0,5.0,9.0,13.0,0.0,0.0,92.0,40.0,9.0,10.0,0.0,0.0,414.0,754.0,26.0,44.0,2467.0,2229.0,366.0,353.0,211.0,200.0,10.0,9.0,15.0,13.0,58.0,80.0,517.0,729.0,24601.0,22199.0,1.0,0.0,104.0,29.0,13.0,8.0,467.0,460.0,23.0,20.0,2335.0,1944.0,23.0,15.0,57.0,68.0,73.0,75.0,175.0,186.0,4802.0,4173.0,18.0,15.0
2023,Northwestern,Big Ten,218.0,239.0,3.0,13.0,14.0,26.0,1.0,9.0,11.0,1.0,13.0,0.0,1.0,101.0,94.0,8.0,13.0,0.0,0.0,584.0,660.0,28.0,39.0,2626.0,2378.0,389.0,358.0,241.0,232.0,13.0,8.0,20.0,15.0,69.0,54.0,554.0,491.0,22322.0,24478.0,0.0,0.0,70.0,22.0,11.0,14.0,458.0,504.0,13.0,20.0,1325.0,2052.0,30.0,49.0,62.0,85.0,77.0,73.0,192.0,184.0,3951.0,4430.0,9.0,22.0
2023,Notre Dame,FBS Independents,273.0,207.0,10.0,10.0,17.0,24.0,8.0,8.0,8.0,8.0,13.0,2.0,1.0,252.0,112.0,9.0,16.0,1.0,0.0,575.0,453.0,22.0,21.0,3205.0,2045.0,351.0,372.0,227.0,195.0,16.0,9.0,31.0,8.0,69.0,54.0,623.0,452.0,24019.0,22781.0,1.0,0.0,168.0,233.0,15.0,23.0,457.0,436.0,28.0,14.0,2414.0,1543.0,29.0,16.0,71.0,51.0,66.0,63.0,146.0,183.0,5619.0,3588.0,17.0,24.0
2023,Ohio,Mid-American,271.0,185.0,8.0,14.0,16.0,30.0,4.0,7.0,8.0,5.0,13.0,1.0,1.0,137.0,193.0,9.0,15.0,0.0,0.0,273.0,816.0,15.0,48.0,2647.0,2376.0,383.0,371.0,239.0,233.0,15.0,9.0,16.0,14.0,73.0,82.0,673.0,787.0,26050.0,20697.0,0.0,0.0,41.0,173.0,15.0,13.0,485.0,366.0,18.0,9.0,1877.0,1185.0,36.0,16.0,96.0,66.0,84.0,50.0,184.0,161.0,4524.0,3561.0,13.0,22.0
